EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,BlockedAtRim,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceFtPoints,PtsPutbacks,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,Corner3PctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,BlockedCorner3,HeaveAttempts,Technical Free Throw Trips,Defensive 3 Seconds Violations,DefensiveGoaltends,on
101108,1610612745,Chris Paul,Chris Paul,101108,HOU,21921.0,365,46,716,719,156.0,154.0,69.0,1435,15.0,22.0,3.0,4.0,6.0,7.0,23.0,53.0,11.0,23.0,3.0,4.0,1.0,1.0,19.0,58.0,2.0,4.0,6.0,15.0,49.0,98.0,22.0,62.0,30.0,194.0,744.0,3.0,8.0,2.0,4.0,12.0,11.0,20.0,7.0,16.0,21.0,64.0,6.0,92.0,21.0,45.0,58.0,19.0,3.0,1.0,25.0,34.0,59.0,19.0,15.0,21.0,3.0,1.0,152.0,2.0,2.0,16.0,37.0,1.0,54.0,4.0,58.0,1.0,22.0,14.0,8.0,14.0,1.0,10.0,7.0,1.0,4.0,1.0,21.0,2.0,6.0,11.0,1.0,31.0,1.0,2.0,2.0,47.0,2.0,1.0,34.0,4.0,8.0,11.0,1.0,1.0,1.0,1.0,2.0,1.0,62.0,155.0,6.0,10.0,0.061224489795918366,0.061224489795918366,0.3181818181818182,0.3548387096774194,0.5,0.4375,0.3548387096774194,0.5,0.375,0.55,0.5125,0.5,0.5972222222222222,0.5542857142857143,0.5,0.6808510638297872,0.3875,0.016129032258064516,0.030612244897959183,0.045454545454545456,0.03773584905660377,0.017241379310344827,24.623115577889447,0.6666666666666666,0.1111111111111111,0.19072164948453607,0.011764705882352941,0.13559322033898305,0.010471204188481676,0.16987179487179488,0.0110803324099723,0.014925373134328358,0.012345679012345678,0.013422818791946308,0.18666666666666668,0.1917808219178082,0.1956521739130435,0.1566265060240964,0.08571428571428572,0.012048192771084338,0.5,0.1375,0.6818181818181818,0.7142857142857143,0.06666666666666667,0.33125,0.4339622641509434,0.45098039215686275,0.08695652173913043,0.14375,0.4782608695652174,0.4782608695652174,0.025,0.75,0.75,0.6666666666666666,0.3625,0.3275862068965517,0.3333333333333333,0.2631578947368421,0.3333333333333333,0.75,0.3333333333333333,0.5,0.5,0.19444444444444445,0.8571428571428571,0.027777777777777776,1.0,0.4166666666666667,0.4,0.525,0.3275862068965517,0.47265718749999996,0.44000833333333333,0.4665513888888888,0.04878048780487805,0.0784313725490196,0.061855670103092786,0.32989690721649484,10.011224489795918,25.987096774193546,0.21787709497206703,,,,,,,,,,,,,,,,,,,,,,,,,,True
101123,1610612745,Gerald Green,Gerald Green,101123,HOU,5985.0,100,33,193,187,70.0,37.0,24.0,380,2.0,4.0,1.0,2.0,,1.0,1.0,3.0,1.0,2.0,6.0,11.0,1.0,3.0,5.0,15.0,2.0,3.0,1.0,2.0,4.0,9.0,11.0,26.0,3.0,44.0,198.0,2.0,4.0,5.0,6.0,19.0,,2.0,2.0,5.0,3.0,9.0,6.0,2.0,33.0,,15.0,5.0,,1.0,,,,,,,,,,2.0,,6.0,4.0,,10.0,2.0,12.0,,,,,1.0,,1.0,2.0,1.0,,1.0,3.0,,1.0,1.0,,7.0,,2.0,,2.0,,,4.0,,,2.0,4.0,,,1.0,4.0,2.0,9.0,70.0,,2.0,0.75,0.75,1.0,0.4230769230769231,0.8333333333333334,0.4,0.4230769230769231,0.4444444444444444,0.5,,0.5857142857142857,0.95,0.42857142857142855,0.5945945945945946,0.95,0.5,0.7428571428571429,0.038461538461538464,,,,0.06666666666666667,18.34862385321101,0.3333333333333333,,0.06666666666666667,,0.16666666666666666,0.03389830508474576,0.10416666666666667,0.021505376344086023,,,0.043478260869565216,0.09523809523809523,0.05555555555555555,0.047619047619047616,0.10344827586206896,0.42857142857142855,,0.5,0.11428571428571428,0.5,0.5,0.5,0.08571428571428572,0.3333333333333333,0.3333333333333333,1.0,0.05714285714285714,0.5,0.5,0.3142857142857143,0.5454545454545454,0.5454545454545454,1.0,0.42857142857142855,0.3333333333333333,0.35714285714285715,1.0,0.2,0.5,0.3,0.6666666666666666,1.0,0.14285714285714285,,0.42857142857142855,0.3333333333333333,0.2857142857142857,0.5,0.8571428571428571,0.3333333333333333,0.5529457142857144,0.6200666666666667,0.5457071428571428,,,0.4318181818181818,0.20454545454545456,8.655555555555555,24.642307692307693,0.3626943005181347,3.0,3.0,3.0,1.0,1.0,0.3,1.0,1.0,,,,,,,,,,,,,,,,,,True
200782,1610612745,PJ Tucker,PJ Tucker,200782,HOU,27767.0,463,88,893,890,190.0,140.0,103.0,1783,9.0,16.0,2.0,4.0,2.0,5.0,3.0,11.0,,,26.0,52.0,5.0,12.0,3.0,13.0,,,1.0,3.0,12.0,27.0,29.0,65.0,11.0,122.0,925.0,2.0,8.0,4.0,5.0,21.0,3.0,10.0,6.0,15.0,5.0,29.0,20.0,4.0,87.0,,13.0,3.0,3.0,1.0,11.0,8.0,19.0,5.0,3.0,8.0,3.0,,46.0,14.0,7.0,41.0,31.0,3.0,75.0,21.0,96.0,,8.0,4.0,4.0,8.0,1.0,8.0,4.0,,,1.0,12.0,1.0,3.0,22.0,2.0,37.0,,2.0,,19.0,1.0,,16.0,,3.0,3.0,9.0,,,,9.0,6.0,29.0,188.0,,3.0,0.8333333333333334,0.9090909090909091,1.0,0.4461538461538462,0.8,0.4,0.4461538461538462,0.4444444444444444,0.25,0.3,0.6032608695652174,0.6153846153846154,0.48,0.6161616161616161,0.65625,0.5178571428571429,0.7065217391304348,0.015384615384615385,0.1111111111111111,0.125,0.09090909090909091,,11.022840119165839,0.6666666666666666,0.1875,0.12350597609561753,0.03553299492385787,0.23699421965317918,0.05714285714285714,0.16981132075471697,0.04751131221719457,0.011904761904761904,0.03529411764705882,0.05913978494623656,0.043010752688172046,0.1414141414141414,0.22033898305084745,0.2366412213740458,0.23809523809523808,,0.6666666666666666,0.17391304347826086,0.5625,0.6428571428571429,0.7777777777777778,0.11956521739130435,0.2727272727272727,0.3,1.0,,,,0.5652173913043478,0.5,0.5098039215686274,1.0,0.14130434782608695,0.23076923076923078,0.23076923076923078,1.0,0.3076923076923077,0.5,,,,0.2,0.4,0.48,0.4166666666666667,0.12,0.3333333333333333,0.8804347826086957,0.23076923076923078,0.5572298913043479,0.5668555555555556,0.538838,0.052083333333333336,0.1,0.1721311475409836,0.23770491803278687,4.155555555555556,23.64769230769231,0.2127659574468085,4.0,5.0,6.0,,0.5,0.38461538461538464,0.8,1.0,5.0,2.0,2.0,5.0,3.0,1.0,2.0,3.0,0.019230769230769232,0.10714285714285714,0.05084745762711865,0.030303030303030304,,,,,,True
201569,1610612745,Eric Gordon,Eric Gordon,201569,HOU,20703.0,345,22,686,683,211.0,142.0,70.0,1369,18.0,35.0,2.0,6.0,4.0,6.0,5.0,13.0,2.0,9.0,4.0,10.0,,2.0,26.0,75.0,,5.0,7.0,23.0,25.0,57.0,30.0,85.0,34.0,174.0,734.0,3.0,8.0,,7.0,10.0,5.0,9.0,7.0,25.0,11.0,42.0,20.0,30.0,66.0,24.0,75.0,26.0,8.0,4.0,11.0,5.0,16.0,1.0,4.0,10.0,,1.0,37.0,2.0,5.0,10.0,9.0,2.0,21.0,7.0,28.0,3.0,7.0,5.0,2.0,8.0,1.0,4.0,6.0,1.0,4.0,,14.0,1.0,1.0,11.0,,19.0,,,2.0,33.0,1.0,4.0,41.0,2.0,15.0,2.0,6.0,1.0,1.0,2.0,7.0,5.0,42.0,210.0,1.0,2.0,0.4,0.4,0.7333333333333333,0.35294117647058826,,0.28,0.35294117647058826,0.43859649122807015,0.375,0.5555555555555556,0.49295774647887325,0.2,0.45588235294117646,0.54375,0.29411764705882354,0.5121951219512195,0.5985915492957746,0.047058823529411764,0.14035087719298245,0.14285714285714285,0.23076923076923078,0.05333333333333334,22.65625,0.5714285714285714,0.10526315789473684,0.043478260869565216,0.03787878787878788,0.08403361344537816,0.00966183574879227,0.05828220858895705,0.02064896755162242,0.0273972602739726,0.04878048780487805,0.012269938650306749,0.04938271604938271,0.05555555555555555,0.018518518518518517,0.08247422680412371,0.09090909090909091,0.04054054054054054,0.7142857142857143,0.24647887323943662,0.5142857142857142,0.6,0.2222222222222222,0.09154929577464789,0.38461538461538464,0.5,0.8,0.06338028169014084,0.2222222222222222,0.2222222222222222,0.07042253521126761,0.4,0.4,1.0,0.528169014084507,0.3466666666666667,0.36619718309859156,0.6923076923076923,0.4,0.3333333333333333,0.3333333333333333,,,0.17647058823529413,0.6666666666666666,0.058823529411764705,,0.6764705882352942,0.30434782608695654,0.8450704225352113,0.3466666666666667,0.5162133802816901,0.5550000000000002,0.508775,0.11392405063291139,0.21428571428571427,0.05747126436781609,0.2413793103448276,5.670175438596491,26.37411764705882,0.3075801749271137,,2.0,2.0,1.0,0.5,0.13333333333333333,,,4.0,,1.0,1.0,1.0,,3.0,2.0,,0.05555555555555555,,0.03409090909090909,,,,,,True
2772,1610612745,Trevor Ariza,Trevor Ariza,2772,HOU,34909.0,582,82,1135,1133,262.0,205.0,124.0,2268,21.0,37.0,3.0,4.0,3.0,7.0,3.0,11.0,,,11.0,36.0,2.0,5.0,15.0,55.0,3.0,6.0,1.0,9.0,24.0,48.0,26.0,91.0,23.0,149.0,1193.0,5.0,8.0,4.0,10.0,25.0,3.0,8.0,3.0,14.0,9.0,24.0,44.0,4.0,72.0,6.0,55.0,15.0,5.0,,6.0,16.0,22.0,6.0,10.0,5.0,1.0,,60.0,7.0,2.0,25.0,26.0,5.0,56.0,9.0,65.0,1.0,19.0,18.0,1.0,6.0,,3.0,4.0,1.0,3.0,1.0,10.0,,2.0,16.0,4.0,44.0,,1.0,1.0,31.0,3.0,2.0,31.0,1.0,12.0,4.0,1.0,1.0,,,2.0,2.0,23.0,260.0,3.0,3.0,0.9166666666666666,0.9166666666666666,0.9230769230769231,0.2857142857142857,0.4,0.21428571428571427,0.2857142857142857,0.5,0.625,0.375,0.45323741007194246,0.6111111111111112,0.3409090909090909,0.4837662337662338,0.625,0.4444444444444444,0.6546762589928058,,0.10416666666666667,0.08108108108108109,0.18181818181818182,,12.832550860719875,0.6,0.21739130434782608,0.07975460122699386,0.007905138339920948,0.125,0.022292993630573247,0.09695817490494296,0.015873015873015872,0.01694915254237288,,0.02066115702479339,0.05426356589147287,0.09016393442622951,0.10666666666666667,0.12582781456953643,0.12244897959183673,0.012195121951219513,1.0,0.26618705035971224,0.5675675675675675,0.6176470588235294,0.9047619047619048,0.07913669064748201,0.2727272727272727,0.3333333333333333,1.0,,,,0.2589928057553957,0.3055555555555556,0.3055555555555556,1.0,0.39568345323741005,0.2727272727272727,0.2727272727272727,0.8666666666666667,0.2222222222222222,0.75,0.3333333333333333,0.5,1.0,0.3181818181818182,0.42857142857142855,0.22727272727272727,0.4,0.4090909090909091,0.1111111111111111,0.920863309352518,0.2727272727272727,0.5635309352517985,0.53448125,0.5559818181818182,0.08,0.2033898305084746,0.16778523489932887,0.1610738255033557,2.910416666666667,24.648351648351653,0.23083700440528634,1.0,4.0,,,1.0,0.2222222222222222,0.25,1.0,3.0,,,2.0,,,,1.0,,,0.027777777777777776,,1.0,,,,,True
201935,1610612745,James Harden,James Harden,201935,HOU,31430.0,524,94,1018,1015,225.0,173.0,117.0,2033,56.0,93.0,3.0,6.0,12.0,20.0,27.0,60.0,4.0,18.0,2.0,9.0,,,43.0,140.0,4.0,9.0,11.0,31.0,87.0,171.0,45.0,149.0,93.0,402.0,1071.0,3.0,10.0,4.0,9.0,24.0,18.0,33.0,11.0,31.0,19.0,88.0,26.0,148.0,36.0,99.0,139.0,43.0,16.0,1.0,64.0,32.0,96.0,19.0,13.0,59.0,4.0,1.0,224.0,3.0,6.0,21.0,39.0,5.0,65.0,9.0,74.0,5.0,34.0,22.0,12.0,37.0,5.0,23.0,14.0,3.0,14.0,,51.0,2.0,11.0,9.0,,41.0,1.0,3.0,5.0,76.0,1.0,2.0,104.0,10.0,38.0,3.0,10.0,1.0,1.0,,11.0,6.0,88.0,223.0,4.0,3.0,0.14942528735632185,0.15294117647058825,0.26666666666666666,0.30201342281879195,0.4444444444444444,0.3548387096774194,0.30405405405405406,0.5087719298245614,0.3,0.5454545454545454,0.4828125,0.47368421052631576,0.5390625,0.5541666666666667,0.5476190476190477,0.6027397260273972,0.465625,0.006711409395973154,0.0935672514619883,0.0967741935483871,0.11666666666666667,0.007142857142857143,35.677083333333336,0.7254901960784313,0.2631578947368421,0.13310580204778158,0.02631578947368421,0.11602209944751381,0.010714285714285714,0.12658227848101267,0.017716535433070866,0.018867924528301886,0.043010752688172046,0.009345794392523364,0.18421052631578946,0.07017543859649122,0.15384615384615385,0.11764705882352941,0.1111111111111111,0.030120481927710843,0.5454545454545454,0.290625,0.6021505376344086,0.6666666666666666,0.125,0.1875,0.45,0.5094339622641509,0.2222222222222222,0.05625,0.2222222222222222,0.2222222222222222,0.028125,0.2222222222222222,0.2222222222222222,0.5,0.4375,0.30714285714285716,0.30935251798561153,0.2558139534883721,0.3157894736842105,0.5,0.47368421052631576,0.4444444444444444,0.5,0.3125,0.6,,,0.484375,0.3548387096774194,0.75625,0.30935251798561153,0.49893181818181825,0.5168833333333334,0.4863460937500001,0.13725490196078433,0.19095477386934673,0.05970149253731343,0.21890547263681592,5.640350877192982,25.995302013422823,0.22102161100196463,,,7.0,,,,,,6.0,4.0,,1.0,1.0,2.0,11.0,3.0,,,0.015151515151515152,0.06962025316455696,,1.0,3.0,1.0,,True
203991,1610612745,Clint Capela,Clint Capela,203991,HOU,24921.0,415,38,801,811,126.0,138.0,95.0,1612,74.0,99.0,12.0,25.0,11.0,17.0,2.0,14.0,,,,,,,,,,,,,76.0,113.0,,,19.0,171.0,858.0,12.0,27.0,,,29.0,11.0,17.0,,,9.0,31.0,128.0,24.0,,,,,7.0,,12.0,6.0,18.0,5.0,1.0,2.0,10.0,,42.0,18.0,33.0,40.0,59.0,5.0,104.0,51.0,155.0,8.0,13.0,10.0,3.0,4.0,2.0,2.0,10.0,1.0,2.0,3.0,14.0,3.0,5.0,15.0,2.0,33.0,,6.0,3.0,33.0,,1.0,43.0,3.0,17.0,6.0,31.0,1.0,,,32.0,23.0,31.0,124.0,3.0,3.0,0.8421052631578947,0.9552238805970149,,,,,,0.672566371681416,0.4444444444444444,0.6470588235294118,0.672566371681416,0.4444444444444444,0.6470588235294118,0.6428571428571429,0.453125,0.5961538461538461,,,0.061946902654867256,0.06060606060606061,0.07142857142857142,,16.048034934497817,0.2857142857142857,0.3125,0.25213675213675213,0.16336633663366337,0.28169014084507044,0.08866995073891626,0.2632978723404255,0.1259259259259259,0.22826086956521738,0.14457831325301204,0.08387096774193549,0.25,0.2631578947368421,0.23076923076923078,0.2549019607843137,0.35,0.26666666666666666,0.71875,0.8761061946902655,0.7474747474747475,0.7956989247311828,0.8378378378378378,0.12389380530973451,0.14285714285714285,0.15384615384615385,1.0,,,,,,,,,,,,0.9259259259259259,0.48,,,,1.0,0.6470588235294118,,,,,0.8761061946902655,,0.5780699115044249,0.6034217391304346,0.5881,0.13385826771653545,0.13385826771653545,0.1695906432748538,0.18128654970760233,1.9964601769911503,,0.15730337078651685,,,24.0,,0.16666666666666666,,,,5.0,18.0,1.0,1.0,4.0,,,7.0,,,0.10416666666666667,,1.0,,,,4.0,True
201601,1610612745,Luc Mbah a Moute,Luc Mbah a Moute,201601,HOU,2139.0,36,-4,78,72,27.0,12.0,8.0,150,1.0,7.0,,2.0,1.0,4.0,,1.0,,,,2.0,,,1.0,3.0,,,1.0,1.0,1.0,8.0,1.0,5.0,,5.0,78.0,,2.0,,,,1.0,4.0,1.0,1.0,,5.0,2.0,,3.0,,3.0,1.0,2.0,1.0,,,,,,,,,,1.0,1.0,2.0,3.0,,5.0,2.0,7.0,,2.0,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,1.0,,,,1.0,1.0,5.0,27.0,,,1.0,1.0,1.0,0.2,,1.0,0.2,0.125,,0.25,0.19230769230769232,,0.5,0.19230769230769232,,0.5,0.38461538461538464,0.2,0.25,0.14285714285714285,1.0,,14.772727272727273,,,0.16666666666666666,0.045454545454545456,0.16666666666666666,0.047619047619047616,0.16666666666666666,0.046511627906976744,,0.1,,0.2,0.2,,0.2222222222222222,,,1.0,0.5384615384615384,0.14285714285714285,0.16666666666666666,1.0,0.07692307692307693,,,,,,,0.15384615384615385,,,,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,0.8,0.25,,,0.2,1.0,0.9230769230769231,0.3333333333333333,0.5350461538461538,0.7522,0.49907,,,,1.0,2.3625000000000003,25.300000000000004,0.34615384615384615,,,,,,,,,,,,,,,,1.0,0.5,,0.3333333333333333,,,,,,,True
2403,1610612745,Nene,Nene,2403,HOU,2030.0,34,26,64,65,12.0,5.0,6.0,129,4.0,5.0,,,1.0,1.0,,,,,,,,,,,,,,,4.0,5.0,,,,8.0,59.0,,,,,,1.0,1.0,,,,2.0,8.0,,,,,,1.0,,,2.0,2.0,1.0,1.0,,,,6.0,2.0,,1.0,9.0,,10.0,2.0,12.0,,,,,,,,1.0,,,,1.0,,,1.0,2.0,3.0,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,2.0,12.0,,,1.0,1.0,,,,,,0.8,,1.0,0.8,,1.0,0.8,,1.0,,,0.2,0.2,,,8.571428571428571,,,0.4090909090909091,,0.1,0.08695652173913043,0.3125,0.06666666666666667,,,0.1111111111111111,0.4,0.5,0.3333333333333333,0.1111111111111111,,,1.0,1.0,0.8,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,0.53486,,0.584,0.2,0.2,,0.25,2.14,,0.1875,,,,,,,,,,,,,,,,1.0,,,,,,,,,,True
201583,1610612745,Ryan Anderson,Ryan Anderson,201583,HOU,1973.0,33,-10,66,65,21.0,13.0,3.0,131,,,,,,,,1.0,,,,,,,2.0,4.0,,,,,,1.0,2.0,4.0,,6.0,78.0,,,,,,,,,,,,,,6.0,,4.0,2.0,,,1.0,3.0,4.0,1.0,2.0,1.0,,,11.0,2.0,,1.0,3.0,,4.0,2.0,6.0,,1.0,1.0,,1.0,,1.0,,,,,1.0,1.0,,1.0,,4.0,,1.0,,1.0,,,,,,,1.0,,,,1.0,1.0,,21.0,1.0,,,,1.0,0.5,,,0.5,,,,0.6,,,0.6,,,0.8,,,,,,8.571428571428571,1.0,,0.1875,,0.16666666666666666,0.1,0.18181818181818182,0.05714285714285714,,,0.14285714285714285,0.14285714285714285,0.5,,0.16666666666666666,,,1.0,,,,,0.2,,,,,,,,,,,0.8,0.5,0.5,1.0,,,,,,,,,,,,0.8,0.5,0.4625,,,,,,,11.6,27.3,0.3181818181818182,,,,,,,,,,,,,,,,1.0,,,,,,,,,,True
