EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffRebounds,Rebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,LongMidRangePctBlocked,Usage,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,FG3A,PenaltyFG3A,TwoPtAssists,Assists,AtRimAssists,AssistPoints,Fouls,FG3APct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,Avg3ptShotDistance,FtPoints,PtsAssisted2s,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,Steals,BadPassSteals,LostBallSteals,ShootingFouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,DefensiveGoaltends,Assisted2sPct,NonPutbacksAssisted2sPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,LongMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,DefThreePtRebounds,Blocked3s,BlockedArc3,Blocks,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,ShortMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3Pct,NonHeaveFg3Pct,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyFtPoints,FTDefRebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,LiveBallTurnoverPct,DefFTReboundPct,SelfORebPct,ShortMidRangeFGM,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyArc3Accuracy,Defensive 3 Seconds Violations,ShortMidRangePctAssisted,ShortMidRangeAssists,LongMidRangeAssists,OffCorner3ReboundPct,AtRimPctAssisted,SecondChanceAtRimPctAssisted,on,SecondChanceFtPoints,ThreePtAssists,Arc3Assists,Corner3Assists,FTOffRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,BlockingFouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,BlockedAtRim,RecoveredBlocks,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,PtsAssisted3s,HeaveAttempts,Offensive Fouls Drawn,Assisted3sPct,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceTurnovers,Offensive Fouls,StepOutOfBoundsTurnovers,3SecondViolations,ShortMidRangePctBlocked,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,Charge Fouls,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedCorner3,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3PctBlocked,BlockedLongMidRange
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,497.0,8,-3,18,17,17.0,15.0,4.0,35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,20,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,17.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,8.695652173913043,0.5,0.2222222222222222,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.6027,0.6027,1.0,1.0,9.8,0.9444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626188,1610612744,Quinn Cook,Quinn Cook,1626188,GSW,477.0,8,2,17,16,9.0,12.0,3.0,33,1.0,2.0,,,1.0,1.0,2.0,2.0,4.0,4.0,15,,1.0,,1.0,2.0,2.0,4.0,,,,,,2.0,9.0,0.5,,0.5,0.4,,0.3333333333333333,0.4,,0.3333333333333333,,,25.0,,,,0.4,0.5,0.5,0.4,,,0.3333333333333333,1.0,0.6,0.42950999999999995,0.46995000000000003,,0.5,9.8,0.5294117647058824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.2,0.5,0.5,0.2,0.3333333333333333,0.3262,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627775,1610612744,Patrick McCaw,Patrick McCaw,1627775,GSW,971.0,16,-3,34,31,19.0,21.0,6.0,65,,,,,,,1.0,1.0,1.0,4.0,35,,,,,,,,,,,1.0,3.0,,19.0,1.0,,,0.5,,,0.6666666666666666,,,,,7.317073170731708,,0.0625,,,,,0.5,,,,,0.5,0.470175,,,,20.0,0.5588235294117647,1.0,1.0,,1.0,,,,,,1.0,0.5,1.0,1.0,0.5,,,22.9,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.2222222222222222,0.1111111111111111,0.14285714285714285,0.25,0.25,0.25,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628395,1610612744,Jordan Bell,Jordan Bell,1628395,GSW,289.0,5,2,10,9,9.0,7.0,2.0,19,,1.0,,1.0,,1.0,,,1.0,,8,,1.0,,,1.0,,,,,,1.0,3.0,,9.0,,,,,,,,,,,,7.692307692307692,,0.2,,1.0,,,,1.0,,1.0,,1.0,0.7073,0.7073,,,0.6,0.9,,,,,,,,,,,,,,,,0.7073,,,,1.0,1.0,2.0,,,,,,,,,,,0.2,0.25,0.3333333333333333,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201156,1610612744,Nick Young,Nick Young,201156,GSW,702.0,12,-2,25,23,17.0,19.0,5.0,48,,,,,,,,,1.0,3.0,25,,,,,1.0,,,,,,,2.0,,17.0,,,,0.3,,,0.3,,,,,16.129032258064516,,,,,,,,,,,,0.8,0.46376999999999996,0.457125,,,9.5,0.68,,1.0,1.0,4.0,3.0,,,,,,0.8,,,0.2,0.25,0.56205,26.799999999999997,,,,,2.0,,,,,,,,,,,,,0.18181818181818182,,,,,,,2.0,,,,0.5,,,0.5,1.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,0.25,0.25,0.2,0.6,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2585,1610612744,Zaza Pachulia,Zaza Pachulia,2585,GSW,579.0,10,-3,21,19,14.0,17.0,4.0,40,1.0,3.0,1.0,1.0,1.0,3.0,,1.0,3.0,8.0,21,1.0,1.0,2.0,1.0,3.0,8.0,2.0,2.0,,,1.0,5.0,8.0,14.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,,,30.769230769230766,,0.1,,1.0,0.3333333333333333,0.3333333333333333,,1.0,1.0,1.0,0.3333333333333333,1.0,0.6302666666666666,0.6302666666666666,0.25,1.0,1.0999999999999999,0.6666666666666666,,,,,,,,,,,,,,,,0.7354,,6.0,,1.0,2.0,4.0,,,,,3.0,6.0,1.0,,,,0.3333333333333333,0.16666666666666666,0.3,0.3333333333333333,0.25,0.5,,0.25,0.25,1.0,,,1.0,0.25,,,0.25,,,,,,,,,,,,,,,,,,,,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.5,1.0,0.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201142,1610612744,Kevin Durant,Kevin Durant,201142,GSW,115.0,2,-1,4,4,4.0,4.0,2.0,8,,,,,,,,1.0,2.0,5.0,6,,,,1.0,2.0,5.0,2.0,,,,,,5.0,4.0,0.5,,0.5,0.625,,0.625,0.625,,0.625,,,66.66666666666667,,,,,,,,,,,,0.5,0.35407500000000003,0.35407500000000003,,1.0,7.5,1.0,,,,2.0,2.0,,,,,,0.5,,,,,,29.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,,2.0,1.0,,3.0,2.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.5,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,0.5,0.5,0.5,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733,1610612744,Shaun Livingston,Shaun Livingston,2733,GSW,327.0,5,-3,11,10,4.0,4.0,2.0,21,,,,,,,,1.0,1.0,2.0,14,,,,,,,,,,,,,,4.0,1.0,,,1.0,,,1.0,,,,,7.692307692307692,,,,,,,,,,,,,0.427,,,,13.7,0.36363636363636365,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2561,1610612744,David West,David West,2561,GSW,417.0,7,-1,14,12,,4.0,1.0,26,2.0,2.0,1.0,1.0,,,,2.0,2.0,4.0,13,1.0,1.0,2.0,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,26.666666666666668,0.3333333333333333,0.2,,1.0,1.0,1.0,,1.0,1.0,,,1.0,0.52645,,0.5,,1.75,,,,,,,2.0,2.0,,4.0,,,,,,,,,,4.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,269.0,4,-1,9,8,2.0,2.0,1.0,17,,,,,,,,,,,10,,,,,,,,,,,,,,2.0,,,,,,,,,,,,10.0,,,,,,,,,,,,1.0,0.3693,,,,,0.2222222222222222,,,,1.0,,,,,,,1.0,,,,,,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
