EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,Fg3aBlocked,OffTwoPtRebounds,OffRebounds,SelfOReb,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,Arc3PctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyCorner3FGM,OffThreePtRebounds,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,Blocked3s,BlockedCorner3,OffThreePtReboundPct,OffArc3ReboundPct,LongMidRangePctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,Offensive Fouls,BlockedLongMidRange,OffensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,3SecondViolations,3pt And 1 Free Throw Trips
1626220,1610612762,Royce O'Neale,Royce O'Neale,1626220,UTA,9888.0,165,-4,329,321,81,97,32,650,13.0,17.0,1.0,1.0,1.0,5.0,1.0,7.0,2.0,5.0,8.0,2.0,2.0,14.0,22.0,6.0,15.0,9.0,55.0,341,1.0,3.0,2.0,4.0,3.0,11.0,14.0,14.0,15.0,3.0,8.0,5.0,3.0,4.0,7.0,11.0,5.0,2.0,2.0,1.0,1.0,29.0,15.0,11.0,1.0,27.0,27,6.0,3.0,3.0,7.0,2.0,5.0,6.0,3.0,2.0,1.0,13.0,4.0,6.0,14.0,11.0,3.0,15.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,11.0,81,1.0,0.5,0.5,0.8333333333333334,0.4,0.5,0.4,0.6363636363636364,0.3333333333333333,0.6216216216216216,0.5714285714285714,0.625,0.55,0.40540540540540543,0.13636363636363635,0.058823529411764705,0.4,15.659340659340659,0.5384615384615384,0.3333333333333333,0.11702127659574468,0.21739130434782608,0.15950920245398773,0.15151515151515152,0.08333333333333333,0.12,0.11320754716981132,0.5625,1.0,0.4594594594594595,0.7647058823529411,0.8125,0.46153846153846156,0.13513513513513514,0.2,0.3333333333333333,1.0,0.1891891891891892,0.14285714285714285,0.14285714285714285,1.0,0.21621621621621623,0.625,0.625,0.8,0.14285714285714285,1.0,0.2857142857142857,0.2857142857142857,1.0,0.8648648648648649,0.625,0.5195283783783783,0.5367928571428572,0.16279069767441862,0.25,0.2,2.9863636363636363,24.760000000000005,0.24620060790273557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1628378,1610612762,Donovan Mitchell,Donovan Mitchell,1628378,UTA,17814.0,297,14,584,587,154,148,66,1171,39.0,69.0,13.0,23.0,10.0,37.0,4.0,7.0,,12.0,44.0,2.0,12.0,51.0,117.0,16.0,51.0,31.0,181.0,613,16.0,38.0,2.0,12.0,17.0,55.0,10.0,92.0,21.0,27.0,44.0,12.0,18.0,23.0,15.0,38.0,6.0,9.0,19.0,2.0,2.0,91.0,22.0,20.0,,42.0,49,15.0,10.0,5.0,13.0,3.0,10.0,9.0,3.0,3.0,,22.0,2.0,8.0,25.0,30.0,1.0,34.0,5.0,15.0,2.0,3.0,2.0,3.0,3.0,55.0,153,2.0,0.09803921568627451,0.10416666666666667,0.4375,0.3137254901960784,0.16666666666666666,0.3137254901960784,0.4358974358974359,0.42105263157894735,0.44642857142857145,0.38,0.494475138121547,0.47368421052631576,0.30357142857142855,0.15384615384615385,0.14492753623188406,0.21621621621621623,31.087289433384377,0.5909090909090909,,0.1092896174863388,0.16296296296296298,0.1320754716981132,0.12121212121212122,0.12307692307692308,0.07692307692307693,0.19607843137254902,0.06060606060606061,1.0,0.4107142857142857,0.5652173913043478,0.6610169491525424,0.1282051282051282,0.22023809523809523,0.2702702702702703,0.3448275862068966,,0.041666666666666664,0.5714285714285714,0.5714285714285714,1.0,0.2619047619047619,0.2727272727272727,0.27906976744186046,0.25,0.46,0.5652173913043478,,0.24,0.16666666666666666,0.7142857142857143,0.2727272727272727,0.487365868263473,0.4604510204081632,0.0893854748603352,0.11811023622047244,0.30386740331491713,5.197435897435898,26.076470588235296,0.2636986301369863,2.0,6.0,2.0,11.0,1.0,1.0,3.0,3.0,9.0,1.0,4.0,1.0,10.0,6.0,1.0,7.0,7.0,7.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,0.25,0.3333333333333333,0.34615384615384615,0.34615384615384615,0.0196078431372549,0.022727272727272728,0.042682926829268296,0.026415094339622643,0.02666666666666667,0.05,0.06896551724137931,0.08641975308641975,0.06547619047619048,0.18181818181818182,0.18181818181818182,0.46153846153846156,0.3333333333333333,0.07692307692307693,0.23076923076923078,0.3333333333333333,1.0,0.5793,0.019230769230769232,0.055248618784530384,,,,,,,,,,,,,,,,,,,,,,,,True,,
201937,1610612762,Ricky Rubio,Ricky Rubio,201937,UTA,7680.0,128,56,257,254,68,55,34,511,3.0,9.0,2.0,3.0,2.0,8.0,3.0,4.0,1.0,6.0,19.0,2.0,5.0,11.0,32.0,9.0,23.0,9.0,58.0,241,4.0,9.0,3.0,6.0,6.0,23.0,6.0,16.0,24.0,3.0,19.0,6.0,2.0,20.0,15.0,35.0,8.0,7.0,17.0,2.0,1.0,85.0,7.0,25.0,,32.0,37,3.0,1.0,2.0,6.0,,5.0,3.0,,1.0,,9.0,2.0,7.0,11.0,12.0,,12.0,,2.0,2.0,1.0,,2.0,1.0,22.0,67,1.0,0.2727272727272727,0.3,0.8888888888888888,0.391304347826087,0.5,0.391304347826087,0.34375,0.4444444444444444,0.44545454545454544,0.5666666666666667,0.475,0.6052631578947368,0.41818181818181815,0.0625,0.2222222222222222,,23.389830508474574,0.6666666666666666,,0.2717391304347826,0.1590909090909091,0.23529411764705882,0.29411764705882354,0.19230769230769232,0.3125,0.16129032258064516,0.15384615384615385,0.5,0.16363636363636364,0.3333333333333333,0.42857142857142855,,0.14545454545454545,0.25,0.25,1.0,0.07272727272727272,0.75,0.75,1.0,0.34545454545454546,0.3157894736842105,0.3157894736842105,0.8333333333333334,0.2,0.6666666666666666,0.06666666666666667,0.3333333333333333,0.4,0.5818181818181818,0.3157894736842105,0.49506818181818185,0.50094,0.05172413793103448,0.058823529411764705,0.39655172413793105,10.934375,25.230434782608693,0.26459143968871596,,,6.0,15.0,,2.0,2.0,2.0,3.0,2.0,2.0,2.0,12.0,2.0,,2.0,5.0,3.0,3.0,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,0.6666666666666666,1.0,1.0,,,0.02702702702702703,0.040983606557377046,0.02857142857142857,0.047619047619047616,,0.09090909090909091,0.2727272727272727,0.4,0.4,,,,0.4,1.0,1.0,0.60315,0.041666666666666664,0.20689655172413793,1.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0625,0.08823529411764706,0.16666666666666666,1.0,,,,,,,,,,,,,True,,
203497,1610612762,Rudy Gobert,Rudy Gobert,203497,UTA,17497.0,292,19,580,577,163,149,69,1157,46.0,66.0,9.0,11.0,2.0,6.0,,,,,,,,48.0,72.0,,,30.0,126.0,609,9.0,13.0,,,20.0,38.0,72.0,24.0,,,,,10.0,3.0,7.0,10.0,5.0,2.0,3.0,,,27.0,23.0,28.0,4.0,55.0,88,9.0,9.0,,4.0,1.0,3.0,9.0,2.0,1.0,1.0,13.0,2.0,9.0,26.0,40.0,,50.0,1.0,17.0,9.0,19.0,9.0,19.0,8.0,38.0,162,8.0,0.75,0.9473684210526315,,,,,0.6666666666666666,0.6923076923076923,0.6666666666666666,0.6923076923076923,0.6494845360824743,0.7307692307692307,,0.1388888888888889,0.12121212121212122,0.3333333333333333,16.641221374045802,0.3076923076923077,0.5,0.15300546448087432,0.18110236220472442,0.16451612903225807,0.11475409836065574,0.13432835820895522,0.21818181818181817,0.1875,0.16129032258064516,0.42105263157894735,0.9166666666666666,0.696969696969697,0.7931034482758621,0.7391304347826086,0.08333333333333333,0.3333333333333333,0.5,1.0,,,,,,,,,0.8461538461538461,0.8181818181818182,,,,0.9166666666666666,,0.6037444444444444,0.6459538461538462,0.19318181818181818,0.19318181818181818,0.30158730158730157,1.7944444444444443,,0.2810344827586207,15.0,24.0,,,,,,15.0,25.0,,,2.0,32.0,20.0,,23.0,33.0,4.0,3.0,1.0,1.0,,4.0,,,,9.0,,4.0,,0.6,0.6,0.5714285714285714,,,0.13855421686746988,0.1169811320754717,0.16455696202531644,0.15,0.037037037037037035,0.2857142857142857,,,,0.96,0.625,,,,,0.6305666666666667,,0.25396825396825395,,8.0,,,3.0,,,0.08080808080808081,0.06944444444444445,,,2.0,3.0,1.0,1.0,1.0,0.08333333333333333,0.1111111111111111,0.2,,,,,True,,
204060,1610612762,Joe Ingles,Joe Ingles,204060,UTA,22948.0,382,23,755,756,204,210,87,1511,15.0,24.0,7.0,9.0,2.0,7.0,13.0,27.0,4.0,22.0,50.0,6.0,14.0,22.0,44.0,35.0,77.0,11.0,160.0,795,8.0,16.0,9.0,18.0,5.0,48.0,22.0,22.0,87.0,18.0,49.0,22.0,2.0,26.0,11.0,37.0,9.0,2.0,20.0,4.0,2.0,85.0,16.0,26.0,1.0,43.0,48,6.0,5.0,1.0,19.0,3.0,16.0,7.0,1.0,3.0,,26.0,7.0,7.0,29.0,20.0,,17.0,1.0,4.0,5.0,2.0,,2.0,1.0,48.0,203,4.0,0.5,0.55,0.8285714285714286,0.45454545454545453,0.5,0.4605263157894737,0.5,0.5,0.6157024793388429,0.6323529411764706,0.6201550387596899,0.631578947368421,0.6363636363636364,0.045454545454545456,0.041666666666666664,0.14285714285714285,18.213866039952997,0.7307692307692307,0.1,0.11206896551724138,0.10126582278481013,0.1076923076923077,0.08433734939759036,0.10843373493975904,0.15151515151515152,0.13114754098360656,,0.5,0.19834710743801653,0.625,0.6521739130434783,0.6,0.05785123966942149,0.2857142857142857,0.3333333333333333,0.5,0.2231404958677686,0.48148148148148145,0.48148148148148145,1.0,0.4132231404958678,0.44,0.44,0.7272727272727273,0.2647058823529412,0.7777777777777778,0.11764705882352941,0.4117647058823529,0.42857142857142855,0.8347107438016529,0.4489795918367347,0.5052679166666665,0.48609090909090913,0.03225806451612903,0.0851063829787234,0.3,8.231818181818182,25.142857142857142,0.27019867549668874,2.0,2.0,5.0,13.0,,3.0,5.0,3.0,4.0,3.0,5.0,,15.0,4.0,,4.0,5.0,3.0,1.0,2.0,,,1.0,2.0,,,1.0,,2.0,0.6,0.75,0.8333333333333334,0.8333333333333334,,,0.019417475728155338,0.01440922190201729,0.020833333333333332,0.02702702702702703,,0.05,0.10743801652892562,0.38461538461538464,0.38461538461538464,0.2222222222222222,1.0,,0.5555555555555556,0.6,0.6666666666666666,0.44153125,,0.09375,3.0,1.0,,,,,,0.0070921985815602835,,0.2,0.75,,1.0,1.0,,,,0.02564102564102564,,1.0,,,,True,,
201973,1610612762,Jonas Jerebko,Jonas Jerebko,201973,UTA,3584.0,60,14,116,115,19,25,16,231,5.0,9.0,1.0,1.0,,1.0,,2.0,,,1.0,,,5.0,10.0,,3.0,2.0,12.0,107,1.0,1.0,,,,2.0,8.0,2.0,,,1.0,,1.0,,3.0,3.0,2.0,1.0,,,,9.0,3.0,7.0,,10.0,14,3.0,2.0,1.0,1.0,,,,,1.0,,1.0,,3.0,7.0,2.0,,2.0,,1.0,,,,,,2.0,19,,0.8,1.0,,,,,0.5,1.0,0.38461538461538464,1.0,0.42857142857142855,1.0,0.23076923076923078,0.1,0.1111111111111111,,11.11111111111111,1.0,,0.20588235294117646,0.12,0.1694915254237288,0.16666666666666666,0.15384615384615385,0.3333333333333333,0.1,0.2,,0.6923076923076923,0.5555555555555556,0.625,0.8,0.07692307692307693,,,,0.15384615384615385,,,,0.07692307692307693,,,,1.0,1.0,,,,0.9230769230769231,,0.6196538461538462,0.7951,0.07142857142857142,0.09090909090909091,0.16666666666666666,2.2600000000000002,24.866666666666664,0.16379310344827586,2.0,4.0,,,,,,2.0,4.0,,,,4.0,2.0,,2.0,4.0,2.0,,,,,1.0,,,,,,1.0,,0.5,0.5,0.5,,,0.0625,0.06896551724137931,0.058823529411764705,0.125,,0.2857142857142857,,,,1.0,0.5,,,,,0.55225,,0.3333333333333333,,2.0,,,1.0,,,0.07692307692307693,0.05555555555555555,,,,,,,,,0.125,0.5,,,,,True,,
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,13237.0,221,37,423,430,87,95,51,853,20.0,24.0,2.0,2.0,2.0,11.0,2.0,4.0,1.0,,,,,25.0,42.0,2.0,4.0,12.0,68.0,454,3.0,7.0,,1.0,4.0,10.0,42.0,8.0,6.0,,,,1.0,7.0,3.0,10.0,1.0,2.0,6.0,1.0,,23.0,11.0,16.0,1.0,28.0,41,5.0,4.0,1.0,4.0,,4.0,3.0,2.0,,,7.0,1.0,9.0,14.0,19.0,,28.0,2.0,14.0,1.0,9.0,8.0,9.0,6.0,10.0,87,1.0,0.84,0.875,1.0,0.5,,0.5,0.5952380952380952,0.42857142857142855,0.6086956521739131,0.375,0.576271186440678,0.4166666666666667,0.08695652173913043,0.023809523809523808,0.041666666666666664,,13.664596273291925,0.5714285714285714,0.16666666666666666,0.12213740458015267,0.13580246913580246,0.12735849056603774,0.14,0.08888888888888889,0.1388888888888889,0.10606060606060606,0.26666666666666666,0.6666666666666666,0.5217391304347826,0.8333333333333334,0.8695652173913043,0.85,0.2391304347826087,0.18181818181818182,0.18181818181818182,1.0,0.08695652173913043,0.5,0.5,1.0,,,,,0.25,1.0,0.125,,,0.6086956521739131,,0.5132728260869566,0.4730375,0.2413793103448276,0.25925925925925924,0.14705882352941177,6.0547619047619055,22.75,0.20567375886524822,5.0,5.0,3.0,7.0,,,,6.0,6.0,,,2.0,14.0,2.0,,7.0,13.0,3.0,1.0,,1.0,,,,,,1.0,,1.0,,1.0,1.0,0.875,,,0.0603448275862069,0.06806282722513089,0.041666666666666664,0.08888888888888889,0.043478260869565216,0.16666666666666666,0.15217391304347827,0.42857142857142855,0.42857142857142855,0.8333333333333334,1.0,,,,,0.49849999999999994,,0.20588235294117646,,6.0,,,3.0,,,0.08,0.057692307692307696,0.6666666666666666,,,,,,,,0.13043478260869565,0.6,,,,,True,,
203109,1610612762,Jae Crowder,Jae Crowder,203109,UTA,12292.0,205,-34,406,412,135,159,41,818,4.0,12.0,1.0,3.0,3.0,10.0,3.0,10.0,1.0,14.0,36.0,2.0,9.0,9.0,28.0,17.0,46.0,9.0,78.0,458,2.0,7.0,2.0,10.0,2.0,12.0,14.0,4.0,48.0,3.0,35.0,14.0,1.0,5.0,6.0,11.0,1.0,5.0,5.0,,,28.0,16.0,13.0,2.0,31.0,33,9.0,5.0,4.0,4.0,,2.0,1.0,,2.0,,5.0,2.0,7.0,13.0,13.0,,15.0,1.0,8.0,,2.0,2.0,2.0,1.0,12.0,134,,0.7777777777777778,0.7777777777777778,0.9411764705882353,0.3695652173913043,0.2,0.37777777777777777,0.32142857142857145,0.2857142857142857,0.46621621621621623,0.29411764705882354,0.48148148148148145,0.3333333333333333,0.6216216216216216,0.03571428571428571,0.08333333333333333,,19.15367483296214,0.8,0.6666666666666666,0.10743801652892562,0.18181818181818182,0.13875598086124402,0.18181818181818182,0.06666666666666667,0.0625,0.15714285714285714,0.2777777777777778,0.5,0.16216216216216217,0.3333333333333333,0.36363636363636365,1.0,0.13513513513513514,0.3,0.3,0.6666666666666666,0.13513513513513514,0.3,0.3,1.0,0.4864864864864865,0.3888888888888889,0.3888888888888889,0.9285714285714286,0.17647058823529413,0.3333333333333333,0.058823529411764705,0.5294117647058824,0.2222222222222222,0.7837837837837838,0.4,0.5119636986301369,0.4944374999999999,0.09876543209876543,0.22857142857142856,0.15384615384615385,8.546428571428573,25.863043478260867,0.33251231527093594,,,2.0,6.0,,,2.0,1.0,4.0,,2.0,1.0,3.0,,,1.0,2.0,,1.0,,,,,1.0,,,,,3.0,,0.25,0.16666666666666666,0.21428571428571427,,,0.009615384615384616,0.005291005291005291,,,0.06666666666666667,,0.08108108108108109,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,,0.44371,,0.038461538461538464,,,,2.0,,,,,,0.5,,1.0,,,,,0.045454545454545456,,,1.0,,,,True,,
202327,1610612762,Ekpe Udoh,Ekpe Udoh,202327,UTA,318.0,5,-9,13,12,10,12,2,25,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,2.0,17,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,10,,,,,,,,1.0,,1.0,,1.0,,,,,,6.666666666666667,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,0.7585,,,,,0.4,,0.7692307692307693,1.0,1.0,,,,,,1.0,1.0,,,,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,0.25,0.125,0.3333333333333333,,,,,,,1.0,1.0,,,,,0.7585,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,
202692,1610612762,Alec Burks,Alec Burks,202692,UTA,3289.0,55,7,107,108,36,26,13,215,6.0,8.0,1.0,2.0,1.0,7.0,2.0,4.0,1.0,1.0,4.0,,1.0,9.0,18.0,3.0,8.0,5.0,32.0,107,1.0,4.0,1.0,2.0,,5.0,8.0,10.0,9.0,,4.0,1.0,3.0,5.0,3.0,8.0,3.0,,4.0,1.0,,19.0,4.0,5.0,,9.0,10,3.0,2.0,1.0,5.0,,1.0,1.0,,4.0,1.0,6.0,2.0,3.0,5.0,5.0,,6.0,2.0,4.0,,,,,,5.0,36,,0.4444444444444444,0.4444444444444444,1.0,0.375,0.5,0.375,0.5,0.25,0.5192307692307693,0.4166666666666667,0.5714285714285714,0.4166666666666667,0.3076923076923077,0.16666666666666666,0.125,0.2857142857142857,27.64227642276423,0.8333333333333334,,0.15625,0.18181818181818182,0.16666666666666666,0.15384615384615385,0.16666666666666666,0.14285714285714285,0.1875,0.16666666666666666,,0.3076923076923077,0.75,0.8571428571428571,0.5,0.2692307692307692,0.14285714285714285,0.2,,0.15384615384615385,0.5,0.5,1.0,0.15384615384615385,0.25,0.25,1.0,0.3333333333333333,0.5,0.16666666666666666,0.16666666666666666,,0.6153846153846154,0.25,0.4974865384615385,0.548675,0.14285714285714285,0.2,0.15625,7.216666666666665,24.65,0.3364485981308411,1.0,2.0,2.0,3.0,1.0,,,2.0,3.0,1.0,1.0,1.0,8.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,0.6666666666666666,0.875,1.0,,,0.03225806451612903,0.0196078431372549,,0.07142857142857142,,0.09090909090909091,0.11538461538461539,0.6666666666666666,0.6666666666666666,0.5,0.5,0.25,,,,0.5284625,,0.25,1.0,,,,,,,,,0.5,1.0,,,,,,,,,,1.0,1.0,1.0,True,,
