EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,LongMidRangeAssists,Offensive Fouls Drawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PtsUnassisted3s,Fg3aBlocked,AtRimAssists,ShortMidRangeAssists,FTDefRebounds,BadPassOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Offensive Fouls,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,SecondChanceFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,HeaveAttempts,Corner3PctBlocked,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,BlockedLongMidRange,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,DefensiveGoaltends,Defensive 3 Seconds Violations,on,OffensiveGoaltends
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,15068.0,251,50,493,512,124,124,41,1005,23.0,38.0,7.0,16.0,6.0,11.0,1.0,4.0,1.0,1.0,24.0,42,1.0,4.0,52,492,7.0,17.0,2.0,16.0,6.0,11.0,1.0,1.0,13.0,36.0,12.0,12.0,1.0,3.0,8.0,8.0,6.0,2.0,24.0,6.0,17.0,1.0,7.0,23.0,30,24.0,54,3.0,9.0,5.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,18.0,33,2.0,14,2.0,2.0,15.0,1.0,6.0,2.0,6.0,1.0,1.0,4.0,2.0,7.0,6.0,13.0,124,3.0,2.0,0.75,1.0,0.5714285714285714,0.4117647058823529,0.5454545454545454,0.5581395348837209,0.4117647058823529,0.5,0.52,0.4444444444444444,0.43333333333333335,0.023255813953488372,0.07142857142857142,0.07894736842105263,9.558823529411764,0.5,0.1111111111111111,0.14465408805031446,0.12142857142857143,0.05511811023622047,0.06,0.1048951048951049,0.09583333333333334,0.13513513513513514,0.1864406779661017,0.022727272727272728,0.06172839506172839,0.05263157894736842,0.15873015873015872,0.1076923076923077,0.1935483870967742,0.05102040816326531,0.06896551724137931,0.1875,0.8571428571428571,0.8837209302325582,0.6052631578947368,0.6571428571428571,0.7391304347826086,0.09302325581395349,0.25,0.25,1.0,0.023255813953488372,0.9411764705882353,0.4375,0.14285714285714285,0.9166666666666666,0.5454545454545454,0.08333333333333333,0.9069767441860465,0.5977069767441862,0.5735692307692307,0.6057583333333333,0.125,0.1276595744680851,0.3076923076923077,0.25,1.9380952380952383,25.5,0.2515212981744422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626188,1610612744,Quinn Cook,Quinn Cook,1626188,GSW,4447.0,74,23,145,144,18,25,15,289,3.0,5.0,,1.0,,,1.0,2.0,5.0,1.0,6.0,11,8.0,4.0,22,140,,1.0,,,,,2.0,2.0,5.0,6.0,6.0,,5.0,1.0,3.0,5.0,2.0,1.0,13.0,,1.0,,3.0,6.0,9,1.0,10,,2.0,,2.0,1.0,1.0,,,1.0,,2.0,7,,3,,,4.0,,1.0,1.0,1.0,,,1.0,,1.0,,5.0,18,2.0,1.0,0.5,0.5,0.5454545454545454,,,0.47368421052631576,,0.75,0.5238095238095238,,0.8333333333333334,0.42105263157894735,0.09090909090909091,0.2,13.333333333333334,1.0,,0.12244897959183673,0.021739130434782608,0.13636363636363635,,0.1267605633802817,0.014084507042253521,,,0.058823529411764705,,,0.13333333333333333,,0.23529411764705882,0.11764705882352941,0.2,,,0.2631578947368421,0.6,0.75,0.3333333333333333,0.10526315789473684,0.5,0.5,1.0,0.2631578947368421,0.5,,,,,0.5,0.6842105263157895,0.49592368421052635,0.45904999999999996,0.50475,0.05,0.08333333333333333,,0.22727272727272727,9.054545454545455,25.1125,0.12413793103448276,2.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,0.25,0.5,0.25,0.21052631578947367,0.5,0.5,0.5,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.2,0.2,1.0,0.5,0.5,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201142,1610612744,Kevin Durant,Kevin Durant,201142,GSW,41215.0,687,170,1368,1369,275,329,117,2737,39.0,53.0,2.0,6.0,4.0,5.0,47.0,97.0,104.0,27.0,137.0,244,111.0,100.0,488,1419,10.0,20.0,3.0,35.0,19.0,37.0,29.0,29.0,88.0,122.0,152.0,4.0,104.0,9.0,32.0,88.0,25.0,7.0,208.0,3.0,7.0,,54.0,66.0,127,10.0,137,4.0,13.0,5.0,8.0,27.0,14.0,13.0,2.0,40.0,10.0,19.0,37,,88,,1.0,111.0,3.0,43.0,10.0,18.0,4.0,3.0,11.0,7.0,22.0,14.0,88.0,273,2.0,10.0,0.44525547445255476,0.45185185185185184,0.5614754098360656,0.5,0.5135135135135135,0.5464788732394367,0.5714285714285714,0.44696969696969696,0.5982800982800983,0.5833333333333334,0.5432098765432098,0.3126760563380282,0.036885245901639344,0.03773584905660377,29.839786381842455,0.675,,0.1658291457286432,0.021875,0.16875,0.010869565217391304,0.1671309192200557,0.016778523489932886,0.056179775280898875,0.008130081300813009,0.009259259259259259,0.013333333333333334,,0.1259259259259259,0.1657142857142857,0.22727272727272727,0.14624505928853754,0.2537313432835821,0.023809523809523808,0.6363636363636364,0.14929577464788732,0.7358490566037735,0.7647058823529411,0.5897435897435898,0.27323943661971833,0.4845360824742268,0.5053763440860215,0.2978723404255319,0.29295774647887324,0.21428571428571427,0.3333333333333333,0.5,0.07575757575757576,0.8,0.4090909090909091,0.4619718309859155,0.4730060563380282,0.4787374999999999,0.46247954545454545,0.11586901763224182,0.15140845070422534,0.07172131147540983,0.18032786885245902,11.47172131147541,26.525225225225224,0.2010233918128655,51.0,94.0,3.0,7.0,,2.0,35.0,7.0,38.0,8.0,7.0,60.0,35.0,56.0,12.0,3.0,0.5263157894736842,0.34234234234234234,0.2413793103448276,0.34234234234234234,0.2647887323943662,0.5425531914893617,0.5604395604395604,0.47058823529411764,0.01971830985915493,0.42857142857142855,0.42857142857142855,1.0,0.33653846153846156,0.3431372549019608,0.4857142857142857,,0.030303030303030304,0.25925925925925924,0.33653846153846156,4.0,8.0,4.0,54.0,2.0,38.0,6.0,7.0,5.0,13.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,0.5,0.018018018018018018,0.041237113402061855,0.031914893617021274,0.019230769230769232,0.28,0.2857142857142857,0.5,1.0,0.02654867256637168,,,,,,,,,,,,True,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,30565.0,509,153,1025,1018,154,220,98,2043,43.0,60.0,2.0,2.0,8.0,11.0,13.0,34.0,119.0,18.0,65.0,124,148.0,38.0,342,1044,2.0,3.0,,19.0,12.0,25.0,21.0,9.0,54.0,44.0,86.0,4.0,118.0,14.0,18.0,75.0,13.0,5.0,168.0,2.0,5.0,,37.0,35.0,73,7.0,80,1.0,25.0,19.0,6.0,22.0,13.0,16.0,4.0,38.0,11.0,11.0,35,,52,2.0,,40.0,7.0,14.0,1.0,7.0,3.0,3.0,2.0,5.0,10.0,2.0,54.0,152,5.0,1.0,0.3384615384615385,0.3492063492063492,0.5241935483870968,0.6666666666666666,0.48,0.5588235294117647,0.6785714285714286,0.4891304347826087,0.5950704225352113,0.6785714285714286,0.5416666666666666,0.5441176470588235,0.11290322580645161,0.08333333333333333,28.571428571428573,0.5789473684210527,,0.13011152416356878,0.02109704641350211,0.148,0.009433962264150943,0.13872832369942195,0.015590200445434299,0.028985507246376812,0.011111111111111112,0.02564102564102564,0.012195121951219513,,0.0970873786407767,0.11666666666666667,0.2391304347826087,0.1485148514851485,0.14583333333333334,0.007751937984496124,0.2,0.22058823529411764,0.7166666666666667,0.7818181818181819,0.32558139534883723,0.125,0.38235294117647056,0.48148148148148145,0.15384615384615385,0.4375,0.14285714285714285,1.0,,0.2391304347826087,0.7272727272727273,0.391304347826087,0.7647058823529411,0.5004516666666666,0.5165277777777778,0.46504659090909095,0.06713780918727916,0.10687022900763359,0.05555555555555555,0.15789473684210525,7.691129032258063,26.693243243243238,0.15024390243902438,9.0,30.0,12.0,29.0,3.0,3.0,46.0,6.0,58.0,11.0,7.0,99.0,46.0,57.0,6.0,6.0,0.5689655172413793,0.3918918918918919,0.3333333333333333,0.3945578231292517,0.11029411764705882,0.3,0.32142857142857145,0.6666666666666666,0.10661764705882353,0.41379310344827586,0.42857142857142855,1.0,0.3865546218487395,0.3865546218487395,0.45652173913043476,0.21428571428571427,0.06521739130434782,0.3333333333333333,0.3898305084745763,5.0,8.0,5.0,75.0,1.0,39.0,12.0,1.0,7.0,9.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,4.0,5.0,,0.45454545454545453,0.006756756756756757,0.20588235294117646,0.06666666666666667,,0.038461538461538464,0.5714285714285714,0.625,1.0,0.03289473684210526,1.0,1.0,0.034482758620689655,0.3333333333333333,,,,,,,,True,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,49108.0,818,185,1623,1629,282,335,144,3252,53.0,77.0,13.0,20.0,7.0,8.0,5.0,25.0,66.0,10.0,62.0,113,79.0,39.0,226,1679,13.0,22.0,3.0,32.0,9.0,16.0,13.0,16.0,46.0,82.0,42.0,18.0,66.0,12.0,53.0,171.0,34.0,19.0,395.0,12.0,29.0,1.0,79.0,84.0,180,42.0,222,3.0,41.0,24.0,17.0,43.0,35.0,20.0,3.0,63.0,5.0,28.0,75,2.0,62,,13.0,49.0,5.0,18.0,9.0,25.0,6.0,2.0,15.0,9.0,31.0,20.0,45.0,280,5.0,8.0,0.6612903225806451,0.7735849056603774,0.5486725663716814,0.5909090909090909,0.5625,0.4869791666666667,0.6041666666666666,0.5172413793103449,0.5280373831775701,0.6153846153846154,0.5897435897435898,0.4114583333333333,0.10619469026548672,0.1038961038961039,15.509518477043674,0.6825396825396826,0.041666666666666664,0.17536534446764093,0.07323232323232323,0.21293800539083557,0.036036036036036036,0.19176470588235295,0.056241426611796985,0.11926605504587157,0.06622516556291391,0.04411764705882353,0.0299625468164794,0.06060606060606061,0.15625,0.2222222222222222,0.11607142857142858,0.23986486486486486,0.10666666666666667,0.031578947368421054,0.6451612903225806,0.4010416666666667,0.6883116883116883,0.7681159420289855,0.6226415094339622,0.13020833333333334,0.2,0.23809523809523808,1.0,0.34375,0.8333333333333334,0.65,0.23076923076923078,0.27586206896551724,0.875,0.3448275862068966,0.8125,0.5365520833333334,0.6430578947368422,0.5007724137931034,0.08780487804878048,0.14285714285714285,0.1415929203539823,0.20353982300884957,4.59646017699115,25.8873417721519,0.17375231053604437,4.0,11.0,3.0,13.0,1.0,3.0,18.0,4.0,21.0,2.0,4.0,60.0,18.0,118.0,35.0,3.0,0.9523809523809523,0.26582278481012656,0.3076923076923077,0.26582278481012656,0.057291666666666664,0.36363636363636365,0.36363636363636365,0.75,0.06770833333333333,0.23076923076923078,0.23076923076923078,1.0,0.2727272727272727,0.2727272727272727,0.9444444444444444,0.041666666666666664,0.10344827586206896,0.4,0.2727272727272727,,1.0,1.0,3.0,,70.0,13.0,17.0,9.0,8.0,,,3.0,,1.0,5.0,1.0,,,,4.0,0.5,,0.16,,,0.53125,0.041666666666666664,,,,,,,,1.0,1.0,1.0,1.0,,,,True,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,43775.0,730,160,1447,1451,248,264,125,2898,29.0,41.0,,1.0,5.0,6.0,12.0,38.0,98.0,19.0,84.0,172,144.0,24.0,384,1501,7.0,17.0,,26.0,11.0,25.0,26.0,2.0,69.0,124.0,44.0,,97.0,8.0,10.0,37.0,7.0,3.0,84.0,5.0,6.0,,30.0,38.0,70,11.0,81,,15.0,12.0,3.0,14.0,10.0,12.0,1.0,26.0,5.0,20.0,44,1.0,25,,,28.0,3.0,9.0,2.0,4.0,2.0,2.0,2.0,2.0,6.0,3.0,69.0,246,3.0,1.0,0.7380952380952381,0.7380952380952381,0.4883720930232558,0.4117647058823529,0.44,0.569620253164557,0.48148148148148145,0.6568627450980392,0.5871559633027523,0.48148148148148145,0.6634615384615384,0.45569620253164556,0.046511627906976744,0.04878048780487805,22.166246851385388,0.5384615384615384,,0.08962264150943396,0.01694915254237288,0.09090909090909091,0.017006802721088437,0.09018567639257294,0.016975308641975308,0.01,0.022222222222222223,0.01680672268907563,0.01680672268907563,0.017857142857142856,0.07194244604316546,0.06451612903225806,0.16161616161616163,0.09433962264150944,0.07692307692307693,,0.5,0.12974683544303797,0.7073170731707317,0.7435897435897436,0.7931034482758621,0.12025316455696203,0.3157894736842105,0.3333333333333333,0.5,0.310126582278481,0.037037037037037035,,,0.11764705882352941,0.8333333333333334,0.37254901960784315,0.5854430379746836,0.49416968253968246,0.4729315789473685,0.4994401960784314,0.036923076923076927,0.05056179775280899,0.06770833333333333,0.1796875,12.376744186046512,25.493055555555557,0.1713890808569454,43.0,93.0,23.0,46.0,2.0,7.0,41.0,10.0,64.0,10.0,15.0,180.0,41.0,27.0,3.0,1.0,0.9375,0.4444444444444444,0.5769230769230769,0.44755244755244755,0.29430379746835444,0.46236559139784944,0.48314606741573035,0.7674418604651163,0.14556962025316456,0.5,0.5227272727272727,1.0,0.41836734693877553,0.4270833333333333,0.9024390243902439,0.07407407407407407,0.13725490196078433,0.5263157894736842,0.422680412371134,3.0,8.0,4.0,12.0,4.0,20.0,4.0,2.0,5.0,4.0,3.0,2.0,2.0,1.0,,1.0,,,,3.0,,0.4,0.027777777777777776,0.05263157894736842,0.043010752688172046,0.02040816326530612,0.08,0.2962962962962963,0.375,1.0,0.02040816326530612,5.0,1.0,0.043478260869565216,0.7142857142857143,1.0,,0.5,1.0,,,,True,
2733,1610612744,Shaun Livingston,Shaun Livingston,2733,GSW,13883.0,231,22,443,455,54,87,47,898,24.0,27.0,1.0,2.0,1.0,1.0,7.0,26.0,,,40.0,69,,10.0,90,480,3.0,6.0,,6.0,1.0,5.0,,2.0,4.0,60.0,20.0,2.0,,2.0,5.0,15.0,5.0,,35.0,5.0,4.0,,7.0,13.0,20,9.0,29,,6.0,2.0,4.0,4.0,2.0,8.0,4.0,12.0,1.0,12.0,25,1.0,15,,,11.0,1.0,4.0,2.0,,,,,,,,4.0,54,3.0,1.0,0.75,0.7692307692307693,0.5797101449275363,0.5,0.2,0.5797101449275363,0.5,0.2,0.6081081081081081,0.5,0.3333333333333333,,0.028985507246376812,0.037037037037037035,17.303822937625757,0.3333333333333333,,0.0962962962962963,0.032520325203252036,0.07216494845360824,0.05319148936170213,0.08620689655172414,0.041474654377880185,,0.04081632653061224,0.045454545454545456,0.05405405405405406,0.05,0.02702702702702703,0.07272727272727272,0.18604651162790697,0.09090909090909091,,,,0.391304347826087,0.8888888888888888,0.9230769230769231,0.8333333333333334,0.37681159420289856,0.2692307692307692,0.2692307692307692,0.7142857142857143,,0.3333333333333333,0.5,,0.2,1.0,,0.391304347826087,0.48351014492753613,0.5202,0.43894,0.05555555555555555,0.05555555555555555,0.06666666666666667,0.044444444444444446,8.302898550724638,,0.12189616252821671,9.0,16.0,,,,,,,,,,,,10.0,4.0,1.0,,,,,0.2318840579710145,0.5625,0.6,0.5555555555555556,,,,,,,,,,,,,,,,,6.0,,,1.0,2.0,,1.0,2.0,,,1.0,1.0,,,,,,,,0.0625,,,,,,,,,,,,,,,1.0,,,True,
201156,1610612744,Nick Young,Nick Young,201156,GSW,7084.0,118,10,235,229,40,37,25,464,1.0,1.0,,,,,1.0,1.0,12.0,1.0,2.0,2,20.0,,22,240,1.0,1.0,,2.0,,,2.0,,,4.0,,,12.0,,2.0,3.0,2.0,,8.0,1.0,,,2.0,2.0,4,1.0,5,,,,,1.0,1.0,1.0,,2.0,,6.0,15,2.0,4,,,,,,,,,,,,,,,40,,,1.0,1.0,1.0,1.0,,0.5,0.2,,0.5,0.2,,0.9090909090909091,,,9.022556390977444,0.5,,0.02857142857142857,,0.03508771929824561,0.016129032258064516,0.031496062992125984,0.008064516129032258,,,,0.02,,0.041666666666666664,0.030303030303030304,,0.02127659574468085,0.1,,,0.045454545454545456,1.0,1.0,1.0,0.045454545454545456,1.0,1.0,1.0,0.5454545454545454,,,,,,0.5,0.9545454545454546,0.5508409090909091,0.45125,0.5245500000000001,,,0.09090909090909091,,5.7,25.060000000000002,0.1702127659574468,,,2.0,8.0,2.0,1.0,4.0,,6.0,4.0,,18.0,4.0,1.0,,2.0,1.0,0.3,,0.3,,,,,0.36363636363636365,0.25,0.25,1.0,0.3333333333333333,0.3333333333333333,1.0,0.4,0.5,,0.3333333333333333,,2.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,True,
2738,1610612744,Andre Iguodala,Andre Iguodala,2738,GSW,20639.0,344,114,703,706,158,153,46,1409,25.0,35.0,3.0,5.0,1.0,7.0,2.0,5.0,20.0,4.0,27.0,43,28.0,22.0,106,709,3.0,5.0,,9.0,1.0,7.0,5.0,10.0,21.0,46.0,8.0,4.0,20.0,5.0,11.0,37.0,6.0,5.0,85.0,7.0,2.0,,17.0,29.0,49,9.0,58,1.0,19.0,13.0,6.0,4.0,3.0,6.0,2.0,10.0,2.0,9.0,24,3.0,35,1.0,2.0,30.0,2.0,11.0,5.0,3.0,,,,2.0,3.0,2.0,19.0,156,3.0,3.0,0.8518518518518519,0.92,0.627906976744186,0.6,0.14285714285714285,0.5915492957746479,0.6428571428571429,0.4583333333333333,0.6235294117647059,0.6428571428571429,0.5833333333333334,0.39436619718309857,0.11627906976744186,0.11428571428571428,12.566137566137566,0.4,,0.13425925925925927,0.012738853503184714,0.125,0.050724637681159424,0.13068181818181818,0.030508474576271188,0.023809523809523808,,0.017857142857142856,0.05263157894736842,0.041666666666666664,0.13114754098360656,0.14,0.12727272727272726,0.11304347826086956,0.19047619047619047,0.034482758620689655,0.6666666666666666,0.49295774647887325,0.7142857142857143,0.8064516129032258,0.88,0.07042253521126761,0.4,0.5,0.5,0.28169014084507044,0.7142857142857143,0.6,0.3333333333333333,0.5833333333333334,0.14285714285714285,0.3333333333333333,0.8873239436619719,0.5716605633802817,0.55355,0.5732583333333333,0.1375,0.21153846153846154,0.08490566037735849,0.19811320754716982,3.5744186046511626,25.175,0.22475106685633,,3.0,2.0,8.0,1.0,1.0,8.0,3.0,10.0,2.0,3.0,30.0,8.0,26.0,9.0,1.0,1.0,0.35714285714285715,0.6,0.35714285714285715,0.04225352112676056,,,,0.11267605633802817,0.25,0.25,1.0,0.4,0.4,1.0,0.14285714285714285,0.08333333333333333,0.75,0.4,1.0,1.0,1.0,,,12.0,5.0,3.0,3.0,1.0,,,1.0,,,1.0,1.0,,,,,0.5,,0.2,,,0.23076923076923078,0.14285714285714285,1.0,1.0,,,,,,,1.0,,,,1.0,1.0,True,
1628395,1610612744,Jordan Bell,Jordan Bell,1628395,GSW,5640.0,94,21,188,183,31,58,23,371,14.0,16.0,3.0,4.0,1.0,2.0,,1.0,,,14.0,17,,4.0,32,197,3.0,4.0,1.0,7.0,1.0,2.0,,,2.0,22.0,6.0,6.0,,1.0,4.0,7.0,2.0,2.0,18.0,2.0,5.0,,5.0,9.0,14,7.0,21,1.0,2.0,1.0,1.0,3.0,1.0,2.0,,5.0,1.0,4.0,9,1.0,5,,1.0,8.0,,4.0,,3.0,,,2.0,1.0,3.0,2.0,2.0,31,2.0,,0.7857142857142857,1.0,0.8235294117647058,0.75,0.5,0.8235294117647058,0.75,0.5,0.7619047619047619,0.7,0.5,,0.058823529411764705,0.0625,12.264150943396226,0.6,,0.1956521739130435,0.125,0.09615384615384616,0.05128205128205128,0.14285714285714285,0.08860759493670886,0.375,,0.11764705882352941,0.030303030303030304,0.16666666666666666,0.2916666666666667,0.07692307692307693,0.1111111111111111,0.10526315789473684,0.07142857142857142,0.5,0.6666666666666666,0.9411764705882353,0.875,0.9333333333333333,0.7857142857142857,0.058823529411764705,,,,,1.0,0.75,,1.0,0.5,,0.9411764705882353,0.5950647058823529,0.6807333333333333,0.562,0.19047619047619047,0.19047619047619047,0.21875,0.0625,1.8058823529411765,,0.16489361702127658,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,2.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,True,
