EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,BadPassTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceTurnovers,Offensive Fouls,HeaveAttempts,FTDefRebounds,BlockedShortMidRange,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,SecondChanceArc3FGA,Fg3aBlocked,Loose Ball Fouls,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ShortMidRangePctAssisted,SecondChanceArc3Frequency,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct,OffLongMidRangeReboundPct,SecondChanceArc3FGM,LostBallOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedArc3,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockingFoulsDrawn,Corner3PctBlocked,BlockedCorner3,BlockedLongMidRange,SecondChanceAtRimPctAssisted,on,BlockingFouls,OffensiveGoaltends,StepOutOfBoundsTurnovers,3SecondViolations,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,4964.0,83,10.0,173,167,41,24,16,340,5.0,7.0,,,,,,7.0,7.0,11.0,2.0,,12.0,25.0,22.0,5.0,44,169,1.0,4.0,,2.0,3.0,4.0,3.0,2.0,11.0,22.0,2.0,,1.0,3.0,2.0,5.0,2.0,,3.0,,12.0,1.0,,4.0,4.0,8.0,1.0,9.0,,3.0,1.0,2.0,1.0,2.0,,,3.0,3.0,7.0,5.0,,7.0,3.0,1.0,2.0,1.0,2.0,1.0,11.0,41,1.0,0.9166666666666666,0.9166666666666666,0.48,0.25,0.75,0.4148936170212766,0.16666666666666666,0.6428571428571429,0.44,0.16666666666666666,0.6875,0.46808510638297873,0.04,,27.46113989637306,0.3333333333333333,0.08333333333333333,,0.10256410256410256,0.021739130434782608,0.09195402298850575,0.010416666666666666,,,0.02702702702702703,,0.21428571428571427,0.038461538461538464,,0.0625,,0.5,0.14893617021276595,0.7142857142857143,0.8333333333333334,1.0,0.14893617021276595,,,0.23404255319148937,0.6363636363636364,0.6363636363636364,0.8571428571428571,0.0425531914893617,,,,,,0.6170212765957447,0.47019468085106386,0.44417999999999996,0.43100714285714287,0.061224489795918366,0.1111111111111111,0.045454545454545456,0.25,11.32,26.181818181818183,0.23699421965317918,1.0,,,,4.0,20.0,1.0,3.0,5.0,,2.0,1.0,15.0,,20.0,4.0,,1.0,1.0,1.0,,1.0,,1.0,0.22727272727272727,,0.3333333333333333,0.22727272727272727,0.2857142857142857,0.5,1.0,1.0,0.425531914893617,0.2,0.2,1.0,,,,,0.42857142857142855,0.3333333333333333,0.2,1.0,,,,1.0,0.14285714285714285,,,2.0,1.0,,,0.045454545454545456,,,0.3333333333333333,,,,,,,1.0,,,,,,,,,0.5,,,,True,,,,,,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,7084.0,118,10.0,235,229,40,37,25,464,9.0,14.0,3.0,5.0,1.0,1.0,,1.0,,,2.0,1.0,9.0,15.0,10.0,3.0,21,240,3.0,5.0,,6.0,1.0,2.0,3.0,,2.0,8.0,10.0,6.0,1.0,14.0,12.0,26.0,8.0,4.0,11.0,,64.0,4.0,9.0,17.0,14.0,33.0,13.0,46.0,,5.0,3.0,2.0,2.0,2.0,1.0,,4.0,6.0,10.0,6.0,1.0,4.0,3.0,,5.0,3.0,6.0,4.0,2.0,40,,0.4444444444444444,0.6666666666666666,0.6,0.6,0.5,0.36,0.6,0.2,0.40384615384615385,0.6,0.2,0.4,0.06666666666666667,,11.278195488721805,0.5,0.2,0.14516129032258066,0.2982456140350877,0.06451612903225806,0.2440944881889764,0.10483870967741936,0.13636363636363635,0.14285714285714285,0.04,0.16666666666666666,0.125,0.24242424242424243,0.23076923076923078,0.3404255319148936,,0.6666666666666666,0.56,0.6428571428571429,0.6923076923076923,0.4444444444444444,0.04,,,,,,,0.08,1.0,0.6,0.2,1.0,0.2,0.96,0.54705,0.6867,0.41799,0.11538461538461539,0.1875,0.2857142857142857,0.09523809523809523,1.9200000000000002,25.41,0.1702127659574468,,,,,,8.0,,2.0,,,,,,,8.0,,3.0,,1.0,1.0,,2.0,1.0,,,,,,0.1,,,,0.32,,,,,,,,0.4,,,,,,2.0,2.0,0.07142857142857142,,1.0,,,1.0,,,,,,,,,,0.15789473684210525,,1.0,,,,1.0,,,,,,1.0,,,True,,,,,,
2738,1610612744,Andre Iguodala,Andre Iguodala,2738,GSW,3263.0,54,-10.0,115,114,41,34,11,229,5.0,5.0,2.0,2.0,1.0,1.0,,1.0,,1.0,2.0,1.0,5.0,7.0,6.0,5.0,24,125,2.0,2.0,,4.0,1.0,2.0,2.0,2.0,7.0,8.0,2.0,,,4.0,1.0,5.0,1.0,,2.0,1.0,11.0,,1.0,4.0,4.0,9.0,1.0,10.0,1.0,3.0,3.0,,1.0,2.0,,,3.0,3.0,5.0,4.0,,7.0,3.0,1.0,3.0,2.0,3.0,2.0,7.0,41,1.0,0.8,0.8,0.7142857142857143,1.0,0.5,0.7307692307692307,1.0,0.625,0.75,1.0,0.7,0.46153846153846156,,,14.728682170542635,0.3333333333333333,0.12121212121212122,0.030303030303030304,0.2222222222222222,,0.1568627450980392,0.016666666666666666,,0.09090909090909091,,,0.2,0.10526315789473684,,0.1875,0.2,0.6666666666666666,0.38461538461538464,1.0,1.0,0.8,0.07692307692307693,,,0.07692307692307693,,,,0.15384615384615385,1.0,1.0,0.25,1.0,0.25,0.8461538461538461,0.5614076923076923,0.6233500000000001,0.5916250000000001,0.2,0.3333333333333333,0.16666666666666666,0.2916666666666667,4.6571428571428575,24.816666666666666,0.3565217391304348,,,,,3.0,4.0,1.0,1.0,3.0,,,1.0,9.0,,4.0,3.0,1.0,,1.0,,,1.0,,1.0,0.5,,0.5,0.5,0.5,,,,0.3076923076923077,0.75,0.75,1.0,,,,,0.25,1.0,0.75,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,0.5,True,,,,,,
2561,1610612744,David West,David West,2561,GSW,1681.0,28,,54,49,10,12,8,103,3.0,4.0,1.0,2.0,,,,2.0,1.0,2.0,,,4.0,8.0,,,8,63,1.0,2.0,,2.0,,,,,,8.0,,,,4.0,,4.0,,,2.0,1.0,8.0,2.0,,1.0,4.0,5.0,2.0,7.0,,,,,2.0,,,,2.0,2.0,5.0,3.0,,,,,,,,,,10,,1.0,1.0,0.5,0.5,,0.5,0.5,,0.5,0.5,,,,,15.384615384615383,1.0,0.2,,0.1,0.16666666666666666,0.16666666666666666,0.06451612903225806,,,0.1,0.5,0.2,0.3,,0.1111111111111111,,,0.5,0.75,0.75,1.0,0.25,,,0.25,0.5,0.5,1.0,,1.0,0.5,,,,0.5,0.473725,,,,,0.25,,6.887499999999999,,0.18518518518518517,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,19200.0,320,63.0,640,658,205,181,63,1298,30.0,48.0,12.0,21.0,11.0,18.0,1.0,4.0,1.0,2.0,,,32.0,54.0,1.0,5.0,69,647,12.0,23.0,2.0,26.0,12.0,19.0,1.0,2.0,26.0,48.0,16.0,16.0,3.0,5.0,10.0,15.0,9.0,1.0,2.0,,40.0,10.0,21.0,9.0,30.0,40.0,33.0,73.0,3.0,11.0,6.0,5.0,4.0,2.0,2.0,,6.0,22.0,45.0,13.0,2.0,13.0,5.0,2.0,6.0,4.0,7.0,6.0,26.0,205,2.0,0.75,1.0,0.5925925925925926,0.5217391304347826,0.631578947368421,0.5818181818181818,0.5217391304347826,0.6,0.5655737704918032,0.5416666666666666,0.5652173913043478,0.01818181818181818,0.05555555555555555,,9.37062937062937,0.6666666666666666,0.15,0.11602209944751381,0.0625,0.07751937984496124,0.11337209302325581,0.1,0.1590909090909091,0.15789473684210525,0.07766990291262135,0.07692307692307693,0.15714285714285714,0.14285714285714285,0.15217391304347827,0.05309734513274336,0.15,0.8571428571428571,0.8727272727272727,0.625,0.6666666666666666,0.7333333333333333,0.07272727272727272,0.25,0.25,0.03636363636363636,0.5,0.5,1.0,,0.9130434782608695,0.5714285714285714,0.9,0.6111111111111112,,0.8909090909090909,0.5783872727272727,0.5746375,0.5690700000000001,0.0847457627118644,0.08620689655172414,0.37681159420289856,0.37681159420289856,2.562962962962963,25.5,0.3203125,,,,,,1.0,,1.0,,,,,,,1.0,,3.0,,2.0,4.0,,1.0,6.0,,,,,,0.0967741935483871,,,,0.01818181818181818,,,,,,,,0.05,,,,,,1.0,2.0,0.0625,,0.058823529411764705,,,4.0,,,,1.0,,,,2.0,0.2,0.03278688524590164,,1.0,,2.0,,1.0,1.0,,,,,,,0.3333333333333333,False,1.0,1.0,,,,
1626188,1610612744,Quinn Cook,Quinn Cook,1626188,GSW,7569.0,126,30.0,252,252,79,60,32,504,7.0,9.0,,1.0,2.0,2.0,1.0,2.0,6.0,8.0,8.0,1.0,14.0,19.0,19.0,10.0,47,258,,1.0,,,3.0,3.0,6.0,8.0,20.0,16.0,12.0,,1.0,4.0,3.0,7.0,2.0,1.0,,,17.0,,2.0,7.0,7.0,14.0,2.0,16.0,,2.0,,2.0,1.0,,,,1.0,4.0,10.0,8.0,2.0,12.0,3.0,4.0,2.0,1.0,2.0,1.0,20.0,79,4.0,0.5714285714285714,0.5714285714285714,0.7368421052631579,,1.0,0.4868421052631579,,0.6666666666666666,0.5465116279069767,,0.7692307692307693,0.5,0.05263157894736842,,15.224913494809687,1.0,0.08641975308641975,0.02666666666666667,0.1590909090909091,,0.112,0.01680672268907563,,,,,0.09090909090909091,0.03125,0.14814814814814814,0.14705882352941177,,0.5,0.23684210526315788,0.7777777777777778,0.875,0.5714285714285714,0.05263157894736842,0.5,0.5,0.21052631578947367,0.75,0.75,0.5,0.21052631578947367,0.5,,0.2222222222222222,1.0,0.1111111111111111,0.7368421052631579,0.5075837837837838,0.45904999999999996,0.4835,0.07692307692307693,0.15,,0.425531914893617,9.378947368421054,26.321052631578947,0.3134920634920635,1.0,,1.0,,2.0,11.0,2.0,5.0,3.0,,1.0,2.0,6.0,3.0,10.0,2.0,4.0,,1.0,,1.0,2.0,2.0,0.6666666666666666,0.15789473684210525,,0.3333333333333333,0.16666666666666666,0.2,0.125,0.125,1.0,0.2894736842105263,0.18181818181818182,0.18181818181818182,0.5,0.5,,,,0.5555555555555556,0.4,0.2,,,1.0,,1.0,0.1111111111111111,,,,,,,,,1.0,,,,,,0.06060606060606061,,,,,,,,,,,,,,,False,,,,,,
1628395,1610612744,Jordan Bell,Jordan Bell,1628395,GSW,6086.0,101,22.0,199,192,43,69,26,391,12.0,16.0,4.0,7.0,1.0,4.0,,3.0,,1.0,,,12.0,20.0,,3.0,27,215,4.0,7.0,1.0,9.0,1.0,4.0,,,2.0,16.0,8.0,8.0,1.0,3.0,2.0,5.0,2.0,,3.0,,12.0,2.0,9.0,7.0,11.0,19.0,11.0,30.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,,4.0,3.0,10.0,3.0,,6.0,3.0,,2.0,1.0,3.0,1.0,2.0,43,,0.6666666666666666,1.0,0.6,0.5714285714285714,0.25,0.6,0.5714285714285714,0.25,0.5869565217391305,0.5625,0.25,,0.05,,11.842105263157896,0.5,0.22448979591836735,0.1875,0.14,0.05,0.18181818181818182,0.125,0.3076923076923077,0.1111111111111111,0.030303030303030304,0.14285714285714285,0.391304347826087,0.058823529411764705,0.1111111111111111,0.16216216216216217,0.2857142857142857,0.3333333333333333,0.8,0.75,0.8,0.6666666666666666,0.15,,,0.05,,,,,1.0,0.5714285714285714,1.0,0.25,,0.8,0.58138,0.6862,0.646775,0.13043478260869565,0.13043478260869565,0.3333333333333333,0.07407407407407407,3.04,,0.21608040201005024,,,,,,,,,,,,,,,,,,,1.0,1.0,,,3.0,,,,,,0.07692307692307693,,,,,,,,,,,,,,,3.0,,,1.0,1.0,0.0625,,0.3333333333333333,,,1.0,,,,,,,1.0,,,0.17647058823529413,,,,,,1.0,1.0,,,,,,,,False,,,1.0,1.0,,
201142,1610612744,Kevin Durant,Kevin Durant,201142,GSW,42170.0,703,197.0,1401,1415,341,375,126,2816,35.0,47.0,2.0,3.0,3.0,5.0,50.0,104.0,59.0,101.0,7.0,2.0,144.0,252.0,117.0,107.0,515,1462,11.0,18.0,6.0,37.0,26.0,52.0,39.0,41.0,132.0,122.0,166.0,4.0,6.0,55.0,32.0,87.0,24.0,8.0,37.0,6.0,206.0,5.0,4.0,54.0,73.0,135.0,9.0,144.0,3.0,13.0,5.0,8.0,25.0,14.0,11.0,1.0,39.0,18.0,36.0,93.0,1.0,119.0,42.0,14.0,15.0,11.0,19.0,12.0,132.0,339,14.0,0.4236111111111111,0.4295774647887324,0.5714285714285714,0.6111111111111112,0.5,0.5528455284552846,0.6458333333333334,0.5,0.6058823529411764,0.6851851851851852,0.5945945945945946,0.3170731707317073,0.023809523809523808,0.019801980198019802,30.090791180285343,0.6410256410256411,0.17936117936117937,0.011976047904191617,0.16981132075471697,0.018726591760299626,0.17517241379310344,0.014975041597337771,0.022727272727272728,0.007692307692307693,0.022935779816513763,,0.15789473684210525,0.17613636363636365,0.21428571428571427,0.14741035856573706,0.017045454545454544,0.631578947368421,0.12737127371273713,0.7446808510638298,0.7608695652173914,0.5428571428571428,0.28184281842818426,0.4807692307692308,0.49504950495049505,0.27371273712737126,0.5841584158415841,0.5959595959595959,0.4576271186440678,0.018970189701897018,0.125,0.6666666666666666,0.054945054945054944,0.6,0.02197802197802198,0.4444444444444444,0.4696425474254743,0.428085294117647,0.46284010989010993,0.11192214111922141,0.14432989690721648,0.07184466019417475,0.2563106796116505,11.900396825396825,26.6017094017094,0.24339757316202712,3.0,,,,37.0,110.0,13.0,37.0,40.0,3.0,6.0,13.0,57.0,63.0,110.0,37.0,12.0,6.0,14.0,12.0,2.0,3.0,3.0,0.475,0.3418803418803419,0.5,0.3333333333333333,0.3418803418803419,0.2537313432835821,0.42857142857142855,0.42857142857142855,1.0,0.2981029810298103,0.33636363636363636,0.3425925925925926,0.43243243243243246,,,,,0.4065934065934066,0.35135135135135137,0.33636363636363636,1.0,1.0,,8.0,4.0,0.02127659574468085,0.028846153846153848,0.2857142857142857,6.0,2.0,,4.0,0.017094017094017096,0.01818181818181818,0.3,0.25,0.03333333333333333,,,,0.008620689655172414,3.0,2.0,2.0,,,4.0,3.0,0.5,1.0,2.0,,1.0,,0.5,False,1.0,,1.0,,1.0,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,42664.0,711,137.0,1406,1413,268,300,126,2819,26.0,36.0,,1.0,5.0,6.0,13.0,33.0,41.0,91.0,46.0,8.0,80.0,160.0,135.0,22.0,368,1479,7.0,14.0,,29.0,10.0,25.0,29.0,2.0,73.0,114.0,46.0,,7.0,24.0,9.0,33.0,6.0,3.0,17.0,4.0,75.0,4.0,6.0,27.0,38.0,67.0,10.0,77.0,,13.0,12.0,1.0,15.0,13.0,6.0,2.0,28.0,19.0,41.0,23.0,,24.0,7.0,2.0,2.0,1.0,4.0,2.0,73.0,266,1.0,0.7125,0.7125,0.5,0.5,0.4,0.5864406779661017,0.58,0.6574074074074074,0.6052631578947368,0.58,0.6636363636363637,0.4576271186440678,0.04375,0.04395604395604396,21.410090556274255,0.5357142857142857,0.09313725490196079,0.017341040462427744,0.08571428571428572,0.014652014652014652,0.08990318118948824,0.01615508885298869,0.010752688172043012,0.022556390977443608,0.013574660633484163,0.019230769230769232,0.05925925925925926,0.07602339181286549,0.16666666666666666,0.096,,0.5,0.12203389830508475,0.7222222222222222,0.7428571428571429,0.6923076923076923,0.11186440677966102,0.3939393939393939,0.41935483870967744,0.30847457627118646,0.45054945054945056,0.47126436781609193,0.7804878048780488,0.15593220338983052,0.04,,0.1111111111111111,0.8333333333333334,0.14814814814814814,0.5796610169491525,0.49651003401360533,0.4914833333333333,0.5069333333333333,0.033112582781456956,0.042682926829268296,0.07880434782608696,0.1983695652173913,12.763125,25.42148148148148,0.1906116642958748,23.0,1.0,2.0,6.0,39.0,89.0,11.0,21.0,62.0,5.0,11.0,17.0,174.0,12.0,88.0,39.0,3.0,5.0,9.0,7.0,1.0,3.0,3.0,0.9354838709677419,0.45925925925925926,0.45454545454545453,0.5862068965517241,0.4626865671641791,0.046153846153846156,0.5,0.5111111111111111,1.0,0.3016949152542373,0.43820224719101125,0.4482758620689655,0.8974358974358975,0.08,0.5,1.0,0.75,0.3888888888888889,0.5238095238095238,0.4431818181818182,1.0,3.0,1.0,2.0,1.0,0.027777777777777776,0.06060606060606061,0.07407407407407407,9.0,3.0,1.0,3.0,0.022222222222222223,0.02247191011235955,0.5384615384615384,0.36,0.021739130434782608,,,,0.016666666666666666,4.0,,,,,2.0,2.0,0.4444444444444444,1.0,,0.021739130434782608,,,,False,1.0,,3.0,,,
2733,1610612744,Shaun Livingston,Shaun Livingston,2733,GSW,15805.0,263,46.0,522,533,144,162,55,1055,20.0,23.0,,1.0,1.0,1.0,13.0,38.0,8.0,15.0,,,41.0,76.0,1.0,19.0,101,568,3.0,6.0,3.0,9.0,4.0,14.0,1.0,9.0,17.0,60.0,22.0,2.0,2.0,22.0,6.0,28.0,6.0,,11.0,3.0,62.0,4.0,2.0,8.0,14.0,24.0,6.0,30.0,,4.0,2.0,2.0,4.0,8.0,1.0,1.0,12.0,13.0,26.0,18.0,1.0,20.0,4.0,6.0,1.0,,1.0,1.0,17.0,144,5.0,0.7317073170731707,0.75,0.5394736842105263,0.5,0.2857142857142857,0.5324675324675324,0.5,0.26666666666666666,0.5804597701149425,0.5625,0.425,0.012987012987012988,0.02631578947368421,0.06666666666666667,16.95205479452055,0.3333333333333333,0.0915032679738562,0.014598540145985401,0.08080808080808081,0.041237113402061855,0.0873015873015873,0.02564102564102564,0.03333333333333333,0.017857142857142856,0.03896103896103896,0.05,0.02857142857142857,0.046875,0.18518518518518517,0.10526315789473684,,1.0,0.2987012987012987,0.8695652173913043,0.9090909090909091,0.9,0.4935064935064935,0.34210526315789475,0.34210526315789475,0.19480519480519481,0.5333333333333333,0.5714285714285714,0.75,,0.16666666666666666,,0.06666666666666667,1.0,,0.3116883116883117,0.4654855263157895,0.4745399999999999,0.4330357142857143,0.04938271604938271,0.05,0.0891089108910891,0.16831683168316833,9.098684210526313,64.7,0.27586206896551724,,,,,,1.0,,1.0,,,,,,,,,8.0,1.0,3.0,1.0,1.0,,3.0,,,,,,,,,,0.012987012987012988,,,,,,,,0.06666666666666667,,,2.0,1.0,1.0,2.0,,0.043478260869565216,,0.14285714285714285,,,2.0,,,,0.46153846153846156,,,,,,,,4.0,,,,,,,,1.0,,,1.0,,False,,,,1.0,,1.0
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,28628.0,477,126.0,964,963,164,226,89,1927,44.0,53.0,2.0,3.0,11.0,15.0,12.0,30.0,10.0,30.0,22.0,2.0,66.0,113.0,128.0,40.0,313,1003,2.0,3.0,,16.0,14.0,29.0,17.0,15.0,64.0,50.0,82.0,4.0,12.0,51.0,16.0,67.0,11.0,5.0,34.0,11.0,150.0,3.0,5.0,35.0,30.0,66.0,8.0,74.0,1.0,24.0,18.0,6.0,20.0,15.0,8.0,1.0,35.0,12.0,35.0,49.0,,42.0,16.0,1.0,6.0,2.0,7.0,2.0,64.0,162,1.0,0.3787878787878788,0.390625,0.584070796460177,0.6666666666666666,0.4827586206896552,0.5663900414937759,0.6153846153846154,0.532608695652174,0.610236220472441,0.6153846153846154,0.62,0.5311203319502075,0.10619469026548672,0.06666666666666667,27.367424242424242,0.5714285714285714,0.12295081967213115,0.022222222222222223,0.15695067264573992,0.015706806282722512,0.139186295503212,0.019230769230769232,0.03389830508474576,0.010752688172043012,0.02,,0.0898876404494382,0.11818181818181818,0.2,0.15555555555555556,0.008928571428571428,0.2857142857142857,0.21991701244813278,0.8301886792452831,0.8979591836734694,0.36363636363636365,0.12448132780082988,0.4,0.5,0.12448132780082988,0.3333333333333333,0.35714285714285715,0.7,0.0912863070539419,0.23076923076923078,0.6666666666666666,0.32608695652173914,0.7333333333333333,0.043478260869565216,0.7510373443983402,0.5017943750000001,0.5290812500000001,0.4879766666666666,0.08300395256916997,0.1322314049586777,0.051118210862619806,0.20447284345047922,8.114159292035398,26.499218749999997,0.17012448132780084,7.0,,3.0,1.0,40.0,106.0,6.0,15.0,47.0,4.0,10.0,7.0,75.0,66.0,106.0,40.0,6.0,7.0,12.0,13.0,6.0,8.0,5.0,0.5319148936170213,0.3671875,0.4,0.4117647058823529,0.3671875,0.16279069767441862,0.3181818181818182,0.3333333333333333,1.0,0.43983402489626555,0.37735849056603776,0.37735849056603776,0.45,0.23076923076923078,,,0.5,0.32608695652173914,0.4,0.37735849056603776,2.0,1.0,,1.0,4.0,0.07547169811320754,0.2,0.04,7.0,1.0,,5.0,0.0078125,,0.16666666666666666,0.5384615384615384,0.03787878787878788,,,,0.0273972602739726,4.0,3.0,1.0,1.0,3.0,1.0,1.0,0.5714285714285714,1.0,,0.045454545454545456,,,,False,1.0,,1.0,,1.0,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,42024.0,700,175.0,1388,1400,242,298,119,2788,44.0,63.0,10.0,15.0,6.0,7.0,5.0,24.0,4.0,11.0,11.0,2.0,53.0,98.0,69.0,36.0,205,1439,10.0,17.0,3.0,26.0,8.0,14.0,10.0,16.0,44.0,74.0,32.0,12.0,11.0,104.0,41.0,145.0,26.0,15.0,59.0,13.0,331.0,8.0,20.0,62.0,70.0,147.0,29.0,176.0,3.0,36.0,21.0,15.0,41.0,18.0,7.0,,59.0,22.0,65.0,56.0,12.0,45.0,15.0,9.0,20.0,12.0,25.0,16.0,43.0,240,8.0,0.6981132075471698,0.7872340425531915,0.5408163265306123,0.5882352941176471,0.5714285714285714,0.5059880239520959,0.6052631578947368,0.5833333333333334,0.5452127659574468,0.6190476190476191,0.6470588235294118,0.41317365269461076,0.11224489795918367,,16.25,0.6949152542372882,0.17114914425427874,0.059880239520958084,0.19745222929936307,0.02952029520295203,0.1825726141078838,0.04628099173553719,0.11494252873563218,0.05384615384615385,0.027649769585253458,0.037037037037037035,0.16176470588235295,0.21839080459770116,0.10101010101010101,0.22088353413654618,0.036585365853658534,0.64,0.3772455089820359,0.6984126984126984,0.7857142857142857,0.6590909090909091,0.1437125748502994,0.20833333333333334,0.25,0.0658682634730539,0.36363636363636365,0.36363636363636365,0.75,0.0658682634730539,0.7894736842105263,0.6666666666666666,0.2916666666666667,0.8571428571428571,0.08333333333333333,0.7904191616766467,0.5349805389221557,0.6314200000000001,0.5180187500000001,0.08379888268156424,0.13636363636363635,0.12682926829268293,0.2146341463414634,5.006122448979592,25.956521739130437,0.17435158501440923,3.0,1.0,1.0,,18.0,58.0,4.0,8.0,21.0,1.0,2.0,4.0,60.0,3.0,58.0,18.0,32.0,9.0,34.0,4.0,3.0,3.0,4.0,0.9523809523809523,0.30434782608695654,0.5,0.4,0.30434782608695654,0.1076923076923077,0.2727272727272727,0.2727272727272727,1.0,0.3473053892215569,0.3103448275862069,0.3103448275862069,0.9444444444444444,0.05263157894736842,1.0,1.0,,0.3333333333333333,0.5,0.3103448275862069,3.0,5.0,,15.0,7.0,0.1111111111111111,0.16666666666666666,0.5,1.0,,1.0,,,,1.0,0.05263157894736842,,,1.0,0.05263157894736842,0.02564102564102564,,2.0,1.0,,,5.0,2.0,,,1.0,,3.0,1.0,0.3,False,,,,,,
