EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Travels,SecondChanceTurnovers,Offensive Fouls Drawn,BlockingFoulsDrawn,LongMidRangePctBlocked,OffLongMidRangeReboundPct,SecondChanceFtPoints,FTOffRebounds,Charge Fouls,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,OffFTReboundPct,Technical Free Throw Trips,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,on,Corner3PctBlocked,3pt And 1 Free Throw Trips,3SecondViolations
1626179,1610612738,Terry Rozier,Terry Rozier,1626179,BOS,41736.0,696,20.0,1344,1331,343,329,143,2675,30.0,58.0,4.0,5.0,9.0,15.0,14.0,35.0,13.0,26.0,11.0,23.0,1.0,4.0,3.0,5.0,40.0,124.0,3.0,9.0,13.0,40.0,57.0,119.0,51.0,147.0,46.0,313.0,1446,6.0,10.0,4.0,13.0,24.0,10.0,20.0,16.0,45.0,23.0,91.0,36.0,78.0,120.0,33.0,4.0,1.0,123.0,40.0,7.0,1.0,66.0,43.0,109.0,27.0,16.0,47.0,12.0,7.0,261.0,4.0,4.0,48.0,43.0,1.0,92.0,8.0,100.0,2.0,24.0,17.0,7.0,14.0,1.0,7.0,8.0,3.0,7.0,2.0,22.0,6.0,17,2.0,38,1.0,2.0,52.0,1.0,3.0,56.0,2.0,15.0,2.0,11.0,6.0,3.0,3.0,6.0,3.0,83.0,335,6.0,6.0,0.3157894736842105,0.32727272727272727,0.7843137254901961,0.3469387755102041,0.3076923076923077,0.35555555555555557,0.3493150684931507,0.4789915966386555,0.6,0.5,0.5018796992481203,0.5217391304347826,0.5230769230769231,0.535958904109589,0.5217391304347826,0.5833333333333334,0.5526315789473685,0.006802721088435374,0.058823529411764705,0.10344827586206896,0.02857142857142857,0.008064516129032258,20.905459387483358,0.6363636363636364,0.03125,0.11716621253405994,0.0106951871657754,0.1927710843373494,0.01384083044982699,0.14772727272727273,0.012066365007541479,0.013422818791946308,0.015037593984962405,0.004273504273504274,0.05454545454545454,0.04132231404958678,0.12244897959183673,0.20202020202020202,0.18085106382978725,0.22950819672131148,0.0136986301369863,0.5,0.21804511278195488,0.5172413793103449,0.5769230769230769,0.3333333333333333,0.13157894736842105,0.4,0.4117647058823529,0.35714285714285715,0.09774436090225563,0.5,0.5,0.23076923076923078,0.08646616541353383,0.4782608695652174,0.4782608695652174,0.9090909090909091,0.46616541353383456,0.3225806451612903,0.3252032520325203,0.75,0.21739130434782608,0.8,0.25,0.17391304347826086,0.25,1.0,0.391304347826087,0.3333333333333333,1.0,0.23076923076923078,0.6,0.07692307692307693,0.6,0.6153846153846154,0.325,0.7706766917293233,0.3252032520325203,0.5110188679245283,0.5013029411764706,0.5171257812500001,0.060498220640569395,0.11363636363636363,0.013422818791946308,0.07667731629392971,0.29073482428115016,7.315126050420169,26.153061224489793,0.2552083333333333,,,,,,,,,,,,,,,,,,,True,,,
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,28635.0,477,10.0,919,906,235,209,102,1825,50.0,79.0,6.0,10.0,11.0,15.0,12.0,34.0,6.0,13.0,10.0,19.0,1.0,3.0,6.0,6.0,25.0,72.0,2.0,5.0,10.0,22.0,68.0,126.0,35.0,91.0,23.0,264.0,997,9.0,13.0,3.0,8.0,27.0,13.0,25.0,16.0,28.0,8.0,82.0,62.0,74.0,90.0,15.0,12.0,,72.0,25.0,22.0,1.0,11.0,9.0,20.0,7.0,2.0,7.0,3.0,1.0,49.0,3.0,10.0,20.0,32.0,4.0,56.0,13.0,69.0,4.0,11.0,6.0,5.0,7.0,4.0,5.0,14.0,4.0,2.0,2.0,21.0,4.0,20,1.0,50,1.0,,33.0,,1.0,33.0,2.0,13.0,1.0,3.0,9.0,3.0,6.0,9.0,4.0,82.0,228,6.0,2.0,0.45588235294117646,0.5,0.8571428571428571,0.38461538461538464,0.375,0.5714285714285714,0.38461538461538464,0.5396825396825397,0.6923076923076923,0.52,0.5552995391705069,0.6428571428571429,0.6981132075471698,0.5689655172413793,0.6428571428571429,0.7068965517241379,0.41935483870967744,0.01098901098901099,0.1746031746031746,0.12658227848101267,0.3235294117647059,0.013888888888888888,24.444444444444446,0.3333333333333333,0.16666666666666666,0.1322314049586777,0.038461538461538464,0.11494252873563218,0.014705882352941176,0.125,0.028017241379310345,0.037037037037037035,0.041666666666666664,0.011904761904761904,0.027777777777777776,0.09333333333333334,0.11224489795918367,0.2028985507246377,0.10687022900763359,0.13953488372093023,0.0449438202247191,0.4444444444444444,0.3640552995391705,0.6329113924050633,0.7246376811594203,0.42,0.15668202764976957,0.35294117647058826,0.5217391304347826,0.5833333333333334,0.059907834101382486,0.46153846153846156,0.5,0.5,0.08755760368663594,0.5263157894736842,0.5263157894736842,0.9,0.3317972350230415,0.3472222222222222,0.352112676056338,0.84,0.47619047619047616,0.6,,0.14285714285714285,0.3333333333333333,,0.23809523809523808,0.4,1.0,0.2830188679245283,0.7333333333333333,0.11320754716981132,1.0,0.41509433962264153,0.45454545454545453,0.783410138248848,0.3472222222222222,0.5201606481481481,0.5056312499999999,0.5412769230769231,0.0611353711790393,0.0948905109489051,0.010869565217391304,0.10227272727272728,0.3106060606060606,5.050000000000001,25.98901098901099,0.25571273122959737,3.0,2.0,4.0,1.0,0.07692307692307693,0.03571428571428571,,,,,,,,,,,,,True,,,
1627824,1610612738,Guerschon Yabusele,Guerschon Yabusele,1627824,BOS,884.0,15,-6.0,28,29,6,12,3,57,,,,,,,,,,,,1.0,,,,,,2.0,,,,1.0,,,,3.0,,,36,,,,,,,,,1.0,,,,,,,,,2.0,,,,1.0,1.0,2.0,1.0,,,,1.0,5.0,,1.0,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,1,,4,,,,,,,,,,,,,,,,,6,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,10.0,,,,0.2,,,,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,0.6666666666666666,,,,,,,,,,,,,,,,,1.0,,1.0,,0.56535,,0.56055,,,,,,,24.599999999999998,0.21428571428571427,,,,,,0.5,,,,,,,,,,,,,True,,,
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,30825.0,514,72.0,987,972,232,214,104,1959,47.0,75.0,4.0,5.0,14.0,23.0,13.0,28.0,18.0,38.0,4.0,13.0,2.0,4.0,1.0,2.0,14.0,42.0,1.0,4.0,1.0,8.0,78.0,141.0,18.0,55.0,60.0,270.0,1020,12.0,15.0,3.0,8.0,38.0,20.0,41.0,2.0,10.0,21.0,67.0,82.0,74.0,30.0,24.0,2.0,,42.0,14.0,13.0,,23.0,17.0,40.0,11.0,6.0,15.0,5.0,3.0,97.0,5.0,2.0,22.0,31.0,2.0,55.0,8.0,63.0,2.0,17.0,14.0,3.0,21.0,3.0,9.0,12.0,1.0,12.0,1.0,33.0,4.0,14,,35,2.0,3.0,56.0,,2.0,72.0,7.0,31.0,2.0,6.0,5.0,1.0,3.0,8.0,6.0,65.0,227,4.0,4.0,0.5256410256410257,0.5324675324675324,0.5555555555555556,0.32727272727272727,0.375,0.2,0.32727272727272727,0.5531914893617021,0.8,0.4878048780487805,0.5357142857142857,0.717391304347826,0.45098039215686275,0.5921052631578947,0.6785714285714286,0.5491803278688525,0.28061224489795916,,0.09219858156028368,0.12,0.14285714285714285,,23.67941712204007,0.6363636363636364,0.07692307692307693,0.11151079136690648,0.007692307692307693,0.12716763005780346,0.023696682464454975,0.11751662971175167,0.014861995753715499,0.009009009009009009,0.011764705882352941,0.01764705882352941,0.04878048780487805,0.07216494845360824,0.08333333333333333,0.2054794520547945,0.14285714285714285,0.0851063829787234,0.023529411764705882,0.75,0.3826530612244898,0.6266666666666667,0.7121212121212122,0.6595744680851063,0.14285714285714285,0.4642857142857143,0.5416666666666666,0.3076923076923077,0.19387755102040816,0.47368421052631576,0.47368421052631576,0.3333333333333333,0.0663265306122449,0.3076923076923077,0.3076923076923077,0.75,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.5,0.21739130434782608,0.8,0.75,0.17391304347826086,0.5,1.0,0.17391304347826086,0.25,1.0,0.45098039215686275,0.6086956521739131,0.0392156862745098,0.5,0.1568627450980392,0.125,0.6632653061224489,0.3333333333333333,0.4989170918367347,0.427384375,0.49028431372549025,0.14864864864864866,0.18787878787878787,0.03508771929824561,0.14074074074074075,0.24814814814814815,7.717730496453902,25.541818181818186,0.23505572441742653,1.0,1.0,,,,,5.0,1.0,2.0,3.0,2.0,1.0,1.0,0.037037037037037035,,,,,True,,,
201143,1610612738,Al Horford,Al Horford,201143,BOS,35137.0,586,58.0,1128,1113,274,268,117,2241,51.0,71.0,4.0,14.0,10.0,17.0,28.0,56.0,8.0,20.0,2.0,5.0,,1.0,,1.0,9.0,29.0,,1.0,1.0,4.0,87.0,147.0,11.0,34.0,50.0,257.0,1180,7.0,20.0,,2.0,19.0,17.0,31.0,1.0,5.0,24.0,61.0,106.0,68.0,33.0,,4.0,,29.0,9.0,5.0,,36.0,21.0,57.0,13.0,8.0,27.0,5.0,4.0,135.0,11.0,17.0,34.0,62.0,10.0,106.0,28.0,134.0,6.0,16.0,8.0,8.0,11.0,2.0,5.0,13.0,,6.0,2.0,24.0,1.0,21,,35,1.0,3.0,56.0,,3.0,62.0,5.0,24.0,,9.0,15.0,10.0,5.0,19.0,12.0,58.0,266,3.0,6.0,0.6091954022988506,0.6235294117647059,1.0,0.3235294117647059,,0.2,0.3235294117647059,0.5918367346938775,0.35,0.5483870967741935,0.5718232044198895,0.3181818181818182,0.5138888888888888,0.6124401913875598,0.38,0.6224489795918368,0.1878453038674033,,0.034013605442176874,0.04225352112676056,0.03571428571428571,,18.521462639109696,0.4583333333333333,0.35714285714285715,0.19435736677115986,0.05501618122977346,0.1691542288557214,0.044534412955465584,0.18461538461538463,0.050359712230215826,0.06451612903225806,0.05405405405405406,0.050505050505050504,0.02040816326530612,0.17142857142857143,0.2440944881889764,0.14942528735632185,0.16,0.19607843137254902,0.07692307692307693,0.631578947368421,0.39226519337016574,0.7183098591549296,0.75,0.803921568627451,0.30939226519337015,0.5,0.5185185185185185,0.2857142857142857,0.11049723756906077,0.4,0.4,0.5,0.027624309392265192,0.4,0.4,1.0,0.16022099447513813,0.3103448275862069,0.3103448275862069,1.0,0.6363636363636364,0.2857142857142857,0.5,0.045454545454545456,,,0.045454545454545456,,,0.4722222222222222,0.5882352941176471,0.027777777777777776,,0.1111111111111111,0.25,0.580110497237569,0.3103448275862069,0.4879980662983424,0.5386233333333335,0.4785347222222224,0.12,0.14457831325301204,,0.07392996108949416,0.23735408560311283,6.423809523809522,25.773529411764706,0.2429078014184397,3.0,2.0,1.0,1.0,,0.04054054054054054,5.0,,2.0,4.0,3.0,1.0,,,1.0,2.0,1.0,2.0,True,,,
202694,1610612738,Marcus Morris,Marcus Morris,202694,BOS,23042.0,384,25.0,756,732,225,207,76,1488,14.0,32.0,4.0,8.0,4.0,9.0,7.0,36.0,12.0,36.0,2.0,11.0,,,,4.0,16.0,37.0,5.0,7.0,5.0,14.0,33.0,104.0,18.0,48.0,27.0,147.0,809,6.0,12.0,5.0,7.0,30.0,10.0,28.0,5.0,18.0,12.0,47.0,28.0,38.0,48.0,6.0,6.0,,37.0,16.0,8.0,,10.0,8.0,18.0,7.0,1.0,8.0,1.0,1.0,44.0,5.0,11.0,24.0,23.0,4.0,51.0,16.0,67.0,4.0,3.0,2.0,1.0,4.0,,4.0,8.0,1.0,,,12.0,5.0,20,1.0,39,,5.0,29.0,1.0,,38.0,3.0,15.0,,5.0,5.0,1.0,2.0,5.0,3.0,47.0,223,3.0,4.0,0.42424242424242425,0.4666666666666667,0.8888888888888888,0.375,0.7142857142857143,0.2777777777777778,0.375,0.3173076923076923,0.5,0.35714285714285715,0.39473684210526316,0.7105263157894737,0.3804347826086957,0.4319526627218935,0.7142857142857143,0.42727272727272725,0.3157894736842105,,0.07692307692307693,0.09375,0.1111111111111111,,21.650717703349283,0.3333333333333333,0.26666666666666666,0.11330049261083744,0.05069124423963134,0.16901408450704225,0.03289473684210526,0.13623188405797101,0.04336043360433604,0.07407407407407407,0.04819277108433735,0.04065040650406504,,0.14285714285714285,0.12048192771084337,0.07017543859649122,0.19047619047619047,0.10810810810810811,0.04395604395604396,0.6,0.21052631578947367,0.4375,0.4827586206896552,0.5714285714285714,0.23684210526315788,0.19444444444444445,0.21875,0.42857142857142855,0.23684210526315788,0.3333333333333333,0.34285714285714286,0.25,0.07236842105263158,0.18181818181818182,0.18181818181818182,1.0,0.24342105263157895,0.43243243243243246,0.43243243243243246,0.875,0.42105263157894735,0.5,0.25,,,,0.3684210526315789,0.7142857142857143,0.8,0.1956521739130435,0.4444444444444444,0.08695652173913043,,0.30434782608695654,0.35714285714285715,0.5263157894736842,0.43243243243243246,0.472596052631579,0.527,0.46695543478260876,0.09146341463414634,0.12931034482758622,,0.20408163265306123,0.3197278911564626,9.640384615384615,25.6375,0.2976190476190476,,,2.0,,0.027777777777777776,0.018867924528301886,3.0,,1.0,,,,2.0,,1.0,,,,True,,,
202328,1610612738,Greg Monroe,Greg Monroe,202328,BOS,3009.0,50,-14.0,101,101,39,30,16,202,8.0,13.0,2.0,6.0,4.0,6.0,,4.0,,1.0,,,,,,,,,,,,,8.0,18.0,,,5.0,21.0,108,2.0,7.0,,,5.0,4.0,7.0,,,3.0,11.0,14.0,2.0,,,2.0,,,,2.0,,1.0,,1.0,,,1.0,,,2.0,3.0,5.0,3.0,2.0,2.0,7.0,8.0,15.0,1.0,1.0,1.0,,2.0,2.0,,4.0,1.0,2.0,,6.0,3.0,3,,5,,,8.0,,,7.0,1.0,2.0,,2.0,1.0,,1.0,1.0,,11.0,39,,2.0,0.875,1.0,,,,,,0.4444444444444444,0.2857142857142857,0.5714285714285714,0.4444444444444444,0.2857142857142857,0.5714285714285714,0.5,0.3125,0.6111111111111112,,,0.1111111111111111,0.15384615384615385,,,22.689075630252102,0.3333333333333333,1.0,0.09090909090909091,0.14285714285714285,0.13636363636363635,0.15,0.11363636363636363,0.14545454545454545,0.07692307692307693,0.2727272727272727,0.15789473684210525,,,0.16666666666666666,,0.2,,0.125,,0.7222222222222222,0.6153846153846154,0.7272727272727273,0.875,0.2222222222222222,,,,0.05555555555555555,,,,,,,,,,,,0.8571428571428571,0.3333333333333333,0.5,,,,,,,0.8571428571428571,0.6666666666666666,,,,,0.7222222222222222,,0.5369888888888888,0.5217666666666666,0.5458142857142857,0.10526315789473684,0.10526315789473684,,0.23809523809523808,0.5238095238095238,3.561111111111112,,0.38613861386138615,1.0,1.0,,,,0.09090909090909091,1.0,,,,,,,,,,,,True,,,
203499,1610612738,Shane Larkin,Shane Larkin,203499,BOS,2684.0,45,-4.0,89,88,27,27,10,177,3.0,5.0,,,,,,1.0,,1.0,,1.0,,,,1.0,2.0,5.0,,1.0,1.0,2.0,3.0,7.0,2.0,6.0,,12.0,105,,,,1.0,,,,1.0,3.0,,3.0,,6.0,3.0,3.0,,,5.0,2.0,2.0,1.0,3.0,3.0,6.0,1.0,2.0,2.0,,1.0,15.0,,,1.0,2.0,,3.0,,3.0,,1.0,1.0,,,1.0,,1.0,,,,1.0,1.0,1,,4,,,2.0,,,,,,,,,,,,,3.0,26,1.0,,,,0.5,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.42857142857142855,,,0.46153846153846156,,0.5,0.46153846153846156,,0.5,0.46153846153846156,0.16666666666666666,0.2857142857142857,0.2,1.0,0.2,14.0,,,0.1,,0.1111111111111111,,0.10344827586206896,,,,,,0.2,,0.16666666666666666,0.1111111111111111,,,,0.38461538461538464,0.6,0.75,,0.07692307692307693,,,,0.07692307692307693,,,,0.07692307692307693,,,,0.38461538461538464,0.4,0.5,0.5,,,,,,,1.0,,,,,0.3333333333333333,,0.6666666666666666,0.5,0.8461538461538461,0.4,0.5415615384615384,0.4455,0.4476,,,,,0.25,4.5,26.433333333333334,0.30337078651685395,,1.0,1.0,,,,,,,,,,,,,,,,True,,,
1628400,1610612738,Semi Ojeleye,Semi Ojeleye,1628400,BOS,8762.0,146,-22.0,284,287,56,87,21,571,1.0,1.0,,,1.0,1.0,1.0,3.0,,1.0,4.0,9.0,,,,,,2.0,,1.0,,,2.0,5.0,4.0,11.0,5.0,21.0,317,,,,1.0,,1.0,1.0,,,1.0,3.0,4.0,,12.0,,,,2.0,,1.0,,,1.0,1.0,,1.0,,,,3.0,2.0,,7.0,10.0,,17.0,2.0,19.0,,3.0,2.0,1.0,1.0,,1.0,,,,,1.0,,8,1.0,14,1.0,,4.0,2.0,,5.0,,2.0,,1.0,,,,,,3.0,53,3.0,,1.0,1.0,1.0,0.36363636363636365,,,0.36363636363636365,0.4,,1.0,0.5,,1.0,0.5526315789473685,,0.75,0.6875,,0.2,,0.3333333333333333,,6.451612903225806,1.0,,0.13157894736842105,,0.14,0.04081632653061224,0.1349206349206349,0.015503875968992248,,,0.05263157894736842,,0.10344827586206896,0.07692307692307693,0.23809523809523808,0.1282051282051282,0.18181818181818182,,,0.0625,1.0,1.0,1.0,0.1875,0.3333333333333333,0.5,1.0,0.0625,,,,0.5625,0.4444444444444444,0.4444444444444444,1.0,0.125,,,,,,,,,,1.0,,,1.0,1.0,,,,,0.75,,0.545728125,0.5667,0.6142,0.1111111111111111,0.2857142857142857,,,0.14285714285714285,7.56,23.763636363636365,0.19718309859154928,,,,,,,,,,,,,,,,,,,True,,,
203935,1610612738,Marcus Smart,Marcus Smart,203935,BOS,17527.0,292,21.0,576,574,195,196,59,1150,8.0,16.0,2.0,2.0,3.0,5.0,5.0,12.0,5.0,15.0,2.0,5.0,,,,,9.0,41.0,,1.0,2.0,12.0,18.0,43.0,11.0,46.0,22.0,91.0,606,2.0,2.0,,1.0,6.0,6.0,10.0,2.0,12.0,14.0,32.0,12.0,24.0,30.0,3.0,2.0,1.0,40.0,9.0,3.0,1.0,22.0,22.0,44.0,19.0,3.0,19.0,2.0,1.0,110.0,1.0,4.0,12.0,14.0,2.0,28.0,6.0,34.0,,16.0,9.0,7.0,13.0,5.0,10.0,10.0,1.0,3.0,,23.0,8.0,10,,28,3.0,2.0,35.0,3.0,2.0,31.0,2.0,12.0,,5.0,8.0,5.0,3.0,8.0,4.0,31.0,189,5.0,3.0,0.3333333333333333,0.35294117647058826,0.9090909090909091,0.2391304347826087,,0.16666666666666666,0.24444444444444444,0.4186046511627907,1.0,0.6,0.38764044943820225,0.6666666666666666,0.4090909090909091,0.4375,0.75,0.5,0.5168539325842697,0.021739130434782608,0.06976744186046512,0.0625,0.08333333333333333,0.024390243902439025,19.74921630094044,0.5652173913043478,0.18181818181818182,0.09523809523809523,0.026845637583892617,0.096,0.007246376811594203,0.09558823529411764,0.017421602787456445,0.04918032786885246,0.0196078431372549,0.00909090909090909,,0.07692307692307693,0.1206896551724138,0.08108108108108109,0.10784313725490197,0.043478260869565216,,0.5,0.1797752808988764,0.5,0.5333333333333333,0.375,0.1348314606741573,0.4166666666666667,0.45454545454545453,0.2,0.16853932584269662,0.3333333333333333,0.35714285714285715,0.4,0.056179775280898875,0.4,0.4,1.0,0.4606741573033708,0.21951219512195122,0.225,0.8888888888888888,0.6666666666666666,1.0,0.5,,,,0.3333333333333333,,,0.22727272727272727,0.6,,,0.5454545454545454,0.16666666666666666,0.6966292134831461,0.225,0.47990170454545455,0.75715,0.4545428571428571,0.12121212121212122,0.22641509433962265,,0.06593406593406594,0.3516483516483517,9.686046511627907,27.72391304347826,0.3385416666666667,1.0,1.0,2.0,1.0,0.06666666666666667,,2.0,1.0,,,,,,0.07692307692307693,,,,,True,,,
