EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,PtsAssisted3s,Assisted3sPct,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3FGM,PenaltyFG3M,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,PenaltyFg3Pct,LongMidRangePctBlocked,Arc3PctAssisted,PenaltyArc3Accuracy,BlockingFoulsDrawn,PenaltyCorner3FGM,SecondChanceArc3FGM,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,HeaveMakes,3pt And 1 Free Throw Trips,on,DefensiveGoaltends,Charge Fouls Drawn,BlockedCorner3,3SecondViolations,OffensiveGoaltends
101181,1610612739,Jose Calderon,Jose Calderon,101181,CLE,2411.0,40,14,81,80,21,58,9.0,161,1.0,1.0,1.0,1.0,8.0,1.0,2.0,1.0,1.0,1.0,9.0,2.0,7.0,62,1.0,1.0,1.0,2.0,2.0,2.0,3.0,8.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,21,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,1.0,1.0,0.25,0.3333333333333333,0.3181818181818182,0.3333333333333333,0.9,14.130434782608695,1.0,0.07692307692307693,0.045454545454545456,0.3333333333333333,0.1,1.0,1.0,1.0,0.1,0.8,0.125,0.125,1.0,0.6666666666666666,0.9,0.125,0.494775,0.36225,0.09090909090909091,0.5,0.2857142857142857,15.6,27.422222222222224,0.25925925925925924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1626204,1610612739,Larry Nance Jr.,Larry Nance Jr.,1626204,CLE,18415.0,307,-42,581,589,179,189,67.0,1170,2.0,7.0,1.0,,,,,41.0,59.0,,1.0,14.0,96.0,640,,10.0,15.0,1.0,30.0,56.0,,,,10.0,8.0,18.0,7.0,7.0,44.0,23.0,55.0,90.0,16.0,10.0,6.0,4.0,2.0,2.0,12.0,12.0,35.0,5.0,33.0,31.0,11.0,30.0,179,7.0,0.6829268292682927,0.9333333333333333,,,0.6949152542372882,0.6666666666666666,0.6833333333333333,0.625,0.6486486486486487,0.625,0.016666666666666666,13.030303030303031,0.3333333333333333,0.1419753086419753,0.17192982456140352,0.20754716981132076,0.11666666666666667,0.2857142857142857,0.2857142857142857,1.0,0.016666666666666666,,,,,,0.75,,0.5625691666666667,0.547859375,0.16176470588235295,0.16417910447761194,0.3125,4.279661016949152,24.4,0.3080895008605852,36.0,44.0,12.0,16.0,8.0,10.0,3.0,8.0,1.0,12.0,16.0,5.0,29.0,10.0,26.0,22.0,3.0,1.0,1.0,2.0,13.0,21.0,1.0,26.0,6.0,35.0,1.0,3.0,8.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,3.0,6.0,14.0,6.0,1.0,7.0,14.0,8.0,6.0,0.75,0.75,0.725,0.05084745762711865,0.045454545454545456,0.125,0.3,0.05,0.13725490196078433,0.21138211382113822,0.10569105691056911,0.12318840579710146,0.18,0.10526315789473684,0.13043478260869565,0.11578947368421053,0.07142857142857142,0.14516129032258066,0.06382978723404255,0.2079207920792079,0.22727272727272727,0.0625,0.5714285714285714,0.7333333333333333,0.8181818181818182,0.8571428571428571,0.6388888888888888,0.13333333333333333,0.375,0.42857142857142855,1.0,1.0,0.75,0.08333333333333333,0.625,0.8,0.0625,0.6473230769230768,0.3020833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1626224,1610612739,Cedi Osman,Cedi Osman,1626224,CLE,1767.0,29,12,57,58,29,43,7.0,115,,3.0,2.0,,1.0,,,2.0,5.0,1.0,3.0,1.0,8.0,46,1.0,1.0,4.0,,2.0,2.0,,1.0,,2.0,,2.0,,2.0,4.0,1.0,4.0,4.0,2.0,2.0,,,,,,,1.0,,1.0,2.0,1.0,2.0,29,,0.5,0.5,0.3333333333333333,0.3333333333333333,0.4,0.25,0.4375,0.25,0.4444444444444444,0.25,0.375,13.235294117647058,,0.0625,0.07142857142857142,0.25,0.375,,,,0.25,0.125,,,,,0.625,,0.5272562500000001,0.4536,0.1111111111111111,0.16666666666666666,0.25,12.239999999999998,24.3,0.5087719298245614,2.0,2.0,,,1.0,1.0,,,,,,,3.0,,2.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.5,1.5,,,,0.6666666666666666,,,0.08333333333333333,,,,,,,,,,0.09090909090909091,,,,0.25,1.0,1.0,0.5,,,,,,,,0.25,1.0,,,0.375,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1627790,1610612739,Ante Zizic,Ante Zizic,1627790,CLE,754.0,13,8,25,26,8,22,4.0,51,,1.0,,,,,,2.0,7.0,,,2.0,6.0,12,,2.0,2.0,,4.0,2.0,,,,1.0,,1.0,,,2.0,2.0,5.0,6.0,,,,,,,1.0,,,,2.0,4.0,2.0,4.0,8,,0.5,1.0,,,0.2857142857142857,1.0,0.2857142857142857,1.0,0.3333333333333333,1.0,,33.333333333333336,,0.2222222222222222,0.35714285714285715,,0.14285714285714285,,,,,,,,,,0.42857142857142855,,0.42708571428571435,0.4291,0.2222222222222222,0.2222222222222222,0.6666666666666666,7.4,,0.32,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,,2.0,,2.0,2.0,1.0,,,1.0,,1.0,,3.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,0.14285714285714285,0.3333333333333333,,,,0.1,0.6,,0.058823529411764705,,0.25,,,,0.6666666666666666,,0.6,,,,0.42857142857142855,0.3333333333333333,0.5,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,0.5,1.0,,0.4857,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
203903,1610612739,Jordan Clarkson,Jordan Clarkson,203903,CLE,10531.0,176,9,324,326,76,78,35.0,650,4.0,12.0,5.0,8.0,24.0,1.0,4.0,15.0,42.0,8.0,29.0,3.0,57.0,360,1.0,4.0,7.0,5.0,14.0,8.0,9.0,24.0,8.0,4.0,2.0,6.0,1.0,3.0,14.0,7.0,13.0,20.0,4.0,3.0,1.0,1.0,,1.0,4.0,10.0,15.0,,7.0,4.0,,14.0,76,,0.26666666666666666,0.2857142857142857,0.27586206896551724,0.27586206896551724,0.35714285714285715,0.5714285714285714,0.38028169014084506,0.4583333333333333,0.3904109589041096,0.5,0.4084507042253521,20.980926430517712,0.25,0.07692307692307693,0.08387096774193549,0.13333333333333333,0.16901408450704225,0.3333333333333333,0.4,0.5,0.07042253521126761,0.3380281690140845,0.3333333333333333,0.3333333333333333,0.1,0.3333333333333333,0.6338028169014085,0.3333333333333333,0.4886316901408452,0.412475,,,0.24561403508771928,9.026190476190475,25.75172413793103,0.2345679012345679,6.0,16.0,2.0,6.0,1.0,2.0,5.0,14.0,1.0,4.0,9.0,,8.0,3.0,22.0,2.0,7.0,1.0,,1.0,3.0,4.0,,6.0,,7.0,2.0,1.0,3.0,,,2.0,,1.0,,1.0,,2.0,1.0,,,1.0,1.0,,2.0,0.4444444444444444,0.4,0.4,0.16666666666666666,0.1875,0.14285714285714285,,,0.05128205128205128,0.09375,0.04411764705882353,0.04794520547945205,0.08333333333333333,0.07692307692307693,,0.038461538461538464,0.0625,0.06060606060606061,0.03571428571428571,0.057692307692307696,0.25,0.05263157894736842,,0.22535211267605634,0.375,0.46153846153846156,0.3333333333333333,0.19718309859154928,0.35714285714285715,0.4166666666666667,,0.6,0.3333333333333333,0.5,0.16666666666666666,0.5,0.08333333333333333,0.527975,0.14035087719298245,,,,,15.0,0.625,,,,,,,,1.0,1.0,1.0,2.0,0.2,0.16666666666666666,0.625,0.25,,,,,,,,,,,,,,,,,,,,True,,,,,
203918,1610612739,Rodney Hood,Rodney Hood,203918,CLE,7868.0,131,-47,242,247,87,85,22.0,489,8.0,11.0,4.0,1.0,6.0,1.0,2.0,20.0,38.0,2.0,10.0,3.0,49.0,286,1.0,6.0,13.0,3.0,14.0,16.0,3.0,6.0,1.0,6.0,4.0,10.0,4.0,3.0,24.0,7.0,15.0,18.0,1.0,1.0,,7.0,4.0,3.0,10.0,5.0,10.0,,5.0,3.0,1.0,14.0,87,1.0,0.4,0.4,0.2,0.2,0.5263157894736842,0.46153846153846156,0.4791666666666667,0.375,0.5,0.4117647058823529,0.20833333333333334,21.691176470588236,0.7,0.10294117647058823,0.12931034482758622,0.15384615384615385,0.22916666666666666,0.7272727272727273,0.7272727272727273,0.5,0.08333333333333333,0.125,0.16666666666666666,0.16666666666666666,0.25,0.125,0.3125,0.16666666666666666,0.45125729166666667,0.46982500000000005,0.020833333333333332,0.02631578947368421,0.2857142857142857,11.44736842105263,25.629999999999995,0.359504132231405,3.0,5.0,,,2.0,2.0,9.0,22.0,1.0,1.0,3.0,,2.0,2.0,24.0,,6.0,,1.0,2.0,1.0,2.0,,8.0,,3.0,1.0,,3.0,,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,3.0,,2.0,1.0,3.0,2.0,1.0,0.3333333333333333,0.25,0.25,0.15789473684210525,0.4,0.18181818181818182,,,0.02631578947368421,0.16666666666666666,0.023809523809523808,0.025423728813559324,0.043478260869565216,0.03571428571428571,,0.027777777777777776,,0.13043478260869565,,0.15789473684210525,0.2,0.05,0.6666666666666666,0.10416666666666667,0.6,1.0,0.6666666666666666,0.4583333333333333,0.4090909090909091,0.5,0.2222222222222222,,,,0.125,1.0,0.0625,0.459025,0.04081632653061224,1.0,,,,3.0,0.5,,0.25,0.25,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,
201145,1610612739,Jeff Green,Jeff Green,201145,CLE,12948.0,216,-29,406,412,118,109,47.0,818,1.0,6.0,8.0,5.0,21.0,3.0,9.0,14.0,30.0,8.0,29.0,15.0,67.0,455,3.0,3.0,6.0,12.0,17.0,14.0,,19.0,5.0,9.0,8.0,17.0,6.0,5.0,42.0,9.0,17.0,19.0,3.0,3.0,,6.0,3.0,3.0,10.0,10.0,16.0,,14.0,21.0,9.0,17.0,118,1.0,0.5,0.5,0.27586206896551724,0.2962962962962963,0.4666666666666667,0.5,0.4406779661016949,0.3333333333333333,0.4855072463768116,0.38636363636363635,0.4915254237288136,17.136659436008674,0.6,0.0743801652892562,0.0825242718446602,0.05,0.1016949152542373,0.16666666666666666,0.2,,0.13559322033898305,0.3559322033898305,0.23809523809523808,0.25,0.75,0.5,0.6610169491525424,0.2631578947368421,0.4755219298245613,0.44838124999999995,0.13432835820895522,0.23684210526315788,0.2537313432835821,8.306666666666668,27.320689655172412,0.29064039408866993,7.0,10.0,,1.0,,1.0,6.0,14.0,3.0,,1.0,,3.0,5.0,14.0,,3.0,2.0,3.0,1.0,2.0,,,8.0,,2.0,,,4.0,1.0,1.0,3.0,,,,2.0,1.0,2.0,6.0,2.0,1.0,3.0,6.0,4.0,2.0,,0.375,0.375,0.1,0.2,,,,,0.09411764705882353,0.02631578947368421,0.010582010582010581,,,,0.03333333333333333,,0.1111111111111111,0.05555555555555555,0.09859154929577464,0.07142857142857142,,0.6666666666666666,0.1694915254237288,0.7,0.875,0.8571428571428571,0.23728813559322035,0.42857142857142855,0.42857142857142855,0.16666666666666666,0.25,,,0.05555555555555555,,0.16666666666666666,0.4694,0.04477611940298507,3.0,,,1.0,24.0,1.0,0.3333333333333333,0.375,0.375,1.0,,,,1.0,2.0,2.0,,0.16666666666666666,0.16666666666666666,1.0,0.1111111111111111,,1.0,1.0,2.0,1.0,1.0,0.034482758620689655,0.047619047619047616,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,True,,,,,
2594,1610612739,Kyle Korver,Kyle Korver,2594,CLE,9189.0,153,9,293,297,84,77,40.0,590,3.0,9.0,2.0,11.0,29.0,2.0,5.0,3.0,12.0,11.0,31.0,8.0,47.0,305,3.0,1.0,4.0,5.0,6.0,4.0,3.0,29.0,11.0,3.0,1.0,4.0,,2.0,9.0,6.0,16.0,18.0,1.0,,1.0,4.0,4.0,,8.0,12.0,19.0,,4.0,10.0,1.0,6.0,84,,0.6666666666666666,0.6666666666666666,0.3548387096774194,0.3548387096774194,0.25,0.25,0.45348837209302323,0.2777777777777778,0.5,0.3,0.7209302325581395,15.497076023391813,0.5,0.07792207792207792,0.10810810810810811,0.05,0.20930232558139536,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.046511627906976744,0.6744186046511628,0.3793103448275862,0.39285714285714285,0.3333333333333333,0.5555555555555556,0.7906976744186046,0.3793103448275862,0.5002011627906976,0.47440000000000004,0.06666666666666667,0.08333333333333333,0.1276595744680851,15.475000000000001,26.57096774193549,0.28668941979522183,,3.0,,3.0,,,,,,,3.0,2.0,5.0,1.0,2.0,,1.0,1.0,1.0,,1.0,1.0,,10.0,,2.0,,1.0,4.0,2.0,,1.0,,,1.0,,1.0,1.0,3.0,2.0,,1.0,4.0,4.0,,,0.25,0.35714285714285715,0.08333333333333333,0.3333333333333333,,,,0.012345679012345678,0.14084507042253522,0.015384615384615385,0.0136986301369863,0.03225806451612903,,,0.02040816326530612,,0.06060606060606061,0.125,0.14754098360655737,0.1,,1.0,0.06976744186046512,,,,,,,,0.5,,,,,,0.5022333333333333,0.10638297872340426,,,1.0,1.0,30.0,0.9090909090909091,0.3333333333333333,,,,0.16666666666666666,,,1.0,1.0,,,0.2,,0.9090909090909091,0.2,,,1.0,,2.0,,0.06451612903225806,0.034482758620689655,0.5,1.0,,2.0,2.0,1.0,1.0,0.5,0.06060606060606061,,,True,,,,,
2544,1610612739,LeBron James,LeBron James,2544,CLE,12660.0,211,-33,401,410,127,128,47.0,811,9.0,17.0,2.0,4.0,23.0,1.0,11.0,49.0,84.0,4.0,25.0,40.0,150.0,451,1.0,16.0,30.0,11.0,54.0,20.0,6.0,23.0,4.0,27.0,14.0,41.0,12.0,20.0,96.0,23.0,46.0,57.0,6.0,3.0,3.0,11.0,7.0,4.0,19.0,6.0,18.0,1.0,37.0,47.0,19.0,54.0,127,2.0,0.20408163265306123,0.21739130434782608,0.16,0.16,0.5833333333333334,0.5333333333333333,0.5045871559633027,0.4634146341463415,0.5687022900763359,0.5408163265306123,0.22935779816513763,32.96460176991151,0.5789473684210527,0.21904761904761905,0.20202020202020202,0.21621621621621623,0.1559633027522936,0.5294117647058824,0.5294117647058824,,0.01834862385321101,0.21100917431192662,0.17391304347826086,0.17391304347826086,0.125,0.2682926829268293,0.6697247706422018,0.17391304347826086,0.5034243119266055,0.48499512195121947,0.152,0.19,0.36,6.563095238095239,26.288000000000007,0.3167082294264339,32.0,48.0,3.0,5.0,11.0,16.0,8.0,19.0,,3.0,7.0,1.0,10.0,16.0,78.0,6.0,3.0,2.0,3.0,4.0,1.0,10.0,,17.0,6.0,11.0,5.0,2.0,8.0,,4.0,6.0,1.0,3.0,2.0,1.0,3.0,6.0,3.0,1.0,,2.0,3.0,2.0,4.0,0.42857142857142855,0.5625,0.5555555555555556,0.03571428571428571,0.041666666666666664,0.05263157894736842,0.42857142857142855,,0.1,0.1827956989247312,0.012195121951219513,0.06043956043956044,0.14285714285714285,0.1,0.04,,0.045454545454545456,0.225,0.21428571428571427,0.17721518987341772,0.21428571428571427,0.09803921568627451,0.6666666666666666,0.44036697247706424,0.6666666666666666,0.6956521739130435,0.28125,0.1743119266055046,0.42105263157894735,0.4444444444444444,0.125,0.625,0.6,,0.3902439024390244,0.6875,,0.6079166666666667,0.06666666666666667,,,,1.0,6.0,0.5,1.0,,,,,,,2.0,2.0,1.0,,0.18181818181818182,,0.5,0.18181818181818182,2.0,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,True,,,,,
2747,1610612739,JR Smith,JR Smith,2747,CLE,5616.0,94,-48,186,187,73,76,19.0,373,2.0,5.0,2.0,4.0,19.0,2.0,6.0,6.0,12.0,5.0,21.0,1.0,28.0,224,2.0,3.0,7.0,7.0,10.0,8.0,,17.0,3.0,3.0,,3.0,,2.0,6.0,5.0,9.0,9.0,1.0,,1.0,3.0,2.0,1.0,6.0,7.0,10.0,,2.0,2.0,,10.0,73,,0.6666666666666666,0.6666666666666666,0.23809523809523808,0.2,0.5,0.42857142857142855,0.4090909090909091,0.32142857142857145,0.4117647058823529,0.3333333333333333,0.6363636363636364,19.32367149758454,0.5,0.11363636363636363,0.1125,0.16666666666666666,0.15151515151515152,0.4,0.4,0.5,0.06060606060606061,0.5757575757575758,0.21052631578947367,0.21052631578947367,0.5,0.42857142857142855,0.8181818181818182,0.17647058823529413,0.5033532258064517,0.5151041666666666,,,0.35714285714285715,9.033333333333333,28.928571428571427,0.3924731182795699,4.0,6.0,,1.0,3.0,5.0,,1.0,1.0,1.0,2.0,,5.0,1.0,4.0,,,,,1.0,,,,4.0,,,,2.0,3.0,,1.0,,,,1.0,,,1.0,,,,,,,1.0,0.5,0.625,0.625,,,,,,,0.1111111111111111,,,,,,,,0.125,,0.16,,,,0.18181818181818182,0.6666666666666666,0.6666666666666666,0.75,0.030303030303030304,,,,0.25,,,0.35714285714285715,0.6,0.07142857142857142,0.47435,0.17857142857142858,1.0,,,1.0,15.0,1.0,0.5,0.5,0.5,1.0,,,,1.0,1.0,,,0.14285714285714285,,1.0,0.16666666666666666,1.0,,1.0,1.0,,,,,0.5,1.0,,,,,,,,1.0,,True,,,,,
