EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,PenaltyCorner3FGA,SecondChanceFtPoints,PenaltyFG3A,PenaltyFtPoints,PtsAssisted2s,PtsPutbacks,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,PenaltyCorner3Frequency,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,DefensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Frequency,Travels,AtRimPctBlocked,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,Corner3Assists,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,PenaltyFg3Pct,LongMidRangePctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,HeaveAttempts,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,SecondChanceArc3FGM,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,3pt And 1 Free Throw Trips,PenaltyCorner3Accuracy,HeaveMakes,on,BlockedLongMidRange,Charge Fouls Drawn,BlockedCorner3,3SecondViolations,OffensiveGoaltends
101181,1610612739,Jose Calderon,Jose Calderon,101181,CLE,1197.0,20,7,40,40,9,33,6,80,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,6,32,1.0,1.0,2.0,2.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1,1.0,2,1.0,3,1.0,3.0,1.0,1.0,2.0,1.0,4.0,9,0.6666666666666666,1.0,0.6666666666666666,0.4,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.4,0.3333333333333333,1.0,12.765957446808512,0.07692307692307693,0.07142857142857142,0.14285714285714285,0.1,0.04,0.25,0.5,0.5,0.2,1.0,1.0,0.2,0.2,1.0,1.0,0.2,0.2,1.0,1.0,0.3333333333333333,1.0,0.6,0.45527999999999996,0.4215,0.3938,0.16666666666666666,0.25,0.3333333333333333,0.6666666666666666,8.033333333333333,25.15,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1626204,1610612739,Larry Nance Jr.,Larry Nance Jr.,1626204,CLE,10531.0,176,9,324,326,76,78,35,650,24.0,26.0,9.0,10.0,2.0,2.0,4.0,2.0,6.0,1.0,,28.0,36.0,1.0,5.0,61,360,9.0,10.0,19.0,4.0,4.0,11.0,22.0,,,5.0,5.0,10.0,5.0,3.0,25.0,12.0,19,13.0,37,20.0,57,7.0,20.0,2.0,20.0,16.0,7.0,11.0,76,0.7777777777777778,0.9,1.0,0.7567567567567568,0.9,0.8,0.6931818181818182,0.8636363636363636,0.6875,0.02702702702702703,,,14.168937329700272,0.14285714285714285,0.15384615384615385,0.296875,0.2064516129032258,0.13013698630136986,0.11538461538461539,0.23333333333333334,0.25,0.7027027027027027,0.9230769230769231,0.9230769230769231,0.10810810810810811,0.16216216216216217,0.3333333333333333,0.3333333333333333,0.02702702702702703,,1.0,0.9,0.4,1.0,0.7297297297297297,0.5652851351351352,0.6843714285714285,0.51763,0.16666666666666666,0.17073170731707318,0.3114754098360656,0.18032786885245902,4.852777777777778,24.4,0.2345679012345679,2.0,1.0,1.0,1.0,3.0,34.0,18.0,1.0,1.0,7.0,1.0,5.0,1.0,11.0,9.0,2.0,3.0,1.0,1.0,5.0,2.0,8.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,7.0,3.0,4.0,7.0,4.0,4.0,2.0,0.6071428571428571,0.8947368421052632,0.375,0.38461538461538464,0.09090909090909091,0.10294117647058823,0.20833333333333334,0.14285714285714285,0.11538461538461539,0.0625,0.12121212121212122,0.07142857142857142,0.3076923076923077,0.1111111111111111,0.5714285714285714,0.5416666666666666,0.5,0.5,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1626224,1610612739,Cedi Osman,Cedi Osman,1626224,CLE,2637.0,44,7,85,84,29,41,11,169,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,7.0,6.0,1.0,12,88,1.0,1.0,5.0,2.0,2.0,4.0,4.0,4.0,,3.0,,3.0,,2.0,6.0,,2,,3,,3,2.0,5.0,,2.0,4.0,1.0,4.0,29,0.5714285714285714,1.0,1.0,0.4230769230769231,1.25,0.4,0.4,0.8333333333333334,0.3333333333333333,0.46153846153846156,,,14.563106796116504,,,0.15384615384615385,0.058823529411764705,,,,,0.3076923076923077,0.75,0.75,0.07692307692307693,0.15384615384615385,0.5,0.5,0.15384615384615385,0.3076923076923077,0.5,1.0,0.2,1.0,0.7692307692307693,0.54995,,0.51666,0.07142857142857142,0.125,0.4166666666666667,0.3333333333333333,7.5,25.53333333333333,0.3411764705882353,,,,3.0,,4.0,,,1.0,,,1.0,,3.0,3.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,0.5,0.5,,0.3333333333333333,,,,,,,,,0.2,,,0.6666666666666666,,,,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0.16666666666666666,1.0,0.16666666666666666,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1627790,1610612739,Ante Zizic,Ante Zizic,1627790,CLE,940.0,16,4,31,33,16,26,5,64,2.0,4.0,,,2.0,2.0,2.0,,1.0,,,2.0,7.0,,2.0,6,26,,,,2.0,2.0,4.0,,,1.0,,,,,,,,1,2.0,3,,3,1.0,2.0,,1.0,2.0,1.0,4.0,16,0.2857142857142857,,1.0,0.2857142857142857,,1.0,0.375,,1.0,,0.14285714285714285,,26.31578947368421,0.16666666666666666,,0.25,0.1875,,,,,0.5714285714285714,0.5,0.6666666666666666,0.2857142857142857,0.14285714285714285,,,,,,,1.0,1.0,0.5714285714285714,0.5143714285714286,,0.7345999999999999,0.125,0.125,,0.6666666666666666,5.485714285714287,,0.5161290322580645,,,,,,4.0,,,,,,,,,,,,1.0,,2.0,,2.0,1.0,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,0.5,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
203903,1610612739,Jordan Clarkson,Jordan Clarkson,203903,CLE,17129.0,285,-38,535,534,143,128,63,1069,13.0,27.0,2.0,6.0,4.0,5.0,28.0,5.0,22.0,10.0,36.0,26.0,77.0,46.0,5.0,90,612,5.0,10.0,10.0,8.0,17.0,23.0,34.0,36.0,11.0,11.0,2.0,13.0,1.0,9.0,28.0,4.0,10,12.0,23,9.0,32,11.0,21.0,,12.0,6.0,2.0,23.0,143,0.33766233766233766,0.5,0.47058823529411764,0.34552845528455284,0.4166666666666667,0.31666666666666665,0.36,0.4166666666666667,0.359375,0.37398373983739835,0.14285714285714285,0.14285714285714285,22.585924713584287,0.0851063829787234,0.027777777777777776,0.10101010101010101,0.09166666666666666,0.033962264150943396,0.04081632653061224,0.1282051282051282,0.16666666666666666,0.21951219512195122,0.48148148148148145,0.5652173913043478,0.22764227642276422,0.17886178861788618,0.22727272727272727,0.2631578947368421,0.08130081300813008,0.2926829268292683,0.5,0.3333333333333333,0.16666666666666666,0.8,0.5934959349593496,0.47909512195121956,0.51546,0.45507999999999993,0.016260162601626018,0.025974025974025976,0.1111111111111111,0.25555555555555554,9.275324675324674,25.602173913043476,0.2672897196261682,8.0,2.0,,13.0,4.0,18.0,2.0,,2.0,5.0,,1.0,3.0,8.0,6.0,2.0,3.0,3.0,,10.0,3.0,13.0,1.0,5.0,,2.0,,1.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,,2.0,0.34615384615384615,0.36,0.23076923076923078,0.047619047619047616,,0.04132231404958678,0.045454545454545456,,0.04395604395604396,0.03333333333333333,0.07017543859649122,0.06666666666666667,0.08641975308641975,0.04225352112676056,0.3333333333333333,0.3076923076923077,0.2857142857142857,0.3333333333333333,0.25,0.6,0.06666666666666667,1.0,,,11.0,11.0,,2.0,21.0,,0.6363636363636364,0.2391304347826087,,0.2391304347826087,0.1,0.1,,0.5,,,,0.36666666666666664,1.0,0.14814814814814814,10.0,2.0,1.0,1.0,12.0,10.0,1.0,2.0,3.0,0.07692307692307693,0.13636363636363635,0.2777777777777778,0.2777777777777778,0.7,0.16666666666666666,0.09090909090909091,0.2777777777777778,,,,,,,,,,,,,,,,,,,,True,,,,,
201145,1610612739,Jeff Green,Jeff Green,201145,CLE,13202.0,220,-34,406,407,87,78,50,813,11.0,15.0,1.0,4.0,2.0,3.0,9.0,2.0,7.0,9.0,24.0,19.0,31.0,33.0,16.0,84,474,1.0,5.0,3.0,4.0,7.0,14.0,18.0,22.0,3.0,9.0,6.0,15.0,5.0,5.0,36.0,1.0,6,10.0,17,3.0,20,7.0,12.0,,16.0,24.0,12.0,14.0,87,0.6129032258064516,0.2,0.5714285714285714,0.53125,0.1111111111111111,0.34375,0.56,0.15,0.3888888888888889,0.515625,0.0967741935483871,0.1111111111111111,17.24137931034483,0.09090909090909091,0.008547008547008548,0.07894736842105263,0.08602150537634409,0.01485148514851485,,0.0967741935483871,,0.234375,0.7333333333333333,0.8461538461538461,0.140625,0.109375,0.2857142857142857,0.2857142857142857,0.140625,0.375,0.4444444444444444,0.25,0.1875,0.6666666666666666,0.75,0.5062274193548386,0.4880428571428572,0.49484999999999996,0.16216216216216217,0.2926829268292683,0.03571428571428571,0.16666666666666666,7.116129032258065,26.957575757575757,0.21428571428571427,6.0,2.0,1.0,9.0,3.0,20.0,2.0,3.0,1.0,2.0,,1.0,,4.0,3.0,1.0,2.0,,,3.0,2.0,5.0,,2.0,,,,2.0,2.0,1.0,7.0,4.0,3.0,7.0,5.0,,1.0,0.5263157894736842,0.5555555555555556,0.4,0.07142857142857142,,0.023529411764705882,,0.022727272727272728,0.03278688524590164,,0.08888888888888889,0.08823529411764706,0.09375,,0.7142857142857143,0.8181818181818182,0.6666666666666666,0.75,,0.5,0.125,4.0,,,7.0,10.0,,4.0,30.0,1.0,1.0,0.30303030303030304,,0.3225806451612903,0.4444444444444444,0.4444444444444444,1.0,,,,,0.4375,,0.13333333333333333,6.0,4.0,1.0,1.0,,6.0,1.0,2.0,1.0,0.1111111111111111,,0.25,0.25,1.0,0.4444444444444444,0.14285714285714285,0.2727272727272727,2.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,
203918,1610612739,Rodney Hood,Rodney Hood,203918,CLE,8130.0,136,-51,245,248,97,67,31,493,5.0,8.0,1.0,2.0,3.0,4.0,13.0,5.0,11.0,2.0,9.0,16.0,32.0,11.0,5.0,40,308,1.0,3.0,2.0,5.0,10.0,12.0,12.0,8.0,2.0,5.0,5.0,10.0,4.0,2.0,25.0,1.0,4,4.0,9,1.0,10,12.0,18.0,,6.0,7.0,3.0,12.0,97,0.5,0.3333333333333333,0.5,0.4069767441860465,0.2,0.3333333333333333,0.43478260869565216,0.2,0.35294117647058826,0.2558139534883721,0.0625,0.07692307692307693,18.727915194346288,0.06349206349206349,0.013157894736842105,0.0975609756097561,0.07692307692307693,0.007936507936507936,0.03571428571428571,0.05263157894736842,,0.18604651162790697,0.625,0.7142857142857143,0.3023255813953488,0.2558139534883721,0.45454545454545453,0.45454545454545453,0.046511627906976744,0.20930232558139536,0.4,0.5,0.26666666666666666,0.75,0.4418604651162791,0.48627500000000007,0.5585166666666667,0.5407178571428571,0.06666666666666667,0.08823529411764706,0.05,0.3,10.875,27.818181818181817,0.39591836734693875,6.0,1.0,,5.0,2.0,20.0,,,3.0,,,1.0,1.0,2.0,1.0,1.0,4.0,,2.0,3.0,2.0,7.0,1.0,2.0,,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,1.0,0.625,0.625,0.5714285714285714,0.1,,,,,,,0.08333333333333333,0.05,0.12903225806451613,0.043478260869565216,0.5,0.8,0.46153846153846156,0.5,0.6666666666666666,0.4,0.06666666666666667,,,,4.0,1.0,,2.0,,,,0.09090909090909091,,0.1,,,,1.0,,,,0.26666666666666666,,0.125,1.0,2.0,,,3.0,1.0,1.0,1.0,,,,0.1111111111111111,0.1111111111111111,,0.4,,0.125,1.0,,1.0,,,,,,,,,,,,,,,,,True,,,,,
202684,1610612739,Tristan Thompson,Tristan Thompson,202684,CLE,4352.0,73,-61,136,138,36,21,21,274,6.0,8.0,3.0,3.0,1.0,2.0,6.0,,,,,9.0,14.0,,3.0,21,178,3.0,4.0,7.0,2.0,5.0,5.0,8.0,,3.0,3.0,,3.0,,1.0,6.0,9.0,5,8.0,16,11.0,27,2.0,3.0,,6.0,4.0,2.0,5.0,36,0.6428571428571429,0.75,0.4,0.6428571428571429,0.75,0.4,0.7,0.7,0.4166666666666667,,0.21428571428571427,0.16666666666666666,11.11111111111111,0.25806451612903225,0.1836734693877551,0.25,0.2549019607843137,0.13095238095238096,0.1875,0.3333333333333333,,0.5714285714285714,0.75,1.0,0.42857142857142855,,,,,,0.75,1.0,0.4,0.5,0.5714285714285714,0.52115,0.6988,0.42474,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.23809523809523808,3.871428571428571,,0.2647058823529412,3.0,,1.0,,1.0,10.0,6.0,2.0,,2.0,,3.0,,,,,1.0,1.0,1.0,2.0,,3.0,,2.0,,1.0,,2.0,2.0,1.0,,,,,,,1.0,0.5555555555555556,0.8333333333333334,0.3333333333333333,0.5,,0.05714285714285714,0.2857142857142857,0.10526315789473684,0.08,,0.1875,0.3333333333333333,0.2777777777777778,,,0.3333333333333333,0.5,0.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2594,1610612739,Kyle Korver,Kyle Korver,2594,CLE,5508.0,92,17,181,176,28,20,21,357,1.0,3.0,,2.0,,,,1.0,6.0,2.0,19.0,2.0,9.0,21.0,4.0,41,191,,3.0,3.0,,4.0,3.0,,19.0,1.0,3.0,2.0,5.0,,1.0,12.0,2.0,3,4.0,7,3.0,10,10.0,13.0,,1.0,5.0,,3.0,28,0.2222222222222222,,,0.6166666666666667,0.3,0.25,0.6451612903225806,0.3,0.25,0.7,0.1111111111111111,,16.990291262135923,0.09090909090909091,0.05128205128205128,0.07142857142857142,0.08139534883720931,0.036585365853658534,,,,0.1,0.3333333333333333,0.5,,0.2,0.16666666666666666,0.16666666666666666,0.06666666666666667,0.6333333333333333,0.4,,,,0.8,0.4846650000000002,0.3948833333333333,0.37588333333333335,0.03225806451612903,,0.07317073170731707,0.07317073170731707,13.244444444444444,26.676190476190474,0.15469613259668508,,,,2.0,,4.0,,2.0,,1.0,,,1.0,2.0,,2.0,2.0,1.0,1.0,2.0,1.0,4.0,,,,,1.0,,,,2.0,2.0,,3.0,3.0,,,1.0,1.0,0.5,,,0.023255813953488372,0.0625,0.08333333333333333,0.03225806451612903,,0.125,0.11764705882352941,0.08108108108108109,0.07692307692307693,1.0,1.0,,,,1.0,,,,1.0,2.0,11.0,1.0,2.0,30.0,,0.9090909090909091,0.5238095238095238,0.5,0.5238095238095238,,,,,0.2,,,0.3333333333333333,,0.3333333333333333,11.0,1.0,1.0,1.0,3.0,11.0,2.0,,,0.5,,0.5789473684210527,0.6111111111111112,0.9090909090909091,0.2,0.5,0.5789473684210527,,,,1.0,2.0,2.0,1.0,1.0,1.0,0.09523809523809523,0.5,0.05263157894736842,1.0,1.0,0.045454545454545456,,,,,True,,,,,
201567,1610612739,Kevin Love,Kevin Love,201567,CLE,5327.0,89,6,161,160,42,36,17,321,3.0,7.0,,3.0,1.0,2.0,11.0,1.0,3.0,7.0,9.0,11.0,21.0,16.0,2.0,45,165,1.0,5.0,8.0,2.0,4.0,10.0,8.0,9.0,2.0,,,,,,,3.0,7,13.0,21,6.0,27,1.0,1.0,,8.0,3.0,1.0,10.0,42,0.5238095238095238,0.2,0.5,0.581081081081081,0.5,0.7142857142857143,0.5921052631578947,0.5,0.7142857142857143,0.43243243243243246,0.09523809523809523,,22.22222222222222,0.28888888888888886,0.06666666666666667,0.22580645161290322,0.2631578947368421,0.07407407407407407,0.0625,0.23076923076923078,0.25,0.1891891891891892,0.42857142857142855,0.6,0.2972972972972973,0.08108108108108109,0.3333333333333333,0.3333333333333333,0.1891891891891892,0.24324324324324326,0.375,,0.2857142857142857,0.5,0.6216216216216216,0.4937797297297298,0.49627,0.48682142857142857,0.05263157894736842,0.045454545454545456,0.17777777777777778,0.2222222222222222,8.242857142857142,24.75,0.2608695652173913,7.0,1.0,,3.0,,14.0,,,,3.0,,1.0,,2.0,2.0,,2.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,0.6363636363636364,0.6363636363636364,1.0,0.2,,0.08333333333333333,0.08333333333333333,0.058823529411764705,0.10714285714285714,,0.2777777777777778,0.35714285714285715,0.21739130434782608,,,1.0,0.6363636363636364,0.6363636363636364,0.42857142857142855,1.0,0.14285714285714285,2.0,2.0,3.0,2.0,7.0,2.0,3.0,15.0,,0.7142857142857143,0.4375,0.6666666666666666,0.4375,0.2857142857142857,0.3333333333333333,,,0.375,0.6666666666666666,,0.2857142857142857,,0.2857142857142857,5.0,,1.0,2.0,6.0,5.0,,,,0.6666666666666666,,0.5555555555555556,0.5555555555555556,1.0,,0.5,0.5555555555555556,,,,,1.0,,1.0,,,0.0625,0.14285714285714285,,,,0.0625,1.0,1.0,1.0,,True,,,,,
