EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,FG2A,OpponentPoints,PenaltyFG2A,Fg2aBlocked,Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,Usage,AtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,Minutes,AtRimFGM,PenaltyAtRimFGM,FG2M,Points,PenaltyFG2M,PenaltyPoints,PtsAssisted2s,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyPointsPct,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,LongMidRangeFGA,FtPoints,PenaltyFtPoints,TwoPtAssists,Assists,AtRimAssists,AssistPoints,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,BlocksRecoveredPct,LongMidRangeFrequency,ShortMidRangeFGM,ShortMidRangeFGA,PtsUnassisted2s,BadPassSteals,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3FGA,PenaltyCorner3FGA,LiveBallTurnovers,BadPassTurnovers,ShootingFouls,TwoPtShootingFoulsDrawn,LiveBallTurnoverPct,Corner3Frequency,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeAssists,on,SecondChanceOffPoss,SecondChanceArc3FGA,SecondChanceFG3A,PtsAssisted3s,HeaveAttempts,ThreePtAssists,Arc3Assists,LongMidRangeAssists,OffThreePtRebounds,OffRebounds,LostBallTurnovers,Assisted3sPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,ShortMidRangePctBlocked,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChancePoints,PtsPutbacks,OffTwoPtRebounds,FTDefRebounds,BlockingFouls,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,BlockedAtRim,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LongMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChancePointsPct,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFtPoints,Fg3aBlocked,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockedShortMidRange,FG3APctBlocked,Arc3PctBlocked,OffAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,Loose Ball Fouls Drawn,OffCorner3ReboundPct,Corner3Assists,SecondChanceTurnovers,Charge Fouls,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3
1626192,1610612757,Pat Connaughton,Pat Connaughton,1626192,POR,12.0,1.0,2,1,2,1.0,3,1.0,1.0,1.0,2,1.0,1.0,1.0,2,1.0,1.0,1.0,50.0,1.0,1.0,1.0,0.8182,0.8182,0.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202323,1610612757,Evan Turner,Evan Turner,202323,POR,12.0,1.0,2,1,2,1.0,3,,,,2,,,,2,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,12.0,1.0,2,1,2,1.0,3,,,,2,,,,2,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203086,1610612757,Meyers Leonard,Meyers Leonard,203086,POR,487.0,12.0,21,20,18,1.0,41,4.0,4.0,4.0,14,4.0,,,18,,,,19.047619047619047,1.0,1.0,1.0,0.8274,0.8274,0.275,0.8571428571428571,8.0,4.0,4.0,4.0,8.0,4.0,8.0,8.0,3.0,1.0,4.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.75,0.5,0.25,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,12.0,1.0,2,1,2,1.0,3,,,,2,,,,2,,,,50.0,,,1.0,0.28485,0.28485,,1.0,,,,,3.0,,3.0,,,,,,3.0,,,,,1.5,1.5,1.5,1.5,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627735,1610612757,Wade Baldwin IV,Wade Baldwin IV,1627735,POR,475.0,11.0,19,19,16,,38,,,1.0,12,,,,16,,,,15.789473684210526,,,,0.383,,19.8,0.8421052631578947,8.0,,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,0.25,0.5,0.25,,0.125,0.25,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627774,1610612757,Jake Layman,Jake Layman,1627774,POR,475.0,11.0,19,19,16,,38,2.0,2.0,3.0,12,3.0,,,16,,,,15.789473684210526,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7341333333333333,0.7341333333333333,4.6000000000000005,0.8421052631578947,8.0,2.0,2.0,3.0,6.0,3.0,6.0,2.0,1.0,,1.0,1.0,6.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,,0.25,0.125,,0.3333333333333333,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,1.0,1.0,4.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628403,1610612757,Caleb Swanigan,Caleb Swanigan,1628403,POR,475.0,11.0,19,19,16,,38,,,1.0,12,,,1.0,16,,,,26.31578947368421,,,0.5,0.45615,0.582,19.8,0.8421052631578947,8.0,,,,3.0,,3.0,,,2.0,2.0,2.0,3.0,,,,,,,0.375,0.5,0.5,,0.25,0.5,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,0.5,,,,,,,22.7,1.0,3.0,3.0,1.0,1.0,1.0,2.0,,,,,1.0,1.0,2.0,4.0,,,,,,,,0.5,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.6666666666666666,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203894,1610612757,Shabazz Napier,Shabazz Napier,203894,POR,475.0,11.0,19,19,16,,38,1.0,1.0,2.0,12,1.0,,,16,,,,21.05263157894737,0.5,1.0,0.5,0.45015,0.5241,7.1,0.8421052631578947,8.0,1.0,1.0,2.0,5.0,1.0,3.0,,,,,,3.0,,,1.0,1.0,1.0,1.0,0.8333333333333334,0.75,,,,,,,1.0,1.0,,1.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,2.0,,,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,1.0,1.0,4.0,,0.5,1.0,1.0,,,,,,,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626192,1610612757,Pat Connaughton,Pat Connaughton,1626192,POR,3538.0,-24.0,119,121,33,42.0,240,4.0,,4.0,133,,,8.0,33,2.0,,,12.121212121212121,0.2857142857142857,,1.0,0.5627153846153846,0.4191,0.9000000000000001,0.2773109243697479,59.0,4.0,,4.0,16.0,,,6.0,1.0,1.0,2.0,4.0,,0.75,0.75,1.0,,0.5,,0.5333333333333333,,0.03225806451612903,0.05263157894736842,0.04,,0.06666666666666667,,1.0,1.0,0.75,,,2.0,9.0,,2.0,2.0,10.0,,2.0,,8.0,2.0,0.2,,0.2222222222222222,0.7142857142857143,0.6428571428571429,0.2222222222222222,0.2222222222222222,1.0,,0.25,28.21,,2.0,,4.0,6.0,3.0,14.0,1.0,,,,1.0,,1.0,2.0,,1.0,1.0,1.0,1.0,,1.0,,,,2.0,1.0,,,,,1.0,,1.0,,4.0,1.0,1.0,0.07142857142857142,,0.06666666666666667,0.2,,False,10.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.06896551724137931,0.03389830508474576,0.08695652173913043,0.07692307692307693,1.0,1.0,0.42675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627735,1610612757,Wade Baldwin IV,Wade Baldwin IV,1627735,POR,670.0,-4.0,24,22,12,17.0,46,1.0,,2.0,25,,1.0,1.0,12,,0.5,,20.0,0.3333333333333333,,0.6666666666666666,0.4464166666666667,0.53925,3.95,0.5,11.0,,,,3.0,,3.0,,2.0,,2.0,2.0,3.0,,,,,0.5,1.5,0.5,1.5,,0.3333333333333333,0.25,,0.25,0.5,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,26.7,,,,1.0,1.0,,2.0,,,,,2.0,2.0,,,,,,,,,,,,1.0,,,0.3333333333333333,,,,,,2.0,1.0,1.0,,1.0,,,,,1.0,False,1.0,,,3.0,,,,,,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628380,1610612757,Zach Collins,Zach Collins,1628380,POR,4180.0,-24.0,136,134,35,38.0,270,7.0,,16.0,160,4.0,3.0,10.0,35,3.0,0.1875,,22.07792207792208,0.23333333333333334,,0.7,0.49012999999999995,0.4585357142857143,6.2625,0.25735294117647056,70.0,5.0,,8.0,28.0,1.0,7.0,4.0,2.0,5.0,9.0,12.0,7.0,0.25,0.2857142857142857,0.5,0.25,0.4166666666666667,0.35714285714285715,0.4375,0.4375,0.15151515151515152,0.09090909090909091,0.12727272727272726,0.36363636363636365,0.05555555555555555,0.25,0.7142857142857143,0.7142857142857143,0.2,,0.25,3.0,8.0,1.0,1.0,3.0,14.0,1.0,3.0,,8.0,3.0,0.21428571428571427,0.3333333333333333,0.21428571428571427,0.4666666666666667,0.26666666666666666,0.375,0.375,0.14285714285714285,1.0,0.375,24.335714285714285,2.0,3.0,2.0,4.0,6.0,4.0,14.0,3.0,,1.0,2.0,2.0,,4.0,4.0,1.0,2.0,,2.0,1.0,1.0,0.5,0.06666666666666667,3.0,7.0,12.0,3.0,0.23333333333333334,0.42857142857142855,0.6,0.3333333333333333,6.0,2.0,,,5.0,1.0,,0.2,0.2857142857142857,0.03225806451612903,0.058823529411764705,,False,15.0,1.0,1.0,9.0,,2.0,2.0,,,3.0,,1.0,,0.0410958904109589,,0.08333333333333333,1.0,0.25,0.4928666666666666,0.2857142857142857,2.0,3.0,1.0,2.0,3.0,1.0,7.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.6666666666666666,0.875,0.875,0.5,0.6666666666666666,0.09090909090909091,0.16666666666666666,0.14285714285714285,0.75,0.6666666666666666,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
