EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,FtPoints,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,LostBallSteals,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Arc3FGA,FG3A,PtsUnassisted2s,NonHeaveArc3FGA,BlockedLongMidRange,FG3APct,DefLongMidRangeReboundPct,Arc3Frequency,Avg3ptShotDistance,PenaltyAtRimFGA,LongMidRangeFGM,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,LiveBallTurnovers,BadPassTurnovers,BlockedShortMidRange,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,DefAtRimReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyAtRimFGM,PenaltyAtRimAccuracy,Corner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFtPoints,PtsUnassisted3s,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,DefCorner3ReboundPct,Corner3Frequency,SecondChanceArc3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceFG2M,SecondChancePoints,LostBallTurnovers,Loose Ball Fouls Drawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceFG3M,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,NonShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,LongMidRangePctBlocked,on,SecondChanceAtRimFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsPutbacks,Fg3aBlocked,Corner3Assists,Travels,SecondChanceTurnovers,Charge Fouls,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,Charge Fouls Drawn,SecondChanceFtPoints,BlockingFouls,BlockingFoulsDrawn,Corner3PctBlocked,FTOffRebounds,Technical Free Throw Trips,OffFTReboundPct,BlockedCorner3,DefensiveGoaltends,Defensive 3 Seconds Violations,HeaveMakes
1627767,1610612740,Cheick Diallo,Cheick Diallo,1627767,NOP,2902.0,48.0,-27,105.0,105,25.0,58,5.0,210,3.0,5.0,1.0,2.0,6.0,1.0,5.0,12.0,10.0,118,1.0,1.0,3.0,2.0,10.0,2.0,1.0,3.0,2.0,2.0,1.0,5.0,4.0,9.0,1.0,1.0,1.0,1.0,1.0,4.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,25.0,3.0,1.0,1.0,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.16666666666666666,0.2,0.16666666666666666,11.818181818181817,0.2,0.08333333333333333,0.10714285714285714,0.08695652173913043,0.047619047619047616,0.0851063829787234,0.08163265306122448,0.2857142857142857,0.1,0.05263157894736842,0.3333333333333333,0.10526315789473684,0.2,1.0,0.4166666666666667,0.6,0.75,1.0,0.5,0.3333333333333333,0.4,1.0,0.08333333333333333,1.0,0.4166666666666667,0.4553500000000001,0.5406,0.4094,0.2,7.291666666666667,0.23809523809523808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200765,1610612740,Rajon Rondo,Rajon Rondo,200765,NOP,887.0,15.0,-4,31.0,31,11.0,16,3.0,62,1.0,1.0,,,1.0,1.0,1.0,3.0,3.0,36,,,,,2.0,,,,,,1.0,1.0,,1.0,,2.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,11.0,,1.0,1.0,0.3333333333333333,,0.3333333333333333,,0.375,,,,,14.705882352941176,1.0,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,0.3333333333333333,,0.3333333333333333,0.43723333333333336,,,,9.966666666666667,0.3548387096774194,1.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,13.0,1.0,1.0,1.0,2.0,2.0,1.0,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201950,1610612740,Jrue Holiday,Jrue Holiday,201950,NOP,963.0,16.0,-6,33.0,35,7.0,16,2.0,68,6.0,8.0,,1.0,2.0,1.0,7.0,11.0,14.0,40,,,1.0,,2.0,1.0,,,,2.0,,2.0,,2.0,,,,,,,1.0,,,1.0,,1.0,1.0,,7.0,1.0,0.14285714285714285,0.14285714285714285,0.6363636363636364,,0.5833333333333334,,0.5833333333333334,,0.09090909090909091,0.125,,34.285714285714285,,0.25,,,,0.125,,,,,0.25,,,1.0,0.6666666666666666,0.75,0.8571428571428571,0.16666666666666666,0.16666666666666666,0.5,0.5,,0.08333333333333333,,0.75,0.5141541666666667,,0.3855,,4.381818181818182,0.21212121212121213,,,,,,,,,,,,,,,,,,1.0,1.0,12.0,1.0,1.0,0.08333333333333333,1.0,0.08333333333333333,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202703,1610612740,Nikola Mirotic,Nikola Mirotic,202703,NOP,1073.0,18.0,-7,36.0,37,8.0,15,2.0,73,,1.0,,,,2.0,1.0,3.0,5.0,43,,1.0,2.0,5.0,2.0,1.0,,,1.0,3.0,,4.0,,4.0,,,,,2.0,,,,,1.0,,1.0,1.0,5.0,8.0,,1.0,1.0,0.3333333333333333,0.5,0.3125,0.625,0.3125,0.625,0.3333333333333333,1.0,,26.31578947368421,,0.375,,0.1111111111111111,,0.23529411764705882,,,,,0.5,0.14285714285714285,,1.0,0.125,,,,,,,,0.25,,0.75,0.48678124999999994,,0.4559,1.0,13.133333333333333,0.2222222222222222,,1.0,,1.0,,,1.0,,2.0,,,,2.0,,,,,5.0,5.0,,5.0,,0.625,0.3333333333333333,0.625,27.3,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,0.2,0.5,0.2,1.0,0.3333333333333333,0.5,0.5,1.0,0.2,0.2,1.0,0.25,0.5,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202734,1610612740,E'Twaun Moore,E'Twaun Moore,202734,NOP,591.0,10.0,-10,21.0,20,6.0,9,1.0,41,1.0,1.0,,,1.0,1.0,2.0,3.0,4.0,25,,2.0,2.0,4.0,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,4.0,6.0,,,,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.3333333333333333,,1.0,13.636363636363637,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,0.3333333333333333,,0.3333333333333333,0.37916666666666665,,0.36135,1.0,11.5,0.2857142857142857,,,,,,,,,,1.0,,,,,,,,,,4.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.5,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203121,1610612740,Darius Miller,Darius Miller,203121,NOP,1945.0,32.0,-11,69.0,69,25.0,39,3.0,138,,,,1.0,1.0,,1.0,1.0,9.0,78,,,,3.0,2.0,,,,1.0,3.0,,4.0,,4.0,,1.0,,,2.0,1.0,1.0,,,,,,,3.0,25.0,,1.0,1.0,1.0,,0.35714285714285715,,0.5625,1.5,,,,13.88888888888889,,0.15,,0.05555555555555555,,0.10526315789473684,,,,,,,,,,,,,0.14285714285714285,1.0,1.0,1.0,,,0.8571428571428571,0.5333714285714286,0.5175,,0.3333333333333333,7.1,0.36231884057971014,4.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,13.0,1.0,,,2.0,4.0,1.0,0.25,1.0,5.0,6.0,,5.0,,0.8571428571428571,0.14285714285714285,0.7142857142857143,25.666666666666668,,,1.0,,,1.0,,,,1.0,2.0,2.0,,,0.16666666666666666,,0.16666666666666666,1.0,0.25,,,,0.2,0.2,,,,,0.2,,,1.0,1.0,1.0,3.0,3.0,1.0,1.0,0.3333333333333333,0.14285714285714285,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203076,1610612740,Anthony Davis,Anthony Davis,203076,NOP,462.0,8.0,-5,17.0,16,9.0,10,2.0,33,,,,1.0,1.0,3.0,2.0,4.0,4.0,21,1.0,2.0,3.0,4.0,4.0,,,,1.0,1.0,,2.0,,2.0,,,,,1.0,,,,,,,,,4.0,9.0,,1.0,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,,,,26.31578947368421,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,,,0.3333333333333333,,,,,,,0.25,1.0,1.0,1.0,0.75,,,0.40137500000000004,0.3822,0.4047,1.0,16.525,0.5294117647058824,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203546,1610612740,Ian Clark,Ian Clark,203546,NOP,2436.0,41.0,-25,88.0,87,18.0,46,4.0,175,1.0,2.0,,4.0,7.0,4.0,7.0,13.0,20.0,96,,2.0,4.0,6.0,2.0,,,,1.0,,1.0,2.0,,2.0,,2.0,2.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,6.0,18.0,,0.14285714285714285,0.14285714285714285,0.5384615384615384,0.5,0.4473684210526316,0.2857142857142857,0.5,0.375,,,,22.82608695652174,0.2,,,0.05263157894736842,,0.02564102564102564,,,,,,,,,0.10526315789473684,0.5,0.5,,0.3684210526315789,0.5714285714285714,0.5714285714285714,0.25,0.21052631578947367,,0.42105263157894735,0.4529026315789474,0.4938,0.5093642857142857,0.3,10.084615384615384,0.20454545454545456,3.0,,,,,,,,,,,,4.0,3.0,1.0,0.05263157894736842,0.07692307692307693,6.0,6.0,12.0,6.0,,0.3157894736842105,,0.3157894736842105,26.0,1.0,2.0,1.0,,3.0,1.0,,3.0,,1.0,,,,,0.16666666666666666,,0.16666666666666666,,,0.5,0.5,,0.16666666666666666,0.16666666666666666,,0.14285714285714285,0.42857142857142855,,0.16666666666666666,1.0,1.0,,1.0,1.0,2.0,3.0,1.0,,0.25,,1.0,,,3.0,,,,1.5,1.5,0.15,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203524,1610612740,Solomon Hill,Solomon Hill,203524,NOP,1329.0,22.0,-5,47.0,49,8.0,24,2.0,96,,1.0,,1.0,1.0,1.0,1.0,3.0,2.0,48,1.0,,,,,2.0,,,1.0,3.0,2.0,6.0,,6.0,,,,,2.0,1.0,1.0,,,,,,,,8.0,,,,0.3333333333333333,,0.25,,0.25,,0.6666666666666666,1.0,,12.244897959183673,0.6666666666666666,0.21428571428571427,,0.08333333333333333,,0.15384615384615385,,,,,,0.1,,,0.25,,,,0.25,1.0,1.0,,0.25,,0.5,0.43676249999999994,,,,9.266666666666667,0.1702127659574468,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,,0.25,0.2,0.25,26.4,,,,,,,,,,,2.0,2.0,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202348,1610612740,Jordan Crawford,Jordan Crawford,202348,NOP,910.0,15.0,-7,34.0,34,,18,1.0,68,1.0,1.0,,3.0,3.0,1.0,5.0,5.0,19.0,36,,,,,,,,,2.0,2.0,,4.0,,4.0,,1.0,1.0,,3.0,,1.0,,,,,,,,,,,,1.0,,0.7307692307692307,,0.7307692307692307,,,,,45.714285714285715,,0.2222222222222222,,0.4,,0.2857142857142857,,,,,1.0,0.25,,,0.07692307692307693,1.0,1.0,,0.23076923076923078,1.0,1.0,,0.07692307692307693,,0.6923076923076923,0.5238076923076923,,,,10.58,,,1.0,,1.0,,1.0,,,2.0,,,,1.0,,,,,7.0,8.0,10.0,7.0,,0.6153846153846154,,0.5384615384615384,27.075,,1.0,3.0,,,3.0,,,3.0,3.0,3.0,1.0,,0.3333333333333333,0.375,,0.375,1.0,0.2,1.0,1.0,,0.42857142857142855,0.42857142857142855,0.3333333333333333,,,,0.42857142857142855,,,1.0,,,,6.0,,,1.0,0.07692307692307693,,,,,2.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
