EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,BadPassOutOfBoundsTurnovers,BlockingFouls,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,BlockedAtRim,DefensiveGoaltends,LongMidRangePctBlocked,OffLongMidRangeReboundPct,OffArc3ReboundPct,SecondChanceCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceFtPoints,Travels,SecondChanceTurnovers,Charge Fouls,BlockingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,Charge Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,SecondChanceCorner3PctAssisted,3SecondViolations,FTOffRebounds,OffFTReboundPct,Arc3PctBlocked,on
203499,1610612738,Shane Larkin,Shane Larkin,203499,BOS,7479.0,125,-13.0,243,241,84,69,29,484,9.0,13.0,,1.0,4.0,5.0,1.0,1.0,,,,3.0,,,1.0,2.0,6.0,,1.0,2.0,4.0,10.0,14.0,2.0,9.0,3.0,29.0,257,1.0,2.0,,1.0,2.0,4.0,5.0,2.0,5.0,3.0,17.0,4.0,16.0,,6.0,,,6.0,2.0,1.0,11.0,6.0,17.0,4.0,2.0,9.0,1.0,1.0,40.0,1.0,,3.0,4.0,,7.0,1.0,8,,5.0,3.0,2.0,4.0,4.0,1.0,,,,5.0,,3.0,11.0,,,7.0,,3.0,,,1.0,,,,,17.0,84,,1.0,0.2,0.2,,0.2222222222222222,,0.4,0.2222222222222222,0.7142857142857143,0.5,0.8,0.5652173913043478,0.3333333333333333,0.7,0.5833333333333334,0.3333333333333333,0.7272727272727273,0.391304347826087,0.07142857142857142,0.07692307692307693,,10.545454545454545,0.8,,0.06779661016949153,,0.0967741935483871,0.02564102564102564,0.07777777777777778,0.008928571428571428,,,,0.058823529411764705,,0.17647058823529413,0.08,0.16666666666666666,,,0.5652173913043478,0.6923076923076923,0.75,0.1111111111111111,0.043478260869565216,1.0,1.0,1.0,,,,,0.13043478260869565,,,,0.2608695652173913,0.3333333333333333,0.4,,0.3333333333333333,,,0.3333333333333333,,,0.5,0.8,0.1,,0.4,0.5,0.9565217391304348,0.3333333333333333,0.554358695652174,0.43965,0.52119,,,0.06896551724137931,0.5862068965517241,2.5,25.8,0.345679012345679,,1.0,,3.0,,,,,,0.030303030303030304,,,1.0,0.1111111111111111,,,,,,,,,,,,,1.0,,1.0,,,,,,0.16666666666666666,True
1627846,1610612738,Abdel Nader,Abdel Nader,1627846,BOS,479.0,8,-13.0,15,15,6,5,2,30,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,26,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6,,,1.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,5.88235294117647,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,0.6733,,0.6733,,,,1.0,0.8,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,True
1626179,1610612738,Terry Rozier,Terry Rozier,1626179,BOS,18694.0,312,-5.0,588,599,118,122,67,1187,11.0,22.0,1.0,1.0,3.0,5.0,6.0,15.0,8.0,13.0,4.0,9.0,3.0,,,19.0,55.0,2.0,4.0,5.0,12.0,25.0,50.0,23.0,64.0,23.0,142.0,637,3.0,4.0,3.0,7.0,15.0,3.0,7.0,5.0,12.0,10.0,31.0,10.0,40.0,51.0,18.0,,,55.0,19.0,3.0,28.0,16.0,44.0,7.0,9.0,16.0,8.0,4.0,104.0,2.0,1.0,21.0,22.0,,43.0,3.0,46,1.0,7.0,5.0,2.0,9.0,4.0,4.0,2.0,5.0,1.0,13.0,3.0,7.0,14.0,,,26.0,,28.0,,6.0,5.0,4.0,1.0,4.0,2.0,23.0,112,2.0,,0.2,0.2,0.7391304347826086,0.359375,0.42857142857142855,0.4166666666666667,0.359375,0.5,0.75,0.42857142857142855,0.5219298245614035,0.6818181818181818,0.5526315789473685,0.5590551181102362,0.6818181818181818,0.6458333333333334,0.5614035087719298,0.06,0.13636363636363635,,21.02102102102102,0.6923076923076923,,0.13414634146341464,0.006369426751592357,0.19626168224299065,0.014598540145985401,0.15867158671586715,0.01020408163265306,0.014705882352941176,,0.038461538461538464,0.05172413793103448,0.171875,0.19047619047619047,0.20481927710843373,0.16666666666666666,0.016129032258064516,0.5,0.19298245614035087,0.5,0.5789473684210527,0.2727272727272727,0.13157894736842105,0.4,0.4,0.16666666666666666,0.11403508771929824,0.6153846153846154,0.6153846153846154,0.125,0.07894736842105263,0.4444444444444444,0.4444444444444444,1.0,0.4824561403508772,0.34545454545454546,0.35185185185185186,0.6842105263157895,0.09090909090909091,1.0,0.2727272727272727,0.36363636363636365,0.5,1.0,0.2631578947368421,0.6,,,0.631578947368421,0.4166666666666667,0.7543859649122807,0.34545454545454546,0.5061478070175438,0.5170999999999999,0.5250447368421053,0.06557377049180328,0.10714285714285714,0.1056338028169014,0.21830985915492956,8.261999999999999,25.890624999999993,0.20068027210884354,1.0,1.0,2.0,,2.0,3.0,,,,0.009009009009009009,0.3333333333333333,0.030303030303030304,1.0,0.015625,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,0.01818181818181818,False
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,14917.0,249,3.0,475,481,123,104,58,956,22.0,42.0,1.0,4.0,8.0,12.0,7.0,19.0,5.0,8.0,6.0,12.0,2.0,4.0,4.0,8.0,33.0,2.0,4.0,2.0,11.0,34.0,69.0,14.0,45.0,16.0,126.0,505,2.0,5.0,2.0,6.0,10.0,9.0,17.0,6.0,15.0,6.0,42.0,30.0,38.0,39.0,3.0,4.0,,33.0,8.0,10.0,7.0,4.0,11.0,2.0,2.0,4.0,3.0,,26.0,1.0,3.0,15.0,15.0,3.0,33.0,4.0,37,3.0,7.0,4.0,3.0,6.0,4.0,9.0,2.0,2.0,1.0,15.0,3.0,8.0,25.0,1.0,,20.0,1.0,23.0,2.0,10.0,1.0,3.0,2.0,3.0,1.0,42.0,117,6.0,1.0,0.4411764705882353,0.46875,0.9285714285714286,0.3111111111111111,0.3333333333333333,0.4,0.3111111111111111,0.4927536231884058,0.4,0.5294117647058824,0.4824561403508772,0.45454545454545453,0.5625,0.5080645161290323,0.45454545454545453,0.6,0.39473684210526316,0.14492753623188406,0.14285714285714285,0.21052631578947367,25.59852670349908,0.4,0.1875,0.11627906976744186,0.022556390977443608,0.189873417721519,0.009433962264150943,0.14423076923076922,0.016736401673640166,0.015384615384615385,0.044444444444444446,,0.13953488372093023,0.08,0.1388888888888889,0.1694915254237288,0.25,0.05660377358490566,0.3333333333333333,0.3684210526315789,0.5238095238095238,0.6111111111111112,0.36363636363636365,0.16666666666666666,0.3684210526315789,0.4666666666666667,0.5714285714285714,0.07017543859649122,0.625,0.625,0.6,0.10526315789473684,0.5,0.5,1.0,0.2894736842105263,0.24242424242424243,0.25,0.875,0.36363636363636365,0.25,0.18181818181818182,0.36363636363636365,0.5,1.0,0.375,0.6666666666666666,0.125,1.0,0.34375,0.18181818181818182,0.7631578947368421,0.24242424242424243,0.5248205357142858,0.51425,0.5660050000000001,0.08943089430894309,0.12987012987012986,0.07936507936507936,0.3333333333333333,5.236231884057971,26.175555555555558,0.25894736842105265,,2.0,,2.0,1.0,1.0,,,,0.011494252873563218,,0.021739130434782608,1.0,0.022222222222222223,,,3.0,2.0,,1.0,,,,,,,,,,,,,,,0.030303030303030304,False
1627824,1610612738,Guerschon Yabusele,Guerschon Yabusele,1627824,BOS,2054.0,34,,69,70,45,23,14,139,1.0,2.0,,1.0,1.0,2.0,,,,1.0,,1.0,,,1.0,,,,,,,1.0,3.0,,1.0,2.0,4.0,67,,1.0,,,,1.0,3.0,,1.0,1.0,3.0,2.0,,,,,,,,1.0,1.0,1.0,2.0,1.0,,,,1.0,5.0,1.0,1.0,5.0,,1.0,6.0,3.0,9,,,,,,,,,,,,,3.0,5.0,1.0,,3.0,,5.0,1.0,3.0,,,,,,3.0,44,1.0,,1.0,1.0,,,,,,0.3333333333333333,,0.3333333333333333,0.25,,0.25,0.3333333333333333,,0.3,0.25,0.3333333333333333,0.5,,7.317073170731708,,0.16666666666666666,,0.058823529411764705,0.23809523809523808,0.06666666666666667,0.15151515151515152,0.0625,,,,,,,0.2857142857142857,0.14285714285714285,,,0.5,0.5,1.0,1.0,,,,,0.25,,,,0.25,,,,,,,,1.0,,,,,,0.5,0.5,0.25,,,,0.75,,0.4609875,0.3371,0.4609875,0.5,0.6,,0.75,6.933333333333334,22.7,0.6521739130434783,,,,,,,,,0.25,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,1.0,0.25,,False
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,17830.0,297,4.0,554,568,121,107,65,1122,25.0,41.0,1.0,1.0,11.0,15.0,11.0,22.0,12.0,24.0,2.0,8.0,4.0,1.0,1.0,10.0,29.0,1.0,4.0,3.0,8.0,48.0,87.0,12.0,37.0,32.0,164.0,604,7.0,7.0,3.0,8.0,28.0,12.0,24.0,4.0,9.0,9.0,45.0,46.0,50.0,24.0,12.0,,,29.0,10.0,6.0,10.0,8.0,18.0,5.0,3.0,7.0,2.0,1.0,44.0,1.0,2.0,11.0,18.0,1.0,30.0,3.0,33,2.0,8.0,7.0,1.0,15.0,6.0,5.0,1.0,9.0,,20.0,2.0,11.0,26.0,2.0,3.0,35.0,1.0,38.0,6.0,18.0,3.0,2.0,1.0,3.0,2.0,45.0,118,2.0,2.0,0.4791666666666667,0.4791666666666667,0.6666666666666666,0.32432432432432434,0.375,0.4444444444444444,0.32432432432432434,0.5517241379310345,1.0,0.5,0.532258064516129,0.7666666666666667,0.5454545454545454,0.5857142857142857,0.7368421052631579,0.6081081081081081,0.29838709677419356,0.06896551724137931,0.07317073170731707,0.13636363636363635,25.35885167464115,0.75,0.05555555555555555,0.11538461538461539,0.013986013986013986,0.11458333333333333,0.0078125,0.11507936507936507,0.01107011070110701,0.015873015873015872,0.021739130434782608,,0.05263157894736842,0.1,0.23076923076923078,0.11594202898550725,0.1111111111111111,0.034482758620689655,0.6666666666666666,0.33064516129032256,0.6097560975609756,0.6578947368421053,0.56,0.1774193548387097,0.5,0.5789473684210527,0.36363636363636365,0.1935483870967742,0.5,0.5,0.4166666666666667,0.06451612903225806,0.25,0.25,1.0,0.23387096774193547,0.3448275862068966,0.3448275862068966,0.6,0.06666666666666667,1.0,0.26666666666666666,0.26666666666666666,0.25,,0.45454545454545453,0.7333333333333333,0.030303030303030304,1.0,0.24242424242424243,0.375,0.6290322580645161,0.3448275862068966,0.4865826612903227,0.42196500000000003,0.5069924242424243,0.1386861313868613,0.18181818181818182,0.17073170731707318,0.27439024390243905,8.393103448275863,25.74324324324324,0.2184115523465704,2.0,1.0,,,1.0,,,,,0.009900990099009901,0.5,0.02631578947368421,,,,5.0,,,,,1.0,,1.0,,,1.0,,,,1.0,1.0,,,,,False
201143,1610612738,Al Horford,Al Horford,201143,BOS,17919.0,299,16.0,565,573,115,114,63,1138,25.0,38.0,3.0,9.0,4.0,8.0,20.0,35.0,3.0,10.0,,2.0,1.0,,1.0,6.0,18.0,,1.0,1.0,3.0,48.0,83.0,6.0,20.0,16.0,130.0,598,5.0,13.0,,2.0,12.0,9.0,17.0,1.0,4.0,7.0,28.0,54.0,42.0,18.0,,4.0,,18.0,6.0,4.0,17.0,11.0,28.0,7.0,4.0,13.0,3.0,1.0,67.0,7.0,9.0,17.0,33.0,5.0,55.0,16.0,71,3.0,6.0,2.0,4.0,9.0,4.0,5.0,,5.0,1.0,14.0,,10.0,14.0,,1.0,27.0,3.0,24.0,1.0,8.0,4.0,6.0,3.0,7.0,6.0,27.0,109,,2.0,0.5625,0.5869565217391305,1.0,0.3,,0.25,0.3,0.5783132530120482,0.38461538461538464,0.5294117647058824,0.5533980582524272,0.3333333333333333,0.5,0.5657894736842105,0.375,0.56,0.1941747572815534,0.04819277108433735,0.07894736842105263,0.02857142857142857,20.0,0.6428571428571429,0.3125,0.2,0.06206896551724138,0.16831683168316833,0.05223880597014925,0.18796992481203006,0.05734767025089606,0.05970149253731343,0.06521739130434782,,0.17543859649122806,0.23809523809523808,0.17777777777777778,0.16883116883116883,0.16666666666666666,0.06666666666666667,0.8571428571428571,0.36893203883495146,0.6578947368421053,0.7142857142857143,0.8,0.33980582524271846,0.5714285714285714,0.5882352941176471,0.3,0.0970873786407767,0.3,0.3,0.3333333333333333,0.019417475728155338,,,,0.17475728155339806,0.3333333333333333,0.3333333333333333,1.0,0.6,0.3333333333333333,0.06666666666666667,0.06666666666666667,,,0.38095238095238093,0.5,0.047619047619047616,,0.14285714285714285,0.3333333333333333,0.5631067961165048,0.3333333333333333,0.4951072815533981,0.5808150000000001,0.5105119047619048,0.07272727272727272,0.08888888888888889,0.09230769230769231,0.2153846153846154,6.230120481927711,25.954999999999995,0.20353982300884957,,1.0,,,,3.0,1.0,,0.0625,0.0660377358490566,,,,,,2.0,1.0,1.0,1.0,,1.0,1.0,,,,0.3333333333333333,,,1.0,,,,,,,False
202328,1610612738,Greg Monroe,Greg Monroe,202328,BOS,2493.0,42,-5.0,79,88,37,18,14,167,7.0,9.0,1.0,2.0,4.0,5.0,4.0,5.0,,,,,,,,,,,,,,11.0,14.0,,,5.0,27.0,88,2.0,3.0,,,6.0,8.0,9.0,,,4.0,20.0,12.0,10.0,,,2.0,,,,1.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,,5.0,3.0,4.0,2.0,9.0,6.0,15,,1.0,1.0,,4.0,3.0,,,1.0,,4.0,4.0,5.0,6.0,,,7.0,,7.0,1.0,2.0,2.0,,,,,20.0,37,,2.0,0.5454545454545454,0.6,,,,,,0.7857142857142857,0.6666666666666666,0.8888888888888888,0.7857142857142857,0.6666666666666666,0.8888888888888888,0.7941176470588235,0.75,0.9090909090909091,,0.07142857142857142,0.1111111111111111,,22.58064516129032,1.0,0.4,0.3333333333333333,0.23809523809523808,0.15,,0.21875,0.1282051282051282,0.25,0.3333333333333333,,1.0,0.14285714285714285,,0.2,,,,0.6428571428571429,0.7777777777777778,0.875,0.7142857142857143,0.35714285714285715,0.8,0.8,0.25,,,,,,,,,,,,,0.6666666666666666,0.5,,,,,0.5555555555555556,0.8,,,,,0.6428571428571429,,0.5458571428571428,0.6166,0.5388222222222221,0.13333333333333333,0.13333333333333333,0.2222222222222222,0.7407407407407407,2.9214285714285713,,0.46835443037974683,,,,,,,,,,,,,,,,2.0,,3.0,,,,,,,,,,,,,,,1.0,0.25,,False
203499,1610612738,Shane Larkin,Shane Larkin,203499,BOS,1762.0,29,-2.0,56,58,21,16,9,114,2.0,4.0,,,1.0,1.0,,2.0,,2.0,,,,,,2.0,4.0,1.0,1.0,,1.0,2.0,8.0,2.0,4.0,2.0,12.0,63,,,1.0,1.0,3.0,1.0,2.0,,1.0,2.0,4.0,2.0,2.0,6.0,,,,4.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,,,8.0,,,1.0,2.0,,3.0,,3,,,,,,,1.0,,,,1.0,1.0,1.0,4.0,,,2.0,,2.0,,,1.0,,,,,4.0,19,1.0,1.0,0.5,0.5,1.0,0.5,1.0,,0.5,0.25,,0.5,0.4166666666666667,1.5,0.3333333333333333,0.46153846153846156,1.5,0.5,0.3333333333333333,0.25,0.25,0.5,21.538461538461537,,,0.2,,0.0625,,0.11538461538461539,,,,,,,0.4,0.07142857142857142,,,,0.3333333333333333,0.5,0.6666666666666666,0.5,0.16666666666666666,,,,0.16666666666666666,,,,,,,,0.3333333333333333,0.5,0.5,1.0,,,,1.0,1.0,1.0,0.3333333333333333,1.0,,,0.3333333333333333,,0.6666666666666666,0.5,0.5351625000000001,0.5643,0.58545,,,0.25,0.3333333333333333,6.575,26.45,0.375,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,False
1628400,1610612738,Semi Ojeleye,Semi Ojeleye,1628400,BOS,9107.0,152,1.0,291,303,107,101,30,594,2.0,4.0,,,1.0,3.0,2.0,3.0,,,3.0,7.0,,,,1.0,9.0,1.0,2.0,1.0,6.0,4.0,7.0,4.0,16.0,7.0,27.0,323,,,1.0,2.0,3.0,2.0,4.0,1.0,6.0,2.0,9.0,6.0,2.0,12.0,,,,9.0,1.0,1.0,,1.0,1.0,,1.0,,,,3.0,2.0,1.0,7.0,10.0,2.0,19.0,3.0,22,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,5.0,12.0,,,5.0,,8.0,1.0,3.0,2.0,,,,,9.0,103,1.0,1.0,0.75,0.75,1.0,0.25,0.5,0.16666666666666666,0.25,0.5714285714285714,,0.5,0.43478260869565216,0.75,0.35,0.5,0.75,0.375,0.6956521739130435,0.14285714285714285,,0.3333333333333333,8.562691131498472,1.0,0.14285714285714285,0.13333333333333333,0.014084507042253521,0.11864406779661017,0.03508771929824561,0.12686567164179105,0.0234375,0.03571428571428571,,,0.10714285714285714,0.12,0.18181818181818182,0.125,0.09090909090909091,0.07142857142857142,,0.17391304347826086,0.5,0.5,0.5,0.13043478260869565,0.6666666666666666,1.0,1.0,,,,,0.30434782608695654,0.42857142857142855,0.42857142857142855,1.0,0.391304347826087,0.1111111111111111,0.1111111111111111,1.0,,,,1.0,0.5,1.0,0.3,0.3333333333333333,,,0.6,0.16666666666666666,0.8695652173913043,0.1111111111111111,0.5238891304347826,0.642,0.49525500000000006,0.12,0.3333333333333333,0.1111111111111111,0.3333333333333333,3.3000000000000003,24.918750000000003,0.36769759450171824,,,,,,,,,,0.041666666666666664,,,,,,,,,,,,,,,,,1.0,,,,,,,,,False
203935,1610612738,Marcus Smart,Marcus Smart,203935,BOS,9988.0,166,-6.0,328,335,102,107,28,663,2.0,4.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,7.0,1.0,2.0,,,,4.0,24.0,,1.0,,5.0,5.0,17.0,5.0,26.0,10.0,35.0,343,1.0,1.0,,1.0,3.0,2.0,3.0,,5.0,5.0,9.0,,10.0,12.0,3.0,2.0,,24.0,4.0,3.0,19.0,15.0,34.0,11.0,4.0,15.0,2.0,2.0,83.0,,2.0,5.0,7.0,3.0,15.0,2.0,17,,11.0,6.0,5.0,9.0,7.0,5.0,1.0,2.0,,14.0,5.0,9.0,15.0,,,20.0,1.0,17.0,,7.0,2.0,4.0,1.0,4.0,2.0,8.0,97,2.0,,,,0.8,0.19230769230769232,,,0.19230769230769232,0.29411764705882354,1.0,0.6666666666666666,0.29069767441860467,0.5,0.25,0.33653846153846156,0.5,0.34615384615384615,0.6046511627906976,0.17647058823529413,0.25,0.16666666666666666,18.156424581005588,0.6428571428571429,0.3,0.07446808510638298,0.025,0.07936507936507936,,0.07643312101910828,0.012422360248447204,0.06451612903225806,,,0.07894736842105263,0.09375,0.041666666666666664,0.057692307692307696,0.18181818181818182,,0.5,0.09302325581395349,0.5,0.6666666666666666,,0.13953488372093023,0.3333333333333333,0.4,,0.16279069767441862,0.14285714285714285,0.16666666666666666,,0.046511627906976744,0.5,0.5,1.0,0.5581395348837209,0.16666666666666666,0.16666666666666666,0.75,0.5,1.0,,0.5,,,0.25,1.0,,,0.625,,0.6976744186046512,0.16666666666666666,0.4882941860465117,0.6149,0.492425,0.14,0.2916666666666667,0.08571428571428572,0.2571428571428571,11.223529411764705,26.915384615384617,0.31097560975609756,,3.0,,2.0,,3.0,,0.14285714285714285,,,,,,,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,False
203382,1610612738,Aron Baynes,Aron Baynes,203382,BOS,11742.0,196,-24.0,360,375,84,45,51,735,12.0,21.0,8.0,13.0,2.0,2.0,1.0,3.0,,4.0,8.0,12.0,,1.0,1.0,,4.0,,,,,13.0,28.0,8.0,16.0,7.0,57.0,408,8.0,13.0,,,19.0,2.0,3.0,1.0,1.0,,7.0,16.0,10.0,24.0,,10.0,,4.0,,4.0,5.0,2.0,7.0,2.0,,2.0,1.0,2.0,16.0,10.0,17.0,15.0,23.0,2.0,40.0,27.0,67,,3.0,3.0,,2.0,2.0,,,,,2.0,,11.0,20.0,3.0,,12.0,2.0,10.0,,5.0,,5.0,1.0,6.0,5.0,7.0,83,2.0,,0.6153846153846154,1.0,1.0,0.5,,1.0,0.5,0.4642857142857143,0.6153846153846154,0.6666666666666666,0.5681818181818182,0.6153846153846154,0.875,0.5816326530612245,0.6333333333333333,0.875,0.36363636363636365,0.14285714285714285,0.19047619047619047,,12.056737588652481,1.0,0.2222222222222222,0.20175438596491227,0.1619047619047619,0.2054794520547945,0.11904761904761904,0.20320855614973263,0.14285714285714285,0.1836734693877551,0.20588235294117646,0.13333333333333333,0.25,0.20833333333333334,0.11538461538461539,0.2,0.23076923076923078,,0.8333333333333334,0.4772727272727273,0.5714285714285714,0.7058823529411765,0.5833333333333334,0.06818181818181818,0.3333333333333333,0.3333333333333333,1.0,0.09090909090909091,,,,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,0.09090909090909091,,,,1.0,0.6153846153846154,,,,,0.5,1.0,0.25,1.0,,,0.8409090909090909,,0.558375,0.603975,0.5945125,0.10204081632653061,0.15151515151515152,0.3333333333333333,0.12280701754385964,4.5857142857142845,24.1875,0.23333333333333334,,,,1.0,,4.0,,,0.045454545454545456,0.11594202898550725,,,,,,3.0,,,,,1.0,1.0,,,1.0,0.375,1.0,,,,,,,,,False
1627846,1610612738,Abdel Nader,Abdel Nader,1627846,BOS,1504.0,25,3.0,50,50,42,23,11,100,2.0,6.0,,,1.0,5.0,,1.0,2.0,3.0,,,,,,,4.0,,,,3.0,4.0,10.0,,4.0,2.0,10.0,44,,,,,,3.0,8.0,,3.0,2.0,8.0,4.0,4.0,,,,,4.0,,1.0,2.0,1.0,3.0,1.0,,2.0,,,7.0,,,1.0,1.0,,2.0,,2,,1.0,1.0,,2.0,2.0,,,,,2.0,1.0,2.0,2.0,,,3.0,,4.0,,1.0,1.0,1.0,,1.0,,6.0,41,,,0.5,0.5,,,,,,0.4,,0.375,0.2857142857142857,,0.2727272727272727,0.3125,,0.3076923076923077,0.2857142857142857,0.1,,1.0,29.508196721311474,1.0,,0.1111111111111111,,0.06666666666666667,,0.08333333333333333,,,,,,0.25,,0.07142857142857142,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.5,0.07142857142857142,,,,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.5,,,,,0.2857142857142857,,,,,,,,,,0.45454545454545453,0.2,,,0.2727272727272727,,0.7142857142857143,,0.5090785714285715,,0.4983863636363636,0.06666666666666667,0.09090909090909091,,0.8,7.32,27.275000000000002,0.84,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
