EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,ShortMidRangeAssists,LostBallSteals,Charge Fouls,Offensive Fouls Drawn,PenaltyFg3Pct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGA,PenaltyArc3FGM,PtsUnassisted3s,Fg3aBlocked,LongMidRangeAssists,SelfOReb,LostBallTurnovers,BlockingFoulsDrawn,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,Arc3PctBlocked,SelfORebPct,SecondChanceArc3Frequency,PenaltyArc3Accuracy,Charge Fouls Drawn,SecondChanceCorner3FGM,SecondChanceFG3M,ThreePtShootingFoulsDrawn,BlockedShortMidRange,SecondChanceFg3Pct,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,on,3SecondViolations,Technical Free Throw Trips
1626157,1610612750,Karl-Anthony Towns,Karl-Anthony Towns,1626157,MIN,7814.0,130,-55.0,254,255,43,28,26,509,11.0,19,3.0,7.0,3.0,5.0,8.0,15.0,4.0,3.0,1.0,2.0,6.0,2.0,19.0,38,2.0,9.0,12.0,56.0,336,3.0,7.0,1.0,3.0,9.0,4.0,7.0,2.0,4.0,12.0,26.0,12.0,6.0,4.0,1.0,5.0,2.0,4.0,5.0,3.0,8.0,2.0,1.0,5.0,19.0,4.0,9.0,25.0,12.0,5.0,42.0,13.0,55.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,7.0,1.0,1.0,7.0,1.0,11.0,2.0,2.0,16.0,1.0,17.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,12.0,43,3.0,0.6842105263157895,0.7647058823529411,1.0,0.2222222222222222,0.25,0.5,0.42857142857142855,0.5714285714285714,0.46808510638297873,0.375,0.4444444444444444,0.509090909090909,0.4090909090909091,0.5,0.19148936170212766,0.10526315789473684,0.10526315789473684,0.13333333333333333,21.83098591549296,0.2857142857142857,0.625,0.25,0.10588235294117647,0.35714285714285715,0.10526315789473684,0.3135593220338983,0.10569105691056911,0.03571428571428571,0.1282051282051282,0.16666666666666666,0.14285714285714285,0.058823529411764705,0.2,0.375,0.14285714285714285,0.34545454545454546,0.4,1.0,0.40425531914893614,0.5789473684210527,0.6470588235294118,0.8181818181818182,0.3191489361702128,0.5333333333333333,0.6153846153846154,0.5,0.0851063829787234,0.06382978723404255,0.1276595744680851,0.3333333333333333,0.3333333333333333,1.0,0.875,0.42857142857142855,0.3333333333333333,0.125,0.5555555555555556,0.6,0.2222222222222222,0.5957446808510638,0.4,0.4990630434782609,0.6158125,0.56244375,0.11538461538461539,0.13953488372093023,0.16071428571428573,0.21428571428571427,5.421052631578948,29.466666666666672,0.16929133858267717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201565,1610612750,Derrick Rose,Derrick Rose,201565,MIN,3951.0,66,-2.0,131,132,31,29,17,263,10.0,13,,,2.0,3.0,,7.0,7.0,5.0,1.0,1.0,1.0,,13.0,27,4.0,6.0,2.0,40.0,166,,2.0,1.0,,,2.0,6.0,2.0,,7.0,18.0,8.0,12.0,,,1.0,1.0,5.0,3.0,4.0,7.0,1.0,3.0,2.0,18.0,,1.0,2.0,1.0,,3.0,1.0,4.0,2.0,1.0,2.0,,2.0,1.0,,,3.0,1.0,1.0,6.0,,9.0,,,2.0,,2.0,,1.0,,,,,,7.0,31,,0.6923076923076923,0.6923076923076923,1.0,0.6666666666666666,0.6666666666666666,0.48148148148148145,,0.3333333333333333,0.5757575757575758,,0.4375,0.5882352941176471,,0.4375,0.18181818181818182,0.18518518518518517,0.15384615384615385,0.42857142857142855,24.503311258278146,0.6666666666666666,,0.058823529411764705,0.02,0.05555555555555555,,0.05660377358490566,0.015873015873015872,,0.047619047619047616,,,,,,0.16666666666666666,0.03571428571428571,0.125,,0.3939393939393939,0.7692307692307693,0.9090909090909091,0.7,0.21212121212121213,,,,0.21212121212121213,0.15151515151515152,0.030303030303030304,1.0,1.0,1.0,,,,0.3333333333333333,0.375,0.6666666666666666,,0.5757575757575758,1.0,0.5387181818181818,0.4204333333333334,0.5223812499999999,0.029411764705882353,0.03571428571428571,,0.175,7.1037037037037045,23.200000000000003,0.2366412213740458,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.6,0.6,1.0,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201952,1610612750,Jeff Teague,Jeff Teague,201952,MIN,9186.0,153,-55.0,297,302,56,42,31,599,9.0,15,1.0,2.0,2.0,2.0,7.0,16.0,2.0,2.0,,7.0,16.0,1.0,16.0,33,7.0,18.0,12.0,65.0,378,1.0,4.0,1.0,1.0,3.0,3.0,5.0,1.0,2.0,11.0,,32.0,18.0,,,16.0,7.0,3.0,21.0,8.0,29.0,5.0,3.0,16.0,66.0,,3.0,8.0,7.0,,15.0,3.0,18.0,3.0,1.0,7.0,4.0,5.0,7.0,,3.0,14.0,1.0,3.0,9.0,,19.0,,,13.0,,17.0,3.0,10.0,,1.0,1.0,2.0,,11.0,56,,,,0.8571428571428571,0.3888888888888889,0.3888888888888889,0.48484848484848486,0.25,0.6,0.5196078431372549,0.2,0.75,0.5603448275862069,0.25,0.7857142857142857,0.35294117647058826,0.09090909090909091,0.13333333333333333,0.0625,21.55688622754491,0.5,,0.1206896551724138,0.02912621359223301,0.0975609756097561,,0.10714285714285714,0.02027027027027027,,0.06521739130434782,,,,0.034482758620689655,0.2,0.2222222222222222,0.078125,0.16666666666666666,,0.29411764705882354,0.6,0.6923076923076923,,0.3137254901960784,0.4375,0.4666666666666667,,0.0392156862745098,0.0392156862745098,0.3137254901960784,0.4375,0.4666666666666667,0.8571428571428571,0.4,0.5,,,0.3333333333333333,1.0,0.16666666666666666,0.6470588235294118,0.4375,0.4923529411764705,0.3708,0.47775833333333334,0.1724137931034483,0.25,0.046153846153846156,0.16923076923076924,5.618181818181818,25.799999999999997,0.18855218855218855,,,,,1.0,2.0,2.0,,,1.0,,,,,,,,,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,0.05555555555555555,0.0625,0.041666666666666664,0.2,1.0,,,,,,,,,,,,,True,,
201959,1610612750,Taj Gibson,Taj Gibson,201959,MIN,4921.0,82,-49.0,154,159,21,7,14,313,9.0,11,2.0,2.0,1.0,2.0,1.0,3.0,3.0,,,,,,10.0,17,,,3.0,23.0,195,2.0,3.0,,,4.0,1.0,3.0,,,2.0,10.0,10.0,,2.0,,,,,,1.0,1.0,,1.0,,3.0,1.0,3.0,2.0,1.0,1.0,4.0,4.0,8.0,,,1.0,,1.0,1.0,,,2.0,,,4.0,,6.0,,,3.0,,3.0,1.0,2.0,,1.0,1.0,1.0,1.0,2.0,21,,0.5,0.5555555555555556,,,,0.5882352941176471,0.6666666666666666,0.3333333333333333,0.5882352941176471,0.6666666666666666,0.3333333333333333,0.6388888888888888,0.6666666666666666,0.3333333333333333,,,,,11.695906432748538,0.5,0.2,0.02631578947368421,0.058823529411764705,0.044444444444444446,0.034482758620689655,0.03614457831325301,0.05,0.1111111111111111,0.041666666666666664,,0.06666666666666667,,,,0.3333333333333333,0.06060606060606061,,1.0,0.6470588235294118,0.8181818181818182,0.8181818181818182,0.5555555555555556,0.17647058823529413,0.3333333333333333,0.3333333333333333,,0.17647058823529413,,,,,,0.6666666666666666,1.0,0.5,,0.6666666666666666,0.5,,0.6470588235294118,,0.5595294117647059,0.6168333333333333,0.5665,0.1111111111111111,0.1111111111111111,0.17391304347826086,0.08695652173913043,5.335294117647059,,0.13636363636363635,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,,
202710,1610612750,Jimmy Butler,Jimmy Butler,202710,MIN,7728.0,129,-35.0,249,256,39,29,23,505,8.0,19,,2.0,,,1.0,12.0,2.0,10.0,2.0,2.0,4.0,1.0,9.0,33,6.0,14.0,8.0,44.0,311,,2.0,2.0,2.0,5.0,,3.0,3.0,,6.0,6.0,12.0,15.0,,,4.0,2.0,4.0,4.0,8.0,12.0,5.0,3.0,1.0,32.0,1.0,1.0,10.0,9.0,1.0,20.0,2.0,22.0,4.0,3.0,3.0,,2.0,,,,3.0,,1.0,3.0,,8.0,2.0,,11.0,,10.0,1.0,4.0,,1.0,,1.0,,6.0,39,,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.42857142857142855,0.42857142857142855,0.2727272727272727,,,0.3829787234042553,0.375,0.5,0.43137254901960786,0.5,0.5,0.2978723404255319,0.12121212121212122,0.15789473684210525,0.08333333333333333,19.565217391304348,1.0,0.125,0.1836734693877551,0.011627906976744186,0.14925373134328357,0.027777777777777776,0.16379310344827586,0.01639344262295082,0.030303030303030304,,,0.05555555555555555,,0.21739130434782608,0.16666666666666666,0.125,0.15384615384615385,0.13333333333333333,,0.40425531914893614,0.42105263157894735,0.5,0.375,0.2553191489361702,0.08333333333333333,0.09090909090909091,,0.0425531914893617,0.2127659574468085,0.0851063829787234,0.5,0.5,0.5,0.5,,,0.5,,,0.16666666666666666,0.7021276595744681,0.5,0.5065127659574469,0.545625,0.413325,0.09803921568627451,0.1111111111111111,0.11363636363636363,0.13636363636363635,4.972727272727272,24.057142857142857,0.1566265060240964,,4.0,1.0,2.0,2.0,2.0,1.0,,1.0,0.6666666666666666,,,,0.4,0.4444444444444444,1.0,0.3333333333333333,0.5,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,2.0,0.07142857142857142,,0.037037037037037035,,1.0,,1.0,1.0,1.0,1.0,0.5,0.1,0.5,1.0,0.06666666666666667,,,True,,
203952,1610612750,Andrew Wiggins,Andrew Wiggins,203952,MIN,6961.0,116,-56.0,225,228,51,40,24,453,10.0,13,,,1.0,2.0,3.0,9.0,3.0,7.0,,4.0,10.0,3.0,13.0,25,6.0,17.0,7.0,51.0,289,,,,,,1.0,5.0,3.0,3.0,8.0,16.0,10.0,18.0,,,10.0,4.0,2.0,3.0,5.0,8.0,3.0,2.0,2.0,21.0,1.0,2.0,12.0,2.0,,14.0,3.0,17.0,2.0,2.0,2.0,,1.0,2.0,1.0,,4.0,1.0,1.0,7.0,1.0,10.0,,,8.0,1.0,9.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,8.0,51,1.0,0.6153846153846154,0.6153846153846154,1.0,0.35294117647058826,0.35294117647058826,0.52,,0.2,0.5238095238095238,,0.3125,0.5666666666666667,,0.4,0.40476190476190477,0.08,0.07692307692307693,0.1111111111111111,19.367588932806324,0.5,,0.04081632653061224,0.02631578947368421,0.19672131147540983,0.025,0.12727272727272726,0.02586206896551724,0.041666666666666664,,0.058823529411764705,0.045454545454545456,,0.04,,0.14285714285714285,0.20833333333333334,0.15384615384615385,1.0,0.30952380952380953,0.7692307692307693,0.8333333333333334,0.7,0.21428571428571427,0.3333333333333333,0.375,0.3333333333333333,0.07142857142857142,0.16666666666666666,0.23809523809523808,0.4,0.4,1.0,,,,,0.25,0.5,0.375,0.7142857142857143,0.4,0.5317142857142857,,0.52254375,0.09090909090909091,0.11538461538461539,,0.1568627450980392,5.879999999999999,24.75294117647059,0.22666666666666666,,2.0,,,1.0,1.0,,1.0,,0.3333333333333333,,,,0.2857142857142857,0.2857142857142857,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,0.3333333333333333,,,,1.0,,,,,,0.05555555555555555,,,True,,
2037,1610612750,Jamal Crawford,Jamal Crawford,2037,MIN,3694.0,62,-13.0,120,120,17,13,12,240,1.0,2,,,,,2.0,4.0,5.0,4.0,1.0,3.0,8.0,2.0,5.0,11,6.0,12.0,4.0,32.0,157,,1.0,1.0,,3.0,,2.0,2.0,,,6.0,4.0,18.0,,,8.0,3.0,,5.0,,5.0,,,5.0,10.0,,,3.0,2.0,,5.0,1.0,6.0,2.0,1.0,1.0,,,,,,1.0,,,,,2.0,,,5.0,,5.0,,2.0,1.0,,,,,,17,,0.6,0.6,1.0,0.5,0.5,0.45454545454545453,,,0.6086956521739131,0.75,,0.6153846153846154,0.75,,0.5217391304347826,,,,19.11764705882353,1.0,,0.1111111111111111,,0.09090909090909091,,0.09803921568627451,,,,,,,0.1,,0.3333333333333333,0.037037037037037035,0.3333333333333333,,0.08695652173913043,0.5,0.5,1.0,0.17391304347826086,0.5,0.5,0.5,0.21739130434782608,0.17391304347826086,0.34782608695652173,0.375,0.375,1.0,,,,0.5,,,0.5,0.6086956521739131,0.375,0.48886521739130434,0.50635,0.4172625,0.08,0.15384615384615385,0.09375,,13.281818181818181,25.575,0.14166666666666666,2.0,3.0,,,,,1.0,,,,0.4,0.4,0.5,0.75,0.75,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,1.0,,1.0,1.0,,1.0,0.16666666666666666,True,,
202357,1610612750,Nemanja Bjelica,Nemanja Bjelica,202357,MIN,303.0,5,-10.0,12,11,9,8,3,23,,1,,,,1.0,,,,,,,1.0,,,1,,1.0,,,16,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,0.5,,,,13.333333333333334,,,,,0.25,,0.14285714285714285,,,,,,,,,,0.25,,,0.5,,,,,,,,,,0.5,,,,,,,,1.0,,,1.0,,0.5769,,0.5826,,,,,1.6,24.6,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,
203476,1610612750,Gorgui Dieng,Gorgui Dieng,203476,MIN,1372.0,23,,43,47,13,14,5,90,1.0,2,,1.0,,,1.0,3.0,1.0,2.0,,,,,3.0,6,1.0,2.0,3.0,12.0,42,1.0,2.0,,,2.0,1.0,1.0,1.0,1.0,6.0,2.0,4.0,3.0,,,,,,1.0,1.0,2.0,1.0,,1.0,5.0,,1.0,1.0,2.0,,3.0,2.0,5.0,2.0,2.0,,,,,,,,,,1.0,,1.0,,,3.0,2.0,4.0,,1.0,1.0,,,,,6.0,13,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.5,0.5,1.0,0.5625,0.5,1.25,0.6,0.5,1.0,0.25,,,,20.0,,,0.2,0.05555555555555555,0.08333333333333333,,0.13636363636363635,0.04,,0.14285714285714285,,,,0.25,,0.5,0.1111111111111111,,,0.25,0.5,0.5,,0.375,0.3333333333333333,0.3333333333333333,,0.125,0.25,,,,,0.5,,,,,,,0.5,,0.51366875,0.47395,0.49672499999999997,0.1111111111111111,0.14285714285714285,0.16666666666666666,0.5,7.55,23.3,0.3023255813953488,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2,True,,
1626145,1610612750,Tyus Jones,Tyus Jones,1626145,MIN,3298.0,55,3.0,106,105,31,35,10,211,1.0,3,,,1.0,2.0,1.0,2.0,,2.0,1.0,,,,2.0,5,,2.0,,4.0,105,,,1.0,,,1.0,2.0,2.0,,2.0,4.0,,,,,,,2.0,6.0,2.0,8.0,2.0,,5.0,18.0,,,7.0,2.0,,9.0,,9.0,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,2.0,30,,1.0,1.0,,,,0.4,,0.5,0.2857142857142857,,0.25,0.2857142857142857,,0.25,0.2857142857142857,0.4,0.3333333333333333,0.5,6.837606837606838,1.0,,0.09090909090909091,,0.1891891891891892,,0.15254237288135594,,,,,,,0.1,,0.25,0.15625,0.4,,0.42857142857142855,0.3333333333333333,0.5,1.0,0.2857142857142857,0.5,1.0,1.0,,0.2857142857142857,,,,,,,,1.0,0.5,0.5,,0.7142857142857143,,0.6362785714285714,0.80805,0.7115625,,,,0.5,3.5799999999999996,22.9,0.29245283018867924,,,,2.0,,,,,,,,,,,,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,False,,
