EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,PenaltyFG3A,PenaltyFtPoints,NonHeaveArc3FGA,Fg2aBlocked,ShortMidRangeAssists,DefTwoPtRebounds,FoulsDrawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,DefLongMidRangeReboundPct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,AtRimAssists,LostBallTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceTsPct,DefShortMidRangeReboundPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,PtsAssisted2s,PtsPutbacks,HeaveAttempts,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Charge Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,Corner3FGM,ThreePtAssists,Arc3Assists,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Corner3Assists,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Fg3aBlocked,BadPassOutOfBoundsTurnovers,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,DefensiveGoaltends,SecondChanceCorner3FGA,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,on,SecondChanceCorner3FGM,PenaltyCorner3FGM,FTDefRebounds,SelfOReb,StepOutOfBoundsTurnovers,BlockedShortMidRange,DefFTReboundPct,SelfORebPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Clear Path Fouls,Blocked3s,BlockedArc3,Corner3PctBlocked,BlockedCorner3,3SecondViolations,OffCorner3ReboundPct,Travels,Offensive Fouls,Charge Fouls Drawn,OffensiveGoaltends,OffAtRimReboundPct,LongMidRangePctBlocked,BlockingFouls,3pt And 1 Free Throw Trips
1627749,1610612759,Dejounte Murray,Dejounte Murray,1627749,SAS,637.0,11,-15,19,23,6.0,8,42,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,4.0,27,1.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,0.5,0.5,0.5,0.5,0.5,0.5,31.57894736842105,0.5,0.25,0.07692307692307693,1.0,1.0,0.25,1.0,1.0,0.5,0.5,0.5,0.25,0.5,1.0,0.25,0.46194999999999997,0.49675,0.5,9.100000000000001,0.3157894736842105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1627854,1610612759,Bryn Forbes,Bryn Forbes,1627854,SAS,879.0,15,-7,27,28,20.0,18,55,,1.0,,1.0,,,1.0,,2.0,2.0,30,,1.0,2.0,,1.0,1.0,,2.0,,1.0,1.0,,,,,,1.0,,,,,2.0,20.0,,,,,0.2,0.3333333333333333,17.24137931034483,,,0.05263157894736842,,,0.25,,,,,,0.25,0.5,,0.75,0.45681250000000007,0.45225,1.0,8.75,0.7407407407407407,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,0.1,0.25,0.5,0.5,25.799999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1628401,1610612759,Derrick White,Derrick White,1628401,SAS,153.0,3,-2,5,6,5.0,6,11,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
202722,1610612759,Davis Bertans,Davis Bertans,202722,SAS,1346.0,22,-8,44,47,11.0,19,91,,,,,,,,,,6.0,47,,,4.0,,3.0,3.0,1.0,6.0,,3.0,3.0,1.0,,,,1.0,4.0,,,,,4.0,11.0,,,0.375,1.5,0.5,1.0,14.583333333333334,1.0,,0.13636363636363635,,,,,,,,,,,,1.0,0.5649,0.52125,0.6666666666666666,,0.25,3.0,2.0,1.0,4.0,3.0,1.0,1.0,2.0,,1.0,3.0,3.0,4.0,,,1.0,,,0.21428571428571427,0.16666666666666666,0.5,1.0,25.325000000000003,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,1.0,0.3333333333333333,0.5,0.5,0.5,1.0,1.0,0.5,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
203937,1610612759,Kyle Anderson,Kyle Anderson,203937,SAS,4411.0,74,-20,142,148,52.0,65,290,8.0,9.0,1.0,1.0,3.0,6.0,1.0,12.0,16.0,27.0,166,2.0,4.0,5.0,8.0,3.0,3.0,,6.0,4.0,8.0,13.0,1.0,1.0,2.0,1.0,3.0,10.0,1.0,1.0,1.0,,5.0,52.0,0.75,0.5,0.6,0.3333333333333333,0.6136363636363636,0.35714285714285715,16.44736842105263,0.3333333333333333,0.1111111111111111,0.10256410256410256,,,0.45,0.8888888888888888,0.8888888888888888,0.3,0.5,0.75,0.05,0.16666666666666666,1.0,0.65,0.5091289473684211,0.53505,0.18518518518518517,5.0375,0.36619718309859156,9.0,1.0,,4.0,3.0,2.0,1.0,,2.0,1.0,4.0,2.0,4.0,,,0.2,0.125,,0.09523809523809523,0.07142857142857142,0.05,,29.299999999999997,3.0,,,,,4.0,,,,2.0,,,,2.0,6.0,,,,,0.6666666666666666,0.16666666666666666,0.15,,,,,,0.09090909090909091,0.1111111111111111,0.14814814814814814,2.0,2.0,1.0,2.0,2.0,3.0,16.0,4.0,1.0,2.0,3.0,5.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.06818181818181818,0.1,0.078125,0.10526315789473684,0.05555555555555555,0.14285714285714285,0.0625,0.14285714285714285,0.625,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.6476500000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
200746,1610612759,LaMarcus Aldridge,LaMarcus Aldridge,200746,SAS,3151.0,53,-13,106,107,41.0,45,213,3.0,5.0,,1.0,4.0,12.0,7.0,10.0,24.0,32.0,121,2.0,9.0,6.0,4.0,5.0,6.0,2.0,13.0,1.0,8.0,10.0,1.0,,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,6.0,41.0,0.4166666666666667,0.2222222222222222,0.46,0.2222222222222222,0.5535714285714286,0.3,26.785714285714285,0.5,0.045454545454545456,0.1568627450980392,,0.5,0.2,0.6,0.6,0.48,0.3333333333333333,0.4,0.28,0.1111111111111111,,0.24,0.44357,0.43618888888888896,0.1875,9.6875,0.3867924528301887,6.0,,,1.0,9.0,,2.0,,2.0,2.0,7.0,7.0,9.0,,,0.04,0.08333333333333333,,0.2413793103448276,0.42857142857142855,,,23.0,1.0,,,1.0,,,,3.0,,1.0,1.0,,,5.0,1.0,1.0,1.0,,1.0,,0.3333333333333333,0.04,,,,,,0.17857142857142858,0.18518518518518517,,,1.0,3.0,,,1.0,16.0,,,1.0,1.0,2.0,2.0,2.0,,,1.0,1.0,,0.8,0.8,,,0.16666666666666666,0.030303030303030304,0.07142857142857142,0.0425531914893617,0.058823529411764705,,0.1111111111111111,0.07692307692307693,0.058823529411764705,0.6666666666666666,0.75,0.42857142857142855,0.42857142857142855,1.0,1.0,,,0.363,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
200752,1610612759,Rudy Gay,Rudy Gay,200752,SAS,1075.0,18,16,31,32,3.0,4,63,3.0,3.0,,,2.0,2.0,,5.0,5.0,11.0,28,,,,4.0,1.0,2.0,,5.0,4.0,5.0,5.0,,,,,,3.0,,,,,,3.0,1.0,,1.0,,0.9166666666666666,,19.35483870967742,,0.3076923076923077,0.19230769230769232,,,0.6,1.0,1.0,0.4,1.0,1.0,,,,0.6,0.43285999999999997,,,6.18,0.0967741935483871,,,,,1.0,,,,,,1.0,1.0,2.0,,,,,,0.07692307692307693,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,0.16666666666666666,0.16666666666666666,,,,,,,,6.0,,,,,,,,,,,2.0,,0.6,0.6,,,,,,,,,,0.16666666666666666,0.3333333333333333,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,2261.0,38,-9,72,73,28.0,26,145,1.0,1.0,,,1.0,3.0,4.0,4.0,8.0,17.0,82,,1.0,6.0,4.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,2.0,,1.0,,3.0,3.0,,,,,6.0,28.0,0.5,,0.53125,0.42857142857142855,0.53125,0.42857142857142855,24.675324675324674,0.6666666666666666,0.05555555555555555,0.05128205128205128,,,0.0625,1.0,1.0,0.1875,0.3333333333333333,0.5,0.25,,,0.5625,0.48195312500000004,0.528,0.35294117647058826,12.85,0.3888888888888889,5.0,8.0,6.0,8.0,,6.0,,8.0,1.0,,1.0,1.0,,,,0.5,0.125,,0.047619047619047616,,0.5,0.8571428571428571,26.3125,,3.0,2.0,3.0,,3.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,,1.0,0.3333333333333333,0.375,0.3333333333333333,0.375,1.5,,,0.375,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.375,,,0.17647058823529413,,,2.0,,,,4.0,,,,,,,,,,1.0,1.0,,0.5,0.5,,1.5,0.3333333333333333,,,,,,,0.09090909090909091,0.07142857142857142,,1.0,0.5,0.5,0.5,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.125,0.125,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
201980,1610612759,Danny Green,Danny Green,201980,SAS,871.0,15,-13,25,30,,5,55,,,,,,,1.0,,1.0,3.0,38,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,0.375,,0.375,,15.384615384615383,,,,,,,,,,,,0.25,,,0.75,0.48186249999999997,,,17.6,,1.0,2.0,,3.0,,,,2.0,,,,,,,,0.75,,,,,0.5,,25.266666666666666,1.0,,,1.0,,,,3.0,,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,0.25,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,0.14285714285714285,,0.1111111111111111,,0.25,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,1610612759,Pau Gasol,Pau Gasol,2200,SAS,2454.0,41,-17,79,82,35.0,48,161,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,6.0,11.0,101,2.0,4.0,4.0,2.0,4.0,5.0,,11.0,7.0,10.0,10.0,2.0,1.0,1.0,,3.0,4.0,,,,,4.0,35.0,0.5,0.5,0.5625,0.5,0.6111111111111112,0.5,13.793103448275863,0.6666666666666666,0.30434782608695654,0.22727272727272727,0.42857142857142855,,0.25,1.0,1.0,0.375,0.3333333333333333,0.5,0.125,0.5,1.0,0.5,0.50905625,0.548225,0.36363636363636365,7.516666666666667,0.4430379746835443,7.0,1.0,,2.0,2.0,,,1.0,1.0,,3.0,4.0,2.0,,,0.25,0.16666666666666666,,0.14285714285714285,0.25,0.125,,24.15,1.0,,,1.0,,,,3.0,,4.0,1.0,2.0,,1.0,1.0,1.0,0.5,,0.5,,0.2,0.125,,,,,,0.1111111111111111,0.14285714285714285,,,,,,,,4.0,,,,,,,,,,,1.0,,0.6666666666666666,0.6666666666666666,,,0.3333333333333333,,,,,,,,0.25,1.0,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
