EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,ShortMidRangeFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG3A,FtPoints,Points,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,OffTwoPtRebounds,OffRebounds,SelfOReb,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,AtRimFGM,PenaltyAtRimFGM,Arc3FGM,FG3M,PenaltyFG2M,PtsAssisted3s,NonHeaveArc3FGM,Steals,BadPassSteals,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGA,SecondChanceFG3A,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefLongMidRangeReboundPct,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChancePoints,PenaltyFG3M,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,HeaveAttempts,Clear Path Fouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,ShortMidRangePctAssisted,PenaltyArc3FGM,SecondChanceFtPoints,Fg3aBlocked,Loose Ball Fouls,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,Corner3PctBlocked,PenaltyArc3Accuracy,SecondChanceTurnovers,Charge Fouls,BadPassOutOfBoundsTurnovers,BlockedCorner3,3SecondViolations,OffCorner3ReboundPct,PtsUnassisted3s,Travels,Offensive Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,OffensiveGoaltends,OffAtRimReboundPct,SecondChanceArc3FGM,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockingFouls,3pt And 1 Free Throw Trips,BlockedLongMidRange,Arc3PctBlocked,DefensiveGoaltends
1627749,1610612759,Dejounte Murray,Dejounte Murray,1627749,SAS,352.0,6,3.0,12,13,9,2,1.0,25,1.0,1.0,1.0,2.0,10,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,9,15.384615384615383,0.4,0.2857142857142857,1.0,0.5,0.5,0.5,1.0,0.5,0.5738,0.7522,4.8,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627854,1610612759,Bryn Forbes,Bryn Forbes,1627854,SAS,352.0,6,3.0,12,13,9,2,1.0,25,,,1.0,2.0,10,1.0,,,,,,,1.0,,,9,30.769230769230766,,,,,,0.3333333333333333,,0.3333333333333333,0.42593333333333333,0.4435,14.6,0.75,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.5,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.5,0.5,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5,0.25,0.3333333333333333,0.5,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628401,1610612759,Derrick White,Derrick White,1628401,SAS,352.0,6,3.0,12,13,9,2,1.0,25,1.0,1.0,,1.0,10,1.0,,,,,,,,,,9,23.076923076923077,,,,,0.3333333333333333,,0.5,1.0,0.5946666666666667,0.6262,2.1,0.75,,,2.0,1.0,1.0,2.0,,5.0,1.0,,2.0,2.0,2.0,,,,,,,2.0,1.0,0.8333333333333334,0.8333333333333334,0.5,0.6666666666666666,,,,,,,,0.6666666666666666,0.5,,,0.4,26.6,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.5,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202722,1610612759,Davis Bertans,Davis Bertans,202722,SAS,352.0,6,3.0,12,13,9,2,1.0,25,,,,,10,,,,,,1.0,1.0,1.0,1.0,1.0,9,23.076923076923077,0.2,0.14285714285714285,,,,,,1.0,0.519075,0.519075,,0.75,,,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,,,1.0,2.0,,2.0,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,1.0,1.0,,,1.0,25.6,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.5,1.0,0.53505,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203530,1610612759,Joffrey Lauvergne,Joffrey Lauvergne,203530,SAS,352.0,6,3.0,12,13,9,2,1.0,25,1.0,1.0,,1.0,10,1.0,,,,,1.0,1.0,1.0,,,9,7.692307692307692,0.2,0.14285714285714285,,,1.0,,1.0,1.0,0.5364,0.5364,1.8,0.75,,,,,1.0,,,2.0,,,2.0,2.0,,,,,1.0,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,0.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627749,1610612759,Dejounte Murray,Dejounte Murray,1627749,SAS,5403.0,90,-19.0,168,170,25,26,15.0,338,7.0,3.0,8.0,23.0,190,5.0,5.0,8.0,4.0,21.0,9.0,15.0,19.0,2.0,10.0,25,20.652173913043477,0.1836734693877551,0.175,0.11764705882352941,0.14285714285714285,0.2413793103448276,0.27586206896551724,0.42857142857142855,0.4482758620689655,0.49824137931034496,0.5660571428571429,9.530434782608696,0.1488095238095238,1.0,8.0,1.0,,10.0,6.0,7.0,39.0,2.0,2.0,16.0,16.0,1.0,2.0,4.0,1.0,7.0,9.0,3.0,16.0,0.43478260869565216,0.5517241379310345,0.5909090909090909,1.0,0.20689655172413793,0.037037037037037035,0.044444444444444446,0.05,0.08333333333333333,0.27586206896551724,0.125,0.125,0.034482758620689655,,0.12121212121212122,0.11538461538461539,0.41025641025641024,24.066666666666666,5.0,3.0,,4.0,4.0,12.0,,5.0,2.0,1.0,0.6666666666666666,0.6666666666666666,0.8,1.0,0.7142857142857143,0.8333333333333334,,,,1.0,,,2.0,,,0.2777777777777778,,0.5913666666666667,False,2.0,2.0,4.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,10.0,2.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.2,0.2222222222222222,1.0,1.0,0.6666666666666666,1.0,1.0,0.13043478260869565,0.14285714285714285,0.25,0.6,0.3333333333333333,0.16129032258064516,0.05555555555555555,0.045454545454545456,0.0625,0.16666666666666666,0.14285714285714285,0.5,0.2,0.5,0.6666666666666666,1.0,0.1724137931034483,0.8,0.8,1.0,0.4,1.0,0.4,1.0,1.0,0.2857142857142857,1.0,0.14285714285714285,0.2564102564102564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627854,1610612759,Bryn Forbes,Bryn Forbes,1627854,SAS,2897.0,48,-19.0,95,93,39,47,7.0,188,2.0,1.0,1.0,6.0,113,2.0,,2.0,,4.0,1.0,2.0,2.0,1.0,3.0,39,15.686274509803921,0.037037037037037035,0.045454545454545456,,,0.14285714285714285,0.07142857142857142,0.16666666666666666,0.7142857142857143,0.47652692307692307,0.46930999999999995,9.966666666666667,0.4105263157894737,1.0,3.0,7.0,3.0,2.0,8.0,3.0,13.0,4.0,2.0,5.0,2.0,6.0,,,,2.0,5.0,1.0,5.0,0.3333333333333333,0.35714285714285715,0.375,0.35714285714285715,0.5714285714285714,,,,,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.5,0.5,0.06666666666666667,0.14285714285714285,0.38461538461538464,28.887499999999996,,,1.0,2.0,,6.0,1.0,,,1.0,0.25,0.2857142857142857,,0.25,,,0.14285714285714285,0.14285714285714285,1.0,,0.16666666666666666,,,1.0,1.0,0.09090909090909091,,,False,,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,1.0,2.0,,1.0,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,0.5,0.5,,0.25,,,,0.16666666666666666,0.5,,,,0.058823529411764705,,,,0.07692307692307693,,,,1.0,1.0,1.0,0.07142857142857142,1.0,1.0,1.0,1.0,,,,,0.16666666666666666,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628401,1610612759,Derrick White,Derrick White,1628401,SAS,737.0,12,-1.0,26,25,15,14,,51,,,2.0,3.0,35,1.0,,1.0,,2.0,,,,,,15,11.538461538461538,,,,,,0.6666666666666666,,,0.3881666666666667,0.3705,12.566666666666668,0.5769230769230769,,1.0,,,1.0,,,2.0,,,2.0,,,,,,,,,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.3333333333333333,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,False,,,1.0,,,,,,,,,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,0.5,0.5,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202722,1610612759,Davis Bertans,Davis Bertans,202722,SAS,4595.0,77,,155,154,46,56,18.0,309,1.0,,1.0,2.0,171,,,6.0,,12.0,5.0,9.0,10.0,2.0,9.0,46,11.864406779661017,0.125,0.13432835820895522,0.16666666666666666,0.2,0.0625,0.0625,,0.9375,0.51455625,0.513475,4.65,0.2967741935483871,,,7.0,3.0,,14.0,6.0,15.0,6.0,1.0,7.0,,7.0,,1.0,,5.0,9.0,2.0,7.0,,0.28125,0.375,0.5,0.875,,0.013513513513513514,,,,,,0.4375,0.5,0.15789473684210525,0.5,0.4666666666666667,25.242857142857144,,,2.0,3.0,,9.0,2.0,1.0,1.0,1.0,0.21428571428571427,0.21428571428571427,,0.5,,,0.2857142857142857,0.2857142857142857,1.0,,0.2857142857142857,1.0,2.0,1.0,,0.05263157894736842,0.5,0.3165,False,,,,1.0,7.0,,1.0,,3.0,,,,2.0,2.0,,,,6.0,,2.0,2.0,2.0,1.0,4.0,,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,,1.0,,0.14814814814814814,0.03225806451612903,,0.041666666666666664,0.15,0.14285714285714285,,,,,,0.4375,0.14285714285714285,0.16666666666666666,1.0,,,0.5,,,0.5,,0.06666666666666667,0.13333333333333333,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,0.07142857142857142,0.14285714285714285,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,
203464,1610612759,Brandon Paul,Brandon Paul,203464,SAS,152.0,3,5.0,7,6,7,6,,13,,,,,7,,,1.0,,2.0,,1.0,1.0,,,7,,,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
