EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,PenaltyFG3A,PenaltyFtPoints,FTOffRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Corner3Frequency,PenaltyCorner3Frequency,Corner3FGM,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,Fg2aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,Steals,BadPassSteals,LostBallSteals,PenaltyFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyCorner3FGM,Corner3Assists,LongMidRangeAssists,Travels,Charge Fouls,Charge Fouls Drawn,AtRimPctBlocked,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,BlockingFouls,Offensive Fouls Drawn,BlockedLongMidRange,BlockedShortMidRange,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceCorner3FGM,SecondChanceFG3M,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceFtPoints,on,DefensiveGoaltends,SecondChanceArc3FGM,ThreePtShootingFoulsDrawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked
203922,1610612754,Glenn Robinson III,Glenn Robinson III,203922,IND,85.0,1,3.0,3,2,,2,,5,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,8787.0,146,20.0,279,284,45.0,47,23.0,563,9.0,11.0,1.0,1.0,,,3.0,7.0,3.0,7.0,3.0,7.0,15.0,25.0,4.0,9.0,13.0,55.0,271,1.0,2.0,6.0,,2.0,2.0,28.0,2.0,12.0,2.0,7.0,3.0,,2.0,,4.0,2.0,1.0,11.0,11.0,1.0,23.0,3.0,26.0,,6.0,,3.0,3.0,9.0,9.0,22.0,3.0,19.0,16.0,2.0,8.0,3.0,1.0,3.0,3.0,2.0,44.0,3.0,0.9333333333333333,1.0,1.0,0.4444444444444444,0.4444444444444444,0.6,0.5,,0.6176470588235294,0.5,,0.6707317073170732,0.75,0.25,0.2647058823529412,16.33986928104575,0.6666666666666666,0.3333333333333333,0.15714285714285714,0.013157894736842105,0.13924050632911392,0.045454545454545456,0.1476510067114094,0.025,0.030303030303030304,,0.13333333333333333,0.1875,0.14545454545454545,,1.0,0.3235294117647059,0.8181818181818182,0.9,0.8888888888888888,0.20588235294117646,0.42857142857142855,0.5,1.0,0.20588235294117646,0.42857142857142855,0.42857142857142855,1.0,0.20588235294117646,0.42857142857142855,0.42857142857142855,1.0,0.5,1.0,,,0.5882352941176471,0.42857142857142855,0.5179999999999999,0.4418,0.3685833333333333,0.2,0.25806451612903225,0.10909090909090909,0.03636363636363636,8.42,25.655555555555555,0.16129032258064516,2.0,,1.0,2.0,,1.0,3.0,,2.0,2.0,3.0,,1.0,1.0,,,,0.25,0.13043478260869565,0.125,0.058823529411764705,,1.0,,1.0,,,,2.0,2.0,2.0,,2.0,,2.0,,0.08,0.14285714285714285,0.5,0.5,0.3333333333333333,,,,,,,,0.09090909090909091,1.0,,,,,,2.0,1.0,,2.0,,,,,,,,,4.0,False,2.0,,,,,,,,,,
1627734,1610612754,Domantas Sabonis,Domantas Sabonis,1627734,IND,2704.0,45,20.0,83,85,32.0,37,14.0,168,6.0,9.0,2.0,4.0,,1.0,1.0,1.0,2.0,4.0,,2.0,9.0,14.0,,3.0,6.0,24.0,86,3.0,5.0,10.0,,1.0,6.0,12.0,6.0,,6.0,2.0,,2.0,5.0,1.0,12.0,1.0,5.0,3.0,2.0,,5.0,6.0,11.0,1.0,1.0,,,,1.0,1.0,6.0,1.0,5.0,6.0,,,1.0,1.0,1.0,1.0,6.0,32.0,4.0,0.6666666666666666,1.0,,,,0.6428571428571429,0.6,,0.5294117647058824,0.6,,0.6,0.7142857142857143,0.6,0.17647058823529413,21.21212121212121,1.0,,0.1,0.22727272727272727,0.15,0.05263157894736842,0.125,0.14634146341463414,0.2222222222222222,0.06666666666666667,0.1111111111111111,,0.2,0.14285714285714285,1.0,0.5294117647058824,0.6666666666666666,0.75,0.6666666666666666,0.058823529411764705,1.0,1.0,,0.23529411764705882,0.5,0.5,1.0,0.11764705882352941,,,,0.8,0.5,0.5,,0.7058823529411765,,0.5607294117647058,0.6206,0.551525,,,0.4166666666666667,0.25,6.092857142857143,24.86666666666667,0.3855421686746988,1.0,,1.0,6.0,,,1.0,1.0,1.0,,3.0,,3.0,3.0,,0.2,0.25,,0.16666666666666666,,0.058823529411764705,,,,1.0,,,,1.0,3.0,3.0,,1.0,1.0,,,0.07142857142857142,,,,0.5,,,1.0,,,,,0.1111111111111111,,,,,,,,1.0,,,,,,,,,,,4.0,False,,,,,,,,,,,
201954,1610612754,Darren Collison,Darren Collison,201954,IND,10005.0,167,16.0,323,324,72.0,76,30.0,647,13.0,18.0,1.0,1.0,1.0,1.0,2.0,7.0,2.0,9.0,3.0,11.0,17.0,34.0,6.0,15.0,9.0,61.0,324,1.0,1.0,4.0,2.0,4.0,10.0,12.0,22.0,15.0,,11.0,3.0,7.0,23.0,4.0,53.0,,1.0,7.0,9.0,,16.0,1.0,17.0,,4.0,,3.0,2.0,6.0,1.0,6.0,,12.0,12.0,2.0,5.0,,,,,9.0,71.0,1.0,0.35294117647058826,0.35294117647058826,0.8333333333333334,0.4,0.4,0.5,1.0,0.5,0.5306122448979592,1.0,0.4375,0.5648148148148148,1.0,0.45454545454545453,0.30612244897959184,16.71309192200557,0.6666666666666666,,0.11392405063291139,0.011235955056179775,0.08235294117647059,,0.0975609756097561,0.006993006993006993,,,,0.11764705882352941,0.08333333333333333,,,0.3673469387755102,0.7222222222222222,0.7222222222222222,0.46153846153846156,0.14285714285714285,0.2857142857142857,0.4,,0.1836734693877551,0.2222222222222222,0.2222222222222222,,0.22448979591836735,0.2727272727272727,0.2727272727272727,0.6666666666666666,1.0,1.0,0.125,1.0,0.673469387755102,0.2727272727272727,0.5248071428571429,0.3892,0.47736875,0.09615384615384616,0.13513513513513514,0.06557377049180328,0.16393442622950818,7.373529411764705,25.493333333333336,0.22291021671826625,4.0,1.0,4.0,3.0,,1.0,1.0,,,,1.0,,2.0,1.0,,,0.034482758620689655,,0.19230769230769232,0.08,0.08163265306122448,0.125,3.0,1.0,3.0,1.0,3.0,,2.0,16.0,11.0,1.0,3.0,2.0,1.0,0.25,0.058823529411764705,0.2857142857142857,0.75,0.75,0.375,0.3333333333333333,,3.0,4.0,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,2.0,False,,,,,,,,,,,
202709,1610612754,Cory Joseph,Cory Joseph,202709,IND,1942.0,32,19.0,58,58,10.0,11,7.0,116,1.0,1.0,,,,,,1.0,,2.0,1.0,2.0,1.0,4.0,1.0,2.0,,5.0,59,,,,,,,,2.0,3.0,,2.0,1.0,3.0,6.0,2.0,15.0,,,3.0,1.0,,4.0,,4.0,,,,,,,,1.0,,1.0,,,,,,,,,9.0,1.0,,,1.0,0.5,0.5,0.25,,,0.4166666666666667,,,0.4166666666666667,,,0.3333333333333333,9.23076923076923,,,0.0625,,0.23076923076923078,,0.13793103448275862,,,,,0.16666666666666666,0.2,,,0.16666666666666666,1.0,1.0,,0.16666666666666666,,,,0.3333333333333333,,,,0.3333333333333333,0.5,0.5,1.0,,,,,0.5,0.5,0.4692,,0.35355,,,,,12.0,26.65,0.1724137931034483,,,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,1.0,,,,,3.0,2.0,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,False,,,,,,,,,,,
203506,1610612754,Victor Oladipo,Victor Oladipo,203506,IND,10463.0,174,51.0,331,336,66.0,73,36.0,667,16.0,32.0,1.0,2.0,4.0,7.0,2.0,4.0,5.0,14.0,13.0,33.0,23.0,50.0,14.0,34.0,23.0,111.0,323,2.0,3.0,10.0,6.0,11.0,25.0,10.0,36.0,18.0,,33.0,13.0,13.0,27.0,9.0,67.0,,2.0,18.0,19.0,1.0,38.0,2.0,40.0,,10.0,2.0,5.0,7.0,17.0,3.0,9.0,,26.0,32.0,1.0,13.0,1.0,1.0,1.0,1.0,25.0,65.0,,0.21739130434782608,0.21739130434782608,0.42857142857142855,0.4117647058823529,0.4117647058823529,0.46,0.6666666666666666,0.5454545454545454,0.5238095238095238,0.5833333333333334,0.4772727272727273,0.5606060606060606,0.625,0.5,0.40476190476190477,31.099195710455763,0.5882352941176471,0.16666666666666666,0.2345679012345679,0.02247191011235955,0.1978021978021978,,0.21511627906976744,0.013422818791946308,,,0.23809523809523808,0.24242424242424243,0.21875,,1.0,0.38095238095238093,0.5,0.6153846153846154,0.25,0.047619047619047616,0.5,0.6666666666666666,,0.16666666666666666,0.35714285714285715,0.35714285714285715,0.2,0.39285714285714285,0.3939393939393939,0.3939393939393939,0.38461538461538464,0.3333333333333333,0.5,0.3181818181818182,0.5714285714285714,0.7857142857142857,0.3939393939393939,0.5403625,0.49517000000000005,0.5112522727272727,0.14432989690721648,0.20967741935483872,0.09009009009009009,0.22522522522522523,6.978,26.635294117647064,0.19939577039274925,1.0,,11.0,4.0,,1.0,5.0,,3.0,,3.0,2.0,2.0,2.0,,0.10526315789473684,,,0.2222222222222222,0.14814814814814814,0.011904761904761904,,1.0,3.0,11.0,3.0,24.0,,7.0,14.0,13.0,1.0,12.0,7.0,5.0,0.2727272727272727,0.14,0.25,1.0,1.0,0.5,0.2727272727272727,,4.0,,2.0,1.0,,0.1875,1.0,,,,3.0,3.0,2.0,2.0,,,,0.5,,1.0,,0.3333333333333333,,,3.0,False,,1.0,1.0,0.3333333333333333,1.0,0.02857142857142857,,,,,
202711,1610612754,Bojan Bogdanovic,Bojan Bogdanovic,202711,IND,10811.0,180,34.0,345,344,74.0,74,35.0,689,9.0,12.0,,1.0,4.0,5.0,3.0,10.0,,9.0,7.0,23.0,12.0,31.0,11.0,36.0,4.0,61.0,340,1.0,5.0,2.0,5.0,8.0,17.0,12.0,12.0,33.0,,23.0,7.0,2.0,10.0,,22.0,1.0,,12.0,5.0,1.0,18.0,1.0,19.0,1.0,4.0,1.0,1.0,5.0,9.0,9.0,21.0,,9.0,7.0,2.0,4.0,,,,,17.0,73.0,3.0,0.5,0.5,1.0,0.3055555555555556,0.3055555555555556,0.3870967741935484,0.2,0.625,0.4253731343283582,0.16666666666666666,0.5333333333333333,0.4420289855072464,0.16666666666666666,0.53125,0.5373134328358209,20.207253886010363,0.4444444444444444,0.16666666666666666,0.06172839506172839,,0.1348314606741573,0.016129032258064516,0.1,0.00641025641025641,,,0.14285714285714285,0.06060606060606061,0.14285714285714285,0.02702702702702703,,0.1791044776119403,0.75,0.8181818181818182,0.5555555555555556,0.14925373134328357,0.3,0.42857142857142855,0.3333333333333333,0.13432835820895522,,,,0.34328358208955223,0.30434782608695654,0.30434782608695654,1.0,0.16666666666666666,,0.3333333333333333,0.8,0.7164179104477612,0.30434782608695654,0.5212462686567164,0.43289999999999995,0.5130633333333333,0.07246376811594203,0.12121212121212122,0.03278688524590164,0.2786885245901639,7.841935483870968,26.0,0.2144927536231884,13.0,1.0,7.0,1.0,,3.0,3.0,,2.0,,,1.0,,,,,,0.08333333333333333,,0.11538461538461539,0.19402985074626866,0.06666666666666667,4.0,1.0,6.0,2.0,,,5.0,8.0,4.0,3.0,6.0,3.0,3.0,0.2857142857142857,0.16129032258064516,0.3,0.3076923076923077,0.3333333333333333,0.4,0.16666666666666666,1.0,2.0,1.0,1.0,,,0.08333333333333333,1.0,,1.0,1.0,,1.0,,1.0,,,0.16666666666666666,,,,,,,,,False,,,1.0,,,0.027777777777777776,1.0,1.0,0.027777777777777776,0.1111111111111111,0.07692307692307693
201152,1610612754,Thaddeus Young,Thaddeus Young,201152,IND,10309.0,172,23.0,331,333,68.0,71,34.0,664,22.0,34.0,7.0,11.0,8.0,9.0,7.0,11.0,,,,1.0,29.0,45.0,2.0,4.0,5.0,69.0,338,7.0,11.0,16.0,9.0,10.0,19.0,30.0,28.0,6.0,10.0,1.0,,2.0,9.0,2.0,20.0,5.0,10.0,7.0,13.0,3.0,23.0,16.0,39.0,2.0,2.0,,2.0,4.0,6.0,3.0,17.0,4.0,14.0,11.0,1.0,6.0,5.0,2.0,5.0,3.0,19.0,68.0,4.0,0.5172413793103449,0.625,1.0,0.5,0.5,0.6444444444444445,0.6363636363636364,0.9,0.6530612244897959,0.6363636363636364,0.9,0.6388888888888888,0.6153846153846154,0.7916666666666666,0.08163265306122448,16.172506738544474,0.3333333333333333,0.5,0.16455696202531644,0.1111111111111111,0.08433734939759036,0.0847457627118644,0.12345679012345678,0.10067114093959731,0.125,0.06382978723404255,0.1,0.15151515151515152,0.08333333333333333,0.1111111111111111,0.6,0.6938775510204082,0.6470588235294118,0.6470588235294118,0.5454545454545454,0.22448979591836735,0.6363636363636364,0.6363636363636364,0.42857142857142855,,,,,0.02040816326530612,,,,1.0,0.6363636363636364,0.9,0.8888888888888888,0.7755102040816326,,0.539580612244898,0.5975428571428572,0.59869,0.1111111111111111,0.12,0.2318840579710145,0.2753623188405797,2.8244444444444445,23.825,0.2054380664652568,3.0,,,1.0,1.0,,,,,1.0,1.0,,,,0.09090909090909091,0.13636363636363635,0.07142857142857142,0.16666666666666666,0.23076923076923078,0.08695652173913043,0.061224489795918366,,2.0,,,,,,,7.0,5.0,2.0,11.0,5.0,6.0,,,,0.6666666666666666,0.6666666666666666,,,,,,1.0,2.0,2.0,,1.0,0.2857142857142857,,,,,,,,3.0,,,,,,,,,2.0,False,,,,,,,,,,,
203922,1610612754,Glenn Robinson III,Glenn Robinson III,203922,IND,250.0,4,-2.0,9,8,5.0,8,,17,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,2.0,10,,,,,,,,2.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,,1.0,,,1.0,,,1.0,,,,11.11111111111111,,,0.5,,,,0.25,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.3925,,,,,,,9.1,,0.5555555555555556,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,
1626202,1610612754,Joe Young,Joe Young,1626202,IND,164.0,3,2.0,5,5,1.0,5,,10,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,
1628388,1610612754,TJ Leaf,TJ Leaf,1628388,IND,164.0,3,2.0,5,5,1.0,5,,10,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,
202344,1610612754,Trevor Booker,Trevor Booker,202344,IND,391.0,7,10.0,11,8,1.0,3,1.0,19,1.0,1.0,,,,,,1.0,,,,,1.0,2.0,,,2.0,4.0,6,,,,,,,2.0,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,1.0,,1.0,2.0,,1.0,,,,,,1.0,,1.0,1.0,,,,0.5,,,0.5,,,0.6666666666666666,,,,25.0,,,,,0.25,,0.14285714285714285,,,,,,,,,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,0.5,,0.4323,,,0.3333333333333333,0.3333333333333333,,,4.65,,0.09090909090909091,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,
