EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGM,PenaltyArc3FGA,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,ShortMidRangePctBlocked,LongMidRangePctBlocked,PenaltyArc3Frequency,PenaltyArc3Accuracy,BlockedShortMidRange,ShortMidRangePctAssisted,SecondChanceCorner3FGA,SecondChanceFG3A,Offensive Fouls,OffCorner3ReboundPct,SecondChanceCorner3Frequency,Travels,HeaveAttempts,SecondChanceArc3FGA,SecondChanceArc3Frequency,BlockedLongMidRange,3SecondViolations,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,SecondChanceArc3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Clear Path Fouls,Blocked3s,BlockedArc3,DefensiveGoaltends,3pt And 1 Free Throw Trips
101110,1610612757,Martell Webster,Martell Webster,101110,POR,12866.0,214,-56,404,407,122,153,47,811,12.0,23.0,4.0,8.0,2.0,6.0,2.0,2.0,5.0,17.0,7.0,24.0,3.0,8.0,3.0,8.0,19.0,42.0,10.0,32.0,18.0,86.0,473.0,5.0,11.0,4.0,14.0,2.0,7.0,3.0,8.0,10.0,23.0,20.0,18.0,27.0,3.0,6.0,8.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,8.0,2.0,6.0,18.0,3.0,27.0,11.0,38.0,4.0,5.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,6.0,2.0,1.0,7.0,13.0,1.0,23.0,4.0,2.0,27.0,2.0,8.0,1.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,23.0,122,2.0,5.0,0.5263157894736842,0.625,0.9,0.3125,0.375,0.3125,0.4523809523809524,0.45454545454545453,0.2857142857142857,0.4594594594594595,0.45454545454545453,0.43333333333333335,0.5,0.5,0.5227272727272727,0.43243243243243246,0.047619047619047616,0.08695652173913043,20.0,0.5,0.1875,0.13333333333333333,0.140625,0.05755395683453238,0.17142857142857143,0.017543859649122806,0.147239263803681,0.04591836734693878,0.09523809523809523,0.041666666666666664,0.0410958904109589,0.03225806451612903,0.05,0.23529411764705882,0.14814814814814814,0.2,0.1,0.09302325581395349,0.3333333333333333,0.3108108108108108,0.5217391304347826,0.5714285714285714,0.4166666666666667,0.02702702702702703,1.0,1.0,0.22972972972972974,0.29411764705882354,0.29411764705882354,1.0,0.32432432432432434,0.2916666666666667,0.2916666666666667,1.0,0.10810810810810811,0.375,0.375,0.6666666666666666,0.7272727272727273,0.5,0.25,0.4,0.3333333333333333,0.5333333333333333,0.375,0.7432432432432432,0.375,0.5439182432432433,0.5583142857142857,0.5707766666666667,0.1111111111111111,0.16666666666666666,0.030303030303030304,0.16279069767441862,0.26744186046511625,8.65952380952381,23.4,0.30198019801980197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
101127,1610612757,Jarrett Jack,Jarrett Jack,101127,POR,11446.0,191,-105,345,354,62,91,33,699,8.0,14.0,,,2.0,5.0,7.0,11.0,7.0,17.0,1.0,5.0,,1.0,4.0,10.0,22.0,42.0,5.0,15.0,21.0,80.0,421.0,2.0,2.0,,4.0,3.0,6.0,1.0,2.0,11.0,20.0,4.0,40.0,12.0,3.0,,10.0,4.0,2.0,21.0,7.0,28.0,5.0,8.0,63.0,,,,4.0,11.0,1.0,16.0,,16.0,,3.0,2.0,1.0,7.0,4.0,5.0,2.0,3.0,12.0,,4.0,5.0,10.0,1.0,20.0,,1.0,23.0,1.0,7.0,,4.0,,,,,,,20.0,62,1.0,4.0,0.09090909090909091,0.09090909090909091,0.8,0.3333333333333333,0.5,0.3333333333333333,0.5238095238095238,1.0,0.5,0.5175438596491229,1.0,0.5625,0.582089552238806,1.0,0.7142857142857143,0.2631578947368421,0.047619047619047616,,20.360824742268044,0.5833333333333334,0.07692307692307693,,0.09821428571428571,,0.11764705882352941,,0.10273972602739725,,,,,,0.04878048780487805,0.13793103448275862,0.11904761904761904,0.15384615384615385,,,,0.24561403508771928,0.5714285714285714,0.5714285714285714,0.125,0.19298245614035087,0.6363636363636364,0.7,0.2982456140350877,0.4117647058823529,0.4375,0.14285714285714285,0.08771929824561403,0.2,0.2,1.0,0.17543859649122806,0.4,0.4,0.75,,,,0.625,0.4,0.125,,0.5087719298245614,0.4,0.47633947368421053,0.39759999999999995,0.52754375,0.1111111111111111,0.14583333333333334,,0.05,0.25,10.247619047619047,24.133333333333333,0.17971014492753623,1.0,1.0,2.0,3.0,10.0,1.0,2.0,0.09090909090909091,0.058823529411764705,0.125,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
101195,1610612757,Luke Schenscher,Luke Schenscher,101195,POR,1599.0,27,-5,51,53,19,32,3,104,1.0,4.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,2.0,6.0,,,1.0,5.0,59.0,,1.0,,,1.0,2.0,,,,2.0,4.0,,,,,,,,,,,,,,,2.0,,,1.0,1.0,2.0,2.0,4.0,1.0,,,,,,,,,,,,4.0,5.0,1.0,2.0,,,3.0,1.0,2.0,,,1.0,,1.0,,,,2.0,19,1.0,,1.0,1.0,,,,,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.35714285714285715,,0.5,,,,12.499999999999998,,0.3333333333333333,,0.09090909090909091,0.1,,,0.06666666666666667,0.08,0.3333333333333333,,,,,,0.2,,,0.25,,0.6666666666666666,0.25,0.25,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,,,,,,,,,,,,1.0,,,0.5,1.0,,,0.6666666666666666,,0.4743,0.5773,0.3756,0.2857142857142857,0.2857142857142857,,,0.4,4.55,,0.37254901960784315,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1711,1610612757,Raef LaFrentz,Raef LaFrentz,1711,POR,21134.0,352,-114,644,656,168,214,73,1300,15.0,27.0,3.0,12.0,2.0,2.0,8.0,14.0,14.0,38.0,1.0,4.0,1.0,2.0,1.0,19.0,37.0,79.0,2.0,23.0,20.0,100.0,769.0,4.0,16.0,7.0,15.0,6.0,13.0,1.0,9.0,7.0,22.0,56.0,18.0,3.0,3.0,6.0,19.0,1.0,4.0,5.0,3.0,8.0,1.0,1.0,19.0,6.0,18.0,1.0,6.0,34.0,5.0,45.0,25.0,70.0,4.0,7.0,3.0,4.0,9.0,7.0,4.0,,2.0,13.0,,4.0,35.0,57.0,5.0,18.0,,3.0,26.0,4.0,13.0,,2.0,11.0,10.0,11.0,8.0,,4.0,22.0,168,8.0,2.0,0.7567567567567568,0.8235294117647058,0.5,0.08695652173913043,0.1111111111111111,0.08695652173913043,0.46835443037974683,0.25,0.46153846153846156,0.39215686274509803,0.23529411764705882,0.3409090909090909,0.4424778761061947,0.35714285714285715,0.4230769230769231,0.22549019607843138,0.05063291139240506,0.07407407407407407,17.18963165075034,0.6923076923076923,0.20833333333333334,0.047619047619047616,0.17,0.08,0.09523809523809523,0.06666666666666667,0.1520912547528517,0.0761904761904762,0.10294117647058823,0.14893617021276595,0.03636363636363636,0.05660377358490566,0.2,0.22641509433962265,0.1038961038961039,0.06382978723404255,0.1875,0.06779661016949153,0.7272727272727273,0.2647058823529412,0.5555555555555556,0.6,0.8,0.13725490196078433,0.5714285714285714,0.6666666666666666,0.37254901960784315,0.3684210526315789,0.3684210526315789,0.8571428571428571,0.0392156862745098,0.25,0.25,1.0,0.18627450980392157,0.05263157894736842,0.05263157894736842,,0.7058823529411765,0.25,,0.09090909090909091,1.0,0.09090909090909091,0.5,0.49019607843137253,0.05263157894736842,0.47846617647058826,0.5214428571428572,0.46809772727272725,0.11711711711711711,0.14772727272727273,,0.15,0.22,10.910126582278483,24.54347826086956,0.2608695652173913,,7.0,2.0,1.0,3.0,1.0,,0.14285714285714285,,0.3181818181818182,,1.0,0.5,1.0,1.0,3.0,0.08108108108108109,0.058823529411764705,,,,,,,,,,,,True,,,,,,,,,,,,,
200750,1610612757,Brandon Roy,Brandon Roy,200750,POR,8195.0,137,-62,238,245,61,66,26,483,9.0,13.0,3.0,4.0,2.0,2.0,10.0,18.0,6.0,18.0,3.0,4.0,1.0,1.0,1.0,3.0,25.0,49.0,4.0,7.0,12.0,74.0,297.0,4.0,6.0,,8.0,6.0,15.0,2.0,2.0,5.0,23.0,14.0,36.0,12.0,,6.0,3.0,1.0,,12.0,3.0,15.0,1.0,5.0,33.0,1.0,3.0,,4.0,9.0,1.0,14.0,4.0,18.0,1.0,2.0,1.0,1.0,4.0,2.0,7.0,1.0,2.0,11.0,1.0,3.0,6.0,13.0,,11.0,,1.0,13.0,1.0,5.0,,2.0,2.0,2.0,2.0,2.0,,1.0,23.0,61,1.0,1.0,0.28,0.3181818181818182,1.0,0.5714285714285714,1.0,0.5714285714285714,0.5102040816326531,0.6666666666666666,0.4,0.5535714285714286,0.6666666666666666,0.5294117647058824,0.5967741935483871,0.6666666666666666,0.575,0.125,,,26.73992673992674,0.36363636363636365,0.1,,0.11688311688311688,0.03260869565217391,0.14814814814814814,0.038461538461538464,0.125,0.03389830508474576,0.07692307692307693,0.03571428571428571,,0.05555555555555555,0.15384615384615385,0.05263157894736842,0.125,0.15,0.14285714285714285,0.037037037037037035,1.0,0.23214285714285715,0.6923076923076923,0.6923076923076923,0.3333333333333333,0.32142857142857145,0.5555555555555556,0.5555555555555556,0.32142857142857145,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.07142857142857142,0.75,0.75,1.0,0.05357142857142857,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.75,,0.11764705882352941,1.0,0.058823529411764705,1.0,0.35714285714285715,0.3333333333333333,0.4472767857142857,0.541,0.4060470588235294,0.08333333333333333,0.09433962264150944,,0.10810810810810811,0.3108108108108108,9.895918367346937,24.285714285714285,0.25630252100840334,1.0,1.0,2.0,1.0,6.0,2.0,,,,0.058823529411764705,1.0,,0.2,,,2.0,,,2.0,,,,,,,,,,,True,,,,,,,,,,,,,
200771,1610612757,Sergio Rodriguez,Sergio Rodriguez,200771,POR,8544.0,142,-31,268,272,90,104,35,540,5.0,8.0,1.0,1.0,,1.0,2.0,3.0,11.0,15.0,1.0,2.0,,,4.0,14.0,18.0,26.0,5.0,16.0,6.0,57.0,309.0,1.0,2.0,,2.0,5.0,7.0,,3.0,2.0,12.0,4.0,32.0,12.0,3.0,,13.0,4.0,,23.0,8.0,31.0,5.0,14.0,70.0,1.0,2.0,,4.0,9.0,,13.0,3.0,16.0,,5.0,4.0,1.0,8.0,5.0,4.0,1.0,3.0,12.0,,8.0,5.0,13.0,,8.0,,,7.0,1.0,3.0,,1.0,,,,,,,12.0,90,3.0,1.0,0.1111111111111111,0.1111111111111111,0.8,0.3125,,0.3333333333333333,0.6923076923076923,0.5,0.7142857142857143,0.6071428571428571,0.5,0.5,0.6333333333333333,0.5,0.5454545454545454,0.38095238095238093,,,18.506493506493506,0.6666666666666666,,,0.11842105263157894,0.02247191011235955,0.14285714285714285,0.022727272727272728,0.125,0.022556390977443608,0.043478260869565216,0.06666666666666667,,0.037037037037037035,0.16666666666666666,0.04,0.14814814814814814,0.2,,,,0.19047619047619047,0.625,0.625,,0.07142857142857142,0.6666666666666666,0.6666666666666666,0.35714285714285715,0.7333333333333333,0.7333333333333333,0.18181818181818182,0.047619047619047616,0.5,0.5,1.0,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.75,0.5,1.0,,0.1,,,,0.5714285714285714,0.3076923076923077,0.49991463414634146,0.46975,0.4285,0.06818181818181818,0.10714285714285714,,0.03508771929824561,0.21052631578947367,11.657692307692306,25.5375,0.3358208955223881,,3.0,3.0,1.0,8.0,2.0,,,,0.3,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,
2410,1610612757,Fred Jones,Fred Jones,2410,POR,5719.0,95,-36,180,182,44,51,13,362,4.0,10.0,1.0,1.0,,1.0,1.0,2.0,1.0,7.0,2.0,2.0,,,1.0,5.0,6.0,19.0,3.0,7.0,8.0,29.0,217.0,1.0,3.0,,2.0,,1.0,1.0,1.0,,3.0,2.0,10.0,9.0,,,5.0,1.0,2.0,5.0,2.0,7.0,,2.0,16.0,,1.0,,2.0,2.0,,4.0,1.0,5.0,1.0,1.0,,1.0,3.0,3.0,1.0,,,4.0,,1.0,4.0,9.0,1.0,10.0,,,10.0,2.0,6.0,,,,,,,,,3.0,44,2.0,,0.16666666666666666,0.16666666666666666,1.0,0.42857142857142855,1.0,0.42857142857142855,0.3157894736842105,0.3333333333333333,,0.40384615384615385,0.25,0.75,0.48333333333333334,0.25,0.75,0.2692307692307692,0.10526315789473684,0.1,17.52577319587629,0.75,,,0.029411764705882353,0.01818181818181818,0.125,,0.047619047619047616,0.012987012987012988,0.05263157894736842,,,,0.07142857142857142,,,,0.2857142857142857,0.06666666666666667,,0.38461538461538464,0.4,0.4444444444444444,0.25,0.07692307692307693,0.5,1.0,0.2692307692307692,0.14285714285714285,0.14285714285714285,,0.07692307692307693,1.0,1.0,1.0,0.19230769230769232,0.2,0.2,1.0,0.25,1.0,1.0,0.5,,,,0.6538461538461539,0.2,0.5112173076923076,0.4962166666666667,0.501575,0.2,0.2608695652173913,,0.06896551724137931,0.10344827586206896,8.457894736842107,23.957142857142856,0.24444444444444444,1.0,1.0,2.0,,3.0,,,0.5,,0.5,1.0,,,,1.0,1.0,,,,,1.0,0.25,,,,,,,,True,,,,,,,,,,,,,
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,1564.0,26,-6,52,55,36,42,7,107,5.0,5.0,2.0,2.0,4.0,4.0,1.0,3.0,3.0,7.0,,,,,,,9.0,15.0,,,7.0,25.0,59.0,2.0,2.0,,4.0,6.0,9.0,,,7.0,19.0,12.0,6.0,,,4.0,,,,,,,,,,2.0,1.0,,,,,,3.0,3.0,,,,,,,,,,,,,1.0,3.0,,6.0,1.0,,10.0,,2.0,,3.0,1.0,,1.0,1.0,,,19.0,36,1.0,3.0,0.6666666666666666,0.8571428571428571,,,,,0.6,1.0,0.6666666666666666,0.6,1.0,0.6666666666666666,0.625,1.0,0.6785714285714286,,,,33.333333333333336,,,,,0.058823529411764705,,0.25,,0.12,,,0.09090909090909091,0.3333333333333333,,,,,,,1.0,0.3333333333333333,1.0,1.0,0.6,0.2,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,,,,,,1.0,1.0,,0.4444444444444444,1.0,,,0.3333333333333333,,0.4644466666666667,0.5383,0.4907666666666667,0.11764705882352941,0.11764705882352941,,0.16,0.76,11.44,,0.6923076923076923,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2566,1610612757,Travis Outlaw,Travis Outlaw,2566,POR,5280.0,88,-38,158,161,39,53,17,319,,3.0,,,,1.0,2.0,3.0,5.0,15.0,,1.0,,1.0,,2.0,7.0,21.0,,3.0,14.0,28.0,198.0,1.0,3.0,,2.0,1.0,3.0,,1.0,2.0,4.0,8.0,6.0,,,2.0,2.0,,1.0,5.0,,5.0,,2.0,10.0,,2.0,,1.0,2.0,1.0,4.0,2.0,6.0,,4.0,2.0,2.0,1.0,1.0,4.0,,,5.0,1.0,,3.0,6.0,1.0,13.0,,,17.0,1.0,8.0,,1.0,,,,,,,4.0,39,1.0,1.0,0.5714285714285714,0.6666666666666666,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2916666666666667,0.3333333333333333,0.25,0.4375,0.3333333333333333,0.4,0.125,0.047619047619047616,0.3333333333333333,20.786516853932582,0.2,0.14285714285714285,,0.043478260869565216,0.034482758620689655,0.045454545454545456,,0.04411764705882353,0.02702702702702703,0.06666666666666667,,0.02857142857142857,,0.045454545454545456,,0.1,0.0625,,,,0.125,,,,0.125,0.6666666666666666,0.6666666666666666,0.625,0.3333333333333333,0.3333333333333333,0.8,0.041666666666666664,,,,0.08333333333333333,,,,,,,0.25,,0.25,,0.25,,0.44818125000000014,0.4601,0.45415,0.25806451612903225,0.2857142857142857,,0.07142857142857142,0.14285714285714285,14.452380952380953,24.0,0.2468354430379747,,,,2.0,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,
2048,1610612757,Jamaal Magloire,Jamaal Magloire,2048,POR,12368.0,206,-50,372,371,59,69,43,743,21.0,34.0,9.0,11.0,2.0,3.0,7.0,16.0,,2.0,,,,,,,28.0,52.0,,,6.0,62.0,431.0,9.0,11.0,,18.0,2.0,5.0,,,3.0,7.0,32.0,24.0,,,8.0,,,6.0,5.0,,5.0,,4.0,10.0,3.0,13.0,,8.0,33.0,4.0,45.0,16.0,61.0,3.0,3.0,1.0,2.0,5.0,1.0,11.0,4.0,4.0,16.0,2.0,2.0,7.0,25.0,7.0,23.0,3.0,1.0,16.0,,7.0,,1.0,12.0,8.0,12.0,5.0,,,7.0,59,2.0,1.0,0.5714285714285714,0.6666666666666666,,,,,0.5384615384615384,0.8181818181818182,0.4,0.5384615384615384,0.8181818181818182,0.4,0.5166666666666667,0.75,0.4375,,0.11538461538461539,0.14705882352941177,17.96690307328605,0.3125,0.4444444444444444,,0.2682926829268293,0.10317460317460317,0.22857142857142856,0.05660377358490566,0.25949367088607594,0.0893854748603352,0.18181818181818182,0.038461538461538464,0.07142857142857142,,0.18181818181818182,0.2857142857142857,0.3333333333333333,0.2413793103448276,0.16666666666666666,0.16666666666666666,0.4166666666666667,0.6538461538461539,0.6176470588235294,0.7241379310344828,0.6190476190476191,0.3076923076923077,0.4375,0.4666666666666667,0.038461538461538464,,,,,,,,,,,,1.0,0.8181818181818182,0.3333333333333333,0.6,0.6666666666666666,,,0.6538461538461539,,0.4766403846153847,0.5487909090909091,0.48986,0.11864406779661017,0.11864406779661017,,0.2903225806451613,0.11290322580645161,3.146153846153846,,0.1586021505376344,,,,,1.0,,,0.0625,,,,3.0,0.42857142857142855,,,6.0,0.13043478260869565,,,,,,1.0,1.0,,,,,,True,,,,,,,,,,,,,
