EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,PenaltyOffPoss,SecondChanceOffPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,FG3M,FG3A,SecondChanceFG2A,PtsAssisted3s,Fg2aBlocked,DefTwoPtRebounds,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Arc3FGA,NonHeaveArc3FGA,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,LiveBallTurnoverPct,Arc3Frequency,ShortMidRangeFGM,ShortMidRangeFGA,PtsUnassisted2s,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Offensive Fouls,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,SelfOReb,Steals,LostBallSteals,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffAtRimReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,OffThreePtRebounds,BadPassSteals,OffThreePtReboundPct,OffArc3ReboundPct,Blocked2s,BlockedShortMidRange,Blocks,FtPoints,SecondChanceFtPoints,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,RecoveredBlocks,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyArc3FGA,PenaltyFG3A,ThreePtAssists,Corner3Assists,Loose Ball Fouls,BlockedAtRim,PenaltyArc3Frequency,on,Arc3FGM,PenaltyArc3FGM,PenaltyFG3M,PenaltyFtPoints,HeaveAttempts,NonHeaveArc3FGM,Arc3Assists,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,DefFTReboundPct,OffFTReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Clear Path Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked
1112,1610612741,Ben Wallace,Ben Wallace,1112,CHI,402.0,7,-7,13,13,5.0,26,1.0,2.0,1.0,2.0,2.0,21,2.0,3.0,3.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,14.285714285714285,0.3333333333333333,0.3333333333333333,0.25,0.25,0.5,0.3333333333333333,1.0,0.5,0.5,1.0,1.0,0.57645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200757,1610612741,Thabo Sefolosha,Thabo Sefolosha,200757,CHI,1151.0,19,2,41,42,29.0,83,1.0,2.0,3.0,6.0,9.0,30,6.0,,,,,,,1.0,3.0,,3.0,1.0,1.0,0.5,0.6428571428571429,0.6428571428571429,16.666666666666668,,0.14285714285714285,0.17647058823529413,,,,0.2857142857142857,0.5,1.0,1.0,0.42857142857142855,0.45649285714285714,8.0,6.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,8.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.16666666666666666,0.5,0.2,0.3333333333333333,0.5,0.5714285714285714,0.5,0.5,1.0,0.14285714285714285,1.0,1.0,1.0,0.4283,11.083333333333334,23.8,0.1951219512195122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732,1610612741,Ben Gordon,Ben Gordon,2732,CHI,365.0,6,-3,13,13,5.0,26,1.0,1.0,3.0,3.0,6.0,19,6.0,1.0,1.0,1.0,,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,23.076923076923077,,0.3333333333333333,0.2,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.5320333333333334,2.0,,2.0,2.0,,,,,,,,,,,,2.0,2.0,1.0,2.0,,,,,,,,,,,0.6666666666666666,1.0,1.0,1.0,,,,,,12.133333333333333,,0.15384615384615385,1.0,1.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,0.5,1.0,0.60775,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768,1610612741,Chris Duhon,Chris Duhon,2768,CHI,712.0,12,-1,28,29,26.0,57,,1.0,,1.0,,28,,,,,,,,,1.0,,1.0,,,,,,12.903225806451614,,,0.1111111111111111,,,,0.3333333333333333,,,,1.0,0.5030666666666667,8.0,3.0,,,,,,2.0,,,,1.0,,,1.0,1.0,1.0,,8.0,,,,,0.6666666666666666,,,0.16666666666666666,0.25,,,,,,,,,,,,25.25,0.2857142857142857,,1.0,,1.0,,,,,,1.0,,0.5387,,2.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2857,1610612741,Andre Barrett,Andre Barrett,2857,CHI,1711.0,29,-1,61,62,38.0,123,3.0,4.0,4.0,8.0,8.0,53,4.0,7.0,7.0,2.0,5.0,14.0,1.0,3.0,4.0,1.0,5.0,0.5,0.5,0.5,0.5,0.5,17.39130434782609,0.047619047619047616,0.3,0.16,0.04,,0.25,0.5,0.75,0.75,0.6666666666666666,0.5,0.553575,10.0,6.0,,2.0,,,,,,,1.0,1.0,2.0,,4.0,1.0,4.0,1.0,10.0,1.0,,,,,0.125,,0.06666666666666667,0.1111111111111111,0.5,0.25,,,,,,,,,7.6625,,0.16393442622950818,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,,0.3033,0.25,,,2.0,1.0,,0.5,,1.0,2.0,4.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2124,1610612741,Malik Allen,Malik Allen,2124,CHI,471.0,8,-3,18,18,17.0,36,1.0,2.0,2.0,5.0,4.0,20,2.0,,,,,,2.0,,,2.0,2.0,0.5,1.0,0.4,0.3333333333333333,0.3333333333333333,28.571428571428573,0.25,,,0.2222222222222222,0.25,,0.3333333333333333,0.5,0.5,,0.5,0.512675,4.0,2.0,1.0,2.0,,,,1.0,2.0,,,,,,,,1.0,,4.0,1.0,,,,0.16666666666666666,,,,,,0.3333333333333333,0.5,0.5,1.0,,,,,0.6892,9.620000000000001,24.9,0.2222222222222222,,,,1.0,,,,,,,,0.3708,,1.0,1.0,,,,,0.16666666666666666,,1.0,2.0,,,,,,0.16666666666666666,,,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,0.3333333333333333,0.25,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736,1610612741,Luol Deng,Luol Deng,2736,CHI,311.0,5,-5,10,10,2.0,20,,,2.0,2.0,4.0,15,4.0,1.0,1.0,,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,18.181818181818183,,0.3333333333333333,0.25,,,0.3333333333333333,,,,,,0.4065,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,147.0,2,-2,5,5,5.0,10,,,,,,8,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804,1610612741,Andres Nocioni,Andres Nocioni,2804,CHI,271.0,5,-2,9,9,2.0,18,1.0,1.0,2.0,4.0,4.0,12,4.0,,,,,,,,,,,1.0,1.0,0.5,0.5,0.5,50.0,,,,,,,0.25,1.0,1.0,1.0,0.25,0.436375,,,1.0,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.75,0.3333333333333333,0.3333333333333333,1.0,,,,,,13.174999999999999,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,1610612741,Adrian Griffin,Adrian Griffin,1559,CHI,866.0,14,7,30,30,14.0,60,1.0,2.0,1.0,4.0,2.0,14,,2.0,2.0,1.0,1.0,4.0,,,,1.0,1.0,,,0.25,0.25,0.25,11.76470588235294,,,,0.07692307692307693,,,0.5,0.5,0.5,,0.5,0.3601,2.0,3.0,,2.0,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,0.5,,,,,,,,,7.825,,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,4.0,1.0,,,,,,,,,1.0,3.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
