EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,FtPoints,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,TwoPtAssists,ShortMidRangeAssists,Steals,BadPassSteals,LostBallTurnovers,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyAtRimFGM,SecondChanceFtPoints,PenaltyFtPoints,AtRimAssists,LongMidRangeAssists,FTDefRebounds,Travels,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,PenaltyAtRimAccuracy,FTOffRebounds,SelfOReb,LostBallSteals,SecondChanceTurnovers,Loose Ball Fouls Drawn,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Fg3aBlocked,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Clear Path Fouls,BlockedLongMidRange,ShortMidRangePctAssisted,HeaveAttempts,LostBallOutOfBoundsTurnovers,on,Blocked3s,BlockedArc3,LongMidRangePctBlocked,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveMakes
101154,1610612764,Andray Blatche,Andray Blatche,101154,WAS,2608.0,43,-16.0,79,77,28.0,40,17.0,156,3.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,6.0,14,1.0,12.0,83,2.0,4.0,4.0,1.0,4.0,1.0,2.0,6.0,6.0,4.0,1.0,5.0,2.0,2.0,1.0,1.0,6.0,1.0,4.0,2.0,2.0,4.0,5.0,9.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,28.0,0.5,0.75,0.42857142857142855,0.5,0.25,0.4,0.5,0.2,0.4,0.5,0.2,0.06666666666666667,0.35714285714285715,0.5,0.5,19.191919191919194,0.5,0.08695652173913043,0.10810810810810811,0.2,0.1111111111111111,0.12121212121212122,0.10869565217391304,0.07142857142857142,0.17647058823529413,0.1111111111111111,0.16666666666666666,0.1,0.4,0.5,0.5333333333333333,0.375,0.75,0.6666666666666666,0.13333333333333333,0.5,1.0,0.26666666666666666,0.5,0.5,0.5,0.06666666666666667,0.5,0.5,0.4,0.2,0.6,0.5314066666666667,0.4900333333333333,0.595,0.06666666666666667,0.07142857142857142,0.3333333333333333,0.16666666666666666,6.7,25.0,0.35443037974683544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
101182,1610612764,Donell Taylor,Donell Taylor,101182,WAS,1880.0,31,-3.0,60,57,16.0,33,8.0,117,2.0,2.0,,,,,,3.0,11.0,3.0,2.0,5.0,13,3.0,18.0,50,,2.0,3.0,,2.0,2.0,3.0,8.0,2.0,,3.0,,,1.0,,,2.0,,1.0,3.0,3.0,6.0,1.0,7.0,1.0,,,1.0,2.0,,,1.0,,,3.0,,4.0,,2.0,,,,,,3.0,16.0,0.8,0.8,0.38461538461538464,,,0.5,0.5,0.375,0.5,0.5,0.375,0.1875,,,,28.571428571428573,0.5,0.16666666666666666,0.03571428571428571,0.3333333333333333,,0.2222222222222222,0.027777777777777776,,,,,0.2222222222222222,,,0.125,1.0,1.0,1.0,,,,0.6875,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.1875,,,,0.5,0.3125,0.437503125,0.40490000000000004,0.39105,0.1111111111111111,0.13333333333333333,0.16666666666666666,0.16666666666666666,16.215384615384615,26.166666666666668,0.26666666666666666,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,0.5,0.6666666666666666,0.3333333333333333,0.2,0.6,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1498,1610612764,Antonio Daniels,Antonio Daniels,1498,WAS,9828.0,164,-63.0,291,312,111.0,110,50.0,603,4.0,9.0,,1.0,1.0,4.0,8.0,4.0,14.0,7.0,1.0,12.0,31,7.0,46.0,344,2.0,6.0,8.0,4.0,8.0,1.0,17.0,6.0,18.0,,7.0,1.0,7.0,26.0,4.0,3.0,59.0,1.0,,5.0,8.0,14.0,1.0,15.0,2.0,,1.0,6.0,8.0,2.0,5.0,10.0,,2.0,14.0,2.0,17.0,2.0,8.0,1.0,1.0,,1.0,,17.0,111.0,0.25,0.25,0.3870967741935484,0.3333333333333333,0.5,0.39473684210526316,0.5,0.4444444444444444,0.5,0.5714285714285714,0.6538461538461539,0.18421052631578946,0.03225806451612903,0.1111111111111111,,15.0997150997151,0.25,0.08333333333333333,,0.11904761904761904,0.023255813953488372,0.09420289855072464,0.00641025641025641,,,0.02857142857142857,0.034482758620689655,0.16666666666666666,0.1111111111111111,,0.23684210526315788,0.4444444444444444,0.5,0.5,0.21052631578947367,0.5,0.5,0.3684210526315789,0.2857142857142857,0.2857142857142857,0.25,0.18421052631578946,0.14285714285714285,,0.1111111111111111,0.1111111111111111,0.42105263157894735,0.44316052631578945,0.42452500000000004,0.37996111111111114,0.18181818181818182,0.21621621621621623,0.17391304347826086,0.3695652173913043,11.380645161290323,25.985714285714284,0.38144329896907214,2.0,1.0,1.0,,2.0,16.0,1.0,1.0,,3.0,3.0,2.0,19.0,3.0,1.0,1.0,1.0,,0.5,0.2857142857142857,1.0,,0.2857142857142857,,0.08163265306122448,0.125,0.2857142857142857,0.2857142857142857,0.5,0.14285714285714285,1.0,1.0,,0.2857142857142857,1.0,1.0,9.0,6.0,10.0,1.0,3.0,1.0,1.0,1.0,0.06666666666666667,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1913,1610612764,Michael Ruffin,Michael Ruffin,1913,WAS,16228.0,270,-99.0,506,529,205.0,205,69.0,1035,5.0,17.0,5.0,16.0,8.0,,1.0,,,,,5.0,18,,17.0,578,5.0,16.0,14.0,3.0,9.0,,12.0,2.0,8.0,8.0,,1.0,1.0,6.0,1.0,,13.0,13.0,21.0,4.0,18.0,27.0,35.0,62.0,6.0,,4.0,6.0,12.0,9.0,27.0,43.0,2.0,1.0,17.0,4.0,19.0,1.0,6.0,8.0,4.0,4.0,8.0,6.0,12.0,205.0,0.2,1.0,0.2777777777777778,0.3125,0.3333333333333333,0.2777777777777778,0.3125,0.3333333333333333,0.3148148148148148,0.35,0.375,,0.05555555555555555,0.058823529411764705,,6.6439522998296425,0.5,0.11042944785276074,0.11413043478260869,0.06349206349206349,0.1780821917808219,0.09734513274336283,0.13229571984435798,0.17647058823529413,0.07058823529411765,0.1896551724137931,0.045454545454545456,0.15,0.04,0.75,0.9444444444444444,0.29411764705882354,0.3125,0.2,0.05555555555555555,,,,,,,,1.0,0.3125,0.8888888888888888,,0.9444444444444444,0.5349444444444444,0.5474133333333333,0.525588888888889,0.2608695652173913,0.2608695652173913,0.8235294117647058,0.7058823529411765,1.1,,0.4051383399209486,,,,,,7.0,,,,,,,5.0,1.0,6.0,4.0,2.0,2.0,,,,,,0.125,0.12658227848101267,0.07894736842105263,,,,,,,,,3.0,4.0,6.0,3.0,1.0,5.0,1.0,,4.0,4.0,0.18518518518518517,0.375,1.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,0.04,0.13333333333333333,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2240,1610612764,Gilbert Arenas,Gilbert Arenas,2240,WAS,8748.0,146,-74.0,288,299,135.0,112,33.0,587,13.0,19.0,2.0,5.0,9.0,2.0,12.0,9.0,26.0,26.0,15.0,24.0,57,29.0,101.0,341,5.0,12.0,10.0,9.0,26.0,18.0,55.0,12.0,36.0,,26.0,2.0,3.0,15.0,2.0,1.0,33.0,1.0,5.0,6.0,10.0,16.0,7.0,23.0,5.0,1.0,4.0,9.0,14.0,7.0,3.0,13.0,,5.0,29.0,2.0,41.0,3.0,15.0,,,,,,55.0,135.0,0.25,0.25,0.42105263157894735,0.4166666666666667,0.34615384615384615,0.38372093023255816,0.38461538461538464,0.3409090909090909,0.47596153846153844,0.38461538461538464,0.4649122807017544,0.3372093023255814,0.03508771929824561,0.05263157894736842,0.08333333333333333,36.08562691131498,0.35714285714285715,0.1111111111111111,0.04854368932038835,0.17142857142857143,0.025,0.128,0.04195804195804196,0.06666666666666667,0.045454545454545456,0.03225806451612903,0.041666666666666664,0.045454545454545456,0.09090909090909091,,0.22093023255813954,0.6842105263157895,0.7222222222222222,0.23076923076923078,0.13953488372093023,0.16666666666666666,0.18181818181818182,0.3023255813953488,0.34615384615384615,0.34615384615384615,0.3333333333333333,0.3023255813953488,0.38461538461538464,0.4,0.20454545454545456,0.3409090909090909,0.5581395348837209,0.47669825581395353,0.41811,0.46730568181818194,0.15306122448979592,0.21739130434782608,0.09900990099009901,0.5445544554455446,10.352631578947367,25.72413793103449,0.46875,5.0,,,3.0,6.0,35.0,,1.0,4.0,15.0,3.0,5.0,12.0,2.0,12.0,6.0,1.0,2.0,0.8333333333333334,0.20689655172413793,,0.2222222222222222,0.20689655172413793,0.034482758620689655,0.18181818181818182,0.20833333333333334,0.19230769230769232,0.2,0.8,,,,0.2,0.19230769230769232,7.0,,25.0,6.0,4.0,,,2.0,6.0,5.0,,0.7777777777777778,1.0,3.0,6.0,1.0,1.0,,,,0.0625,,0.058823529411764705,,1.0,3.0,1.0,1.0,3.0,2.0,1.0,0.06896551724137931,0.3333333333333333,0.038461538461538464,0.03488372093023256,0.3333333333333333,0.5,1.0,0.07692307692307693,0.06818181818181818,0.3333333333333333,,,,,,True,,,,,,,,,,,
2427,1610612764,Roger Mason Jr.,Roger Mason Jr.,2427,WAS,4142.0,69,-28.0,131,129,30.0,39,17.0,260,1.0,5.0,,,4.0,1.0,1.0,4.0,9.0,13.0,1.0,6.0,15,15.0,24.0,139,2.0,3.0,4.0,2.0,7.0,1.0,4.0,4.0,8.0,,13.0,,,3.0,,,6.0,,1.0,3.0,5.0,8.0,1.0,9.0,3.0,,3.0,,3.0,1.0,2.0,9.0,1.0,,5.0,1.0,3.0,1.0,2.0,2.0,,1.0,2.0,2.0,4.0,30.0,0.3333333333333333,0.3333333333333333,0.4,0.6666666666666666,0.2857142857142857,0.35,0.5,0.25,0.3870967741935484,0.5,0.25,0.5,,,,22.516556291390728,1.0,0.13157894736842105,0.020833333333333332,0.15789473684210525,,0.14035087719298245,0.013888888888888888,0.1111111111111111,,,0.1111111111111111,0.17647058823529413,0.25,1.0,0.16666666666666666,0.2,0.2,,0.03333333333333333,1.0,1.0,0.3,0.4444444444444444,0.4444444444444444,0.5,0.43333333333333335,,,0.5,0.125,0.6666666666666666,0.4899133333333333,0.33675,0.5269625,0.06451612903225806,0.125,0.16666666666666666,0.16666666666666666,12.573333333333332,25.7,0.22900763358778625,2.0,,1.0,,3.0,3.0,,1.0,,6.0,3.0,2.0,3.0,1.0,2.0,1.0,,2.0,0.6666666666666666,0.2,,,0.2,,0.08333333333333333,0.09090909090909091,0.15384615384615385,0.15384615384615385,0.5,0.25,,,,0.15384615384615385,1.0,,,,2.0,,,,,,,0.25,,,1.0,,1.0,,,,,,,,1.0,2.0,,,,,,,,,0.06666666666666667,0.5,0.5,1.0,,,,1.0,1.0,,,,True,,,,,,,,,,,
2443,1610612764,Darius Songaila,Darius Songaila,2443,WAS,5995.0,100,-23.0,183,194,78.0,68,21.0,377,3.0,7.0,1.0,2.0,3.0,8.0,12.0,5.0,12.0,,,16.0,31,,41.0,200,3.0,4.0,6.0,4.0,9.0,,17.0,20.0,12.0,4.0,,3.0,,4.0,,,8.0,1.0,2.0,1.0,4.0,7.0,3.0,10.0,6.0,,5.0,1.0,7.0,1.0,9.0,21.0,1.0,1.0,11.0,,11.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,17.0,78.0,0.625,0.7142857142857143,0.5161290322580645,0.75,0.4444444444444444,0.5161290322580645,0.75,0.4444444444444444,0.5694444444444444,0.75,0.6071428571428571,,0.0967741935483871,0.42857142857142855,,20.975609756097562,0.8571428571428571,0.06451612903225806,0.03125,0.043478260869565216,0.047619047619047616,0.058823529411764705,0.03529411764705882,,0.03571428571428571,,0.21428571428571427,,,1.0,0.22580645161290322,0.42857142857142855,0.75,0.3333333333333333,0.3870967741935484,0.6666666666666666,0.6666666666666666,0.3870967741935484,0.4166666666666667,0.4166666666666667,1.0,,0.5,0.5,0.3333333333333333,,0.22580645161290322,0.4067903225806452,0.38103333333333333,0.4076444444444444,0.0625,0.0625,0.14634146341463414,0.4146341463414634,10.687096774193549,,0.4262295081967213,,,,,,9.0,,,,,,,4.0,1.0,1.0,,1.0,6.0,,,,,,0.05263157894736842,0.029411764705882353,0.08333333333333333,,,,,,,,,1.0,,9.0,1.0,2.0,2.0,,,4.0,4.0,0.2222222222222222,0.3333333333333333,,1.0,1.0,2.0,2.0,,,,,0.14285714285714285,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,0.5,,,True,,,,,,,,,,,
1712,1610612764,Antawn Jamison,Antawn Jamison,1712,WAS,7015.0,117,-57.0,229,233,103.0,81,27.0,462,6.0,11.0,1.0,1.0,2.0,5.0,16.0,4.0,13.0,8.0,4.0,15.0,40,12.0,38.0,272,1.0,2.0,3.0,5.0,10.0,6.0,13.0,20.0,10.0,,8.0,1.0,2.0,6.0,2.0,,14.0,1.0,2.0,1.0,9.0,15.0,3.0,18.0,4.0,1.0,1.0,7.0,11.0,4.0,3.0,8.0,,2.0,12.0,1.0,10.0,4.0,6.0,,,,,,13.0,103.0,0.6666666666666666,0.6666666666666666,0.375,0.5,0.5,0.3173076923076923,0.5,0.3125,0.34545454545454546,0.5,0.3611111111111111,0.23076923076923078,0.025,0.09090909090909091,,25.19083969465649,0.36363636363636365,0.1232876712328767,0.023809523809523808,0.038461538461538464,0.03225806451612903,0.10101010101010101,0.02608695652173913,0.045454545454545456,,0.045454545454545456,0.1,0.1875,,,0.21153846153846154,0.5454545454545454,0.6,0.6666666666666666,0.3076923076923077,0.3125,0.3125,0.25,0.3076923076923077,0.3076923076923077,0.5,0.15384615384615385,0.5,1.0,0.125,0.25,0.4423076923076923,0.4784769230769231,0.4441,0.466334375,0.1111111111111111,0.14285714285714285,0.07894736842105263,0.34210526315789475,10.19,25.075,0.4497816593886463,,,,,1.0,5.0,,,,3.0,,,4.0,,2.0,1.0,3.0,1.0,1.0,0.08333333333333333,,,0.08333333333333333,0.034482758620689655,0.10810810810810811,0.07692307692307693,,,,,,,,,1.0,1.0,3.0,2.0,2.0,5.0,3.0,,1.0,1.0,0.45454545454545453,0.5,,2.0,1.0,1.0,,,,,,,0.05714285714285714,1.0,1.0,4.0,,,2.0,,,,,,0.07692307692307693,0.25,0.25,1.0,,0.125,,,,0.8,,,True,,,,,,,,,,,
2406,1610612764,Caron Butler,Caron Butler,2406,WAS,6978.0,116,-58.0,224,240,103.0,103,26.0,464,6.0,11.0,1.0,1.0,4.0,1.0,8.0,8.0,18.0,3.0,3.0,15.0,37,3.0,49.0,270,1.0,4.0,2.0,6.0,10.0,3.0,24.0,12.0,18.0,2.0,2.0,4.0,3.0,12.0,3.0,,27.0,2.0,2.0,2.0,17.0,19.0,4.0,23.0,2.0,1.0,2.0,6.0,8.0,2.0,6.0,14.0,,2.0,14.0,,25.0,1.0,8.0,1.0,,1.0,1.0,1.0,24.0,103.0,0.4,0.42857142857142855,0.40540540540540543,0.25,0.6,0.375,0.25,0.46153846153846156,0.47115384615384615,0.2,0.5714285714285714,0.075,0.10810810810810811,0.18181818181818182,0.25,23.529411764705884,0.25,0.25,0.024691358024691357,0.08333333333333333,0.0625,0.20652173913043478,0.035398230088495575,0.05,0.023809523809523808,0.038461538461538464,0.1111111111111111,0.4,0.2857142857142857,1.0,0.275,0.5454545454545454,0.6666666666666666,0.5,0.2,0.125,0.16666666666666666,0.45,0.4444444444444444,0.4444444444444444,0.375,0.075,0.25,1.0,0.3076923076923077,0.23076923076923078,0.35,0.44691666666666663,0.44939999999999997,0.4911625,0.1702127659574468,0.18181818181818182,0.04081632653061224,0.4897959183673469,10.805405405405406,30.466666666666665,0.45982142857142855,,,,,,19.0,,,,,,,9.0,,12.0,6.0,,4.0,,,,,,,0.275,,,,,,,,,,3.0,,12.0,6.0,3.0,,2.0,,5.0,5.0,,0.75,,,6.0,,1.0,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,
2553,1610612764,Jarvis Hayes,Jarvis Hayes,2553,WAS,7997.0,133,-19.0,242,258,89.0,96,37.0,500,5.0,7.0,1.0,1.0,3.0,3.0,10.0,5.0,14.0,15.0,3.0,13.0,31,18.0,47.0,276,1.0,3.0,5.0,6.0,11.0,4.0,18.0,20.0,6.0,2.0,15.0,,2.0,7.0,2.0,,16.0,2.0,,4.0,9.0,16.0,2.0,18.0,1.0,,,4.0,5.0,1.0,9.0,14.0,1.0,2.0,2.0,,3.0,,,,,,,,18.0,89.0,0.7692307692307693,0.8333333333333334,0.41935483870967744,0.3333333333333333,0.5454545454545454,0.4489795918367347,0.625,0.5,0.46078431372549017,0.625,0.5294117647058824,0.3673469387755102,,,,19.50354609929078,0.2,0.11538461538461539,,0.14285714285714285,0.05,0.12264150943396226,0.017543859649122806,,,0.06060606060606061,0.15384615384615385,,0.09090909090909091,,0.14285714285714285,0.7142857142857143,0.7142857142857143,0.8,0.20408163265306123,0.3,0.3,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.8,0.30612244897959184,0.25,1.0,0.2,0.2,0.5102040816326531,0.478088775510204,0.45777500000000004,0.4942066666666668,,,0.10638297872340426,0.3829787234042553,11.677419354838712,25.29444444444444,0.3677685950413223,6.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,15.0,3.0,6.0,5.0,2.0,3.0,2.0,1.0,1.0,0.8333333333333334,0.3333333333333333,1.0,0.25,0.3333333333333333,,0.14705882352941177,0.17647058823529413,0.4,0.4,0.8333333333333334,0.25,1.0,1.0,0.3333333333333333,0.4,3.0,,3.0,3.0,,3.0,1.0,,2.0,1.0,0.2,1.0,,,1.0,1.0,,,,,,,,,,3.0,,,1.0,,,,,,0.061224489795918366,,,,,0.06666666666666667,,,,0.6666666666666666,,,True,,,,,,,,,,,
