EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,Fg2aBlocked,OffThreePtRebounds,FTDefRebounds,BadPassSteals,Travels,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SelfOReb,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedLongMidRange,SelfORebPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,on,BlockedCorner3
101143,1610612753,Travis Diener,Travis Diener,101143,ORL,11353.0,189,31.0,349,346,121,111,51,695,3.0,4,1.0,1.0,2.0,2.0,1.0,3.0,6.0,11.0,3.0,6.0,1.0,2.0,12.0,27.0,1.0,2.0,3.0,10.0,10,18,15.0,33.0,11.0,76,357,1.0,3.0,1.0,2.0,5.0,4,4,4.0,12.0,6.0,26,8,12.0,39.0,6.0,2.0,27.0,12.0,12,9,21,5,4.0,3,3.0,6.0,51,2.0,1.0,4.0,5,9,3.0,12,1.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,7.0,1.0,5,18,2.0,8,13.0,1.0,3.0,1.0,1.0,3.0,26,121,4.0,3.0,0.4,0.4444444444444444,0.8666666666666667,0.45454545454545453,0.5,0.3333333333333333,0.45454545454545453,0.5555555555555556,0.3333333333333333,1.0,0.6372549019607843,0.5,0.625,0.6727272727272727,0.5,0.6842105263157895,0.6470588235294118,15.158924205378973,0.42857142857142855,0.08333333333333333,0.03816793893129771,0.017857142857142856,0.1,0.05263157894736842,0.013245033112582781,0.02857142857142857,0.02127659574468085,0.02127659574468085,0.027777777777777776,0.0625,0.06896551724137931,0.18181818181818182,0.0784313725490196,0.75,0.75,0.6666666666666666,0.058823529411764705,0.3333333333333333,0.3333333333333333,1.0,0.21568627450980393,0.5454545454545454,0.5454545454545454,0.16666666666666666,0.11764705882352941,0.5,0.5,1.0,0.5294117647058824,0.4444444444444444,0.4444444444444444,0.8333333333333334,0.2,1.0,0.4,0.5,1.0,0.125,1.0,0.125,0.5,0.625,0.3,0.7254901960784313,0.4444444444444444,0.4992117647058823,0.4476375,0.5343968750000001,0.038461538461538464,0.05555555555555555,0.029411764705882353,0.06578947368421052,0.34210526315789475,13.866666666666667,25.103030303030305,0.3467048710601719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1499,1610612753,Tony Battie,Tony Battie,1499,ORL,13867.0,231,-17.0,421,428,120,110,52,849,11.0,18,5.0,8.0,1.0,2.0,7.0,21.0,5.0,15.0,,,,,,,,,,,23,54,,,1.0,47,436,5.0,11.0,,,11.0,4,13,,,1.0,9,36,10.0,,,6.0,,,4,1,5,1,,3,1.0,,11,14.0,1.0,10.0,29,45,18.0,63,3.0,1.0,5.0,,5.0,6.0,,,11.0,1.0,22,36,1.0,8,2.0,,,,,1.0,9,120,3.0,1.0,0.782608695652174,0.9,,,,,,0.42592592592592593,0.45454545454545453,0.3076923076923077,0.42592592592592593,0.45454545454545453,0.3076923076923077,0.42727272727272725,0.4583333333333333,0.32142857142857145,,13.524590163934427,0.45454545454545453,0.04,0.18238993710691823,0.07954545454545454,0.18518518518518517,0.18309859154929578,0.08292682926829269,0.1,0.029850746268656716,0.2222222222222222,0.18518518518518517,0.13725490196078433,0.17777777777777778,0.2222222222222222,0.3333333333333333,0.6111111111111112,0.7333333333333333,0.6363636363636364,0.3888888888888889,0.3333333333333333,0.35,0.8571428571428571,0.2777777777777778,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.7272727272727273,0.625,,,,0.15384615384615385,0.5,,,,,0.3333333333333333,,0.4565203703703703,0.5298750000000001,0.40633846153846154,,,,0.23404255319148937,0.19148936170212766,8.35925925925926,,0.2850356294536817,1.0,4.0,3.0,6.0,2.0,1.0,1.0,2.0,5.0,3.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,0.07407407407407407,0.16666666666666666,0.047619047619047616,0.4,0.10344827586206896,0.12244897959183673,0.09090909090909091,0.14285714285714285,0.6666666666666666,0.4,,,,,,,,,,,,,,,,,,,,,,True,
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,21202.0,353,-24.0,652,655,221,193,72,1307,5.0,7,,1.0,2.0,4.0,2.0,2.0,17.0,46.0,7.0,15.0,3.0,5.0,17.0,46.0,1.0,6.0,4.0,13.0,24,55,24.0,61.0,23.0,143,700,2.0,4.0,1.0,7.0,9.0,9,21,7.0,18.0,8.0,47,36,12.0,63.0,9.0,,46.0,17.0,12,4,16,3,1.0,6,4.0,2.0,36,2.0,1.0,5.0,19,24,3.0,27,5.0,3.0,5.0,,2.0,2.0,3.0,1.0,7.0,2.0,15,34,1.0,13,27.0,,3.0,4.0,4.0,3.0,47,221,5.0,3.0,0.75,0.75,0.875,0.39344262295081966,0.14285714285714285,0.3888888888888889,0.39344262295081966,0.43636363636363634,0.5,0.42857142857142855,0.5172413793103449,0.3181818181818182,0.5,0.5555555555555556,0.375,0.5340909090909091,0.5258620689655172,17.997293640054128,0.7142857142857143,0.03125,0.07983193277310924,0.009389671361502348,0.06944444444444445,0.07741935483870968,0.007380073800738007,,0.009009009009009009,0.07058823529411765,0.09523809523809523,0.07777777777777778,0.057692307692307696,0.1,0.0603448275862069,0.7142857142857143,0.8333333333333334,0.8,0.017241379310344827,1.0,1.0,0.5,0.39655172413793105,0.3695652173913043,0.38636363636363635,0.7647058823529411,0.12931034482758622,0.4666666666666667,0.4666666666666667,1.0,0.39655172413793105,0.3695652173913043,0.3695652173913043,0.8235294117647058,0.09090909090909091,,0.5454545454545454,0.16666666666666666,1.0,0.10256410256410256,0.5,0.1282051282051282,0.6,0.3333333333333333,0.3076923076923077,0.5862068965517241,0.3695652173913043,0.48189086956521726,0.4959,0.45517894736842107,0.06504065040650407,0.06779661016949153,0.0625,0.06293706293706294,0.32867132867132864,16.10727272727273,25.25737704918033,0.3389570552147239,2.0,3.0,,,2.0,,3.0,1.0,1.0,,,,,,,,,0.05454545454545454,0.14285714285714285,,,,0.020833333333333332,,,,,1.0,1.0,0.043478260869565216,0.09090909090909091,,,,,,,,,,,,,,,,,,True,
2039,1610612753,Keyon Dooling,Keyon Dooling,2039,ORL,52479.0,875,28.0,1602,1593,509,520,212,3195,37.0,77,3.0,5.0,9.0,20.0,19.0,38.0,37.0,102.0,8.0,26.0,2.0,6.0,15.0,34.0,,4.0,1.0,7.0,93,217,23.0,60.0,65.0,320,1687,7.0,15.0,1.0,6.0,21.0,29,65,3.0,13.0,29.0,96,74,112.0,66.0,3.0,2.0,34.0,15.0,50,20,70,14,6.0,29,5.0,16.0,160,13.0,1.0,13.0,26,41,15.0,56,27.0,11.0,21.0,3.0,15.0,18.0,6.0,3.0,39.0,10.0,20,74,4.0,71,81.0,7.0,6.0,29.0,2.0,10.0,96,509,17.0,9.0,0.3978494623655914,0.40217391304347827,0.9565217391304348,0.38333333333333336,0.16666666666666666,0.23076923076923078,0.38333333333333336,0.42857142857142855,0.4666666666666667,0.4461538461538462,0.4602888086642599,0.40476190476190477,0.42948717948717946,0.5080645161290323,0.45652173913043476,0.5053191489361702,0.21660649819494585,18.80387931034483,0.5384615384615384,0.011494252873563218,0.04569420035149385,0.022727272727272728,0.08280254777070063,0.05371900826446281,0.020114942528735632,0.01694915254237288,0.02654867256637168,0.05405405405405406,0.05,0.03571428571428571,0.08928571428571429,0.06666666666666667,0.2779783393501805,0.4805194805194805,0.6166666666666667,0.5675675675675675,0.1371841155234657,0.5,0.5135135135135135,0.10526315789473684,0.36823104693140796,0.3627450980392157,0.37,0.3783783783783784,0.09386281588447654,0.3076923076923077,0.3076923076923077,1.0,0.12274368231046931,0.4411764705882353,0.4411764705882353,0.9333333333333333,0.23809523809523808,0.6,0.19047619047619047,,,0.2564102564102564,0.45,0.07692307692307693,0.3333333333333333,0.08974358974358974,0.14285714285714285,0.49458483754512633,0.4411764705882353,0.47174584837545114,0.4396571428571428,0.43528269230769223,0.10333333333333333,0.12133891213389121,0.03278688524590164,0.065625,0.3,10.477880184331797,24.56166666666666,0.3177278401997503,4.0,20.0,1.0,2.0,16.0,5.0,1.0,1.0,11.0,5.0,2.0,1.0,6.0,2.0,,,,0.09216589861751152,0.22077922077922077,0.02631578947368421,0.03571428571428571,0.008064516129032258,0.023668639053254437,0.011764705882352941,,0.3333333333333333,0.3333333333333333,2.0,1.0,0.0196078431372549,0.09523809523809523,1.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,0.03676470588235294,0.5,1.0,,,,,,,True,
2545,1610612753,Darko Milicic,Darko Milicic,2545,ORL,114787.0,1913,-1.0,3540,3552,1167,1150,449,7092,148.0,255,49.0,100.0,48.0,72.0,77.0,213.0,24.0,79.0,,,,,,1.0,,,,,249,547,,1.0,141.0,639,3733,55.0,118.0,,,139.0,79,153,,,57.0,215,292,206.0,,,68.0,1.0,,68,22,90,19,3.0,38,6.0,24.0,202,118.0,9.0,69.0,190,292,145.0,437,44.0,16.0,65.0,8.0,35.0,59.0,30.0,,124.0,37.0,140,219,16.0,183,230.0,14.0,,89.0,,33.0,215,1167,16.0,30.0,0.5863453815261044,0.6790697674418604,,,,,,0.45521023765996343,0.4661016949152542,0.5163398692810458,0.4543795620437956,0.4661016949152542,0.5163398692810458,0.4870426829268293,0.5,0.5402010050251256,0.0018248175182481751,19.141104294478527,0.5241935483870968,0.05027932960893855,0.15236567762630313,0.09735973597359736,0.1820580474934037,0.15928659286592867,0.09195402298850575,0.14035087719298245,0.07758620689655173,0.09595959595959595,0.18658892128279883,0.1732283464566929,0.20437956204379562,0.12380952380952381,0.4653284671532847,0.5803921568627451,0.6491228070175439,0.5743243243243243,0.3886861313868613,0.3615023474178404,0.3811881188118812,0.5064935064935064,0.14416058394160583,0.3037974683544304,0.3037974683544304,0.9166666666666666,,,,,0.0018248175182481751,,,,0.847457627118644,0.49,,,,0.47058823529411764,0.6666666666666666,,,,,0.46715328467153283,,0.4636449725776967,0.5281361904761905,0.4593836601307189,0.14285714285714285,0.14308681672025725,,0.21752738654147105,0.3364632237871675,5.753199268738575,38.1,0.32966101694915256,29.0,38.0,18.0,33.0,28.0,12.0,8.0,23.0,10.0,140.0,84.0,46.0,140.0,81.0,1.0,12.0,2.0,0.06946983546617916,0.10588235294117647,0.051643192488262914,0.24444444444444444,0.06741573033707865,0.07449856733524356,0.05291005291005291,0.10256410256410256,0.5785714285714286,0.20408163265306123,,,,,,21.0,7.0,13.0,,,,10.0,0.08076923076923077,,,1.0,,,,,,True,
2306,1610612753,Carlos Arroyo,Carlos Arroyo,2306,ORL,49765.0,829,4.0,1523,1540,395,388,172,3063,20.0,47,,,5.0,13.0,27.0,59.0,67.0,149.0,2.0,6.0,,3.0,6.0,23.0,1.0,3.0,2.0,8.0,114,255,8.0,29.0,94.0,346,1570,7.0,17.0,2.0,4.0,24.0,25,64,2.0,11.0,31.0,87,44,184.0,24.0,,2.0,23.0,6.0,100,35,135,23,12.0,60,12.0,28.0,305,8.0,1.0,10.0,62,72,12.0,84,30.0,14.0,26.0,11.0,19.0,39.0,7.0,,65.0,22.0,21,81,10.0,94,121.0,13.0,10.0,51.0,,11.0,87,395,13.0,11.0,0.19298245614035087,0.19469026548672566,1.0,0.27586206896551724,0.5,0.18181818181818182,0.27586206896551724,0.4470588235294118,0.4117647058823529,0.390625,0.44366197183098594,0.47619047619047616,0.37333333333333335,0.509009009009009,0.4583333333333333,0.453125,0.10211267605633803,23.08584686774942,0.4,0.012048192771084338,0.113345521023766,0.01593625498007968,0.06289308176100629,0.10198300283286119,0.018032786885245903,0.012658227848101266,0.015151515151515152,0.062146892655367235,0.16233766233766234,0.12037037037037036,0.042735042735042736,0.11904761904761904,0.16549295774647887,0.425531914893617,0.5714285714285714,0.3,0.20774647887323944,0.4576271186440678,0.48214285714285715,0.1111111111111111,0.5246478873239436,0.44966442953020136,0.4589041095890411,0.19402985074626866,0.02112676056338028,0.3333333333333333,0.3333333333333333,1.0,0.08098591549295775,0.2608695652173913,0.2608695652173913,1.0,,,0.14285714285714285,0.3333333333333333,1.0,0.17333333333333334,0.38461538461538464,0.04,,0.10666666666666667,0.25,0.2676056338028169,0.2608695652173913,0.43184982269503536,0.40760588235294115,0.42300878378378376,0.15838509316770186,0.17406143344709898,,0.06936416184971098,0.2514450867052023,12.902352941176469,26.093103448275862,0.2593565331582403,4.0,18.0,3.0,,16.0,7.0,1.0,3.0,11.0,,,,,,,,,0.07058823529411765,0.2553191489361702,0.05084745762711865,,0.027777777777777776,0.02054794520547945,0.027777777777777776,0.027777777777777776,,,1.0,,0.020134228187919462,0.047619047619047616,1.0,3.0,3.0,3.0,,,,,0.022058823529411766,1.0,1.0,,,,,,,True,
255,1610612753,Grant Hill,Grant Hill,255,ORL,41706.0,695,-50.0,1297,1307,476,427,187,2604,58.0,76,6.0,9.0,16.0,22.0,14.0,34.0,44.0,103.0,,1.0,,,,1.0,,,,,116,213,,2.0,90.0,322,1381,11.0,26.0,,,26.0,37,65,,,47.0,121,116,116.0,,,8.0,1.0,,32,6,38,5,1.0,21,5.0,6.0,82,20.0,,17.0,46,69,22.0,91,18.0,2.0,27.0,4.0,17.0,33.0,10.0,2.0,60.0,19.0,23,48,12.0,77,116.0,14.0,6.0,52.0,,10.0,121,476,6.0,10.0,0.5,0.5178571428571429,,,,,,0.5446009389671361,0.4230769230769231,0.5692307692307692,0.5395348837209303,0.4230769230769231,0.5692307692307692,0.6007604562737643,0.4642857142857143,0.6467391304347826,0.009302325581395349,21.277997364953887,0.45,,0.09956709956709957,0.042826552462526764,0.12878787878787878,0.10606060606060606,0.040293040293040296,0.04819277108433735,0.03048780487804878,0.06993006993006994,0.06557377049180328,0.14213197969543148,0.11702127659574468,0.15789473684210525,0.35348837209302325,0.7631578947368421,0.7837837837837838,0.4827586206896552,0.15813953488372093,0.4117647058823529,0.4827586206896552,0.2857142857142857,0.4790697674418605,0.42718446601941745,0.4444444444444444,0.5909090909090909,0.004651162790697674,,,,0.004651162790697674,,,,0.34615384615384615,0.6666666666666666,,,,0.3384615384615385,0.7272727272727273,,,,,0.3627906976744186,,0.4765799999999999,0.4423272727272727,0.4762246153846153,0.20553359683794467,0.20717131474103587,,0.08074534161490683,0.37577639751552794,10.048356807511734,24.95,0.36700077101002315,4.0,11.0,2.0,6.0,16.0,7.0,1.0,2.0,6.0,5.0,4.0,,5.0,3.0,,,,0.051643192488262914,0.02631578947368421,0.14705882352941177,0.13953488372093023,0.02531645569620253,0.051094890510948905,0.018867924528301886,0.038461538461538464,0.6,0.16666666666666666,,,0.038834951456310676,,,6.0,3.0,4.0,,,,1.0,0.06818181818181818,,,1.0,,,,,,True,
2586,1610612753,Keith Bogans,Keith Bogans,2586,ORL,34092.0,568,18.0,1059,1060,317,307,117,2119,20.0,35,3.0,4.0,6.0,12.0,2.0,10.0,8.0,23.0,17.0,38.0,3.0,8.0,17.0,41.0,1.0,3.0,4.0,15.0,30,68,34.0,79.0,27.0,189,1079,3.0,5.0,1.0,6.0,12.0,8,19,7.0,23.0,6.0,43,30,30.0,96.0,6.0,4.0,40.0,17.0,29,5,34,2,3.0,16,7.0,6.0,73,7.0,,10.0,37,47,8.0,55,15.0,7.0,11.0,5.0,9.0,17.0,2.0,,28.0,7.0,25,57,4.0,21,36.0,,4.0,12.0,,4.0,43,317,7.0,4.0,0.5,0.5357142857142857,0.9411764705882353,0.43037974683544306,0.16666666666666666,0.30434782608695654,0.4358974358974359,0.4411764705882353,0.6,0.42105263157894735,0.5510204081632653,0.4090909090909091,0.44047619047619047,0.5705521472392638,0.46153846153846156,0.4673913043478261,0.5374149659863946,15.969899665551837,0.39285714285714285,,0.10136986301369863,0.020114942528735632,0.08264462809917356,0.09670781893004116,0.017977528089887642,0.007633587786259542,0.04424778761061947,0.1559633027522936,0.08571428571428572,0.0728476821192053,0.07446808510638298,0.1111111111111111,0.23809523809523808,0.5714285714285714,0.625,0.5,0.06802721088435375,0.2,0.25,,0.1564625850340136,0.34782608695652173,0.34782608695652173,0.625,0.2585034013605442,0.4473684210526316,0.4594594594594595,1.0,0.2789115646258503,0.4146341463414634,0.425,0.8823529411764706,0.36363636363636365,0.75,0.2727272727272727,0.3333333333333333,,0.2857142857142857,0.5,0.19047619047619047,0.375,0.35714285714285715,0.26666666666666666,0.7755102040816326,0.425,0.5351756849315069,0.5307111111111111,0.5371914634146342,0.07547169811320754,0.15,,0.06349206349206349,0.2275132275132275,7.689705882352941,24.59113924050633,0.29933899905571293,3.0,5.0,1.0,,8.0,5.0,4.0,,2.0,1.0,1.0,,1.0,,,,,0.07352941176470588,0.08571428571428572,0.2,,0.010309278350515464,0.009615384615384616,0.015151515151515152,,,,3.0,,,0.2727272727272727,,,,1.0,1.0,,,,,,,,1.0,2.0,0.02531645569620253,0.02631578947368421,0.024390243902439025,True,
2772,1610612753,Trevor Ariza,Trevor Ariza,2772,ORL,40592.0,677,,1225,1244,406,394,166,2469,83.0,127,20.0,36.0,30.0,42.0,6.0,20.0,14.0,48.0,,1.0,,,,5.0,,1.0,,5.0,103,195,,6.0,54.0,260,1286,20.0,41.0,,1.0,46.0,36,64,,5.0,20.0,92,118,88.0,,,30.0,3.0,,15,7,22,6,1.0,8,5.0,2.0,51,44.0,2.0,21.0,47,82,53.0,135,23.0,14.0,19.0,3.0,9.0,35.0,10.0,2.0,54.0,16.0,37,75,11.0,64,86.0,14.0,,45.0,,5.0,92,406,4.0,4.0,0.5728155339805825,0.6704545454545454,,,,,,0.5282051282051282,0.4878048780487805,0.5625,0.5124378109452736,0.47619047619047616,0.5217391304347826,0.5485232067510548,0.4791666666666667,0.5542168674698795,0.029850746268656716,20.321229050279328,0.35185185185185186,0.03076923076923077,0.10514541387024609,0.09713024282560706,0.15671641791044777,0.11703958691910499,0.09751434034416825,0.10948905109489052,0.07920792079207921,0.0661764705882353,0.0967741935483871,0.13903743315508021,0.16161616161616163,0.14285714285714285,0.6318407960199005,0.6535433070866141,0.7217391304347827,0.5542168674698795,0.09950248756218906,0.3,0.3157894736842105,0.16666666666666666,0.23880597014925373,0.2916666666666667,0.2916666666666667,0.8571428571428571,0.004975124378109453,,,,0.024875621890547265,,,,0.8571428571428571,0.5555555555555556,0.023809523809523808,,,0.6086956521739131,0.7142857142857143,,,0.07246376811594203,,0.6616915422885572,,0.509543216080402,0.5109197368421053,0.4811111940298507,0.1939655172413793,0.19911504424778761,,0.17692307692307693,0.35384615384615387,5.614358974358973,33.266666666666666,0.3314285714285714,6.0,13.0,7.0,14.0,9.0,16.0,2.0,4.0,6.0,10.0,4.0,5.0,10.0,7.0,,,,0.06666666666666667,0.09448818897637795,0.05,0.3181818181818182,0.1,0.11403508771929824,0.14893617021276595,,0.7,0.05,,,,,,6.0,2.0,3.0,,,,1.0,0.07894736842105263,,,,2.0,,,,,True,
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,54722.0,912,41.0,1700,1703,547,592,203,3403,40.0,71,1.0,10.0,7.0,16.0,28.0,60.0,22.0,65.0,12.0,29.0,3.0,9.0,40.0,93.0,5.0,11.0,14.0,36.0,90,196,52.0,122.0,70.0,406,1825,3.0,20.0,6.0,15.0,26.0,19,46,17.0,45.0,32.0,121,84,96.0,141.0,15.0,6.0,92.0,40.0,87,10,97,4,6.0,60,19.0,8.0,204,12.0,,20.0,66,98,14.0,112,23.0,5.0,30.0,8.0,24.0,26.0,6.0,,56.0,18.0,51,89,5.0,61,88.0,8.0,9.0,36.0,1.0,6.0,121,547,10.0,5.0,0.4666666666666667,0.4827586206896552,0.9038461538461539,0.4262295081967213,0.4,0.37777777777777777,0.4297520661157025,0.45918367346938777,0.15,0.41304347826086957,0.5283018867924528,0.34285714285714286,0.489010989010989,0.56657223796034,0.3611111111111111,0.5673076923076923,0.3836477987421384,21.060762100926876,0.5357142857142857,,0.11301369863013698,0.02185792349726776,0.10989010989010989,0.1122715404699739,0.020378457059679767,0.031914893617021274,0.016042780748663103,0.06951871657754011,0.11801242236024845,0.1440677966101695,0.09230769230769231,0.15384615384615385,0.22327044025157233,0.5633802816901409,0.5882352941176471,0.575,0.18867924528301888,0.4666666666666667,0.5,0.25,0.20440251572327045,0.3384615384615385,0.3384615384615385,0.5454545454545454,0.09119496855345911,0.41379310344827586,0.41379310344827586,1.0,0.29245283018867924,0.43010752688172044,0.43010752688172044,0.875,0.2857142857142857,0.1,0.3142857142857143,0.45454545454545453,0.6,0.17582417582417584,0.4375,0.0989010989010989,0.3333333333333333,0.3956043956043956,0.3888888888888889,0.6069182389937107,0.43478260869565216,0.49334574132492104,0.4939793103448276,0.47562472527472516,0.10662824207492795,0.16071428571428573,0.008130081300813009,0.06403940886699508,0.29802955665024633,8.845408163265306,25.08524590163934,0.32176470588235295,2.0,7.0,2.0,12.0,18.0,8.0,3.0,,7.0,7.0,3.0,3.0,7.0,4.0,,,3.0,0.03571428571428571,0.04225352112676056,0.06666666666666667,0.15584415584415584,0.014492753623188406,0.017241379310344827,0.020202020202020204,,0.5714285714285714,,4.0,,,0.11428571428571428,1.0,5.0,1.0,4.0,,,,1.0,0.030303030303030304,0.25,1.0,,1.0,,,,,True,
