EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveMakes,HeaveAttempts,Fg3aBlocked,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked,BlockedCorner3,on,Clear Path Fouls
101112,1610612752,Channing Frye,Channing Frye,101112,NYK,33899.0,565,68,1087,1083,384,333,165,2170,20.0,31,9.0,12,7.0,9,27.0,63,48.0,126.0,4.0,1.0,1.0,2.0,1.0,1.0,95,220,1.0,6.0,34,227,1147,17.0,31,4.0,38.0,24,57,1.0,2.0,16,67,118.0,72,3.0,24.0,2.0,1.0,8.0,8.0,7.0,15.0,5.0,2.0,7.0,1.0,37.0,7.0,20,17.0,43,10.0,70,27,97,7.0,11,8,3.0,17.0,1.0,13.0,12,4.0,2.0,29,4.0,5.0,45,73,3.0,9.0,46,1.0,11.0,41,3.0,1.0,13,9.0,23.0,15.0,8.0,23.0,15.0,3.0,1.0,67,384,8.0,8.0,0.6210526315789474,0.7108433734939759,1.0,0.16666666666666666,0.5,0.16666666666666666,0.4318181818181818,0.5483870967741935,0.42105263157894735,0.4269911504424779,0.5483870967741935,0.4322033898305085,0.463265306122449,0.5757575757575758,0.4855072463768116,0.02654867256637168,0.03636363636363636,0.12903225806451613,0.047619047619047616,0.007936507936507936,21.428571428571427,0.5862068965517241,0.2127659574468085,0.11684782608695653,0.05089058524173028,0.11805555555555555,0.06862745098039216,0.1171875,0.05454545454545454,0.06474820143884892,0.07142857142857142,0.02564102564102564,0.06944444444444445,0.06666666666666667,0.11764705882352941,0.12844036697247707,0.10714285714285714,0.11965811965811966,0.1111111111111111,0.058333333333333334,0.6521739130434783,0.13716814159292035,0.6451612903225806,0.7407407407407407,0.55,0.27876106194690264,0.42857142857142855,0.45,0.18518518518518517,0.5575221238938053,0.38095238095238093,0.384,0.8958333333333334,0.017699115044247787,0.008849557522123894,0.5,0.5,1.0,0.3870967741935484,0.75,0.1111111111111111,0.15254237288135594,0.7777777777777778,0.01694915254237288,0.01694915254237288,1.0,0.16371681415929204,0.5,0.41804424778761073,0.4718608695652174,0.4145830508474576,0.05508474576271186,0.05652173913043478,0.16740088105726872,0.29515418502202645,13.254999999999999,23.799999999999997,0.3532658693652254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101126,1610612752,Nate Robinson,Nate Robinson,101126,NYK,34799.0,580,29,1108,1114,392,303,163,2222,39.0,77,11.0,15,18.0,30,14.0,23,10.0,37.0,35.0,16.0,16.0,49.0,6.0,24.0,63,137,29.0,84.0,52,265,1204,14.0,21,5.0,45.0,24,47,10.0,40.0,28,106,26.0,100,81.0,18.0,46.0,15.0,14.0,41.0,9.0,50.0,6.0,3.0,31.0,9.0,109.0,12.0,17,10.0,27,2.0,39,29,68,7.0,23,11,12.0,12.0,3.0,9.0,25,3.0,6.0,37,1.0,14.0,25,82,5.0,10.0,65,2.0,8.0,68,8.0,1.0,28,10.0,2.0,,2.0,3.0,2.0,,,106,392,15.0,6.0,0.20634920634920634,0.24074074074074073,0.9310344827586207,0.34523809523809523,0.25,0.34146341463414637,0.45985401459854014,0.6666666666666666,0.5106382978723404,0.4819004524886878,0.625,0.4482758620689655,0.5278884462151394,0.6428571428571429,0.5,0.38009049773755654,0.10218978102189781,0.16883116883116883,0.043478260869565216,,22.01693610469592,0.32432432432432434,0.04081632653061224,0.08083832335329341,0.04871060171919771,0.06993006993006994,0.09302325581395349,0.07756813417190776,0.060669456066945605,0.049689440993788817,0.0625,0.037037037037037035,0.0898876404494382,0.1,0.052083333333333336,0.09375,0.09154929577464789,0.05405405405405406,0.125,0.06481481481481481,0.6666666666666666,0.34841628959276016,0.5064935064935064,0.609375,0.15384615384615385,0.10407239819004525,0.6086956521739131,0.6363636363636364,0.14285714285714285,0.167420814479638,0.2702702702702703,0.2702702702702703,0.5,0.1583710407239819,0.22171945701357465,0.32653061224489793,0.32653061224489793,0.9375,0.46875,0.7333333333333333,,0.3448275862068966,0.6,0.1839080459770115,0.27586206896551724,0.25,0.7285067873303167,0.32608695652173914,0.5123495412844037,0.507654,0.4942982352941177,0.11618257261410789,0.17834394904458598,0.16981132075471697,0.4,6.926277372262772,25.22023809523809,0.35379061371841153,13.0,2.0,6.0,4.0,2.0,5.0,4.0,11.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.36363636363636365,0.011904761904761904,0.02857142857142857,0.37142857142857144,0.38235294117647056,0.9230769230769231,0.1875,0.3333333333333333,1.0,0.15625,0.4,1.0,0.25,,,,,,,,,,,,True,
101135,1610612752,David Lee,David Lee,101135,NYK,103834.0,1731,84,3310,3326,1144,997,480,6636,208.0,301,76.0,113,71.0,90,17.0,50,15.0,49.0,,,,,,,240,400,,,141,621,3572,80.0,126,26.0,186.0,83,117,,,48,214,282.0,198,,134.0,,,39.0,81.0,23.0,104.0,13.0,10.0,55.0,16.0,231.0,39.0,146,83.0,265,58.0,406,196,602,18.0,48,34,14.0,54.0,6.0,32.0,38,22.0,6.0,92,12.0,30.0,65,155,20.0,16.0,144,15.0,16.0,173,25.0,1.0,89,10.0,23.0,16.0,6.0,23.0,15.0,,5.0,214,1144,27.0,11.0,0.5875,0.815028901734104,,,,,0.6,0.6349206349206349,0.7094017094017094,0.6,0.6349206349206349,0.7094017094017094,0.6540084388185654,0.6595744680851063,0.7430555555555556,,0.0975,0.10631229235880399,0.14,,14.591389533384893,0.5869565217391305,0.4461538461538462,0.23306948109058928,0.13394495412844037,0.20493827160493827,0.11079545454545454,0.22568093385214008,0.12829403606102635,0.16736401673640167,0.12781954887218044,0.09248554913294797,0.11065573770491803,0.1111111111111111,0.1876750700280112,0.2453416149068323,0.259825327510917,0.21172638436482086,0.1836734693877551,0.15,0.6521739130434783,0.7525,0.6910299003322259,0.7732342007434945,0.5673076923076923,0.125,0.34,0.3953488372093023,0.47058823529411764,0.1225,0.30612244897959184,0.30612244897959184,1.0,,,,,,0.8968253968253969,0.672566371681416,0.11842105263157894,0.7692307692307693,0.7888888888888889,,,,0.7525,,0.53126325,0.5413091743119266,0.5384623931623932,0.19181034482758622,0.19181034482758622,0.2995169082125604,0.3446054750402576,3.2947499999999996,,0.345619335347432,,,,,,,,,,,,,10.0,3.0,,,,,,,,,,,,,,,,11.0,1.0,2.0,2.0,0.07236842105263158,,,,,,,True,
1744,1610612752,Jerome James,Jerome James,1744,NYK,4942.0,82,5,149,150,54,52,29,299,4.0,5,,1,2.0,2,6.0,17,1.0,6.0,,,,,,,11,28,,,5,27,136,1.0,5,,2.0,4,9,,,3,11,12.0,10,,,,,3.0,1.0,,1.0,,,1.0,,2.0,2.0,2,1.0,7,2.0,10,4,14,,1,1,,,1.0,,5,,2.0,5,1.0,3.0,8,19,2.0,2.0,7,1.0,,6,,,1,2.0,6.0,5.0,,6.0,5.0,,1.0,11,54,1.0,2.0,0.5454545454545454,0.5454545454545454,,,,,0.39285714285714285,0.2,0.4444444444444444,0.39285714285714285,0.2,0.4444444444444444,0.43548387096774194,0.2,0.5,,0.10714285714285714,,0.17647058823529413,,19.78021978021978,,0.2,0.12280701754385964,0.030303030303030304,0.058823529411764705,0.10526315789473684,0.10810810810810811,0.047058823529411764,,,0.08333333333333333,0.16666666666666666,,0.2222222222222222,0.1111111111111111,0.06666666666666667,0.07692307692307693,,,0.8333333333333334,0.17857142857142858,0.8,0.8,0.75,0.6071428571428571,0.35294117647058826,0.42857142857142855,0.3333333333333333,0.21428571428571427,0.16666666666666666,0.16666666666666666,1.0,,,,,,0.2,,,0.2222222222222222,1.0,,,,0.17857142857142858,,0.4171392857142857,0.423025,0.4627111111111112,0.034482758620689655,0.034482758620689655,0.07407407407407407,0.4074074074074074,8.232142857142856,,0.3624161073825503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,True,
2037,1610612752,Jamal Crawford,Jamal Crawford,2037,NYK,80154.0,1336,70,2571,2568,937,846,358,5139,68.0,127,1.0,13,21.0,46,50.0,102,53.0,150.0,53.0,22.0,36.0,135.0,11.0,48.0,171,379,56.0,188.0,148,658,2768,9.0,26,10.0,40.0,51,124,18.0,70.0,87,243,74.0,268,141.0,4.0,133.0,36.0,19.0,139.0,31.0,170.0,22.0,9.0,114.0,15.0,371.0,4.0,24,33.0,49,2.0,84,29,113,16.0,44,25,19.0,46.0,13.0,34.0,56,12.0,13.0,102,2.0,39.0,37,74,1.0,12.0,115,4.0,4.0,178,15.0,24.0,53,26.0,4.0,2.0,2.0,6.0,3.0,,,243,937,7.0,24.0,0.21637426900584794,0.21893491124260356,0.8392857142857143,0.2978723404255319,0.2571428571428571,0.3010752688172043,0.45118733509234826,0.34615384615384615,0.4112903225806452,0.4497354497354497,0.4411764705882353,0.4020618556701031,0.5031545741324921,0.47368421052631576,0.4978723404255319,0.3315696649029982,0.05013192612137203,0.07086614173228346,0.06862745098039216,0.02,24.582498329993317,0.45098039215686275,0.019417475728155338,0.056451612903225805,0.029484029484029485,0.0990990990990991,0.014492753623188406,0.06827643630308076,0.025688073394495414,0.023255813953488372,0.037914691943127965,0.03088803088803089,0.015463917525773196,0.012195121951219513,0.048327137546468404,0.07142857142857142,0.05187319884726225,0.104,0.08433734939759036,0.05194805194805195,0.5,0.2239858906525573,0.5354330708661418,0.576271186440678,0.3235294117647059,0.17989417989417988,0.49019607843137253,0.5263157894736842,0.08,0.26455026455026454,0.35333333333333333,0.36054421768707484,0.20754716981132076,0.09347442680776014,0.23809523809523808,0.26666666666666666,0.26666666666666666,0.8055555555555556,0.38235294117647056,0.07692307692307693,,0.23711340206185566,0.45652173913043476,0.1134020618556701,0.24742268041237114,0.22916666666666666,0.5555555555555556,0.2706766917293233,0.48275709219858154,0.46246166666666666,0.4697736979166666,0.09539473684210527,0.12709832134292565,0.060790273556231005,0.36930091185410335,9.728232189973616,25.293085106382975,0.3644496304939712,20.0,2.0,3.0,7.0,2.0,5.0,4.0,8.0,27.0,,2.0,,10.0,4.0,2.0,2.0,0.5,,,0.37735849056603776,0.37735849056603776,0.9,0.08823529411764706,0.6666666666666666,,0.14705882352941177,0.4,1.0,0.3181818181818182,1.0,,,,0.007874015748031496,3.0,2.0,5.0,0.02617801047120419,,,True,
1883,1610612752,Steve Francis,Steve Francis,1883,NYK,21415.0,357,60,700,698,234,155,100,1398,22.0,36,2.0,2,10.0,18,1.0,4,7.0,30.0,3.0,1.0,4.0,14.0,1.0,5.0,30,70,5.0,17.0,51,126,724,2.0,4,8.0,12.0,10,28,1.0,6.0,21,44,24.0,36,6.0,2.0,14.0,4.0,8.0,48.0,15.0,63.0,11.0,4.0,40.0,5.0,141.0,3.0,8,4.0,24,1.0,29,11,40,2.0,16,10,6.0,14.0,,10.0,14,4.0,5.0,28,2.0,10.0,16,40,2.0,7.0,40,2.0,4.0,57,6.0,6.0,24,3.0,4.0,2.0,2.0,4.0,2.0,,1.0,44,234,5.0,3.0,0.4,0.41379310344827586,0.4,0.29411764705882354,0.16666666666666666,0.29411764705882354,0.42857142857142855,0.5,0.35714285714285715,0.43103448275862066,0.5,0.3382352941176471,0.555045871559633,0.75,0.5,0.19540229885057472,0.11428571428571428,0.16666666666666666,,0.06666666666666667,16.72771672771673,0.5,0.038461538461538464,0.096,0.03404255319148936,0.058823529411764705,0.05,0.0880503144654088,0.03728813559322034,0.034782608695652174,,0.05405405405405406,0.08333333333333333,,0.05,0.06153846153846154,0.1523809523809524,0.07272727272727272,,0.05263157894736842,0.5,0.41379310344827586,0.6111111111111112,0.7333333333333333,0.4090909090909091,0.04597701149425287,0.25,0.25,,0.3448275862068966,0.23333333333333334,0.25,0.42857142857142855,0.034482758620689655,0.16091954022988506,0.2857142857142857,0.2857142857142857,0.25,0.5,1.0,,0.5294117647058824,0.5555555555555556,0.029411764705882353,0.14705882352941177,0.2,0.6091954022988506,0.2857142857142857,0.4932883720930233,0.4332,0.504569696969697,0.2358490566037736,0.2727272727272727,0.09523809523809523,0.3492063492063492,8.811428571428571,25.976470588235294,0.3342857142857143,1.0,,,,,,,,9.0,,,,3.0,1.0,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,1.0,0.05555555555555555,,,True,
200764,1610612752,Renaldo Balkman,Renaldo Balkman,200764,NYK,27763.0,463,64,876,902,342,271,148,1778,50.0,88,19.0,35,19.0,36,2.0,7,,11.0,15.0,8.0,,,,,52,106,2.0,15.0,21,131,873,20.0,37,10.0,50.0,19,41,1.0,8.0,9,50,60.0,44,6.0,32.0,,,7.0,16.0,9.0,25.0,7.0,2.0,13.0,1.0,59.0,7.0,35,16.0,69,6.0,91,43,134,4.0,25,18,7.0,10.0,3.0,7.0,16,3.0,3.0,26,3.0,10.0,35,70,2.0,5.0,30,4.0,5.0,36,4.0,,16,4.0,21.0,12.0,6.0,22.0,17.0,1.0,,50,342,10.0,3.0,0.5769230769230769,0.8333333333333334,1.0,0.13333333333333333,0.125,0.13333333333333333,0.49056603773584906,0.5405405405405406,0.4634146341463415,0.45454545454545453,0.5263157894736842,0.41836734693877553,0.4781021897810219,0.5434782608695652,0.43859649122807015,0.12396694214876033,0.0660377358490566,0.06818181818181818,0.14285714285714285,,15.377358490566039,0.38461538461538464,0.15789473684210525,0.20597014925373133,0.11146496815286625,0.16326530612244897,0.07142857142857142,0.19630484988452657,0.10194174757281553,0.08666666666666667,0.0847457627118644,0.1619047619047619,0.04477611940298507,0.12903225806451613,0.14912280701754385,0.20253164556962025,0.2535211267605634,0.18181818181818182,0.09523809523809523,0.06666666666666667,0.7727272727272727,0.7272727272727273,0.5681818181818182,0.6097560975609756,0.58,0.05785123966942149,0.2857142857142857,0.3333333333333333,0.5,0.09090909090909091,,,,0.12396694214876033,,,,,0.9210526315789473,0.5428571428571428,0.10526315789473684,0.7346938775510204,0.5277777777777778,0.16326530612244897,,,0.8512396694214877,,0.5555227272727272,0.5395344827586207,0.5777316326530613,0.12030075187969924,0.13559322033898305,0.3816793893129771,0.3816793893129771,2.571698113207547,23.493333333333336,0.3904109589041096,2.0,,1.0,1.0,,,,1.0,,,,,2.0,1.0,1.0,1.0,,,,0.13333333333333333,0.13333333333333333,1.0,0.02631578947368421,,,,,,0.125,1.0,3.0,1.0,1.0,0.020833333333333332,,,,,,,True,
2047,1610612752,Quentin Richardson,Quentin Richardson,2047,NYK,44436.0,741,15,1422,1437,495,475,188,2859,50.0,96,14.0,30,13.0,27,6.0,23,12.0,33.0,38.0,13.0,30.0,71.0,8.0,24.0,68,152,46.0,109.0,38,312,1566,15.0,36,3.0,42.0,18,45,12.0,37.0,18,90,52.0,84,135.0,22.0,71.0,30.0,12.0,37.0,13.0,50.0,9.0,4.0,25.0,8.0,113.0,5.0,31,42.0,75,7.0,124,36,160,14.0,21,16,5.0,19.0,2.0,17.0,20,2.0,7.0,39,6.0,10.0,38,73,3.0,7.0,45,2.0,4.0,59,4.0,1.0,20,11.0,3.0,3.0,,4.0,1.0,,2.0,90,495,14.0,9.0,0.38235294117647056,0.45614035087719296,0.9782608695652174,0.42201834862385323,0.32432432432432434,0.42201834862385323,0.4473684210526316,0.4166666666666667,0.4,0.524904214559387,0.4431818181818182,0.43902439024390244,0.5399305555555556,0.45652173913043476,0.4635416666666667,0.41762452107279696,0.07894736842105263,0.08333333333333333,0.13043478260869565,0.030303030303030304,19.926873857404022,0.48717948717948717,0.125,0.15625,0.07126436781609195,0.23076923076923078,0.031055900621118012,0.17673716012084592,0.06040268456375839,0.09268292682926829,0.04716981132075472,0.056451612903225805,0.03571428571428571,0.02040816326530612,0.125,0.176056338028169,0.16494845360824742,0.2153846153846154,0.2692307692307692,0.109375,0.25,0.367816091954023,0.5208333333333334,0.5681818181818182,0.42,0.08812260536398467,0.2608695652173913,0.3,0.16666666666666666,0.12643678160919541,0.36363636363636365,0.375,0.3333333333333333,0.14559386973180077,0.2720306513409962,0.4225352112676056,0.42857142857142855,0.9666666666666667,0.6818181818181818,0.4666666666666667,0.07142857142857142,0.32926829268292684,0.48148148148148145,0.15853658536585366,0.2926829268292683,0.3333333333333333,0.7854406130268199,0.4225352112676056,0.5268411538461538,0.5469375000000001,0.5067128048780487,0.07220216606498195,0.11904761904761904,0.1346153846153846,0.28846153846153844,5.390131578947368,24.650458715596336,0.34810126582278483,16.0,,,4.0,3.0,8.0,3.0,8.0,3.0,,,2.0,4.0,,1.0,1.0,0.375,0.01834862385321101,0.02631578947368421,0.42105263157894735,0.43243243243243246,1.0,,,,0.18181818181818182,0.375,1.0,0.3076923076923077,,,,,,2.0,,,,0.014084507042253521,,True,
2407,1610612752,Jared Jeffries,Jared Jeffries,2407,NYK,18361.0,306,9,563,584,220,191,97,1147,20.0,35,9.0,19,5.0,11,,6,1.0,6.0,5.0,3.0,,3.0,,1.0,21,47,2.0,8.0,5,53,675,9.0,20,2.0,20.0,5,15,2.0,4.0,1,17,28.0,14,6.0,12.0,3.0,,5.0,11.0,2.0,13.0,1.0,1.0,4.0,4.0,28.0,5.0,16,3.0,18,1.0,22,21,43,2.0,5,2,3.0,5.0,2.0,2.0,4,3.0,1.0,9,2.0,4.0,16,27,,1.0,17,1.0,2.0,19,5.0,,12,,4.0,3.0,1.0,5.0,3.0,1.0,,17,220,2.0,,0.6666666666666666,0.9333333333333333,1.0,0.25,0.5,0.25,0.44680851063829785,0.45,0.3333333333333333,0.43636363636363634,0.45,0.42105263157894735,0.4274193548387097,0.45454545454545453,0.38636363636363635,0.14545454545454545,0.10638297872340426,0.14285714285714285,,,10.441176470588236,0.5555555555555556,0.058823529411764705,0.09230769230769231,0.08791208791208792,0.0375,0.08333333333333333,0.07636363636363637,0.08677685950413223,0.0821917808219178,0.10638297872340426,0.08064516129032258,0.09523809523809523,0.05555555555555555,0.11666666666666667,0.05084745762711865,0.10526315789473684,0.03389830508474576,0.047619047619047616,0.07692307692307693,0.6,0.6363636363636364,0.5714285714285714,0.6666666666666666,0.65,0.10909090909090909,,,,0.10909090909090909,0.16666666666666666,0.16666666666666666,1.0,0.09090909090909091,0.05454545454545454,,,,0.95,0.47368421052631576,0.3333333333333333,0.5789473684210527,0.45454545454545453,0.15789473684210525,0.05263157894736842,,0.7818181818181819,,0.5383445454545455,0.5413230769230769,0.5316657894736841,0.1935483870967742,0.2222222222222222,0.37735849056603776,0.32075471698113206,3.674468085106383,23.5375,0.3907637655417407,2.0,,,2.0,,,,,,,,,3.0,,1.0,,,,,0.4,0.4,1.0,,,,,,,0.6666666666666666,,,,,,,,,,,1.0,True,
950,1610612752,Stephon Marbury,Stephon Marbury,950,NYK,68557.0,1143,21,2180,2189,693,648,317,4369,92.0,158,2.0,9,30.0,50,14.0,49,19.0,59.0,12.0,7.0,39.0,116.0,15.0,40.0,125,266,42.0,128.0,131,507,2406,4.0,16,10.0,36.0,38,81,16.0,47.0,48,172,68.0,182,90.0,2.0,113.0,39.0,26.0,133.0,36.0,169.0,22.0,14.0,91.0,32.0,374.0,5.0,9,25.0,49,5.0,79,14,93,2.0,35,21,14.0,44.0,6.0,25.0,31,19.0,4.0,75,5.0,18.0,38,88,1.0,13.0,128,4.0,7.0,173,20.0,2.0,83,11.0,5.0,3.0,1.0,5.0,3.0,,,172,693,15.0,11.0,0.272,0.27419354838709675,0.7142857142857143,0.328125,0.3404255319148936,0.336,0.4699248120300752,0.25,0.4691358024691358,0.47715736040609136,0.43333333333333335,0.484375,0.5383795309168443,0.5,0.5377358490566038,0.3248730964467005,0.09774436090225563,0.12025316455696203,0.10204081632653061,0.03389830508474576,21.25,0.5866666666666667,0.05952380952380952,0.06422018348623854,0.012145748987854251,0.09803921568627451,0.020491803278688523,0.07269155206286837,0.014213197969543147,0.011834319526627219,0.021621621621621623,0.0045871559633027525,0.011834319526627219,0.04,0.05976095617529881,0.04205607476635514,0.08389261744966443,0.0979381443298969,0.09836065573770492,0.010256410256410256,0.6,0.4010152284263959,0.5822784810126582,0.6618705035971223,0.2391304347826087,0.12436548223350254,0.2857142857142857,0.3181818181818182,,0.14974619289340102,0.3220338983050847,0.3333333333333333,0.631578947368421,0.030456852791878174,0.29441624365482233,0.33620689655172414,0.33620689655172414,0.717948717948718,0.3,0.2222222222222222,0.5,0.390625,0.6,0.0546875,0.3125,0.375,0.7258883248730964,0.34513274336283184,0.5150783333333333,0.4930575000000001,0.5002806451612903,0.18340611353711792,0.25227963525835867,0.07100591715976332,0.33925049309664695,5.7977443609022545,25.971874999999997,0.31788990825688074,3.0,,2.0,1.0,6.0,12.0,6.0,14.0,36.0,,3.0,,10.0,4.0,,,0.42857142857142855,,,0.25,0.25,0.6666666666666666,0.06666666666666667,,,0.4,0.5,1.0,0.14285714285714285,,1.0,,,,2.0,,1.0,0.007751937984496124,,,True,
