EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Clear Path Fouls,ThreePtShootingFoulsDrawn,BlockedShortMidRange,Defensive 3 Seconds Violations,SecondChanceFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,OffensiveGoaltends,Blocked3s,BlockedArc3,BlockedCorner3,3SecondViolations,Arc3PctBlocked,on,3pt And 1 Free Throw Trips
2767,1610612737,Royal Ivey,Royal Ivey,2767,ATL,6633.0,111,7.0,226,226,137,135,31,452,2.0,6.0,2.0,3.0,2.0,4.0,1.0,4.0,7.0,12.0,1.0,1.0,1.0,1.0,4.0,3.0,10,22,2.0,5.0,6.0,32,223,2.0,3.0,,4.0,5.0,15,2.0,4.0,3.0,19.0,14.0,6.0,6.0,4.0,3.0,4.0,,12.0,3.0,15.0,2.0,1.0,6.0,1.0,5.0,33.0,1.0,3.0,,4.0,5.0,,9,4.0,13,,3.0,1.0,2.0,4.0,,1.0,5.0,1.0,3.0,,,9.0,1.0,5.0,2.0,8.0,,2.0,8.0,1.0,2.0,10.0,,,4.0,1.0,1.0,1.0,,1.0,1.0,19.0,137,2.0,1.0,0.7,0.875,1.0,0.4,0.5,0.5,0.45454545454545453,0.6666666666666666,0.3333333333333333,0.48148148148148145,0.6666666666666666,0.42105263157894735,0.5,0.5,0.4318181818181818,0.18518518518518517,,0.18181818181818182,0.5,0.25,,,15.7088122605364,0.4444444444444444,,,0.07352941176470588,0.043478260869565216,0.15384615384615385,0.041666666666666664,0.09574468085106383,0.043010752688172046,0.06896551724137931,,0.034482758620689655,0.047619047619047616,,0.04,,0.13793103448275862,0.09090909090909091,0.5,,1.0,0.2222222222222222,0.3333333333333333,0.6666666666666666,,0.14814814814814814,0.25,0.3333333333333333,1.0,0.4444444444444444,0.5833333333333334,0.5833333333333334,0.8571428571428571,0.037037037037037035,1.0,1.0,1.0,0.14814814814814814,1.0,0.6666666666666666,,0.21052631578947367,0.5,0.05263157894736842,1.0,0.15789473684210525,0.4074074074074074,0.4402999999999999,0.6018,0.43883055555555556,0.12903225806451613,0.15384615384615385,0.125,0.59375,11.881818181818183,30.859999999999996,0.6061946902654868,,,1.0,,,1.0,,,,1.0,1.0,,,,,,0.25,0.25,1.0,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,True,
1731,1610612737,Tyronn Lue,Tyronn Lue,1731,ATL,28422.0,474,17.0,914,899,358,345,108,1813,21.0,39.0,3.0,5.0,11.0,16.0,9.0,20.0,25.0,75.0,2.0,4.0,,,42.0,17.0,55,134,17.0,46.0,52.0,213,948,4.0,12.0,1.0,9.0,26.0,54,1.0,17.0,40.0,95.0,26.0,84.0,42.0,2.0,41.0,9.0,1.0,48.0,16.0,64.0,9.0,7.0,28.0,2.0,18.0,144.0,,8.0,,15.0,21.0,1.0,37,8.0,45,4.0,6.0,5.0,1.0,24.0,3.0,13.0,13.0,2.0,11.0,1.0,4.0,37.0,2.0,14.0,14.0,28.0,,1.0,49.0,,7.0,59.0,3.0,2.0,19.0,11.0,,,,,,95.0,358,8.0,10.0,0.23636363636363636,0.24074074074074073,0.8235294117647058,0.3695652173913043,0.058823529411764705,0.37777777777777777,0.41044776119402987,0.3333333333333333,0.48148148148148145,0.44722222222222224,0.3076923076923077,0.3873239436619718,0.5096618357487923,0.34615384615384615,0.5108695652173914,0.25555555555555554,0.021739130434782608,0.06716417910447761,0.1282051282051282,0.15,0.013333333333333334,,23.326959847036328,0.6486486486486487,0.02127659574468085,,0.07394366197183098,0.026058631921824105,0.1388888888888889,,0.09183673469387756,0.019464720194647202,0.020833333333333332,0.03636363636363636,0.02564102564102564,,,0.102803738317757,0.017241379310344827,0.07563025210084033,0.09090909090909091,0.25806451612903225,0.044444444444444446,,0.21666666666666667,0.5384615384615384,0.6176470588235294,0.19047619047619047,0.1111111111111111,0.45,0.5294117647058824,0.1111111111111111,0.4166666666666667,0.3333333333333333,0.33783783783783783,0.32,0.022222222222222223,0.5,0.5,1.0,0.23333333333333334,0.38461538461538464,0.6,,0.22535211267605634,0.6875,,,0.23943661971830985,0.4722222222222222,0.4417514044943821,0.44435833333333336,0.42844202898550715,0.09693877551020408,0.12666666666666668,0.04225352112676056,0.4460093896713615,12.126119402985076,26.51304347826087,0.3916849015317287,,,15.0,,1.0,1.0,,1.0,9.0,1.0,15.0,,,,,,0.35714285714285715,0.36585365853658536,0.8,,,,0.07692307692307693,,,0.058823529411764705,0.36585365853658536,,,,,,,,0.023809523809523808,True,
953,1610612737,Lorenzen Wright,Lorenzen Wright,953,ATL,17388.0,290,-41.0,558,547,180,217,72,1105,14.0,28.0,7.0,14.0,5.0,6.0,5.0,13.0,10.0,19.0,,,,,,,29,60,,,5.0,63,602,8.0,17.0,3.0,19.0,9.0,14,,,3.0,21.0,44.0,14.0,,14.0,,6.0,,5.0,2.0,7.0,2.0,,3.0,,2.0,16.0,10.0,18.0,2.0,6.0,23.0,6.0,35,30.0,65,3.0,7.0,2.0,5.0,5.0,,2.0,8.0,1.0,3.0,,,13.0,,4.0,29.0,51.0,2.0,6.0,10.0,1.0,,11.0,3.0,,5.0,2.0,6.0,5.0,,6.0,2.0,21.0,180,7.0,2.0,0.7586206896551724,1.0,,,,,0.48333333333333334,0.47058823529411764,0.6428571428571429,0.48333333333333334,0.47058823529411764,0.6428571428571429,0.4921875,0.5,0.65625,,,0.1,0.21428571428571427,,,,11.975116640746501,0.38461538461538464,0.25,0.10526315789473684,0.1329479768786127,0.09045226130653267,0.09230769230769231,0.16393442622950818,0.12184873949579832,0.1076923076923077,0.08450704225352113,0.11428571428571428,0.08602150537634409,0.17391304347826086,0.13333333333333333,0.13725490196078433,0.17073170731707318,0.1111111111111111,0.11904761904761904,0.043478260869565216,0.12,0.3333333333333333,0.4666666666666667,0.5,0.6363636363636364,0.5714285714285714,0.21666666666666667,0.38461538461538464,0.38461538461538464,0.8,0.31666666666666665,0.5263157894736842,0.5263157894736842,1.0,,,,,,0.8235294117647058,0.5,0.14285714285714285,0.42857142857142855,0.8333333333333334,,,,0.4666666666666667,0.46476833333333334,0.51449375,0.43352857142857143,0.08064516129032258,0.08064516129032258,0.30158730158730157,0.3333333333333333,7.448333333333334,,0.3225806451612903,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,True,
2585,1610612737,Zaza Pachulia,Zaza Pachulia,2585,ATL,20387.0,340,-43.0,648,632,224,198,76,1280,35.0,60.0,12.0,17.0,7.0,14.0,3.0,13.0,6.0,24.0,,,,,,,44,97,,,56.0,144,676,12.0,18.0,7.0,31.0,11.0,26,,,23.0,45.0,36.0,52.0,,20.0,,10.0,,16.0,2.0,18.0,,2.0,7.0,2.0,7.0,38.0,3.0,27.0,1.0,10.0,20.0,8.0,38,31.0,69,5.0,20.0,13.0,7.0,11.0,2.0,1.0,15.0,3.0,10.0,,5.0,26.0,2.0,8.0,16.0,46.0,7.0,4.0,59.0,4.0,2.0,73.0,9.0,,35.0,6.0,9.0,5.0,,9.0,4.0,45.0,224,7.0,5.0,0.4090909090909091,0.5294117647058824,,,,,0.4536082474226804,0.6666666666666666,0.4230769230769231,0.4536082474226804,0.6666666666666666,0.4230769230769231,0.5581395348837209,0.7045454545454546,0.5625,,,0.10309278350515463,0.16666666666666666,,,,20.97428958051421,0.4230769230769231,0.38095238095238093,0.05,0.10101010101010101,0.10546875,0.13513513513513514,0.057692307692307696,0.11029411764705882,0.09740259740259741,0.15555555555555556,0.11627906976744186,0.06504065040650407,0.05263157894736842,0.07142857142857142,0.09876543209876543,0.0625,0.13043478260869565,0.14545454545454545,0.10526315789473684,0.11627906976744186,0.4444444444444444,0.6185567010309279,0.5833333333333334,0.7,0.34285714285714286,0.13402061855670103,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.24742268041237114,0.25,0.25,0.6666666666666666,,,,,,0.9444444444444444,0.7058823529411765,,0.5384615384615384,0.5,,,,0.6185567010309279,0.506461855670103,0.5457294117647059,0.4965153846153846,0.2845528455284553,0.2845528455284553,0.2152777777777778,0.3125,5.556701030927834,,0.345679012345679,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,True,
2207,1610612737,Joe Johnson,Joe Johnson,2207,ATL,25667.0,428,-42.0,825,812,297,306,105,1637,44.0,64.0,6.0,11.0,13.0,20.0,21.0,46.0,26.0,53.0,7.0,22.0,2.0,12.0,37.0,13.0,91,163,23.0,59.0,42.0,293,906,11.0,21.0,4.0,35.0,29.0,54,4.0,25.0,23.0,93.0,38.0,144.0,45.0,4.0,36.0,6.0,,38.0,15.0,53.0,11.0,4.0,13.0,3.0,22.0,121.0,2.0,6.0,1.0,9.0,19.0,2.0,30,9.0,39,4.0,12.0,6.0,6.0,22.0,6.0,12.0,21.0,,10.0,1.0,5.0,43.0,,13.0,14.0,32.0,,8.0,59.0,,,58.0,16.0,,31.0,6.0,1.0,1.0,,1.0,1.0,93.0,297,5.0,5.0,0.2087912087912088,0.21348314606741572,0.6521739130434783,0.3898305084745763,0.16,0.39655172413793105,0.558282208588957,0.5238095238095238,0.5370370370370371,0.5653153153153153,0.5344827586206896,0.4430379746835443,0.602880658436214,0.5833333333333334,0.5054347826086957,0.26576576576576577,,0.03680981595092025,0.0625,0.043478260869565216,,,30.04201680672269,0.5116279069767442,0.04878048780487805,0.03225806451612903,0.06884057971014493,0.02127659574468085,0.10588235294117647,0.02127659574468085,0.07756232686980609,0.02127659574468085,0.019417475728155338,0.017241379310344827,0.024793388429752067,0.015384615384615385,0.034482758620689655,0.05102040816326531,0.043478260869565216,0.10091743119266056,0.09230769230769231,0.15,0.0425531914893617,1.0,0.2882882882882883,0.6875,0.7333333333333333,0.3181818181818182,0.2072072072072072,0.45652173913043476,0.4772727272727273,0.047619047619047616,0.23873873873873874,0.49056603773584906,0.49056603773584906,0.15384615384615385,0.0990990990990991,0.3181818181818182,0.3181818181818182,1.0,0.16666666666666666,0.3793103448275862,0.5454545454545454,0.5,0.25316455696202533,0.65,0.1518987341772152,0.16666666666666666,0.16455696202531644,0.5540540540540541,0.4707038636363637,0.4866291666666667,0.4580038961038962,0.1308016877637131,0.17415730337078653,0.11945392491467577,0.3174061433447099,8.625766871165647,25.90169491525424,0.36,,3.0,16.0,3.0,5.0,2.0,3.0,8.0,24.0,1.0,16.0,,,,,0.375,0.43243243243243246,0.43243243243243246,0.5,0.10344827586206896,,,0.1724137931034483,0.6,0.6666666666666666,0.15384615384615385,0.4444444444444444,,,,,,,,,True,
200841,1610612737,Cedric Bozeman,Cedric Bozeman,200841,ATL,3475.0,58,-14.0,114,118,58,81,23,232,3.0,9.0,,2.0,3.0,6.0,,3.0,,1.0,,3.0,,1.0,3.0,3.0,3,13,1.0,6.0,1.0,10,117,,2.0,,3.0,3.0,8,1.0,4.0,1.0,10.0,2.0,4.0,3.0,,3.0,3.0,,2.0,,2.0,,,2.0,,,4.0,1.0,2.0,,1.0,6.0,,7,3.0,10,,1.0,1.0,,2.0,,1.0,2.0,,1.0,,2.0,4.0,,1.0,8.0,8.0,,,2.0,,,2.0,,,,1.0,,,,1.0,1.0,10.0,58,,1.0,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.25,0.16666666666666666,0.23076923076923078,,0.375,0.23684210526315788,0.375,0.375,0.25,0.375,0.38461538461538464,0.3157894736842105,,0.23076923076923078,0.3333333333333333,,,,17.02127659574468,0.5,,,0.16666666666666666,0.0425531914893617,0.07692307692307693,0.1,0.14285714285714285,0.05263157894736842,,,0.08695652173913043,0.14285714285714285,,0.0625,0.2857142857142857,0.23076923076923078,,0.25,,1.0,0.47368421052631576,0.3333333333333333,0.5,0.3333333333333333,0.15789473684210525,,,,0.05263157894736842,,,,0.15789473684210525,,,,0.15789473684210525,0.5,,,0.5,0.5,0.08333333333333333,,0.25,0.7894736842105263,0.5330868421052631,0.5702,0.5372958333333333,,,0.3,1.0,4.153846153846154,24.36666666666667,0.5087719298245614,,,1.0,1.0,2.0,1.0,1.0,2.0,,,1.0,,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,,,,1.0,1.0,,,,True,
2049,1610612737,Speedy Claxton,Speedy Claxton,2049,ATL,5775.0,96,-22.0,193,188,47,65,30,381,,5.0,,,,,,4.0,2.0,7.0,,,,,1.0,,2,16,,1.0,5.0,9,197,,1.0,1.0,1.0,,2,,,3.0,3.0,4.0,,,,1.0,2.0,,9.0,8.0,17.0,5.0,3.0,6.0,,3.0,42.0,1.0,3.0,,3.0,4.0,1.0,8,4.0,12,,8.0,5.0,3.0,6.0,,5.0,3.0,,1.0,,2.0,9.0,2.0,1.0,4.0,11.0,1.0,,13.0,,7.0,8.0,,,2.0,2.0,,,,,,3.0,47,3.0,2.0,1.0,1.0,,,,,0.125,,,0.11764705882352941,,,0.21428571428571427,0.25,0.375,0.058823529411764705,,0.125,0.2,0.25,,,12.875536480686694,0.6666666666666666,0.125,,0.0851063829787234,0.033707865168539325,0.12,0.047619047619047616,0.09722222222222222,0.03636363636363636,0.02702702702702703,0.0625,0.027777777777777776,0.05555555555555555,,0.0625,,0.15789473684210525,0.06666666666666667,0.2,,,0.29411764705882354,,,,0.23529411764705882,,,,0.4117647058823529,0.2857142857142857,0.2857142857142857,1.0,,,,,0.058823529411764705,,,,,,,,,0.35294117647058826,0.4628029411764706,0.4431,0.34114999999999995,0.10526315789473684,0.1111111111111111,0.1111111111111111,0.3333333333333333,11.100000000000001,26.9,0.24352331606217617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2782,1610612737,Matt Freije,Matt Freije,2782,ATL,4942.0,82,6.0,168,162,64,72,25,330,5.0,9.0,3.0,4.0,,4.0,2.0,5.0,2.0,6.0,,2.0,,,7.0,1.0,9,20,1.0,9.0,3.0,24,163,3.0,6.0,2.0,8.0,2.0,10,,1.0,2.0,6.0,6.0,12.0,3.0,2.0,7.0,3.0,,,5.0,5.0,2.0,3.0,,,,15.0,1.0,5.0,1.0,2.0,6.0,2.0,10,7.0,17,,1.0,1.0,,1.0,,,1.0,,1.0,,,2.0,,1.0,6.0,9.0,1.0,1.0,4.0,,2.0,4.0,,,1.0,1.0,,,,,,6.0,64,,1.0,0.3333333333333333,0.375,1.0,0.1111111111111111,,0.1111111111111111,0.45,0.5,0.2,0.3620689655172414,0.42857142857142855,0.18181818181818182,0.3870967741935484,0.5,0.25,0.3103448275862069,,0.15,0.3333333333333333,,,,16.666666666666668,0.5,0.15384615384615385,0.16666666666666666,0.15384615384615385,0.078125,0.09090909090909091,0.05,0.13114754098360656,0.07142857142857142,0.09523809523809523,,0.10344827586206896,0.07692307692307693,,0.2727272727272727,,0.11538461538461539,0.14285714285714285,,,,0.3103448275862069,0.5555555555555556,0.8333333333333334,0.4,0.1724137931034483,0.4,0.4,,0.20689655172413793,0.3333333333333333,0.3333333333333333,0.5,0.06896551724137931,,,,0.2413793103448276,0.5714285714285714,0.75,0.3333333333333333,0.36363636363636365,,,,0.09090909090909091,0.6206896551724138,0.49784137931034483,0.5083083333333334,0.4992590909090909,0.03333333333333333,0.047619047619047616,0.3333333333333333,0.25,8.020000000000001,25.711111111111112,0.38095238095238093,,,1.0,,1.0,,,1.0,,,1.0,,,,,,0.14285714285714285,0.14285714285714285,1.0,,,,0.14285714285714285,,,,0.14285714285714285,,,,,,,,,True,
101107,1610612737,Marvin Williams,Marvin Williams,101107,ATL,108937.0,1816,-99.0,3367,3377,859,872,454,6744,80.0,169.0,14.0,40.0,20.0,44.0,30.0,62.0,151.0,332.0,1.0,6.0,,1.0,33.0,7.0,261,563,8.0,39.0,168.0,714,3641,24.0,65.0,25.0,73.0,61.0,126,1.0,8.0,80.0,205.0,406.0,116.0,21.0,24.0,32.0,43.0,,76.0,17.0,93.0,6.0,11.0,40.0,4.0,32.0,203.0,8.0,53.0,3.0,31.0,137.0,35.0,203,64.0,267,11.0,48.0,37.0,11.0,45.0,6.0,24.0,51.0,1.0,21.0,3.0,11.0,96.0,6.0,25.0,77.0,155.0,6.0,18.0,141.0,6.0,5.0,205.0,13.0,12.0,84.0,19.0,27.0,24.0,1.0,27.0,18.0,205.0,859,17.0,16.0,0.7777777777777778,0.8152610441767069,0.875,0.20512820512820512,0.125,0.21052631578947367,0.4635879218472469,0.36923076923076925,0.48412698412698413,0.45348837209302323,0.36363636363636365,0.4664179104477612,0.5086705202312138,0.43902439024390244,0.5706214689265536,0.06478405315614617,,0.0763765541740675,0.21301775147928995,0.06451612903225806,0.009036144578313253,,20.205391527599485,0.46875,0.24822695035460993,0.025210084033613446,0.1191304347826087,0.039819684447783624,0.09779179810725552,0.037037037037037035,0.11451942740286299,0.0394311570782159,0.056451612903225805,0.0228310502283105,0.032467532467532464,0.04819277108433735,,0.09409190371991247,0.13114754098360656,0.13808463251670378,0.09016393442622951,0.1232876712328767,0.03819444444444445,0.6666666666666666,0.2807308970099668,0.47337278106508873,0.6015037593984962,0.625,0.10299003322259136,0.4838709677419355,0.5172413793103449,0.5,0.5514950166112956,0.45481927710843373,0.45896656534954405,0.9139072847682119,0.009966777408637873,0.16666666666666666,0.16666666666666666,1.0,0.054817275747508304,0.6060606060606061,0.35,0.21428571428571427,0.3283582089552239,0.45454545454545453,0.007462686567164179,,0.05223880597014925,0.34551495016611294,0.45559484193011646,0.49036499999999994,0.4520417293233083,0.12481426448736999,0.13249211356466878,0.10224089635854341,0.28711484593837533,11.930373001776198,26.13076923076923,0.2551232551232551,,,7.0,,1.0,1.0,,1.0,3.0,1.0,7.0,,,2.0,2.0,,0.21212121212121213,0.21212121212121213,0.8571428571428571,,,,0.015151515151515152,,,0.14285714285714285,0.21875,,,,,,,2.0,,False,
101159,1610612737,Dijon Thompson,Dijon Thompson,101159,ATL,1825.0,30,,54,59,16,36,5,113,2.0,4.0,1.0,2.0,1.0,1.0,,1.0,1.0,2.0,,,,,,,3,7,,,5.0,11,57,1.0,2.0,1.0,3.0,2.0,2,,,1.0,5.0,6.0,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,1,1.0,2,,,,,,,,,,,,,,,,,2.0,,,5.0,,1.0,6.0,2.0,,4.0,,,,,,,5.0,16,1.0,,1.0,1.0,,,,,0.42857142857142855,0.5,1.0,0.42857142857142855,0.5,1.0,0.6111111111111112,0.75,1.25,,,0.14285714285714285,0.25,,,,15.254237288135593,,,,,0.047619047619047616,1.0,,0.05555555555555555,0.045454545454545456,0.14285714285714285,,,,,,,,1.0,,,,0.5714285714285714,0.5,0.6666666666666666,1.0,0.14285714285714285,,,,0.2857142857142857,0.5,0.5,1.0,,,,,,1.0,0.5,1.0,0.5,1.0,,,,0.5714285714285714,0.4798,0.5217499999999999,0.4323,0.4444444444444444,0.4444444444444444,0.2727272727272727,0.45454545454545453,7.5,,0.2962962962962963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
200749,1610612737,Shelden Williams,Shelden Williams,200749,ATL,63833.0,1064,-204.0,1962,1979,541,565,284,3941,68.0,116.0,21.0,39.0,20.0,31.0,6.0,33.0,36.0,95.0,,,,,2.0,,110,244,1.0,2.0,63.0,286,2167,23.0,51.0,17.0,63.0,27.0,63,,,29.0,83.0,136.0,84.0,,32.0,2.0,14.0,,24.0,5.0,29.0,4.0,1.0,12.0,1.0,11.0,63.0,14.0,66.0,9.0,25.0,147.0,31.0,203,89.0,292,14.0,34.0,27.0,7.0,18.0,4.0,8.0,47.0,2.0,10.0,2.0,14.0,65.0,11.0,17.0,92.0,146.0,5.0,14.0,98.0,10.0,14.0,85.0,12.0,,43.0,6.0,30.0,23.0,,30.0,13.0,83.0,541,4.0,6.0,0.6181818181818182,0.723404255319149,,0.5,,0.5,0.45081967213114754,0.45098039215686275,0.42857142857142855,0.4532520325203252,0.45098039215686275,0.42857142857142855,0.5053003533568905,0.5163934426229508,0.5123456790123457,0.008130081300813009,,0.05737704918032787,0.10344827586206896,0.06060606060606061,,,15.130434782608695,0.27692307692307694,0.4305555555555556,0.13636363636363635,0.20303867403314918,0.0829145728643216,0.1497005988023952,0.09395973154362416,0.19304152637485972,0.08465608465608465,0.10181818181818182,0.07017543859649122,0.07428571428571429,0.09803921568627451,0.0851063829787234,0.18861209964412812,0.22988505747126436,0.20074349442379183,0.13953488372093023,0.18421052631578946,0.11764705882352941,0.43333333333333335,0.4715447154471545,0.5862068965517241,0.6538461538461539,0.5147058823529411,0.13414634146341464,0.18181818181818182,0.1935483870967742,0.3333333333333333,0.3861788617886179,0.37894736842105264,0.37894736842105264,0.8611111111111112,,,,,0.008130081300813009,0.7647058823529411,0.5384615384615384,0.14285714285714285,0.49206349206349204,0.6451612903225806,,,,0.4796747967479675,0.47038821138211395,0.5100399999999999,0.4605793650793651,0.1552346570397112,0.15636363636363637,0.2202797202797203,0.2902097902097902,8.280737704918032,26.75,0.27573904179408765,,,1.0,,,,,,3.0,,1.0,,,7.0,3.0,,0.5,0.5,,,,,,,,,0.5,,,,,,,6.0,,False,
2585,1610612737,Zaza Pachulia,Zaza Pachulia,2585,ATL,101154.0,1686,-57.0,3123,3113,783,846,414,6236,179.0,330.0,49.0,102.0,42.0,75.0,22.0,71.0,46.0,115.0,,,,,1.0,1.0,247,516,,1.0,237.0,731,3304,54.0,115.0,39.0,147.0,51.0,107,,1.0,78.0,180.0,292.0,202.0,,80.0,1.0,60.0,,72.0,16.0,88.0,12.0,4.0,43.0,5.0,24.0,192.0,19.0,147.0,2.0,53.0,185.0,25.0,263,168.0,431,25.0,57.0,36.0,21.0,59.0,6.0,34.0,77.0,2.0,25.0,1.0,21.0,136.0,13.0,37.0,106.0,221.0,23.0,32.0,215.0,7.0,8.0,300.0,25.0,1.0,141.0,21.0,26.0,17.0,,27.0,18.0,180.0,783,21.0,18.0,0.5910931174089069,0.7053140096618358,,,,,0.4786821705426357,0.46956521739130436,0.4766355140186916,0.47775628626692457,0.46956521739130436,0.4722222222222222,0.558868501529052,0.532608695652174,0.5921052631578947,0.0019342359767891683,,0.11627906976744186,0.1606060606060606,0.09859154929577464,,,21.87153931339978,0.4338235294117647,0.23148148148148148,0.019230769230769232,0.16357206012378425,0.12189054726368159,0.18661971830985916,0.07983193277310924,0.16819787985865725,0.1149584487534626,0.13636363636363635,0.13716814159292035,0.10231660231660232,0.056179775280898875,0.15,0.1550925925925926,0.1865079365079365,0.15883668903803133,0.19138755980861244,0.17333333333333334,0.11961722488038277,0.6666666666666666,0.6382978723404256,0.5424242424242425,0.6462093862815884,0.5083798882681564,0.13733075435203096,0.30985915492957744,0.34375,0.5454545454545454,0.22243713733075435,0.4,0.4,0.9347826086956522,,,,,0.0019342359767891683,0.8869565217391304,0.4803921568627451,0.10204081632653061,0.6944444444444444,0.56,,,0.009259259259259259,0.6402321083172147,0.5100976789168279,0.5520140186915888,0.5200472222222222,0.22274881516587677,0.2231012658227848,0.20109439124487005,0.24623803009575923,5.189147286821707,25.7,0.2507204610951009,,,,,,,,,,,,,,9.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,,10.0,,False,
