EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,OffensiveGoaltends,Blocked3s,BlockedArc3,on,BlockedCorner3,Corner3PctBlocked
2403,1610612743,Nene,Nene,2403,DEN,29106.0,485,22,951,948,283,227,114,1899,57.0,85.0,10.0,19.0,17.0,27.0,8.0,35.0,3.0,15.0,,,,,,,,,,,68,135,,,59.0,195,1021,12.0,31.0,,,8.0,32.0,20.0,36.0,,,20.0,60.0,96.0,40.0,,16.0,,,11.0,,12.0,10.0,22.0,9.0,1.0,6.0,2.0,4.0,54.0,12.0,26.0,2.0,16.0,58.0,9.0,83,40.0,123,2.0,13.0,9.0,4.0,17.0,10.0,28.0,1.0,7.0,,9.0,45.0,4.0,8.0,35,65,5.0,7.0,72.0,3.0,88.0,12.0,,39.0,11.0,14.0,9.0,3.0,14.0,6.0,60.0,283,6.0,0.7058823529411765,0.8,,,,,,0.5037037037037037,0.3870967741935484,0.5555555555555556,0.5037037037037037,0.3870967741935484,0.5555555555555556,0.5635838150289018,0.4444444444444444,0.5882352941176471,,,0.08148148148148149,0.08235294117647059,,20.07366482504604,0.37777777777777777,0.36,0.05405405405405406,0.17846153846153845,0.08843537414965986,0.12903225806451613,0.09917355371900827,0.16481069042316257,0.09156626506024096,0.057692307692307696,0.05952380952380952,0.14150943396226415,0.08045977011494253,0.14705882352941177,0.2037037037037037,0.16455696202531644,0.16666666666666666,0.11904761904761904,0.15,0.03636363636363636,0.42857142857142855,0.6296296296296297,0.6705882352941176,0.7307692307692307,0.7192982456140351,0.25925925925925924,0.22857142857142856,0.25806451612903225,0.625,0.1111111111111111,0.2,0.2,0.6666666666666666,,,,,,,,,0.6129032258064516,0.5263157894736842,0.4,,,,0.75,0.6296296296296297,,,,,0.6296296296296297,,0.49546740740740736,0.4556772727272726,0.5018027777777778,0.24074074074074073,0.24074074074074073,0.1641025641025641,0.3076923076923077,4.057777777777778,,0.29758149316508936,,5.0,7.0,2.0,3.0,,11.0,0.11428571428571428,,,,,,,,,,,,,,,,True,,
2546,1610612743,Carmelo Anthony,Carmelo Anthony,2546,DEN,57289.0,955,46,1950,1943,692,552,239,3893,184.0,267.0,37.0,55.0,61.0,91.0,26.0,69.0,74.0,205.0,3.0,8.0,,2.0,8.0,46.0,1.0,7.0,3.0,21.0,284,541,11.0,54.0,182.0,783,2115,47.0,79.0,1.0,7.0,19.0,116.0,88.0,169.0,3.0,23.0,88.0,273.0,322.0,246.0,24.0,60.0,43.0,8.0,35.0,1.0,83.0,23.0,106.0,15.0,8.0,61.0,9.0,13.0,235.0,13.0,45.0,,31.0,60.0,2.0,93,58.0,151,16.0,32.0,20.0,12.0,35.0,19.0,47.0,3.0,16.0,1.0,6.0,82.0,4.0,34.0,23,79,7.0,21.0,166.0,8.0,230.0,22.0,11.0,88.0,33.0,8.0,6.0,2.0,8.0,5.0,273.0,692,11.0,0.5669014084507042,0.6338582677165354,0.7272727272727273,0.2037037037037037,0.14285714285714285,0.13043478260869565,0.21568627450980393,0.5249537892791127,0.5949367088607594,0.5207100591715976,0.5050420168067227,0.563953488372093,0.4817708333333333,0.5569164265129684,0.6195652173913043,0.5532786885245902,0.0907563025210084,0.018518518518518517,0.06469500924214418,0.1198501872659176,0.021739130434782608,34.75336322869955,0.4268292682926829,0.037037037037037035,,0.09090909090909091,0.07109004739336493,0.1220472440944882,0.06103286384976526,0.09956236323851203,0.06855791962174941,0.1493212669683258,0.03418803418803419,0.02711864406779661,0.06470588235294118,0.046511627906976744,0.046948356807511735,0.1111111111111111,0.11231884057971014,0.1,0.16666666666666666,0.0622568093385214,0.625,0.44873949579831934,0.6891385767790262,0.7829787234042553,0.6195652173913043,0.11596638655462185,0.37681159420289856,0.3939393939393939,0.46153846153846156,0.3445378151260504,0.36097560975609755,0.36097560975609755,0.47297297297297297,0.013445378151260505,0.375,0.375,1.0,0.0773109243697479,0.17391304347826086,0.17777777777777778,0.625,0.6395348837209303,0.6727272727272727,0.16216216216216217,0.08139534883720931,0.14285714285714285,1.0,0.4739583333333333,0.6703296703296703,0.010416666666666666,,0.109375,0.14285714285714285,0.5394957983193277,0.18604651162790697,0.503993918918919,0.5159577464788733,0.49749417989417993,0.13313161875945537,0.14497528830313014,0.14814814814814814,0.3486590038314176,7.89426987060998,26.47592592592593,0.3548717948717949,3.0,4.0,4.0,,2.0,,31.0,0.043478260869565216,,,9.0,,,4.0,,,,,,,3.0,,,True,,
948,1610612743,Marcus Camby,Marcus Camby,948,DEN,53800.0,897,130,1846,1829,749,552,229,3675,67.0,116.0,18.0,45.0,25.0,46.0,19.0,41.0,32.0,103.0,,1.0,,1.0,,,,,,,118,260,,1.0,51.0,287,1951,21.0,58.0,,,7.0,49.0,41.0,87.0,,1.0,18.0,100.0,166.0,70.0,,38.0,,,13.0,,65.0,18.0,83.0,13.0,5.0,45.0,8.0,12.0,184.0,14.0,61.0,,50.0,167.0,28.0,245,75.0,320,4.0,29.0,18.0,11.0,26.0,18.0,15.0,3.0,8.0,,6.0,41.0,3.0,12.0,49,77,5.0,1.0,60.0,9.0,72.0,4.0,,33.0,5.0,69.0,53.0,13.0,70.0,35.0,100.0,749,11.0,0.7033898305084746,0.8383838383838383,,,,,,0.45384615384615384,0.3620689655172414,0.47126436781609193,0.4521072796934866,0.3620689655172414,0.4659090909090909,0.4864406779661017,0.3828125,0.5,0.0038314176245210726,,0.05,0.06896551724137931,,15.909090909090908,0.6341463414634146,0.56,,0.26465927099841524,0.09870550161812297,0.21551724137931033,0.0782122905027933,0.2514484356894554,0.09410288582183186,0.10526315789473684,0.10833333333333334,0.08888888888888889,0.07857142857142857,0.07692307692307693,0.23414634146341465,0.2911392405063291,0.27238805970149255,0.20625,0.2361111111111111,0.03125,0.5,0.4444444444444444,0.5775862068965517,0.6203703703703703,0.6268656716417911,0.15708812260536398,0.4634146341463415,0.5135135135135135,0.6842105263157895,0.3946360153256705,0.3106796116504854,0.3137254901960784,0.875,0.0038314176245210726,,,,,,,,0.7758620689655172,0.4,,,,,0.5227272727272727,0.5434782608695652,0.011363636363636364,,,,0.4482758620689655,,0.4826494252873563,0.526234,0.48628295454545456,0.11379310344827587,0.11418685121107267,0.17073170731707318,0.34843205574912894,8.535769230769228,23.3,0.4057421451787649,,4.0,5.0,3.0,,1.0,4.0,0.0975609756097561,,,,,,1.0,0.009708737864077669,,,,,1.0,1.0,1.0,1.0,True,,
693,1610612743,Joe Smith,Joe Smith,693,DEN,3439.0,57,-10,123,118,20,34,20,241,3.0,4.0,1.0,1.0,,,2.0,3.0,4.0,12.0,,,,,,,,,,,9,19,,,2.0,20,135,2.0,2.0,,,1.0,5.0,,2.0,,,,,14.0,4.0,,2.0,,,1.0,,2.0,,2.0,,,1.0,,1.0,4.0,2.0,2.0,,3.0,4.0,,7,4.0,11,,4.0,3.0,1.0,1.0,1.0,3.0,,,,2.0,4.0,1.0,1.0,8,11,2.0,,5.0,2.0,3.0,1.0,,2.0,,5.0,5.0,,5.0,3.0,,20,,0.7777777777777778,0.875,,,,,,0.47368421052631576,1.0,,0.47368421052631576,1.0,,0.5,1.25,,,,0.05263157894736842,,,16.438356164383563,0.25,,,0.10256410256410256,0.05128205128205128,0.1875,0.08695652173913043,0.12727272727272726,0.06451612903225806,,0.2,0.058823529411764705,0.1,,0.1111111111111111,,0.13333333333333333,0.1111111111111111,0.2857142857142857,,0.6,0.21052631578947367,0.75,0.75,0.6666666666666666,0.15789473684210525,0.6666666666666666,1.0,0.5,0.631578947368421,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,0.21052631578947367,,0.4686315789473684,0.61995,0.43195,0.1,0.1,0.25,,12.789473684210527,,0.16260162601626016,,,1.0,,1.0,,,0.3333333333333333,,,,,,1.0,,,,,,,,,,True,,
947,1610612743,Allen Iverson,Allen Iverson,947,DEN,28789.0,480,-9,959,958,405,294,119,1917,36.0,65.0,,1.0,16.0,26.0,22.0,60.0,34.0,85.0,1.0,4.0,1.0,3.0,4.0,16.0,1.0,1.0,2.0,8.0,92,210,5.0,20.0,85.0,284,1063,5.0,15.0,1.0,1.0,8.0,21.0,38.0,87.0,3.0,11.0,34.0,119.0,28.0,156.0,12.0,4.0,16.0,4.0,12.0,1.0,56.0,34.0,90.0,21.0,13.0,35.0,3.0,18.0,214.0,1.0,2.0,,9.0,18.0,1.0,28,3.0,31,,15.0,10.0,5.0,32.0,20.0,15.0,3.0,12.0,,2.0,47.0,2.0,18.0,6,11,,2.0,80.0,4.0,105.0,12.0,7.0,45.0,7.0,2.0,2.0,,2.0,,119.0,405,1.0,0.15217391304347827,0.15555555555555556,0.8,0.25,1.0,0.2727272727272727,0.25,0.4380952380952381,0.3333333333333333,0.4367816091954023,0.4326086956521739,0.40625,0.4336734693877551,0.5091911764705882,0.475,0.5042735042735043,0.08695652173913043,0.05,0.05714285714285714,0.1076923076923077,0.0625,29.10583941605839,0.6808510638297872,0.030303030303030304,,0.05863192182410423,0.006230529595015576,0.072,0.008333333333333333,0.0625,0.006802721088435374,,0.011363636363636364,0.008333333333333333,,0.03225806451612903,0.029411764705882353,0.1,0.056,0.06329113924050633,0.08695652173913043,,,0.2826086956521739,0.5538461538461539,0.6206896551724138,0.19444444444444445,0.2608695652173913,0.36666666666666664,0.39285714285714285,0.13636363636363635,0.3695652173913043,0.4,0.40476190476190477,0.11764705882352941,0.017391304347826087,0.25,0.25,1.0,0.06956521739130435,0.25,0.26666666666666666,0.75,0.0625,,,0.0625,1.0,1.0,0.2653061224489796,0.6153846153846154,0.030612244897959183,0.3333333333333333,0.08163265306122448,0.25,0.3695652173913043,0.25,0.4618852173913042,0.38249,0.4527107142857143,0.17735849056603772,0.18518518518518517,0.07394366197183098,0.41901408450704225,9.482857142857142,24.935000000000002,0.42231491136600624,,5.0,,,,,7.0,0.06666666666666667,,,3.0,,2.0,,0.011764705882352941,,,,0.09090909090909091,,,,,True,,
2441,1610612743,Jamal Sampson,Jamal Sampson,2441,DEN,1933.0,32,7,67,63,32,18,12,130,3.0,3.0,,,1.0,1.0,,,,,,,,,,,,,,,3,3,,,,6,64,,,,,,,1.0,1.0,,,,2.0,6.0,,,,,,,,,,,,,,,,,1.0,3.0,,2.0,8.0,2.0,12,4.0,16,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,4,4,,,2.0,,4.0,,,2.0,,3.0,1.0,2.0,3.0,2.0,2.0,32,,1.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,0.6,,0.5,,,,,,8.860759493670885,0.5,1.0,,0.2962962962962963,0.17647058823529413,0.2,0.08333333333333333,0.2702702702702703,0.13793103448275862,0.3333333333333333,,0.125,0.1,,0.3,0.4166666666666667,,0.25,,,0.6666666666666666,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,0.5071666666666667,,0.4993,0.4,0.4,,0.3333333333333333,0.8666666666666667,,0.47761194029850745,,,,,,,,,,,,,,,,,,,,,,,,True,,
2030,1610612743,Kenyon Martin,Kenyon Martin,2030,DEN,2091.0,35,-10,79,77,36,15,7,156,4.0,4.0,,,1.0,1.0,,2.0,1.0,3.0,,,,,,,,,,,5,9,,,2.0,12,80,,,,,,,2.0,4.0,,,,4.0,10.0,,,,,,,,,,,,,,,,,,1.0,,1.0,8.0,,9,1.0,10,,,,,1.0,,4.0,,1.0,,,5.0,1.0,3.0,2,6,1.0,2.0,5.0,1.0,7.0,1.0,,4.0,,,,,,,4.0,36,,1.0,1.0,,,,,,0.5555555555555556,,0.5,0.5555555555555556,,0.5,0.5,,0.5,,,,,,19.767441860465116,0.2,,,0.26666666666666666,0.03225806451612903,0.3333333333333333,,0.2727272727272727,0.027777777777777776,0.09090909090909091,,,,,,0.16666666666666666,0.4117647058823529,0.3333333333333333,,,,0.4444444444444444,1.0,1.0,1.0,0.2222222222222222,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,0.25,1.0,,,,,0.4444444444444444,,0.48511111111111105,,0.4515,0.3333333333333333,0.3333333333333333,,0.3333333333333333,8.333333333333334,,0.45569620253164556,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,True,,
101125,1610612743,Julius Hodge,Julius Hodge,101125,DEN,2204.0,37,-10,75,76,25,12,10,151,2.0,3.0,,,,,,2.0,,,,,,,,,,,,,2,5,,,2.0,6,86,,,,,,,,1.0,,,2.0,2.0,2.0,2.0,,,,,2.0,,9.0,1.0,10.0,1.0,,7.0,1.0,1.0,21.0,,1.0,,,2.0,,2,1.0,3,,3.0,1.0,2.0,,,1.0,,,,1.0,1.0,,,1,3,,,1.0,,2.0,,,,1.0,,,,,,2.0,25,,0.5,0.5,,,,,,0.4,,,0.4,,,0.5,,0.5,,,0.4,0.3333333333333333,,7.954545454545454,,,,0.07692307692307693,0.03571428571428571,,,0.05555555555555555,0.02631578947368421,,0.14285714285714285,,,,,,0.2,,,,,0.6,0.6666666666666666,1.0,0.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,0.4603,,0.401,,,,0.3333333333333333,4.159999999999999,,0.3333333333333333,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,False,,
101132,1610612743,Linas Kleiza,Linas Kleiza,101132,DEN,66746.0,1112,78,2258,2249,738,631,282,4507,54.0,98.0,11.0,30.0,14.0,31.0,12.0,35.0,19.0,53.0,21.0,65.0,9.0,25.0,41.0,105.0,1.0,7.0,13.0,34.0,85,186,62.0,170.0,86.0,442,2316,13.0,38.0,4.0,15.0,9.0,47.0,20.0,55.0,22.0,59.0,28.0,134.0,116.0,54.0,183.0,16.0,104.0,41.0,23.0,3.0,20.0,10.0,30.0,7.0,3.0,12.0,1.0,7.0,70.0,11.0,42.0,1.0,26.0,101.0,10.0,137,54.0,191,3.0,16.0,9.0,7.0,25.0,13.0,33.0,1.0,12.0,2.0,8.0,58.0,4.0,20.0,58,144,17.0,18.0,65.0,2.0,102.0,6.0,,46.0,8.0,9.0,5.0,3.0,10.0,3.0,134.0,738,20.0,0.6823529411764706,0.7532467532467533,0.9838709677419355,0.36470588235294116,0.26666666666666666,0.3728813559322034,0.3668639053254438,0.45698924731182794,0.34210526315789475,0.36363636363636365,0.5,0.3584905660377358,0.4649122807017544,0.5470297029702971,0.3983050847457627,0.5153846153846153,0.47752808988764045,0.01764705882352941,0.12365591397849462,0.19387755102040816,0.02857142857142857,17.796610169491526,0.43103448275862066,0.14925373134328357,0.012345679012345678,0.12965340179717585,0.056375838926174496,0.10196078431372549,0.04198473282442748,0.12282398452611218,0.05263157894736842,0.07829181494661921,0.029069767441860465,0.05136986301369863,0.055865921787709494,0.012048192771084338,0.1615720524017467,0.11274509803921569,0.11849710982658959,0.08092485549132948,0.14634146341463414,0.01675977653631285,0.3,0.2752808988764045,0.5510204081632653,0.6835443037974683,0.7037037037037037,0.09831460674157304,0.34285714285714286,0.375,0.25,0.14887640449438203,0.3584905660377358,0.36538461538461536,0.8947368421052632,0.18258426966292135,0.3230769230769231,0.3230769230769231,1.0,0.2949438202247191,0.3904761904761905,0.4019607843137255,0.975609756097561,0.5660377358490566,0.36666666666666664,0.18181818181818182,0.1320754716981132,0.14285714285714285,1.0,0.2719298245614035,0.45161290322580644,0.21929824561403508,0.36,0.2982456140350877,0.38235294117647056,0.7528089887640449,0.3942307692307692,0.5339601408450704,0.5419711111111111,0.5303048672566371,0.11616161616161616,0.20353982300884957,0.10633484162895927,0.3031674208144796,6.9672043010752684,24.787647058823527,0.32683790965456155,1.0,3.0,4.0,1.0,,6.0,7.0,0.08571428571428572,3.0,8.0,3.0,,,1.0,0.018867924528301886,0.1509433962264151,0.375,1.0,,,,1.0,,False,1.0,
1863,1610612743,Earl Boykins,Earl Boykins,1863,DEN,41398.0,690,-20,1417,1420,506,465,203,2837,33.0,54.0,1.0,2.0,7.0,12.0,20.0,58.0,36.0,101.0,5.0,19.0,4.0,8.0,29.0,73.0,3.0,8.0,10.0,18.0,89,213,34.0,92.0,99.0,379,1487,5.0,19.0,4.0,11.0,4.0,26.0,20.0,54.0,14.0,26.0,54.0,136.0,44.0,134.0,81.0,,73.0,29.0,11.0,,76.0,28.0,104.0,25.0,3.0,32.0,14.0,30.0,236.0,8.0,8.0,,11.0,23.0,3.0,37,16.0,53,5.0,21.0,9.0,12.0,21.0,11.0,17.0,3.0,10.0,1.0,5.0,38.0,7.0,9.0,11,22,,1.0,71.0,3.0,110.0,6.0,7.0,29.0,24.0,2.0,,,2.0,,136.0,506,1.0,0.24719101123595505,0.24719101123595505,0.7941176470588235,0.3695652173913043,0.36363636363636365,0.5384615384615384,0.3695652173913043,0.41784037558685444,0.2631578947368421,0.37037037037037035,0.45901639344262296,0.36666666666666664,0.5125,0.5269121813031161,0.3939393939393939,0.6146788990825688,0.3016393442622951,,0.051643192488262914,0.09259259259259259,,23.564954682779454,0.5526315789473685,0.058823529411764705,,0.04852320675105485,0.01639344262295082,0.06832298136645963,0.04145077720207254,0.05354330708661417,0.023494860499265784,0.005376344086021506,0.02564102564102564,0.021621621621621623,0.051470588235294115,0.017543859649122806,0.05185185185185185,0.034482758620689655,0.05670103092783505,0.05660377358490566,0.09090909090909091,0.029585798816568046,,0.17704918032786884,0.6111111111111112,0.673469387755102,0.30303030303030304,0.1901639344262295,0.3448275862068966,0.3508771929824561,0.05,0.33114754098360655,0.3564356435643564,0.375,0.3055555555555556,0.06229508196721312,0.2631578947368421,0.2631578947368421,1.0,0.23934426229508196,0.3972602739726027,0.3972602739726027,0.7586206896551724,0.06666666666666667,0.5,,0.26666666666666666,0.375,0.6666666666666666,0.15,0.5833333333333334,0.1,0.5,0.225,0.5555555555555556,0.4786885245901639,0.3972602739726027,0.48771655737704905,0.48754347826086947,0.46004249999999997,0.0911854103343465,0.1228813559322034,0.06860158311345646,0.35883905013192613,10.836619718309857,24.901086956521734,0.3570924488355681,,3.0,1.0,2.0,,,23.0,0.017241379310344827,1.0,3.0,21.0,,1.0,,0.04950495049504951,0.1,0.3333333333333333,1.0,0.010752688172043012,,,,,False,,
200821,1610612743,Yakhouba Diawara,Yakhouba Diawara,200821,DEN,58301.0,972,10,1976,1974,604,549,253,3950,33.0,68.0,4.0,9.0,7.0,15.0,5.0,15.0,5.0,17.0,12.0,49.0,6.0,25.0,34.0,103.0,1.0,7.0,11.0,37.0,43,100,46.0,152.0,31.0,255,2034,4.0,11.0,1.0,7.0,5.0,16.0,11.0,25.0,17.0,62.0,11.0,84.0,56.0,30.0,135.0,4.0,103.0,34.0,16.0,,23.0,19.0,42.0,15.0,4.0,13.0,,10.0,103.0,7.0,14.0,1.0,20.0,45.0,3.0,68,22.0,90,,23.0,16.0,7.0,15.0,10.0,16.0,,5.0,3.0,1.0,31.0,3.0,8.0,56,114,12.0,7.0,45.0,4.0,47.0,7.0,,25.0,2.0,6.0,5.0,1.0,6.0,4.0,84.0,604,20.0,0.6511627906976745,0.6829268292682927,0.9782608695652174,0.3026315789473684,0.14285714285714285,0.27419354838709675,0.3026315789473684,0.43,0.36363636363636365,0.44,0.4444444444444444,0.3055555555555556,0.41954022988505746,0.46875,0.38095238095238093,0.45652173913043476,0.6031746031746031,,0.16,0.19117647058823528,,13.272010512483575,0.4838709677419355,0.046875,0.0136986301369863,0.06465517241379311,0.020771513353115726,0.0881057268722467,0.027237354085603113,0.07042253521126761,0.022556390977443608,0.024193548387096774,0.02112676056338028,0.017605633802816902,0.02857142857142857,0.024390243902439025,0.045454545454545456,0.08287292817679558,0.06779661016949153,0.09271523178807947,0.07894736842105263,,0.6666666666666666,0.2698412698412698,0.4852941176470588,0.6,0.7272727272727273,0.05952380952380952,0.3333333333333333,0.4166666666666667,0.2,0.06746031746031746,0.29411764705882354,0.29411764705882354,0.6,0.19444444444444445,0.24489795918367346,0.24489795918367346,0.9166666666666666,0.4087301587301587,0.3300970873786408,0.3300970873786408,1.0,0.5,0.4444444444444444,0.5,0.3888888888888889,0.14285714285714285,1.0,0.1724137931034483,0.4666666666666667,0.28735632183908044,0.24,0.42528735632183906,0.2972972972972973,0.873015873015873,0.3300970873786408,0.5446626984126983,0.5024500000000001,0.5353126436781609,0.09259259259259259,0.211864406779661,0.06274509803921569,0.32941176470588235,4.328999999999999,24.77697368421052,0.305668016194332,,2.0,3.0,,1.0,1.0,2.0,0.2,,,3.0,,,,,,,,,,,,,False,,
2035,1610612743,DerMarr Johnson,DerMarr Johnson,2035,DEN,18964.0,316,-65,656,656,208,204,87,1312,20.0,31.0,6.0,9.0,4.0,10.0,2.0,8.0,3.0,12.0,7.0,33.0,3.0,9.0,7.0,36.0,1.0,3.0,3.0,14.0,25,51,14.0,69.0,10.0,102,679,7.0,12.0,1.0,5.0,,17.0,5.0,18.0,6.0,23.0,3.0,31.0,28.0,22.0,42.0,4.0,35.0,7.0,6.0,,2.0,3.0,5.0,2.0,1.0,1.0,,1.0,13.0,,3.0,1.0,8.0,28.0,,36,4.0,40,,10.0,8.0,2.0,10.0,7.0,10.0,2.0,3.0,1.0,5.0,20.0,3.0,6.0,16,26,1.0,1.0,8.0,1.0,12.0,,,5.0,1.0,8.0,2.0,5.0,8.0,5.0,31.0,208,3.0,0.56,0.6086956521739131,1.0,0.2028985507246377,0.2,0.2608695652173913,0.20588235294117646,0.49019607843137253,0.5833333333333334,0.2777777777777778,0.38333333333333336,0.5,0.34146341463414637,0.40476190476190477,0.5,0.36046511627906974,0.575,,0.11764705882352941,0.12903225806451613,,19.060052219321147,0.5,,0.034482758620689655,0.1206896551724138,0.013574660633484163,0.12121212121212122,,0.12080536912751678,0.009202453987730062,0.011235955056179775,,0.024096385542168676,,,0.0945945945945946,0.05970149253731343,0.18681318681318682,0.09090909090909091,0.18181818181818182,,0.625,0.25833333333333336,0.6451612903225806,0.7407407407407407,0.55,0.06666666666666667,0.25,0.3333333333333333,0.5,0.1,0.25,0.25,0.6666666666666666,0.275,0.21212121212121213,0.21212121212121213,1.0,0.3,0.19444444444444445,0.19444444444444445,1.0,0.5294117647058824,0.6666666666666666,0.5,0.17647058823529413,0.3333333333333333,1.0,0.24390243902439024,0.4,0.21951219512195122,0.3333333333333333,0.34146341463414637,0.21428571428571427,0.8333333333333334,0.2,0.5348470588235292,0.4950583333333334,0.50115625,0.04,0.08928571428571429,0.16666666666666666,0.30392156862745096,5.694117647058823,24.604347826086958,0.3170731707317073,1.0,1.0,1.0,1.0,,,1.0,0.25,,2.0,,,,,,0.11764705882352941,,,,,,,,False,,
