EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,HeaveAttempts,NonHeaveArc3FGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsUnassisted2s,AtRimAssists,BadPassTurnovers,PenaltyTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,ThreePtAssists,Corner3Assists,FTDefRebounds,Steals,LostBallSteals,BlockedShortMidRange,DefFTReboundPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,SecondChanceFtPoints,PenaltyFG3M,PtsAssisted3s,PtsPutbacks,Fg2aBlocked,SecondChanceTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,DefShortMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Loose Ball Fouls,Arc3FGM,NonHeaveArc3FGM,BadPassSteals,2pt And 1 Free Throw Trips,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,AtRimPctBlocked,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,Travels,OffAtRimReboundPct,on,PenaltyArc3FGM,PtsUnassisted3s,Fg3aBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockedLongMidRange,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Clear Path Fouls,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,Arc3PctBlocked,3pt And 1 Free Throw Trips
101107,1610612737,Marvin Williams,Marvin Williams,101107,ATL,3514.0,59,-15,107,104,47.0,46.0,15.0,211,2.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0,6.0,11.0,2.0,2.0,11.0,18.0,2.0,7.0,29.0,122,2.0,3.0,4.0,3.0,5.0,2.0,4.0,10.0,22.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,7.0,9.0,4.0,13.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,9.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,10.0,47.0,1.0,1.0,1.0,0.6111111111111112,0.6666666666666666,0.6,0.55,0.6666666666666666,0.42857142857142855,0.6041666666666666,0.6666666666666666,0.5555555555555556,0.1,20.32520325203252,1.0,0.25,0.2413793103448276,0.07317073170731707,0.18181818181818182,0.225,0.06521739130434782,0.07692307692307693,0.09523809523809523,0.16666666666666666,0.45454545454545453,0.1,1.0,0.125,1.0,0.1,1.0,1.0,1.0,0.25,0.6,0.6,1.0,0.55,0.5454545454545454,0.5454545454545454,1.0,0.1,0.3333333333333333,1.0,1.0,0.14285714285714285,1.0,0.2857142857142857,0.2,0.41424999999999995,0.4737,0.4179083333333333,0.13043478260869565,0.14285714285714285,0.13793103448275862,0.3448275862068966,13.533333333333335,34.3,0.4392523364485981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101136,1610612737,Salim Stoudamire,Salim Stoudamire,101136,ATL,810.0,14,-12,29,28,29.0,17.0,2.0,57,,1.0,,,,1.0,,,2.0,3.0,2.0,2.0,2.0,4.0,2.0,,4.0,36,,,,2.0,4.0,2.0,,4.0,,,2.0,2.0,2.0,1.0,4.0,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,4.0,29.0,,,,0.5,,0.5,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,22.580645161290324,1.0,,,,0.3333333333333333,0.14285714285714285,,,,,,1.0,,,,0.16666666666666666,,,,,,,,0.5,0.6666666666666666,0.6666666666666666,,0.3333333333333333,,,,0.16666666666666666,,0.3333333333333333,0.5,0.4731916666666667,,0.4731916666666667,,,,1.0,15.9,24.95,1.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101159,1610612737,Dijon Thompson,Dijon Thompson,101159,ATL,514.0,9,4,19,20,12.0,15.0,,39,,,,,,,,,,1.0,,,,1.0,,,,12,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,10.526315789473685,,,,,0.3333333333333333,0.16666666666666666,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,0.3617,,0.3617,,,,,19.2,,0.631578947368421,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200780,1610612737,Solomon Jones,Solomon Jones,200780,ATL,778.0,13,3,30,29,23.0,20.0,2.0,59,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,1.0,,3.0,,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,1.0,,1.0,1.0,,23.0,,,,,,,,,,,,,,3.125,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7666666666666667,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2098,1610612737,Slava Medvedenko,Slava Medvedenko,2098,ATL,4871.0,81,-14,152,150,70.0,76.0,18.0,302,3.0,7.0,2.0,3.0,1.0,2.0,2.0,5.0,6.0,15.0,,,11.0,27.0,2.0,17.0,42.0,164,2.0,4.0,6.0,3.0,9.0,1.0,11.0,20.0,16.0,,,2.0,2.0,2.0,4.0,4.0,,2.0,6.0,10.0,4.0,14.0,1.0,1.0,1.0,5.0,6.0,16.0,14.0,,20.0,,7.0,3.0,2.0,2.0,2.0,1.0,20.0,70.0,3.0,0.7272727272727273,0.8,0.4074074074074074,0.5,0.3333333333333333,0.43103448275862066,0.5,0.45,0.5384615384615384,0.6,0.625,0.06896551724137931,25.433526011560694,0.2,,0.14634146341463414,0.07142857142857142,0.125,0.14035087719298245,0.0625,0.1875,0.03125,0.2631578947368421,,0.14285714285714285,,0.0625,0.5,0.2413793103448276,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.1724137931034483,0.4,0.5,1.0,0.5172413793103449,0.4,0.4,0.8333333333333334,,0.75,0.6666666666666666,,0.2,0.5,,0.3103448275862069,0.4365620689655173,0.486425,0.40781,0.19444444444444445,0.20588235294117646,0.14285714285714285,0.47619047619047616,12.044444444444446,23.8,0.4605263157894737,6.0,,,3.0,,4.0,,,2.0,,,,0.4,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.037037037037037035,0.2,0.1,0.06896551724137931,0.5,0.5,1.0,0.1,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101212,1610612737,Esteban Batista,Esteban Batista,101212,ATL,271.0,5,-1,8,9,8.0,7.0,1.0,17,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735,1610612737,Josh Childress,Josh Childress,2735,ATL,902.0,15,8,28,29,10.0,23.0,2.0,57,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,3.0,1.0,1.0,10.0,25,,,,1.0,1.0,,1.0,3.0,2.0,,1.0,2.0,2.0,1.0,4.0,,,,,1.0,,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,3.0,10.0,,0.3333333333333333,0.3333333333333333,1.0,,1.0,1.125,,1.0,1.25,,1.5,0.25,13.333333333333334,,,,,,,,,,,,,,,,0.25,1.0,1.0,,0.25,1.0,1.0,1.0,0.25,1.0,1.0,,0.25,,,,1.0,1.0,,0.5,0.46095,,0.5907,0.25,0.3333333333333333,,0.3,10.666666666666666,28.1,0.35714285714285715,4.0,1.0,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,3.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,1610612737,Joe Johnson,Joe Johnson,2207,ATL,479.0,8,-5,15,14,7.0,12.0,2.0,29,2.0,3.0,,,1.0,2.0,,2.0,1.0,3.0,,,3.0,8.0,,1.0,7.0,20,,1.0,,1.0,2.0,,1.0,3.0,4.0,,,2.0,2.0,1.0,4.0,,,,1.0,1.0,,1.0,,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,3.0,7.0,,0.6666666666666666,0.6666666666666666,0.375,,0.5,0.375,,0.5,0.4375,,0.75,,50.0,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,0.375,0.6666666666666666,1.0,0.5,0.25,,,,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,0.5,,0.375,0.447,0.4327,0.56875,0.125,0.125,,0.42857142857142855,9.425,,0.4666666666666667,2.0,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,0.125,,1.0,,,,,,,,,,1.0,1.0,,,,,0.3333333333333333,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,1610612737,Lorenzen Wright,Lorenzen Wright,953,ATL,646.0,11,1,21,20,8.0,9.0,2.0,41,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38095238095238093,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2767,1610612737,Royal Ivey,Royal Ivey,2767,ATL,3147.0,52,9,97,100,43.0,49.0,12.0,197,2.0,2.0,,,1.0,1.0,2.0,3.0,2.0,7.0,,,6.0,12.0,,5.0,17.0,91,1.0,1.0,2.0,3.0,6.0,,4.0,10.0,6.0,,,5.0,6.0,3.0,13.0,3.0,,1.0,,1.0,4.0,5.0,,5.0,2.0,6.0,5.0,6.0,6.0,1.0,10.0,,2.0,3.0,,,,,10.0,43.0,3.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,,20.353982300884958,0.8333333333333334,,,0.08333333333333333,0.08333333333333333,0.023809523809523808,0.10256410256410256,0.1,0.09090909090909091,,,0.09090909090909091,,,,0.16666666666666666,1.0,1.0,1.0,0.25,0.6666666666666666,1.0,,0.5833333333333334,0.2857142857142857,0.2857142857142857,0.5,,,,,0.16666666666666666,1.0,,0.16666666666666666,0.44254166666666667,0.4112,0.4474,0.14285714285714285,0.14285714285714285,0.11764705882352941,0.5882352941176471,11.066666666666668,,0.44329896907216493,6.0,1.0,3.0,4.0,,1.0,1.0,,,7.0,2.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,0.08333333333333333,0.3333333333333333,,,,,,,,,,,5.0,,,,,,,1.0,1.0,1.0,0.3333333333333333,0.5,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
