EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,HeaveAttempts,Fg2aBlocked,Fg3aBlocked,Arc3Assists,ShortMidRangeAssists,Loose Ball Fouls,3SecondViolations,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,LostBallTurnovers,2pt And 1 Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,StepOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,FTOffRebounds,Corner3PctBlocked,OffFTReboundPct,DefensiveGoaltends,on,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,Clear Path Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
1112,1610612741,Ben Wallace,Ben Wallace,1112,CHI,11758.0,196,-46.0,366,377,111,156,54,743,8,13,2.0,4.0,3.0,4.0,4.0,2.0,8,19,13.0,29,405,2.0,4.0,4.0,8.0,3.0,6.0,8.0,14.0,8.0,8,4.0,7,1.0,8,1.0,4.0,3.0,17,3.0,18.0,11.0,18.0,5.0,34,21.0,55,2.0,11.0,6.0,5.0,4.0,4.0,4.0,8.0,1.0,1.0,12,3.0,4.0,5.0,8,1.0,21.0,2.0,4.0,26.0,7.0,6.0,12.0,10.0,1.0,1.0,12.0,8.0,1.0,1.0,14.0,111,2.0,5.0,0.5,0.6666666666666666,0.42105263157894735,0.5,0.5,0.42105263157894735,0.5,0.5,0.453125,0.4444444444444444,0.5,10.208816705336428,0.3333333333333333,0.3333333333333333,0.144,0.10909090909090909,0.25,0.10714285714285714,0.17159763313609466,0.10880829015544041,0.14634146341463414,0.18421052631578946,0.05813953488372093,0.08695652173913043,0.2,0.1836734693877551,0.06451612903225806,0.15555555555555556,0.1724137931034483,0.4,0.18181818181818182,0.6666666666666666,0.6842105263157895,0.6153846153846154,0.6153846153846154,0.5,0.21052631578947367,0.10526315789473684,1.0,0.5,0.6666666666666666,0.75,0.6842105263157895,0.4979157894736842,0.572375,0.48793333333333333,0.2692307692307692,0.2692307692307692,0.27586206896551724,0.4827586206896552,3.7947368421052627,0.30327868852459017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1559,1610612741,Adrian Griffin,Adrian Griffin,1559,CHI,8400.0,140,14.0,272,272,113,127,39,544,5,10,3.0,5.0,1.0,3.0,8.0,11.0,12,29,2.0,26,286,3.0,5.0,,6.0,4.0,11.0,2.0,10.0,8.0,16,6.0,14,5.0,19,2.0,6.0,6.0,43,2.0,11.0,2.0,8.0,1.0,11,13.0,24,3.0,6.0,3.0,3.0,1.0,1.0,1.0,7.0,1.0,2.0,8,1.0,4.0,6.0,16,1.0,2.0,,,2.0,,1.0,,,,,,,,1.0,10.0,113,,1.0,0.3333333333333333,0.4444444444444444,0.41379310344827586,0.6,0.36363636363636365,0.4,0.6,0.3333333333333333,0.41935483870967744,0.6,0.38461538461538464,12.225705329153605,0.125,0.06666666666666667,0.1038961038961039,0.11702127659574468,0.05714285714285714,0.15384615384615385,0.08928571428571429,0.12149532710280374,0.19047619047619047,0.047619047619047616,0.11538461538461539,0.16666666666666666,,0.05555555555555555,,0.2,,0.2222222222222222,0.23076923076923078,,0.3333333333333333,0.5,0.5555555555555556,,0.26666666666666666,0.36666666666666664,1.0,0.6,0.25,0.3333333333333333,0.36666666666666664,0.45126551724137925,0.51078,0.4274363636363636,,,0.23076923076923078,0.38461538461538464,9.10689655172414,0.41544117647058826,2.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,0.03333333333333333,1.0,0.10344827586206896,0.1,0.25,1.0,0.25,0.3333333333333333,0.45454545454545453,0.45454545454545453,0.8,0.03333333333333333,0.08333333333333333,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
200757,1610612741,Thabo Sefolosha,Thabo Sefolosha,200757,CHI,14466.0,241,32.0,475,468,151,245,59,943,16,25,2.0,4.0,5.0,6.0,5.0,29.0,33,59,6.0,87,460,4.0,7.0,,8.0,10.0,17.0,5.0,31.0,32.0,34,4.0,13,4.0,17,1.0,5.0,7.0,38,1.0,11.0,8.0,17.0,3.0,28,12.0,40,1.0,11.0,4.0,7.0,11.0,1.0,8.0,6.0,,4.0,17,1.0,6.0,6.0,25,1.0,8.0,1.0,,11.0,4.0,2.0,4.0,3.0,,1.0,4.0,3.0,,,31.0,151,7.0,2.0,0.48484848484848486,0.5161290322580645,0.559322033898305,0.5714285714285714,0.5882352941176471,0.5785714285714286,0.5714285714285714,0.65,0.58,0.5714285714285714,0.62,17.037037037037035,0.6470588235294118,0.15,0.11971830985915492,0.06432748538011696,0.13333333333333333,0.02631578947368421,0.12376237623762376,0.05741626794258373,0.07894736842105263,0.0425531914893617,0.06976744186046512,0.034482758620689655,,0.10638297872340426,0.19444444444444445,0.0847457627118644,0.14285714285714285,0.1111111111111111,0.034482758620689655,0.75,0.35714285714285715,0.64,0.6666666666666666,0.4375,0.07142857142857142,0.4142857142857143,0.5714285714285714,0.5,0.3,0.8333333333333334,0.5142857142857142,0.48220642857142854,0.46720000000000006,0.4799425000000001,0.0547945205479452,0.06451612903225806,0.09195402298850575,0.3563218390804598,10.064406779661017,0.3178947368421053,2.0,15.0,8.0,2.0,11.0,3.0,,3.0,,3.0,1.0,1.0,,0.15714285714285714,,0.05084745762711865,0.04,,,0.4,0.4,0.5172413793103449,0.5555555555555556,0.5333333333333333,0.11428571428571428,0.1,24.663636363636364,3.0,3.0,1.0,1.0,2.0,1.0,5.0,2.0,15.0,8.0,2.0,3.0,1.0,1.0,0.45454545454545453,0.6666666666666666,0.45454545454545453,0.06896551724137931,0.5,0.04285714285714286,1.0,1.0,1.0,0.25,0.25,1.0,0.05,1.0,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2124,1610612741,Malik Allen,Malik Allen,2124,CHI,38298.0,638,71.0,1236,1228,385,489,164,2464,26,50,15.0,24.0,6.0,9.0,70.0,137.0,107,257,28.0,242,1230,24.0,49.0,4.0,52.0,31.0,73.0,8.0,70.0,152.0,62,26.0,7,9.0,16,2.0,4.0,3.0,41,8.0,34.0,18.0,52.0,7.0,77,42.0,119,3.0,17.0,11.0,6.0,12.0,,7.0,9.0,,5.0,21,3.0,6.0,49.0,85,2.0,39.0,5.0,4.0,34.0,16.0,3.0,16.0,11.0,1.0,4.0,16.0,9.0,1.0,4.0,70.0,385,7.0,3.0,0.7102803738317757,0.8085106382978723,0.4163424124513619,0.4897959183673469,0.4246575342465753,0.41472868217054265,0.4897959183673469,0.4246575342465753,0.4432234432234432,0.5098039215686274,0.45454545454545453,20.58823529411765,0.5714285714285714,0.1320754716981132,0.12967581047381546,0.07024793388429752,0.11612903225806452,0.09195402298850575,0.12589928057553956,0.07355516637478109,0.07317073170731707,0.09523809523809523,0.05531914893617021,0.08955223880597014,0.1,0.12781954887218044,0.13725490196078433,0.12650602409638553,0.10784313725490197,0.1320754716981132,0.02158273381294964,0.5625,0.1937984496124031,0.52,0.5909090909090909,0.5,0.2713178294573643,0.5310077519379846,0.4897959183673469,0.625,0.1232876712328767,0.6666666666666666,0.19767441860465115,0.42240988372093025,0.47026190476190477,0.390041095890411,0.05925925925925926,0.05947955390334572,0.21487603305785125,0.2892561983471074,12.187937743190663,0.31148867313915857,18.0,63.0,1.0,,1.0,,,11.0,,7.0,,1.0,1.0,0.003875968992248062,,0.042801556420233464,0.12,0.07142857142857142,,0.2571428571428571,0.27692307692307694,0.45985401459854014,0.45985401459854014,0.8253968253968254,0.003875968992248062,,24.9,,,,,,,,,,1.0,,5.0,4.0,,,,,,0.6111111111111112,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,20283.0,338,15.0,657,651,208,234,88,1308,19,26,1.0,2.0,4.0,4.0,19.0,56.0,56,101,35.0,195,677,5.0,12.0,,19.0,14.0,21.0,23.0,60.0,20.0,92,,59,6.0,65,1.0,18.0,35.0,136,1.0,4.0,6.0,20.0,2.0,28,5.0,33,,11.0,5.0,6.0,12.0,4.0,7.0,11.0,1.0,,23,2.0,6.0,14.0,26,3.0,43.0,2.0,2.0,41.0,10.0,12.0,7.0,2.0,1.0,4.0,7.0,3.0,,1.0,60.0,208,5.0,11.0,0.17857142857142858,0.17857142857142858,0.5544554455445545,0.4166666666666667,0.6666666666666666,0.5882352941176471,0.4523809523809524,0.6379310344827587,0.6381578947368421,0.4523809523809524,0.7195121951219512,23.0566534914361,0.5217391304347826,0.1,0.091324200913242,0.01532567049808429,0.07228915662650602,0.02127659574468085,0.08609271523178808,0.016233766233766232,0.014925373134328358,0.015151515151515152,0.015625,0.02702702702702703,,0.09333333333333334,0.08333333333333333,0.09523809523809523,0.057692307692307696,0.0967741935483871,,0.42857142857142855,0.19117647058823528,0.7307692307692307,0.7307692307692307,0.15789473684210525,0.13970588235294118,0.4117647058823529,0.09523809523809523,0.5,0.13793103448275862,1.0,0.4485294117647059,0.4744720588235295,0.46076562499999996,0.42517413793103453,0.07857142857142857,0.09615384615384616,0.09743589743589744,0.3076923076923077,12.292079207920793,0.3165905631659056,9.0,28.0,30.0,8.0,35.0,8.0,,4.0,,5.0,6.0,,,0.25735294117647056,,0.039603960396039604,,0.15789473684210525,,0.47368421052631576,0.5625,0.5,0.509090909090909,0.17857142857142858,0.22058823529411764,0.27586206896551724,25.005714285714284,3.0,5.0,,,13.0,3.0,16.0,3.0,36.0,30.0,13.0,5.0,7.0,0.75,0.45714285714285713,0.375,0.45714285714285713,0.017857142857142856,0.2222222222222222,0.03676470588235294,0.6,0.6,1.0,0.43333333333333335,0.43333333333333335,0.6923076923076923,,,0.375,0.43333333333333335,,1.0,3.0,8.0,3.0,9.0,12.0,1.0,1.0,1.0,0.3333333333333333,0.047619047619047616,0.38095238095238093,0.375,0.6666666666666666,0.027777777777777776,,,,,,True,,,,,,
2768,1610612741,Chris Duhon,Chris Duhon,2768,CHI,20518.0,342,41.0,657,650,184,247,85,1307,13,34,1.0,4.0,2.0,11.0,9.0,12.0,18,55,13.0,115,632,2.0,7.0,,7.0,3.0,15.0,8.0,29.0,8.0,28,2.0,50,8.0,58,4.0,17.0,29.0,124,1.0,4.0,8.0,23.0,2.0,33,5.0,38,2.0,12.0,7.0,5.0,14.0,2.0,11.0,6.0,,,20,2.0,5.0,12.0,21,1.0,23.0,1.0,6.0,20.0,5.0,5.0,1.0,,1.0,,1.0,1.0,,,29.0,184,4.0,5.0,0.2222222222222222,0.23529411764705882,0.32727272727272727,0.2857142857142857,0.2,0.4811320754716981,0.35,0.3088235294117647,0.5,0.35,0.3625,17.8335535006605,0.7,0.0625,0.1,0.015384615384615385,0.1111111111111111,0.022727272727272728,0.10264900662251655,0.01644736842105263,,0.058823529411764705,,0.029411764705882353,,0.07894736842105263,0.11320754716981132,0.10891089108910891,0.06521739130434782,0.19230769230769232,0.04081632653061224,1.0,0.32075471698113206,0.38235294117647056,0.48148148148148145,0.23076923076923078,0.08490566037735849,0.11320754716981132,0.4,0.25,0.3235294117647059,0.18181818181818182,0.8018867924528302,0.5153970873786409,0.49182857142857145,0.49263064516129035,0.05454545454545454,0.0847457627118644,0.06086956521739131,0.25217391304347825,5.943636363636363,0.2800608828006088,3.0,2.0,36.0,14.0,51.0,19.0,2.0,9.0,,4.0,4.0,,,0.4811320754716981,,0.16363636363636364,0.20588235294117646,0.2222222222222222,,0.3333333333333333,0.42857142857142855,0.16666666666666666,0.16666666666666666,0.5,0.33962264150943394,0.4117647058823529,25.994117647058815,6.0,15.0,1.0,5.0,16.0,4.0,22.0,5.0,57.0,34.0,16.0,3.0,1.0,0.8636363636363636,0.43137254901960786,0.2631578947368421,0.4489795918367347,,,0.14150943396226415,0.4,0.4,1.0,0.4444444444444444,0.4444444444444444,0.8125,0.14705882352941177,0.2,0.2857142857142857,0.47058823529411764,,1.0,1.0,2.0,1.0,3.0,9.0,3.0,,1.0,0.3333333333333333,0.1,0.2,0.5,1.0,0.0196078431372549,1.0,,,,,True,,,,,,
2732,1610612741,Ben Gordon,Ben Gordon,2732,CHI,23872.0,398,44.0,758,758,220,269,105,1516,16,28,2.0,4.0,8.0,13.0,22.0,100.0,77,150,59.0,261,766,5.0,12.0,5.0,21.0,32.0,53.0,26.0,111.0,40.0,114,2.0,36,10.0,46,1.0,12.0,21.0,102,,9.0,11.0,17.0,1.0,29,10.0,39,2.0,11.0,6.0,5.0,20.0,3.0,12.0,15.0,1.0,3.0,35,1.0,8.0,11.0,31,4.0,56.0,1.0,2.0,67.0,21.0,7.0,3.0,2.0,,1.0,3.0,2.0,,1.0,111.0,220,4.0,7.0,0.2597402597402597,0.2631578947368421,0.5133333333333333,0.4166666666666667,0.6037735849056604,0.517948717948718,0.5,0.625,0.5762331838565022,0.5833333333333334,0.69375,29.152542372881356,0.5714285714285714,0.03125,0.06746031746031746,0.02922077922077922,0.10784313725490197,,0.07909604519774012,0.02459016393442623,0.012658227848101266,0.02531645569620253,0.04,,,0.046511627906976744,0.046153846153846156,0.09900990099009901,0.13432835820895522,0.05714285714285714,0.02197802197802198,0.6666666666666666,0.14358974358974358,0.5714285714285714,0.64,0.25,0.11282051282051282,0.5128205128205128,0.25,0.5,0.19117647058823528,0.6153846153846154,0.37435897435897436,0.45092242268041227,0.45396333333333333,0.43609402985074625,0.11574074074074074,0.125,0.08045977011494253,0.42528735632183906,14.285333333333332,0.29023746701846964,11.0,50.0,37.0,12.0,45.0,15.0,1.0,6.0,1.0,9.0,3.0,2.0,,0.23076923076923078,0.022222222222222223,0.04,0.10714285714285714,0.09090909090909091,,0.5,0.55,0.5,0.5050505050505051,0.3,0.18974358974358974,0.17647058823529413,25.851111111111116,3.0,8.0,1.0,3.0,13.0,6.0,16.0,7.0,21.0,36.0,13.0,8.0,3.0,0.4375,0.35555555555555557,0.4666666666666667,0.36363636363636365,0.01,0.09090909090909091,0.041025641025641026,0.375,0.42857142857142855,0.6666666666666666,0.35135135135135137,0.35135135135135137,0.38461538461538464,0.04411764705882353,0.3333333333333333,0.5,0.3611111111111111,,1.0,2.0,3.0,2.0,4.0,27.0,,4.0,4.0,0.5,0.0625,0.1875,0.6666666666666666,0.5,0.08333333333333333,1.0,1.0,0.125,0.0625,,True,,,,,,
2736,1610612741,Luol Deng,Luol Deng,2736,CHI,21423.0,357,68.0,695,691,218,242,84,1386,40,57,7.0,12.0,11.0,18.0,17.0,60.0,72,134,36.0,180,682,9.0,21.0,4.0,22.0,19.0,34.0,10.0,48.0,102.0,42,12.0,13,3.0,16,1.0,3.0,7.0,35,3.0,14.0,8.0,37.0,12.0,57,19.0,76,2.0,17.0,10.0,7.0,6.0,1.0,2.0,9.0,1.0,2.0,15,2.0,3.0,10.0,22,4.0,38.0,1.0,3.0,44.0,21.0,4.0,6.0,4.0,,2.0,6.0,2.0,,,48.0,218,2.0,3.0,0.7083333333333334,0.7727272727272727,0.5373134328358209,0.42857142857142855,0.5588235294117647,0.5373134328358209,0.42857142857142855,0.5588235294117647,0.5882352941176471,0.4782608695652174,0.6,21.185372005044137,0.4,0.42857142857142855,0.16299559471365638,0.05204460966542751,0.0851063829787234,0.075,0.14018691588785046,0.05501618122977346,0.039473684210526314,0.07352941176470588,0.048,0.06666666666666667,0.1,0.125,0.22413793103448276,0.15730337078651685,0.07575757575757576,0.10714285714285714,0.03636363636363636,0.3333333333333333,0.4253731343283582,0.7017543859649122,0.7547169811320755,0.675,0.12686567164179105,0.44776119402985076,0.5714285714285714,0.5833333333333334,0.5294117647058824,0.6111111111111112,0.4253731343283582,0.4945694029850746,0.5168333333333334,0.5057411764705882,0.14093959731543623,0.14093959731543623,0.12222222222222222,0.26666666666666666,9.547014925373132,0.31366906474820144,7.0,25.0,,,,,,7.0,,2.0,3.0,,1.0,,,0.05223880597014925,0.07017543859649122,0.17647058823529413,,0.4117647058823529,0.5,0.4166666666666667,0.4166666666666667,0.84,,,,,,,,,,,,,,,4.0,6.0,,,,,,0.42857142857142855,,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,2.0,,0.1,,True,,,,,,
200748,1610612741,Tyrus Thomas,Tyrus Thomas,200748,CHI,7283.0,121,22.0,239,239,85,115,31,478,9,14,1.0,2.0,2.0,2.0,4.0,5.0,10,23,21.0,41,228,1.0,2.0,5.0,7.0,2.0,3.0,9.0,13.0,16.0,4,,6,,6,,2.0,2.0,12,1.0,6.0,4.0,9.0,1.0,14,7.0,21,,11.0,4.0,7.0,5.0,3.0,4.0,9.0,,2.0,14,3.0,4.0,12.0,18,2.0,25.0,1.0,3.0,27.0,13.0,2.0,10.0,9.0,1.0,,10.0,7.0,1.0,1.0,13.0,85,1.0,1.0,0.8,0.8,0.43478260869565216,0.5,0.6666666666666666,0.43478260869565216,0.5,0.6666666666666666,0.5694444444444444,0.7,0.8125,17.818181818181817,0.35714285714285715,0.1,0.10975609756097561,0.07228915662650602,0.15384615384615385,0.058823529411764705,0.12037037037037036,0.07,0.047619047619047616,0.15,0.047619047619047616,0.1,,0.07142857142857142,0.125,0.13157894736842105,0.2,,,0.7,0.6086956521739131,0.6428571428571429,0.75,0.7777777777777778,0.17391304347826086,0.21739130434782608,1.0,0.5,0.6666666666666666,1.0,0.6086956521739131,0.5393521739130435,0.55935,0.6262666666666666,0.38235294117647056,0.38235294117647056,0.17073170731707318,0.3170731707317073,5.299999999999999,0.35564853556485354,,1.0,,,,,,3.0,,,2.0,2.0,1.0,,,0.13043478260869565,0.14285714285714285,0.25,,,,0.2,0.2,1.0,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,True,,,,,,
2804,1610612741,Andres Nocioni,Andres Nocioni,2804,CHI,8943.0,149,45.0,291,283,75,81,35,574,4,12,,1.0,1.0,2.0,9.0,12.0,13,33,11.0,58,277,,3.0,1.0,1.0,1.0,6.0,5.0,10.0,20.0,6,,5,1.0,6,1.0,4.0,1.0,13,,6.0,6.0,22.0,3.0,31,6.0,37,1.0,6.0,2.0,4.0,6.0,1.0,4.0,4.0,1.0,1.0,10,,3.0,7.0,11,1.0,12.0,,4.0,13.0,4.0,3.0,2.0,2.0,,,2.0,,,,10.0,75,3.0,3.0,0.7692307692307693,0.7692307692307693,0.3939393939393939,,0.16666666666666666,0.44339622641509435,,0.22727272727272727,0.4915254237288136,0.125,0.35714285714285715,20.972644376899694,0.6,0.25,0.24444444444444444,0.056074766355140186,0.2,,0.23333333333333334,0.043478260869565216,0.037037037037037035,0.03333333333333333,0.08,,,0.13793103448275862,0.2222222222222222,0.35294117647058826,0.3157894736842105,,0.030303030303030304,,0.22641509433962265,0.3333333333333333,0.3333333333333333,0.75,0.16981132075471697,0.22641509433962265,0.3333333333333333,,0.18181818181818182,0.5,0.6037735849056604,0.49579433962264147,0.45446666666666663,0.47143636363636365,0.07142857142857142,0.1111111111111111,0.017241379310344827,0.1724137931034483,9.209090909090909,0.25773195876288657,3.0,6.0,12.0,3.0,20.0,5.0,,,,,,1.0,,0.37735849056603776,,,,,,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,0.22641509433962265,0.2727272727272727,24.494999999999997,2.0,8.0,,2.0,5.0,1.0,7.0,1.0,21.0,12.0,5.0,2.0,1.0,1.0,0.35,0.2,0.35,,0.3333333333333333,0.1509433962264151,0.25,0.25,1.0,0.4166666666666667,0.4166666666666667,1.0,0.18181818181818182,,0.3333333333333333,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,
