EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedCorner3,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyArc3FGM,PtsUnassisted3s,HeaveAttempts,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,FTOffRebounds,OffFTReboundPct,on,3pt And 1 Free Throw Trips,Corner3PctBlocked,Clear Path Fouls
2555,1610612760,Nick Collison,Nick Collison,2555,SEA,40447.0,674,6.0,1262,1263,270.0,261,172,2525,77.0,108.0,23.0,37.0,19.0,24.0,15.0,50.0,12.0,30.0,104.0,188,48.0,256.0,1359,28.0,42.0,66.0,22.0,36.0,18.0,62.0,146.0,62.0,34.0,18.0,23.0,2.0,25.0,2.0,11.0,5.0,7.0,52.0,13.0,50.0,33.0,87.0,13.0,133.0,64.0,197.0,3.0,20.0,16.0,4.0,14.0,3.0,8.0,20.0,6.0,1.0,4.0,34.0,6.0,4.0,46.0,79.0,8.0,6.0,61.0,7.0,10.0,58.0,8.0,26.0,7.0,16.0,10.0,1.0,5.0,16.0,10.0,2.0,1.0,3.0,62.0,270.0,4.0,6.0,0.7019230769230769,0.8390804597701149,0.5531914893617021,0.6666666666666666,0.6111111111111112,0.5502645502645502,0.6666666666666666,0.6111111111111112,0.5981308411214953,0.673469387755102,0.6888888888888889,0.09574468085106383,0.12962962962962962,0.06,16.97467488021903,0.4117647058823529,0.3611111111111111,0.19037199124726478,0.11600928074245939,0.2185430463576159,0.09090909090909091,0.19736842105263158,0.10975609756097561,0.14728682170542637,0.07547169811320754,0.13286713286713286,0.1,0.06060606060606061,0.18439716312056736,0.192,0.193717277486911,0.2403846153846154,0.1702127659574468,0.04477611940298507,0.625,0.5714285714285714,0.7129629629629629,0.8191489361702128,0.7012987012987013,0.26455026455026454,0.3,0.3191489361702128,0.6,0.15873015873015872,0.4,0.41379310344827586,0.8333333333333334,0.8809523809523809,0.6216216216216216,0.2608695652173913,0.6666666666666666,0.7916666666666666,0.5767195767195767,0.4901674603174604,0.5393945945945946,0.5163555555555556,0.12560386473429952,0.1262135922330097,0.2578125,0.2421875,4.986170212765958,0.21394611727416799,,,,,,,,1.0,,,,,1.0,,,10.0,,,,1.0,,,3.0,,,,,,,,,0.005291005291005291,,,,,0.005291005291005291,,,,,,,,,,,,,,26.8,,,,,0.03333333333333333,,,,,,,2.0,1.0,0.030303030303030304,True,,,
2810,1610612760,Andre Brown,Andre Brown,2810,SEA,6460.0,108,-14.0,206,206,79.0,108,32,412,9.0,16.0,2.0,3.0,3.0,4.0,10.0,18.0,2.0,3.0,21.0,37,3.0,45.0,212,6.0,8.0,12.0,6.0,8.0,,12.0,26.0,16.0,8.0,5.0,1.0,,1.0,,,1.0,,2.0,1.0,9.0,5.0,11.0,,16.0,10.0,26.0,3.0,3.0,2.0,1.0,8.0,3.0,4.0,7.0,4.0,,2.0,15.0,3.0,6.0,4.0,7.0,,,6.0,1.0,,5.0,1.0,3.0,,2.0,1.0,,1.0,2.0,,,,,12.0,79.0,2.0,,0.6190476190476191,0.7647058823529411,0.5675675675675675,0.75,0.75,0.5526315789473685,0.75,0.6666666666666666,0.5625,0.75,0.6666666666666666,0.13513513513513514,0.125,0.16666666666666666,22.821576763485474,0.5333333333333333,,0.1864406779661017,0.11842105263157894,0.1724137931034483,0.047619047619047616,0.18181818181818182,0.10309278350515463,0.18181818181818182,0.041666666666666664,0.13333333333333333,0.058823529411764705,,0.15789473684210525,0.25,0.17857142857142858,0.25,,0.3,,0.42105263157894735,0.5625,0.6428571428571429,0.7777777777777778,0.47368421052631576,0.5555555555555556,0.6666666666666666,0.4,0.07894736842105263,0.6666666666666666,0.6666666666666666,1.0,0.375,0.6666666666666666,,0.4444444444444444,0.75,0.4473684210526316,0.4548783783783783,0.42932857142857145,0.4671375,0.075,0.07692307692307693,0.26666666666666666,0.26666666666666666,4.88918918918919,0.38349514563106796,,,,,,,,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,0.02631578947368421,,,,,0.02631578947368421,,,,,,,,,,,,0.1111111111111111,,43.8,,,1.0,,,,,,,,,1.0,,,True,,,
2863,1610612760,Damien Wilkins,Damien Wilkins,2863,SEA,30482.0,508,-46.0,942,944,236.0,327,140,1886,30.0,50.0,7.0,11.0,3.0,8.0,6.0,21.0,19.0,55.0,55.0,126,48.0,209.0,1025,10.0,17.0,32.0,13.0,28.0,11.0,55.0,56.0,54.0,8.0,11.0,32.0,6.0,38.0,4.0,15.0,9.0,8.0,82.0,1.0,17.0,16.0,24.0,3.0,43.0,18.0,61.0,7.0,23.0,11.0,12.0,14.0,5.0,7.0,16.0,7.0,1.0,1.0,30.0,3.0,6.0,11.0,49.0,1.0,7.0,43.0,2.0,1.0,54.0,3.0,22.0,3.0,2.0,1.0,,1.0,2.0,1.0,,,,55.0,236.0,11.0,2.0,0.509090909090909,0.5490196078431373,0.4365079365079365,0.5882352941176471,0.4642857142857143,0.45738636363636365,0.6041666666666666,0.5365853658536586,0.51010101010101,0.6153846153846154,0.5638297872340425,0.0873015873015873,0.18,0.09523809523809523,20.65217391304348,0.4666666666666667,0.10344827586206896,0.07407407407407407,0.05,0.14414414414414414,0.00909090909090909,0.09195402298850575,0.04,0.05555555555555555,0.09090909090909091,0.007751937984496124,0.014084507042253521,,0.07207207207207207,0.041666666666666664,0.09219858156028368,0.14492753623188406,0.14285714285714285,0.07954545454545454,0.5,0.2840909090909091,0.6,0.7317073170731707,0.5,0.11931818181818182,0.2857142857142857,0.3157894736842105,0.16666666666666666,0.3125,0.34545454545454546,0.34545454545454546,0.631578947368421,0.4583333333333333,0.6363636363636364,0.2857142857142857,0.1951219512195122,0.375,0.5681818181818182,0.4770588571428571,0.4988638888888889,0.43244999999999995,0.11282051282051282,0.15172413793103448,0.15311004784688995,0.2631578947368421,9.686507936507937,0.2505307855626327,3.0,16.0,,2.0,,2.0,14.0,34.0,3.0,5.0,11.0,17.0,50.0,3.0,7.0,3.0,6.0,13.0,30.0,34.0,14.0,2.0,1.0,,,,0.5882352941176471,0.34,0.42857142857142855,0.46153846153846156,0.34,0.2840909090909091,0.09090909090909091,0.1875,0.1875,1.0,0.19318181818181818,0.4117647058823529,0.4117647058823529,0.5,0.08333333333333333,,,0.20833333333333334,0.6,0.6666666666666666,0.04878048780487805,,0.2682926829268293,0.4117647058823529,25.09,6.0,21.0,,,,0.5454545454545454,,7.0,,,,,,,True,,,
951,1610612760,Ray Allen,Ray Allen,951,SEA,27332.0,456,-11.0,885,882,232.0,191,113,1767,30.0,46.0,3.0,5.0,10.0,13.0,11.0,28.0,37.0,78.0,78.0,152,75.0,345.0,1000,6.0,15.0,30.0,16.0,30.0,37.0,90.0,54.0,102.0,4.0,3.0,48.0,10.0,58.0,9.0,27.0,9.0,12.0,126.0,5.0,12.0,7.0,26.0,1.0,34.0,17.0,51.0,7.0,19.0,12.0,7.0,22.0,2.0,11.0,11.0,11.0,,1.0,33.0,2.0,5.0,13.0,26.0,,5.0,61.0,,1.0,81.0,9.0,27.0,11.0,2.0,1.0,,1.0,2.0,,,,,90.0,232.0,3.0,11.0,0.34615384615384615,0.35526315789473684,0.5131578947368421,0.4,0.5333333333333333,0.54,0.45,0.5,0.6014234875444839,0.54,0.6197183098591549,0.019736842105263157,0.043478260869565216,0.03571428571428571,30.844793713163067,0.6666666666666666,0.038461538461538464,0.09154929577464789,0.041237113402061855,0.07291666666666667,0.045871559633027525,0.0868421052631579,0.0425,0.022222222222222223,0.0673076923076923,0.030927835051546393,0.034482758620689655,0.09090909090909091,0.044444444444444446,0.1111111111111111,0.11504424778761062,0.09090909090909091,0.03333333333333333,0.056,,0.184,0.6521739130434783,0.6818181818181818,0.2,0.112,0.39285714285714285,0.4074074074074074,0.2727272727272727,0.312,0.47435897435897434,0.47435897435897434,0.4864864864864865,0.25,0.6,0.3333333333333333,0.24528301886792453,0.7692307692307693,0.576,0.48043779999999997,0.4945466666666667,0.47946320754716976,0.10740740740740741,0.1588235294117647,0.08695652173913043,0.2608695652173913,10.741447368421051,0.2621468926553672,9.0,18.0,2.0,3.0,1.0,1.0,29.0,80.0,,2.0,22.0,38.0,98.0,2.0,5.0,12.0,7.0,23.0,93.0,80.0,29.0,1.0,2.0,,,,0.8157894736842105,0.3877551020408163,0.4,0.30434782608695654,0.3877551020408163,0.392,0.072,0.5,0.5,0.7777777777777778,0.32,0.3625,0.3625,0.8275862068965517,0.15,0.6666666666666666,0.5,0.1,,,0.018867924528301886,1.0,0.41509433962264153,0.3625,25.464285714285708,6.0,21.0,,2.0,,0.2727272727272727,0.02,8.0,,,,,,,True,,,
2824,1610612760,Desmon Farmer,Desmon Farmer,2824,SEA,1018.0,17,11.0,37,33,20.0,3,4,70,,2.0,,,,,,,,1.0,,3,,,29,,,,,1.0,,,,,,,7.0,1.0,8.0,,5.0,1.0,1.0,17.0,,,1.0,,,1.0,,1.0,,1.0,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,17.073170731707318,1.0,,,,0.125,,0.07692307692307693,,,,,,,,,,0.2,,,,0.3333333333333333,,,,,,,,0.16666666666666666,,,,,,,,,0.8333333333333334,0.5163583333333334,,0.43511666666666665,,,,,7.5,0.5405405405405406,,1.0,,,,1.0,,2.0,,1.0,1.0,,3.0,,1.0,,,2.0,,2.0,,1.0,,,,,,,,,,0.5,0.16666666666666666,,,,0.3333333333333333,,,,,,,1.0,,,0.3333333333333333,,0.3333333333333333,,24.566666666666666,,,,,,,,,,,,,,,True,,,
2601,1610612760,Andreas Glyniadakis,Andreas Glyniadakis,2601,SEA,578.0,10,-7.0,19,19,2.0,6,1,38,,,,,,,,1.0,,,,1,1.0,1.0,23,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,2.0,5.0,,,1.0,,,2.0,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,0.25,,,,,,9.090909090909092,,,,,0.5,,0.16666666666666666,,,,,,,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,0.3243,,0.3243,0.5,0.5,,,13.7,0.10526315789473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
101130,1610612760,Johan Petro,Johan Petro,101130,SEA,59315.0,989,-144.0,1878,1875,445.0,555,206,3753,62.0,94.0,17.0,31.0,17.0,25.0,55.0,115.0,31.0,61.0,148.0,270,40.0,336.0,2128,30.0,51.0,68.0,31.0,65.0,13.0,75.0,236.0,60.0,30.0,6.0,13.0,9.0,22.0,4.0,6.0,2.0,5.0,53.0,16.0,44.0,32.0,97.0,22.0,151.0,62.0,213.0,5.0,29.0,18.0,11.0,11.0,13.0,5.0,36.0,6.0,,5.0,47.0,4.0,7.0,89.0,174.0,20.0,12.0,54.0,4.0,5.0,64.0,6.0,30.0,5.0,32.0,17.0,,15.0,32.0,13.0,9.0,1.0,8.0,75.0,445.0,23.0,5.0,0.7972972972972973,0.8872180451127819,0.5481481481481482,0.5882352941176471,0.47692307692307695,0.5481481481481482,0.5882352941176471,0.47692307692307695,0.5618729096989966,0.6071428571428571,0.5067567567567568,0.022222222222222223,0.031914893617021274,0.02608695652173913,16.290018832391716,0.23404255319148937,0.34375,0.1660958904109589,0.06779661016949153,0.16326530612244897,0.07547169811320754,0.16538461538461538,0.06968641114982578,0.08900523560209424,0.04680851063829787,0.07174887892376682,0.06918238993710692,0.09433962264150944,0.18181818181818182,0.10759493670886076,0.19157088122605365,0.17293233082706766,0.14285714285714285,0.04310344827586207,0.40625,0.34814814814814815,0.6595744680851063,0.6813186813186813,0.7741935483870968,0.42592592592592593,0.4782608695652174,0.49107142857142855,0.7454545454545455,0.22592592592592592,0.5081967213114754,0.5081967213114754,0.9354838709677419,0.6078431372549019,0.5483870967741935,0.35294117647058826,0.38461538461538464,0.68,0.34814814814814815,0.4591518518518519,0.4939238095238095,0.4679307692307692,0.10204081632653061,0.10204081632653061,0.20238095238095238,0.22321428571428573,7.515555555555555,0.2369542066027689,,,,,,,,,,,,,,,,8.0,,,,,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,0.045454545454545456,False,,,
1740,1610612760,Rashard Lewis,Rashard Lewis,1740,SEA,116037.0,1934,-37.0,3689,3680,944.0,910,451,7369,100.0,164.0,20.0,35.0,30.0,43.0,91.0,201.0,58.0,131.0,249.0,496,181.0,1048.0,4042,33.0,63.0,139.0,55.0,107.0,86.0,274.0,220.0,278.0,34.0,30.0,93.0,27.0,120.0,19.0,44.0,21.0,28.0,267.0,26.0,48.0,48.0,168.0,27.0,243.0,74.0,317.0,19.0,56.0,42.0,14.0,46.0,4.0,28.0,51.0,18.0,,14.0,97.0,6.0,27.0,49.0,102.0,7.0,19.0,197.0,3.0,1.0,215.0,15.0,75.0,31.0,25.0,22.0,,3.0,25.0,15.0,,3.0,3.0,274.0,944.0,9.0,28.0,0.44176706827309237,0.47413793103448276,0.5020161290322581,0.5238095238095238,0.514018691588785,0.536509900990099,0.5869565217391305,0.5081081081081081,0.5786267995570321,0.6376146788990825,0.5887445887445888,0.06048387096774194,0.07317073170731707,0.07462686567164178,23.73485388453314,0.4742268041237113,0.2076923076923077,0.14285714285714285,0.03843074459567654,0.10933940774487472,0.05689277899343545,0.13374613003095975,0.04337631887456037,0.038860103626943004,0.03734439834024896,0.03937007874015748,0.06086956521739131,0.044642857142857144,0.1246376811594203,0.12753623188405797,0.16666666666666666,0.10884353741496598,0.1103448275862069,0.0472636815920398,0.6,0.20297029702970298,0.6097560975609756,0.6578947368421053,0.53,0.24876237623762376,0.4527363184079602,0.489247311827957,0.3516483516483517,0.16212871287128713,0.44274809160305345,0.453125,0.43103448275862066,0.3804347826086957,0.5714285714285714,0.05,0.23243243243243245,0.6976744186046512,0.5891089108910891,0.49041339950372226,0.4893492187499999,0.48485027322404367,0.09403669724770643,0.13489208633093525,0.13263358778625955,0.26145038167938933,8.461693548387096,0.2558959067497967,29.0,75.0,6.0,10.0,6.0,16.0,94.0,237.0,8.0,19.0,62.0,123.0,312.0,14.0,29.0,31.0,26.0,78.0,330.0,235.0,94.0,8.0,5.0,,,,0.8943089430894309,0.3942307692307692,0.4827586206896552,0.3333333333333333,0.3967741935483871,0.38613861386138615,0.09282178217821782,0.38666666666666666,0.3918918918918919,0.9655172413793104,0.2933168316831683,0.39662447257383965,0.3983050847457627,0.8723404255319149,0.10869565217391304,0.6,0.8333333333333334,0.20652173913043478,0.42105263157894735,1.0,0.08648648648648649,0.375,0.33513513513513515,0.4,25.279166666666672,20.0,39.0,2.0,7.0,0.022900763358778626,0.3225806451612903,0.022151898734177215,3.0,2.0,0.00641025641025641,0.004219409282700422,,,,False,3.0,0.013333333333333334,
2248,1610612760,Earl Watson,Earl Watson,2248,SEA,84195.0,1403,-117.0,2679,2677,817.0,908,322,5356,51.0,109.0,8.0,15.0,10.0,27.0,22.0,56.0,36.0,90.0,109.0,255,71.0,466.0,3021,12.0,27.0,32.0,23.0,74.0,41.0,129.0,44.0,174.0,6.0,25.0,184.0,84.0,268.0,64.0,96.0,37.0,51.0,620.0,7.0,17.0,22.0,66.0,3.0,91.0,24.0,115.0,4.0,61.0,29.0,32.0,56.0,14.0,38.0,44.0,18.0,1.0,7.0,100.0,6.0,25.0,40.0,104.0,4.0,12.0,95.0,3.0,13.0,87.0,8.0,29.0,18.0,14.0,7.0,5.0,2.0,15.0,7.0,,,,129.0,817.0,19.0,18.0,0.2018348623853211,0.20754716981132076,0.42745098039215684,0.4444444444444444,0.3108108108108108,0.4582366589327146,0.3375,0.33587786259541985,0.4957446808510638,0.38095238095238093,0.41346153846153844,0.09803921568627451,0.14678899082568808,0.10714285714285714,18.688524590163933,0.56,0.027522935779816515,0.07746478873239436,0.01927437641723356,0.07308970099667775,0.019444444444444445,0.07632263660017347,0.01932367149758454,0.029900332225913623,0.020202020202020204,0.007042253521126761,0.022727272727272728,0.010416666666666666,0.06884057971014493,0.0641025641025641,0.0935672514619883,0.07109004739336493,0.07777777777777778,0.017467248908296942,0.4666666666666667,0.2529002320185615,0.46788990825688076,0.5483870967741935,0.1568627450980392,0.12993039443155452,0.39285714285714285,0.44,0.13636363636363635,0.2088167053364269,0.4,0.41379310344827586,0.3055555555555556,0.375,0.5333333333333333,0.375,0.20610687022900764,0.37037037037037035,0.6612529002320185,0.4900452214452215,0.5153949999999999,0.46720813953488377,0.06637168141592921,0.10507246376811594,0.06866952789699571,0.27682403433476394,8.465490196078433,0.3049645390070922,13.0,38.0,,3.0,4.0,13.0,46.0,138.0,1.0,10.0,44.0,59.0,176.0,1.0,13.0,5.0,14.0,57.0,141.0,137.0,46.0,20.0,6.0,1.0,,1.0,0.7966101694915254,0.3352272727272727,0.07692307692307693,0.24561403508771928,0.33714285714285713,0.40835266821345706,0.08816705336426914,0.34210526315789475,0.34210526315789475,1.0,0.32018561484918795,0.3333333333333333,0.3333333333333333,0.7391304347826086,0.075,,,0.25,0.1,1.0,0.09923664122137404,0.3076923076923077,0.33587786259541985,0.3357664233576642,25.254545454545454,10.0,36.0,1.0,1.0,0.03333333333333333,0.22727272727272727,0.005681818181818182,,,,,,,,False,1.0,,
2366,1610612760,Mike Wilks,Mike Wilks,2366,SEA,15301.0,255,,469,470,112.0,134,59,939,12.0,20.0,3.0,4.0,6.0,8.0,1.0,5.0,16.0,33.0,29.0,58,11.0,72.0,510,4.0,5.0,8.0,10.0,15.0,3.0,26.0,22.0,36.0,4.0,5.0,20.0,20.0,40.0,16.0,9.0,5.0,6.0,100.0,,6.0,5.0,15.0,,20.0,7.0,27.0,1.0,6.0,3.0,3.0,8.0,4.0,7.0,9.0,1.0,1.0,3.0,17.0,,5.0,15.0,32.0,,1.0,16.0,1.0,5.0,15.0,,5.0,1.0,1.0,1.0,,,1.0,,,,,26.0,112.0,5.0,1.0,0.3793103448275862,0.4074074074074074,0.5,0.8,0.6666666666666666,0.4765625,0.8,0.575,0.5070422535211268,0.8,0.5909090909090909,0.08620689655172414,0.2,,16.266173752310536,0.47058823529411764,,0.1079136690647482,0.03614457831325301,0.07575757575757576,,0.0975609756097561,0.027906976744186046,0.05555555555555555,,0.045454545454545456,,,0.13157894736842105,0.1111111111111111,0.09230769230769231,0.07142857142857142,0.08333333333333333,0.037037037037037035,,0.3125,0.6,0.75,0.3333333333333333,0.078125,0.2,0.2,,0.515625,0.48484848484848486,0.5,0.4375,0.8,0.75,,0.4,0.75,0.40625,0.4584595238095237,0.5487599999999999,0.46852368421052637,0.08571428571428572,0.07936507936507936,0.1111111111111111,0.3611111111111111,11.35344827586207,0.23880597014925373,,,,,,,1.0,6.0,,,5.0,1.0,6.0,,,,1.0,5.0,,5.0,1.0,4.0,,,,,,0.16666666666666666,,0.2,0.2,0.09375,,,,,0.09375,0.16666666666666666,0.16666666666666666,,,,,,,,,,0.25,0.2,30.25,1.0,3.0,1.0,1.0,0.030303030303030304,0.2,0.14285714285714285,,,,,,1.0,0.07142857142857142,False,,,
2404,1610612760,Chris Wilcox,Chris Wilcox,2404,SEA,112930.0,1882,-99.0,3605,3605,793.0,743,419,7210,207.0,299.0,56.0,82.0,37.0,53.0,93.0,227.0,15.0,50.0,315.0,576,171.0,801.0,4047,67.0,104.0,159.0,59.0,100.0,35.0,153.0,450.0,180.0,88.0,32.0,49.0,12.0,61.0,9.0,26.0,8.0,15.0,134.0,24.0,93.0,85.0,205.0,48.0,338.0,119.0,457.0,16.0,50.0,38.0,12.0,43.0,3.0,28.0,46.0,15.0,,8.0,89.0,8.0,19.0,99.0,191.0,14.0,23.0,188.0,10.0,4.0,253.0,35.0,135.0,9.0,28.0,21.0,,7.0,28.0,18.0,9.0,1.0,3.0,153.0,793.0,21.0,6.0,0.7142857142857143,0.8302583025830258,0.546875,0.6442307692307693,0.59,0.5431034482758621,0.6320754716981132,0.5784313725490197,0.581277213352685,0.6625,0.612,0.05555555555555555,0.056856187290969896,0.06167400881057269,19.05461670340436,0.48314606741573035,0.3870967741935484,0.1774891774891775,0.0744,0.20286396181384247,0.0625,0.18424396442185514,0.07160342717258263,0.10649350649350649,0.05921052631578947,0.061124694376528114,0.047619047619047616,0.1111111111111111,0.11849710982658959,0.2113095238095238,0.19661733615221988,0.2116788321167883,0.18620689655172415,0.07017543859649122,0.6428571428571429,0.5155172413793103,0.6923076923076923,0.7340425531914894,0.7246376811594203,0.3913793103448276,0.40969162995594716,0.43661971830985913,0.6559139784946236,0.08620689655172414,0.3,0.30612244897959184,0.9333333333333333,0.7735849056603774,0.6829268292682927,0.25,0.5196078431372549,0.6981132075471698,0.5224137931034483,0.4970693771626298,0.5320465909090909,0.48494108910891087,0.19852941176470587,0.1997041420118343,0.19850187265917604,0.19101123595505617,4.671180555555558,0.21997226074895979,,,,,,,,4.0,,2.0,2.0,,4.0,,2.0,25.0,,2.0,,2.0,,3.0,4.0,,,,,,,,,0.006896551724137931,,,,,0.006896551724137931,,,,,,,0.018867924528301886,,,,,0.0196078431372549,,38.975,,,2.0,,0.02,,,,,,,4.0,2.0,0.021505376344086023,False,,,
