EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,FG3A,SecondChanceFG3A,PenaltyFG3A,FG3APct,DefCorner3ReboundPct,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,Avg3ptShotDistance,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LongMidRangeFGM,PtsUnassisted2s,Arc3Assists,TwoPtShootingFoulsDrawn,AtRimPctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGA,PtsPutbacks,Fg3aBlocked,LostBallTurnovers,Travels,SecondChanceTurnovers,2pt And 1 Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,OffAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,SecondChanceFtPoints,Technical Free Throw Trips,LostBallSteals,FTOffRebounds,OffFTReboundPct,OffArc3ReboundPct,on,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Clear Path Fouls,3pt And 1 Free Throw Trips,BlockedCorner3,Arc3PctBlocked,HeaveMakes,OffensiveGoaltends
101177,1610612759,Fabricio Oberto,Fabricio Oberto,101177,SAS,3205.0,53,4.0,102,97,18.0,49.0,11.0,199,4.0,6.0,1.0,2.0,1.0,1.0,2.0,6.0,3.0,6.0,15.0,1.0,13.0,99,1.0,3.0,2.0,1.0,1.0,1.0,3.0,12.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,9.0,1.0,4.0,2.0,5.0,1.0,8.0,5.0,13.0,1.0,1.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,18.0,2.0,1.0,1.0,1.0,0.4,0.3333333333333333,1.0,0.4,0.3333333333333333,1.0,0.40625,0.3333333333333333,0.75,0.0666666666666666,0.1666666666666666,17.69911504424779,0.75,0.2,0.1282051282051282,0.1052631578947368,0.2222222222222222,0.1111111111111111,0.1458333333333333,0.1063829787234042,0.0909090909090909,0.15,0.25,0.1111111111111111,0.1111111111111111,0.1428571428571428,0.25,0.125,0.3333333333333333,0.4,0.6666666666666666,0.6666666666666666,1.0,0.4,0.3333333333333333,0.4,1.0,0.2,0.6666666666666666,0.5,1.0,1.0,1.0,0.4,0.3996533333333333,0.2968,0.5122,0.1538461538461538,0.2307692307692307,8.413333333333334,0.1764705882352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,1610612759,Robert Horry,Robert Horry,109,SAS,1294.0,22,1.0,38,37,12.0,,7.0,75,1.0,1.0,,,1.0,1.0,1.0,1.0,,2.0,2.0,,4.0,40,,,,2.0,2.0,,4.0,4.0,,1.0,,1.0,,1.0,,,2.0,1.0,1.0,1.0,1.0,,2.0,2.0,4.0,,,,1.0,1.0,1.0,2.0,1.0,1.0,3.0,,1.0,,,,,1.0,,1.0,1.0,,4.0,12.0,,,1.0,1.0,1.0,,1.0,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,,,11.11111111111111,0.5,,0.0714285714285714,0.0909090909090909,0.1666666666666666,0.1428571428571428,0.1,0.1111111111111111,,0.1428571428571428,0.1428571428571428,,0.3333333333333333,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,1.0,0.6666666666666666,0.4932333333333332,0.5856,0.4932333333333332,,1.0,7.3,0.3157894736842105,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,1306.0,22,1.0,42,40,22.0,16.0,7.0,82,1.0,1.0,,,,,,1.0,1.0,1.0,3.0,,5.0,46,,,,,,,3.0,2.0,,,,,,,,,,,,1.0,1.0,,2.0,,2.0,,1.0,1.0,,,1.0,1.0,,1.0,2.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,3.0,22.0,,,1.0,1.0,0.3333333333333333,,,0.4166666666666667,,1.5,0.4166666666666667,,1.5,,,13.72549019607843,,,0.1,,0.3333333333333333,,0.1538461538461538,,,,,,,0.2,0.3333333333333333,,1.0,0.1666666666666666,1.0,1.0,1.0,0.1666666666666666,,,,0.1666666666666666,,,,,,0.6666666666666666,0.475325,,0.45435,,0.6,8.266666666666666,0.5238095238095238,2.0,,,3.0,,1.0,0.5,,0.3333333333333333,,,24.266666666666666,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.1666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,1471.0,25,4.0,48,42,14.0,11.0,10.0,90,1.0,2.0,,,,,1.0,2.0,7.0,6.0,11.0,2.0,14.0,46,1.0,1.0,2.0,1.0,3.0,,2.0,6.0,1.0,1.0,4.0,5.0,2.0,1.0,,,14.0,,,1.0,2.0,,3.0,,3.0,,,,,,,,,1.0,2.0,,,2.0,1.0,2.0,,,,,,,2.0,14.0,1.0,,0.5,0.5,0.5454545454545454,1.0,0.3333333333333333,0.5454545454545454,1.0,0.3333333333333333,0.5833333333333334,1.0,0.3333333333333333,0.0909090909090909,,21.428571428571427,,,0.1538461538461538,,0.2,,0.1666666666666666,,,,,,0.3333333333333333,0.2,0.3333333333333333,,,0.1818181818181818,0.5,1.0,1.0,0.1818181818181818,0.5,0.5,,0.6363636363636364,,,,,,0.1818181818181818,0.4654727272727273,0.4154,0.4018333333333333,0.1428571428571428,0.1428571428571428,13.818181818181818,0.2916666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,2.0,1.0,0.5,0.5714285714285714,0.5714285714285714,0.5,0.0833333333333333,0.0833333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,1610612759,Eric Williams,Eric Williams,677,SAS,5298.0,88,6.0,174,164,52.0,87.0,21.0,338,3.0,3.0,1.0,1.0,,,2.0,6.0,8.0,7.0,17.0,4.0,42.0,169,2.0,4.0,4.0,1.0,4.0,2.0,10.0,12.0,1.0,5.0,1.0,6.0,1.0,4.0,1.0,,13.0,,1.0,1.0,9.0,3.0,13.0,1.0,14.0,,2.0,2.0,2.0,1.0,3.0,5.0,2.0,4.0,6.0,,1.0,4.0,,7.0,,,,,,,10.0,52.0,,,0.8571428571428571,1.0,0.4117647058823529,0.5,0.25,0.5588235294117647,0.4,0.4444444444444444,0.5675675675675675,0.4,0.5,0.0588235294117647,0.1666666666666666,21.42857142857143,0.4,0.25,0.1428571428571428,0.0169491525423728,0.0526315789473684,,0.1219512195121951,0.0133333333333333,,,,,0.1333333333333333,0.2258064516129032,0.0625,,,0.088235294117647,1.0,1.0,0.6666666666666666,0.1764705882352941,0.3333333333333333,0.4,1.0,0.2352941176470588,0.2,1.0,,,,0.5882352941176471,0.4730075757575758,0.4179,0.47505,0.0952380952380952,0.238095238095238,12.117647058823527,0.2988505747126437,10.0,,3.0,17.0,1.0,5.0,0.5,,0.2941176470588235,,0.3333333333333333,24.952941176470592,3.0,7.0,,2.0,8.0,2.0,24.0,7.0,3.0,1.0,0.4705882352941176,0.4,0.4705882352941176,0.2058823529411764,0.4285714285714285,0.4285714285714285,1.0,0.2222222222222222,,0.4285714285714285,2.0,2.0,,4.0,,0.25,0.25,1.0,0.1081081081081081,0.2,5.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0588235294117647,0.1,0.0833333333333333,0.5,0.5555555555555556,1.0,0.2,0.6666666666666666,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2757,1610612759,Beno Udrih,Beno Udrih,2757,SAS,3475.0,58,4.0,115,112,26.0,67.0,11.0,227,2.0,4.0,,1.0,1.0,1.0,2.0,5.0,6.0,6.0,15.0,8.0,32.0,113,,2.0,,1.0,1.0,2.0,4.0,2.0,1.0,7.0,1.0,8.0,,4.0,2.0,1.0,17.0,,,2.0,4.0,,6.0,,6.0,,2.0,2.0,3.0,2.0,1.0,4.0,,5.0,6.0,,,4.0,,8.0,1.0,,,,,,4.0,26.0,1.0,1.0,0.1666666666666666,0.1666666666666666,0.4,,1.0,0.6,,1.0,0.6666666666666666,,1.0,0.0666666666666666,,21.875,0.75,,0.0888888888888888,,0.1538461538461538,,0.1034482758620689,,,,,0.1,,0.1304347826086956,0.1666666666666666,,,0.2,0.5,0.6666666666666666,,0.25,0.4,0.4,,0.3,0.5,,,1.0,1.0,0.45,0.4449174999999999,0.57965,0.5311,,0.125,11.146666666666668,0.2260869565217391,2.0,,,5.0,,,0.25,,0.1,,,24.62,2.0,3.0,,,4.0,,6.0,3.0,2.0,0.5,0.8,,0.8,0.15,0.6666666666666666,0.6666666666666666,,,,0.6666666666666666,2.0,10.0,1.0,3.0,0.25,0.3333333333333333,0.3333333333333333,0.5,0.1304347826086956,0.1666666666666666,2.0,,,,,1.0,,,,,,,1.0,1.0,1.0,,,6.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521,1610612759,Jacque Vaughn,Jacque Vaughn,1521,SAS,2108.0,35,,69,68,32.0,48.0,6.0,137,,,,,,,1.0,1.0,4.0,2.0,5.0,,4.0,53,,,,1.0,2.0,,2.0,,,6.0,6.0,12.0,2.0,2.0,2.0,2.0,30.0,,1.0,,4.0,,4.0,1.0,5.0,,,,,,1.0,1.0,1.0,,3.0,,,2.0,,2.0,,,,,,,2.0,32.0,1.0,,,,0.4,,0.5,0.4,,0.5,0.3333333333333333,,0.5,,,9.09090909090909,,,0.1176470588235294,0.0357142857142857,,,0.0952380952380952,0.0303030303030303,,0.0625,,0.125,0.125,0.1111111111111111,,,,,,,,0.2,1.0,1.0,,0.8,,,,,,,0.4010399999999999,,0.4429499999999999,,0.5,14.62,0.463768115942029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,4.0,1.0,,0.25,0.25,,0.1666666666666666,0.1666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,1610612759,Brent Barry,Brent Barry,699,SAS,1817.0,30,-18.0,63,58,29.0,39.0,6.0,121,,,,,,,,,2.0,,2.0,2.0,11.0,67,,,,,,,6.0,,,,,,,,,,,,,1.0,2.0,,3.0,,3.0,,,,4.0,1.0,1.0,5.0,5.0,,,,,2.0,,2.0,,,,,,,6.0,29.0,,,,,,,,0.6428571428571429,,1.0,0.6875,,1.0,,,19.11764705882353,0.8,,0.0869565217391304,,0.1,,0.0909090909090909,,,,,0.0909090909090909,,0.1111111111111111,0.125,,,,,,,,,,,0.2857142857142857,,,,,,0.7142857142857143,0.4932642857142857,,0.5255,,0.5454545454545454,18.35,0.4603174603174603,3.0,,1.0,5.0,,3.0,0.7142857142857143,,0.4285714285714285,,0.3333333333333333,23.86,1.0,2.0,1.0,2.0,3.0,2.0,9.0,2.0,1.0,1.0,0.6,0.6666666666666666,0.6,0.2857142857142857,0.5,0.5,1.0,0.6666666666666666,0.5,0.5,,,,1.0,,,,,0.125,0.3333333333333333,2.0,1.0,,,,3.0,,1.0,,,,,0.6666666666666666,0.6666666666666666,1.0,,1.0,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,1610612759,Michael Finley,Michael Finley,714,SAS,2147.0,36,-5.0,75,67,25.0,48.0,7.0,142,3.0,4.0,,,,,,,5.0,4.0,9.0,1.0,18.0,72,,1.0,1.0,1.0,2.0,,2.0,6.0,,,3.0,3.0,3.0,,,,9.0,,,,1.0,4.0,5.0,,5.0,,,,2.0,2.0,,2.0,,1.0,1.0,,,1.0,,1.0,,,,,,,2.0,25.0,,,0.75,0.75,0.4444444444444444,,0.5,0.6538461538461539,,0.3333333333333333,0.6538461538461539,,0.3333333333333333,,,18.51851851851852,1.0,0.4444444444444444,0.0454545454545454,,,,0.032258064516129,,,,,,,0.1428571428571428,,,,0.3076923076923077,0.75,0.75,1.0,,,,,0.3846153846153846,,,,,,0.6153846153846154,0.4697499999999999,0.4268,0.3309333333333333,0.0555555555555555,0.1111111111111111,10.833333333333336,0.3333333333333333,1.0,,,4.0,,1.0,0.3076923076923077,,0.0769230769230769,,,24.475,2.0,3.0,,1.0,3.0,,9.0,3.0,2.0,1.0,0.75,,0.75,0.2307692307692307,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,,0.6666666666666666,1.0,2.0,,,,0.2,0.2,,,,1.0,,,,,,,2.0,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,1203.0,20,11.0,39,37,12.0,15.0,7.0,76,2.0,5.0,2.0,2.0,1.0,3.0,1.0,2.0,,3.0,7.0,3.0,9.0,40,2.0,2.0,4.0,1.0,3.0,2.0,4.0,,1.0,1.0,2.0,3.0,,,,1.0,8.0,1.0,2.0,,4.0,1.0,5.0,3.0,8.0,1.0,,,1.0,,,1.0,,1.0,1.0,,,4.0,,5.0,1.0,2.0,1.0,1.0,2.0,,4.0,12.0,,1.0,,,0.4285714285714285,1.0,0.3333333333333333,0.4285714285714285,1.0,0.3333333333333333,0.5,1.0,0.4,0.1428571428571428,,21.73913043478261,1.0,0.5,0.3636363636363636,0.2,,0.1428571428571428,0.2857142857142857,0.1764705882352941,,0.3333333333333333,0.1666666666666666,0.75,,0.3333333333333333,,0.3333333333333333,,0.7142857142857143,0.4,0.5,,0.2857142857142857,0.5,0.5,,,1.0,1.0,,1.0,0.3333333333333333,0.7142857142857143,0.5062714285714286,0.5831,0.5566,0.4444444444444444,0.4444444444444444,3.971428571428572,0.3076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,2.0,0.2,,,,0.25,0.25,,,,4.0,,1.0,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
