EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BadPassTurnovers,StepOutOfBoundsTurnovers,RecoveredBlocks,LongMidRangePctBlocked,BlocksRecoveredPct,ShortMidRangeAssists,ShortMidRangePctBlocked,SecondChanceCorner3FGM,PenaltyArc3FGM,Fg3aBlocked,Loose Ball Fouls,Offensive Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedShortMidRange,Defensive 3 Seconds Violations,DefensiveGoaltends,on,BlockedLongMidRange,Corner3PctBlocked,Clear Path Fouls,3SecondViolations,3pt And 1 Free Throw Trips
101110,1610612757,Martell Webster,Martell Webster,101110,POR,13379.0,223,9,418,408,163,185,57,826,14.0,22.0,8.0,10.0,6.0,11.0,1.0,3.0,6.0,12.0,2.0,11.0,2.0,1.0,3.0,3.0,12.0,1.0,1.0,4.0,21.0,37.0,5.0,23.0,19.0,76.0,444.0,9.0,12.0,1.0,3.0,6.0,27.0,9.0,17.0,1.0,7.0,12.0,33.0,20.0,22.0,12.0,3.0,14.0,1.0,11.0,3.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,10.0,1.0,9.0,1.0,3.0,15.0,4.0,22.0,11.0,33.0,2.0,3.0,1.0,2.0,3.0,1.0,4.0,1.0,3.0,1.0,7.0,1.0,2.0,1.0,7.0,20.0,6.0,1.0,23.0,1.0,7.0,5.0,1.0,1.0,1.0,1.0,33.0,163,3.0,5.0,0.47619047619047616,0.7142857142857143,0.8,0.21739130434782608,0.3333333333333333,0.14285714285714285,0.22727272727272727,0.5675675675675675,0.75,0.5294117647058824,0.475,0.7,0.4375,0.5352112676056338,0.7105263157894737,0.532258064516129,0.38333333333333336,0.02702702702702703,0.045454545454545456,16.049382716049383,0.42857142857142855,0.25,0.09090909090909091,0.1271186440677966,0.06338028169014084,0.06521739130434782,0.017857142857142856,0.10975609756097561,0.050505050505050504,0.05555555555555555,0.1,0.05263157894736842,0.02631578947368421,0.1111111111111111,0.07142857142857142,0.16666666666666666,0.030303030303030304,0.15384615384615385,0.0625,0.36666666666666664,0.6363636363636364,0.6666666666666666,0.21428571428571427,0.05,0.3333333333333333,0.3333333333333333,1.0,0.2,0.5,0.5,1.0,0.18333333333333332,0.18181818181818182,0.18181818181818182,1.0,0.2,0.25,0.25,0.6666666666666666,0.6666666666666666,0.8,0.125,0.13333333333333333,0.06666666666666667,1.0,1.0,0.4583333333333333,0.5454545454545454,0.125,0.3333333333333333,0.16666666666666666,0.75,0.2727272727272727,0.5272322033898303,0.5422,0.5334130434782608,0.10606060606060606,0.16279069767441862,0.35526315789473684,0.4342105263157895,7.372972972972973,25.904347826086955,0.38995215311004783,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
101127,1610612757,Jarrett Jack,Jarrett Jack,101127,POR,3511.0,59,25,121,110,42,56,14,231,3.0,6.0,,,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,,,,1.0,3.0,,,,6.0,10.0,2.0,6.0,7.0,25.0,112.0,,,,,,,4.0,5.0,,,3.0,11.0,2.0,10.0,3.0,3.0,,,3.0,1.0,1.0,6.0,,6.0,,,4.0,2.0,12.0,,,,,1.0,,1.0,,1.0,,2.0,1.0,1.0,2.0,1.0,4.0,,1.0,1.0,6.0,1.0,1.0,3.0,5.0,6.0,1.0,,9.0,1.0,3.0,2.0,1.0,1.0,1.0,,11.0,42,1.0,2.0,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,,,0.3333333333333333,0.6,,0.8,0.5625,,0.8,0.625,,0.7857142857142857,0.375,0.1,,19.25925925925926,0.3333333333333333,,,0.025,,,,0.017857142857142856,,,,,,,0.125,,,,,0.375,0.5,0.5,,0.125,1.0,1.0,,0.125,0.5,1.0,1.0,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.1875,0.3333333333333333,0.3333333333333333,,,,,,,,,0.4,1.0,,,,0.75,0.3333333333333333,0.49545625000000004,,0.43407999999999997,0.16666666666666666,0.25,,0.44,6.17,24.516666666666666,0.34710743801652894,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,
101195,1610612757,Luke Schenscher,Luke Schenscher,101195,POR,2840.0,47,27,92,95,39,36,12,187,4.0,7.0,2.0,3.0,1.0,2.0,2.0,4.0,,1.0,,,,,,,,,,,6.0,12.0,,,2.0,14.0,81.0,2.0,3.0,,,2.0,6.0,2.0,5.0,,,,4.0,10.0,2.0,,,2.0,,,,3.0,1.0,,1.0,,,,,2.0,,5.0,,1.0,8.0,1.0,10.0,5.0,15.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,9.0,9.0,5.0,2.0,,3.0,1.0,2.0,,2.0,2.0,2.0,,4.0,39,,,0.8333333333333334,1.0,,,,,,0.5,0.6666666666666666,0.4,0.5,0.6666666666666666,0.4,0.5384615384615384,0.75,0.4,,0.25,0.2857142857142857,13.333333333333332,,0.125,,0.2857142857142857,0.15151515151515152,0.125,,0.25,0.11627906976744186,0.3333333333333333,0.09090909090909091,0.07692307692307693,,0.6666666666666666,0.1111111111111111,0.1,0.25,,0.3333333333333333,0.5833333333333334,0.5714285714285714,0.8,0.75,0.3333333333333333,0.5,0.6666666666666666,1.0,0.08333333333333333,,,,,,,,,,,,1.0,0.6666666666666666,0.5,,,,,0.4,0.5,,,,0.5833333333333334,,0.5036666666666666,0.5515,0.43351999999999996,0.15384615384615385,0.15384615384615385,0.42857142857142855,0.2857142857142857,3.4333333333333336,,0.42391304347826086,,,1.0,,0.5,1.0,0.25,,,,,,,,,,,,,,,,,,,,True,,,,,
2424,1610612757,Dan Dickau,Dan Dickau,2424,POR,26652.0,444,50,826,822,296,322,109,1648,17.0,30.0,3.0,4.0,8.0,16.0,6.0,16.0,15.0,44.0,1.0,8.0,2.0,,3.0,15.0,53.0,2.0,4.0,15.0,38.0,90.0,16.0,61.0,42.0,166.0,848.0,6.0,11.0,3.0,6.0,1.0,22.0,13.0,38.0,5.0,18.0,28.0,69.0,14.0,62.0,21.0,27.0,2.0,1.0,52.0,15.0,4.0,60.0,10.0,70.0,4.0,6.0,25.0,27.0,150.0,2.0,5.0,,11.0,23.0,2.0,36.0,7.0,43.0,1.0,14.0,6.0,8.0,14.0,4.0,13.0,1.0,5.0,4.0,27.0,1.0,10.0,22.0,55.0,41.0,1.0,6.0,53.0,4.0,10.0,10.0,1.0,1.0,1.0,,69.0,296,13.0,9.0,0.18421052631578946,0.1891891891891892,0.4375,0.26229508196721313,0.5,0.2777777777777778,0.26666666666666666,0.4222222222222222,0.5454545454545454,0.34210526315789475,0.4105960264900662,0.6176470588235294,0.36607142857142855,0.47352941176470587,0.6470588235294118,0.4785714285714286,0.40397350993377484,0.044444444444444446,0.1,20.6282722513089,0.5185185185185185,0.06896551724137931,,0.08582089552238806,0.01818181818181818,0.12359550561797752,0.018867924528301886,0.09523809523809523,0.01837270341207349,0.014705882352941176,,0.03007518796992481,0.012987012987012988,0.05952380952380952,0.0967741935483871,0.09836065573770492,0.15,0.06896551724137931,0.01098901098901099,0.1986754966887417,0.5666666666666667,0.6296296296296297,0.11764705882352941,0.10596026490066225,0.375,0.4,0.16666666666666666,0.2913907284768212,0.3409090909090909,0.3409090909090909,0.26666666666666666,0.052980132450331126,0.125,0.125,1.0,0.3509933774834437,0.2830188679245283,0.28846153846153844,0.4,0.23529411764705882,0.75,0.3333333333333333,0.11764705882352941,0.23529411764705882,0.5,0.5,0.2857142857142857,0.5,0.05357142857142857,,0.26785714285714285,0.6026490066225165,0.28846153846153844,0.48302766666666663,0.49604999999999994,0.4667645454545454,0.08125,0.10416666666666667,0.13253012048192772,0.41566265060240964,11.286666666666667,25.150819672131142,0.3583535108958838,9.0,2.0,,,,8.0,0.0625,1.0,5.0,1.0,3.0,2.0,8.0,3.0,0.01639344262295082,0.018867924528301886,0.034482758620689655,0.5,1.0,0.3333333333333333,0.046875,,,,,,True,,,,,
2566,1610612757,Travis Outlaw,Travis Outlaw,2566,POR,16601.0,277,43,511,515,192,196,59,1026,15.0,20.0,2.0,3.0,3.0,4.0,5.0,14.0,26.0,55.0,3.0,6.0,2.0,,2.0,2.0,6.0,1.0,1.0,3.0,46.0,89.0,5.0,12.0,39.0,146.0,530.0,6.0,7.0,3.0,3.0,2.0,23.0,11.0,25.0,2.0,5.0,16.0,44.0,52.0,40.0,15.0,,4.0,1.0,5.0,2.0,3.0,5.0,1.0,6.0,,1.0,3.0,2.0,13.0,5.0,4.0,2.0,12.0,13.0,6.0,31.0,11.0,42.0,,10.0,1.0,9.0,6.0,2.0,8.0,1.0,2.0,2.0,14.0,1.0,5.0,10.0,25.0,31.0,,1.0,46.0,4.0,20.0,5.0,8.0,5.0,9.0,,44.0,192,3.0,5.0,0.5652173913043478,0.5909090909090909,1.0,0.4166666666666667,1.0,0.4,0.45454545454545453,0.5168539325842697,0.8571428571428571,0.44,0.5297029702970297,1.05,0.4666666666666667,0.5983606557377049,1.0454545454545454,0.5641025641025641,0.1188118811881188,0.033707865168539325,0.1,23.61111111111111,0.42857142857142855,0.2727272727272727,0.13333333333333333,0.07692307692307693,0.024844720496894408,0.17647058823529413,0.08196721311475409,0.10548523206751055,0.04054054054054054,,0.024390243902439025,0.03614457831325301,0.06382978723404255,0.08620689655172414,0.0975609756097561,0.05714285714285714,0.19148936170212766,0.14285714285714285,,0.19801980198019803,0.75,0.8333333333333334,0.6,0.13861386138613863,0.35714285714285715,0.38461538461538464,0.4,0.5445544554455446,0.4727272727272727,0.4727272727272727,0.5769230769230769,0.0594059405940594,0.5,0.5,1.0,0.0594059405940594,0.3333333333333333,0.3333333333333333,1.0,0.3,0.6666666666666666,,0.2,0.1,1.0,1.0,0.13333333333333333,0.75,0.06666666666666667,,0.1,0.31683168316831684,0.4,0.4446699999999999,0.5065642857142857,0.433301724137931,0.17094017094017094,0.19047619047619047,0.15753424657534246,0.3013698630136986,13.478651685393254,25.24166666666667,0.37573385518590996,4.0,1.0,5.0,,0.5555555555555556,,0.07142857142857142,2.0,2.0,,,1.0,,,,,0.14285714285714285,1.0,1.0,0.6666666666666666,,1.0,1.0,3.0,,,True,,,,,
1711,1610612757,Raef LaFrentz,Raef LaFrentz,1711,POR,4211.0,70,-13,130,135,44,53,17,265,3.0,4.0,,1.0,1.0,1.0,2.0,5.0,3.0,12.0,1.0,2.0,,1.0,2.0,1.0,5.0,,,3.0,8.0,21.0,2.0,7.0,8.0,30.0,159.0,,3.0,,,4.0,4.0,3.0,7.0,1.0,5.0,4.0,13.0,14.0,2.0,3.0,3.0,,,5.0,1.0,1.0,,,,,,,,,,3.0,,2.0,7.0,1.0,10.0,3.0,13.0,,3.0,2.0,1.0,1.0,,2.0,,,,3.0,,1.0,5.0,11.0,6.0,,2.0,8.0,,3.0,1.0,,,,,13.0,44,3.0,1.0,0.875,0.875,0.5,0.2857142857142857,,0.2,0.2857142857142857,0.38095238095238093,,0.42857142857142855,0.39285714285714285,,0.375,0.46875,0.4,0.4642857142857143,0.25,0.047619047619047616,,23.333333333333332,0.3333333333333333,0.16666666666666666,,0.23333333333333334,0.075,0.2222222222222222,,0.23076923076923078,0.04838709677419355,0.125,0.1,0.045454545454545456,,0.1111111111111111,0.375,0.23076923076923078,0.2,0.25,,0.14285714285714285,0.75,0.75,1.0,0.17857142857142858,0.4,0.5,0.5,0.42857142857142855,0.25,0.25,1.0,0.07142857142857142,0.5,0.5,1.0,0.17857142857142858,0.2,0.2,,0.3333333333333333,,,,,,,0.08333333333333333,1.0,0.16666666666666666,0.5,0.25,0.39285714285714285,0.2,0.4570857142857143,0.4369666666666667,0.46966250000000004,0.0967741935483871,0.125,0.13333333333333333,0.43333333333333335,13.023809523809524,24.114285714285717,0.3384615384615385,1.0,,,,,,0.2,,,,2.0,2.0,,,,,,,,,,,,,,,True,,,,,
200771,1610612757,Sergio Rodriguez,Sergio Rodriguez,200771,POR,5343.0,89,13,169,172,71,71,27,341,4.0,6.0,1.0,1.0,2.0,2.0,,,5.0,7.0,,2.0,,,,1.0,6.0,,,3.0,9.0,13.0,1.0,8.0,3.0,24.0,180.0,1.0,2.0,,,,2.0,5.0,5.0,,3.0,1.0,11.0,4.0,14.0,,3.0,,,6.0,1.0,1.0,13.0,3.0,16.0,1.0,2.0,9.0,3.0,35.0,1.0,,,1.0,6.0,,7.0,1.0,8.0,,1.0,1.0,,4.0,1.0,3.0,,1.0,,7.0,,4.0,1.0,6.0,7.0,,,4.0,,1.0,1.0,,,,,11.0,71,1.0,1.0,0.2222222222222222,0.2222222222222222,,0.125,,,0.125,0.6923076923076923,0.5,1.0,0.5,0.5,0.625,0.5217391304347826,0.5,0.6111111111111112,0.38095238095238093,0.07692307692307693,0.16666666666666666,14.851485148514852,0.5714285714285714,,,0.12244897959183673,,0.0625,0.038461538461538464,0.1076923076923077,0.012048192771084338,,,,0.05555555555555555,,0.125,0.2,0.1,,,0.2857142857142857,0.6666666666666666,0.8,0.25,,,,,0.3333333333333333,0.7142857142857143,0.7142857142857143,0.2,0.09523809523809523,,,,0.2857142857142857,0.16666666666666666,0.16666666666666666,,0.5,1.0,,,,,,0.25,1.0,,,0.375,0.6666666666666666,0.16666666666666666,0.5078714285714285,0.46409999999999996,0.493075,0.045454545454545456,0.07142857142857142,0.08333333333333333,0.4583333333333333,10.692307692307692,24.075,0.42011834319526625,3.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,
2048,1610612757,Jamaal Magloire,Jamaal Magloire,2048,POR,10640.0,177,44,313,309,80,89,37,622,16.0,20.0,3.0,4.0,7.0,7.0,4.0,10.0,1.0,4.0,,,,,,,,,,,21.0,34.0,,,17.0,59.0,319.0,3.0,5.0,,,5.0,11.0,8.0,10.0,,,7.0,23.0,28.0,14.0,,,2.0,,,,1.0,6.0,2.0,8.0,2.0,,2.0,3.0,18.0,2.0,10.0,,9.0,19.0,4.0,32.0,12.0,44.0,2.0,2.0,1.0,1.0,3.0,,9.0,,2.0,1.0,12.0,,,11.0,26.0,21.0,3.0,1.0,28.0,,10.0,4.0,6.0,5.0,6.0,,23.0,80,3.0,4.0,0.6666666666666666,0.7,,,,,,0.6176470588235294,0.6,0.8,0.6176470588235294,0.6,0.8,0.6145833333333334,0.6875,0.7666666666666667,,0.029411764705882353,0.05,16.666666666666668,0.25,0.36363636363636365,,0.1919191919191919,0.10638297872340426,0.20930232558139536,0.046511627906976744,0.19718309859154928,0.08759124087591241,0.21428571428571427,0.05555555555555555,0.0625,,0.25,0.125,0.19148936170212766,0.20689655172413793,0.21428571428571427,0.16666666666666666,0.5882352941176471,0.8,0.8421052631578947,0.75,0.29411764705882354,0.4,0.4,0.5,0.11764705882352941,0.25,0.25,,,,,,,,,,0.8,0.75,0.6666666666666666,,,,,0.7,1.0,,,,0.5882352941176471,,0.4661764705882353,0.500675,0.5032300000000001,0.22727272727272727,0.22727272727272727,0.1864406779661017,0.3898305084745763,4.25,,0.25559105431309903,1.0,,3.0,,0.5,1.0,,,,,4.0,7.0,,,,,0.18181818181818182,,,,,,,1.0,2.0,,True,,,,,
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,8574.0,143,10,267,269,114,127,39,536,16.0,20.0,7.0,10.0,7.0,8.0,7.0,14.0,10.0,24.0,,,,,,,,,,,33.0,58.0,,,7.0,73.0,275.0,8.0,13.0,,,2.0,18.0,9.0,17.0,,,4.0,22.0,52.0,14.0,,,14.0,,,,1.0,1.0,,1.0,,,,1.0,2.0,5.0,8.0,,2.0,18.0,2.0,22.0,13.0,35.0,,,,,1.0,,1.0,,1.0,1.0,2.0,,,7.0,11.0,13.0,4.0,1.0,12.0,2.0,5.0,2.0,6.0,3.0,6.0,,22.0,114,2.0,2.0,0.7878787878787878,1.0,,,,,,0.5689655172413793,0.6153846153846154,0.5294117647058824,0.5689655172413793,0.6153846153846154,0.5294117647058824,0.5793650793650794,0.6,0.55,,0.017241379310344827,0.05,20.634920634920636,0.5,0.3333333333333333,,0.20689655172413793,0.08163265306122448,0.0625,0.16666666666666666,0.16806722689075632,0.1015625,0.11538461538461539,0.08695652173913043,0.061224489795918366,0.21739130434782608,0.25,0.06666666666666667,0.22727272727272727,0.05,0.08333333333333333,,0.3448275862068966,0.8,0.8421052631578947,0.5625,0.2413793103448276,0.5,0.5,1.0,0.41379310344827586,0.4166666666666667,0.4166666666666667,1.0,,,,,,,,,0.7692307692307693,0.7,,,,,,0.47058823529411764,0.875,,,,0.3448275862068966,,0.46444482758620703,0.5069100000000001,0.4741588235294117,0.08196721311475409,0.08196721311475409,0.2465753424657534,0.3013698630136986,9.62413793103448,,0.42696629213483145,,,6.0,,1.0,,,,,,1.0,,,,,,,,,,,,,3.0,,1.0,True,,,,,
2216,1610612757,Zach Randolph,Zach Randolph,2216,POR,9549.0,159,-14,300,295,103,140,38,595,23.0,33.0,2.0,7.0,8.0,13.0,11.0,29.0,7.0,23.0,,,,,,,4.0,,,3.0,41.0,85.0,,4.0,29.0,111.0,311.0,4.0,15.0,,,3.0,11.0,15.0,26.0,,3.0,14.0,44.0,38.0,44.0,,,6.0,1.0,3.0,,8.0,5.0,1.0,6.0,1.0,,3.0,1.0,13.0,2.0,11.0,1.0,2.0,25.0,2.0,29.0,14.0,43.0,6.0,6.0,5.0,1.0,12.0,1.0,6.0,1.0,6.0,3.0,18.0,4.0,6.0,3.0,9.0,31.0,4.0,,36.0,4.0,14.0,6.0,3.0,3.0,3.0,,44.0,103,5.0,6.0,0.4634146341463415,0.5,,,,,,0.4823529411764706,0.26666666666666666,0.5769230769230769,0.4606741573033708,0.26666666666666666,0.5172413793103449,0.5285714285714286,0.3235294117647059,0.5945945945945946,0.0449438202247191,0.09411764705882353,0.12121212121212122,35.54913294797688,0.6666666666666666,0.4,0.08333333333333333,0.21739130434782608,0.10784313725490197,0.07407407407407407,0.05263157894736842,0.19014084507042253,0.09285714285714286,0.21739130434782608,0.09090909090909091,0.06521739130434782,0.07692307692307693,0.275,0.18181818181818182,0.18867924528301888,0.05263157894736842,0.125,0.15789473684210525,0.3707865168539326,0.696969696969697,0.7931034482758621,0.5217391304347826,0.3258426966292135,0.3793103448275862,0.44,0.2727272727272727,0.25842696629213485,0.30434782608695654,0.30434782608695654,0.5714285714285714,,,,,0.0449438202247191,,,,0.4666666666666667,0.2857142857142857,,,,,,0.4482758620689655,0.6153846153846154,,,0.10344827586206896,0.4157303370786517,,0.43663579545454545,0.4580307692307692,0.45470714285714287,0.1414141414141414,0.14736842105263157,0.0990990990990991,0.3963963963963964,7.652941176470589,31.675,0.3433333333333333,6.0,,1.0,,0.3333333333333333,1.0,0.13793103448275862,,,,2.0,1.0,,,,,,,,,,,,,,,True,,,,,
