EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Technical Free Throw Trips,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Clear Path Fouls,on,Arc3PctBlocked,Blocked3s,BlockedArc3,OffensiveGoaltends,HeaveMakes,BlockedCorner3,3pt And 1 Free Throw Trips
101123,1610612738,Gerald Green,Gerald Green,101123,BOS,9527.0,159,-21,319,318,108,131,38.0,637,8.0,17.0,1.0,4.0,5.0,8.0,5.0,7.0,7.0,10.0,6.0,13.0,1.0,4.0,6.0,15.0,1.0,1.0,2.0,6.0,20.0,34.0,12.0,28.0,6.0,82.0,355,4.0,7.0,1.0,1.0,11.0,11.0,14.0,3.0,10.0,1.0,32.0,16.0,24.0,33.0,3.0,8.0,15.0,6.0,3.0,3.0,4.0,7.0,1.0,3.0,2.0,1.0,18.0,2.0,5.0,4.0,3.0,7.0,7.0,14.0,3.0,5.0,4.0,1.0,9.0,6.0,2.0,3.0,2.0,11.0,1.0,3.0,13.0,20.0,13.0,3.0,9.0,3.0,6.0,2.0,32.0,108,5.0,1.0,0.4,0.5,0.9166666666666666,0.42857142857142855,1.0,0.3,0.42857142857142855,0.5882352941176471,0.5714285714285714,0.7857142857142857,0.6129032258064516,0.6875,0.6458333333333334,0.6307692307692307,0.6875,0.6666666666666666,0.45161290322580644,0.08823529411764706,0.17647058823529413,21.22905027932961,0.8181818181818182,0.030612244897959183,0.04310344827586207,0.16,0.05405405405405406,0.056910569105691054,0.0457516339869281,0.06521739130434782,0.03571428571428571,0.023809523809523808,0.15384615384615385,0.046511627906976744,0.0625,0.16666666666666666,0.14285714285714285,0.11538461538461539,0.27419354838709675,0.47058823529411764,0.5714285714285714,0.375,0.11290322580645161,0.7142857142857143,0.7142857142857143,0.2,0.16129032258064516,0.7,0.7,0.5714285714285714,0.20967741935483872,0.46153846153846156,0.46153846153846156,1.0,0.24193548387096775,0.4,0.4,0.8333333333333334,0.5,0.25,0.125,1.0,1.0,0.3333333333333333,0.625,0.16666666666666666,0.25,0.25,0.3333333333333333,0.7258064516129032,0.4,0.5130795081967213,0.48823333333333335,0.5103020833333333,0.09230769230769231,0.16216216216216217,0.13414634146341464,0.3902439024390244,7.514705882352941,25.014285714285716,0.3385579937304075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101155,1610612738,Ryan Gomes,Ryan Gomes,101155,BOS,34150.0,569,-52,1102,1108,297,367,125.0,2210,50.0,73.0,20.0,30.0,11.0,18.0,4.0,17.0,33.0,79.0,1.0,1.0,1.0,1.0,,,,,,,87.0,169.0,1.0,1.0,45.0,222.0,1260,22.0,33.0,,,54.0,17.0,37.0,1.0,1.0,19.0,56.0,118.0,56.0,3.0,,38.0,,,12.0,28.0,12.0,40.0,6.0,6.0,14.0,13.0,92.0,10.0,32.0,12.0,61.0,82.0,43.0,125.0,4.0,9.0,6.0,3.0,11.0,6.0,11.0,5.0,1.0,22.0,1.0,3.0,20.0,49.0,39.0,3.0,58.0,4.0,26.0,,56.0,297,10.0,4.0,0.6781609195402298,0.8676470588235294,1.0,1.0,,1.0,1.0,0.514792899408284,0.6666666666666666,0.4594594594594595,0.5205882352941177,0.6666666666666666,0.4868421052631579,0.5634517766497462,0.6923076923076923,0.56,0.0058823529411764705,0.07100591715976332,0.136986301369863,17.689822294022616,0.5,0.15681233933161953,0.08163265306122448,0.13953488372093023,0.10752688172043011,0.15368421052631578,0.0865979381443299,0.11450381679389313,0.09876543209876543,0.05,0.11764705882352941,0.15625,0.17475728155339806,0.16393442622950818,0.08,0.05714285714285714,0.4294117647058823,0.684931506849315,0.7936507936507936,0.52,0.1,0.23529411764705882,0.26666666666666666,1.0,0.4647058823529412,0.4177215189873418,0.4177215189873418,0.8787878787878788,0.0058823529411764705,1.0,1.0,1.0,,,,,0.9090909090909091,0.6666666666666666,,,,0.47368421052631576,0.6111111111111112,0.02631578947368421,1.0,,,0.43529411764705883,,0.48704411764705874,0.5460481481481482,0.4811842105263159,0.13541666666666666,0.13612565445026178,0.24324324324324326,0.25225225225225223,9.76449704142012,22.8,0.2695099818511797,10.0,1.0,1.0,9.0,2.0,3.0,5.0,5.0,5.0,5.0,2.0,3.0,5.0,3.0,2.0,0.11764705882352941,0.21428571428571427,0.029411764705882353,0.10526315789473684,0.14556962025316456,0.6,0.05,,,,,,,,,,,,,,,,,,,True,,,,,,,
1709,1610612738,Michael Olowokandi,Michael Olowokandi,1709,BOS,2351.0,39,-22,77,79,36,38,8.0,156,2.0,5.0,,,2.0,4.0,2.0,6.0,,,,,,,,,,,,,4.0,11.0,,,,8.0,84,,,,,,4.0,7.0,,,,8.0,2.0,6.0,,,,,,1.0,,,,,,,,,,1.0,1.0,7.0,8.0,1.0,9.0,,1.0,,1.0,2.0,1.0,,1.0,,2.0,,2.0,4.0,5.0,,,,,,,8.0,36,,,0.25,0.25,,,,,,0.36363636363636365,,0.5714285714285714,0.36363636363636365,,0.5714285714285714,0.36363636363636365,,0.5714285714285714,,0.09090909090909091,0.2,14.942528735632184,1.0,0.25925925925925924,0.027777777777777776,0.14285714285714285,,0.23529411764705882,0.022727272727272728,,0.125,,,0.375,0.36363636363636365,0.2,,,0.45454545454545453,0.4,0.5,,0.5454545454545454,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,0.5714285714285714,0.5,,,,,0.45454545454545453,,0.4558636363636364,,0.4840857142857143,,,,1.0,5.609090909090909,,0.4675324675324675,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,
1887,1610612738,Wally Szczerbiak,Wally Szczerbiak,1887,BOS,54001.0,900,-42,1764,1754,570,627,194.0,3518,41.0,72.0,6.0,16.0,9.0,19.0,16.0,49.0,60.0,161.0,12.0,25.0,3.0,7.0,32.0,81.0,2.0,4.0,7.0,25.0,117.0,282.0,44.0,106.0,113.0,479.0,1942,10.0,26.0,4.0,7.0,34.0,30.0,79.0,10.0,32.0,62.0,152.0,154.0,80.0,120.0,12.0,6.0,81.0,32.0,19.0,39.0,16.0,55.0,10.0,6.0,17.0,18.0,126.0,3.0,13.0,13.0,55.0,82.0,16.0,98.0,2.0,18.0,15.0,3.0,23.0,13.0,31.0,10.0,13.0,54.0,3.0,20.0,36.0,65.0,95.0,7.0,126.0,12.0,41.0,,152.0,570,7.0,17.0,0.6581196581196581,0.6754385964912281,0.9090909090909091,0.41509433962264153,0.5714285714285714,0.3125,0.41509433962264153,0.4148936170212766,0.38461538461538464,0.379746835443038,0.47164948453608246,0.48484848484848486,0.40540540540540543,0.5331807780320366,0.5,0.5211267605633803,0.27319587628865977,0.0673758865248227,0.1111111111111111,24.785461887935387,0.42592592592592593,0.08972267536704731,0.020967741935483872,0.087248322147651,0.018404907975460124,0.08923884514435695,0.020434227330779056,0.022123893805309734,0.022388059701492536,0.019230769230769232,0.02564102564102564,0.04739336492890995,0.07453416149068323,0.08108108108108109,0.10526315789473684,0.00975609756097561,0.18556701030927836,0.5694444444444444,0.640625,0.5609756097560976,0.12628865979381443,0.32653061224489793,0.4,0.4375,0.41494845360824745,0.37267080745341613,0.37735849056603776,0.7833333333333333,0.06443298969072164,0.48,0.5,0.9166666666666666,0.20876288659793815,0.3950617283950617,0.3950617283950617,0.90625,0.48484848484848486,0.375,0.12121212121212122,0.5,1.0,0.17117117117117117,0.47368421052631576,0.06306306306306306,0.42857142857142855,0.22522522522522523,0.28,0.4587628865979381,0.3950617283950617,0.4810827319587627,0.4927057692307693,0.46473153153153146,0.09832134292565947,0.13183279742765272,0.0709812108559499,0.3173277661795407,12.719503546099286,24.66132075471698,0.3231292517006803,2.0,4.0,,14.0,3.0,3.0,8.0,4.0,20.0,3.0,2.0,1.0,3.0,2.0,,0.1836734693877551,0.2,,0.016129032258064516,0.13692946058091288,0.6666666666666666,0.16666666666666666,,2.0,3.0,1.0,4.0,2.0,16.0,0.009433962264150943,0.012422360248447204,0.04,0.09090909090909091,0.6666666666666666,0.5,,,,,,True,,,,,,,
2742,1610612738,Sebastian Telfair,Sebastian Telfair,2742,BOS,27313.0,455,-15,894,892,312,324,98.0,1786,26.0,53.0,1.0,4.0,8.0,16.0,7.0,13.0,12.0,35.0,8.0,13.0,2.0,3.0,4.0,14.0,,,,5.0,45.0,101.0,12.0,27.0,34.0,160.0,998,2.0,9.0,1.0,1.0,9.0,17.0,33.0,2.0,8.0,21.0,61.0,26.0,64.0,36.0,,2.0,14.0,4.0,8.0,46.0,24.0,70.0,19.0,5.0,22.0,16.0,164.0,,3.0,4.0,18.0,23.0,3.0,26.0,,7.0,4.0,3.0,10.0,8.0,10.0,2.0,1.0,20.0,2.0,6.0,21.0,46.0,29.0,1.0,40.0,6.0,14.0,,61.0,312,10.0,9.0,0.28888888888888886,0.29545454545454547,1.0,0.4444444444444444,1.0,0.25,0.4444444444444444,0.44554455445544555,0.2222222222222222,0.5151515151515151,0.4921875,0.35,0.4878048780487805,0.5517241379310345,0.4090909090909091,0.5754716981132075,0.2109375,0.07920792079207921,0.11320754716981132,16.450648055832502,0.5,0.05732484076433121,0.01,0.05405405405405406,,0.05670103092783505,0.007556675062972292,,0.014925373134328358,0.015267175572519083,,0.061946902654867256,0.04938271604938271,0.06779661016949153,,,0.4140625,0.49056603773584906,0.5531914893617021,0.3076923076923077,0.1015625,0.5384615384615384,0.5833333333333334,0.14285714285714285,0.2734375,0.34285714285714286,0.35294117647058826,0.3333333333333333,0.1015625,0.6153846153846154,0.6153846153846154,1.0,0.109375,0.2857142857142857,0.2857142857142857,1.0,0.4,0.25,,,,0.3902439024390244,0.5,0.07317073170731707,0.6666666666666666,0.12195121951219512,,0.625,0.2857142857142857,0.5234367187499999,0.4432285714285714,0.49392682926829273,0.10294117647058823,0.12844036697247707,0.05625,0.38125,7.901980198019803,24.48148148148148,0.348993288590604,2.0,8.0,,1.0,1.0,2.0,,1.0,9.0,4.0,3.0,1.0,4.0,1.0,,0.07692307692307693,0.024390243902439025,,,0.058333333333333334,0.25,,1.0,1.0,1.0,,4.0,1.0,,,0.02857142857142857,,0.1,1.0,1.0,,,,,,True,,,,,,,
2753,1610612738,Delonte West,Delonte West,2753,BOS,23037.0,384,-70,774,756,264,295,79.0,1530,22.0,45.0,3.0,4.0,10.0,19.0,4.0,11.0,12.0,43.0,3.0,11.0,2.0,5.0,7.0,22.0,,2.0,3.0,8.0,38.0,99.0,10.0,33.0,24.0,130.0,856,3.0,6.0,1.0,4.0,12.0,13.0,35.0,5.0,13.0,6.0,47.0,30.0,46.0,24.0,6.0,4.0,22.0,7.0,6.0,49.0,9.0,58.0,8.0,1.0,25.0,19.0,125.0,2.0,2.0,6.0,22.0,31.0,4.0,35.0,1.0,11.0,8.0,3.0,14.0,10.0,9.0,4.0,2.0,23.0,2.0,3.0,17.0,34.0,15.0,1.0,30.0,3.0,9.0,,47.0,264,4.0,2.0,0.39473684210526316,0.4166666666666667,0.8,0.30303030303030304,0.25,0.38461538461538464,0.30303030303030304,0.3838383838383838,0.5,0.37142857142857144,0.4015151515151515,0.45,0.4270833333333333,0.4397163120567376,0.5,0.46078431372549017,0.25,0.06060606060606061,0.13333333333333333,19.114219114219114,0.6086956521739131,0.08695652173913043,0.007142857142857143,0.08955223880597014,0.029411764705882353,0.0875,0.011494252873563218,,,0.017857142857142856,0.06666666666666667,0.09523809523809523,0.07575757575757576,0.13043478260869565,,0.013157894736842105,0.3409090909090909,0.4888888888888889,0.5641025641025641,0.4090909090909091,0.08333333333333333,0.36363636363636365,0.36363636363636365,,0.32575757575757575,0.27906976744186046,0.27906976744186046,0.5,0.08333333333333333,0.2727272727272727,0.2727272727272727,1.0,0.16666666666666666,0.3181818181818182,0.3181818181818182,0.7142857142857143,0.4,0.75,0.2,,,0.3958333333333333,0.5263157894736842,0.10416666666666667,0.4,0.16666666666666666,0.375,0.5909090909090909,0.3181818181818182,0.5111878787878787,0.5492250000000001,0.5124291666666667,0.07194244604316546,0.08571428571428572,0.09230769230769231,0.36153846153846153,9.7989898989899,24.466666666666665,0.34108527131782945,3.0,5.0,,3.0,2.0,,2.0,1.0,2.0,9.0,5.0,3.0,9.0,6.0,,,0.12,,0.018867924528301886,0.08737864077669903,0.6666666666666666,0.3333333333333333,2.0,1.0,2.0,,2.0,,8.0,,,,0.2,0.5,1.0,1.0,1.0,0.029411764705882353,,,True,,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,29778.0,496,47,976,959,316,332,105.0,1935,44.0,70.0,4.0,4.0,14.0,26.0,6.0,13.0,29.0,61.0,3.0,6.0,,,28.0,68.0,2.0,4.0,19.0,35.0,79.0,144.0,31.0,74.0,95.0,346.0,1075,5.0,7.0,3.0,6.0,25.0,21.0,45.0,19.0,35.0,48.0,147.0,74.0,84.0,87.0,6.0,4.0,67.0,28.0,12.0,51.0,10.0,61.0,6.0,4.0,27.0,18.0,132.0,6.0,3.0,14.0,63.0,88.0,10.0,98.0,2.0,17.0,13.0,4.0,28.0,15.0,20.0,13.0,5.0,48.0,2.0,17.0,18.0,36.0,103.0,5.0,121.0,9.0,51.0,1.0,147.0,316,6.0,12.0,0.46835443037974683,0.4805194805194805,0.9354838709677419,0.4189189189189189,0.5,0.5428571428571428,0.4246575342465753,0.5486111111111112,0.7142857142857143,0.4666666666666667,0.5756880733944955,0.7307692307692307,0.61875,0.6336996336996337,0.78125,0.6743119266055045,0.3394495412844037,0.08333333333333333,0.14285714285714285,29.422548120989916,0.5833333333333334,0.18155619596541786,0.009708737864077669,0.18181818181818182,0.0594059405940594,0.18160377358490565,0.02195121951219512,0.018867924528301886,,0.006993006993006993,0.09523809523809523,0.13114754098360656,0.20930232558139536,0.1875,0.15384615384615385,0.02127659574468085,0.3211009174311927,0.6285714285714286,0.7333333333333333,0.5454545454545454,0.05963302752293578,0.46153846153846156,0.5,0.16666666666666666,0.2798165137614679,0.47540983606557374,0.48333333333333334,0.41379310344827586,0.027522935779816515,0.5,0.5,1.0,0.3119266055045872,0.4117647058823529,0.4117647058823529,0.9285714285714286,0.3076923076923077,1.0,0.3076923076923077,0.5,1.0,0.325,0.5384615384615384,,,0.4375,0.5428571428571428,0.6605504587155964,0.417910447761194,0.5049442396313365,0.4676272727272728,0.5112677215189874,0.19923371647509577,0.27419354838709675,0.07225433526011561,0.42485549132947975,9.070138888888888,25.15,0.3237704918032787,6.0,6.0,1.0,11.0,,3.0,6.0,1.0,12.0,4.0,3.0,1.0,4.0,1.0,1.0,0.07692307692307693,0.25,0.03225806451612903,0.05,0.20863309352517986,0.25,,2.0,1.0,2.0,,7.0,,1.0,,0.01639344262295082,,0.15384615384615385,0.5,1.0,1.0,,0.013333333333333334,1.0,,True,,,,,,,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,12629.0,210,66,406,404,158,137,52.0,810,19.0,37.0,2.0,3.0,6.0,13.0,5.0,11.0,1.0,4.0,1.0,2.0,1.0,1.0,,2.0,,,,1.0,25.0,52.0,1.0,4.0,9.0,62.0,396,2.0,5.0,,,6.0,8.0,18.0,1.0,2.0,4.0,23.0,10.0,40.0,3.0,,4.0,,,5.0,24.0,20.0,44.0,15.0,5.0,7.0,15.0,108.0,,7.0,5.0,18.0,24.0,7.0,31.0,,13.0,7.0,6.0,6.0,2.0,9.0,4.0,2.0,15.0,1.0,5.0,8.0,24.0,19.0,2.0,18.0,2.0,7.0,,23.0,158,4.0,3.0,0.2,0.21739130434782608,1.0,0.25,,0.5,0.5,0.4807692307692308,0.4,0.4444444444444444,0.4732142857142857,0.4,0.475,0.484375,0.42857142857142855,0.5,0.07142857142857142,0.09615384615384616,0.10810810810810811,16.88034188034188,0.4,0.11920529801324503,0.045454545454545456,0.11904761904761904,,0.11917098445595854,0.03825136612021858,0.08333333333333333,,0.03225806451612903,,0.11764705882352941,0.13953488372093023,0.09375,0.2,,0.6607142857142857,0.5135135135135135,0.5757575757575758,0.2631578947368421,0.19642857142857142,0.45454545454545453,0.5,,0.07142857142857142,0.25,0.25,,0.03571428571428571,0.5,0.5,1.0,0.03571428571428571,,,,0.6,0.6666666666666666,,,,0.65,0.46153846153846156,0.05,1.0,0.05,,0.7321428571428571,,0.525688888888889,0.45215999999999995,0.5244157894736842,0.11475409836065574,0.12280701754385964,0.0967741935483871,0.3709677419354839,4.017307692307692,38.525,0.3891625615763547,2.0,2.0,,1.0,,1.0,3.0,3.0,3.0,,,,,,,0.09090909090909091,0.05,,,0.10526315789473684,,,,,,,2.0,,,,,,,,,,,,2.0,,True,,,,,,,
2243,1610612738,Brian Scalabrine,Brian Scalabrine,2243,BOS,9057.0,151,-37,294,293,96,136,31.0,587,2.0,5.0,2.0,3.0,,,1.0,1.0,2.0,7.0,1.0,1.0,,,4.0,6.0,,1.0,1.0,2.0,5.0,13.0,5.0,7.0,4.0,29.0,321,3.0,4.0,1.0,2.0,9.0,1.0,1.0,1.0,2.0,,5.0,4.0,6.0,15.0,,2.0,6.0,4.0,1.0,9.0,1.0,10.0,,1.0,6.0,2.0,21.0,,3.0,3.0,6.0,11.0,3.0,14.0,2.0,5.0,3.0,2.0,5.0,4.0,3.0,1.0,3.0,8.0,,1.0,13.0,21.0,5.0,1.0,6.0,,3.0,,5.0,96,4.0,,0.4,0.5,1.0,0.7142857142857143,0.5,0.5,0.7142857142857143,0.38461538461538464,0.75,1.0,0.625,0.75,0.8333333333333334,0.6304347826086957,0.6428571428571429,0.625,0.35,0.07692307692307693,,9.30930930930931,0.625,0.0594059405940594,0.027777777777777776,0.10344827586206896,,0.06923076923076923,0.02158273381294964,0.0625,,,,0.07692307692307693,0.03571428571428571,0.058823529411764705,0.16666666666666666,0.2222222222222222,0.25,0.4,0.4,,0.05,1.0,1.0,1.0,0.35,0.2857142857142857,0.3333333333333333,0.5,0.05,1.0,1.0,1.0,0.3,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,0.16666666666666666,,,,,,,0.6666666666666666,0.5,0.6,0.6666666666666666,0.46910999999999997,0.49295,0.40126666666666666,0.13043478260869565,0.1875,0.3103448275862069,0.1724137931034483,11.299999999999999,25.25714285714286,0.32653061224489793,,1.0,,2.0,,2.0,,1.0,,3.0,1.0,2.0,3.0,2.0,,,0.11764705882352941,,,0.058823529411764705,0.6666666666666666,,,1.0,1.0,,,,,,0.14285714285714285,,0.16666666666666666,1.0,1.0,,,,,,True,,,,,,,
2570,1610612738,Kendrick Perkins,Kendrick Perkins,2570,BOS,22529.0,375,40,718,721,181,214,77.0,1439,18.0,33.0,8.0,15.0,4.0,8.0,9.0,27.0,,,,,,,,,,,,,27.0,60.0,,,6.0,60.0,759,9.0,18.0,,,20.0,4.0,10.0,,,2.0,10.0,30.0,24.0,,,16.0,,,7.0,15.0,5.0,20.0,4.0,1.0,9.0,4.0,45.0,2.0,23.0,9.0,40.0,56.0,25.0,81.0,5.0,5.0,2.0,3.0,13.0,8.0,6.0,5.0,2.0,19.0,1.0,5.0,32.0,52.0,16.0,1.0,20.0,2.0,10.0,,10.0,181,7.0,1.0,0.5555555555555556,0.7894736842105263,,,,,,0.45,0.5,0.4,0.45,0.5,0.4,0.43478260869565216,0.45454545454545453,0.4166666666666667,,0.11666666666666667,0.18181818181818182,10.945273631840797,0.6842105263157895,0.14084507042253522,0.08778625954198473,0.17307692307692307,0.03508771929824561,0.14583333333333334,0.07836990595611286,0.15053763440860216,0.03773584905660377,0.0603448275862069,,0.14705882352941177,0.09859154929577464,0.1951219512195122,0.09090909090909091,0.19230769230769232,0.55,0.5454545454545454,0.6666666666666666,0.5,0.45,0.3333333333333333,0.34615384615384615,0.6666666666666666,,,,,,,,,,,,,0.8333333333333334,0.5333333333333333,,,,0.8,0.5,,,,,0.55,,0.46511499999999995,0.5183222222222222,0.43269,0.14705882352941177,0.14705882352941177,0.3333333333333333,0.16666666666666666,3.988333333333333,,0.2520891364902507,2.0,2.0,,7.0,,2.0,4.0,1.0,1.0,31.0,21.0,7.0,31.0,15.0,,0.037037037037037035,0.2916666666666667,,0.045454545454545456,0.16216216216216217,0.4838709677419355,,1.0,,,,,,,,,,,,,,3.0,,,,True,,,,,,,
