EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,ThreePtAssists,Corner3Assists,OffThreePtRebounds,FTDefRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Assists,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,FTOffRebounds,Technical Free Throw Trips,3SecondViolations,OffFTReboundPct,Fg3aBlocked,BadPassOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Arc3PctBlocked,Defensive 3 Seconds Violations,on,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,Clear Path Fouls,SecondChanceCorner3PctAssisted,BlockedCorner3
101115,1610612747,Andrew Bynum,Andrew Bynum,101115,LAL,5440.0,91,-36.0,168,170,19,37,16,338,9.0,10.0,1.0,1.0,1.0,1.0,9,9,19,4.0,22,189,1.0,1.0,2.0,4.0,1.0,1.0,2.0,18,1.0,4.0,4.0,1.0,1.0,2.0,8.0,3.0,4.0,9,13,3.0,16,2.0,1.0,1.0,3.0,1.0,1.0,3,1.0,14.0,18.0,1.0,1.0,4.0,1.0,5.0,1.0,3.0,7.0,3.0,4.0,7.0,3.0,2.0,19,1.0,1.0,0.47368421052631576,1.0,1.0,0.47368421052631576,1.0,1.0,0.5238095238095238,1.0,1.0,0.05263157894736842,0.1111111111111111,12.6984126984127,0.16071428571428573,0.04918032786885246,0.18181818181818182,0.16666666666666666,0.033707865168539325,0.05,0.08695652173913043,0.3,0.20689655172413793,0.17647058823529413,0.2,0.42857142857142855,0.5263157894736842,0.9,0.9,1.0,0.47368421052631576,1.0,1.0,1.0,1.0,1.0,0.5263157894736842,0.48675263157894727,0.5524,0.5223,0.14285714285714285,0.14285714285714285,0.18181818181818182,0.09090909090909091,3.8157894736842106,0.1130952380952381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
101142,1610612747,Ronny Turiaf,Ronny Turiaf,101142,LAL,9767.0,163,20.0,312,310,82,82,38,622,16.0,23.0,5.0,8.0,4.0,4.0,9,27,44,13.0,67,313,5.0,8.0,2.0,12.0,6.0,6.0,17.0,40,3.0,4.0,7.0,2.0,,2.0,17.0,9.0,7.0,22,30,10.0,40,3.0,2.0,1.0,3.0,,,9,,20.0,33.0,3.0,2.0,24.0,4.0,22.0,4.0,11.0,13.0,10.0,3.0,13.0,7.0,17.0,82,0.7407407407407407,0.8333333333333334,0.6136363636363636,0.625,1.0,0.6136363636363636,0.625,1.0,0.6320754716981132,0.6,0.9444444444444444,0.06818181818181818,,17.415730337078653,0.2222222222222222,0.10112359550561797,0.16666666666666666,0.20567375886524822,0.06993006993006994,0.15,0.05128205128205128,0.15151515151515152,0.2857142857142857,0.17647058823529413,0.125,0.5384615384615384,0.5227272727272727,0.6956521739130435,0.7619047619047619,0.5625,0.20454545454545456,1.0,0.625,0.2,0.6666666666666666,1.0,0.5227272727272727,0.4859340909090909,0.5417571428571428,0.5700666666666666,0.21568627450980393,0.21568627450980393,0.1791044776119403,0.2537313432835821,6.836363636363635,0.26282051282051283,5.0,6.0,12.0,5.0,14.0,6.0,3.0,3.0,1.0,1.0,2.0,6.0,5.0,1.0,1.0,3.0,2.0,1.0,2.0,0.08695652173913043,0.08333333333333333,0.6666666666666666,0.125,0.018518518518518517,0.13333333333333333,0.023809523809523808,0.20833333333333334,0.14285714285714285,0.5555555555555556,0.5555555555555556,1.0,0.2727272727272727,0.5,0.5454545454545454,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1742,1610612747,Shammond Williams,Shammond Williams,1742,LAL,20696.0,345,-29.0,655,652,150,176,72,1307,4.0,8.0,1.0,2.0,1.0,2.0,5,15,36,4.0,94,700,3.0,5.0,2.0,8.0,4.0,8.0,18.0,12,1.0,26.0,31.0,12.0,8.0,6.0,67.0,6.0,6.0,22,29,11.0,40,12.0,7.0,5.0,4.0,,2.0,13,1.0,8.0,20.0,,,15.0,1.0,6.0,,2.0,,,,,,18.0,150,0.4,0.42857142857142855,0.4166666666666667,0.6,0.5,0.5232558139534884,0.3333333333333333,0.5666666666666667,0.5280898876404494,0.36363636363636365,0.5625,0.027777777777777776,0.2,13.709677419354838,0.1004566210045662,0.030456852791878174,0.075,0.09364548494983277,0.03514376996805112,0.04081632653061224,0.023809523809523808,0.12121212121212122,0.11,0.078125,0.0625,,0.09302325581395349,0.5,0.5,,0.05813953488372093,0.2222222222222222,0.5,,0.13333333333333333,0.5,0.6744186046511628,0.49844117647058805,0.47748571428571424,0.45877333333333337,0.022727272727272728,0.05263157894736842,0.0851063829787234,0.19148936170212766,13.644444444444444,0.22900763358778625,1.0,10.0,23.0,1.0,18.0,2.0,5.0,1.0,5.0,1.0,1.0,9.0,7.0,2.0,6.0,6.0,1.0,1.0,1.0,,,0.6923076923076923,0.05263157894736842,0.04310344827586207,0.03125,0.056179775280898875,0.05660377358490566,0.021739130434782608,0.2,0.25,,0.26744186046511625,0.43478260869565216,0.43478260869565216,0.6,9.0,21.0,3.0,2.0,5.0,11.0,29.0,1.0,1.0,2.0,20.0,50.0,4.0,3.0,7.0,36.0,24.0,1.0,28.0,11.0,4.0,0.6,0.4,0.42857142857142855,0.40816326530612246,0.5813953488372093,0.2441860465116279,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.3372093023255814,0.3793103448275862,0.3793103448275862,0.5454545454545454,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.4,0.13333333333333333,0.5,0.39285714285714285,25.440000000000005,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1885,1610612747,Lamar Odom,Lamar Odom,1885,LAL,9539.0,159,-4.0,311,309,88,90,32,620,14.0,19.0,4.0,4.0,4.0,8.0,9,22,41,23.0,67,342,4.0,7.0,8.0,16.0,5.0,14.0,17.0,20,2.0,12.0,23.0,5.0,5.0,2.0,57.0,5.0,9.0,21,34,10.0,44,6.0,2.0,4.0,6.0,,2.0,18,1.0,3.0,12.0,1.0,3.0,22.0,2.0,28.0,1.0,10.0,1.0,1.0,,1.0,1.0,17.0,88,0.45454545454545453,0.5555555555555556,0.5365853658536586,0.5714285714285714,0.35714285714285715,0.4230769230769231,0.5714285714285714,0.29411764705882354,0.5076923076923077,0.6818181818181818,0.40476190476190477,0.04878048780487805,0.2222222222222222,23.714285714285715,0.23333333333333334,0.06329113924050633,0.21951219512195122,0.22900763358778625,0.057971014492753624,,0.05263157894736842,0.2916666666666667,0.1590909090909091,0.20588235294117646,0.2857142857142857,1.0,0.36538461538461536,0.7368421052631579,0.7368421052631579,0.5,0.17307692307692307,0.5714285714285714,1.0,,0.47058823529411764,0.5,0.5769230769230769,0.4695336538461539,0.44870000000000004,0.4507088235294117,0.16393442622950818,0.2,0.23880597014925373,0.2537313432835821,7.639024390243904,0.2829581993569132,4.0,4.0,13.0,7.0,24.0,8.0,11.0,1.0,3.0,4.0,1.0,12.0,5.0,7.0,5.0,,4.0,2.0,2.0,,,0.6666666666666666,0.5,0.05084745762711865,0.13636363636363635,0.07142857142857142,0.3181818181818182,0.04,0.4444444444444444,0.5714285714285714,0.25,0.25,0.3076923076923077,0.3076923076923077,0.5,,2.0,,,1.0,,9.0,,,2.0,,11.0,,,3.0,,,,9.0,,10.0,,,,,0.21153846153846154,0.038461538461538464,,,,0.17307692307692307,,,,,,0.058823529411764705,,0.11764705882352941,,,25.236363636363638,2.0,1.0,1.0,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2756,1610612747,Sasha Vujacic,Sasha Vujacic,2756,LAL,8632.0,144,-2.0,269,269,41,79,33,538,1.0,4.0,,,,,2,3,14,8.0,53,285,,1.0,,,,,2.0,6,4.0,9.0,12.0,5.0,2.0,2.0,27.0,2.0,3.0,6,9,6.0,15,3.0,3.0,,2.0,,,4,,7.0,15.0,2.0,,8.0,1.0,8.0,,1.0,,,,,,2.0,41,1.0,1.0,0.21428571428571427,,,0.46875,,,0.5196078431372549,,0.25,0.2857142857142857,,17.515923566878982,0.06451612903225806,0.021505376344086023,0.08571428571428572,0.0703125,0.034722222222222224,,0.023809523809523808,0.058823529411764705,0.06060606060606061,0.07692307692307693,0.1111111111111111,,0.08333333333333333,0.25,1.0,1.0,0.041666666666666664,,,,,,0.7916666666666666,0.4799739583333332,0.48255,0.44049999999999995,0.06,0.06666666666666667,,0.03773584905660377,13.228571428571428,0.1524163568773234,1.0,1.0,8.0,2.0,,,3.0,1.0,3.0,,,2.0,2.0,,,,1.0,3.0,1.0,0.75,0.125,0.5,,0.058823529411764705,0.03571428571428571,0.07142857142857142,0.07692307692307693,,0.5,0.5,1.0,0.16666666666666666,0.125,0.14285714285714285,1.0,2.0,6.0,1.0,,1.0,11.0,28.0,2.0,,2.0,13.0,34.0,3.0,,3.0,36.0,3.0,,28.0,11.0,2.0,0.9230769230769231,0.38235294117647056,,0.38235294117647056,0.7083333333333334,0.125,0.3333333333333333,0.4,0.5,0.5833333333333334,0.39285714285714285,0.39285714285714285,1.0,0.25,0.5,0.3333333333333333,,0.6666666666666666,,0.39285714285714285,25.482352941176472,1.0,,,0.16666666666666666,1.0,2.0,1.0,2.0,0.029411764705882353,0.16666666666666666,0.05714285714285714,,,,,,,,,,,,,,True,,,,,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,12534.0,209,-13.0,398,396,89,107,40,794,13.0,25.0,2.0,3.0,2.0,4.0,23,49,96,59.0,169,430,4.0,8.0,7.0,21.0,11.0,17.0,54.0,32,6.0,14.0,20.0,7.0,1.0,6.0,46.0,4.0,3.0,16,19,6.0,25,7.0,4.0,3.0,9.0,1.0,1.0,15,1.0,3.0,14.0,1.0,3.0,50.0,1.0,71.0,3.0,27.0,2.0,1.0,1.0,3.0,2.0,54.0,89,0.32653061224489793,0.3333333333333333,0.5104166666666666,0.5,0.6470588235294118,0.4263565891472868,0.5384615384615384,0.4032258064516129,0.515625,0.6333333333333333,0.5638297872340425,0.0625,,38.80266075388027,0.11851851851851852,0.03669724770642202,0.061224489795918366,0.10326086956521739,0.03260869565217391,,0.0392156862745098,0.06818181818181818,0.11475409836065574,0.08333333333333333,,0.6666666666666666,0.1937984496124031,0.52,0.65,0.3076923076923077,0.17829457364341086,0.23076923076923078,0.6666666666666666,0.5,0.12903225806451613,0.5,0.4496124031007752,0.44939765625000005,0.4378944444444444,0.4502033333333333,0.18181818181818182,0.225,0.1242603550295858,0.31952662721893493,11.369791666666666,0.2236180904522613,14.0,22.0,48.0,29.0,66.0,2.0,6.0,4.0,2.0,,1.0,6.0,2.0,4.0,5.0,,6.0,4.0,6.0,0.2,0.020833333333333332,0.4,,0.02666666666666667,0.0625,,0.2,0.014925373134328358,0.6086956521739131,0.6086956521739131,0.42857142857142855,0.37209302325581395,0.4583333333333333,0.46808510638297873,0.2727272727272727,2.0,6.0,3.0,1.0,3.0,2.0,27.0,2.0,,11.0,4.0,33.0,5.0,1.0,14.0,9.0,3.0,1.0,26.0,2.0,2.0,0.75,0.12121212121212122,0.07142857142857142,0.125,0.2558139534883721,0.046511627906976744,0.3333333333333333,0.3333333333333333,0.5,0.20930232558139536,0.07407407407407407,0.07407407407407407,1.0,0.23076923076923078,0.15384615384615385,0.0967741935483871,0.3333333333333333,0.3548387096774194,,0.07692307692307693,26.527272727272724,,5.0,,,,1.0,,1.0,,,0.029411764705882353,1.0,1.0,2.0,1.0,1.0,1.0,0.4,0.1,0.3333333333333333,0.5,1.0,,,True,,,,,,
2230,1610612747,Maurice Evans,Maurice Evans,2230,LAL,6772.0,113,-43.0,216,214,52,58,23,430,9.0,15.0,4.0,5.0,2.0,3.0,8,21,37,9.0,57,235,4.0,6.0,,11.0,4.0,5.0,15.0,14,3.0,3.0,3.0,2.0,,1.0,6.0,4.0,1.0,6,7,5.0,12,4.0,3.0,1.0,1.0,,1.0,2,,3.0,5.0,,,5.0,,9.0,1.0,3.0,,,,,,15.0,52,0.3333333333333333,0.4117647058823529,0.5675675675675675,0.6666666666666666,0.8,0.5106382978723404,0.6875,0.5,0.5588235294117647,0.6875,0.6818181818181818,0.08108108108108109,,21.632653061224488,0.08695652173913043,0.0547945205479452,0.04,0.07446808510638298,0.04310344827586207,0.07142857142857142,0.06666666666666667,0.1111111111111111,0.11764705882352941,,0.2,,0.3191489361702128,0.6,0.75,0.4444444444444444,0.1702127659574468,0.625,0.8,,0.375,0.6666666666666666,0.5319148936170213,0.4786627659574468,0.5098857142857144,0.50218125,0.061224489795918366,0.07692307692307693,0.19298245614035087,0.2631578947368421,8.30810810810811,0.24074074074074073,5.0,7.0,14.0,7.0,28.0,8.0,,,1.0,,,1.0,,1.0,,,2.0,,2.0,0.2,,0.5,,0.023255813953488372,0.034482758620689655,0.030303030303030304,,,0.625,0.625,0.4,0.2978723404255319,0.5,0.5,0.14285714285714285,1.0,5.0,1.0,,2.0,1.0,5.0,1.0,,1.0,2.0,10.0,2.0,,3.0,3.0,3.0,,5.0,1.0,,0.5,0.2,,0.2,0.2127659574468085,0.10638297872340426,0.2,0.2,1.0,0.10638297872340426,0.2,0.2,,0.125,0.125,0.25,,0.125,,0.2,24.689999999999998,,,,,,,,,,,,,1.0,1.0,,,,0.5,,,1.0,,,,True,,,,,,
243,1610612747,Aaron McKie,Aaron McKie,243,LAL,4977.0,83,,155,147,18,31,16,302,2.0,2.0,,,,,2,7,12,,14,154,,1.0,,,,,,12,,5.0,7.0,3.0,,2.0,16.0,1.0,1.0,7,9,1.0,10,1.0,,1.0,4.0,,,6,,2.0,7.0,1.0,1.0,1.0,,,,,,,,,,,18,0.8571428571428571,0.8571428571428571,0.5833333333333334,,,0.5833333333333334,,,0.5833333333333334,,,,,10.344827586206897,0.12280701754385964,0.02,0.06666666666666667,0.1111111111111111,0.014492753623188406,,,0.1111111111111111,0.13793103448275862,0.07692307692307693,,,0.16666666666666666,1.0,1.0,0.5,0.16666666666666666,,,,,,0.16666666666666666,0.40913333333333335,0.3516,,,,,,14.899999999999999,0.11612903225806452,,5.0,8.0,,2.0,,2.0,,,1.0,,2.0,2.0,,,,,1.0,,,,0.3333333333333333,0.3333333333333333,,0.06666666666666667,,0.1,,,,,0.6666666666666666,0.625,0.625,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,True,,,,,,
2209,1610612747,Vladimir Radmanovic,Vladimir Radmanovic,2209,LAL,2571.0,43,4.0,85,85,29,25,13,170,2.0,7.0,1.0,2.0,,1.0,4,3,11,6.0,18,84,1.0,2.0,2.0,4.0,,2.0,7.0,2,1.0,2.0,2.0,1.0,,1.0,4.0,,3.0,1,4,2.0,6,2.0,1.0,1.0,,,,2,,2.0,3.0,,,5.0,,6.0,,2.0,,,,,,7.0,29,0.3333333333333333,0.5,0.2727272727272727,0.5,,0.4,0.5,0.5,0.5,0.6666666666666666,0.7,0.09090909090909091,,20.2020202020202,0.047619047619047616,,0.25,0.12121212121212122,0.05,,,0.25,,0.2727272727272727,,,0.4666666666666667,0.2857142857142857,0.3333333333333333,0.5,0.26666666666666666,1.0,0.5,,0.3333333333333333,,0.7333333333333333,0.5249233333333333,,0.4208166666666666,0.11764705882352941,0.15384615384615385,0.2222222222222222,0.3888888888888889,3.472727272727273,0.3411764705882353,1.0,,,4.0,4.0,2.0,,,2.0,,,2.0,2.0,,1.0,1.0,1.0,,1.0,0.14285714285714285,,1.0,,0.125,,0.16666666666666666,,,0.25,0.25,,,,,,1.0,1.0,,,,1.0,3.0,,1.0,1.0,2.0,4.0,,1.0,1.0,3.0,3.0,,3.0,1.0,,0.5,0.5,1.0,0.5,0.26666666666666666,0.06666666666666667,1.0,1.0,1.0,0.2,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333,1.0,0.3333333333333333,24.549999999999997,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2575,1610612747,Luke Walton,Luke Walton,2575,LAL,3602.0,60,-46.0,114,116,34,35,14,230,1.0,3.0,,2.0,1.0,1.0,4,3,11,2.0,8,149,,2.0,,,1.0,1.0,2.0,4,2.0,9.0,10.0,7.0,,2.0,21.0,1.0,2.0,2,5,3.0,8,1.0,1.0,,1.0,,,4,,3.0,4.0,,,1.0,,2.0,,1.0,,,,,,2.0,34,0.6666666666666666,0.6666666666666666,0.2727272727272727,,1.0,0.1875,,0.3333333333333333,0.23529411764705882,,0.3333333333333333,0.18181818181818182,0.25,16.030534351145036,0.05128205128205128,0.03125,0.125,0.07272727272727272,0.05357142857142857,,0.06666666666666667,0.1,0.05263157894736842,0.15384615384615385,,,0.1875,0.3333333333333333,0.5,1.0,0.25,1.0,,,0.3333333333333333,1.0,0.5,0.47464375000000003,0.5966,0.4936,0.058823529411764705,0.08333333333333333,,0.25,9.272727272727272,0.2982456140350877,2.0,,4.0,,2.0,,1.0,,2.0,1.0,,3.0,1.0,2.0,2.0,,,1.0,,0.3333333333333333,,0.75,0.25,0.08333333333333333,,0.11764705882352941,,,0.5,0.6666666666666666,0.5,0.25,,,,,,,,,,5.0,,,2.0,,5.0,,,2.0,,,,5.0,,1.0,,,,,0.3125,,,,,0.3125,,,,,,,,0.6666666666666666,,,25.520000000000003,,,,,1.0,1.0,,,0.2,,,,,,,,,,,,,,0.2,,True,,,,,,
