EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,OffCorner3ReboundPct,SecondChanceCorner3FGA,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,SecondChanceCorner3Frequency,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Clear Path Fouls,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on
101107,1610612737,Marvin Williams,Marvin Williams,101107,ATL,62697.0,1045,5.0,1972,1977,610,589,274,3949,43.0,99.0,12.0,29.0,12.0,29.0,18.0,35.0,81.0,194.0,1.0,3.0,1.0,1.0,3.0,18.0,3.0,142.0,328,4.0,21.0,117.0,413.0,2133,17.0,41.0,14.0,48.0,40.0,90.0,1.0,4.0,55.0,138.0,196.0,88.0,9.0,3.0,22.0,18.0,3.0,29.0,53.0,11.0,64.0,5.0,6.0,29.0,2.0,22.0,139.0,6.0,31.0,2.0,23.0,86.0,22.0,131.0,39.0,170.0,6.0,23.0,16.0,7.0,23.0,4.0,11.0,34.0,1.0,12.0,3.0,8.0,57.0,4.0,15.0,48.0,93.0,4.0,11.0,87.0,5.0,3.0,136.0,6.0,10.0,52.0,14.0,14.0,13.0,1.0,14.0,10.0,1.0,2.0,138.0,610,11.0,12.0,0.6901408450704225,0.7480916030534351,0.75,0.19047619047619047,0.25,0.19047619047619047,0.4329268292682927,0.4146341463414634,0.4444444444444444,0.42406876790830944,0.4146341463414634,0.44148936170212766,0.49266503667481665,0.48,0.5443548387096774,0.06017191977077364,0.08841463414634146,0.26262626262626265,0.05714285714285714,0.005154639175257732,20.394736842105264,0.40350877192982454,0.2716049382716049,0.02564102564102564,0.12874251497005987,0.04105960264900662,0.11219512195121951,0.045454545454545456,0.12485681557846506,0.04171364148816235,0.061016949152542375,0.03,0.027777777777777776,0.061224489795918366,0.10948905109489052,0.14285714285714285,0.1417910447761194,0.09937888198757763,0.1590909090909091,0.03468208092485549,0.7142857142857143,0.2836676217765043,0.43434343434343436,0.589041095890411,0.5116279069767442,0.10028653295128939,0.5142857142857142,0.5454545454545454,0.3333333333333333,0.5558739255014327,0.4175257731958763,0.41968911917098445,0.8641975308641975,0.008595988538681949,0.3333333333333333,0.3333333333333333,1.0,0.05157593123209169,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.7073170731707317,0.41379310344827586,0.16666666666666666,0.30851063829787234,0.41379310344827586,0.010638297872340425,1.0,0.031914893617021274,0.3438395415472779,0.16666666666666666,0.4478563037249282,0.507475,0.4315877659574468,0.13164556962025317,0.13903743315508021,0.1162227602905569,0.3341404358353511,12.053353658536588,25.899999999999995,0.3093306288032454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101136,1610612737,Salim Stoudamire,Salim Stoudamire,101136,ATL,24342.0,406,-57.0,778,779,325,294,89,1557,13.0,23.0,,1.0,5.0,10.0,1.0,4.0,41.0,99.0,1.0,6.0,1.0,4.0,15.0,47.0,24.0,55.0,126,16.0,53.0,24.0,182.0,835,3.0,7.0,,12.0,22.0,44.0,5.0,28.0,15.0,74.0,64.0,46.0,33.0,15.0,,45.0,15.0,1.0,20.0,1.0,21.0,,1.0,14.0,2.0,4.0,43.0,,1.0,,5.0,19.0,2.0,26.0,1.0,27.0,,8.0,5.0,3.0,11.0,1.0,6.0,8.0,1.0,5.0,1.0,2.0,19.0,,7.0,18.0,42.0,1.0,3.0,28.0,1.0,2.0,27.0,2.0,3.0,5.0,8.0,,,,,,,1.0,74.0,325,11.0,8.0,0.5818181818181818,0.5818181818181818,0.6875,0.3018867924528302,0.17857142857142858,0.3137254901960784,0.4365079365079365,0.42857142857142855,0.5,0.441340782122905,0.5,0.4097222222222222,0.4710526315789474,0.5,0.45625,0.29608938547486036,0.007936507936507936,0.043478260869565216,,,23.562570462232244,0.5789473684210527,0.06666666666666667,,0.06810035842293907,0.0033112582781456954,0.05952380952380952,,0.06611570247933884,0.002680965147453083,,,0.006535947712418301,,0.06779661016949153,0.05970149253731343,0.07446808510638298,0.045454545454545456,0.1111111111111111,,,0.12849162011173185,0.5652173913043478,0.5909090909090909,0.38461538461538464,0.0223463687150838,0.25,0.25,1.0,0.553072625698324,0.41414141414141414,0.41414141414141414,0.6341463414634146,0.0335195530726257,0.16666666666666666,0.16666666666666666,1.0,0.26256983240223464,0.3191489361702128,0.3191489361702128,0.6666666666666666,0.08333333333333333,,,0.1388888888888889,0.5,0.05555555555555555,0.25,0.3333333333333333,0.4245810055865922,0.3333333333333333,0.4465903954802261,0.4424277777777778,0.4428211267605635,0.027472527472527472,0.03875968992248062,0.06593406593406594,0.4065934065934066,15.553968253968252,26.588679245283025,0.41773778920308485,2.0,5.0,4.0,2.0,5.0,2.0,0.4,0.4166666666666667,0.4,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,True
101212,1610612737,Esteban Batista,Esteban Batista,101212,ATL,2719.0,45,-19.0,80,82,24,50,11,162,3.0,5.0,,2.0,2.0,2.0,1.0,2.0,,1.0,,,,,,,,4.0,8,,,,8.0,88,,2.0,,,2.0,3.0,,,,4.0,4.0,4.0,,,,,,2.0,2.0,,2.0,,,2.0,,,4.0,1.0,6.0,,1.0,7.0,3.0,11.0,7.0,18.0,,2.0,2.0,,,,,1.0,,,,,1.0,,1.0,5.0,10.0,1.0,1.0,5.0,1.0,3.0,2.0,,,1.0,,,,,,,,,4.0,24,2.0,,0.5,0.5,,,,,0.5,,0.6666666666666666,0.5,,0.6666666666666666,0.4444444444444444,,0.6666666666666666,,0.25,0.4,,,10.75268817204301,,0.42857142857142855,,0.2692307692307692,0.1875,0.125,0.125,0.23529411764705882,0.175,0.125,,0.3333333333333333,0.14285714285714285,0.3125,0.5,0.125,0.16666666666666666,,,,0.625,0.6,1.0,0.6666666666666666,0.25,0.5,0.5,,0.125,,,,,,,,,,,,1.0,,,0.6666666666666666,1.0,,,,0.625,,0.5368125,0.5665,0.6061333333333333,0.1111111111111111,0.1111111111111111,,0.5,4.5,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
200749,1610612737,Shelden Williams,Shelden Williams,200749,ATL,36144.0,602,-112.0,1111,1121,404,437,159,2232,30.0,59.0,9.0,20.0,14.0,28.0,2.0,18.0,22.0,61.0,,,,,,1.0,1.0,54.0,138,,1.0,38.0,146.0,1172,10.0,31.0,11.0,31.0,21.0,58.0,,1.0,21.0,63.0,78.0,30.0,,,12.0,1.0,,7.0,16.0,3.0,19.0,2.0,1.0,8.0,,8.0,41.0,7.0,33.0,4.0,14.0,93.0,11.0,118.0,44.0,162.0,8.0,18.0,11.0,7.0,14.0,2.0,5.0,25.0,1.0,9.0,1.0,7.0,39.0,8.0,9.0,50.0,86.0,3.0,10.0,49.0,7.0,6.0,45.0,5.0,,20.0,5.0,10.0,10.0,,10.0,6.0,1.0,2.0,63.0,404,3.0,5.0,0.7222222222222222,0.8125,,,,,0.391304347826087,0.3225806451612903,0.3620689655172414,0.38848920863309355,0.3225806451612903,0.3559322033898305,0.4591194968553459,0.4305555555555556,0.45,0.007194244604316547,0.050724637681159424,0.1016949152542373,0.05555555555555555,,15.325077399380804,0.358974358974359,0.275,0.1111111111111111,0.2285012285012285,0.0718954248366013,0.12173913043478261,0.08045977011494253,0.2049808429118774,0.07326007326007326,0.07317073170731707,0.0975609756097561,0.06103286384976526,0.06896551724137931,0.22929936305732485,0.26436781609195403,0.2085889570552147,0.11363636363636363,0.14814814814814814,0.10666666666666667,0.6,0.4244604316546763,0.5084745762711864,0.5660377358490566,0.6,0.12949640287769784,0.1111111111111111,0.11764705882352941,0.5,0.43884892086330934,0.36065573770491804,0.36065573770491804,0.9090909090909091,,,,,0.007194244604316547,,,,0.6451612903225806,0.45,0.3333333333333333,0.4745762711864407,0.5,,,0.01694915254237288,0.4316546762589928,,0.44489136690647474,0.48581428571428564,0.4419881355932204,0.12987012987012986,0.13071895424836602,0.21232876712328766,0.4315068493150685,9.145652173913042,25.7,0.36363636363636365,,,,,,,,,,,,0.10344827586206896,,,,,,,,,,,,,,,,,,,,True
2735,1610612737,Josh Childress,Josh Childress,2735,ATL,121438.0,2024,-110.0,3799,3811,1312,1365,499,7610,198.0,324.0,51.0,86.0,79.0,114.0,12.0,41.0,25.0,76.0,21.0,56.0,10.0,23.0,5.0,21.0,10.0,235.0,441,26.0,77.0,167.0,715.0,4072,55.0,93.0,27.0,137.0,91.0,147.0,11.0,33.0,73.0,288.0,240.0,230.0,78.0,,80.0,19.0,5.0,56.0,104.0,23.0,127.0,15.0,8.0,37.0,9.0,58.0,277.0,24.0,96.0,3.0,47.0,138.0,32.0,217.0,123.0,340.0,13.0,58.0,43.0,15.0,35.0,6.0,17.0,45.0,4.0,18.0,2.0,12.0,80.0,11.0,25.0,56.0,118.0,4.0,14.0,164.0,7.0,9.0,210.0,28.0,,100.0,19.0,34.0,26.0,4.0,36.0,20.0,3.0,1.0,288.0,1312,16.0,16.0,0.5106382978723404,0.6153846153846154,1.0,0.33766233766233766,0.3333333333333333,0.3466666666666667,0.5328798185941043,0.5913978494623656,0.6190476190476191,0.528957528957529,0.5670103092783505,0.5972222222222222,0.5870279146141215,0.6171171171171171,0.6515837104072398,0.14864864864864866,0.12698412698412698,0.15432098765432098,0.14634146341463414,,15.755774068145438,0.4375,0.2077922077922078,0.02142857142857143,0.10260223048327137,0.06713286713286713,0.12176165803108809,0.07741935483870968,0.10687463893703061,0.06896551724137931,0.0687732342007435,0.03862660944206009,0.07587253414264036,0.08928571428571429,0.09042553191489362,0.06338028169014084,0.13883299798792756,0.1288135593220339,0.0989010989010989,0.06806282722513089,0.5555555555555556,0.6254826254826255,0.6111111111111112,0.7226277372262774,0.494949494949495,0.07915057915057915,0.2926829268292683,0.34285714285714286,0.3333333333333333,0.14671814671814673,0.32894736842105265,0.32894736842105265,0.72,0.10810810810810811,0.375,0.375,1.0,0.04054054054054054,0.23809523809523808,0.23809523809523808,1.0,0.8865979381443299,0.5930232558139535,0.17647058823529413,0.6333333333333333,0.6929824561403509,0.12777777777777777,0.43478260869565216,0.05555555555555555,0.7741312741312741,0.2631578947368421,0.5441076550387596,0.5596018987341772,0.5641502808988766,0.1694915254237288,0.1949317738791423,0.1916083916083916,0.4027972027972028,4.241723356009069,24.82727272727273,0.34535404053698343,,,1.0,,4.0,2.0,,,,,0.1,0.046511627906976744,4.0,2.0,1.0,1.0,4.0,1.0,1.0,0.041237113402061855,,,,,,,,,,,,True
2098,1610612737,Slava Medvedenko,Slava Medvedenko,2098,ATL,902.0,15,8.0,28,29,10,23,2,57,,,,,,,,,2.0,5.0,,,,,,,,2.0,5,,,2.0,6.0,25,,,2.0,2.0,,2.0,,,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,2.0,4.0,,,2.0,1.0,,2.0,,,,1.0,,,,,,1.0,,2.0,10,,1.0,1.0,1.0,,,,,0.4,,,0.4,,,0.5,1.0,0.3333333333333333,,,,,,23.333333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.4,0.4,1.0,,,,,,,,,,,,,,,,,,,0.40286,,0.39644999999999997,,,0.3333333333333333,0.3333333333333333,19.119999999999997,,0.35714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1533,1610612737,Anthony Johnson,Anthony Johnson,1533,ATL,26856.0,448,-49.0,854,856,254,228,109,1710,8.0,19.0,1.0,3.0,2.0,5.0,10.0,25.0,19.0,48.0,1.0,4.0,,2.0,9.0,19.0,13.0,37.0,92,10.0,23.0,20.0,124.0,937,4.0,8.0,2.0,13.0,11.0,26.0,7.0,15.0,18.0,61.0,30.0,44.0,15.0,15.0,,19.0,9.0,3.0,59.0,12.0,71.0,10.0,2.0,29.0,2.0,28.0,154.0,3.0,2.0,,6.0,21.0,,27.0,5.0,32.0,1.0,7.0,3.0,4.0,16.0,4.0,12.0,11.0,1.0,4.0,,3.0,27.0,1.0,8.0,8.0,30.0,,,28.0,,4.0,23.0,1.0,,7.0,5.0,,,,1.0,1.0,,1.0,61.0,254,7.0,5.0,0.40540540540540543,0.40540540540540543,0.5,0.43478260869565216,0.4666666666666667,0.43478260869565216,0.40217391304347827,0.5,0.4230769230769231,0.45217391304347826,0.6111111111111112,0.524390243902439,0.49206349206349204,0.65,0.5980392156862745,0.2,0.03260869565217391,0.10526315789473684,0.04,,15.692307692307692,0.5925925925925926,,,0.06862745098039216,0.006060606060606061,0.07894736842105263,0.05172413793103448,0.07068062827225131,0.01288659793814433,0.015037593984962405,,,0.06521739130434782,0.08527131782945736,0.017241379310344827,0.07563025210084033,0.1016949152542373,,0.015625,1.0,0.16521739130434782,0.42105263157894735,0.47058823529411764,0.25,0.21739130434782608,0.4,0.4166666666666667,0.2,0.41739130434782606,0.3958333333333333,0.3958333333333333,0.5789473684210527,0.034782608695652174,0.25,0.25,1.0,0.16521739130434782,0.47368421052631576,0.47368421052631576,0.4444444444444444,0.3333333333333333,0.3333333333333333,,0.12195121951219512,0.4,0.04878048780487805,,0.3170731707317073,0.3652173913043478,0.47368421052631576,0.44850739130434797,0.45112857142857143,0.4417756097560976,0.05785123966942149,0.07142857142857142,0.10483870967741936,0.49193548387096775,12.493478260869566,25.608695652173914,0.297423887587822,1.0,1.0,7.0,1.0,1.0,,1.0,0.1111111111111111,1.0,,0.5384615384615384,,,1.0,1.0,,,,,,,,,,,,,,,,,True
200780,1610612737,Solomon Jones,Solomon Jones,200780,ATL,14071.0,235,-41.0,449,461,192,229,49,910,12.0,30.0,5.0,13.0,4.0,11.0,,3.0,3.0,9.0,,,,,,,,15.0,42,,,15.0,45.0,496,5.0,13.0,2.0,12.0,6.0,17.0,,,7.0,19.0,20.0,10.0,,,6.0,,,10.0,6.0,1.0,7.0,1.0,,2.0,,4.0,15.0,2.0,13.0,,4.0,20.0,4.0,28.0,15.0,43.0,,5.0,2.0,3.0,4.0,1.0,2.0,5.0,,2.0,,,9.0,,3.0,32.0,49.0,4.0,3.0,23.0,6.0,4.0,18.0,2.0,,8.0,2.0,21.0,16.0,3.0,21.0,12.0,1.0,,19.0,192,4.0,3.0,0.6666666666666666,0.8333333333333334,,,,,0.35714285714285715,0.38461538461538464,0.35294117647058826,0.35714285714285715,0.38461538461538464,0.35294117647058826,0.45,0.42857142857142855,0.4523809523809524,,0.23809523809523808,0.3,,0.1111111111111111,11.752988047808765,0.4444444444444444,0.19047619047619047,,0.13333333333333333,0.07975460122699386,0.08163265306122448,0.06896551724137931,0.12060301507537688,0.078125,0.11320754716981132,0.09090909090909091,0.05194805194805195,0.047619047619047616,0.14814814814814814,0.08,0.13636363636363635,0.08888888888888889,,,0.5714285714285714,0.7142857142857143,0.4,0.5714285714285714,0.5833333333333334,0.07142857142857142,,,,0.21428571428571427,0.3333333333333333,0.375,1.0,,,,,,,,,1.0,0.38461538461538464,0.4,0.6470588235294118,0.36363636363636365,,,,0.7142857142857143,,0.5222690476190477,0.5880916666666667,0.5148058823529411,0.16666666666666666,0.16666666666666666,0.26666666666666666,0.4222222222222222,4.633333333333335,,0.42761692650334077,,,,,,,,,,,,0.125,,,,,2.0,1.0,,,,,,,,,,,,,,True
2585,1610612737,Zaza Pachulia,Zaza Pachulia,2585,ATL,69311.0,1155,-4.0,2153,2141,682,668,282,4294,117.0,219.0,36.0,66.0,32.0,58.0,11.0,36.0,29.0,86.0,,,,,,1.0,1.0,157.0,341,,1.0,174.0,488.0,2261,39.0,76.0,27.0,105.0,37.0,86.0,,1.0,70.0,144.0,184.0,130.0,,,58.0,1.0,,45.0,47.0,9.0,56.0,7.0,2.0,26.0,4.0,17.0,121.0,11.0,102.0,2.0,39.0,118.0,17.0,174.0,115.0,289.0,15.0,43.0,27.0,16.0,41.0,5.0,19.0,55.0,4.0,22.0,,9.0,96.0,7.0,29.0,75.0,161.0,19.0,26.0,161.0,7.0,4.0,225.0,24.0,1.0,104.0,20.0,19.0,10.0,9.0,20.0,10.0,8.0,2.0,144.0,682,18.0,17.0,0.5859872611464968,0.71875,,,,,0.4604105571847507,0.5131578947368421,0.43023255813953487,0.4590643274853801,0.5131578947368421,0.42528735632183906,0.5520361990950227,0.5769230769230769,0.5669291338582677,0.0029239766081871343,0.13196480938416422,0.1963470319634703,0.05555555555555555,,21.658615136876005,0.4270833333333333,0.23943661971830985,0.024390243902439025,0.15384615384615385,0.12114014251781473,0.17727272727272728,0.07586206896551724,0.1590678824721378,0.11448834853090173,0.1303030303030303,0.18248175182481752,0.09066666666666667,0.06422018348623854,0.15333333333333332,0.16875,0.1465798045602606,0.18823529411764706,0.14,0.1079136690647482,0.5,0.6403508771929824,0.5342465753424658,0.6647727272727273,0.49572649572649574,0.10526315789473684,0.3055555555555556,0.3235294117647059,0.8181818181818182,0.25146198830409355,0.3372093023255814,0.3372093023255814,0.8620689655172413,,,,,0.0029239766081871343,,,,0.868421052631579,0.5454545454545454,0.05555555555555555,0.6666666666666666,0.5517241379310345,,,0.011494252873563218,0.6432748538011696,,0.5080523391812864,0.534848611111111,0.5187068965517242,0.24644549763033174,0.24703087885985747,0.2151639344262295,0.29508196721311475,5.537536656891496,25.7,0.3167673014398514,,,,,,,,,,,,0.1111111111111111,,1.0,1.0,,,1.0,,,,,,,,,,,,,,True
2746,1610612737,Josh Smith,Josh Smith,2746,ATL,74937.0,1249,-44.0,2357,2365,824,801,316,4722,143.0,221.0,32.0,43.0,30.0,50.0,14.0,60.0,42.0,131.0,3.0,12.0,1.0,7.0,23.0,76.0,36.0,199.0,412,26.0,88.0,136.0,612.0,2579,36.0,55.0,18.0,96.0,48.0,105.0,8.0,43.0,53.0,173.0,206.0,192.0,75.0,3.0,42.0,76.0,23.0,22.0,78.0,24.0,102.0,17.0,7.0,46.0,3.0,29.0,228.0,11.0,52.0,2.0,35.0,157.0,27.0,219.0,65.0,284.0,15.0,43.0,28.0,15.0,50.0,15.0,28.0,56.0,3.0,22.0,3.0,18.0,106.0,6.0,27.0,65.0,121.0,8.0,11.0,157.0,5.0,16.0,197.0,21.0,,92.0,17.0,115.0,95.0,13.0,116.0,63.0,1.0,1.0,173.0,824,15.0,15.0,0.5175879396984925,0.5786516853932584,0.9615384615384616,0.29545454545454547,0.18604651162790697,0.29545454545454547,0.4830097087378641,0.6545454545454545,0.45714285714285713,0.476,0.609375,0.40540540540540543,0.5204081632653061,0.631578947368421,0.4701086956521739,0.176,0.05339805825242718,0.06787330316742081,0.1,0.007633587786259542,25.45854732208364,0.4716981132075472,0.2903225806451613,0.019801980198019802,0.18108419838523646,0.06088992974238876,0.14344262295081966,0.05392156862745098,0.17281728172817282,0.05954631379962193,0.08635097493036212,0.046875,0.04087193460490463,0.03333333333333333,0.1586021505376344,0.19680851063829788,0.1986970684039088,0.17582417582417584,0.04838709677419355,0.06048387096774194,0.5431034482758621,0.442,0.6470588235294118,0.6941747572815534,0.42657342657342656,0.12,0.23333333333333334,0.25925925925925924,0.35714285714285715,0.262,0.32061068702290074,0.3230769230769231,0.8809523809523809,0.024,0.25,0.25,1.0,0.152,0.3026315789473684,0.3026315789473684,0.9565217391304348,0.671875,0.7441860465116279,0.1875,0.33783783783783783,0.6,0.0472972972972973,0.14285714285714285,0.24324324324324326,0.618,0.3026315789473684,0.5017379999999998,0.528553846153846,0.48410777027027024,0.16112084063047286,0.19047619047619047,0.1568627450980392,0.2826797385620915,7.2703883495145645,25.637500000000003,0.34959694526941026,2.0,9.0,7.0,2.0,9.0,,0.2222222222222222,0.140625,0.2222222222222222,1.0,0.19444444444444445,0.1111111111111111,,1.0,,1.0,7.0,4.0,1.0,,,,,,,,,,,,,True
