EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefCorner3ReboundPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,Fg3aBlocked,OffTwoPtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,Travels,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,ShortMidRangeFGM,LongMidRangePctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PtsUnassisted3s,LostBallSteals,Offensive Fouls,Loose Ball Fouls,BlockedLongMidRange,OffShortMidRangeReboundPct,BlockedAtRim,LostBallTurnovers,ShortMidRangePctBlocked,SecondChanceFtPoints,OffAtRimReboundPct,on,Corner3PctBlocked,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,FTOffRebounds,StepOutOfBoundsTurnovers,3SecondViolations,OffFTReboundPct,OffensiveGoaltends,Blocked3s,BlockedArc3
147,1610612756,Jalen Rose,Jalen Rose,147,PHX,2776.0,46,-14.0,100,99,51.0,61,12,199,1.0,1.0,3.0,6.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,8.0,3.0,5.0,2.0,17,97,1.0,1.0,1.0,1.0,5.0,2.0,4.0,2.0,3.0,2.0,12.0,6.0,9.0,2.0,1.0,1.0,5.0,2.0,7.0,1.0,1.0,3.0,1.0,1.0,16.0,1.0,2.0,3.0,5,1.0,6,4.0,1.0,4.0,1.0,5.0,1.0,3.0,2.0,5,1.0,2.0,1.0,12.0,51.0,3.0,1.0,1.0,1.0,1.0,0.6,1.0,0.6666666666666666,0.6,0.375,1.0,0.5,0.5769230769230769,1.25,0.7142857142857143,0.6071428571428571,1.25,0.75,0.38461538461538464,0.125,1.0,16.96428571428571,0.8,0.12,0.14285714285714285,0.045454545454545456,0.1282051282051282,0.018867924528301886,0.07692307692307693,0.25,0.07142857142857142,0.2,0.07692307692307693,0.07692307692307693,0.46153846153846156,0.5,0.5,1.0,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,0.15384615384615385,0.5,0.5,1.0,0.5,1.0,1.0,0.2857142857142857,1.0,0.14285714285714285,0.46153846153846156,0.5,0.41802307692307694,0.4517,0.4265642857142857,0.29411764705882354,0.7058823529411765,14.75,24.46,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
15,1610612756,Eric Piatkowski,Eric Piatkowski,15,PHX,245.0,4,-3.0,9,10,,10,1,19,,,,,,,,,,,1.0,2.0,,,,1.0,2.0,,3,10,,,,,,,,,,,,,3.0,2.0,1.0,,,,,,,,,,,,1.0,,1,,1,,,,,,,,,1,,,,,,1.0,,,,1.0,0.5,,,0.5,,,,0.75,,,0.75,,,1.0,,,20.0,,,0.3333333333333333,,0.25,,,,,,,,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,1.0,0.5,0.5407500000000001,,,,,,25.6,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1908,1610612756,Jumaine Jones,Jumaine Jones,1908,PHX,8287.0,138,-15.0,275,270,77.0,113,27,545,4.0,1.0,2.0,14.0,3.0,9.0,,1.0,,3.0,7.0,23.0,4.0,4.0,19.0,10.0,32.0,2.0,40,289,1.0,2.0,1.0,4.0,5.0,1.0,6.0,2.0,7.0,,8.0,6.0,30.0,22.0,7.0,2.0,,1.0,1.0,,1.0,,,,3.0,3.0,6.0,9.0,17,6.0,23,5.0,,5.0,2.0,7.0,,3.0,10.0,19,6.0,2.0,,8.0,77.0,2.0,,0.75,1.0,1.0,0.3125,0.25,0.2857142857142857,0.3225806451612903,0.21052631578947367,0.5,0.16666666666666666,0.37254901960784315,0.4166666666666667,0.3076923076923077,0.39215686274509803,0.4166666666666667,0.3076923076923077,0.6274509803921569,0.10526315789473684,0.5,19.141914191419144,0.7142857142857143,0.10465116279069768,0.2,0.05172413793103448,0.12931034482758622,0.043478260869565216,0.047619047619047616,0.11538461538461539,0.1111111111111111,0.22727272727272727,0.0784313725490196,0.0196078431372549,0.27450980392156865,0.14285714285714285,0.14285714285714285,1.0,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.45098039215686275,0.30434782608695654,0.3181818181818182,1.0,0.16666666666666666,,,0.23076923076923078,,0.3076923076923077,0.7058823529411765,0.3181818181818182,0.510095,0.48812500000000003,0.4806791666666667,0.125,0.2,14.38421052631579,25.346875,0.28,0.125,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03125,0.043478260869565216,0.25,0.0375,0.06818181818181818,0.0625,0.06666666666666667,0.030303030303030304,1.0,0.5,1.0,0.5,0.16666666666666666,1.0,0.5,0.3333333333333333,1.0,0.07692307692307693,1.0,0.5,0.0392156862745098,0.05263157894736842,0.03125,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2469,1610612756,Pat Burke,Pat Burke,2469,PHX,2009.0,33,-15.0,71,70,26.0,47,8,141,1.0,4.0,,2.0,1.0,1.0,,,1.0,1.0,3.0,10.0,8.0,2.0,7.0,4.0,11.0,,16,67,,1.0,,,,,2.0,4.0,9.0,,12.0,4.0,12.0,10.0,3.0,1.0,,2.0,2.0,2.0,,,,,6.0,2.0,2.0,7.0,11,4.0,15,2.0,,2.0,,2.0,,,,3,1.0,,,12.0,26.0,,,1.0,1.0,1.0,0.36363636363636365,,0.4444444444444444,0.36363636363636365,0.2857142857142857,,,0.4444444444444444,,0.5454545454545454,0.4444444444444444,,0.5454545454545454,0.6111111111111112,0.14285714285714285,,25.31645569620253,1.0,0.2692307692307692,0.2,0.09090909090909091,0.25,0.09523809523809523,0.13333333333333333,0.2222222222222222,0.3333333333333333,0.25,0.05555555555555555,0.2222222222222222,0.1111111111111111,,,,0.05555555555555555,1.0,1.0,1.0,0.5555555555555556,0.3,0.3,1.0,,,,0.09090909090909091,1.0,0.7272727272727273,0.6666666666666666,0.3,0.4545916666666666,,0.47226818181818175,,0.75,9.400000000000002,25.818181818181817,0.36619718309859156,,1.0,,,,,,,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,0.4,0.1,0.13333333333333333,,,,,1.0,1.0,1.0,,,,,,,,0.375,,,,1.0,0.5,0.25,0.25,1.0,,,,,,,,,,,,True,,,,,,,,,,,
2556,1610612756,Marcus Banks,Marcus Banks,2556,PHX,2809.0,47,-17.0,98,94,45.0,71,13,192,8.0,1.0,3.0,7.0,,,,,,,1.0,2.0,2.0,8.0,16.0,1.0,2.0,3.0,22,97,3.0,4.0,,,6.0,4.0,7.0,1.0,2.0,,11.0,4.0,,2.0,1.0,1.0,6.0,4.0,10.0,3.0,1.0,,,6.0,24.0,,3.0,1.0,4,1.0,5,,1.0,,2.0,2.0,,2.0,2.0,5,3.0,5.0,,11.0,45.0,1.0,,0.25,0.25,,0.5,,0.5,0.5,0.5,0.75,0.5714285714285714,0.5277777777777778,0.75,0.6111111111111112,0.55,0.75,0.6111111111111112,0.1111111111111111,0.0625,0.125,19.642857142857142,,0.037037037037037035,0.25,,0.10256410256410256,0.01818181818181818,,,0.0625,0.3333333333333333,0.4444444444444444,0.05555555555555555,0.3888888888888889,0.42857142857142855,0.42857142857142855,,,,,,0.1111111111111111,0.5,0.5,,,,,,,0.2222222222222222,0.5555555555555556,0.5,0.4601333333333333,0.3803,0.4906111111111111,0.2727272727272727,0.5,8.950000000000001,26.75,0.45918367346938777,,4.0,1.0,2.0,2.0,4.0,,,1.0,12.0,,,,1.0,,,4.0,2.0,,,,1.0,,3.0,,,,,,,,,,,0.030303030303030304,0.047619047619047616,,,,,0.5,0.5714285714285714,0.5,0.5,0.5,,,,0.4444444444444444,0.5,0.5,0.15,0.16666666666666666,,1.0,,1.0,1.0,,3.0,2.0,1.0,,,,,,,,,True,,,,,,,,,,,
1752,1610612756,Sean Marks,Sean Marks,1752,PHX,1032.0,17,-12.0,39,40,18.0,40,4,79,2.0,,1.0,3.0,,,,,,,,1.0,1.0,2.0,5.0,,1.0,2.0,6,43,,,,,,1.0,2.0,,1.0,,2.0,4.0,,1.0,,1.0,,,,,,,,,,,2.0,1.0,3,,3,,,,,,,,2.0,4,1.0,2.0,,2.0,18.0,2.0,,1.0,1.0,,,,,,0.4,,0.5,0.3333333333333333,,0.3333333333333333,0.42857142857142855,,0.3333333333333333,0.16666666666666666,0.2,0.5,16.27906976744186,,0.125,0.4,,0.23076923076923078,,,0.5,,0.5,0.3333333333333333,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,0.16666666666666666,,,,,,,,,0.3333333333333333,0.5,,0.5134,,0.6462,,0.3333333333333333,11.82,25.4,0.46153846153846156,0.3333333333333333,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,0.5,1.0,1.0,,,,,,0.6666666666666666,0.5,,0.14285714285714285,0.16666666666666666,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,
1952,1610612756,Raja Bell,Raja Bell,1952,PHX,4573.0,76,-2.0,146,148,35.0,40,11,294,3.0,1.0,4.0,12.0,3.0,7.0,,,1.0,3.0,1.0,3.0,,6.0,16.0,4.0,10.0,6.0,30,163,,,,,,,1.0,1.0,3.0,2.0,5.0,8.0,12.0,3.0,1.0,1.0,2.0,6.0,8.0,5.0,1.0,1.0,,1.0,22.0,1.0,1.0,3.0,4,1.0,5,1.0,2.0,1.0,3.0,4.0,1.0,2.0,1.0,5,6.0,6.0,1.0,5.0,35.0,,1.0,0.6666666666666666,0.6666666666666666,1.0,0.4,,0.3333333333333333,0.4,0.375,,,0.46153846153846156,,0.375,0.5172413793103449,,0.5,0.38461538461538464,0.0625,0.3333333333333333,21.019108280254777,0.25,0.05555555555555555,0.06666666666666667,0.03225806451612903,0.057971014492753624,0.014705882352941176,0.045454545454545456,0.07142857142857142,0.06451612903225806,,0.11538461538461539,0.038461538461538464,0.46153846153846156,0.3333333333333333,0.3333333333333333,0.5,0.2692307692307692,0.42857142857142855,0.42857142857142855,1.0,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,,,,0.75,0.3333333333333333,,0.5,0.3333333333333333,0.5041211538461539,,0.562575,,0.16666666666666666,15.14375,24.77,0.23972602739726026,0.25,2.0,,,,,,,,4.0,,,,,,,1.0,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,0.6666666666666666,1.0,1.0,,,,,,,,,0.07142857142857142,0.1111111111111111,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,5534.0,92,-17.0,182,178,32.0,59,16,360,13.0,4.0,1.0,2.0,2.0,6.0,1.0,1.0,,,4.0,11.0,1.0,11.0,19.0,6.0,17.0,4.0,44,209,,,3.0,3.0,9.0,2.0,5.0,1.0,1.0,,7.0,4.0,15.0,11.0,4.0,1.0,12.0,7.0,19.0,3.0,4.0,8.0,1.0,3.0,45.0,1.0,3.0,6.0,9,1.0,10,3.0,1.0,3.0,4.0,7.0,,2.0,2.0,6,12.0,4.0,,7.0,32.0,,,0.18181818181818182,0.18181818181818182,0.8333333333333334,0.35294117647058826,1.0,1.0,0.35294117647058826,0.5789473684210527,,0.4,0.5555555555555556,1.5,0.5833333333333334,0.5945945945945946,1.5,0.5833333333333334,0.4722222222222222,0.05263157894736842,0.07692307692307693,22.110552763819097,0.42857142857142855,0.11764705882352941,0.15789473684210525,0.02702702702702703,0.12857142857142856,0.011111111111111112,0.03333333333333333,0.14285714285714285,0.14285714285714285,0.15384615384615385,0.3611111111111111,0.1111111111111111,0.05555555555555555,0.5,0.5,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.3055555555555556,0.36363636363636365,0.36363636363636365,0.75,0.3333333333333333,1.0,1.0,,,0.16666666666666666,0.8333333333333334,0.36363636363636365,0.5570319444444445,0.40485,0.6013083333333334,0.20454545454545456,0.1590909090909091,4.010526315789473,24.729411764705883,0.17582417582417584,0.16666666666666666,8.0,,,2.0,4.0,2.0,2.0,1.0,18.0,,,,,,1.0,4.0,1.0,,,2.0,2.0,,3.0,,1.0,,1.0,,,,,,,,,,,0.058823529411764705,,0.6153846153846154,0.6666666666666666,0.125,,,0.6666666666666666,1.0,0.5,0.6666666666666666,0.5,1.0,0.08108108108108109,0.15,,2.0,,0.5,0.5,,3.0,3.0,3.0,,1.0,,,,,,,True,,,,,,,,,,,
2592,1610612756,James Jones,James Jones,2592,PHX,3172.0,53,-6.0,109,105,51.0,54,13,214,,1.0,4.0,9.0,2.0,2.0,,,,,1.0,8.0,1.0,4.0,10.0,3.0,10.0,5.0,22,109,,,,1.0,,2.0,5.0,1.0,1.0,4.0,11.0,8.0,9.0,8.0,1.0,,1.0,1.0,2.0,,1.0,,,1.0,5.0,1.0,2.0,2.0,4,2.0,6,2.0,,2.0,1.0,3.0,,2.0,2.0,4,6.0,5.0,1.0,11.0,51.0,1.0,1.0,1.0,1.0,1.0,0.3,,1.0,0.3,0.4,,0.4,0.425,,0.5833333333333334,0.5,,0.6875,0.5,,,20.491803278688526,0.6666666666666666,0.07407407407407407,0.16666666666666666,0.038461538461538464,0.10256410256410256,0.03389830508474576,0.045454545454545456,0.1111111111111111,,0.125,,0.05,0.45,0.4444444444444444,0.4444444444444444,1.0,0.1,1.0,1.0,1.0,0.4,0.125,0.125,1.0,,,,,,0.16666666666666666,0.5,0.125,0.46927,,0.40702499999999997,,0.5,19.410000000000004,25.830000000000002,0.46788990825688076,0.25,,,,,,,1.0,1.0,,,,,1.0,,,2.0,,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,,,0.030303030303030304,0.043478260869565216,,0.3333333333333333,,1.0,,,,,,1.0,,,,,1.0,0.09523809523809523,0.09090909090909091,0.1,,,,,,,2.0,,,,,,,,,,True,,,,,,,,,,,
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,1940.0,32,8.0,60,58,8.0,10,4,118,4.0,2.0,,1.0,1.0,1.0,,,,,1.0,1.0,,5.0,7.0,2.0,2.0,2.0,18,60,2.0,2.0,,,4.0,,1.0,,,,,6.0,6.0,1.0,1.0,,1.0,1.0,2.0,,1.0,,,1.0,5.0,,1.0,4.0,5,3.0,8,,,,,,,,2.0,4,1.0,2.0,,,8.0,,,0.6,1.0,1.0,1.0,,,1.0,0.7142857142857143,1.0,,0.8888888888888888,1.0,,0.9,1.0,,0.2222222222222222,,,15.384615384615383,,0.16666666666666666,0.25,,0.17857142857142858,0.10714285714285714,,0.1111111111111111,0.1111111111111111,0.25,0.4444444444444444,0.2222222222222222,0.1111111111111111,,,,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,1.0,1.0,1.0,,,,,,,0.6666666666666666,1.0,0.5503277777777779,0.5897,0.4013,0.2222222222222222,,4.371428571428572,24.5,0.13333333333333333,,4.0,2.0,2.0,,,,,,4.0,4.0,,,3.0,,,1.0,,,,,,,1.0,,,,,,,,,,,0.17647058823529413,0.2,,0.3333333333333333,,,1.0,1.0,0.5,1.0,1.0,,,,,,,0.1,0.125,,1.0,,0.5,0.5,1.0,,1.0,,,,0.2857142857142857,,,,,,True,,,,,,,,,,,
