EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Defensive 3 Seconds Violations,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,BlockedArc3,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,OffensiveGoaltends,on
101124,1610612763,Hakim Warrick,Hakim Warrick,101124,MEM,71468.0,1191,-170,2314,2331,899,645,255,4645,126.0,207.0,25.0,42.0,47.0,76.0,38.0,91.0,41.0,103.0,4.0,1.0,2.0,205.0,401.0,4.0,173.0,583.0,2673,27.0,54.0,1.0,26.0,80.0,65.0,127.0,2.0,71.0,201.0,258.0,152.0,36.0,1.0,3.0,31.0,32.0,15.0,47.0,14.0,1.0,21.0,4.0,7.0,109.0,15.0,50.0,1.0,36.0,110.0,24.0,170.0,66.0,236,10.0,25.0,17.0,8.0,41.0,4.0,21.0,42.0,4.0,20.0,13.0,83.0,7.0,30.0,67.0,138.0,14.0,17.0,174.0,9.0,13.0,226.0,19.0,1.0,108.0,14.0,17.0,1.0,13.0,1.0,1.0,3.0,18.0,9.0,3.0,1.0,201.0,899,13.0,13.0,0.6292682926829268,0.6898395721925134,0.5112219451371571,0.5,0.5118110236220472,0.5061728395061729,0.4909090909090909,0.5038759689922481,0.5728346456692913,0.547945205479452,0.5843023255813954,0.009876543209876543,0.0773067331670823,0.12077294685990338,0.04395604395604396,0.019417475728155338,22.61768082663605,0.4939759036144578,0.2891566265060241,0.009009009009009009,0.14725568942436412,0.06535947712418301,0.12903225806451613,0.06818181818181818,0.14230019493177387,0.06598984771573604,0.08996539792387544,0.04926108374384237,0.05128205128205128,0.053475935828877004,0.15151515151515152,0.15671641791044777,0.164021164021164,0.12758620689655173,0.12935323383084577,0.1282051282051282,0.06060606060606061,0.5,0.5111111111111111,0.6086956521739131,0.6923076923076923,0.6666666666666666,0.22469135802469137,0.4175824175824176,0.4367816091954023,0.5,0.254320987654321,0.39805825242718446,0.40594059405940597,0.6341463414634146,0.009876543209876543,0.7636363636363637,0.5952380952380952,0.2,0.01818181818181818,0.5891472868217055,0.618421052631579,0.015503875968992248,0.5209876543209877,0.4858764851485151,0.511,0.494398828125,0.21862348178137653,0.22040816326530613,0.137221269296741,0.34476843910806176,6.680299251870323,29.275,0.388504753673293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101160,1610612763,Lawrence Roberts,Lawrence Roberts,101160,MEM,27245.0,454,18,892,885,355,283,116,1777,45.0,83.0,16.0,28.0,25.0,41.0,1.0,10.0,2.0,6.0,1.0,,1.0,48.0,99.0,1.0,50.0,146.0,972,16.0,28.0,,13.0,45.0,26.0,47.0,1.0,22.0,74.0,68.0,28.0,20.0,1.0,,17.0,8.0,5.0,13.0,4.0,1.0,5.0,1.0,2.0,31.0,4.0,37.0,4.0,10.0,58.0,9.0,77.0,45.0,122,4.0,17.0,10.0,7.0,8.0,1.0,4.0,8.0,,4.0,3.0,16.0,4.0,4.0,30.0,65.0,7.0,4.0,51.0,3.0,3.0,75.0,9.0,,36.0,6.0,9.0,,7.0,,,2.0,9.0,3.0,2.0,,74.0,355,8.0,6.0,0.7083333333333334,0.8947368421052632,0.48484848484848486,0.5714285714285714,0.5531914893617021,0.48,0.5714285714285714,0.5416666666666666,0.5488721804511278,0.6617647058823529,0.5967741935483871,0.01,0.1717171717171717,0.20481927710843373,,,14.55078125,0.5,0.2727272727272727,0.07017543859649122,0.1806853582554517,0.12292358803986711,0.12195121951219512,0.04597701149425287,0.1687344913151365,0.1056701030927835,0.10606060606060606,0.2077922077922078,0.07608695652173914,0.0547945205479452,,0.1896551724137931,0.1875,0.168,0.15789473684210525,0.04,0.12121212121212122,0.3333333333333333,0.83,0.5421686746987951,0.6818181818181818,0.6888888888888889,0.1,0.1,0.1,1.0,0.06,0.3333333333333333,0.3333333333333333,1.0,0.01,1.0,0.5714285714285714,0.3125,,0.8541666666666666,0.6097560975609756,0.020833333333333332,0.84,0.5403111111111111,0.55605,0.5406063829787234,0.28346456692913385,0.2857142857142857,0.3082191780821918,0.5068493150684932,2.0565656565656565,42.9,0.39798206278026904,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1088,1610612763,Chucky Atkins,Chucky Atkins,1088,MEM,123837.0,2064,-121,4058,4058,1560,1202,465,8116,110.0,213.0,4.0,11.0,45.0,93.0,25.0,62.0,59.0,134.0,253.0,29.0,83.0,194.0,409.0,306.0,252.0,988.0,4583,11.0,23.0,38.0,11.0,96.0,78.0,166.0,106.0,174.0,438.0,44.0,344.0,2.0,5.0,248.0,29.0,276.0,70.0,346.0,54.0,16.0,148.0,34.0,94.0,762.0,5.0,12.0,1.0,33.0,84.0,4.0,121.0,18.0,139,7.0,50.0,26.0,24.0,73.0,17.0,59.0,54.0,5.0,14.0,9.0,127.0,4.0,52.0,44.0,136.0,3.0,18.0,234.0,4.0,15.0,311.0,14.0,26.0,83.0,65.0,3.0,1.0,1.0,,2.0,,4.0,1.0,,,438.0,1560,26.0,63.0,0.1134020618556701,0.11398963730569948,0.4743276283618582,0.4782608695652174,0.46987951807228917,0.5146853146853146,0.6967213114754098,0.4852941176470588,0.5688235294117647,0.6884057971014492,0.5803814713896458,0.427972027972028,0.07090464547677261,0.11737089201877934,0.04838709677419355,0.007462686567164179,21.331877729257645,0.5748031496062992,0.02666666666666667,0.005376344086021506,0.06397562833206398,0.009111617312072893,0.06846473029045644,0.012594458438287154,0.06518105849582173,0.009918319719953326,0.015625,0.011299435028248588,,0.008875739644970414,0.03389830508474576,0.05442176870748299,0.06609195402298851,0.07061068702290077,0.07164179104477612,0.061224489795918366,0.01971830985915493,0.25,0.29790209790209793,0.5164319248826291,0.5851063829787234,0.08181818181818182,0.08671328671328671,0.4032258064516129,0.423728813559322,0.12,0.1874125874125874,0.44029850746268656,0.44360902255639095,0.1694915254237288,0.35384615384615387,0.18032786885245902,0.36363636363636365,,0.47540983606557374,0.34191176470588236,0.4838709677419355,0.30514705882352944,0.7258741258741259,0.5061230606488014,0.5078810000000001,0.4921543071161048,0.1070063694267516,0.17364016736401675,0.09716599190283401,0.4433198380566802,7.757212713936434,25.8330065359477,0.38442582552981763,2.0,27.0,53.0,5.0,9.0,11.0,23.0,89.0,16.0,25.0,116.0,21.0,36.0,267.0,81.0,89.0,4.0,1.0,1.0,1.0,0.7672413793103449,0.3790849673202614,0.5526315789473685,0.33962264150943394,0.3853820598006645,0.013071895424836602,0.018867924528301886,0.011857707509881422,0.07412587412587412,0.5094339622641509,0.5192307692307693,0.9259259259259259,0.35177865612648224,0.356,0.7191011235955056,0.14754098360655737,0.5555555555555556,1.0,0.5517241379310345,0.8125,0.08455882352941177,0.4782608695652174,0.30120481927710846,0.3588709677419355,0.003257328990228013,,,True
200752,1610612763,Rudy Gay,Rudy Gay,200752,MEM,64444.0,1074,-76,2119,2129,812,634,255,4248,70.0,123.0,12.0,21.0,20.0,42.0,40.0,95.0,39.0,108.0,43.0,3.0,20.0,149.0,326.0,62.0,83.0,462.0,2395,19.0,33.0,6.0,10.0,57.0,41.0,96.0,27.0,38.0,150.0,134.0,164.0,20.0,4.0,39.0,25.0,33.0,6.0,39.0,4.0,2.0,24.0,5.0,4.0,84.0,11.0,31.0,1.0,39.0,92.0,5.0,136.0,43.0,179,6.0,35.0,29.0,6.0,24.0,4.0,10.0,30.0,1.0,14.0,8.0,54.0,4.0,19.0,44.0,95.0,7.0,12.0,81.0,3.0,3.0,116.0,14.0,,51.0,14.0,42.0,4.0,25.0,,7.0,10.0,46.0,27.0,4.0,,150.0,812,14.0,14.0,0.44966442953020136,0.48201438848920863,0.4570552147239264,0.5757575757575758,0.4270833333333333,0.4884020618556701,0.6025641025641025,0.45528455284552843,0.5261958997722096,0.6333333333333333,0.5136986301369864,0.15979381443298968,0.07668711656441718,0.12195121951219512,0.10526315789473684,,20.46492320464923,0.4444444444444444,0.06944444444444445,0.01020408163265306,0.13314037626628075,0.043785310734463276,0.15234375,0.05069124423963134,0.13833157338965152,0.04540540540540541,0.053763440860215055,0.05851063829787234,0.02074688796680498,0.0546448087431694,0.029411764705882353,0.12396694214876033,0.11351351351351352,0.1553030303030303,0.16279069767441862,0.13095238095238096,0.03333333333333333,0.5869565217391305,0.3170103092783505,0.5691056910569106,0.6481481481481481,0.44285714285714284,0.24484536082474226,0.42105263157894735,0.47058823529411764,0.325,0.27835051546391754,0.3611111111111111,0.3611111111111111,0.5897435897435898,0.11082474226804123,0.5384615384615384,0.5714285714285714,0.16666666666666666,0.07692307692307693,0.34146341463414637,0.47619047619047616,0.16260162601626016,0.47680412371134023,0.4792424479166664,0.49285,0.48938697478991583,0.12,0.14049586776859505,0.12337662337662338,0.3246753246753247,8.880981595092026,26.641935483870967,0.38319962246342615,,11.0,19.0,2.0,3.0,3.0,7.0,16.0,1.0,7.0,27.0,3.0,10.0,75.0,6.0,16.0,,,,4.0,0.9259259259259259,0.43548387096774194,0.5,0.37037037037037035,0.46551724137931033,,,,0.04896907216494845,0.5789473684210527,0.5789473684210527,1.0,0.37209302325581395,0.37209302325581395,0.875,0.07692307692307693,0.6666666666666666,1.0,0.3333333333333333,1.0,0.056910569105691054,0.42857142857142855,0.35,0.41025641025641024,,1.0,,True
200814,1610612763,Tarence Kinsey,Tarence Kinsey,200814,MEM,29140.0,486,-51,979,976,424,287,117,1955,29.0,48.0,5.0,11.0,14.0,24.0,7.0,20.0,25.0,57.0,9.0,,6.0,61.0,125.0,17.0,44.0,178.0,1148,7.0,17.0,,4.0,18.0,30.0,59.0,11.0,24.0,93.0,80.0,42.0,4.0,,9.0,11.0,21.0,6.0,27.0,3.0,3.0,9.0,5.0,7.0,60.0,3.0,12.0,,14.0,17.0,2.0,33.0,15.0,48,2.0,32.0,20.0,12.0,7.0,4.0,3.0,14.0,3.0,4.0,4.0,21.0,2.0,13.0,13.0,30.0,2.0,2.0,40.0,2.0,5.0,57.0,4.0,,25.0,4.0,,,,,,,,,,,93.0,424,4.0,4.0,0.6557377049180327,0.6779661016949152,0.488,0.4117647058823529,0.5084745762711864,0.47183098591549294,0.4117647058823529,0.4928571428571429,0.5297619047619048,0.5,0.5535714285714286,0.11971830985915492,0.088,0.125,0.15,0.03508771929824561,17.104072398190045,0.3333333333333333,0.047619047619047616,,0.05519480519480519,0.03896103896103896,0.125,0.03614457831325301,0.07380952380952381,0.03836317135549872,0.016666666666666666,0.038461538461538464,0.06363636363636363,0.02857142857142857,0.07692307692307693,0.026785714285714284,0.07777777777777778,0.0660377358490566,0.125,0.125,0.03076923076923077,,0.3380281690140845,0.6041666666666666,0.6904761904761905,0.7241379310344828,0.14084507042253522,0.35,0.4117647058823529,0.5714285714285714,0.4014084507042254,0.43859649122807015,0.45454545454545453,0.6,0.06338028169014084,0.6470588235294118,0.45454545454545453,0.6,,0.34285714285714286,0.5833333333333334,0.08571428571428572,0.45774647887323944,0.48515352112676047,0.498275,0.4837521428571428,0.15853658536585366,0.17123287671232876,0.10112359550561797,0.5224719101123596,9.832,24.570588235294117,0.4330949948927477,,3.0,8.0,,,2.0,5.0,1.0,,1.0,4.0,,3.0,9.0,3.0,1.0,,,1.0,,0.75,0.23529411764705882,,0.2727272727272727,0.23529411764705882,,,,0.056338028169014086,0.375,0.375,0.6666666666666666,0.1111111111111111,0.1111111111111111,1.0,,,,,,0.07142857142857142,0.4,0.16666666666666666,0.1111111111111111,0.05555555555555555,1.0,,True
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,79413.0,1324,-60,2595,2579,954,802,287,5174,59.0,102.0,8.0,13.0,17.0,32.0,7.0,20.0,50.0,120.0,193.0,11.0,62.0,116.0,242.0,212.0,81.0,571.0,2878,14.0,24.0,12.0,4.0,50.0,34.0,71.0,69.0,48.0,197.0,122.0,110.0,14.0,,193.0,13.0,114.0,30.0,144.0,19.0,11.0,59.0,19.0,36.0,318.0,6.0,16.0,2.0,48.0,110.0,7.0,165.0,24.0,189,8.0,25.0,18.0,7.0,44.0,23.0,28.0,47.0,3.0,16.0,6.0,91.0,4.0,33.0,37.0,72.0,5.0,8.0,101.0,6.0,9.0,100.0,15.0,6.0,36.0,19.0,7.0,,5.0,,,2.0,7.0,6.0,,,197.0,954,10.0,18.0,0.5258620689655172,0.5596330275229358,0.4793388429752066,0.5833333333333334,0.4788732394366197,0.539647577092511,0.6388888888888888,0.5321428571428571,0.5718623481781376,0.6578947368421053,0.5868263473053892,0.4669603524229075,0.05371900826446281,0.09803921568627451,0.1,0.008333333333333333,20.103092783505154,0.4835164835164835,0.07608695652173914,0.017241379310344827,0.1286549707602339,0.0199501246882793,0.14953271028037382,0.020338983050847456,0.13435374149659865,0.020054694621695533,0.03492063492063492,0.01951219512195122,0.0035460992907801418,0.0196078431372549,0.025,0.0975609756097561,0.1324200913242009,0.1518624641833811,0.16591928251121077,0.11224489795918367,0.03418803418803419,0.8571428571428571,0.22466960352422907,0.5784313725490197,0.6413043478260869,0.423728813559322,0.04405286343612335,0.35,0.3888888888888889,,0.2643171806167401,0.4166666666666667,0.42016806722689076,0.72,0.4251101321585903,0.3611111111111111,0.6153846153846154,0.125,0.3055555555555556,0.22857142857142856,0.53125,0.44285714285714284,0.6916299559471366,0.5007084988962471,0.4908465517241379,0.48329100719424467,0.07578947368421053,0.13688212927756654,0.08756567425569177,0.3450087565674256,10.790495867768591,25.785377358490553,0.3676300578034682,,9.0,19.0,1.0,1.0,4.0,7.0,77.0,5.0,23.0,86.0,6.0,27.0,204.0,54.0,77.0,1.0,1.0,,,0.7906976744186046,0.4056603773584906,0.5,0.391304347826087,0.4056603773584906,0.0047169811320754715,,0.0051813471502590676,0.04185022026431718,0.47368421052631576,0.47368421052631576,0.8888888888888888,0.39896373056994816,0.4010416666666667,0.7792207792207793,0.027777777777777776,1.0,1.0,0.45454545454545453,0.6,0.05,0.5714285714285714,0.3709677419354839,0.39896373056994816,,1.0,,True
2073,1610612763,Brian Cardinal,Brian Cardinal,2073,MEM,10639.0,177,-14,345,348,138,146,42,693,5.0,8.0,1.0,2.0,4.0,5.0,1.0,2.0,9.0,14.0,20.0,1.0,10.0,15.0,24.0,23.0,16.0,73.0,369,1.0,3.0,2.0,2.0,7.0,7.0,9.0,10.0,14.0,37.0,22.0,8.0,2.0,,20.0,1.0,15.0,4.0,19.0,2.0,2.0,10.0,1.0,4.0,42.0,5.0,5.0,,7.0,16.0,5.0,28.0,10.0,38,1.0,12.0,9.0,3.0,9.0,2.0,9.0,5.0,1.0,,1.0,14.0,,5.0,9.0,17.0,,1.0,22.0,4.0,6.0,17.0,,,4.0,3.0,1.0,,1.0,,,,1.0,1.0,,,37.0,138,4.0,4.0,0.7333333333333333,0.7857142857142857,0.625,0.3333333333333333,0.7777777777777778,0.6063829787234043,0.5,0.6052631578947368,0.6636363636363637,0.5833333333333334,0.7115384615384616,0.48936170212765956,0.041666666666666664,0.125,,,17.64705882352941,0.6428571428571429,0.3125,,0.1523809523809524,0.04132231404958678,0.1590909090909091,0.10869565217391304,0.15436241610738255,0.059880239520958084,0.020833333333333332,0.034482758620689655,0.06818181818181818,0.1282051282051282,,0.09523809523809523,0.32,0.1016949152542373,0.21428571428571427,0.0625,0.045454545454545456,1.0,0.1702127659574468,0.625,0.7142857142857143,0.6,0.0425531914893617,0.5,0.5,,0.2978723404255319,0.6428571428571429,0.6428571428571429,0.8888888888888888,0.425531914893617,0.4,0.5,,0.2,0.2631578947368421,0.8,0.5263157894736842,0.6595744680851063,0.4774308510638298,0.48216000000000003,0.4757131578947369,0.09615384615384616,0.14285714285714285,0.0958904109589041,0.5068493150684932,11.6,25.304347826086957,0.4,1.0,1.0,3.0,,1.0,,,8.0,1.0,3.0,9.0,1.0,3.0,24.0,3.0,8.0,,,1.0,,0.8888888888888888,0.391304347826087,0.5,0.3,0.391304347826087,,,,0.06382978723404255,0.3333333333333333,0.3333333333333333,1.0,0.4,0.4,0.875,0.2,,,1.0,1.0,,,0.3,0.4,0.041666666666666664,,,True
224,1610612763,Eddie Jones,Eddie Jones,224,MEM,15932.0,266,-70,524,524,168,156,61,1048,5.0,9.0,1.0,1.0,,2.0,1.0,5.0,9.0,17.0,17.0,3.0,7.0,15.0,31.0,27.0,12.0,57.0,612,2.0,4.0,3.0,,4.0,5.0,9.0,11.0,7.0,23.0,6.0,24.0,2.0,,17.0,3.0,11.0,2.0,13.0,1.0,1.0,2.0,5.0,4.0,28.0,4.0,4.0,2.0,4.0,17.0,1.0,22.0,10.0,32,1.0,10.0,6.0,4.0,8.0,,4.0,3.0,,4.0,1.0,11.0,1.0,5.0,14.0,33.0,,2.0,16.0,,,18.0,1.0,1.0,6.0,3.0,,,,,,,,,,,23.0,168,5.0,3.0,0.2,0.21428571428571427,0.4838709677419355,0.5,0.5555555555555556,0.3879310344827586,0.2857142857142857,0.4,0.4318181818181818,0.2857142857142857,0.4791666666666667,0.46551724137931033,0.0967741935483871,0.2222222222222222,0.2,,13.1175468483816,0.7272727272727273,0.05263157894736842,0.06666666666666667,0.10493827160493827,0.025157232704402517,0.06153846153846154,0.057971014492753624,0.09251101321585903,0.03508771929824561,0.017241379310344827,0.020833333333333332,0.03773584905660377,0.07142857142857142,,0.05454545454545454,0.1891891891891892,0.1,0.06,0.06666666666666667,0.030303030303030304,,0.15517241379310345,0.5555555555555556,0.7142857142857143,,0.08620689655172414,0.2,0.25,,0.29310344827586204,0.5294117647058824,0.5294117647058824,0.3333333333333333,0.29310344827586204,0.14285714285714285,1.0,,0.42857142857142855,0.1,,0.35,0.6206896551724138,0.49040344827586196,0.4635625,0.4656175,0.09523809523809523,0.16666666666666666,0.07017543859649122,0.40350877192982454,12.109677419354838,24.785185185185178,0.32061068702290074,,3.0,10.0,,,1.0,4.0,2.0,,1.0,5.0,,2.0,15.0,,2.0,,,,,1.0,0.18518518518518517,,0.18181818181818182,0.18518518518518517,,,,0.1724137931034483,0.3,0.3,1.0,0.11764705882352941,0.11764705882352941,1.0,,,,,,0.2,0.25,0.14285714285714285,0.11764705882352941,,,,True
2563,1610612763,Dahntay Jones,Dahntay Jones,2563,MEM,55595.0,927,-10,1810,1828,719,549,199,3638,62.0,112.0,10.0,24.0,16.0,37.0,18.0,49.0,44.0,96.0,1.0,,,124.0,257.0,4.0,84.0,341.0,2055,16.0,33.0,,7.0,39.0,37.0,90.0,1.0,34.0,111.0,152.0,96.0,14.0,,1.0,25.0,21.0,9.0,30.0,8.0,1.0,7.0,5.0,9.0,69.0,5.0,25.0,,22.0,40.0,4.0,66.0,30.0,96,8.0,23.0,13.0,10.0,18.0,3.0,10.0,38.0,6.0,8.0,8.0,56.0,2.0,22.0,54.0,116.0,9.0,10.0,84.0,3.0,15.0,102.0,14.0,,49.0,9.0,9.0,,9.0,,,,9.0,3.0,2.0,1.0,111.0,719,17.0,7.0,0.6129032258064516,0.6495726495726496,0.48249027237354086,0.48484848484848486,0.4111111111111111,0.49233716475095785,0.48484848484848486,0.4230769230769231,0.559016393442623,0.5416666666666666,0.5091743119266054,0.01532567049808429,0.09727626459143969,0.15178571428571427,0.14285714285714285,0.010416666666666666,17.62114537444934,0.32142857142857145,0.0547945205479452,,0.06968641114982578,0.040257648953301126,0.1116751269035533,0.03731343283582089,0.08041504539559015,0.039735099337748346,0.07112970711297072,0.022857142857142857,0.01932367149758454,0.03571428571428571,0.045454545454545456,0.027472527472527472,0.057692307692307696,0.11016949152542373,0.08759124087591241,0.16666666666666666,0.07339449541284404,0.3333333333333333,0.42911877394636017,0.5535714285714286,0.6526315789473685,0.5645161290322581,0.18773946360153257,0.3673469387755102,0.42857142857142855,0.3333333333333333,0.367816091954023,0.4583333333333333,0.4631578947368421,0.7954545454545454,0.0038314176245210726,0.7272727272727273,0.4166666666666667,0.3,,0.4065934065934066,0.43243243243243246,,0.4444444444444444,0.4902208812260537,0.519328,0.4712664835164834,0.16554054054054054,0.1678082191780822,0.11436950146627566,0.3255131964809384,8.742801556420234,23.75,0.39723756906077345,5.0,2.0,3.0,,,1.0,1.0,1.0,,,3.0,,1.0,9.0,,1.0,,,,,1.0,0.75,,1.0,0.75,,,,0.011494252873563218,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,,,,,,0.01098901098901099,1.0,,1.0,,,1.0,True
757,1610612763,Damon Stoudamire,Damon Stoudamire,757,MEM,7295.0,122,10,236,232,121,65,27,468,2.0,5.0,,,1.0,2.0,,7.0,6.0,9.0,11.0,,6.0,8.0,21.0,13.0,8.0,39.0,249,,4.0,,,,4.0,13.0,8.0,7.0,27.0,10.0,6.0,,,11.0,3.0,10.0,7.0,17.0,4.0,3.0,5.0,,5.0,41.0,2.0,1.0,,4.0,8.0,,12.0,3.0,15,,1.0,1.0,,3.0,2.0,2.0,5.0,1.0,1.0,1.0,8.0,2.0,4.0,,12.0,,,3.0,,1.0,8.0,,2.0,1.0,2.0,,,,,,,,,,,27.0,121,4.0,1.0,0.625,0.625,0.38095238095238093,,0.3076923076923077,0.45588235294117646,,0.47619047619047616,0.5,,0.5416666666666666,0.38235294117647056,0.14285714285714285,0.4,0.14285714285714285,,16.853932584269664,0.375,,,0.10526315789473684,0.014084507042253521,0.15384615384615385,0.07142857142857142,0.11764705882352941,0.030303030303030304,0.03125,,,0.07692307692307693,,,0.11764705882352941,0.15384615384615385,0.17647058823529413,0.1111111111111111,,,0.14705882352941177,0.4,0.6666666666666666,1.0,0.20588235294117646,,,,0.2647058823529412,0.6666666666666666,0.6666666666666666,0.5,0.3235294117647059,,,,,0.09523809523809523,0.5,0.2857142857142857,0.5294117647058824,0.4439720588235294,0.32585,0.4175142857142858,0.02857142857142857,0.045454545454545456,,0.6923076923076923,11.266666666666667,24.96153846153846,0.5127118644067796,,2.0,2.0,,,2.0,2.0,3.0,,2.0,5.0,,4.0,15.0,,3.0,,,,,1.0,0.38461538461538464,,0.5,0.38461538461538464,,,,0.058823529411764705,1.0,1.0,1.0,0.2727272727272727,0.2727272727272727,1.0,,,,,,0.09523809523809523,1.0,0.3333333333333333,0.2727272727272727,,,,True
