EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,Steals,BadPassSteals,LostBallSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Technical Free Throw Trips,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffFTReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Defensive 3 Seconds Violations,3SecondViolations,SecondChanceCorner3PctAssisted,Clear Path Fouls,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,Fg3aBlocked,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,on,Corner3PctBlocked,HeaveMakes
101113,1610612754,Ike Diogu,Ike Diogu,101113,IND,7141.0,119,221,232,47,60,33,453,12.0,27.0,5.0,9.0,1.0,3.0,5.0,18.0,2.0,5.0,19.0,50,19.0,57.0,229,5.0,9,1.0,11.0,3.0,10.0,7.0,13.0,16.0,22.0,8.0,9.0,3.0,3.0,2.0,1.0,6.0,1.0,9.0,5.0,8,2.0,15,10.0,25,1.0,6.0,2.0,2.0,8.0,4.0,3.0,14.0,2.0,10,19,3.0,19,1.0,3.0,22.0,2.0,10.0,2.0,1.0,1.0,1.0,1.0,13.0,47,1.0,2.0,0.42105263157894735,0.5333333333333333,0.38,0.5555555555555556,0.3,0.38,0.5555555555555556,0.3,0.475,0.6111111111111112,0.4642857142857143,0.18,0.2222222222222222,0.16666666666666666,27.715355805243448,0.42857142857142855,0.15384615384615385,0.09411764705882353,0.09782608695652174,0.29411764705882354,0.06666666666666667,0.12745098039215685,0.09345794392523364,0.07407407407407407,0.12121212121212122,0.09375,0.09090909090909091,0.06060606060606061,0.23076923076923078,0.35714285714285715,0.045454545454545456,1.0,0.54,0.4444444444444444,0.5714285714285714,0.4166666666666667,0.36,0.2777777777777778,0.3333333333333333,0.4,0.1,0.4,0.4,0.5,1.0,0.5555555555555556,0.2,0.3,0.3333333333333333,0.54,0.47312000000000004,0.5007333333333333,0.43868,0.1724137931034483,0.1724137931034483,0.19298245614035087,0.22807017543859648,4.842,0.21266968325791855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101122,1610612754,Danny Granger,Danny Granger,101122,IND,62494.0,1042,1937,1980,493,524,303,3917,50.0,76.0,11.0,23.0,8.0,15.0,22.0,48.0,39.0,113.0,111.0,237,79.0,448.0,2108,23.0,45,10.0,65.0,19.0,51.0,43.0,129.0,112.0,110.0,20.0,15.0,29.0,43.0,14.0,12.0,100.0,7.0,32.0,15.0,73,8.0,96,42.0,138,4.0,24.0,6.0,10.0,34.0,14.0,7.0,58.0,9.0,35,91,14.0,84,6.0,6.0,102.0,9.0,33.0,18.0,19.0,12.0,19.0,9.0,129.0,493,7.0,17.0,0.5045045045045045,0.5544554455445545,0.46835443037974683,0.5111111111111111,0.37254901960784315,0.5256410256410257,0.47413793103448276,0.5119047619047619,0.5623409669211196,0.5,0.5871559633027523,0.06329113924050633,0.14473684210526316,0.08333333333333333,19.430051813471504,0.41379310344827586,0.11267605633802817,0.1140625,0.0425531914893617,0.07462686567164178,0.034653465346534656,0.10463733650416171,0.040880503144654086,0.037037037037037035,0.03111111111111111,0.05466237942122187,0.034013605442176874,0.09047619047619047,0.14207650273224043,0.09090909090909091,0.023255813953488372,0.47368421052631576,0.21652421652421652,0.6578947368421053,0.7692307692307693,0.46,0.13675213675213677,0.4583333333333333,0.5,0.18181818181818182,0.32193732193732194,0.34513274336283184,0.34513274336283184,0.7435897435897436,0.39655172413793105,0.4782608695652174,0.18181818181818182,0.17857142857142858,0.5333333333333333,0.5413105413105413,0.48342851002865317,0.4824285714285713,0.46890000000000004,0.088,0.12643678160919541,0.14508928571428573,0.28794642857142855,10.817299578059071,0.25451729478575114,-27.0,21.0,44.0,1.0,5.0,6.0,11.0,28.0,70.0,2.0,8.0,10.0,22.0,49.0,114.0,3.0,13.0,16.0,33.0,138.0,9.0,2.0,68.0,28.0,14.0,10.0,4.0,3.0,3.0,22.0,13.0,9.0,4.0,1.0,8.0,3.0,9.0,1.0,6.0,2.0,0.9387755102040817,0.4298245614035088,0.23076923076923078,0.48484848484848486,0.4375,0.3247863247863248,0.039473684210526314,0.03636363636363636,0.11336032388663968,0.043478260869565216,0.12535612535612536,0.4772727272727273,0.4772727272727273,0.9047619047619048,0.19943019943019943,0.4,0.4,0.9642857142857143,0.08620689655172414,0.2,0.13793103448275862,0.25,1.0,0.13095238095238096,0.5454545454545454,0.2619047619047619,0.45454545454545453,0.4117647058823529,25.335964912280694,,,,,,,,,,,,,,,True,,
101158,1610612754,Orien Greene,Orien Greene,101158,IND,3374.0,56,101,106,32,44,14,207,3.0,7.0,1.0,4.0,,2.0,,1.0,,3.0,3.0,11,1.0,7.0,122,1.0,5,,2.0,,3.0,,,,6.0,2.0,,3.0,3.0,2.0,1.0,6.0,,4.0,,4,1.0,5,4.0,9,1.0,2.0,1.0,1.0,4.0,1.0,,6.0,2.0,4,11,2.0,2,,,4.0,,2.0,,1.0,,1.0,,,32,1.0,,,,0.2727272727272727,0.2,,0.25,0.2,,0.25,0.2,,,,,16.528925619834713,0.3333333333333333,1.0,0.10526315789473684,0.0784313725490196,,,0.0851063829787234,0.06896551724137931,0.13333333333333333,,0.10526315789473684,,,0.1875,,0.1111111111111111,,0.5833333333333334,0.42857142857142855,0.42857142857142855,,0.08333333333333333,,,,0.25,,,,0.8,0.25,,0.5,,0.6666666666666666,0.55085,0.54585,0.536925,0.14285714285714285,0.15384615384615385,0.2857142857142857,,5.872727272727272,0.31683168316831684,-37.0,,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,3.0,1.0,2.0,,,,1.0,,1.0,,,,,,,,0.08333333333333333,,,0.07142857142857142,,,,,,0.08333333333333333,,,,,,,,,,,0.25,,,24.9,1.0,,,,,,,,,,,,,,True,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,104393.0,1740,3252,3299,767,806,491,6551,109.0,209.0,49.0,123.0,17.0,42.0,6.0,25.0,7.0,25.0,122.0,259,78.0,322.0,3481,52.0,134,30.0,134.0,20.0,53.0,33.0,73.0,150.0,94.0,80.0,25.0,49.0,57.0,14.0,32.0,122.0,44.0,200.0,56.0,249,51.0,356,253.0,609,16.0,31.0,7.0,22.0,39.0,9.0,4.0,70.0,17.0,97,202,17.0,134,36.0,16.0,122.0,14.0,52.0,16.0,37.0,29.0,37.0,19.0,73.0,767,20.0,14.0,0.6147540983606558,0.9146341463414634,0.47104247104247104,0.3880597014925373,0.37735849056603776,0.46923076923076923,0.3880597014925373,0.37735849056603776,0.5127388535031847,0.42948717948717946,0.48026315789473684,0.09652509652509653,0.10047846889952153,0.16,9.927423535510627,0.44285714285714284,0.4396551724137931,0.21484037963761865,0.15661707126076743,0.19243986254295534,0.12903225806451613,0.2103448275862069,0.1508034610630408,0.1796875,0.16666666666666666,0.13163064833005894,0.1228813559322034,0.21705426356589147,0.22839506172839505,0.18324607329842932,0.14285714285714285,0.5135135135135135,0.8038461538461539,0.5215311004784688,0.5797872340425532,0.6055045871559633,0.09615384615384616,0.24,0.2857142857142857,0.6666666666666666,0.09615384615384616,0.28,0.28,0.7142857142857143,0.917910447761194,0.3983739837398374,0.1836734693877551,0.7924528301886793,0.40476190476190477,0.8076923076923077,0.5397130769230767,0.5518352941176472,0.524854716981132,0.174496644295302,0.1750841750841751,0.4161490683229814,0.2267080745341615,3.05984555984556,0.23585485854858548,-68.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,8.0,6.0,2.0,3.0,9.0,62.0,29.0,33.0,,,12.0,31.0,,,8.0,1.0,,,,,,0.0038461538461538464,0.07692307692307693,0.14285714285714285,0.203125,0.21,0.0038461538461538464,,,,,,,,,,,,,,,,,,25.1,3.0,9.0,,,,,,,,,,,,,True,,
353,1610612754,Darrell Armstrong,Darrell Armstrong,353,IND,29520.0,492,913,931,301,282,135,1844,12.0,19.0,1.0,2.0,5.0,7.0,5.0,12.0,15.0,33.0,32.0,64,28.0,173.0,992,2.0,4,,16.0,10.0,17.0,19.0,60.0,26.0,38.0,2.0,2.0,58.0,86.0,23.0,29.0,200.0,7.0,5.0,9.0,26,3.0,38,12.0,50,4.0,22.0,2.0,17.0,7.0,5.0,1.0,29.0,13.0,15,48,2.0,30,1.0,11.0,33.0,2.0,9.0,7.0,4.0,2.0,4.0,,60.0,301,8.0,7.0,0.40625,0.41935483870967744,0.5,0.5,0.5882352941176471,0.4707792207792208,0.5333333333333333,0.43617021276595747,0.5119047619047619,0.5333333333333333,0.5357142857142857,0.03125,0.05263157894736842,0.08333333333333333,18.274582560296846,0.7586206896551724,0.08823529411764706,0.08552631578947369,0.016233766233766232,0.13043478260869565,0.058823529411764705,0.0938337801608579,0.02810304449648712,0.011235955056179775,0.010416666666666666,0.024390243902439025,0.06818181818181818,0.07142857142857142,0.07407407407407407,0.14,0.05194805194805195,,0.12337662337662338,0.631578947368421,0.6666666666666666,0.4166666666666667,0.07792207792207792,0.4166666666666667,0.45454545454545453,,0.21428571428571427,0.45454545454545453,0.45454545454545453,0.5333333333333333,0.13333333333333333,0.5,,0.14893617021276595,0.7142857142857143,0.7077922077922078,0.5092479452054794,0.5903625,0.4719268292682926,0.055900621118012424,0.1267605633802817,0.09248554913294797,0.3468208092485549,11.387500000000001,0.32968236582694416,-14.0,9.0,29.0,1.0,5.0,3.0,6.0,18.0,61.0,3.0,6.0,4.0,24.0,27.0,90.0,4.0,11.0,7.0,30.0,63.0,18.0,7.0,54.0,18.0,28.0,18.0,10.0,6.0,,22.0,14.0,8.0,,1.0,3.0,1.0,3.0,1.0,1.0,,0.7777777777777778,0.3,0.36363636363636365,0.23333333333333334,0.3253012048192771,0.5844155844155844,,0.03225806451612903,0.10810810810810811,0.10526315789473684,0.18831168831168832,0.3103448275862069,0.3103448275862069,1.0,0.3961038961038961,0.29508196721311475,0.29508196721311475,0.6666666666666666,0.3333333333333333,0.2,0.4,0.5,1.0,0.1276595744680851,0.5,0.5106382978723404,0.16666666666666666,0.3333333333333333,26.82444444444445,,,1.0,,,,,,,,,,,,True,,
101185,1610612754,Rawle Marshall,Rawle Marshall,101185,IND,10499.0,175,338,344,116,121,50,682,6.0,13.0,1.0,3.0,3.0,5.0,5.0,12.0,4.0,10.0,15.0,35,16.0,52.0,341,3.0,6,,6.0,6.0,9.0,8.0,20.0,8.0,22.0,,3.0,5.0,7.0,1.0,3.0,16.0,2.0,4.0,2.0,8,,10,6.0,16,,6.0,,3.0,6.0,3.0,2.0,12.0,4.0,9,16,2.0,17,1.0,,21.0,1.0,8.0,3.0,3.0,2.0,3.0,2.0,20.0,116,2.0,3.0,0.26666666666666666,0.26666666666666666,0.42857142857142855,0.5,0.6666666666666666,0.43902439024390244,0.5,0.6,0.5098039215686274,0.5,0.6666666666666666,0.08571428571428572,0.07692307692307693,0.16666666666666666,15.517241379310347,0.5,,0.061068702290076333,0.02857142857142857,0.08695652173913043,0.07692307692307693,0.06493506493506493,0.03614457831325301,0.022727272727272728,0.023255813953488372,0.03773584905660377,,0.038461538461538464,0.08823529411764706,0.13333333333333333,,0.6666666666666666,0.3170731707317073,0.46153846153846156,0.5,0.3333333333333333,0.2926829268292683,0.4166666666666667,0.5,,0.24390243902439024,0.4,0.4,0.5,0.5,0.3333333333333333,1.0,0.5,0.6,0.4634146341463415,0.4814524390243903,0.450975,0.5373249999999999,0.16666666666666666,0.19047619047619047,0.11538461538461539,0.38461538461538464,8.39142857142857,0.3431952662721893,-15.0,1.0,3.0,,,,,1.0,3.0,,,,1.0,2.0,6.0,,,,1.0,6.0,,,3.0,1.0,2.0,2.0,,1.0,,6.0,3.0,3.0,,2.0,3.0,,,,1.0,1.0,1.0,0.3333333333333333,,,0.3333333333333333,0.14634146341463414,,0.3333333333333333,0.06666666666666667,,0.07317073170731707,0.3333333333333333,0.3333333333333333,1.0,0.07317073170731707,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,0.1,,0.3333333333333333,24.5,,,,,,,,,,,,,,,True,,
200761,1610612754,Shawne Williams,Shawne Williams,200761,IND,6507.0,108,194,197,30,70,29,391,5.0,9.0,3.0,6.0,1.0,1.0,2.0,3.0,4.0,9.0,11.0,21,2.0,39.0,213,3.0,7,,9.0,3.0,3.0,2.0,8.0,12.0,10.0,4.0,2.0,2.0,6.0,1.0,1.0,16.0,3.0,6.0,2.0,3,1.0,6,9.0,15,3.0,6.0,,4.0,4.0,2.0,1.0,10.0,1.0,10,17,2.0,5,3.0,,2.0,,1.0,,3.0,1.0,3.0,1.0,8.0,30,2.0,,0.5454545454545454,0.6666666666666666,0.5238095238095238,0.42857142857142855,1.0,0.5285714285714286,0.5625,0.6,0.5416666666666666,0.5625,0.6666666666666666,0.09523809523809523,0.1111111111111111,0.3333333333333333,20.0,0.6,0.1,0.047619047619047616,0.075,0.13333333333333333,0.13043478260869565,0.0641025641025641,0.08737864077669903,0.08333333333333333,0.08695652173913043,0.06060606060606061,0.06666666666666667,0.08695652173913043,,0.125,0.17647058823529413,0.3333333333333333,0.2571428571428571,0.5555555555555556,0.625,0.2,0.08571428571428572,0.6666666666666666,1.0,0.5,0.2571428571428571,0.4444444444444444,0.4444444444444444,1.0,0.75,0.5,,0.2,1.0,0.6571428571428571,0.49849142857142864,0.5208166666666666,0.5264300000000001,0.027777777777777776,0.045454545454545456,0.23076923076923078,0.20512820512820512,10.104761904761904,0.15463917525773196,-25.0,4.0,8.0,1.0,1.0,,1.0,1.0,6.0,,,,1.0,5.0,14.0,1.0,1.0,,2.0,15.0,,,6.0,1.0,4.0,3.0,1.0,,,,,,,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,0.35714285714285715,1.0,,0.35714285714285715,0.4,,0.25,0.05555555555555555,0.14285714285714285,0.22857142857142856,0.5,0.5,1.0,0.17142857142857143,0.16666666666666666,0.16666666666666666,1.0,0.125,1.0,,,,0.2,,0.2,,0.16666666666666666,24.33571428571429,,,1.0,,,,,,,,,,,,True,,
2224,1610612754,Jamaal Tinsley,Jamaal Tinsley,2224,IND,64644.0,1077,2032,2050,400,417,307,4082,42.0,87.0,6.0,16.0,8.0,20.0,58.0,140.0,43.0,120.0,143.0,347,70.0,449.0,2148,14.0,42,4.0,35.0,31.0,84.0,26.0,100.0,48.0,238.0,8.0,24.0,181.0,226.0,94.0,66.0,497.0,3.0,23.0,16.0,65,1.0,82,27.0,109,13.0,45.0,17.0,33.0,30.0,12.0,4.0,75.0,15.0,31,78,4.0,95,3.0,4.0,103.0,7.0,38.0,14.0,9.0,3.0,9.0,5.0,100.0,400,12.0,13.0,0.16783216783216784,0.17266187050359713,0.41210374639769454,0.3333333333333333,0.36904761904761907,0.42393736017897093,0.31,0.3592233009708738,0.45426829268292684,0.33653846153846156,0.4132231404958678,0.069164265129683,0.14942528735632185,0.07142857142857142,23.585690515806988,0.6,0.012987012987012988,0.09040333796940195,0.028014616321559074,0.07881773399014778,0.014634146341463415,0.0878524945770065,0.025341130604288498,0.03968253968253968,0.024793388429752067,0.021406727828746176,0.022556390977443608,0.06607929515418502,0.08376963350785341,0.08461538461538462,0.052845528455284556,0.5555555555555556,0.19463087248322147,0.4827586206896552,0.5675675675675675,0.2619047619047619,0.3131991051454139,0.4142857142857143,0.4461538461538462,0.10344827586206896,0.2684563758389262,0.35833333333333334,0.36134453781512604,0.16279069767441862,0.32,0.375,,0.1941747572815534,0.4,0.41834451901565994,0.4650272421524663,0.4665195121951219,0.4492323529411764,0.0794979079497908,0.10052910052910052,0.0779510022271715,0.22271714922049,10.299999999999999,0.1968503937007874,4.0,4.0,18.0,,1.0,1.0,4.0,27.0,82.0,1.0,7.0,3.0,15.0,31.0,100.0,1.0,8.0,4.0,19.0,84.0,9.0,1.0,81.0,27.0,45.0,27.0,18.0,21.0,1.0,57.0,33.0,24.0,,,9.0,4.0,6.0,2.0,4.0,,0.9032258064516129,0.31,0.125,0.21052631578947367,0.31313131313131315,0.22371364653243847,0.013888888888888888,,0.11295681063122924,0.0684931506849315,0.040268456375838924,0.2222222222222222,0.2222222222222222,1.0,0.18344519015659955,0.32926829268292684,0.32926829268292684,0.8888888888888888,0.02,,0.14,0.14285714285714285,1.0,0.038834951456310676,0.25,0.14563106796116504,0.2,0.3333333333333333,25.22,,,,1.0,0.008333333333333333,,,,,,,,,,True,,
2399,1610612754,Mike Dunleavy,Mike Dunleavy,2399,IND,34626.0,577,1080,1098,217,228,160,2178,23.0,30.0,4.0,5.0,3.0,4.0,7.0,20.0,48.0,103.0,78.0,153,40.0,253.0,1185,9.0,16,7.0,28.0,7.0,15.0,16.0,42.0,108.0,48.0,8.0,4.0,31.0,43.0,10.0,10.0,98.0,3.0,8.0,16.0,52,1.0,69,11.0,80,3.0,14.0,3.0,8.0,11.0,6.0,1.0,25.0,6.0,22,46,5.0,53,2.0,9.0,51.0,3.0,20.0,4.0,5.0,2.0,5.0,2.0,42.0,217,3.0,4.0,0.6923076923076923,0.7297297297297297,0.5098039215686274,0.5625,0.4666666666666667,0.5406091370558376,0.5526315789473685,0.52,0.5753424657534246,0.6086956521739131,0.6212121212121212,0.026143790849673203,0.1,,19.137254901960784,0.56,0.02631578947368421,0.15028901734104047,0.017699115044247787,0.14285714285714285,0.03529411764705882,0.14847161572052403,0.020484171322160148,0.0196078431372549,0.01639344262295082,0.017543859649122806,0.03225806451612903,0.0970873786407767,0.14563106796116504,0.11428571428571428,0.031914893617021274,0.4,0.15228426395939088,0.7666666666666667,0.8518518518518519,0.5652173913043478,0.10152284263959391,0.35,0.35,0.2857142857142857,0.5228426395939086,0.46601941747572817,0.47058823529411764,0.8125,0.2631578947368421,0.8,0.25,0.16,0.75,0.3756345177664975,0.46840663265306115,0.495140625,0.49550400000000006,0.09767441860465116,0.11764705882352941,0.11067193675889328,0.16600790513833993,13.563398692810456,0.20092592592592592,-70.0,9.0,12.0,1.0,1.0,1.0,2.0,10.0,32.0,,2.0,3.0,8.0,19.0,44.0,1.0,3.0,4.0,10.0,54.0,3.0,1.0,31.0,10.0,12.0,6.0,6.0,11.0,,18.0,11.0,7.0,1.0,,4.0,3.0,3.0,,3.0,,0.9473684210526315,0.4318181818181818,0.3333333333333333,0.4,0.4418604651162791,0.2233502538071066,,0.043478260869565216,0.19285714285714287,0.19047619047619047,0.06091370558375635,0.75,0.75,1.0,0.16243654822335024,0.3125,0.3125,0.9,0.05263157894736842,1.0,0.10526315789473684,,,0.08,0.5,0.32,0.375,0.3225806451612903,25.32045454545455,,,1.0,,0.009708737864077669,1.0,0.022222222222222223,,,,,,,,True,,
2605,1610612754,Marquis Daniels,Marquis Daniels,2605,IND,24869.0,414,776,783,250,218,118,1559,44.0,67.0,2.0,5.0,12.0,21.0,27.0,57.0,11.0,27.0,82.0,151,32.0,208.0,836,4.0,9,4.0,12.0,25.0,44.0,14.0,64.0,62.0,102.0,2.0,11.0,19.0,30.0,7.0,8.0,71.0,3.0,13.0,9.0,20,2.0,31,17.0,48,5.0,21.0,,8.0,9.0,13.0,4.0,30.0,10.0,11,24,3.0,50,1.0,8.0,44.0,7.0,22.0,3.0,2.0,,3.0,2.0,64.0,250,2.0,2.0,0.3780487804878049,0.38271604938271603,0.543046357615894,0.4444444444444444,0.5681818181818182,0.5269461077844312,0.4,0.5102040816326531,0.5594594594594594,0.46153846153846156,0.5614035087719298,0.0728476821192053,0.1044776119402985,0.05263157894736842,23.39499455930359,0.7,0.07692307692307693,0.07462686567164178,0.04436860068259386,0.1267605633802817,0.03571428571428571,0.0855457227138643,0.042440318302387266,0.07954545454545454,0.02586206896551724,0.033707865168539325,0.047619047619047616,0.08333333333333333,0.04411764705882353,0.14583333333333334,0.07246376811594203,0.6666666666666666,0.40119760479041916,0.6567164179104478,0.7333333333333333,0.5,0.3413173652694611,0.47368421052631576,0.5,0.18518518518518517,0.16167664670658682,0.4074074074074074,0.4230769230769231,0.36363636363636365,0.5,0.4,0.5,0.42857142857142855,0.5714285714285714,0.49700598802395207,0.48821295180722885,0.5165785714285713,0.4819887755102042,0.12087912087912088,0.13253012048192772,0.057692307692307696,0.3076923076923077,7.26158940397351,0.32216494845360827,-7.0,3.0,8.0,,,,1.0,1.0,8.0,,1.0,,4.0,4.0,16.0,,1.0,,5.0,9.0,3.0,,8.0,1.0,11.0,7.0,4.0,4.0,1.0,13.0,5.0,8.0,,,2.0,1.0,1.0,1.0,1.0,,0.75,0.25,,,0.25,0.09580838323353294,0.047619047619047616,,0.08653846153846154,0.08695652173913043,0.04790419161676647,0.375,0.375,1.0,0.04790419161676647,0.125,0.125,,,,0.1,,,0.02040816326530612,,0.08163265306122448,,0.125,25.875,,,,,0.037037037037037035,,,1.0,1.0,,,,,,True,,
