EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,Steals,BadPassSteals,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGA,Corner3FGM,Corner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,HeaveAttempts,Fg2aBlocked,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls Drawn,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3Assists,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,2pt And 1 Free Throw Trips,Technical Free Throw Trips,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3FGM,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PtsUnassisted3s,BlockedLongMidRange,on,SecondChanceArc3FGM,OffensiveGoaltends,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked,Clear Path Fouls,BlockedCorner3
101117,1610612746,Yaroslav Korolev,Yaroslav Korolev,101117,LAC,356.0,6,-3.0,14,13,2.0,13.0,1.0,27,1.0,1.0,1.0,1.0,1.0,1.0,2.0,13,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,0.5,0.5,13.333333333333334,0.5,1.0,1.0,0.5,0.5,0.495325,15.2,25.2,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
101137,1610612746,Daniel Ewing,Daniel Ewing,101137,LAC,4875.0,81,13.0,149,149,33.0,57.0,22.0,298,5.0,12.0,4.0,5.0,13.0,6.0,20.0,133,6.0,4.0,5.0,9.0,2.0,22.0,4.0,2.0,33.0,0.38461538461538464,0.5,0.5,0.3157894736842105,14.534883720930234,0.631578947368421,0.4166666666666667,0.4166666666666667,0.21052631578947367,0.3684210526315789,0.43739210526315786,17.884615384615387,24.766666666666666,0.2214765100671141,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,6.0,4.0,9.0,2.0,4.0,4.0,2.0,1.0,1.0,7.0,1.0,8.0,1.0,9.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,5.0,1.0,3.0,6.0,1.0,1.0,4.0,1.0,2.0,1.0,6.0,1.0,1.0,0.4,0.4,1.0,0.5,1.0,0.5,0.25,0.5,0.5,0.4,0.1,0.12727272727272726,0.01818181818181818,0.10144927536231885,0.014925373134328358,0.029411764705882353,0.058823529411764705,0.09090909090909091,0.18518518518518517,0.1,0.05263157894736842,0.4,0.10526315789473684,0.5,0.5,1.0,0.5,0.5,1.0,0.2,1.0,0.5,0.39003,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1425,1610612746,Aaron Williams,Aaron Williams,1425,LAC,22448.0,374,-16.0,679,687,168.0,220.0,98.0,1366,6.0,13.0,1.0,29.0,52.0,1.0,76.0,700,24.0,,6.0,7.0,3.0,15.0,7.0,3.0,168.0,0.5576923076923077,0.5471698113207547,0.59375,0.018867924528301886,10.366624525916562,0.24528301886792453,0.46153846153846156,0.46153846153846156,0.018867924528301886,0.4528301886792453,0.4710615384615385,6.625000000000002,47.9,0.24742268041237114,23.0,,,,,1.0,,18.0,17.0,5.0,10.0,,1.0,9.0,19.0,34.0,,,1.0,1.0,3.0,,21.0,37.0,9.0,58.0,27.0,85.0,,4.0,8.0,,6.0,10.0,,18.0,3.0,33.0,56.0,1.0,6.0,28.0,10.0,22.0,1.0,19.0,3.0,1.0,0.5862068965517241,0.85,,,,,0.5,0.45454545454545453,0.5588235294117647,0.4444444444444444,0.23076923076923078,0.15611814345991562,0.07608695652173914,0.1590909090909091,0.08176100628930817,0.05426356589147287,0.1780821917808219,0.10909090909090909,0.1651376146788991,,0.4339622641509434,1.0,,,,,,,,0.09090909090909091,,,0.47234999999999994,0.25,17.0,10.0,14.0,3.0,6.0,6.0,16.0,12.0,4.0,28.0,18.0,1.0,3.0,5.0,1.0,12.0,2.0,1.0,1.0,6.0,10.0,14.0,9.0,5.0,14.0,8.0,3.0,1.0,0.7058823529411765,0.7058823529411765,0.7368421052631579,0.057692307692307696,0.043478260869565216,0.125,0.06666666666666667,0.16901408450704225,0.11904761904761904,0.0784313725490196,0.10416666666666667,0.08108108108108109,0.4,0.1875,0.13043478260869565,0.5714285714285714,0.7391304347826086,0.7727272727272727,0.35294117647058826,0.3018867924528302,0.375,0.42857142857142855,0.8333333333333334,0.8235294117647058,0.7142857142857143,0.5454545454545454,0.5,0.5374874999999999,0.15873015873015872,0.16129032258064516,0.3684210526315789,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
200781,1610612746,Paul Davis,Paul Davis,200781,LAC,1125.0,19,16.0,38,36,8.0,20.0,8.0,74,1.0,2.0,,3.0,5.0,,8.0,27,2.0,,,,,,,,8.0,0.6,0.6,0.6666666666666666,,17.77777777777778,0.4,0.5,0.5,,0.4,0.44349999999999995,8.959999999999999,,0.21052631578947367,2.0,,,,,,,2.0,,,1.0,,,,,4.0,,,,,,,,2.0,,3.0,1.0,4.0,,,2.0,,2.0,,,2.0,,2.0,4.0,1.0,,1.0,,2.0,,,2.0,,0.6666666666666666,0.6666666666666666,,,,,,,,1.0,,0.2222222222222222,,0.25,,,,0.5,0.25,,0.4,,,,,,,,,,,,0.3379,,2.0,,,,,,1.0,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,0.5,,1.0,1.0,1.0,0.2,,,,,,,,,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2624,1610612746,Quinton Ross,Quinton Ross,2624,LAC,10344.0,172,-40.0,312,322,49.0,85.0,44.0,634,10.0,27.0,2.0,18.0,44.0,2.0,40.0,331,12.0,1.0,9.0,9.0,5.0,18.0,5.0,2.0,49.0,0.4090909090909091,0.391304347826087,0.40816326530612246,0.043478260869565216,14.206128133704736,0.5869565217391305,0.37037037037037035,0.37037037037037035,0.043478260869565216,0.34782608695652173,0.45707222222222227,11.679545454545455,41.05,0.15705128205128205,14.0,,,,,1.0,,4.0,7.0,2.0,2.0,,1.0,1.0,5.0,24.0,,,,,2.0,2.0,4.0,10.0,1.0,14.0,5.0,19.0,1.0,3.0,1.0,,1.0,1.0,,2.0,,8.0,20.0,1.0,,7.0,1.0,6.0,1.0,5.0,1.0,1.0,0.6666666666666666,0.7058823529411765,,,,,1.0,0.6666666666666666,0.625,0.5,0.05263157894736842,0.09345794392523364,0.029850746268656716,0.09558823529411764,0.034722222222222224,0.045454545454545456,0.05555555555555555,0.16,0.08695652173913043,0.045454545454545456,0.30434782608695654,1.0,,,,,,,,0.3333333333333333,,,0.63785,0.125,7.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,,6.0,2.0,1.0,5.0,1.0,,3.0,,1.0,,3.0,2.0,5.0,3.0,2.0,5.0,3.0,,,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.11363636363636363,0.2857142857142857,0.3333333333333333,,0.10344827586206896,0.1,0.034482758620689655,,0.1,,0.10526315789473684,0.1,0.6,0.5,0.7,0.2857142857142857,0.06521739130434782,0.3333333333333333,0.5,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.45462857142857144,0.041666666666666664,0.043478260869565216,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
101189,1610612746,James Singleton,James Singleton,101189,LAC,2189.0,36,3.0,66,72,24.0,20.0,5.0,138,3.0,6.0,1.0,6.0,10.0,1.0,17.0,65,4.0,1.0,,2.0,,6.0,2.0,2.0,24.0,0.6,0.6818181818181818,0.7083333333333334,0.09090909090909091,19.444444444444446,0.5454545454545454,0.5,0.5,0.09090909090909091,0.36363636363636365,0.46430454545454547,12.790000000000001,25.1,0.36363636363636365,3.0,,,1.0,,,1.0,2.0,2.0,3.0,5.0,,,,6.0,8.0,3.0,1.0,2.0,1.0,,,1.0,3.0,3.0,7.0,2.0,9.0,,,2.0,,1.0,,,2.0,1.0,3.0,3.0,,,3.0,1.0,2.0,,6.0,,,0.6666666666666666,1.0,1.0,1.0,,1.0,0.6,0.6,0.6,1.0,0.5,0.12,0.047619047619047616,0.12121212121212122,0.043478260869565216,0.07142857142857142,0.16666666666666666,,0.13333333333333333,,0.2727272727272727,1.0,,,,,1.0,1.0,1.0,,,1.0,0.43845999999999996,0.35294117647058826,3.0,2.0,2.0,1.0,1.0,,1.0,2.0,,4.0,4.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,0.3333333333333333,0.125,,,,,,0.2,,1.0,1.0,1.0,0.3333333333333333,0.09090909090909091,,,,1.0,1.0,0.2,1.0,0.6799,0.08333333333333333,0.09090909090909091,0.23529411764705882,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1501,1610612746,Tim Thomas,Tim Thomas,1501,LAC,8957.0,149,9.0,275,277,83.0,101.0,34.0,552,2.0,9.0,21.0,15.0,32.0,24.0,63.0,266,6.0,20.0,13.0,13.0,6.0,26.0,4.0,2.0,83.0,0.46875,0.48214285714285715,0.5081967213114754,0.42857142857142855,22.955974842767294,0.16071428571428573,0.2222222222222222,0.2222222222222222,0.375,0.5357142857142857,0.47604909090909087,9.68125,27.01666666666667,0.3018181818181818,6.0,1.0,3.0,7.0,2.0,8.0,8.0,9.0,2.0,4.0,7.0,2.0,9.0,4.0,18.0,24.0,24.0,7.0,,,3.0,4.0,2.0,12.0,6.0,25.0,3.0,28.0,1.0,2.0,6.0,,2.0,6.0,,12.0,3.0,6.0,17.0,1.0,4.0,10.0,,12.0,1.0,18.0,4.0,1.0,0.8,0.8571428571428571,1.0,0.3333333333333333,0.2222222222222222,0.34782608695652173,0.5714285714285714,0.4375,0.47368421052631576,0.5,0.4,0.125,0.018018018018018018,0.13970588235294118,0.014814814814814815,0.022727272727272728,0.13793103448275862,0.20833333333333334,0.06976744186046512,0.03225806451612903,0.10714285714285714,1.0,0.05357142857142857,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.25,0.35,0.5228666666666667,0.2857142857142857,4.0,,,3.0,3.0,9.0,17.0,2.0,,4.0,2.0,1.0,1.0,,1.0,7.0,4.0,2.0,,2.0,5.0,2.0,1.0,1.0,2.0,2.0,,1.0,1.0,0.6666666666666666,0.6666666666666666,0.03125,,0.058823529411764705,0.2,0.175,,,0.022222222222222223,,,0.21428571428571427,0.08333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,0.30357142857142855,0.5294117647058824,0.5625,0.6666666666666666,,,0.1875,1.0,0.4657166666666666,0.08333333333333333,0.1388888888888889,0.06349206349206349,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0625,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1749,1610612746,Cuttino Mobley,Cuttino Mobley,1749,LAC,16106.0,268,4.0,480,493,127.0,151.0,74.0,973,15.0,36.0,19.0,28.0,67.0,24.0,105.0,504,26.0,19.0,21.0,21.0,11.0,42.0,5.0,3.0,127.0,0.417910447761194,0.45604395604395603,0.5,0.26373626373626374,20.141342756183747,0.3956043956043956,0.4166666666666667,0.42857142857142855,0.2087912087912088,0.46153846153846156,0.4692406593406594,12.165671641791043,25.462500000000002,0.26458333333333334,18.0,4.0,5.0,5.0,1.0,3.0,9.0,22.0,11.0,11.0,19.0,3.0,5.0,12.0,43.0,30.0,27.0,5.0,,,4.0,6.0,3.0,12.0,3.0,18.0,4.0,22.0,,2.0,5.0,2.0,,7.0,,12.0,1.0,8.0,19.0,,2.0,19.0,,26.0,4.0,43.0,5.0,4.0,0.5357142857142857,0.5357142857142857,1.0,0.375,0.6,0.375,0.5789473684210527,0.6458333333333334,0.6774193548387096,0.4166666666666667,0.10714285714285714,0.06629834254143646,0.015957446808510637,0.06756756756756757,0.017699115044247787,0.023809523809523808,0.037037037037037035,0.10416666666666667,0.06329113924050633,,0.1978021978021978,0.5333333333333333,0.054945054945054944,0.8,0.8,1.0,0.2631578947368421,0.2631578947368421,1.0,0.125,0.3333333333333333,0.2631578947368421,0.42167708333333337,0.4095238095238095,11.0,4.0,6.0,4.0,5.0,2.0,13.0,5.0,2.0,12.0,,,2.0,1.0,,3.0,5.0,2.0,2.0,,8.0,2.0,2.0,,3.0,1.0,,1.0,0.45454545454545453,0.4166666666666667,0.46153846153846156,0.029850746268656716,0.05555555555555555,,,0.07317073170731707,0.02631578947368421,0.027777777777777776,,0.030303030303030304,,0.06666666666666667,0.09090909090909091,0.3333333333333333,0.6111111111111112,0.6470588235294118,0.5454545454545454,0.14285714285714285,0.15384615384615385,0.15384615384615385,0.5,0.5,0.6666666666666666,0.20833333333333334,0.8,0.49039545454545463,0.08163265306122448,0.10810810810810811,0.11428571428571428,,2.0,1.0,1.0,1.0,3.0,0.08333333333333333,0.08333333333333333,2.0,1.0,1.0,1.0,0.027777777777777776,0.5,1.0,,,,,,,,,,,True,,,,,,,,,,,,,
1894,1610612746,Corey Maggette,Corey Maggette,1894,LAC,7936.0,132,-22.0,240,239,65.0,85.0,30.0,479,7.0,27.0,4.0,18.0,48.0,4.0,58.0,252,16.0,3.0,10.0,13.0,5.0,29.0,3.0,2.0,65.0,0.375,0.375,0.4672131147540984,0.07692307692307693,27.00729927007299,0.5192307692307693,0.25925925925925924,0.2692307692307692,0.07692307692307693,0.3269230769230769,0.45152647058823525,12.287500000000001,33.375,0.2708333333333333,13.0,,,1.0,1.0,2.0,1.0,19.0,3.0,6.0,10.0,1.0,2.0,7.0,22.0,20.0,3.0,1.0,3.0,1.0,2.0,3.0,4.0,17.0,4.0,27.0,4.0,31.0,1.0,1.0,3.0,4.0,2.0,10.0,,13.0,2.0,2.0,11.0,,3.0,19.0,1.0,23.0,1.0,22.0,3.0,1.0,0.5555555555555556,0.5882352941176471,1.0,0.25,0.5,0.3333333333333333,0.6,0.625,0.7333333333333333,0.23076923076923078,0.3076923076923077,0.20987654320987653,0.043010752688172046,0.20535714285714285,0.03773584905660377,0.043478260869565216,0.09523809523809523,0.29411764705882354,0.23255813953488372,0.038461538461538464,0.25,0.7142857142857143,,,,,0.25,0.25,1.0,0.16666666666666666,0.5,0.3333333333333333,0.46509090909090905,0.3793103448275862,9.0,1.0,1.0,5.0,5.0,2.0,8.0,3.0,5.0,11.0,2.0,1.0,6.0,,,6.0,1.0,,2.0,,12.0,,,,,,,1.0,1.0,1.0,1.1,0.125,0.3076923076923077,0.125,,0.1935483870967742,,,0.06666666666666667,,,0.2,0.18181818181818182,,0.6923076923076923,1.0,0.4444444444444444,0.15384615384615385,0.25,0.2857142857142857,0.5,0.3333333333333333,1.0,0.4166666666666667,1.0,0.443,0.2,0.21428571428571427,0.1896551724137931,2.0,,,,4.0,1.0,,,,3.0,,,0.037037037037037035,,,,,,,,,,,,,True,,,,,,,,,,,,,
2549,1610612746,Chris Kaman,Chris Kaman,2549,LAC,3236.0,54,-3.0,96,94,16.0,13.0,14.0,190,,,,10.0,24.0,,22.0,92,14.0,,,,,,2.0,2.0,16.0,0.4166666666666667,0.4166666666666667,0.4230769230769231,,29.729729729729726,,,,,0.375,0.4481583333333334,4.495833333333333,,0.16666666666666666,9.0,,,,,,,2.0,5.0,2.0,2.0,,,,4.0,6.0,,,,,,,5.0,6.0,,8.0,5.0,13.0,,,5.0,1.0,2.0,2.0,,7.0,,3.0,4.0,,,5.0,,4.0,,4.0,,,0.3,0.3333333333333333,,,,,1.0,1.0,1.0,0.7142857142857143,,0.15384615384615385,0.11904761904761904,0.16326530612244897,0.10869565217391304,0.07142857142857142,0.23076923076923078,0.3333333333333333,0.08695652173913043,,0.375,,,,,,,,,,,,0.5023,0.18181818181818182,5.0,1.0,3.0,1.0,1.0,5.0,15.0,2.0,,4.0,2.0,,3.0,,,2.0,3.0,1.0,2.0,1.0,2.0,,,,,,,,0.4,0.4,0.4,0.125,0.2222222222222222,0.06666666666666667,,0.2,,0.3333333333333333,0.05263157894736842,,,0.5,,,0.5555555555555556,0.7142857142857143,0.4,0.625,0.3333333333333333,0.35714285714285715,0.2,0.6,0.3333333333333333,0.5,1.0,0.460225,0.07692307692307693,0.07692307692307693,0.18181818181818182,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,True,,,,,,,,,,,,,
