EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Clear Path Fouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,LongMidRangePctBlocked,OffCorner3ReboundPct,3SecondViolations,DefensiveGoaltends,on,OffensiveGoaltends,3pt And 1 Free Throw Trips
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,55409.0,923,-74,1683,1699,388,493,232,3382,93.0,132.0,46.0,65.0,20.0,28.0,30.0,75.0,36.0,103.0,,,,,,,,1.0,,,,,159.0,310.0,,1.0,53.0,371.0,1901.0,53.0,80.0,,,17.0,123.0,32.0,59.0,,,24.0,88.0,202.0,116.0,,,88.0,,1.0,,14.0,,8.0,8.0,16.0,4.0,4.0,4.0,1.0,3.0,40.0,20.0,82.0,1.0,31.0,72.0,12.0,115.0,103.0,218.0,6.0,16.0,12.0,4.0,9.0,2.0,6.0,20.0,,3.0,,2.0,29.0,1.0,3.0,67.0,120.0,1.0,10.0,62.0,4.0,5.0,70.0,8.0,36.0,,3.0,45.0,37.0,,8.0,45.0,22.0,5.0,88.0,388,10.0,3.0,0.6352201257861635,0.8782608695652174,,,,,,0.5129032258064516,0.6625,0.5423728813559322,0.5112540192926045,0.6625,0.5423728813559322,0.5423976608187134,0.6910112359550562,0.6111111111111112,0.003215434083601286,,0.04516129032258064,0.09848484848484848,0.013333333333333334,,,18.938233792751404,0.3103448275862069,0.2608695652173913,0.02564102564102564,0.13114754098360656,0.12852664576802508,0.16230366492146597,0.12422360248447205,0.13918918918918918,0.1276595744680851,0.20512820512820512,0.10982658959537572,0.08518518518518518,0.14285714285714285,0.09090909090909091,0.1484375,0.15695067264573992,0.1366906474820144,0.23076923076923078,0.04411764705882353,0.4888888888888889,0.42443729903536975,0.7045454545454546,0.7815126050420168,0.5161290322580645,0.24115755627009647,0.4,0.40540540540540543,0.6666666666666666,0.3311897106109325,0.34951456310679613,0.34951456310679613,0.9166666666666666,,,,,0.003215434083601286,,,,0.8125,0.7076923076923077,0.043478260869565216,,,,,,,0.4745762711864407,0.7142857142857143,,,,,0.42765273311897106,,0.47203327974276527,0.5250367647058822,0.47393898305084736,0.10619469026548672,0.10650887573964497,,0.33153638814016173,0.2371967654986523,8.29967741935484,28.6,0.23054070112893643,1.0,,,,,0.09523809523809523,5.0,3.0,True,,
2216,1610612757,Zach Randolph,Zach Randolph,2216,POR,114505.0,1908,-126,3472,3461,916,911,453,6933,211.0,389.0,64.0,112.0,67.0,118.0,131.0,328.0,115.0,267.0,,6.0,,2.0,,,11.0,30.0,,,4.0,14.0,457.0,984.0,11.0,36.0,316.0,1263.0,3850.0,87.0,159.0,,2.0,51.0,225.0,107.0,235.0,4.0,14.0,146.0,372.0,422.0,492.0,27.0,6.0,112.0,3.0,27.0,11.0,86.0,,74.0,43.0,117.0,31.0,12.0,40.0,11.0,23.0,277.0,31.0,120.0,3.0,63.0,291.0,34.0,388.0,154.0,542.0,49.0,40.0,31.0,9.0,75.0,5.0,44.0,90.0,7.0,31.0,,22.0,165.0,12.0,33.0,57.0,152.0,16.0,39.0,312.0,14.0,1.0,375.0,40.0,157.0,,47.0,11.0,8.0,,3.0,11.0,10.0,3.0,372.0,916,18.0,46.0,0.4617067833698031,0.5261845386533666,0.8181818181818182,0.3055555555555556,,0.2857142857142857,0.3333333333333333,0.4644308943089431,0.5471698113207547,0.4553191489361702,0.4642156862745098,0.5403726708074534,0.4538152610441767,0.5308277027027027,0.6016042780748663,0.5585585585585585,0.03529411764705882,,0.08739837398373984,0.12082262210796915,0.11280487804878049,,,33.5906374501992,0.45454545454545453,0.33663366336633666,0.034482758620689655,0.24310776942355888,0.0933852140077821,0.1745152354570637,0.09451219512195122,0.22721437740693196,0.09361438313701177,0.13285024154589373,0.11488250652741515,0.0430327868852459,0.10294117647058823,0.23776223776223776,0.2692307692307692,0.23026315789473684,0.1970260223048327,0.10869565217391304,0.10816777041942605,0.9090909090909091,0.3813725490196078,0.5424164524421594,0.6169590643274854,0.46919431279620855,0.3215686274509804,0.39939024390243905,0.45017182130584193,0.3282442748091603,0.26176470588235295,0.4307116104868914,0.4339622641509434,0.6,0.0058823529411764705,,,,0.029411764705882353,0.36666666666666664,0.36666666666666664,0.8181818181818182,0.6956521739130435,0.5714285714285714,0.125,0.012422360248447204,,,,,,0.4738955823293173,0.5677966101694916,,,0.05622489959839357,0.2857142857142857,0.4166666666666667,0.4074074074074074,0.4510576354679804,0.5110912408759124,0.4552069672131149,0.13808267370272648,0.14259763851044505,,0.17814726840855108,0.29453681710213775,7.753760162601625,27.494444444444447,0.2638248847926267,,7.0,,,0.00749063670411985,0.08064516129032258,11.0,,True,,
2038,1610612757,Joel Przybilla,Joel Przybilla,2038,POR,37814.0,630,-21,1116,1115,133,157,158,2231,27.0,47.0,7.0,19.0,2.0,3.0,2.0,15.0,6.0,14.0,,,,,,,,,,,,,35.0,76.0,,,8.0,78.0,1167.0,8.0,22.0,,,1.0,17.0,2.0,4.0,,,1.0,5.0,50.0,20.0,,,8.0,,,,16.0,,9.0,2.0,11.0,2.0,,4.0,2.0,3.0,24.0,8.0,43.0,1.0,23.0,67.0,9.0,99.0,52.0,151.0,1.0,9.0,5.0,4.0,9.0,1.0,3.0,26.0,1.0,6.0,1.0,3.0,35.0,7.0,2.0,49.0,113.0,11.0,14.0,35.0,8.0,13.0,21.0,4.0,10.0,,3.0,63.0,55.0,1.0,7.0,63.0,45.0,6.0,5.0,133,7.0,3.0,0.7142857142857143,0.8064516129032258,,,,,,0.4605263157894737,0.36363636363636365,0.5,0.4605263157894737,0.36363636363636365,0.5,0.4588235294117647,0.3541666666666667,0.35714285714285715,,,0.21052631578947367,0.2765957446808511,0.2,,,9.23076923076923,0.2571428571428571,0.36,0.047619047619047616,0.15296803652968036,0.0957683741648107,0.2169811320754717,0.08080808080808081,0.16544117647058823,0.09306569343065693,0.1271186440677966,0.11940298507462686,0.06091370558375635,0.1016949152542373,0.11320754716981132,0.1746031746031746,0.17647058823529413,0.19753086419753085,0.28,0.04,0.7142857142857143,0.618421052631579,0.574468085106383,0.7941176470588235,0.7037037037037037,0.19736842105263158,0.13333333333333333,0.16666666666666666,0.5,0.18421052631578946,0.42857142857142855,0.42857142857142855,0.8333333333333334,,,,,,,,,0.8636363636363636,0.3684210526315789,0.2857142857142857,,,,,,,0.75,0.6666666666666666,,,,,0.618421052631579,,0.5052736842105263,0.5311666666666666,0.563475,0.12195121951219512,0.12195121951219512,,0.21794871794871795,0.0641025641025641,4.688157894736841,,0.11917562724014337,,,,,,0.05,5.0,4.0,True,,
2048,1610612757,Jamaal Magloire,Jamaal Magloire,2048,POR,59251.0,988,-213,1772,1776,444,462,231,3548,81.0,149.0,23.0,40.0,16.0,30.0,30.0,85.0,5.0,12.0,,,,,,,,,,,,,116.0,246.0,,,66.0,298.0,1970.0,25.0,45.0,,,15.0,65.0,26.0,50.0,,,30.0,82.0,150.0,82.0,,,28.0,,,,34.0,,12.0,6.0,18.0,3.0,3.0,5.0,3.0,4.0,42.0,13.0,67.0,4.0,48.0,137.0,21.0,206.0,84.0,290.0,10.0,16.0,9.0,7.0,18.0,,9.0,53.0,7.0,9.0,1.0,14.0,71.0,6.0,15.0,48.0,110.0,13.0,20.0,136.0,17.0,8.0,122.0,10.0,54.0,,12.0,33.0,25.0,1.0,7.0,34.0,20.0,4.0,82.0,444,5.0,12.0,0.646551724137931,0.7352941176470589,,,,,,0.4715447154471545,0.5555555555555556,0.52,0.4715447154471545,0.5555555555555556,0.52,0.49337748344370863,0.5701754385964912,0.5394736842105263,,,0.13821138211382114,0.16778523489932887,0.10588235294117647,,,18.195121951219512,0.2535211267605634,0.5121951219512195,0.06060606060606061,0.2224025974025974,0.10213414634146341,0.2436548223350254,0.0783132530120482,0.22755227552275523,0.09732360097323602,0.10762331838565023,0.08743169398907104,0.108,0.07920792079207921,0.19158878504672897,0.2808219178082192,0.21484375,0.25,0.22448979591836735,0.10526315789473684,0.5882352941176471,0.6056910569105691,0.5436241610738255,0.6532258064516129,0.691358024691358,0.34552845528455284,0.35294117647058826,0.39473684210526316,0.4666666666666667,0.04878048780487805,0.4166666666666667,0.4166666666666667,1.0,,,,,,,,,0.8888888888888888,0.575,0.2608695652173913,,,,,,,0.6,0.5333333333333333,,,,,0.6056910569105691,,0.48122723577235793,0.543529268292683,0.475318,0.18620689655172415,0.18620689655172415,,0.2181208053691275,0.2751677852348993,3.3520325203252033,,0.2505643340857788,,,1.0,1.0,,0.07692307692307693,7.0,,True,,
2137,1610612757,Ime Udoka,Ime Udoka,2137,POR,106934.0,1782,-111,3225,3256,769,828,405,6481,82.0,125.0,23.0,38.0,15.0,26.0,11.0,35.0,36.0,98.0,42.0,102.0,1.0,7.0,6.0,14.0,34.0,79.0,,6.0,6.0,16.0,129.0,258.0,76.0,181.0,56.0,542.0,3581.0,32.0,59.0,1.0,13.0,8.0,75.0,19.0,40.0,12.0,30.0,22.0,96.0,160.0,98.0,225.0,3.0,34.0,1.0,78.0,34.0,29.0,1.0,73.0,23.0,96.0,13.0,10.0,37.0,12.0,24.0,215.0,22.0,57.0,4.0,29.0,104.0,8.0,141.0,83.0,224.0,8.0,54.0,30.0,24.0,33.0,4.0,24.0,31.0,,9.0,2.0,10.0,64.0,8.0,19.0,62.0,160.0,14.0,9.0,78.0,8.0,8.0,73.0,5.0,27.0,,12.0,12.0,9.0,,3.0,12.0,5.0,1.0,96.0,769,24.0,11.0,0.6201550387596899,0.7142857142857143,0.9868421052631579,0.4198895027624309,0.07692307692307693,0.4,0.4222222222222222,0.5,0.5423728813559322,0.475,0.5535307517084282,0.4652777777777778,0.5285714285714286,0.572938689217759,0.4934210526315789,0.5581395348837209,0.4123006833712984,0.0055248618784530384,0.1124031007751938,0.168,0.17142857142857143,0.00980392156862745,,14.451022604951563,0.515625,0.08791208791208792,0.04938271604938271,0.09269162210338681,0.04838709677419355,0.08430232558139535,0.07166123778501629,0.09072305593451568,0.0531986531986532,0.03773584905660377,0.04335260115606936,0.06073752711496746,0.06451612903225806,0.07600950118764846,0.10211267605633803,0.10311750599520383,0.08846153846153847,0.07142857142857142,0.03980099502487562,0.4166666666666667,0.2847380410022779,0.656,0.7884615384615384,0.573170731707317,0.07972665148063782,0.3142857142857143,0.3793103448275862,0.36363636363636365,0.22323462414578588,0.3673469387755102,0.375,0.8055555555555556,0.23234624145785876,0.4117647058823529,0.4158415841584158,1.0,0.17995444191343962,0.43037974683544306,0.43037974683544306,0.9705882352941176,0.5277777777777778,0.6052631578947368,0.21739130434782608,0.09722222222222222,0.14285714285714285,1.0,0.08333333333333333,,,0.37142857142857144,0.5769230769230769,0.2,0.42857142857142855,0.22857142857142856,0.375,0.6970387243735763,0.4358974358974359,0.5281850456621004,0.5222508474576271,0.5357057971014493,0.05856832971800434,0.09642857142857143,,0.13837638376383765,0.17712177121771217,8.400775193798447,24.055248618784532,0.23844961240310078,,,,,0.02040816326530612,0.08264462809917356,,,True,,
2413,1610612757,Juan Dixon,Juan Dixon,2413,POR,35282.0,588,-43,1085,1076,402,407,130,2161,26.0,36.0,1.0,1.0,11.0,16.0,19.0,38.0,29.0,82.0,5.0,17.0,1.0,2.0,3.0,8.0,9.0,36.0,,1.0,4.0,11.0,74.0,156.0,14.0,53.0,21.0,211.0,1168.0,4.0,6.0,1.0,3.0,2.0,13.0,26.0,58.0,7.0,19.0,9.0,82.0,70.0,78.0,36.0,6.0,,1.0,35.0,9.0,12.0,2.0,32.0,8.0,40.0,6.0,2.0,17.0,8.0,7.0,88.0,1.0,5.0,1.0,11.0,19.0,,30.0,7.0,37.0,1.0,24.0,9.0,15.0,21.0,3.0,13.0,22.0,,8.0,1.0,6.0,43.0,1.0,11.0,22.0,51.0,,9.0,27.0,,6.0,26.0,3.0,10.0,,4.0,3.0,2.0,1.0,,3.0,1.0,2.0,82.0,402,9.0,4.0,0.47297297297297297,0.47297297297297297,0.8571428571428571,0.2641509433962264,0.3333333333333333,0.3684210526315789,0.2692307692307692,0.47435897435897434,0.6666666666666666,0.4482758620689655,0.45454545454545453,0.6111111111111112,0.474025974025974,0.47954545454545455,0.65,0.5061728395061729,0.2535885167464115,0.03773584905660377,0.07692307692307693,0.16666666666666666,0.10526315789473684,0.058823529411764705,0.027777777777777776,21.347402597402596,0.4883720930232558,,0.03225806451612903,0.05588235294117647,0.012658227848101266,0.08208955223880597,0.011363636363636364,0.06329113924050633,0.012422360248447204,0.017094017094017096,0.008928571428571428,0.012048192771084338,,0.036036036036036036,0.030927835051546393,0.09090909090909091,0.0891089108910891,0.06060606060606061,0.009708737864077669,0.3333333333333333,0.1722488038277512,0.7222222222222222,0.8666666666666667,0.38461538461538464,0.18181818181818182,0.5,0.5588235294117647,0.42105263157894735,0.3923444976076555,0.35365853658536583,0.3625,0.5862068965517241,0.08133971291866028,0.29411764705882354,0.3125,1.0,0.1722488038277512,0.25,0.2571428571428571,0.7777777777777778,0.1111111111111111,1.0,,0.2222222222222222,0.5,1.0,0.1111111111111111,,,0.2077922077922078,0.6875,0.1038961038961039,0.375,0.14285714285714285,0.36363636363636365,0.4258373205741627,0.2571428571428571,0.4560514492753623,0.44897857142857145,0.4462315789473685,0.046296296296296294,0.06134969325153374,,0.061611374407582936,0.3886255924170616,12.227564102564104,25.298113207547168,0.3705069124423963,,1.0,,,0.024390243902439025,0.03333333333333333,,,True,,
101110,1610612757,Martell Webster,Martell Webster,101110,POR,45662.0,761,-37,1419,1406,456,509,173,2825,24.0,49.0,10.0,16.0,9.0,17.0,5.0,11.0,17.0,43.0,24.0,63.0,,2.0,8.0,18.0,14.0,51.0,1.0,1.0,1.0,12.0,46.0,103.0,38.0,114.0,44.0,250.0,1525.0,16.0,26.0,1.0,3.0,14.0,49.0,16.0,30.0,9.0,30.0,26.0,85.0,54.0,38.0,102.0,12.0,16.0,4.0,47.0,14.0,4.0,,12.0,7.0,19.0,3.0,4.0,7.0,,5.0,45.0,2.0,17.0,2.0,22.0,63.0,4.0,89.0,21.0,110.0,5.0,18.0,12.0,6.0,15.0,1.0,7.0,13.0,4.0,8.0,2.0,1.0,28.0,5.0,6.0,22.0,54.0,4.0,3.0,52.0,10.0,7.0,59.0,4.0,19.0,2.0,9.0,5.0,3.0,1.0,1.0,5.0,3.0,1.0,85.0,456,10.0,8.0,0.5869565217391305,0.7105263157894737,0.8947368421052632,0.3333333333333333,0.3333333333333333,0.3,0.34545454545454546,0.44660194174757284,0.6153846153846154,0.5333333333333333,0.47465437788018433,0.603448275862069,0.49166666666666664,0.5123456790123457,0.6805555555555556,0.5666666666666667,0.5253456221198156,,0.038834951456310676,0.08163265306122448,,,,16.790582403965303,0.5357142857142857,0.08888888888888889,0.04081632653061224,0.12804878048780488,0.03556485355648536,0.15602836879432624,0.011299435028248588,0.13428120063191154,0.02900763358778626,0.04794520547945205,0.018867924528301886,0.035398230088495575,0.00909090909090909,0.12574850299401197,0.11475409836065574,0.13793103448275862,0.17307692307692307,0.10810810810810811,0.040983606557377046,0.6,0.22580645161290322,0.4897959183673469,0.5333333333333333,0.4583333333333333,0.05069124423963134,0.45454545454545453,0.45454545454545453,0.4,0.19815668202764977,0.3953488372093023,0.3953488372093023,0.8235294117647058,0.2903225806451613,0.38095238095238093,0.38095238095238093,0.9583333333333334,0.2350230414746544,0.27450980392156865,0.27450980392156865,0.7857142857142857,0.5517241379310345,0.625,0.2,0.06896551724137931,,,0.034482758620689655,1.0,1.0,0.2833333333333333,0.5294117647058824,0.3,0.4444444444444444,0.2,0.08333333333333333,0.7511520737327189,0.2978723404255319,0.5281145539906101,0.5125791666666668,0.516717543859649,0.08974358974358974,0.16101694915254236,0.017241379310344827,0.196,0.34,9.672815533980582,24.924561403508772,0.321353065539112,,1.0,,,,0.014925373134328358,,,False,1.0,
101195,1610612757,Luke Schenscher,Luke Schenscher,101195,POR,4754.0,79,17,150,153,51,60,14,303,4.0,11.0,2.0,6.0,1.0,2.0,2.0,6.0,,2.0,,,,,,,,,,,,,6.0,19.0,,,2.0,14.0,150.0,2.0,6.0,,,2.0,6.0,2.0,4.0,,,,4.0,10.0,2.0,,,2.0,,,,3.0,,1.0,,1.0,,,,1.0,,2.0,,7.0,,2.0,9.0,3.0,14.0,7.0,21.0,2.0,1.0,1.0,,,,,3.0,1.0,,,,3.0,,,15.0,18.0,2.0,1.0,4.0,1.0,,3.0,1.0,2.0,,,2.0,2.0,,,2.0,1.0,,4.0,51,2.0,,0.8333333333333334,1.0,,,,,,0.3157894736842105,0.3333333333333333,0.5,0.3157894736842105,0.3333333333333333,0.5,0.35,0.42857142857142855,0.5,,,0.15789473684210525,0.18181818181818182,0.16666666666666666,,,13.690476190476192,,0.21428571428571427,,0.17647058823529413,0.1320754716981132,0.16666666666666666,,0.1746031746031746,0.10294117647058823,0.2857142857142857,0.06666666666666667,,,0.5,0.05,0.058823529411764705,0.2857142857142857,,0.2,0.5,0.5789473684210527,0.36363636363636365,0.4444444444444444,0.75,0.3157894736842105,0.3333333333333333,0.4,1.0,0.10526315789473684,,,,,,,,,,,,1.0,0.3333333333333333,0.5,,,,,,,0.5,0.5,,,,,0.5789473684210527,,0.48916315789473686,0.53556,0.45015000000000005,0.1,0.1,,0.42857142857142855,0.2857142857142857,3.8684210526315788,,0.34,,,,,,,1.0,,False,,
1711,1610612757,Raef LaFrentz,Raef LaFrentz,1711,POR,9688.0,161,-9,299,302,106,123,40,601,10.0,14.0,2.0,5.0,2.0,2.0,4.0,7.0,5.0,17.0,1.0,2.0,,,1.0,2.0,1.0,9.0,,,,5.0,19.0,38.0,2.0,11.0,15.0,59.0,348.0,2.0,7.0,,,5.0,9.0,5.0,11.0,1.0,7.0,6.0,19.0,30.0,8.0,3.0,3.0,4.0,,9.0,1.0,1.0,,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,4.0,9.0,1.0,2.0,18.0,4.0,24.0,14.0,38.0,1.0,2.0,2.0,,2.0,,2.0,2.0,,,,,4.0,,1.0,11.0,23.0,3.0,2.0,11.0,,2.0,17.0,1.0,8.0,,1.0,5.0,5.0,,,5.0,5.0,2.0,19.0,106,6.0,1.0,0.7894736842105263,0.8823529411764706,0.5,0.18181818181818182,,0.14285714285714285,0.18181818181818182,0.5,0.2857142857142857,0.45454545454545453,0.4489795918367347,0.2857142857142857,0.3611111111111111,0.5175438596491229,0.45,0.4523809523809524,0.22448979591836735,,0.02631578947368421,,0.14285714285714285,,,17.681159420289855,0.5,0.36363636363636365,0.08333333333333333,0.20454545454545456,0.09183673469387756,0.06896551724137931,0.09523809523809523,0.17094017094017094,0.09285714285714286,0.13043478260869565,0.16666666666666666,0.05263157894736842,0.10344827586206896,0.1724137931034483,0.3333333333333333,0.14285714285714285,0.047619047619047616,0.125,0.037037037037037035,1.0,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.8,0.14285714285714285,0.5714285714285714,0.6666666666666666,0.5,0.3469387755102041,0.29411764705882354,0.29411764705882354,1.0,0.04081632653061224,0.5,0.5,1.0,0.1836734693877551,0.1111111111111111,0.1111111111111111,,0.7142857142857143,0.4,,,,,,,,0.1111111111111111,1.0,0.1111111111111111,0.5,0.2777777777777778,,0.5102040816326531,0.1111111111111111,0.4775714285714285,0.49033333333333334,0.46906388888888884,0.14285714285714285,0.17777777777777778,,0.15254237288135594,0.3220338983050847,10.257894736842104,24.218181818181815,0.35451505016722407,,,,,,0.07692307692307693,,,False,,
200771,1610612757,Sergio Rodriguez,Sergio Rodriguez,200771,POR,44615.0,744,-49,1389,1391,383,482,174,2780,23.0,51.0,5.0,8.0,4.0,11.0,10.0,18.0,36.0,62.0,3.0,9.0,,,1.0,1.0,20.0,65.0,1.0,3.0,3.0,19.0,69.0,131.0,23.0,74.0,20.0,227.0,1522.0,8.0,15.0,1.0,3.0,4.0,23.0,13.0,29.0,4.0,20.0,9.0,47.0,20.0,118.0,39.0,30.0,2.0,4.0,61.0,20.0,7.0,1.0,158.0,43.0,201.0,22.0,21.0,70.0,16.0,72.0,445.0,9.0,9.0,,17.0,40.0,2.0,59.0,18.0,77.0,,31.0,22.0,9.0,35.0,9.0,25.0,30.0,4.0,10.0,3.0,4.0,65.0,4.0,23.0,19.0,65.0,1.0,7.0,35.0,,2.0,24.0,2.0,7.0,,6.0,1.0,,,1.0,2.0,1.0,,47.0,383,13.0,5.0,0.14492753623188406,0.14705882352941177,0.5652173913043478,0.3108108108108108,0.3333333333333333,0.2,0.32857142857142857,0.5267175572519084,0.5333333333333333,0.4482758620689655,0.5048780487804878,0.5277777777777778,0.3877551020408163,0.5254629629629629,0.575,0.42727272727272725,0.36097560975609755,0.013513513513513514,0.05343511450381679,0.11764705882352941,,,0.015384615384615385,17.58448060075094,0.5384615384615384,0.03773584905660377,,0.08849557522123894,0.01956521739130435,0.12142857142857143,0.05263157894736842,0.09628378378378379,0.028526148969889066,0.025477707006369428,0.02912621359223301,0.01,0.05660377358490566,0.06451612903225806,0.06611570247933884,0.125,0.14432989690721648,0.06976744186046512,,0.5,0.24878048780487805,0.45098039215686275,0.5111111111111111,0.08695652173913043,0.08780487804878048,0.5555555555555556,0.5555555555555556,0.1,0.3024390243902439,0.5806451612903226,0.5901639344262295,0.19444444444444445,0.04390243902439024,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3170731707317073,0.3076923076923077,0.3125,0.55,0.4444444444444444,0.625,,,,,0.16666666666666666,0.3333333333333333,1.0,0.22448979591836735,0.36363636363636365,0.02040816326530612,1.0,0.3877551020408163,0.15789473684210525,0.6097560975609756,0.32786885245901637,0.4934887500000001,0.4752968749999999,0.47372499999999995,0.03333333333333333,0.051470588235294115,,0.1013215859030837,0.20704845814977973,10.67099236641222,25.87027027027028,0.2757379409647228,,,1.0,1.0,0.016129032258064516,0.046153846153846156,,,False,,
