EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,PenaltyOffPossExcludingTakeFouls,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,FG2M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,DefensiveGoaltends,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffArc3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyCorner3FGA,StepOutOfBoundsTurnovers,PenaltyCorner3Frequency,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3M,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,BlockedCorner3,OffensiveGoaltends,3SecondViolations,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked,on,Clear Path Fouls
101134,1610612748,Wayne Simien,Wayne Simien,101134,MIA,1453.0,24,-21,40,44,12,12,6,84,1.0,1.0,3.0,5,58,1,1.0,1.0,1.0,1.0,2.0,1.0,1,1,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,12,0.2,1.0,12.765957446808512,1.0,0.07692307692307693,0.0625,0.05555555555555555,0.045454545454545456,0.125,0.25,0.2,0.2,0.6,0.2,0.43162,0.4171,11.88,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1720,1610612748,Michael Doleac,Michael Doleac,1720,MIA,15216.0,254,-91,467,471,161,174,41,938,15.0,10.0,42.0,67,549,18,3.0,6.0,10.0,2.0,24.0,9.0,21,31,14.0,45,4.0,2.0,10.0,2.0,5.0,16.0,36.0,7,1.0,161,0.04477611940298507,0.2,15.95330739299611,0.4,0.14788732394366197,0.06040268456375839,0.14659685863874344,0.05825242718446602,0.06060606060606061,0.08823529411764706,0.22388059701492538,0.14925373134328357,0.6268656716417911,0.22388059701492538,0.4260701492537314,0.4633277777777778,12.522388059701491,0.34475374732334046,9.0,3.0,6.0,6.0,8.0,6.0,19.0,34.0,10.0,78.0,6.0,12.0,12.0,9.0,4.0,22.0,58.0,10.0,4.0,4.0,3.0,1.0,3.0,1.0,3.0,2.0,7.0,3.0,7.0,5.0,2.0,2.0,2.0,6.0,8.0,3.0,2.0,10.0,3.0,2.0,4.0,2.0,1.0,1.0,4.0,4.0,2.0,22.0,7.0,2.0,0.8529411764705882,0.90625,0.5074626865671642,0.5,0.5,0.5074626865671642,0.5,0.5,0.5416666666666666,0.5,0.55,0.16666666666666666,0.11764705882352941,0.14285714285714285,0.05263157894736842,0.07142857142857142,0.05405405405405406,0.16666666666666666,0.22857142857142856,0.1794871794871795,0.1875,0.058823529411764705,1.0,0.6,0.75,0.5555555555555556,0.6,0.6,0.8333333333333334,0.4523809523809524,0.4523809523809524,1.0,0.5,0.5,0.4444444444444444,0.75,0.4702300000000001,0.04285714285714286,0.04285714285714286,0.15384615384615385,0.28205128205128205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,40567.0,676,-46,1262,1270,325,335,138,2532,120.0,60.0,125.0,305,1372,82,10.0,84.0,114.0,19.0,258.0,14.0,43,58,18.0,76,42.0,12.0,67.0,5.0,16.0,15.0,40.0,120,1.0,325,0.03278688524590164,0.05,33.59154929577465,0.6268656716417911,0.09071729957805907,0.03349282296650718,0.09446254071661238,0.028169014084507043,0.047244094488188976,0.125,0.36036036036036034,0.18018018018018017,0.37537537537537535,0.4444444444444444,0.4799801204819278,0.4919323863636364,9.626885245901638,0.25752773375594296,81.0,7.0,10.0,24.0,39.0,27.0,51.0,159.0,145.0,481.0,11.0,21.0,33.0,43.0,59.0,148.0,100.0,218.0,8.0,30.0,17.0,13.0,58.0,7.0,2.0,2.0,15.0,,29.0,20.0,9.0,7.0,30.0,25.0,1.0,6.0,2.0,176.0,76.0,18.0,21.0,11.0,5.0,5.0,22.0,12.0,1.0,148.0,6.0,15.0,0.31446540880503143,0.3225806451612903,0.521311475409836,0.5238095238095238,0.524390243902439,0.5045045045045045,0.5,0.5,0.5827250608272506,0.5689655172413793,0.6024590163934426,,0.044444444444444446,0.10714285714285714,0.013333333333333334,0.043478260869565216,0.017045454545454544,0.023809523809523808,0.05,0.08208955223880597,0.08823529411764706,0.15789473684210525,0.5454545454545454,0.675,0.7105263157894737,0.4074074074074074,0.45,0.46551724137931033,0.25925925925925924,0.408,0.4146341463414634,0.19607843137254902,0.45454545454545453,0.7,0.43820224719101125,0.6153846153846154,0.5109299999999999,0.19338422391857507,0.20821917808219179,0.06860706860706861,0.3076923076923077,1.0,4.0,1.0,5.0,24.0,1.0,7.0,6.0,28.0,1.0,11.0,1.0,7.0,3.0,15.0,1.0,23.0,5.0,11.0,3.0,2.0,16.0,4.0,1.0,1.0,3.0,0.16666666666666666,0.21428571428571427,0.14285714285714285,0.2222222222222222,0.08408408408408409,0.03333333333333333,0.016,0.009259259259259259,0.07096774193548387,0.012012012012012012,0.25,0.25,0.07207207207207207,0.20833333333333334,0.20833333333333334,0.2,0.42857142857142855,0.045454545454545456,0.07865168539325842,0.14285714285714285,0.21739130434782608,25.50357142857143,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2748,1610612748,Dorell Wright,Dorell Wright,2748,MIA,22890.0,382,-97,676,687,186,189,69,1363,30.0,13.0,48.0,91,765,23,5.0,25.0,30.0,5.0,65.0,8.0,32,61,11.0,72,10.0,5.0,20.0,1.0,6.0,20.0,31.0,21,2.0,186,0.054945054945054944,0.06666666666666667,17.58530183727034,0.5,0.14883720930232558,0.03619909502262444,0.15960912052117263,0.035483870967741936,0.014705882352941176,0.16494845360824742,0.2912621359223301,0.1262135922330097,0.46601941747572817,0.4077669902912621,0.4585666666666666,0.4454619999999999,11.115384615384615,0.27514792899408286,20.0,3.0,5.0,5.0,6.0,6.0,18.0,44.0,19.0,113.0,4.0,6.0,11.0,11.0,9.0,31.0,62.0,26.0,4.0,5.0,3.0,2.0,18.0,2.0,3.0,,17.0,12.0,14.0,8.0,6.0,2.0,5.0,10.0,1.0,3.0,2.0,26.0,11.0,4.0,12.0,12.0,,,12.0,8.0,,31.0,3.0,4.0,0.7045454545454546,0.7380952380952381,0.4835164835164835,0.6666666666666666,0.4782608695652174,0.4563106796116505,0.5714285714285714,0.4230769230769231,0.4956140350877193,0.6875,0.484375,0.375,,0.18478260869565216,0.033707865168539325,0.09375,0.011235955056179775,,0.08,0.23255813953488372,0.20588235294117646,0.125,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.65,0.46153846153846156,0.5454545454545454,0.6666666666666666,0.375,0.3829787234042553,0.7777777777777778,0.7142857142857143,0.6,0.23076923076923078,0.8333333333333334,0.5530333333333334,0.1,0.11224489795918367,0.09734513274336283,0.2743362831858407,,7.0,1.0,2.0,5.0,,2.0,2.0,12.0,1.0,3.0,,3.0,6.0,,1.0,4.0,2.0,1.0,,3.0,4.0,,,,1.0,1.0,0.16666666666666666,,0.18181818181818182,0.11650485436893204,0.15384615384615385,0.020833333333333332,0.05084745762711865,0.02,0.06796116504854369,,,0.04854368932038835,0.4,0.4,1.0,,0.14285714285714285,0.07692307692307693,,0.5,26.191666666666666,1.0,1.0,0.038461538461538464,,,,,,,,,,,,,,,,,,,,,,,True,
56,1610612748,Gary Payton,Gary Payton,56,MIA,90167.0,1503,-212,2754,2778,684,738,296,5532,104.0,68.0,71.0,243,3021,40,24.0,145.0,201.0,69.0,458.0,8.0,85,114,18.0,132,41.0,10.0,66.0,3.0,14.0,46.0,117.0,67,1.0,684,0.09876543209876543,0.16346153846153846,14.751452550032278,0.6212121212121212,0.0847457627118644,0.009070294784580499,0.0819423368740516,0.0136986301369863,,0.0779816513761468,0.28415300546448086,0.18579234972677597,0.19398907103825136,0.6202185792349727,0.5015841095890411,0.5125719696969696,7.849794238683127,0.24836601307189543,59.0,4.0,7.0,11.0,20.0,30.0,23.0,112.0,38.0,358.0,6.0,20.0,17.0,17.0,20.0,72.0,90.0,134.0,,56.0,36.0,20.0,54.0,22.0,9.0,1.0,23.0,6.0,43.0,32.0,11.0,10.0,31.0,25.0,2.0,8.0,14.0,57.0,18.0,10.0,3.0,2.0,1.0,,3.0,,1.0,72.0,14.0,9.0,0.4017857142857143,0.4017857142857143,0.4609053497942387,0.3,0.425,0.4371584699453552,0.28846153846153844,0.3880597014925373,0.45524296675191817,0.30357142857142855,0.43373493975903615,0.057692307692307696,0.008620689655172414,0.07301587301587302,0.025069637883008356,0.0196078431372549,0.008771929824561403,0.019417475728155338,0.0744336569579288,0.10852713178294573,0.07589285714285714,0.06593406593406594,,0.5673076923076923,0.6781609195402298,0.5254237288135594,0.4411764705882353,0.4918032786885246,0.23333333333333334,0.323943661971831,0.323943661971831,0.30434782608695654,0.2692307692307692,0.5714285714285714,0.29850746268656714,0.55,0.4587694444444444,0.047244094488188976,0.06976744186046512,0.04748603351955307,0.2011173184357542,12.0,54.0,3.0,20.0,69.0,4.0,17.0,32.0,123.0,6.0,2.0,6.0,27.0,84.0,12.0,1.0,68.0,20.0,2.0,2.0,4.0,3.0,4.0,,,,0.875,0.2601626016260163,0.2222222222222222,0.26229508196721313,0.3360655737704918,0.10294117647058823,,0.02734375,0.010362694300518135,0.14754098360655737,0.2222222222222222,0.22641509433962265,0.1885245901639344,0.2898550724637681,0.2898550724637681,0.8,0.25,0.11538461538461539,0.2537313432835821,0.23529411764705882,0.29411764705882354,24.72113821138211,10.0,,0.14925373134328357,1.0,2.0,3.0,1.0,1.0,0.16666666666666666,0.008130081300813009,0.018518518518518517,1.0,0.3333333333333333,1.0,0.11538461538461539,0.2,,,,,,,,,,True,
952,1610612748,Antoine Walker,Antoine Walker,952,MIA,54034.0,901,-92,1654,1662,391,420,171,3316,108.0,57.0,7.0,172,1742,27,23.0,61.0,70.0,10.0,149.0,31.0,93,131,36.0,167,39.0,18.0,79.0,9.0,17.0,33.0,77.0,56,4.0,391,0.13372093023255813,0.1574074074074074,23.421478683216403,0.4936708860759494,0.15270935960591134,0.06262626262626263,0.14917825537294563,0.04685408299866131,0.05263157894736842,0.16845878136200718,0.32727272727272727,0.17272727272727273,0.021212121212121213,0.806060606060606,0.5131317484662579,0.4970661971830987,3.478488372093023,0.23639661426844014,59.0,13.0,24.0,10.0,16.0,25.0,2.0,86.0,22.0,317.0,16.0,28.0,39.0,13.0,10.0,69.0,58.0,114.0,18.0,9.0,6.0,3.0,38.0,13.0,4.0,1.0,25.0,13.0,23.0,15.0,8.0,9.0,21.0,40.0,8.0,8.0,11.0,56.0,22.0,9.0,9.0,5.0,2.0,2.0,10.0,7.0,7.0,69.0,11.0,7.0,0.3372093023255814,0.37662337662337664,0.5,0.5714285714285714,0.48148148148148145,0.44696969696969696,0.5135135135135135,0.39864864864864863,0.44647887323943664,0.5,0.40588235294117647,0.25,0.014285714285714285,0.13736263736263737,0.015873015873015872,0.09395973154362416,0.045714285714285714,0.013333333333333334,0.14136125654450263,0.1366906474820144,0.14925373134328357,0.10416666666666667,0.7,0.5462962962962963,0.6483516483516484,0.4745762711864407,0.43859649122807015,0.49019607843137253,0.04,0.2857142857142857,0.2857142857142857,,0.6486486486486487,0.5416666666666666,0.21621621621621623,0.625,0.5320588235294116,0.06358381502890173,0.11702127659574468,0.12302839116719243,0.21766561514195584,6.0,30.0,4.0,35.0,128.0,10.0,44.0,41.0,158.0,9.0,1.0,11.0,47.0,111.0,12.0,3.0,125.0,35.0,7.0,3.0,11.0,6.0,,1.0,,,0.9024390243902439,0.25949367088607594,0.23404255319148937,0.2645161290322581,0.47878787878787876,0.10526315789473684,,0.01694915254237288,0.040697674418604654,0.09090909090909091,0.2,0.2,0.3878787878787879,0.2734375,0.2734375,0.8857142857142857,0.15384615384615385,0.10810810810810811,0.5945945945945946,0.22727272727272727,0.28,25.489873417721522,3.0,2.0,0.04054054054054054,,1.0,5.0,2.0,,0.2222222222222222,,,1.0,,,0.13513513513513514,0.3333333333333333,2.0,1.0,1.0,1.0,0.4,1.0,,,,True,
1899,1610612748,James Posey,James Posey,1899,MIA,36315.0,605,-93,1116,1136,353,402,118,2252,37.0,6.0,8.0,51,1230,19,6.0,15.0,24.0,4.0,57.0,8.0,53,90,15.0,105,9.0,2.0,20.0,,7.0,30.0,57.0,51,5.0,353,0.11764705882352941,0.16216216216216217,13.05732484076433,0.45,0.14681440443213298,0.024615384615384615,0.13861386138613863,0.03048780487804878,0.01020408163265306,0.13414634146341464,0.296,0.048,0.064,0.888,0.5413431451612901,0.5267000000000002,4.270588235294117,0.3163082437275986,26.0,4.0,7.0,10.0,15.0,2.0,3.0,31.0,36.0,173.0,4.0,8.0,16.0,12.0,25.0,76.0,40.0,22.0,4.0,9.0,6.0,3.0,7.0,4.0,7.0,,17.0,20.0,16.0,10.0,6.0,1.0,7.0,11.0,3.0,2.0,14.0,46.0,12.0,14.0,8.0,6.0,1.0,1.0,9.0,6.0,1.0,76.0,6.0,14.0,0.6451612903225806,0.6896551724137931,0.6078431372549019,0.5,0.631578947368421,0.548,0.4117647058823529,0.5930232558139535,0.6006944444444444,0.47058823529411764,0.6666666666666666,0.45454545454545453,,0.11805555555555555,0.041916167664670656,0.040983606557377046,0.01904761904761905,0.08163265306122448,0.16071428571428573,0.15294117647058825,0.1346153846153846,0.075,0.6666666666666666,0.7027027027027027,0.8387096774193549,0.6923076923076923,0.3333333333333333,0.3333333333333333,0.5,0.375,0.375,0.3333333333333333,0.4117647058823529,0.5714285714285714,0.3488372093023256,0.6666666666666666,0.5335730769230769,0.09230769230769231,0.21428571428571427,0.09248554913294797,0.4393063583815029,11.0,22.0,2.0,14.0,52.0,7.0,18.0,25.0,74.0,9.0,2.0,9.0,24.0,69.0,6.0,,52.0,14.0,2.0,2.0,3.0,7.0,1.0,1.0,1.0,,0.92,0.33783783783783783,0.375,0.33783783783783783,0.592,,,0.025423728813559324,0.03225806451612903,0.176,0.5,0.5,0.416,0.2692307692307692,0.2692307692307692,0.8571428571428571,0.5,0.11764705882352941,0.4186046511627907,0.3888888888888889,0.2692307692307692,24.986486486486488,6.0,,0.13953488372093023,,2.0,7.0,2.0,,0.2222222222222222,,,1.0,,,0.4117647058823529,0.3333333333333333,2.0,,,,0.2857142857142857,1.0,,,,True,
297,1610612748,Alonzo Mourning,Alonzo Mourning,297,MIA,37947.0,632,-128,1152,1174,254,254,137,2326,87.0,85.0,5.0,177,1265,20,19.0,5.0,10.0,1.0,25.0,42.0,60,89,58.0,147,12.0,10.0,46.0,1.0,11.0,38.0,86.0,111,6.0,254,0.10734463276836158,0.11494252873563218,21.580547112462007,0.2608695652173913,0.13513513513513514,0.10687022900763359,0.14084507042253522,0.10163339382940109,0.11290322580645161,0.15555555555555556,0.4915254237288136,0.480225988700565,0.02824858757062147,0.4915254237288136,0.47654463276836156,0.5374650000000001,3.920338983050849,0.2204861111111111,61.0,20.0,31.0,10.0,13.0,38.0,2.0,101.0,79.0,281.0,25.0,40.0,75.0,12.0,24.0,48.0,126.0,76.0,32.0,5.0,3.0,2.0,3.0,1.0,14.0,2.0,20.0,9.0,6.0,4.0,2.0,1.0,2.0,34.0,6.0,18.0,3.0,137.0,63.0,13.0,67.0,48.0,2.0,17.0,68.0,39.0,9.0,48.0,3.0,12.0,0.6237623762376238,0.7411764705882353,0.5706214689265536,0.625,0.6,0.5706214689265536,0.625,0.6,0.5903361344537815,0.6818181818181818,0.5853658536585366,0.21428571428571427,0.03773584905660377,0.16129032258064516,0.08860759493670886,0.13675213675213677,0.07894736842105263,0.043478260869565216,0.07894736842105263,0.17857142857142858,0.12790697674418605,0.23684210526315788,0.5735294117647058,0.7011494252873564,0.7922077922077922,0.6721311475409836,0.4470588235294118,0.5,0.5263157894736842,0.4,0.4,1.0,0.775,0.6451612903225806,0.65,0.7692307692307693,0.5145147058823529,0.28,0.28,0.2669039145907473,0.1708185053380783,,,,,,,,,,,25.0,,,,,,,,4.0,1.0,4.0,15.0,,1.0,,4.0,,,,,,0.10588235294117647,,0.10714285714285714,0.07017543859649122,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,1.0,,9.0,,,,,,True,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,53088.0,885,-101,1636,1656,408,427,177,3292,76.0,46.0,115.0,237,1792,51,9.0,33.0,43.0,5.0,96.0,46.0,134,183,66.0,249,15.0,4.0,34.0,5.0,15.0,44.0,83.0,70,6.0,408,0.0379746835443038,0.10526315789473684,16.295491580662684,0.4411764705882353,0.2193126022913257,0.08228980322003578,0.2126081582200247,0.0846774193548387,0.10119047619047619,0.21455938697318008,0.3179916317991632,0.19246861924686193,0.4811715481171548,0.3263598326359833,0.4578964285714286,0.4313549019607844,10.027848101265821,0.24938875305623473,43.0,12.0,28.0,7.0,15.0,21.0,39.0,103.0,42.0,248.0,19.0,42.0,42.0,21.0,21.0,63.0,154.0,52.0,20.0,10.0,6.0,4.0,24.0,4.0,17.0,3.0,38.0,11.0,17.0,9.0,8.0,1.0,11.0,19.0,11.0,8.0,11.0,64.0,26.0,10.0,6.0,5.0,,1.0,6.0,1.0,2.0,63.0,8.0,10.0,0.7475728155339806,0.8279569892473119,0.4345991561181435,0.4523809523809524,0.4117647058823529,0.4309623430962343,0.4523809523809524,0.4117647058823529,0.46616541353383456,0.45652173913043476,0.4921875,0.16176470588235295,0.04477611940298507,0.1919191919191919,0.0918918918918919,0.12244897959183673,0.045081967213114756,0.0625,0.20765027322404372,0.23952095808383234,0.18045112781954886,0.2153846153846154,0.16666666666666666,0.5657894736842105,0.6323529411764706,0.7441860465116279,0.45652173913043476,0.4666666666666667,0.5714285714285714,0.3391304347826087,0.3391304347826087,0.8461538461538461,0.6666666666666666,0.42857142857142855,0.29411764705882354,0.4666666666666667,0.5283419354838709,0.1015625,0.10236220472440945,0.1693548387096774,0.2540322580645161,,,,,2.0,,,,2.0,,4.0,,,,,1.0,1.0,,7.0,1.0,1.0,9.0,1.0,,,1.0,,,,,0.008368200836820083,0.021739130434782608,,0.10218978102189781,0.05555555555555555,,,,0.008368200836820083,,,,0.3333333333333333,,,,,32.95,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,True,
200809,1610612748,Chris Quinn,Chris Quinn,200809,MIA,1916.0,32,-5,61,58,24,19,7,119,,,1.0,1,54,1,,5.0,5.0,3.0,10.0,,2,3,,3,1.0,1.0,1.0,,,,,2,,24,,,13.235294117647058,1.0,0.07692307692307693,,0.0967741935483871,,,,,,0.14285714285714285,0.8571428571428571,0.5450333333333334,0.47275,16.7,0.39344262295081966,,,,,,,,,2.0,5.0,,,,,,,,,,,,,1.0,1.0,,,1.0,,2.0,2.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,0.21428571428571427,,,0.3125,,,,,0.2,,,,,0.2222222222222222,,0.25,,,,,,,,,,,,,,,,0.5724,0.125,0.5,,,,,,1.0,6.0,,2.0,1.0,6.0,1.0,,,2.0,,3.0,1.0,5.0,1.0,,,,,,,,,,0.16666666666666666,,0.2,0.8571428571428571,,,,,,,,0.8571428571428571,0.16666666666666666,0.16666666666666666,,,,0.6666666666666666,,0.2,28.100000000000005,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,True,
