EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefShortMidRangeReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,ThreePtAssists,Arc3Assists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,OffRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Arc3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,Corner3Assists,PenaltyFg3Pct,LongMidRangePctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LostBallOutOfBoundsTurnovers,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,Technical Free Throw Trips,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,Clear Path Fouls,SecondChanceCorner3Accuracy,3SecondViolations,on,BlockedLongMidRange,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends
2420,1610612751,Nenad Krstic,Nenad Krstic,2420,NJN,4075.0,68,3,127,126,40,46,20.0,253,7.0,11,2.0,4.0,8.0,3.0,5.0,,,,,15.0,24,,,6.0,36.0,134,5.0,8.0,,4.0,14.0,18.0,12.0,,,,5.0,2.0,3.0,1.0,,1.0,7.0,2.0,8,,10,18,1.0,1.0,1.0,,2.0,1.0,3.0,,7.0,10,1.0,,7.0,10.0,2.0,5.0,14.0,40,,0.6,0.8181818181818182,,,,0.625,0.625,0.625,0.625,0.6428571428571429,0.6363636363636364,,0.20833333333333334,0.36363636363636365,20.666666666666668,0.3333333333333333,,0.2,0.125,0.17857142857142858,0.2,0.13333333333333333,0.08333333333333333,0.25,0.4583333333333333,0.6363636363636364,1.0,0.42857142857142855,0.3333333333333333,0.20833333333333334,0.6,0.6,,,,,,0.5,0.5,,0.4583333333333333,0.4707541666666668,0.456125,0.18518518518518517,0.18518518518518517,0.3888888888888889,6.354166666666668,,0.31496062992125984,0.3,3.0,4.0,5.0,5.0,6.0,,10.0,8.0,1.0,1.0,2.0,5.0,1.0,8.0,1.0,,,1.0,,,,1.0,3.0,2.0,1.0,3.0,3.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.1111111111111111,0.11627906976744186,0.11764705882352941,0.11666666666666667,0.13043478260869565,0.2222222222222222,,0.13333333333333333,0.25,1.0,0.625,0.7142857142857143,0.6,1.0,0.6666666666666666,0.75,0.45098000000000005,0.2777777777777778,,,,,,,,,,,,,,,1.0,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,
361,1610612751,Clifford Robinson,Clifford Robinson,361,NJN,4230.0,70,-27,137,138,50,55,10.0,275,1.0,1,,,5.0,3.0,6.0,,1.0,3.0,1.0,7.0,12,1.0,4.0,3.0,20.0,152,1.0,1.0,2.0,2.0,7.0,12.0,2.0,3.0,,3.0,,4.0,6.0,,1.0,3.0,14.0,,3,3.0,6,7,1.0,1.0,1.0,1.0,4.0,,5.0,1.0,3.0,7,1.0,,2.0,4.0,,2.0,7.0,50,1.0,0.8571428571428571,0.8571428571428571,1.0,0.25,0.25,0.5833333333333334,1.0,0.53125,0.8333333333333334,0.5555555555555556,0.875,0.25,,,15.646258503401361,0.2,0.375,0.05454545454545454,,0.045454545454545456,0.09523809523809523,,,,0.0625,1.0,1.0,1.0,0.3125,0.375,0.5,0.5,0.0625,,,,0.1875,,,0.3333333333333333,0.3125,0.453390625,0.48923333333333335,0.1111111111111111,0.14285714285714285,0.35,12.041666666666666,24.424999999999997,0.36496350364963503,0.07692307692307693,,,3.0,1.0,1.0,,2.0,,2.0,2.0,1.0,,,1.0,,,2.0,2.0,,,,,3.0,3.0,,3.0,1.0,1.0,1.0,1.0,,,0.05263157894736842,0.017241379310344827,,,,,,0.3333333333333333,0.6,0.6,1.0,0.6666666666666666,,,0.4017,0.1,1.0,1.0,1.0,,1.0,,0.5,,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,,2.0,,,0.2,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
200767,1610612751,Josh Boone,Josh Boone,200767,NJN,6022.0,100,-4,195,193,75,78,17.0,388,11.0,23,5.0,7.0,6.0,,,,,,,14.0,29,,,5.0,33.0,199,7.0,11.0,,,14.0,22.0,6.0,,,,4.0,,,,,,,6.0,13,2.0,21,31,3.0,2.0,,,1.0,,1.0,1.0,3.0,5,,1.0,7.0,11.0,1.0,5.0,14.0,75,,0.7857142857142857,1.0,,,,0.4827586206896552,0.6363636363636364,0.4827586206896552,0.6363636363636364,0.4852941176470588,0.5833333333333334,,0.13793103448275862,0.13043478260869565,16.355140186915886,,0.4,0.19402985074626866,0.21428571428571427,0.2,0.13636363636363635,0.06896551724137931,0.19047619047619047,0.2857142857142857,0.7931034482758621,0.4782608695652174,0.55,0.7272727272727273,0.20689655172413793,,,,,,,,,0.6363636363636364,0.7142857142857143,,0.7931034482758621,0.5582999999999999,0.5222636363636363,0.15151515151515152,0.15151515151515152,0.42424242424242425,1.5586206896551724,,0.38461538461538464,0.5,4.0,8.0,3.0,4.0,8.0,1.0,9.0,6.0,,,3.0,7.0,,10.0,2.0,1.0,,,,,,1.0,2.0,2.0,,2.0,1.0,0.5,0.5,0.5,,0.1206896551724138,0.125,0.12195121951219512,0.1724137931034483,0.08333333333333333,0.058823529411764705,0.0625,0.18181818181818182,0.5,0.5,0.6,1.0,,1.0,0.5,0.5930428571428571,0.2727272727272727,,,,,,,,,,,,,,,,,0.16666666666666666,0.25,0.25,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2215,1610612751,Jason Collins,Jason Collins,2215,NJN,9341.0,156,16,299,303,35,46,27.0,602,3.0,8,,,,3.0,8.0,,,,,6.0,16,,,4.0,16.0,288,,,,,,10.0,2.0,,,,4.0,6.0,7.0,1.0,,5.0,15.0,4.0,23,2.0,29,32,8.0,7.0,3.0,1.0,2.0,2.0,5.0,,6.0,17,4.0,1.0,8.0,7.0,1.0,4.0,,35,3.0,0.8333333333333334,1.0,,,,0.375,,0.375,,0.42105263157894735,,,0.25,0.5,7.228915662650603,0.6,0.2857142857142857,0.20175438596491227,0.09523809523809523,0.17307692307692307,0.27586206896551724,0.18181818181818182,0.11428571428571428,,0.5,0.375,0.75,0.6666666666666666,,0.5,0.375,0.375,,,,,,,,,0.5,0.4512125,,0.21052631578947367,0.21052631578947367,,8.64375,,0.11705685618729098,0.16666666666666666,1.0,1.0,,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,2.0,,3.0,,1.0,,,1.0,,4.0,,3.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,,0.021505376344086023,0.03333333333333333,0.024390243902439025,0.030303030303030304,,0.02127659574468085,0.041666666666666664,,1.0,,,,1.0,1.0,1.0,0.5686,0.125,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,
2774,1610612751,Bernard Robinson,Bernard Robinson,2774,NJN,1376.0,23,6,44,45,19,23,1.0,89,1.0,2,1.0,1.0,2.0,1.0,1.0,,,,,2.0,5,,,3.0,7.0,39,1.0,2.0,,3.0,5.0,,4.0,,,,,1.0,1.0,1.0,,,2.0,1.0,2,1.0,4,4,3.0,1.0,,,,,,,,2,,,3.0,3.0,1.0,1.0,5.0,19,1.0,,,,,,0.4,0.5,0.4,0.5,0.5833333333333334,0.8333333333333334,,,,12.765957446808512,,1.0,0.18181818181818182,0.16666666666666666,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.2,,0.4,0.5,0.5,,0.4,0.2,1.0,1.0,,,,,,0.5,1.0,,0.4,0.4569599999999999,0.51,0.2,0.2,0.7142857142857143,5.4,,0.4318181818181818,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
101120,1610612751,Antoine Wright,Antoine Wright,101120,NJN,62679.0,1045,-161,1954,1998,517,632,219.0,3952,67.0,116,11.0,23.0,10.0,17.0,55.0,13.0,39.0,14.0,6.0,88.0,181,18.0,53.0,41.0,271.0,2141,14.0,36.0,22.0,10.0,68.0,130.0,46.0,54.0,1.0,13.0,24.0,33.0,48.0,20.0,4.0,9.0,111.0,28.0,80,12.0,120,159,29.0,15.0,23.0,13.0,16.0,10.0,39.0,7.0,49.0,110,6.0,6.0,59.0,66.0,8.0,32.0,68.0,517,18.0,0.7386363636363636,0.8125,1.0,0.33962264150943394,0.34615384615384615,0.4861878453038674,0.3888888888888889,0.49145299145299143,0.5,0.5152091254752852,0.5230769230769231,0.2264957264957265,0.13259668508287292,0.1896551724137931,13.71480472297911,0.5897435897435898,0.18461538461538463,0.11560693641618497,0.11965811965811966,0.11663066954643629,0.09821428571428571,0.1510791366906475,0.10734463276836158,0.15789473684210525,0.49572649572649574,0.5775862068965517,0.7127659574468085,0.7164179104477612,0.042735042735042736,0.23504273504273504,0.3090909090909091,0.3090909090909091,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.05982905982905983,0.39655172413793105,0.4782608695652174,0.10344827586206896,0.7222222222222222,0.5198461373390558,0.4933043859649122,0.12403100775193798,0.15609756097560976,0.25092250922509224,6.050828729281768,24.947169811320766,0.2645854657113613,0.08421052631578947,11.0,22.0,4.0,12.0,27.0,,27.0,16.0,15.0,11.0,14.0,23.0,2.0,39.0,3.0,14.0,1.0,4.0,3.0,3.0,9.0,5.0,10.0,8.0,1.0,10.0,9.0,0.4444444444444444,0.43548387096774194,0.421875,0.02564102564102564,0.03764320785597381,0.056910569105691054,0.043173862310385065,0.037815126050420166,0.03669724770642202,0.03787878787878788,0.0625,0.030612244897959183,0.9,0.4,0.5,0.75,0.8235294117647058,0.7096774193548387,0.5,0.5082903846153847,0.0996309963099631,5.0,1.0,10.0,,5.0,4.0,0.45454545454545453,,0.35714285714285715,0.35714285714285715,1.0,0.16666666666666666,0.38461538461538464,2.0,2.0,5.0,0.2,0.04285714285714286,0.2727272727272727,9.0,16.0,,0.27586206896551724,0.5625,3.0,1.0,4.0,0.0967741935483871,0.03225806451612903,,1.0,3.0,0.25,,,1.0,,0.3333333333333333,,False,1.0,1.0,,,,,,,,,,,,
1630,1610612751,Mikki Moore,Mikki Moore,1630,NJN,108677.0,1811,-21,3400,3390,831,1012,376.0,6790,155.0,231,47.0,62.0,66.0,80.0,145.0,,,1.0,,261.0,442,,1.0,145.0,667.0,3676,55.0,90.0,,46.0,156.0,410.0,112.0,,,1.0,41.0,41.0,64.0,22.0,2.0,17.0,151.0,45.0,136,29.0,210,334,37.0,21.0,32.0,15.0,69.0,17.0,101.0,23.0,125.0,231,19.0,23.0,209.0,210.0,20.0,91.0,156.0,831,23.0,0.7854406130268199,0.9360730593607306,,,,0.5904977375565611,0.6111111111111112,0.5891647855530474,0.6111111111111112,0.6187384044526901,0.6141732283464567,0.002257336343115124,0.09276018099547512,0.16017316017316016,16.56712542196832,0.31683168316831684,0.232,0.11857018308631212,0.12129380053908356,0.11923583662714098,0.08504398826979472,0.13479052823315119,0.12727272727272726,0.10416666666666667,0.5214446952595937,0.670995670995671,0.7989690721649485,0.7290322580645161,0.1489841986455982,0.327313769751693,0.5517241379310345,0.5517241379310345,,,,,0.002257336343115124,0.6888888888888889,0.7580645161290323,,0.5237020316027088,0.4902232505643341,0.5052144444444444,0.17704280155642024,0.17738791423001948,0.23388305847076463,7.105882352941173,32.0,0.24441176470588236,0.12840466926070038,50.0,76.0,26.0,60.0,94.0,32.0,152.0,84.0,23.0,14.0,29.0,94.0,1.0,124.0,5.0,16.0,8.0,10.0,8.0,34.0,32.0,25.0,44.0,32.0,9.0,47.0,28.0,0.6382978723404256,0.6382978723404256,0.672566371681416,0.009009009009009009,0.0872794800371402,0.06277056277056277,0.07992202729044834,0.1318407960199005,0.05612244897959184,0.06263048016701461,0.061946902654867256,0.03571428571428571,0.5957446808510638,0.3939393939393939,0.41935483870967744,0.6153846153846154,0.95,0.8085106382978723,0.6578947368421053,0.5240696202531645,0.22788605697151423,,,,,,9.0,,,,,,,,10.0,16.0,22.0,0.06060606060606061,0.06504065040650407,0.18,,,,,,,,,,,,,1.0,,,,,,,8.0,False,3.0,,3.0,1.0,2.0,4.0,,,,,,,,
1713,1610612751,Vince Carter,Vince Carter,1713,NJN,170319.0,2839,31,5415,5398,1576,1652,602.0,10813,280.0,491,77.0,148.0,196.0,151.0,359.0,24.0,48.0,354.0,87.0,512.0,1046,148.0,402.0,419.0,1887.0,5775,134.0,288.0,101.0,200.0,564.0,456.0,568.0,363.0,2.0,352.0,56.0,242.0,353.0,139.0,24.0,79.0,817.0,82.0,250,12.0,344,453,76.0,47.0,93.0,58.0,100.0,35.0,193.0,63.0,119.0,244,4.0,35.0,462.0,526.0,45.0,202.0,564.0,1576,30.0,0.4453125,0.475,0.8175675675675675,0.3681592039800995,0.37,0.4894837476099426,0.4652777777777778,0.5069060773480663,0.46786632390745503,0.5580357142857143,0.550880626223092,0.2776243093922652,0.05353728489483748,0.0855397148676171,30.644633507853403,0.48186528497409326,0.07058823529411765,0.13513513513513514,0.13333333333333333,0.13468559837728195,0.0979020979020979,0.17314487632508835,0.1447084233261339,0.09868421052631579,0.33908839779005523,0.570264765784114,0.623608017817372,0.45,0.13535911602209943,0.2479281767955801,0.4206128133704735,0.42296918767507,0.03314917127071823,0.5,0.5106382978723404,0.875,0.24447513812154695,0.38046272493573263,0.5202702702702703,0.2236503856041131,0.6167127071823204,0.4912781660899653,0.4748922680412371,0.12702366127023662,0.16791354945968412,0.2988871224165342,8.08355640535373,25.50174129353234,0.29104339796860573,0.10955710955710955,51.0,92.0,81.0,73.0,137.0,48.0,218.0,64.0,111.0,64.0,20.0,84.0,5.0,109.0,42.0,29.0,21.0,19.0,17.0,11.0,32.0,74.0,24.0,16.0,3.0,30.0,19.0,0.5328467153284672,0.5214723926380368,0.5828877005347594,0.02304147465437788,0.05002977963073258,0.02631578947368421,0.04264042640426404,0.07836990595611286,0.033846153846153845,0.03212290502793296,0.023636363636363636,0.0584958217270195,0.6333333333333333,0.413265306122449,0.44021739130434784,0.35802469135802467,0.48344370860927155,0.5644171779141104,0.5543478260869565,0.494596590909091,0.11552729199788023,124.0,27.0,32.0,81.0,124.0,47.0,0.31683168316831684,0.005571030640668524,0.3502824858757062,0.35127478753541075,0.8064516129032258,0.3103448275862069,0.3522727272727273,9.0,5.0,73.0,0.061224489795918366,0.03333333333333333,0.17647058823529413,5.0,14.0,15.0,0.03598971722365039,0.35714285714285715,1.0,25.0,26.0,0.006134969325153374,0.15337423312883436,7.0,8.0,2.0,0.3076923076923077,0.28,1.0,1.0,1.0,1.0,1.0,False,5.0,1.0,6.0,4.0,2.0,2.0,2.0,1.0,2.0,0.004975124378109453,0.020833333333333332,0.002824858757062147,0.004962779156327543,
200766,1610612751,Marcus Williams,Marcus Williams,200766,NJN,65166.0,1086,-25,2078,2088,632,670,216.0,4166,59.0,123,20.0,29.0,64.0,46.0,109.0,5.0,28.0,107.0,29.0,128.0,296,37.0,135.0,63.0,430.0,2185,32.0,71.0,37.0,20.0,105.0,54.0,202.0,87.0,3.0,104.0,32.0,146.0,202.0,97.0,14.0,35.0,460.0,37.0,80,1.0,118,145,19.0,12.0,61.0,46.0,51.0,15.0,112.0,34.0,33.0,83,1.0,9.0,73.0,75.0,10.0,36.0,105.0,632,11.0,0.2109375,0.216,0.7837837837837838,0.2740740740740741,0.2803030303030303,0.43243243243243246,0.4507042253521127,0.425754060324826,0.39351851851851855,0.46436285097192226,0.44871794871794873,0.31322505800464034,0.10810810810810811,0.17073170731707318,24.720550300945828,0.5446428571428571,0.01282051282051282,0.10854816824966079,0.14682539682539683,0.11830131445904954,0.07531380753138076,0.1536050156739812,0.16304347826086957,0.10294117647058823,0.2853828306264501,0.4796747967479675,0.5784313725490197,0.3050847457627119,0.14849187935034802,0.2529002320185615,0.42201834862385323,0.4339622641509434,0.06496519721577726,0.17857142857142858,0.17857142857142858,1.0,0.2482598607888631,0.26851851851851855,0.6896551724137931,0.26851851851851855,0.5986078886310905,0.486492757009346,0.46761190476190473,0.08078602620087336,0.11180124223602485,0.2441860465116279,8.593243243243245,25.69851851851852,0.3041385948026949,0.07262569832402235,7.0,17.0,23.0,12.0,28.0,4.0,37.0,6.0,56.0,37.0,6.0,20.0,1.0,27.0,8.0,7.0,21.0,11.0,6.0,1.0,9.0,5.0,2.0,2.0,,2.0,1.0,0.42857142857142855,0.4024390243902439,0.43023255813953487,0.014925373134328358,0.030165912518853696,0.022641509433962263,0.028017241379310345,0.0398406374501992,0.023622047244094488,0.02456140350877193,0.028901734104046242,0.0365296803652968,0.5,0.359375,0.4107142857142857,0.13043478260869565,0.13043478260869565,0.4146341463414634,0.4117647058823529,0.4894,0.08604651162790698,32.0,5.0,7.0,24.0,32.0,19.0,0.1891891891891892,0.027522935779816515,0.29906542056074764,0.3018867924528302,0.75,0.1724137931034483,0.3076923076923077,3.0,2.0,5.0,0.125,0.010869565217391304,,2.0,8.0,,0.07407407407407407,0.25,3.0,10.0,13.0,0.07317073170731707,0.24390243902439024,3.0,3.0,1.0,0.23076923076923078,0.3,0.3333333333333333,,,,,False,,,,,,,1.0,,1.0,0.007407407407407408,,0.009345794392523364,0.007352941176470588,
2067,1610612751,Eddie House,Eddie House,2067,NJN,49847.0,831,-43,1629,1594,495,634,185.0,3223,15.0,28,6.0,10.0,17.0,68.0,171.0,31.0,70.0,86.0,27.0,94.0,216,64.0,156.0,26.0,406.0,1779,21.0,44.0,54.0,11.0,128.0,162.0,26.0,186.0,,86.0,7.0,44.0,58.0,30.0,4.0,10.0,130.0,21.0,49,3.0,73,87,23.0,13.0,12.0,9.0,10.0,3.0,22.0,5.0,32.0,64,1.0,2.0,23.0,29.0,2.0,10.0,128.0,495,14.0,0.8617021276595744,0.8804347826086957,0.96875,0.41025641025641024,0.41025641025641024,0.4351851851851852,0.4772727272727273,0.510752688172043,0.5969387755102041,0.5261780104712042,0.616504854368932,0.41935483870967744,0.032407407407407406,0.14285714285714285,21.908893709327547,0.5454545454545454,0.05555555555555555,0.09333333333333334,0.12280701754385964,0.10057471264367816,0.043478260869565216,0.13191489361702127,0.13178294573643412,0.09523809523809523,0.07526881720430108,0.5357142857142857,0.625,0.7333333333333333,0.0456989247311828,0.4596774193548387,0.39766081871345027,0.40476190476190477,0.1881720430107527,0.44285714285714284,0.4492753623188406,0.967741935483871,0.23118279569892472,0.10204081632653061,0.6,0.2755102040816326,0.4946236559139785,0.4846195417789755,0.5025886597938142,0.02894736842105263,0.044642857142857144,0.31527093596059114,15.962962962962965,24.43910256410257,0.30386740331491713,0.08527131782945736,3.0,4.0,11.0,6.0,22.0,2.0,29.0,4.0,14.0,9.0,5.0,9.0,,14.0,7.0,10.0,2.0,3.0,2.0,2.0,6.0,2.0,3.0,3.0,,3.0,2.0,0.2727272727272727,0.421875,0.4393939393939394,,0.017578125,0.019762845849802372,0.018300653594771243,0.02631578947368421,,0.016260162601626018,0.017341040462427744,0.03431372549019608,0.6666666666666666,0.6470588235294118,0.6470588235294118,0.8181818181818182,0.8970588235294118,0.125,0.75,0.5011739130434782,0.07142857142857142,33.0,12.0,25.0,6.0,33.0,5.0,0.46296296296296297,0.017543859649122806,0.38372093023255816,0.38372093023255816,0.9696969696969697,0.4444444444444444,0.38372093023255816,1.0,,2.0,,0.025,0.3333333333333333,13.0,27.0,6.0,0.2755102040816326,0.48148148148148145,8.0,2.0,10.0,0.25,0.0625,1.0,5.0,1.0,0.5,0.5,1.0,4.0,2.0,0.5,,False,,0.75,,,,,1.0,1.0,1.0,0.00641025641025641,0.014285714285714285,,0.00641025641025641,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,111516.0,1859,18,3553,3544,958,1017,385.0,7097,130.0,230,35.0,53.0,67.0,81.0,194.0,19.0,60.0,76.0,22.0,238.0,491,50.0,136.0,225.0,851.0,3801,54.0,104.0,36.0,94.0,229.0,322.0,154.0,144.0,,76.0,36.0,83.0,141.0,39.0,4.0,40.0,340.0,44.0,102,40.0,186,233,31.0,17.0,50.0,31.0,65.0,19.0,115.0,34.0,40.0,117,6.0,21.0,223.0,309.0,15.0,130.0,229.0,958,11.0,0.6764705882352942,0.6939655172413793,0.96,0.36764705882352944,0.36764705882352944,0.4847250509164969,0.5192307692307693,0.49920255183413076,0.48214285714285715,0.5491591203104786,0.5668316831683168,0.21690590111642744,0.07331975560081466,0.11739130434782609,22.216662496872654,0.43478260869565216,0.28368794326241137,0.08353808353808354,0.11609498680738786,0.09125,0.07219251336898395,0.09326424870466321,0.12014134275618374,0.10416666666666667,0.3668261562998405,0.5652173913043478,0.6403940886699507,0.7,0.10685805422647528,0.3094098883572568,0.4175257731958763,0.421875,0.09569377990430622,0.31666666666666665,0.31666666666666665,1.0,0.12121212121212122,0.37857142857142856,0.660377358490566,0.15714285714285714,0.583732057416268,0.5043956140350877,0.490079285714286,0.1752021563342318,0.2145214521452145,0.2690951821386604,8.670061099796339,24.23823529411765,0.2696312974950746,0.07835820895522388,15.0,28.0,27.0,23.0,44.0,22.0,71.0,12.0,58.0,38.0,10.0,37.0,,47.0,9.0,14.0,9.0,15.0,8.0,4.0,8.0,31.0,7.0,6.0,1.0,8.0,3.0,0.5227272727272727,0.4537037037037037,0.5220588235294118,,0.03363636363636364,0.02100840336134454,0.02982233502538071,0.04906542056074766,0.020618556701030927,0.02510460251046025,0.023952095808383235,0.030100334448160536,0.375,0.40298507462686567,0.45,0.4074074074074074,0.7283950617283951,0.5185185185185185,0.5357142857142857,0.4741666666666666,0.08343125734430082,31.0,7.0,9.0,6.0,31.0,20.0,0.25,0.010309278350515464,0.40789473684210525,0.41333333333333333,0.9354838709677419,0.3181818181818182,0.40789473684210525,7.0,2.0,29.0,0.1044776119402985,0.014084507042253521,0.5333333333333333,2.0,14.0,2.0,0.1,0.14285714285714285,4.0,6.0,10.0,0.07407407407407407,0.1111111111111111,1.0,1.0,5.0,0.1,0.16666666666666666,1.0,,,,2.0,False,,,1.0,1.0,,,1.0,,,0.007352941176470588,,0.013157894736842105,,
