EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted2s,PtsUnassisted3s,AtRimAssists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PtsPutbacks,Fg2aBlocked,ShortMidRangeAssists,OffTwoPtRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,BlockedShortMidRange,3SecondViolations,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,Corner3FGM,PenaltyArc3FGM,PenaltyFG3M,Offensive Fouls Drawn,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Accuracy,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,on,PenaltyCorner3FGM,BlockedLongMidRange,OffensiveGoaltends,Defensive 3 Seconds Violations,Arc3PctBlocked,PenaltyCorner3Accuracy,Clear Path Fouls,Blocked3s,BlockedArc3,LongMidRangePctBlocked,DefensiveGoaltends,3pt And 1 Free Throw Trips
101110,1610612757,Martell Webster,Martell Webster,101110,POR,4560.0,76,-11.0,146,146,57,78.0,10,292,2.0,1.0,2.0,7.0,2.0,2.0,3.0,1.0,2.0,9.0,2.0,5.0,9.0,19.0,157.0,1.0,1.0,2.0,1.0,2.0,1.0,6.0,8.0,4.0,6.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,10.0,1.0,1.0,7.0,3.0,11.0,1.0,12.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,5.0,10.0,3.0,14.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,8.0,57,2.0,3.0,1.0,1.0,1.0,0.4,0.4,0.2222222222222222,1.0,0.5,0.35714285714285715,1.0,0.3333333333333333,0.45,1.0,0.5,0.35714285714285715,14.375,1.0,0.375,0.25,0.14,0.125,0.13793103448275862,0.07142857142857142,0.2222222222222222,0.1111111111111111,0.25,0.5,0.14285714285714285,0.5,0.2857142857142857,0.2857142857142857,1.0,0.14285714285714285,0.21428571428571427,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.4729821428571429,0.3717,0.44931666666666664,0.17647058823529413,0.18181818181818182,0.16666666666666666,0.10526315789473684,0.42105263157894735,15.988888888888887,23.740000000000002,0.3904109589041096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
101127,1610612757,Jarrett Jack,Jarrett Jack,101127,POR,2327.0,39,-19.0,74,75,30,58.0,8,149,3.0,1.0,1.0,3.0,,1.0,2.0,1.0,8.0,12.0,1.0,2.0,6.0,25.0,89.0,1.0,1.0,3.0,3.0,4.0,1.0,2.0,8.0,,,2.0,1.0,1.0,2.0,3.0,1.0,1.0,,8.0,,2.0,5.0,,7.0,,7.0,,,,,,4.0,2.0,4.0,5.0,,7.0,,3.0,,1.0,1.0,1.0,1.0,1.0,8.0,30,,1.0,,,,0.5,0.5,0.6666666666666666,1.0,0.75,0.6785714285714286,0.5,0.6,0.7352941176470589,0.75,0.6666666666666666,0.14285714285714285,25.0,,,,0.21739130434782608,0.2857142857142857,0.23333333333333334,0.1111111111111111,0.2857142857142857,0.2857142857142857,0.25,1.0,0.21428571428571427,0.21428571428571427,0.3333333333333333,0.3333333333333333,,,0.14285714285714285,0.5,0.5,,0.2,0.2,0.35714285714285715,0.5,0.45318214285714287,0.44445,0.4599399999999999,0.1875,0.21428571428571427,,0.12,0.32,9.791666666666666,25.2,0.40540540540540543,2.0,5.0,6.0,1.0,1.0,1.0,16.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.8333333333333334,0.8333333333333334,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
101195,1610612757,Luke Schenscher,Luke Schenscher,101195,POR,7081.0,118,-2.0,224,228,81,118.0,22,452,14.0,2.0,,2.0,,,,,7.0,23.0,,,5.0,19.0,239.0,2.0,7.0,6.0,2.0,5.0,,2.0,6.0,12.0,,,,1.0,,1.0,,,,2.0,,2.0,10.0,3.0,15.0,10.0,25.0,2.0,1.0,,,,4.0,19.0,25.0,7.0,2.0,7.0,,4.0,,,4.0,3.0,4.0,2.0,6.0,81,4.0,,0.8571428571428571,1.0,,,,0.30434782608695654,0.2857142857142857,0.4,0.30434782608695654,0.2857142857142857,0.4,0.36538461538461536,0.375,0.5,,11.904761904761905,,0.1875,,0.13513513513513514,0.10526315789473684,0.12903225806451613,0.34782608695652173,0.037037037037037035,0.041666666666666664,0.18181818181818182,0.5,0.6086956521739131,0.08695652173913043,,,,,,,,,0.4,,0.6086956521739131,,0.48931304347826077,0.5425166666666666,0.43351999999999996,0.15384615384615385,0.15384615384615385,,0.3157894736842105,0.3157894736842105,3.4086956521739133,,0.36160714285714285,5.0,2.0,7.0,,,2.0,2.0,,,,4.0,,,1.0,2.0,1.0,,0.35714285714285715,0.4166666666666667,0.30434782608695654,0.2857142857142857,0.4,,2.0,7.0,1.0,2.0,4.0,1.0,10.0,3.0,1.0,1.0,3.0,1.0,1.0,0.17391304347826086,0.14285714285714285,0.2857142857142857,0.11494252873563218,0.09345794392523364,0.21875,0.045454545454545456,0.06060606060606061,0.25,0.8,1.0,1.0,0.2857142857142857,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1711,1610612757,Raef LaFrentz,Raef LaFrentz,1711,POR,1599.0,27,-5.0,51,53,19,32.0,3,104,2.0,,3.0,4.0,,,2.0,2.0,4.0,9.0,,2.0,4.0,12.0,59.0,,1.0,2.0,1.0,3.0,2.0,2.0,4.0,8.0,,2.0,,1.0,,1.0,,,1.0,2.0,,,1.0,1.0,2.0,1.0,3.0,3.0,1.0,,,,1.0,4.0,5.0,2.0,,4.0,,1.0,,1.0,,,,,4.0,19,,1.0,1.0,1.0,,,,0.4444444444444444,,0.3333333333333333,0.36363636363636365,,0.2,0.46153846153846156,0.5,0.3333333333333333,0.18181818181818182,24.999999999999996,,0.3333333333333333,,0.09090909090909091,,0.06666666666666667,,0.2,,,,0.18181818181818182,0.36363636363636365,0.75,0.75,1.0,,0.18181818181818182,,,,,0.4,0.36363636363636365,,0.45737727272727274,0.5482,0.4483499999999999,0.08333333333333333,0.1,,0.16666666666666666,0.3333333333333333,10.688888888888888,24.200000000000003,0.37254901960784315,1.0,,3.0,,,2.0,,,,,1.0,,,1.0,1.0,,,0.5,1.0,0.2727272727272727,,,,,1.0,,,2.0,,1.0,1.0,2.0,,,,,0.2222222222222222,0.5,0.3333333333333333,0.05,0.04,,0.2,,0.2,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
200750,1610612757,Brandon Roy,Brandon Roy,200750,POR,2088.0,35,-3.0,64,68,23,40.0,7,132,6.0,2.0,,1.0,1.0,2.0,3.0,2.0,6.0,10.0,3.0,4.0,,21.0,71.0,2.0,2.0,4.0,3.0,4.0,2.0,,9.0,,6.0,3.0,2.0,4.0,2.0,6.0,2.0,,2.0,14.0,,,3.0,3.0,6.0,1.0,7.0,2.0,1.0,1.0,,1.0,3.0,2.0,2.0,1.0,,1.0,1.0,,,,,,,,9.0,23,,,,,0.6666666666666666,0.75,0.75,0.6,1.0,0.75,0.75,1.0,0.75,0.75,1.0,0.75,0.2857142857142857,23.28767123287671,0.3333333333333333,0.5,,0.17647058823529413,,0.11538461538461539,,0.2222222222222222,0.25,,,0.42857142857142855,0.07142857142857142,,,,0.07142857142857142,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.6666666666666666,0.5002821428571429,0.44720000000000004,0.46166666666666667,,,,0.19047619047619047,0.42857142857142855,5.12,24.374999999999996,0.359375,3.0,3.0,3.0,,,,12.0,3.0,1.0,1.0,2.0,,,1.0,,,,0.5,0.6,0.21428571428571427,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,,0.1,0.16666666666666666,,0.03571428571428571,0.027777777777777776,0.1,,,,,,0.5,1.0,,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
200771,1610612757,Sergio Rodriguez,Sergio Rodriguez,200771,POR,3967.0,66,1.0,125,126,38,59.0,10,251,5.0,1.0,2.0,3.0,1.0,3.0,5.0,1.0,4.0,10.0,3.0,6.0,2.0,19.0,134.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,6.0,2.0,3.0,5.0,3.0,10.0,2.0,12.0,1.0,1.0,5.0,26.0,,1.0,4.0,,5.0,1.0,6.0,3.0,2.0,4.0,3.0,1.0,7.0,1.0,6.0,5.0,,4.0,,1.0,,1.0,,,,,6.0,38,2.0,1.0,0.25,0.25,0.3333333333333333,0.5,0.5,0.4,1.0,0.5,0.53125,1.0,0.8333333333333334,0.5277777777777778,1.0,0.75,0.375,17.98561151079137,0.5714285714285714,,,0.09302325581395349,0.1111111111111111,0.09615384615384616,0.07692307692307693,,0.2,0.16666666666666666,,0.3125,0.1875,0.6666666666666666,0.6666666666666666,0.5,0.0625,0.3125,0.6,0.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6875,0.6,0.5178125,0.5505,0.5196833333333334,0.058823529411764705,0.09090909090909091,,0.10526315789473684,0.3157894736842105,7.81,24.233333333333334,0.304,2.0,,2.0,,,,6.0,6.0,5.0,,3.0,,,4.0,1.0,,,0.4,0.5,0.125,,,,1.0,1.0,,,1.0,,,,1.0,1.0,,,,0.1,0.2,,,0.018518518518518517,,,,,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,1.0,1.0,0.09090909090909091,0.16666666666666666,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2410,1610612757,Fred Jones,Fred Jones,2410,POR,4847.0,81,-1.0,153,155,51,66.0,15,308,8.0,2.0,2.0,5.0,1.0,3.0,4.0,2.0,9.0,19.0,3.0,5.0,5.0,32.0,165.0,,,3.0,2.0,6.0,3.0,,10.0,6.0,9.0,3.0,3.0,4.0,2.0,6.0,1.0,1.0,4.0,14.0,1.0,1.0,2.0,,3.0,1.0,4.0,3.0,3.0,1.0,1.0,,2.0,4.0,8.0,8.0,,6.0,,4.0,,,,,,,10.0,51,3.0,,0.3333333333333333,0.3333333333333333,1.0,0.6,0.75,0.47368421052631576,,0.3333333333333333,0.5625,1.5,0.5555555555555556,0.6153846153846154,1.5,0.5555555555555556,0.20833333333333334,16.374269005847953,0.5,,0.14285714285714285,0.03571428571428571,0.07692307692307693,0.043478260869565216,,0.047619047619047616,0.05555555555555555,,,0.3333333333333333,0.20833333333333334,0.4,0.4,1.0,0.041666666666666664,0.16666666666666666,0.75,0.75,1.0,0.2222222222222222,0.2222222222222222,0.5416666666666666,1.0,0.4773565217391304,0.5667,0.4640777777777778,0.15384615384615385,0.19047619047619047,,0.09375,0.3125,7.957894736842104,28.8,0.3333333333333333,4.0,3.0,6.0,1.0,1.0,,12.0,,,,1.0,,1.0,,,2.0,0.16666666666666666,0.5,0.5714285714285714,0.25,0.5,0.6,1.0,,,1.0,,2.0,,,,,,,,,0.10526315789473684,0.125,0.16666666666666666,,,,,,,0.25,,,,,0.5,,2.0,2.0,,0.6666666666666666,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,,,,,,,,,,True,,,,,,,,,,,,
2566,1610612757,Travis Outlaw,Travis Outlaw,2566,POR,5615.0,94,,176,179,60,91.0,20,355,8.0,3.0,13.0,30.0,3.0,1.0,4.0,1.0,19.0,46.0,4.0,7.0,19.0,69.0,186.0,4.0,4.0,14.0,2.0,12.0,1.0,8.0,12.0,26.0,12.0,3.0,1.0,2.0,,2.0,,,1.0,4.0,,3.0,1.0,2.0,6.0,4.0,10.0,6.0,2.0,3.0,1.0,2.0,3.0,7.0,11.0,12.0,,19.0,,5.0,1.0,3.0,1.0,,1.0,,12.0,60,1.0,2.0,0.6842105263157895,0.7222222222222222,1.0,0.5714285714285714,0.6666666666666666,0.41304347826086957,1.0,0.16666666666666666,0.4716981132075472,1.0,0.15384615384615385,0.5564516129032258,1.0,0.35294117647058826,0.1320754716981132,32.17821782178218,1.0,0.14285714285714285,,0.016129032258064516,0.2,0.05194805194805195,,0.045454545454545456,,0.125,,0.1509433962264151,0.5660377358490566,0.43333333333333335,0.43333333333333335,0.8461538461538461,0.05660377358490566,0.07547169811320754,0.25,0.25,1.0,0.23076923076923078,0.07692307692307693,0.2830188679245283,0.3333333333333333,0.4598788461538462,0.5267700000000001,0.42935833333333334,0.1016949152542373,0.09803921568627451,0.125,0.2028985507246377,0.17391304347826086,14.776086956521738,26.41428571428571,0.3409090909090909,3.0,3.0,8.0,1.0,3.0,,12.0,,1.0,,,,,,,,0.2857142857142857,0.375,0.42857142857142855,0.1509433962264151,0.375,0.5,0.14285714285714285,1.0,1.0,,2.0,3.0,,2.0,,4.0,,,1.0,,0.06521739130434782,0.125,0.25,0.027777777777777776,0.046511627906976744,0.07142857142857142,,,,0.6666666666666666,,0.14285714285714285,1.0,,,3.0,,,1.0,,1.0,1.0,1.0,,2.0,0.14285714285714285,0.125,,,2.0,1.0,,0.6666666666666666,,,,2.0,2.0,0.16666666666666666,0.2857142857142857,1.0,1.0,,,,True,,,,,,,,,,,,
2424,1610612757,Dan Dickau,Dan Dickau,2424,POR,2840.0,47,27.0,92,95,39,36.0,12,187,3.0,1.0,1.0,4.0,,1.0,7.0,2.0,4.0,11.0,1.0,7.0,6.0,17.0,81.0,,,,1.0,5.0,2.0,4.0,9.0,4.0,,6.0,1.0,7.0,2.0,9.0,2.0,,5.0,20.0,,2.0,2.0,,4.0,1.0,5.0,,,2.0,1.0,1.0,4.0,1.0,2.0,6.0,1.0,9.0,4.0,1.0,,2.0,,,,,9.0,39,,2.0,0.5,0.5,,0.14285714285714285,0.16666666666666666,0.36363636363636365,,0.2,0.3055555555555556,,0.35714285714285715,0.375,,0.4444444444444444,0.3888888888888889,22.857142857142858,0.5,,,0.07142857142857142,0.25,0.1111111111111111,,0.1111111111111111,0.1,0.5,,0.16666666666666666,0.2222222222222222,0.25,0.25,1.0,,0.3888888888888889,0.14285714285714285,0.14285714285714285,,0.14285714285714285,0.2857142857142857,0.5555555555555556,0.16666666666666666,0.45557941176470584,,0.44589166666666674,0.05555555555555555,0.09090909090909091,,,0.5294117647058824,11.281818181818181,27.5,0.42391304347826086,2.0,1.0,4.0,,,,4.0,3.0,1.0,1.0,2.0,,,3.0,1.0,1.0,,0.6666666666666666,0.6666666666666666,0.2222222222222222,0.25,0.3333333333333333,,,,1.0,,1.0,1.0,1.0,,,,,,,0.09090909090909091,,0.25,0.030303030303030304,0.023255813953488372,0.1111111111111111,,,,,1.0,,,,1.0,,1.0,1.0,2.0,0.5,,,,0.5,,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2048,1610612757,Jamaal Magloire,Jamaal Magloire,2048,POR,56.0,1,1.0,2,1,2,,1,3,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,33.333333333333336,,,,,1.0,0.5,,,,1.0,,1.0,,,,,,,,,,1.0,,1.0,,0.5147,,0.5147,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,0.5,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
