EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,BadPassOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,BlockedShortMidRange,OffensiveGoaltends,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedArc3,BlockedLongMidRange,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,Arc3PctBlocked,on
2420,1610612751,Nenad Krstic,Nenad Krstic,2420,NJN,26247.0,437,11,832,824,145,105,97.0,1656,33.0,55.0,7.0,17.0,4.0,11.0,25.0,50.0,36.0,82.0,,,,,,,,,94.0,187.0,,,37.0,225.0,842,11.0,27.0,,27.0,13.0,28.0,,,10.0,36.0,138.0,50.0,,12.0,,,16.0,20.0,9.0,29.0,6.0,3.0,7.0,2.0,11.0,67.0,7.0,15.0,,18.0,54.0,2.0,74.0,22.0,96.0,3.0,5.0,3.0,2.0,14.0,6.0,13.0,1.0,8.0,,8.0,27.0,6.0,6.0,23.0,39.0,4.0,1.0,37.0,2.0,4.0,47.0,5.0,23.0,3.0,12.0,10.0,12.0,9.0,5.0,36.0,145,3.0,3.0,0.7340425531914894,0.7840909090909091,,,,,0.5026737967914439,0.4074074074074074,0.4642857142857143,0.5026737967914439,0.4074074074074074,0.4642857142857143,0.5408653846153846,0.46551724137931033,0.5454545454545454,,0.0855614973262032,0.18181818181818182,0.12,24.94692144373673,0.5185185185185185,0.11764705882352941,,0.17142857142857143,0.050335570469798654,0.1935483870967742,0.08139534883720931,0.17647058823529413,0.057291666666666664,0.07142857142857142,0.056338028169014086,0.031007751937984496,0.09090909090909091,0.17857142857142858,0.1686746987951807,0.16891891891891891,0.17647058823529413,0.24,0.03896103896103896,0.75,0.29411764705882354,0.6,0.7333333333333333,0.6363636363636364,0.26737967914438504,0.5,0.5681818181818182,0.56,0.4385026737967914,0.43902439024390244,0.43902439024390244,0.9444444444444444,,,,,,,,,0.6296296296296297,0.4117647058823529,0.14285714285714285,,0.39285714285714285,0.36363636363636365,,,,0.29411764705882354,,0.45468342245989307,0.515635,0.4884214285714285,0.11219512195121951,0.11219512195121951,0.12,0.16,10.042245989304813,,0.17427884615384615,5.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,True
361,1610612751,Clifford Robinson,Clifford Robinson,361,NJN,7633.0,127,-45,246,255,61,87,18.0,501,3.0,5.0,,2.0,1.0,1.0,5.0,9.0,7.0,16.0,2.0,4.0,2.0,3.0,2.0,3.0,,,15.0,30.0,4.0,7.0,3.0,45.0,271,,3.0,1.0,3.0,3.0,5.0,2.0,3.0,1.0,13.0,30.0,,12.0,,3.0,2.0,,8.0,1.0,9.0,,1.0,4.0,1.0,3.0,19.0,,4.0,,2.0,8.0,4.0,14.0,4.0,18.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,,,,1.0,6.0,,1.0,7.0,10.0,,,2.0,,,4.0,,1.0,1.0,4.0,2.0,4.0,2.0,,13.0,61,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.5,,0.6,0.5675675675675675,0.375,0.75,0.5769230769230769,0.375,0.7222222222222222,0.1891891891891892,,,,17.045454545454543,0.3333333333333333,0.5714285714285714,,0.10126582278481013,0.05,0.06060606060606061,,0.08928571428571429,0.034482758620689655,0.047619047619047616,0.06666666666666667,0.045454545454545456,,0.09090909090909091,0.05555555555555555,0.14285714285714285,0.07692307692307693,,0.05555555555555555,0.5,0.13513513513513514,0.6,0.6,1.0,0.24324324324324326,0.5555555555555556,0.5555555555555556,1.0,0.43243243243243246,0.4375,0.4375,1.0,0.10810810810810811,0.5,0.5,1.0,0.08108108108108109,0.6666666666666666,0.6666666666666666,1.0,0.5,,,,0.125,1.0,0.375,0.6666666666666666,,0.32432432432432434,0.6666666666666666,0.450427027027027,0.4955333333333333,0.48074375,0.02631578947368421,0.03225806451612903,0.06666666666666667,0.28888888888888886,11.88,23.900000000000002,0.24796747967479674,,3.0,,,2.0,,,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,0.25,1.0,1.0,,,,,,,True
200801,1610612751,Hassan Adams,Hassan Adams,200801,NJN,9341.0,156,16,299,303,35,46,27.0,602,15.0,24.0,3.0,4.0,2.0,4.0,,2.0,9.0,15.0,,,,,,1.0,,,24.0,41.0,,1.0,4.0,52.0,288,3.0,6.0,,7.0,2.0,4.0,,,,4.0,40.0,8.0,,4.0,1.0,,5.0,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,2.0,9.0,,6.0,10.0,1.0,17.0,11.0,28.0,1.0,3.0,3.0,,5.0,1.0,5.0,1.0,4.0,,2.0,10.0,,2.0,9.0,16.0,2.0,2.0,6.0,,1.0,8.0,,3.0,1.0,,,,,1.0,4.0,35,3.0,,0.8333333333333334,0.9090909090909091,,,,,0.5853658536585366,0.5,0.5,0.5714285714285714,0.5,0.5,0.5652173913043478,0.5,0.5,0.023809523809523808,0.12195121951219512,0.125,0.5,16.867469879518072,0.5,0.14285714285714285,,0.08771929824561403,0.0967741935483871,0.14285714285714285,0.06666666666666667,0.10256410256410256,0.08943089430894309,0.09090909090909091,0.15384615384615385,0.0851063829787234,0.08333333333333333,0.06896551724137931,0.06666666666666667,0.10909090909090909,0.14285714285714285,0.14285714285714285,0.08333333333333333,,0.5714285714285714,0.625,0.7142857142857143,0.7333333333333333,0.047619047619047616,,,,0.35714285714285715,0.6,0.6428571428571429,1.0,,,,,0.023809523809523808,,,,0.6666666666666666,0.75,0.3333333333333333,,1.0,0.5,,,,0.5952380952380952,,0.5253869047619047,0.5133166666666666,0.65705,0.06666666666666667,0.06818181818181818,0.1346153846153846,0.07692307692307693,7.446341463414634,24.1,0.11705685618729098,1.0,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666667,,,,,,,,,,,,True
2774,1610612751,Bernard Robinson,Bernard Robinson,2774,NJN,33.0,1,-5,1,2,1,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101120,1610612751,Antoine Wright,Antoine Wright,101120,NJN,39680.0,661,-161,1267,1303,440,535,133.0,2570,29.0,61.0,4.0,12.0,10.0,21.0,1.0,5.0,11.0,33.0,10.0,25.0,7.0,14.0,4.0,13.0,,7.0,41.0,99.0,14.0,38.0,25.0,149.0,1405,4.0,14.0,3.0,11.0,12.0,35.0,8.0,21.0,8.0,56.0,62.0,20.0,42.0,6.0,11.0,4.0,17.0,22.0,8.0,30.0,6.0,2.0,14.0,3.0,5.0,68.0,10.0,15.0,1.0,24.0,55.0,10.0,89.0,26.0,115.0,2.0,11.0,6.0,5.0,14.0,10.0,12.0,1.0,4.0,2.0,2.0,26.0,2.0,7.0,32.0,69.0,5.0,6.0,35.0,1.0,6.0,44.0,4.0,21.0,3.0,7.0,5.0,7.0,6.0,1.0,56.0,440,16.0,3.0,0.7560975609756098,0.8157894736842105,1.0,0.3684210526315789,0.38095238095238093,0.3888888888888889,0.41414141414141414,0.2857142857142857,0.34285714285714286,0.45255474452554745,0.3235294117647059,0.42857142857142855,0.4745222929936306,0.3235294117647059,0.4666666666666667,0.2773722627737226,0.1717171717171717,0.26229508196721313,0.2,12.905500705218618,0.5384615384615384,0.2127659574468085,0.017857142857142856,0.12415349887133183,0.04032258064516129,0.15286624203821655,0.06289308176100629,0.13166666666666665,0.047080979284369114,0.05,0.03278688524590164,0.033112582781456956,0.06363636363636363,0.10526315789473684,0.08943089430894309,0.16666666666666666,0.15126050420168066,0.15789473684210525,0.03508771929824561,0.8571428571428571,0.44525547445255476,0.47540983606557374,0.6444444444444445,0.7931034482758621,0.0364963503649635,0.2,0.25,1.0,0.24087591240875914,0.3333333333333333,0.3333333333333333,0.6363636363636364,0.18248175182481752,0.4,0.4,1.0,0.0948905109489051,0.3076923076923077,0.3076923076923077,1.0,0.7058823529411765,0.3333333333333333,0.25,,0.375,0.47619047619047616,0.25,0.5,0.125,0.7226277372262774,0.36363636363636365,0.5034066666666667,0.5023192307692308,0.48224259259259256,0.13636363636363635,0.1810344827586207,0.0738255033557047,0.37583892617449666,6.7404040404040435,25.942105263157895,0.3472770323599053,,1.0,,,1.0,,,1.0,3.0,,1.0,1.0,,2.0,,,,,,,1.0,0.3333333333333333,,,,0.061224489795918366,0.17647058823529413,0.3333333333333333,1.0,,,0.14285714285714285,,,,False
101148,1610612751,Mile Ilic,Mile Ilic,101148,NJN,351.0,6,-17,12,13,5,4,,25,,1.0,,,,1.0,,2.0,,,,,,,,,,,,3.0,,,,,17,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,3.0,1.0,,,2.0,,,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,50.0,1.0,,,0.3333333333333333,,,,0.25,,,,,,,1.0,,,,,,0.3333333333333333,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.3333333333333333,,0.4392333333333333,,0.5816,,,,,4.8999999999999995,,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1630,1610612751,Mikki Moore,Mikki Moore,1630,NJN,68085.0,1135,-92,2180,2166,725,887,251.0,4346,105.0,154.0,31.0,51.0,39.0,54.0,11.0,30.0,23.0,48.0,,,,,,,,,139.0,232.0,,,96.0,374.0,2402,37.0,60.0,,100.0,46.0,73.0,,,33.0,125.0,216.0,62.0,,50.0,,,25.0,20.0,13.0,33.0,8.0,5.0,11.0,1.0,8.0,79.0,25.0,61.0,2.0,34.0,88.0,22.0,144.0,88.0,232.0,4.0,23.0,16.0,7.0,19.0,7.0,42.0,7.0,12.0,,4.0,61.0,7.0,16.0,84.0,155.0,10.0,18.0,137.0,18.0,18.0,142.0,13.0,60.0,18.0,33.0,22.0,35.0,18.0,8.0,125.0,725,17.0,15.0,0.7769784172661871,0.9473684210526315,,,,,0.5991379310344828,0.6166666666666667,0.6301369863013698,0.5991379310344828,0.6166666666666667,0.6301369863013698,0.6296296296296297,0.6410256410256411,0.6127450980392157,,0.10775862068965517,0.15584415584415584,0.03333333333333333,14.430072756669363,0.3114754098360656,0.23655913978494625,0.02631578947368421,0.12239221140472879,0.09104477611940298,0.14107883817427386,0.08012820512820513,0.12708333333333333,0.08757637474541752,0.1417624521072797,0.072,0.0528169014084507,0.0779816513761468,0.09302325581395349,0.13855421686746988,0.13313609467455623,0.15469613259668508,0.1,0.058823529411764705,0.5142857142857142,0.6637931034482759,0.6818181818181818,0.8076923076923077,0.7523809523809524,0.12931034482758622,0.36666666666666664,0.3793103448275862,0.6363636363636364,0.20689655172413793,0.4791666666666667,0.4791666666666667,0.9565217391304348,,,,,,,,,0.85,0.6078431372549019,0.16129032258064516,,0.7397260273972602,0.7222222222222222,,,,0.6637931034482759,,0.5082556034482758,0.5322625000000002,0.5122863013698629,0.21505376344086022,0.21505376344086022,0.26737967914438504,0.3342245989304813,4.666379310344828,,0.33256880733944955,26.0,2.0,2.0,1.0,8.0,3.0,6.0,,,,,,,,,,,,,1.0,3.0,,,,,0.0851063829787234,,,,,,,,,,False
200766,1610612751,Marcus Williams,Marcus Williams,200766,NJN,63817.0,1064,-28,2048,2058,653,701,215.0,4106,53.0,112.0,5.0,14.0,16.0,26.0,23.0,56.0,50.0,111.0,5.0,21.0,2.0,8.0,36.0,114.0,10.0,30.0,126.0,279.0,41.0,135.0,62.0,437.0,2154,9.0,26.0,12.0,29.0,38.0,72.0,6.0,38.0,23.0,117.0,52.0,200.0,96.0,4.0,110.0,36.0,27.0,164.0,57.0,221.0,35.0,22.0,122.0,11.0,31.0,499.0,7.0,17.0,,34.0,75.0,1.0,110.0,24.0,134.0,8.0,23.0,13.0,10.0,71.0,55.0,54.0,2.0,16.0,1.0,11.0,125.0,8.0,42.0,34.0,79.0,3.0,8.0,77.0,1.0,10.0,74.0,8.0,36.0,5.0,1.0,1.0,1.0,1.0,2.0,117.0,653,10.0,5.0,0.20634920634920634,0.20967741935483872,0.7804878048780488,0.3037037037037037,0.15789473684210525,0.31297709923664124,0.45161290322580644,0.34615384615384615,0.5277777777777778,0.4528985507246377,0.35526315789473684,0.42727272727272725,0.4888143176733781,0.3625,0.47950819672131145,0.32608695652173914,0.0967741935483871,0.16071428571428573,0.10714285714285714,24.923747276688452,0.568,0.012048192771084338,,0.10518934081346423,0.027070063694267517,0.14166666666666666,0.026415094339622643,0.11437565582371459,0.026875699888017916,0.02766798418972332,0.024390243902439025,0.027777777777777776,0.0335195530726257,0.05752212389380531,0.07975460122699386,0.15123456790123457,0.15,0.11666666666666667,0.03940886699507389,1.0,0.27053140096618356,0.4732142857142857,0.5638297872340425,0.3018867924528302,0.13526570048309178,0.4107142857142857,0.46,0.13043478260869565,0.26811594202898553,0.45045045045045046,0.46296296296296297,0.14,0.050724637681159424,0.23809523809523808,0.23809523809523808,1.0,0.2753623188405797,0.3157894736842105,0.3185840707964602,0.75,0.3684210526315789,0.35714285714285715,,0.2631578947368421,0.23636363636363636,0.6153846153846154,0.07272727272727272,0.25,0.2727272727272727,0.5966183574879227,0.32727272727272727,0.48305427872860646,0.4825071428571429,0.4542509523809524,0.08144796380090498,0.11726384364820847,0.06636155606407322,0.26773455377574373,8.980645161290322,26.155555555555548,0.31884765625,2.0,25.0,,,,,,,2.0,3.0,4.0,3.0,27.0,4.0,1.0,,,,,,,0.25,0.007407407407407408,0.02702702702702703,,0.011627906976744186,0.05263157894736842,,,0.3,0.3333333333333333,0.13333333333333333,,,0.008771929824561403,False
200801,1610612751,Hassan Adams,Hassan Adams,200801,NJN,20370.0,340,-34,651,664,209,240,71.0,1315,45.0,69.0,10.0,17.0,13.0,21.0,,8.0,6.0,16.0,,,,,,,,,51.0,93.0,,,20.0,122.0,702,10.0,20.0,,25.0,16.0,27.0,,,7.0,39.0,72.0,30.0,,12.0,,,6.0,6.0,4.0,10.0,4.0,,5.0,,1.0,24.0,2.0,22.0,,7.0,17.0,1.0,25.0,24.0,49.0,4.0,14.0,10.0,4.0,8.0,6.0,4.0,1.0,2.0,,3.0,12.0,2.0,4.0,12.0,31.0,2.0,,21.0,3.0,3.0,28.0,2.0,13.0,2.0,4.0,3.0,4.0,3.0,,39.0,209,1.0,2.0,0.7058823529411765,0.8,,,,,0.5483870967741935,0.5,0.5925925925925926,0.5483870967741935,0.5,0.5925925925925926,0.5754716981132075,0.5434782608695652,0.609375,,0.06451612903225806,0.043478260869565216,0.375,16.142270861833108,0.6666666666666666,0.034482758620689655,,0.07692307692307693,0.10784313725490197,0.08974358974358974,0.02631578947368421,0.0802675585284281,0.08571428571428572,0.1348314606741573,0.07692307692307693,0.09210526315789473,0.017241379310344827,0.07142857142857142,0.041666666666666664,0.0970873786407767,0.08333333333333333,0.1111111111111111,0.1111111111111111,0.75,0.7419354838709677,0.6521739130434783,0.6818181818181818,0.6888888888888889,0.08602150537634409,,,,0.17204301075268819,0.375,0.375,0.8333333333333334,,,,,,,,,0.85,0.5882352941176471,0.2,,0.7777777777777778,0.6190476190476191,,,,0.7419354838709677,,0.555305376344086,0.5486117647058824,0.5595666666666667,0.125,0.125,0.20491803278688525,0.319672131147541,3.9365591397849458,,0.3210445468509985,5.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,,,,,,,,,,False
2067,1610612751,Eddie House,Eddie House,2067,NJN,43379.0,723,-68,1426,1400,450,524,151.0,2826,8.0,17.0,1.0,2.0,4.0,7.0,8.0,12.0,58.0,140.0,27.0,59.0,12.0,23.0,27.0,72.0,1.0,20.0,74.0,169.0,54.0,131.0,22.0,332.0,1585,4.0,16.0,8.0,20.0,15.0,37.0,21.0,43.0,14.0,107.0,124.0,24.0,159.0,2.0,71.0,27.0,7.0,38.0,11.0,49.0,7.0,4.0,26.0,4.0,8.0,109.0,5.0,6.0,,18.0,39.0,2.0,59.0,11.0,70.0,5.0,20.0,9.0,11.0,14.0,11.0,10.0,1.0,3.0,1.0,4.0,24.0,2.0,5.0,31.0,52.0,1.0,2.0,21.0,2.0,5.0,25.0,2.0,6.0,5.0,3.0,3.0,3.0,2.0,,107.0,450,10.0,5.0,0.8378378378378378,0.8493150684931506,0.9814814814814815,0.4122137404580153,0.4883720930232558,0.4153846153846154,0.4378698224852071,0.25,0.40540540540540543,0.5166666666666667,0.4166666666666667,0.58125,0.5339805825242718,0.4166666666666667,0.6149425287356322,0.43666666666666665,0.04142011834319527,0.29411764705882354,,20.825515947467167,0.5833333333333334,0.0425531914893617,,0.08552631578947369,0.013856812933025405,0.12162162162162163,0.023809523809523808,0.09437086092715231,0.017107309486780714,0.018404907975460124,,0.01507537688442211,0.020689655172413793,0.04895104895104895,0.06140350877192982,0.12562814070351758,0.13157894736842105,0.08823529411764706,0.031055900621118012,0.6666666666666666,0.056666666666666664,0.47058823529411764,0.6666666666666666,0.625,0.04,0.6666666666666666,0.6666666666666666,0.75,0.4666666666666667,0.4142857142857143,0.42028985507246375,0.8793103448275862,0.19666666666666666,0.4576271186440678,0.46551724137931033,0.9629629629629629,0.24,0.375,0.375,1.0,0.08333333333333333,0.5,,0.041666666666666664,0.0875,0.5714285714285714,0.2875,0.5217391304347826,0.25,0.49333333333333335,0.38028169014084506,0.48193540268456364,0.4848972222222223,0.4954839743589742,0.023026315789473683,0.03468208092485549,0.060240963855421686,0.32228915662650603,16.573372781065093,24.59770992366413,0.3155680224403927,,1.0,,,,,,3.0,7.0,1.0,9.0,4.0,3.0,1.0,1.0,,1.0,4.0,1.0,,,0.5,0.007633587786259542,0.014285714285714285,0.01694915254237288,0.03076923076923077,0.2916666666666667,0.42857142857142855,0.6666666666666666,1.0,1.0,0.45,0.007633587786259542,,,False
2411,1610612751,Bostjan Nachbar,Bostjan Nachbar,2411,NJN,72115.0,1202,-59,2320,2318,759,811,246.0,4638,57.0,96.0,6.0,10.0,18.0,31.0,8.0,27.0,20.0,52.0,40.0,90.0,14.0,31.0,53.0,126.0,8.0,34.0,85.0,175.0,93.0,216.0,106.0,555.0,2475,6.0,15.0,13.0,43.0,24.0,46.0,27.0,65.0,46.0,175.0,130.0,40.0,276.0,4.0,126.0,53.0,20.0,28.0,20.0,48.0,13.0,7.0,11.0,1.0,16.0,116.0,5.0,13.0,1.0,36.0,108.0,25.0,169.0,19.0,188.0,4.0,26.0,14.0,12.0,21.0,10.0,38.0,7.0,11.0,5.0,10.0,59.0,2.0,14.0,75.0,150.0,9.0,7.0,112.0,11.0,29.0,132.0,7.0,56.0,12.0,21.0,16.0,22.0,11.0,2.0,175.0,759,26.0,11.0,0.7647058823529411,0.7831325301204819,0.989247311827957,0.4305555555555556,0.4153846153846154,0.4305555555555556,0.4857142857142857,0.4,0.5217391304347826,0.5741687979539642,0.48214285714285715,0.581081081081081,0.6125827814569537,0.581081081081081,0.6340579710144928,0.5524296675191815,0.11428571428571428,0.14583333333333334,0.2222222222222222,19.662058371735792,0.3559322033898305,0.25252525252525254,0.01098901098901099,0.14210526315789473,0.019287833827893175,0.12857142857142856,0.014577259475218658,0.13846153846153847,0.017699115044247787,0.01824817518248175,0.025423728813559324,0.01773049645390071,0.012987012987012988,0.11788617886178862,0.1927710843373494,0.13505747126436782,0.12264150943396226,0.14705882352941177,0.021164021164021163,0.5,0.24552429667519182,0.59375,0.6951219512195121,0.8070175438596491,0.06905370843989769,0.2962962962962963,0.38095238095238093,0.625,0.1329923273657289,0.38461538461538464,0.38461538461538464,0.7,0.23017902813299232,0.4444444444444444,0.449438202247191,0.975,0.32225063938618925,0.42063492063492064,0.42063492063492064,1.0,0.35714285714285715,0.6,0.5,0.2857142857142857,0.27927927927927926,0.5806451612903226,0.27927927927927926,0.45161290322580644,0.3063063063063063,0.7979539641943734,0.42063492063492064,0.5266464194373403,0.5239295454545455,0.5288027027027028,0.1292517006802721,0.25,0.07747747747747748,0.3153153153153153,7.154857142857144,24.489351851851847,0.3271551724137931,16.0,6.0,1.0,,4.0,,,1.0,5.0,4.0,13.0,5.0,3.0,,1.0,,,,1.0,1.0,1.0,0.38461538461538464,0.004629629629629629,,0.011111111111111112,0.017857142857142856,0.17857142857142858,0.2,1.0,0.5,1.0,0.38235294117647056,0.004608294930875576,1.0,,False
1713,1610612751,Vince Carter,Vince Carter,1713,NJN,87844.0,1464,-54,2849,2834,1107,1167,321.0,5683,140.0,247.0,24.0,43.0,52.0,99.0,34.0,90.0,62.0,149.0,8.0,28.0,4.0,12.0,59.0,178.0,8.0,68.0,236.0,486.0,67.0,206.0,231.0,904.0,3139,28.0,57.0,9.0,81.0,86.0,184.0,29.0,80.0,122.0,381.0,192.0,280.0,147.0,32.0,177.0,59.0,29.0,128.0,77.0,205.0,41.0,36.0,77.0,16.0,35.0,487.0,11.0,41.0,3.0,42.0,126.0,8.0,176.0,55.0,231.0,16.0,42.0,23.0,19.0,64.0,43.0,49.0,5.0,21.0,,13.0,113.0,9.0,44.0,72.0,145.0,2.0,19.0,242.0,7.0,15.0,290.0,26.0,105.0,50.0,11.0,7.0,14.0,9.0,1.0,381.0,1107,23.0,50.0,0.4067796610169492,0.43636363636363634,0.7313432835820896,0.32524271844660196,0.3625,0.32682926829268294,0.48559670781893005,0.49122807017543857,0.4673913043478261,0.48627167630057805,0.4696969696969697,0.49053030303030304,0.548721071863581,0.54,0.5602941176470588,0.2976878612716763,0.059670781893004114,0.0931174089068826,0.05555555555555555,28.96124031007752,0.5663716814159292,0.07692307692307693,0.02586206896551724,0.1331923890063425,0.049939098660170524,0.13333333333333333,0.024553571428571428,0.13322759714512292,0.04097714736012608,0.06744868035190615,0.023668639053254437,0.04501607717041801,0.02564102564102564,0.10256410256410256,0.1201923076923077,0.1619718309859155,0.14049586776859505,0.1095890410958904,0.045845272206303724,0.6428571428571429,0.3569364161849711,0.5668016194331984,0.625,0.42857142857142855,0.13005780346820808,0.37777777777777777,0.4,0.29411764705882354,0.2153179190751445,0.4161073825503356,0.4189189189189189,0.41935483870967744,0.04046242774566474,0.2857142857142857,0.2857142857142857,0.875,0.25722543352601157,0.33146067415730335,0.3333333333333333,0.711864406779661,0.6515151515151515,0.5581395348837209,0.16666666666666666,0.12121212121212122,0.375,0.5252525252525253,0.045454545454545456,0.3333333333333333,0.25757575757575757,0.6546242774566474,0.3333333333333333,0.48309152173913056,0.4930098039215686,0.4701285984848486,0.13618677042801555,0.18584070796460178,0.08960176991150443,0.42146017699115046,7.451851851851853,25.757281553398073,0.3885573885573886,19.0,6.0,3.0,1.0,2.0,1.0,,,1.0,2.0,25.0,2.0,54.0,1.0,1.0,,,6.0,,2.0,2.0,0.2222222222222222,0.0048543689320388345,0.006711409395973154,,0.022058823529411766,0.015151515151515152,,,0.25,1.0,0.36764705882352944,,,0.0056179775280898875,False
