EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,Technical Free Throw Trips,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFtPoints,PtsAssisted2s,Fg2aBlocked,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,OffThreePtRebounds,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Corner3Assists,StepOutOfBoundsTurnovers,Loose Ball Fouls,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,OffCorner3ReboundPct,HeaveAttempts,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,DefensiveGoaltends,OffensiveGoaltends,Clear Path Fouls,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked
101143,1610612753,Travis Diener,Travis Diener,101143,ORL,5446.0,91,18.0,170,170,78,73,26,340,1,2,1.0,1.0,1.0,2.0,5.0,8.0,2.0,5.0,1.0,2.0,6.0,10.0,2.0,4.0,7,12,8.0,15.0,5.0,43,183,1.0,3.0,2.0,3,4,3.0,6.0,3.0,18,14.0,21.0,3.0,2.0,10.0,6.0,10,3.0,13,3.0,1,1.0,8.0,29,2.0,2.0,3,5,2,7,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,3.0,4,7,1.0,3,6.0,2.0,2.0,18,78,2.0,2.0,0.875,0.5333333333333333,0.5,0.5333333333333333,0.5833333333333334,0.3333333333333333,0.75,0.7037037037037037,0.3333333333333333,0.75,0.7068965517241379,0.3333333333333333,0.75,0.5555555555555556,16.751269035532996,0.5,0.05555555555555555,0.034482758620689655,0.14285714285714285,0.07352941176470588,0.0273972602739726,0.058823529411764705,0.034482758620689655,0.09375,0.09090909090909091,0.3333333333333333,0.07407407407407407,0.5,0.5,0.07407407407407407,0.5,0.5,0.2962962962962963,0.625,0.625,0.18518518518518517,0.4,0.4,1.0,0.37037037037037035,0.6,0.6,0.8333333333333334,0.3333333333333333,1.0,0.2,0.5,0.4,0.5,0.6296296296296297,0.6,0.4828166666666668,0.47775,0.47018999999999994,0.046511627906976744,0.4186046511627907,15.15,24.666666666666664,0.4588235294117647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1499,1610612753,Tony Battie,Tony Battie,1499,ORL,19620.0,327,-34.0,607,607,189,135,90,1214,12,19,4.0,6.0,8.0,28.0,3.0,19.0,,,,,,,,,23,66,,,9.0,55,610,6.0,18.0,15.0,10,19,,,5.0,25,12.0,,,6.0,,,2,,2,,2,,,4,13.0,8.0,41,50,15,65,5.0,4.0,1.0,8.0,2.0,5.0,9.0,3.0,17.0,6.0,32,43,1.0,17,14.0,,4.0,25,189,2.0,3.0,,,,,0.3484848484848485,0.3333333333333333,0.5263157894736842,0.3484848484848485,0.3333333333333333,0.5263157894736842,0.3767123287671233,0.39473684210526316,0.5208333333333334,,12.660028449502134,0.47058823529411764,0.18636363636363637,0.051587301587301584,0.11594202898550725,0.1695501730103806,0.046762589928057555,0.06493506493506493,0.03,0.14285714285714285,0.08695652173913043,0.17391304347826086,0.2878787878787879,0.631578947368421,0.8,0.42424242424242425,0.2857142857142857,0.3076923076923077,0.2878787878787879,0.15789473684210525,0.15789473684210525,,,,,,,,,0.3333333333333333,0.6666666666666666,,,,,0.2878787878787879,,0.4435333333333333,0.4560176470588235,0.43381578947368427,0.2727272727272727,0.45454545454545453,8.590909090909093,,0.3113673805601318,6.0,7.0,3.0,34.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,3.0,1.0,4.0,5.0,5.0,5.0,3.0,4.0,1.0,0.7391304347826086,0.85,0.09090909090909091,0.21052631578947367,0.07142857142857142,0.0625,0.06060606060606061,0.06666666666666667,0.17647058823529413,0.2978723404255319,0.02702702702702703,0.6,0.6666666666666666,0.75,1.0,0.5,0.3684210526315789,0.8571428571428571,0.057971014492753624,0.057971014492753624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,6380.0,106,38.0,200,194,73,56,30,394,1,4,,,1.0,2.0,4.0,10.0,,,,,6.0,14.0,2.0,4.0,6,16,6.0,14.0,11.0,41,185,,1.0,9.0,4,9,2.0,4.0,8.0,22,4.0,18.0,,,14.0,6.0,4,2.0,6,2.0,3,1.0,,14,3.0,2.0,9,11,6,17,2.0,2.0,,1.0,1.0,1.0,6.0,,7.0,1.0,8,16,3.0,6,12.0,1.0,,22,73,1.0,,1.0,0.42857142857142855,0.5,0.42857142857142855,0.375,,0.4444444444444444,0.5,0.5,0.5384615384615384,0.5714285714285714,0.75,0.6470588235294118,0.4666666666666667,17.872340425531913,0.14285714285714285,0.12857142857142856,0.04285714285714286,0.16666666666666666,0.13414634146341464,0.05952380952380952,0.07692307692307693,0.034482758620689655,0.1,0.2222222222222222,,0.13333333333333333,0.25,0.5,0.06666666666666667,0.5,0.5,0.3333333333333333,0.4,0.4,,,,,0.4666666666666667,0.42857142857142855,0.42857142857142855,1.0,,,,,0.3076923076923077,0.5,0.6,0.42857142857142855,0.4737,0.38415,0.44525769230769235,0.21951219512195122,0.5365853658536586,12.275,24.978571428571428,0.365,,2.0,6.0,8.0,2.0,1.0,,,,2.0,,,,,4.0,,,,,,,0.6666666666666666,0.6666666666666666,0.125,0.5,,,0.09090909090909091,,0.2,0.1,,,1.0,,0.75,,0.15384615384615385,,0.14285714285714285,0.2,1.0,2.0,1.0,2.0,2.0,1.0,0.5,0.14285714285714285,0.16666666666666666,0.6666666666666666,0.5,1.0,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,True,,,,
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,16428.0,274,1.0,509,505,198,145,67,1014,3,3,,,2.0,3.0,19.0,45.0,2.0,10.0,,1.0,15.0,34.0,4.0,13.0,24,51,17.0,44.0,29.0,128,529,,1.0,7.0,8,15,4.0,14.0,13.0,41,16.0,48.0,3.0,,34.0,15.0,12,1.0,13,,8,,4.0,27,3.0,3.0,14,17,5,22,5.0,4.0,1.0,5.0,1.0,4.0,5.0,1.0,10.0,6.0,10,24,1.0,16,31.0,3.0,6.0,41,198,3.0,4.0,0.9411764705882353,0.38636363636363635,0.2857142857142857,0.38636363636363635,0.47058823529411764,,0.5333333333333333,0.5210526315789473,0.25,0.4827586206896552,0.5787037037037037,0.4375,0.5694444444444444,0.4631578947368421,20.0,0.5,0.07291666666666667,0.018072289156626505,0.058823529411764705,0.06995884773662552,0.024390243902439025,,0.011904761904761904,0.05063291139240506,0.05,0.09090909090909091,0.031578947368421054,1.0,1.0,0.031578947368421054,0.6666666666666666,0.6666666666666666,0.47368421052631576,0.4222222222222222,0.4418604651162791,0.10526315789473684,0.2,0.2,1.0,0.35789473684210527,0.4411764705882353,0.4411764705882353,0.9333333333333333,,,0.034482758620689655,,0.4482758620689655,0.3076923076923077,0.49473684210526314,0.4411764705882353,0.45830789473684197,0.5262083333333333,0.4298672413793103,0.0546875,0.3203125,17.205882352941178,25.15,0.3889980353634578,1.0,1.0,4.0,32.0,2.0,,,,,2.0,,,1.0,,6.0,,,,,,,0.6666666666666666,0.6666666666666666,0.0392156862745098,,,,,0.046511627906976744,0.08064516129032258,0.09803921568627451,,,0.6666666666666666,0.5,0.6842105263157895,,0.034482758620689655,1.0,0.0784313725490196,0.10526315789473684,1.0,5.0,1.0,5.0,2.0,2.0,0.2,0.05128205128205128,0.037037037037037035,0.8333333333333334,0.2,1.0,0.044444444444444446,1.0,1.0,1.0,1.0,0.044444444444444446,0.08333333333333333,,,,,,,,,,,,,,,True,,,,
2772,1610612753,Trevor Ariza,Trevor Ariza,2772,ORL,76673.0,1278,38.0,2377,2378,920,839,347,4755,159,237,41.0,65.0,9.0,31.0,32.0,96.0,,2.0,,1.0,,5.0,,5.0,200,364,,7.0,106.0,506,2424,42.0,72.0,103.0,66,116,,6.0,55.0,187,166.0,,,60.0,3.0,,54,11.0,65,8.0,36,9.0,9.0,141,84.0,39.0,92,151,98,249,59.0,30.0,29.0,36.0,6.0,20.0,48.0,16.0,84.0,27.0,58,134,15.0,126,171.0,,13.0,187,920,19.0,12.0,,,,,0.5494505494505495,0.5833333333333334,0.5689655172413793,0.5390835579514824,0.5753424657534246,0.5409836065573771,0.5685393258426966,0.5852272727272727,0.584375,0.018867924528301886,19.021934555915138,0.42857142857142855,0.11124546553808948,0.0963302752293578,0.1482889733840304,0.12018348623853212,0.09368836291913216,0.10452961672473868,0.07297297297297298,0.13114754098360656,0.15425531914893617,0.13333333333333333,0.6388140161725068,0.6708860759493671,0.7571428571428571,0.08355795148247978,0.2903225806451613,0.3103448275862069,0.2587601078167116,0.3333333333333333,0.3333333333333333,0.005390835579514825,,,,0.013477088948787063,,,,0.8904109589041096,0.6307692307692307,0.00819672131147541,,0.040983606557377046,,0.6576819407008087,,0.5194062330623307,0.5335574626865671,0.5076704166666669,0.20355731225296442,0.3695652173913043,5.798076923076923,31.842857142857145,0.3870424905342869,54.0,78.0,19.0,234.0,29.0,3.0,20.0,11.0,2.0,19.0,5.0,7.0,10.0,23.0,84.0,17.0,7.0,19.0,13.0,1.0,,0.585,0.6882352941176471,0.07967032967032966,0.11392405063291139,0.06451612903225806,0.24096385542168675,0.024,0.12558139534883722,0.07307692307692308,0.12437810945273632,0.08396946564885496,0.6842105263157895,0.559748427672956,0.2222222222222222,0.8125,0.0975609756097561,0.639344262295082,0.6923076923076923,0.19444444444444445,0.1976470588235294,,1.0,,1.0,11.0,,,0.07746478873239436,0.09473684210526316,0.0136986301369863,,,,3.0,2.0,5.0,,,0.0425531914893617,2.0,2.0,1.0,1.0,3.0,7.0,,,,,,,,,True,,,,
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,18557.0,309,60.0,586,583,293,292,93,1169,8,20,2.0,7.0,8.0,21.0,9.0,29.0,2.0,7.0,2.0,6.0,9.0,32.0,4.0,15.0,25,70,11.0,39.0,27.0,110,574,3.0,9.0,11.0,7,26,6.0,21.0,21.0,53,26.0,30.0,3.0,4.0,31.0,9.0,31,2.0,33,2.0,23,2.0,6.0,68,10.0,11.0,24,38,13,51,7.0,6.0,1.0,11.0,1.0,7.0,11.0,4.0,22.0,8.0,23,42,3.0,38,38.0,2.0,8.0,53,293,8.0,8.0,0.9090909090909091,0.28205128205128205,0.2857142857142857,0.2894736842105263,0.35714285714285715,0.3333333333333333,0.2692307692307692,0.38073394495412843,0.32142857142857145,0.3404255319148936,0.43253968253968256,0.36666666666666664,0.4344262295081967,0.3577981651376147,20.87447108603667,0.5,0.12435233160621761,0.046511627906976744,0.14864864864864866,0.13108614232209737,0.03802281368821293,0.075,0.024390243902439025,0.14102564102564102,0.12962962962962962,0.2,0.1834862385321101,0.4,0.42105263157894735,0.1926605504587156,0.38095238095238093,0.42105263157894735,0.26605504587155965,0.3103448275862069,0.3103448275862069,0.06422018348623854,0.2857142857142857,0.2857142857142857,1.0,0.29357798165137616,0.28125,0.28125,0.8888888888888888,0.5,0.2857142857142857,0.1276595744680851,0.3333333333333333,0.3191489361702128,0.26666666666666666,0.5412844036697247,0.2903225806451613,0.4666597222222222,0.5361384615384617,0.4669659574468085,0.1,0.4818181818181818,10.647142857142859,25.435897435897434,0.5,4.0,8.0,2.0,24.0,3.0,3.0,3.0,6.0,2.0,4.0,2.0,1.0,2.0,1.0,9.0,1.0,1.0,1.0,,,,0.48,0.5217391304347826,0.04285714285714286,0.05,0.09523809523809523,0.13636363636363635,0.1,0.03773584905660377,0.10526315789473684,0.1282051282051282,0.08823529411764706,,0.5,0.25,0.6666666666666666,0.5,0.1702127659574468,0.5,0.0847457627118644,0.11538461538461539,1.0,4.0,1.0,5.0,,1.0,0.2,,,0.2857142857142857,0.25,,0.025,,,,,,,1.0,,,,,,1.0,0.07142857142857142,,,,,,,True,,,,
2039,1610612753,Keyon Dooling,Keyon Dooling,2039,ORL,38466.0,641,13.0,1184,1182,397,368,177,2366,28,53,3.0,4.0,18.0,38.0,28.0,85.0,4.0,13.0,1.0,4.0,7.0,20.0,2.0,9.0,74,176,11.0,33.0,51.0,232,1235,5.0,13.0,16.0,25,58,3.0,13.0,22.0,81,94.0,33.0,,4.0,20.0,7.0,45,12.0,57,10.0,30,2.0,13.0,126,7.0,7.0,18,26,9,35,26.0,12.0,14.0,18.0,6.0,15.0,22.0,3.0,40.0,8.0,19,54,5.0,55,60.0,6.0,5.0,81,397,9.0,5.0,1.0,0.3333333333333333,0.23076923076923078,0.3333333333333333,0.42045454545454547,0.38461538461538464,0.43103448275862066,0.43301435406698563,0.40625,0.4154929577464789,0.4871244635193133,0.47058823529411764,0.4876543209876543,0.15789473684210525,19.56989247311828,0.45,0.04455445544554455,0.01580135440180587,0.058823529411764705,0.04780114722753346,0.01568627450980392,0.02097902097902098,0.015544041450777202,0.03333333333333333,0.07317073170731707,0.02702702702702703,0.2535885167464115,0.5283018867924528,0.6222222222222222,0.18181818181818182,0.47368421052631576,0.5142857142857142,0.40669856459330145,0.32941176470588235,0.32941176470588235,0.06220095693779904,0.3076923076923077,0.3076923076923077,1.0,0.09569377990430622,0.35,0.35,1.0,0.25,0.75,0.056338028169014086,0.25,0.1267605633802817,0.2222222222222222,0.41148325358851673,0.35,0.45253205741626795,0.4337892857142857,0.43137112676056344,0.06896551724137931,0.34913793103448276,11.055113636363634,24.8969696969697,0.33530405405405406,9.0,17.0,3.0,54.0,11.0,1.0,1.0,3.0,2.0,3.0,4.0,,7.0,5.0,24.0,6.0,3.0,7.0,4.0,,,0.36486486486486486,0.375,0.0625,0.1509433962264151,0.07894736842105263,0.024390243902439025,0.014492753623188406,0.009345794392523364,0.07086614173228346,0.030927835051546393,0.027777777777777776,0.5714285714285714,0.6428571428571429,0.1111111111111111,0.25,0.3333333333333333,0.23943661971830985,0.5294117647058824,0.10964912280701754,0.12307692307692308,1.0,3.0,1.0,3.0,1.0,1.0,0.3333333333333333,0.014925373134328358,0.02127659574468085,0.1875,0.3333333333333333,1.0,0.030303030303030304,2.0,2.0,,1.0,,,,1.0,1.0,,1.0,2.0,,,,,,,,,True,,,,
2545,1610612753,Darko Milicic,Darko Milicic,2545,ORL,40592.0,677,,1225,1244,406,394,166,2469,48,80,17.0,33.0,23.0,68.0,12.0,33.0,,,,,,,,,83,181,,,40.0,206,1286,20.0,40.0,48.0,29,56,,,15.0,73,74.0,,,26.0,,,27,4.0,31,2.0,18,,9.0,66,39.0,21.0,67,97,45,142,18.0,12.0,6.0,23.0,5.0,13.0,30.0,10.0,53.0,15.0,65,89,9.0,61,65.0,,9.0,73,406,2.0,8.0,,,,,0.4585635359116022,0.5,0.5178571428571429,0.4585635359116022,0.5,0.5178571428571429,0.4881516587677725,0.5217391304347826,0.5289855072463768,,18.435754189944134,0.4339622641509434,0.14988814317673377,0.08609271523178808,0.15671641791044777,0.1514629948364888,0.08030592734225621,0.10948905109489052,0.08415841584158416,0.1711229946524064,0.18181818181818182,0.08571428571428572,0.4419889502762431,0.6,0.6956521739130435,0.3756906077348066,0.3382352941176471,0.35384615384615387,0.18232044198895028,0.36363636363636365,0.36363636363636365,,,,,,,,,0.825,0.5151515151515151,,,,,0.4419889502762431,,0.45369723756906066,0.5116526315789475,0.4327071428571428,0.23300970873786409,0.35436893203883496,6.41325966850829,,0.3314285714285714,14.0,20.0,8.0,92.0,14.0,3.0,9.0,6.0,5.0,5.0,6.0,13.0,1.0,5.0,26.0,54.0,37.0,54.0,33.0,4.0,,0.5542168674698795,0.6571428571428571,0.07734806629834254,0.1375,0.04411764705882353,0.20454545454545456,0.046153846153846156,0.06140350877192982,0.08823529411764706,0.18548387096774194,0.07142857142857142,0.6111111111111112,0.5208333333333334,0.4782608695652174,0.8333333333333334,0.17647058823529413,0.35714285714285715,0.7,0.12871287128712872,0.12871287128712872,,,,,3.0,,,0.04285714285714286,0.0425531914893617,,,,,2.0,,2.0,,,0.043478260869565216,,,,,1.0,16.0,,,1.0,,,,,,True,,,,
2730,1610612753,Dwight Howard,Dwight Howard,2730,ORL,50386.0,840,51.0,1566,1558,679,598,238,3124,97,136,29.0,45.0,24.0,64.0,1.0,5.0,,,,,1.0,1.0,1.0,1.0,122,205,1.0,1.0,113.0,360,1571,32.0,53.0,90.0,52,87,1.0,1.0,58.0,165,116.0,3.0,,52.0,1.0,1.0,39,7.0,46,6.0,31,3.0,5.0,99,69.0,41.0,146,212,84,296,20.0,10.0,10.0,39.0,5.0,12.0,41.0,27.0,80.0,25.0,38,70,9.0,164,195.0,,24.0,165,679,10.0,23.0,1.0,1.0,1.0,1.0,0.5951219512195122,0.6037735849056604,0.5977011494252874,0.5995145631067961,0.6037735849056604,0.6079545454545454,0.6143344709897611,0.625,0.6346153846153846,0.0048543689320388345,20.37138175860186,0.4875,0.26838235294117646,0.12410071942446044,0.2265193370165746,0.2579310344827586,0.12130637636080871,0.19148936170212766,0.08050847457627118,0.30677290836653387,0.2153846153846154,0.2549019607843137,0.6601941747572816,0.7132352941176471,0.8016528925619835,0.3106796116504854,0.375,0.43636363636363634,0.024271844660194174,0.2,0.2,,,,,0.0048543689320388345,1.0,1.0,1.0,0.8490566037735849,0.6444444444444445,,,0.011363636363636364,1.0,0.6650485436893204,1.0,0.5065633495145632,0.5359130434782609,0.49763011363636345,0.25,0.4583333333333333,2.7429268292682925,28.0,0.4335887611749681,41.0,60.0,26.0,128.0,24.0,6.0,25.0,4.0,3.0,9.0,13.0,14.0,3.0,21.0,84.0,40.0,22.0,40.0,25.0,13.0,6.0,0.5245901639344263,0.6666666666666666,0.11707317073170732,0.11029411764705882,0.140625,0.4098360655737705,0.06666666666666667,0.10606060606060606,0.22988505747126436,0.24369747899159663,0.06896551724137931,0.625,0.5773195876288659,0.2916666666666667,1.0,0.10344827586206896,0.6818181818181818,0.6833333333333333,0.31226765799256506,0.31343283582089554,,,,,9.0,,,0.10344827586206896,0.09090909090909091,,,,,1.0,1.0,6.0,,,0.125,,,,,3.0,15.0,,,5.0,1.0,,,,,True,,,,
255,1610612753,Grant Hill,Grant Hill,255,ORL,27864.0,464,-6.0,874,886,393,324,123,1760,55,76,4.0,5.0,7.0,24.0,29.0,79.0,1.0,2.0,1.0,1.0,,1.0,,,91,179,1.0,3.0,68.0,253,917,9.0,17.0,28.0,38,68,1.0,1.0,37.0,116,98.0,3.0,,6.0,1.0,,23,6.0,29,4.0,16,2.0,5.0,64,13.0,9.0,26,39,14,53,16.0,13.0,3.0,17.0,1.0,7.0,18.0,10.0,35.0,14.0,20,34,10.0,62,92.0,9.0,6.0,116,393,2.0,6.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.5083798882681564,0.5294117647058824,0.5588235294117647,0.5082417582417582,0.5294117647058824,0.572463768115942,0.5665137614678899,0.6136363636363636,0.6348314606741573,0.016483516483516484,25.074331020812686,0.4857142857142857,0.08333333333333333,0.04126984126984127,0.09574468085106383,0.08620689655172414,0.03977272727272727,0.049019607843137254,0.03676470588235294,0.1388888888888889,0.10294117647058823,0.07692307692307693,0.4175824175824176,0.7236842105263158,0.7746478873239436,0.13186813186813187,0.2916666666666667,0.4117647058823529,0.4340659340659341,0.3670886075949367,0.3815789473684211,0.01098901098901099,0.5,0.5,1.0,0.005494505494505495,,,,0.29411764705882354,0.8,0.014492753623188406,1.0,,,0.4340659340659341,,0.4756071428571429,0.44732352941176456,0.4940862318840579,0.11067193675889328,0.45849802371541504,9.120111731843574,24.166666666666668,0.4496567505720824,27.0,35.0,10.0,84.0,15.0,,4.0,2.0,1.0,4.0,3.0,2.0,5.0,11.0,41.0,5.0,3.0,5.0,3.0,,,0.46153846153846156,0.4772727272727273,0.08379888268156424,0.06578947368421052,0.2916666666666667,0.14814814814814814,,0.03896103896103896,0.020202020202020204,0.057971014492753624,0.0273972602739726,0.6,0.45454545454545453,0.42857142857142855,0.4827586206896552,0.25,0.5072463768115942,0.7714285714285715,0.19339622641509435,0.19617224880382775,,,,,1.0,,,0.02702702702702703,0.037037037037037035,,,,,2.0,1.0,,,0.0379746835443038,,,,,,2.0,,,,,,,,,,True,,,,
