EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,SecondChanceFG2M,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,ShortMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,SecondChanceFtPoints,Corner3Assists,ShortMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,LiveBallTurnoverPct,DefShortMidRangeReboundPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,StepOutOfBoundsTurnovers,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,FTOffRebounds,OffensiveGoaltends,OffFTReboundPct,LostBallOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,Blocked3s,BlockedArc3,Clear Path Fouls,SecondChanceCorner3PctAssisted,Corner3PctBlocked
1112,1610612741,Ben Wallace,Ben Wallace,1112,CHI,2398.0,40,13,77,80,23,30,13,157,2,4,1.0,1.0,2.0,3.0,2,7,4,75,1.0,1.0,3.0,2.0,4,1.0,1.0,1.0,1.0,7.0,8,2.0,10,1.0,2,1.0,1.0,2.0,2.0,2.0,1.0,2.0,23,1.0,1.0,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.14285714285714285,0.25,7.692307692307692,0.21875,0.045454545454545456,0.2,0.125,0.21621621621621623,0.06666666666666667,0.125,0.14285714285714285,0.3,0.23529411764705882,0.25,0.5,0.5714285714285714,0.5,0.6666666666666666,1.0,0.42857142857142855,1.0,0.6666666666666666,0.5,0.5714285714285714,0.5017714285714285,0.6201,0.5385,0.5,3.7571428571428567,0.2987012987012987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1559,1610612741,Adrian Griffin,Adrian Griffin,1559,CHI,5945.0,99,-17,199,199,86,114,36,398,5,10,2.0,2.0,5.0,8.0,12,27,30,206,6.0,6.0,14.0,15.0,20,2.0,2.0,5.0,1.0,7.0,11,7.0,18,3.0,11,6.0,,,,,,15.0,86,0.8333333333333334,0.9090909090909091,0.4444444444444444,0.42857142857142855,0.42857142857142855,0.4,0.46875,0.4411764705882353,0.07407407407407407,0.1,15.918367346938775,0.10606060606060606,0.058823529411764705,0.05,0.18181818181818182,0.09302325581395349,0.07291666666666667,0.034482758620689655,0.2222222222222222,0.1111111111111111,0.13513513513513514,,,0.35714285714285715,0.5,0.5555555555555556,0.6,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.4,0.39285714285714285,0.4437222222222222,0.41485,0.4283714285714285,0.5,8.137037037037036,0.4321608040201005,2.0,3.0,4.0,9.0,1.0,1.0,1.0,6.0,3.0,6.0,1.0,3.0,4.0,2.0,1.0,10.0,2.0,12.0,2.0,8.0,2.0,26.0,3.0,1.0,8.0,4.0,4.0,1.0,7.0,5.0,7.0,1.0,2.0,1.0,1.0,8.0,2.0,2.0,1.0,2.0,0.5,0.5,0.5,0.03571428571428571,0.125,0.2727272727272727,0.09523809523809523,0.05714285714285714,0.14285714285714285,0.07692307692307693,0.375,0.42857142857142855,1.0,0.32142857142857145,0.4444444444444444,0.4444444444444444,1.0,0.03571428571428571,1.0,0.5,0.06666666666666667,0.06666666666666667,0.06896551724137931,0.2,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2552,1610612741,Michael Sweetney,Michael Sweetney,2552,CHI,23115.0,385,29,763,762,290,374,107,1525,47,84,21.0,16.0,24.0,45.0,58,134,153,730,27.0,20.0,42.0,51.0,70,28.0,8.0,37.0,17.0,44.0,75,45.0,120,35.0,79,55.0,3.0,11.0,7.0,11.0,5.0,51.0,290,0.603448275862069,0.7291666666666666,0.43283582089552236,0.47619047619047616,0.43283582089552236,0.47619047619047616,0.4751552795031056,0.5,0.208955223880597,0.25,22.783389450056116,0.16988416988416988,0.13074204946996468,0.19318181818181818,0.12121212121212122,0.17579250720461095,0.12893982808022922,0.22093023255813954,0.15384615384615385,0.14634146341463414,0.1590909090909091,0.20689655172413793,0.45454545454545453,0.6268656716417911,0.5595238095238095,0.746031746031746,0.6595744680851063,0.3358208955223881,0.7777777777777778,0.5714285714285714,0.6666666666666666,0.6268656716417911,0.5008246268656718,0.48782272727272724,0.4783619047619047,0.3333333333333333,3.2037313432835828,0.3800786369593709,13.0,9.0,2.0,5.0,,,,37.0,14.0,40.0,,11.0,46.0,20.0,,23.0,5.0,28.0,4.0,12.0,8.0,61.0,14.0,3.0,9.0,6.0,3.0,1.0,28.0,9.0,42.0,6.0,19.0,6.0,,66.0,34.0,5.0,13.0,4.0,0.5185185185185185,0.5185185185185185,0.5714285714285714,,0.15555555555555556,0.34146341463414637,0.06493506493506493,0.10833333333333334,0.16666666666666666,0.0625,0.2,0.23684210526315788,0.2222222222222222,0.03731343283582089,0.4,0.4,1.0,,0.6190476190476191,0.23076923076923078,,0.21794871794871795,0.21794871794871795,0.26143790849673204,,12.0,1.0,3.0,14.0,8.0,6.0,14.0,12.0,1.0,3.0,3.0,4.0,1.0,0.3333333333333333,0.24444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2732,1610612741,Ben Gordon,Ben Gordon,2732,CHI,11940.0,199,-15,393,394,147,176,49,787,6,14,1.0,1.0,6.0,10.0,28,68,115,421,6.0,5.0,22.0,35.0,16,2.0,1.0,1.0,5.0,12.0,17,2.0,19,11.0,21,32.0,1.0,,,,,35.0,147,0.2857142857142857,0.2857142857142857,0.4117647058823529,0.22727272727272727,0.4947916666666667,0.36666666666666664,0.5324074074074074,0.4605263157894737,0.029411764705882353,0.07142857142857142,28.38137472283814,0.09230769230769231,0.007246376811594203,0.11363636363636363,0.03125,0.09770114942528736,0.011764705882352941,,0.043478260869565216,0.07317073170731707,0.125,0.07142857142857142,,0.14583333333333334,0.42857142857142855,0.46153846153846156,0.3333333333333333,0.10416666666666667,0.1111111111111111,0.2,0.16666666666666666,0.4375,0.4662171875000001,0.4507888888888889,0.4616133333333334,0.30434782608695654,13.32058823529412,0.37404580152671757,,6.0,16.0,44.0,19.0,6.0,28.0,20.0,1.0,5.0,8.0,13.0,40.0,,,19.0,5.0,24.0,3.0,11.0,7.0,53.0,,1.0,2.0,,2.0,2.0,8.0,2.0,20.0,1.0,7.0,,4.0,25.0,7.0,5.0,4.0,5.0,0.16666666666666666,0.2777777777777778,0.2777777777777778,0.2916666666666667,,,,0.016666666666666666,0.1875,0.019230769230769232,0.6,0.6,0.16666666666666666,0.4583333333333333,0.36363636363636365,0.37209302325581395,0.3125,0.19791666666666666,,,0.2,0.06796116504854369,0.09333333333333334,0.043478260869565216,24.592857142857138,,2.0,1.0,12.0,7.0,5.0,2.0,,,,,,,0.6,0.04,5.0,9.0,1.0,1.0,2.0,8.0,1.0,2.0,3.0,13.0,1.0,3.0,4.0,30.0,9.0,19.0,8.0,1.0,1.0,0.7692307692307693,0.4642857142857143,0.3333333333333333,0.5,0.4642857142857143,0.022727272727272728,0.09375,0.5555555555555556,0.5555555555555556,1.0,0.42105263157894735,0.42105263157894735,0.625,0.1111111111111111,0.2222222222222222,0.5,1.0,0.06666666666666667,0.5,0.5,0.42105263157894735,,,,,,,,,,,,,,True,,,,,
2736,1610612741,Luol Deng,Luol Deng,2736,CHI,10003.0,167,50,329,326,108,160,35,655,20,24,8.0,7.0,9.0,9.0,41,65,99,299,11.0,14.0,22.0,29.0,56,2.0,2.0,7.0,3.0,13.0,21,9.0,30,1.0,8,15.0,1.0,2.0,,2.0,1.0,29.0,108,0.6829268292682927,0.7567567567567568,0.6307692307692307,0.6363636363636364,0.6307692307692307,0.6363636363636364,0.678082191780822,0.6590909090909091,0.03076923076923077,0.041666666666666664,21.50537634408602,0.11818181818181818,0.06363636363636363,0.07142857142857142,0.06451612903225806,0.10526315789473684,0.06382978723404255,0.09375,0.08,0.06060606060606061,0.125,0.10714285714285714,0.5,0.36923076923076925,0.8333333333333334,0.8695652173913043,0.6,0.13846153846153847,0.7272727272727273,0.4090909090909091,0.7777777777777778,0.36923076923076925,0.48277692307692305,0.5134399999999999,0.4727863636363636,0.29292929292929293,10.540000000000001,0.3282674772036474,6.0,7.0,14.0,32.0,,,,17.0,7.0,14.0,,1.0,26.0,8.0,,7.0,2.0,9.0,2.0,4.0,1.0,20.0,5.0,1.0,4.0,2.0,2.0,,3.0,1.0,7.0,1.0,4.0,,2.0,17.0,9.0,,2.0,,0.6363636363636364,0.6363636363636364,0.6363636363636364,,,0.3125,0.0625,0.043478260869565216,,0.045454545454545456,0.7777777777777778,0.7777777777777778,0.42857142857142855,0.49230769230769234,0.4375,0.45161290322580644,0.9285714285714286,,0.75,0.16666666666666666,,0.1232876712328767,0.1232876712328767,0.1414141414141414,,,,2.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,0.5714285714285714,0.19047619047619047,,,,,,,,,,,,,,,,,,,,,,,,,0.03125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
200748,1610612741,Tyrus Thomas,Tyrus Thomas,200748,CHI,8234.0,137,-15,280,276,120,146,43,556,9,19,6.0,4.0,7.0,4.0,11,29,36,269,7.0,4.0,11.0,11.0,14,4.0,,12.0,3.0,16.0,22,13.0,35,7.0,22,15.0,1.0,9.0,6.0,9.0,2.0,11.0,120,0.6363636363636364,0.875,0.3793103448275862,0.36363636363636365,0.3793103448275862,0.36363636363636365,0.47368421052631576,0.4583333333333333,0.13793103448275862,0.21052631578947367,16.568047337278106,0.17582417582417584,0.10084033613445378,0.09090909090909091,,0.1532258064516129,0.08633093525179857,0.075,,0.06666666666666667,0.25,0.047619047619047616,0.2222222222222222,0.6551724137931034,0.47368421052631576,0.6,0.5555555555555556,0.13793103448275862,0.8571428571428571,0.6363636363636364,0.5714285714285714,0.6551724137931034,0.521051724137931,0.5373857142857144,0.5467818181818181,0.3055555555555556,4.36551724137931,0.42857142857142855,3.0,2.0,,6.0,,,,14.0,3.0,8.0,,3.0,8.0,6.0,,7.0,,7.0,,3.0,1.0,14.0,3.0,2.0,10.0,6.0,4.0,2.0,11.0,2.0,18.0,2.0,5.0,3.0,,20.0,11.0,,8.0,,0.42857142857142855,0.42857142857142855,0.5,,,0.1875,0.1,0.12244897959183673,0.16666666666666666,0.14285714285714285,0.5,0.5,1.0,0.20689655172413793,,,,,0.5,,,0.2894736842105263,0.2894736842105263,0.2222222222222222,,2.0,,3.0,7.0,6.0,1.0,3.0,2.0,1.0,2.0,4.0,1.0,,0.3888888888888889,0.17647058823529413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.08333333333333333,,,,,,,,,,,True,,,,,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,9946.0,166,58,337,336,140,154,47,673,11,12,2.0,6.0,6.0,3.0,19,36,79,309,3.0,10.0,16.0,42.0,10,2.0,,,7.0,8.0,17,,17,6.0,11,16.0,,1.0,,1.0,1.0,42.0,140,0.2631578947368421,0.2631578947368421,0.5277777777777778,0.625,0.48507462686567165,0.5303030303030303,0.5347222222222222,0.5714285714285714,0.05555555555555555,,20.204603580562658,0.07407407407407407,,0.1590909090909091,,0.09868421052631579,,,,0.03125,0.1016949152542373,0.1,1.0,0.1791044776119403,0.9166666666666666,0.9166666666666666,0.09090909090909091,0.04477611940298507,0.25,0.18181818181818182,1.0,0.6417910447761194,0.5003,0.50475,0.4860045454545455,0.5316455696202531,12.213888888888887,0.41543026706231456,1.0,1.0,7.0,21.0,28.0,16.0,31.0,14.0,2.0,7.0,17.0,7.0,28.0,,,21.0,1.0,22.0,1.0,11.0,8.0,45.0,2.0,,6.0,4.0,2.0,1.0,4.0,,7.0,2.0,2.0,,4.0,16.0,6.0,2.0,1.0,1.0,0.6666666666666666,0.4375,0.4375,0.4626865671641791,,0.11764705882352941,,,0.2857142857142857,,0.3333333333333333,0.3333333333333333,1.0,0.31343283582089554,0.3333333333333333,0.3684210526315789,0.42857142857142855,0.417910447761194,0.5,,0.48484848484848486,0.1,0.15384615384615385,0.08860759493670886,25.509677419354837,,,2.0,3.0,2.0,1.0,2.0,3.0,1.0,,,,,0.42857142857142855,0.058823529411764705,2.0,3.0,,,1.0,7.0,1.0,5.0,5.0,9.0,1.0,5.0,5.0,21.0,6.0,28.0,7.0,,2.0,0.7777777777777778,0.2903225806451613,0.2,0.29411764705882354,0.2903225806451613,0.09523809523809523,0.04477611940298507,0.6666666666666666,0.6666666666666666,1.0,0.25,0.25,0.7142857142857143,,0.625,0.2,1.0,0.030303030303030304,,0.3125,0.25,,,,1.0,1.0,1.0,0.03225806451612903,,,,,,,True,,,,,
2768,1610612741,Chris Duhon,Chris Duhon,2768,CHI,13391.0,223,11,436,435,154,215,65,871,7,10,1.0,2.0,2.0,3.0,10,23,49,404,1.0,4.0,9.0,11.0,6,,1.0,2.0,3.0,12.0,15,3.0,18,12.0,15,9.0,,1.0,,1.0,,11.0,154,0.3,0.3,0.43478260869565216,0.4444444444444444,0.43137254901960786,0.2894736842105263,0.44339622641509435,0.2894736842105263,,,12.475633528265108,0.08163265306122448,0.012269938650306749,0.06521739130434782,0.022727272727272728,0.07772020725388601,0.014492753623188406,,,0.058823529411764705,0.10810810810810811,0.06896551724137931,,0.19607843137254902,0.7,0.7,0.14285714285714285,0.058823529411764705,0.25,0.10526315789473684,1.0,0.7450980392156863,0.49526199999999987,0.40975,0.47696666666666665,0.22448979591836735,9.830434782608695,0.3532110091743119,,,3.0,10.0,23.0,8.0,28.0,5.0,,3.0,10.0,,14.0,,1.0,38.0,9.0,47.0,2.0,20.0,14.0,103.0,,1.0,10.0,5.0,5.0,5.0,5.0,,11.0,1.0,3.0,,4.0,6.0,2.0,,1.0,,,0.375,0.375,0.5490196078431373,,,0.022222222222222223,0.01639344262295082,0.058823529411764705,0.03225806451612903,,,,0.19607843137254902,0.3,0.3,0.6666666666666666,0.45098039215686275,,,0.42105263157894735,0.03773584905660377,0.08,0.061224489795918366,25.660714285714285,,7.0,4.0,6.0,6.0,,,,1.0,,,,,0.5454545454545454,0.045454545454545456,1.0,5.0,,,2.0,7.0,1.0,3.0,1.0,8.0,1.0,3.0,1.0,24.0,,22.0,7.0,,2.0,1.0,0.2857142857142857,0.3333333333333333,0.1,0.2962962962962963,,0.09803921568627451,0.2,0.2,1.0,0.30434782608695654,0.30434782608695654,1.0,,0.75,0.3333333333333333,1.0,0.10526315789473684,,0.125,0.3181818181818182,,,,,,,,0.1,,,,,,True,,,,,
200757,1610612741,Thabo Sefolosha,Thabo Sefolosha,200757,CHI,11421.0,190,-11,377,375,149,202,55,752,9,17,1.0,5.0,8.0,5.0,20,53,54,344,8.0,8.0,19.0,23.0,28,4.0,,10.0,7.0,17.0,27,10.0,37,4.0,20,6.0,2.0,1.0,1.0,1.0,1.0,23.0,149,0.7,0.7,0.37735849056603776,0.42105263157894735,0.3951612903225806,0.41304347826086957,0.4090909090909091,0.4423076923076923,0.07547169811320754,0.11764705882352941,17.48878923766816,0.13709677419354838,0.0641025641025641,0.17073170731707318,,0.14545454545454545,0.05319148936170213,0.04081632653061224,,0.15384615384615385,0.13636363636363635,0.2413793103448276,1.0,0.27419354838709675,0.5294117647058824,0.6,0.7777777777777778,0.08064516129032258,0.1111111111111111,0.34782608695652173,0.625,0.41935483870967744,0.4675122950819673,0.45392142857142864,0.47575681818181825,0.42592592592592593,11.818867924528304,0.3952254641909814,,,11.0,31.0,6.0,2.0,9.0,5.0,1.0,6.0,4.0,4.0,12.0,,1.0,8.0,5.0,13.0,4.0,3.0,5.0,31.0,3.0,2.0,6.0,3.0,3.0,2.0,4.0,1.0,13.0,1.0,8.0,1.0,,8.0,2.0,2.0,6.0,1.0,0.125,0.2777777777777778,0.3,0.14516129032258066,0.2,0.13636363636363635,0.12195121951219512,0.045454545454545456,,0.06060606060606061,,,,0.5,0.3548387096774194,0.36666666666666664,0.6363636363636364,0.0967741935483871,,,0.08695652173913043,0.03125,0.03636363636363636,0.1111111111111111,26.999999999999996,1.0,1.0,,9.0,9.0,,1.0,,,,,,,0.6923076923076923,0.10526315789473684,2.0,3.0,1.0,1.0,2.0,1.0,,,,3.0,1.0,1.0,1.0,6.0,3.0,5.0,1.0,,,0.6666666666666666,0.3333333333333333,1.0,0.25,0.375,0.03225806451612903,0.04838709677419355,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,0.16666666666666666,1.0,0.1111111111111111,,,,0.08695652173913043,0.5,,0.2,,,,,,,,,1.0,1.0,,,,True,,,,,
2804,1610612741,Andres Nocioni,Andres Nocioni,2804,CHI,6444.0,107,19,208,211,65,61,21,419,7,12,2.0,2.0,4.0,7.0,14,22,62,212,2.0,5.0,8.0,17.0,14,2.0,,2.0,4.0,16.0,21,3.0,24,3.0,8,15.0,2.0,1.0,,1.0,,17.0,65,0.5,0.5384615384615384,0.6363636363636364,0.625,0.6621621621621622,0.45454545454545453,0.7045454545454546,0.6071428571428571,0.09090909090909091,0.16666666666666666,23.80952380952381,0.2191780821917808,0.034482758620689655,0.17391304347826086,,0.20833333333333334,0.024096385542168676,0.05263157894736842,,0.10526315789473684,0.24390243902439024,0.23076923076923078,,0.32432432432432434,0.5833333333333334,0.7,0.42857142857142855,0.1891891891891892,1.0,0.36363636363636365,0.5,0.7297297297297297,0.522495945945946,0.6038,0.49048636363636366,0.27419354838709675,5.495454545454545,0.3125,2.0,4.0,3.0,3.0,9.0,2.0,15.0,13.0,2.0,7.0,3.0,7.0,14.0,2.0,,2.0,3.0,5.0,3.0,2.0,,13.0,1.0,,1.0,1.0,,1.0,5.0,1.0,11.0,1.0,1.0,,3.0,17.0,7.0,3.0,2.0,2.0,1.0,1.0,1.1666666666666667,0.40540540540540543,,0.25,,0.03571428571428571,0.1,,0.5714285714285714,0.5714285714285714,0.25,0.08108108108108109,1.0,1.0,1.0,0.24324324324324326,1.0,0.5,0.18181818181818182,0.17073170731707318,0.2692307692307692,0.11290322580645161,24.206666666666663,3.0,,,6.0,5.0,1.0,1.0,3.0,,1.0,,,,0.5454545454545454,0.3076923076923077,3.0,6.0,,,1.0,4.0,,,,7.0,,,,21.0,,9.0,4.0,,,1.0,0.4666666666666667,,,0.4666666666666667,,0.16216216216216217,0.5,0.5,1.0,0.4444444444444444,0.5,1.0,,,,,0.09090909090909091,,,0.4444444444444444,1.0,,0.07692307692307693,1.0,,,,,,,1.0,0.06666666666666667,0.1111111111111111,True,,,,,
