EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,FTOffRebounds,StepOutOfBoundsTurnovers,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,LostBallOutOfBoundsTurnovers,LongMidRangePctBlocked,3SecondViolations,on,Blocked3s,BlockedCorner3,BlockedLongMidRange,BlockedArc3,Corner3PctBlocked,OffensiveGoaltends,3pt And 1 Free Throw Trips,HeaveMakes,Clear Path Fouls
101113,1610612744,Ike Diogu,Ike Diogu,101113,GSW,3452.0,58,2.0,114,119,63.0,62,15.0,233,8.0,11.0,2.0,4.0,5.0,8.0,1.0,2.0,1.0,2.0,10.0,15.0,6.0,26,120,2.0,4.0,4.0,5.0,9.0,3.0,13.0,14.0,6.0,4.0,1.0,3.0,3.0,1.0,2.0,6.0,2.0,3.0,1.0,4.0,5.0,5.0,10.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,6.0,11,1.0,8.0,10.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,13.0,63.0,1.0,1.0,0.7,0.875,0.6666666666666666,0.5,0.5555555555555556,0.6666666666666666,0.5,0.5555555555555556,0.6842105263157895,0.5,0.5416666666666666,0.0666666666666666,0.0909090909090909,17.293233082706767,0.75,0.1142857142857142,0.0769230769230769,0.0666666666666666,0.1111111111111111,0.1,0.087719298245614,0.0714285714285714,0.1818181818181818,0.1428571428571428,0.0833333333333333,0.1818181818181818,0.0833333333333333,0.0833333333333333,0.25,0.3333333333333333,0.7333333333333333,0.7272727272727273,0.8,0.625,0.1333333333333333,0.5,0.5,1.0,0.1333333333333333,0.5,0.5,1.0,1.0,0.5,0.8888888888888888,0.625,0.7333333333333333,0.5199866666666666,0.553875,0.5226111111111111,0.2777777777777778,0.2777777777777778,0.1538461538461538,0.5,4.713333333333334,0.5526315789473685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
101145,1610612744,Monta Ellis,Monta Ellis,101145,GSW,25716.0,429,-79.0,848,855,270.0,280,96.0,1703,37.0,57.0,3.0,4.0,11.0,22.0,7.0,25.0,15.0,48.0,59.0,130.0,31.0,182,958,7.0,11.0,21.0,15.0,36.0,18.0,57.0,70.0,48.0,2.0,10.0,36.0,47.0,23.0,9.0,105.0,3.0,4.0,5.0,13.0,20.0,7.0,27.0,,25.0,13.0,26.0,12.0,51.0,16.0,10.0,31,1.0,41.0,45.0,1.0,15.0,6.0,4.0,1.0,3.0,4.0,3.0,,57.0,270.0,3.0,4.0,0.5932203389830508,0.603448275862069,0.4538461538461538,0.6363636363636364,0.4166666666666667,0.468944099378882,0.6538461538461539,0.39,0.5,0.65625,0.4523809523809524,0.0769230769230769,0.1052631578947368,24.14151925078044,0.4901960784313725,0.0481481481481481,0.0151515151515151,0.0490196078431372,0.0232558139534883,0.0483870967741935,0.0178117048346055,0.0227272727272727,,0.0224719101123595,0.0319148936170212,0.0704225352112676,0.0476190476190476,0.0422535211267605,,0.75,0.3540372670807453,0.6491228070175439,0.7254901960784313,0.7027027027027027,0.15527950310559,0.28,0.3333333333333333,0.2857142857142857,0.2981366459627329,0.3125,0.3125,0.4666666666666667,0.3076923076923077,0.75,0.44,0.5,0.546583850931677,0.50187106918239,0.49614,0.5038729166666668,0.0909090909090909,0.1041666666666666,0.1153846153846153,0.3131868131868132,8.944615384615384,0.3183962264150943,3.0,8.0,2.0,8.0,23.0,1.0,2.0,3.0,12.0,11.0,31.0,1.0,2.0,4.0,3.0,14.0,27.0,6.0,23.0,8.0,11.0,6.0,5.0,4.0,2.0,17.0,8.0,9.0,4.0,4.0,1.0,8.0,1.0,10.0,1.0,1.0,1.0,0.8181818181818182,0.3548387096774194,0.5,0.2142857142857142,0.3548387096774194,0.1925465838509316,0.16,0.0606060606060606,0.0198019801980198,0.025,0.064516129032258,0.0496894409937888,0.375,0.375,1.0,0.1428571428571428,0.3478260869565217,0.3478260869565217,0.75,0.3333333333333333,0.1538461538461538,0.5,1.0,0.04,0.24,0.25,0.3478260869565217,0.03125,26.377419354838715,,,,,,,,,,,,,,,,,,True,,,,,,,,,
101235,1610612744,Kelenna Azubuike,Kelenna Azubuike,101235,GSW,4773.0,80,-23.0,159,160,76.0,53,20.0,319,4.0,8.0,,,1.0,5.0,,5.0,2.0,4.0,6.0,17.0,13.0,37,170,,1.0,1.0,2.0,11.0,7.0,20.0,6.0,6.0,,3.0,4.0,5.0,3.0,1.0,11.0,,2.0,3.0,6.0,10.0,2.0,12.0,,2.0,1.0,,1.0,2.0,,3.0,4,,9.0,16.0,,8.0,,1.0,1.0,,1.0,,,20.0,76.0,,,0.5,0.5,0.3529411764705882,,0.1818181818181818,0.48,,0.40625,0.5606060606060606,0.25,0.5,0.1764705882352941,,18.91891891891892,1.0,0.1071428571428571,0.0357142857142857,0.1578947368421052,,0.12,0.0222222222222222,,0.0555555555555555,,0.1111111111111111,0.0833333333333333,0.1153846153846153,0.0769230769230769,,,0.32,0.5,0.5,0.25,0.2,,,,0.16,0.5,0.5,1.0,,,0.3125,0.2,0.64,0.507702,0.3951,0.502,0.2424242424242424,0.32,0.027027027027027,0.5405405405405406,6.6764705882352935,0.4779874213836478,1.0,3.0,2.0,3.0,5.0,,,2.0,3.0,4.0,8.0,,,1.0,3.0,5.0,12.0,,5.0,3.0,1.0,1.0,,,1.0,4.0,2.0,2.0,,,,,,1.0,,,,1.0,0.5,,0.6,0.5,0.32,0.6,0.1111111111111111,0.0666666666666666,,0.3333333333333333,0.12,0.3333333333333333,0.3333333333333333,1.0,0.2,0.6,0.6,1.0,,,,,0.125,0.1875,0.6666666666666666,0.6,,24.85,1.0,0.5,,,,,,,,,,,,,,,,True,,,,,,,,,
2211,1610612744,Troy Murphy,Troy Murphy,2211,GSW,40035.0,667,-83.0,1340,1344,398.0,430,161.0,2684,24.0,39.0,5.0,12.0,4.0,9.0,5.0,22.0,30.0,60.0,59.0,121.0,47.0,231,1481,11.0,23.0,32.0,14.0,29.0,17.0,72.0,78.0,40.0,10.0,8.0,38.0,60.0,22.0,9.0,142.0,15.0,21.0,24.0,80.0,120.0,37.0,157.0,2.0,17.0,10.0,12.0,7.0,29.0,11.0,39.0,63,6.0,58.0,66.0,4.0,25.0,9.0,17.0,15.0,2.0,17.0,7.0,,72.0,398.0,3.0,7.0,0.6610169491525424,0.7222222222222222,0.4876033057851239,0.4782608695652174,0.4827586206896552,0.5111111111111111,0.3928571428571428,0.5978260869565217,0.55,0.4705882352941176,0.6206896551724138,0.0661157024793388,0.1282051282051282,15.651604453176162,0.5862068965517241,0.184757505773672,0.0498812351543943,0.1463414634146341,0.0697674418604651,0.1742043551088777,0.0566037735849056,0.0344827586206896,0.0458715596330275,0.0529801324503311,0.1448275862068965,0.2100840336134453,0.2011834319526627,0.1415929203539823,0.0222222222222222,0.4117647058823529,0.2166666666666666,0.6153846153846154,0.7058823529411765,0.6666666666666666,0.1222222222222222,0.2272727272727272,0.2631578947368421,0.4,0.3333333333333333,0.5,0.5,0.7,0.4285714285714285,0.4166666666666667,0.1956521739130435,0.4444444444444444,0.5444444444444444,0.4809397222222221,0.4681321428571428,0.4662902173913045,0.1243781094527363,0.176056338028169,0.1385281385281385,0.3116883116883117,11.211570247933889,0.2970149253731343,4.0,8.0,5.0,18.0,51.0,,3.0,7.0,12.0,22.0,59.0,,5.0,10.0,9.0,17.0,66.0,,51.0,18.0,22.0,8.0,14.0,7.0,16.0,21.0,15.0,6.0,2.0,5.0,4.0,4.0,5.0,7.0,2.0,,4.0,1.0,0.3728813559322034,,0.5294117647058824,0.3728813559322034,0.3277777777777778,0.1363636363636363,0.2962962962962963,0.0658682634730539,0.109375,0.1568627450980392,0.0444444444444444,0.5,0.5,1.0,0.2833333333333333,0.3529411764705882,0.3529411764705882,1.0,0.4,0.1071428571428571,,,0.108695652173913,0.2608695652173913,0.5833333333333334,0.3529411764705882,,25.28983050847458,2.0,0.4,2.0,1.0,1.0,0.0185185185185185,0.0714285714285714,,,,,,,,,,,True,,,,,,,,,
2399,1610612744,Mike Dunleavy,Mike Dunleavy,2399,GSW,18185.0,303,-40.0,621,619,189.0,247,76.0,1240,18.0,32.0,4.0,8.0,6.0,11.0,9.0,17.0,6.0,26.0,33.0,75.0,14.0,104,690,5.0,12.0,16.0,9.0,25.0,4.0,25.0,42.0,24.0,8.0,5.0,21.0,24.0,13.0,6.0,51.0,7.0,9.0,7.0,17.0,26.0,16.0,42.0,4.0,10.0,8.0,10.0,2.0,20.0,3.0,14.0,25,2.0,21.0,23.0,3.0,9.0,2.0,3.0,3.0,,3.0,1.0,,25.0,189.0,3.0,2.0,0.6363636363636364,0.7241379310344828,0.44,0.4166666666666667,0.36,0.4166666666666667,0.5714285714285714,0.3387096774193548,0.4444444444444444,0.5714285714285714,0.3571428571428571,0.0666666666666666,0.125,19.350282485875702,0.5,0.0858585858585858,0.045,0.0843373493975903,0.0654205607476635,0.0854092526690391,0.0521172638436482,0.0571428571428571,0.0784313725490196,0.0666666666666666,0.1212121212121212,0.05,0.0833333333333333,0.1296296296296296,0.0666666666666666,0.3333333333333333,0.2962962962962963,0.5625,0.6428571428571429,0.6111111111111112,0.1574074074074074,0.5294117647058824,0.5625,0.5555555555555556,0.2407407407407407,0.2307692307692307,0.2307692307692307,0.8333333333333334,0.5714285714285714,0.5,0.3548387096774194,0.5454545454545454,0.6018518518518519,0.4929138888888889,0.4922846153846154,0.4538677419354838,0.0869565217391304,0.1111111111111111,0.1538461538461538,0.2403846153846154,9.189333333333332,0.3043478260869565,3.0,10.0,3.0,5.0,23.0,1.0,1.0,,3.0,8.0,33.0,2.0,2.0,,1.0,6.0,24.0,,23.0,5.0,3.0,2.0,1.0,2.0,2.0,9.0,5.0,4.0,3.0,6.0,1.0,1.0,,5.0,1.0,1.0,,1.0,0.2424242424242424,1.0,0.1666666666666666,0.2424242424242424,0.3055555555555556,0.0588235294117647,0.0833333333333333,0.0126582278481012,0.0625,,0.0925925925925925,0.3,0.3,1.0,0.2129629629629629,0.217391304347826,0.217391304347826,1.0,,0.0714285714285714,1.0,1.0,0.0967741935483871,0.0967741935483871,,0.217391304347826,0.0294117647058823,24.945454545454545,1.0,0.3333333333333333,1.0,,,,0.0714285714285714,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,
1884,1610612744,Baron Davis,Baron Davis,1884,GSW,27076.0,451,-10.0,897,895,216.0,271,99.0,1792,55.0,82.0,3.0,7.0,9.0,19.0,11.0,32.0,11.0,39.0,77.0,153.0,57.0,250,982,5.0,11.0,23.0,12.0,30.0,29.0,59.0,38.0,116.0,,9.0,62.0,94.0,47.0,10.0,220.0,3.0,7.0,10.0,30.0,42.0,11.0,53.0,2.0,18.0,15.0,10.0,3.0,28.0,5.0,11.0,31,,71.0,87.0,9.0,33.0,12.0,4.0,2.0,2.0,4.0,3.0,,59.0,216.0,4.0,11.0,0.2467532467532467,0.2467532467532467,0.5032679738562091,0.4545454545454545,0.4,0.4639423076923077,0.5789473684210527,0.3333333333333333,0.5061475409836066,0.6052631578947368,0.4516129032258064,0.0588235294117647,0.048780487804878,26.77865612648221,0.6428571428571429,0.1006711409395973,0.0259259259259259,0.0909090909090909,0.02,0.0980392156862745,0.0238095238095238,0.0434782608695652,0.0277777777777777,0.0186915887850467,0.0612244897959183,0.0375,0.175,0.0625,0.0192307692307692,0.75,0.3942307692307692,0.6707317073170732,0.7051282051282052,0.2909090909090909,0.1538461538461538,0.34375,0.4074074074074074,,0.1875,0.282051282051282,0.282051282051282,0.2727272727272727,0.3684210526315789,0.4285714285714285,0.4222222222222222,0.4736842105263157,0.6586538461538461,0.4936658536585365,0.4572307692307692,0.4769883720930232,0.1422413793103448,0.1864406779661017,0.092,0.236,6.8509803921568615,0.2408026755852843,4.0,10.0,3.0,9.0,45.0,4.0,7.0,2.0,12.0,13.0,55.0,4.0,8.0,1.0,2.0,15.0,27.0,12.0,42.0,9.0,32.0,21.0,11.0,5.0,2.0,28.0,13.0,15.0,4.0,3.0,3.0,2.0,3.0,4.0,6.0,,1.0,0.6923076923076923,0.2363636363636363,0.5,0.1333333333333333,0.25,0.2644230769230769,0.15625,0.0526315789473684,0.0094339622641509,0.0232558139534883,0.1666666666666666,0.048076923076923,0.4,0.4,1.0,0.2163461538461538,0.2,0.2045454545454545,0.5555555555555556,0.3333333333333333,0.3684210526315789,0.5714285714285714,0.5,0.0666666666666666,0.2666666666666666,0.1666666666666666,0.2142857142857142,,26.92,,,1.0,1.0,,0.0303030303030303,0.0526315789473684,,,,3.0,1.0,0.0181818181818181,0.0222222222222222,,,,True,,,,,,,,,
2440,1610612744,Matt Barnes,Matt Barnes,2440,GSW,15201.0,253,-37.0,529,531,155.0,154,65.0,1060,17.0,26.0,2.0,7.0,7.0,8.0,4.0,11.0,4.0,11.0,25.0,48.0,20.0,112,570,2.0,10.0,9.0,9.0,16.0,12.0,42.0,38.0,12.0,4.0,3.0,16.0,26.0,9.0,7.0,62.0,6.0,10.0,9.0,13.0,25.0,17.0,42.0,2.0,8.0,5.0,10.0,3.0,18.0,6.0,16.0,34,1.0,20.0,27.0,3.0,12.0,3.0,3.0,2.0,1.0,3.0,1.0,,42.0,155.0,6.0,3.0,0.76,0.8260869565217391,0.5208333333333334,0.2,0.5625,0.5,0.21875,0.5555555555555556,0.5384615384615384,0.25,0.6,0.0625,0.0769230769230769,20.0,0.4444444444444444,0.0755813953488372,0.0609756097560975,0.1451612903225806,0.0612244897959183,0.094017094017094,0.0610687022900763,0.0909090909090909,0.05,0.0714285714285714,0.0862068965517241,0.048780487804878,0.0821917808219178,0.131578947368421,0.04,0.3333333333333333,0.2826086956521739,0.6538461538461539,0.7083333333333334,0.7058823529411765,0.1195652173913043,0.3636363636363636,0.4,0.75,0.1195652173913043,0.3636363636363636,0.3636363636363636,1.0,0.4375,0.2857142857142857,0.2962962962962963,0.875,0.7608695652173914,0.5256032608695652,0.4878041666666666,0.5339703703703703,0.1188118811881188,0.2105263157894736,0.0803571428571428,0.375,6.8125,0.2930056710775047,5.0,12.0,3.0,9.0,32.0,1.0,5.0,4.0,8.0,14.0,44.0,1.0,6.0,2.0,4.0,11.0,42.0,,32.0,9.0,10.0,5.0,5.0,,3.0,13.0,7.0,6.0,2.0,2.0,1.0,3.0,4.0,,,,1.0,1.0,0.3181818181818182,0.1666666666666666,0.3636363636363636,0.3181818181818182,0.4782608695652174,0.0909090909090909,0.1428571428571428,0.0434782608695652,0.0357142857142857,0.1666666666666666,0.1304347826086956,0.4166666666666667,0.4166666666666667,1.0,0.3478260869565217,0.28125,0.28125,1.0,,0.3125,0.2,1.0,0.1111111111111111,0.2962962962962963,0.5,0.28125,,24.815909090909088,,,1.0,1.0,,0.0416666666666666,0.0625,,,,,,,,,,,True,,,,,,,,,
2554,1610612744,Mickael Pietrus,Mickael Pietrus,2554,GSW,17376.0,290,-27.0,585,583,164.0,177,75.0,1168,24.0,37.0,4.0,6.0,4.0,7.0,,6.0,3.0,10.0,27.0,53.0,18.0,129,634,7.0,9.0,23.0,4.0,11.0,5.0,28.0,40.0,14.0,4.0,7.0,5.0,11.0,4.0,1.0,28.0,8.0,6.0,7.0,20.0,31.0,16.0,47.0,,4.0,1.0,9.0,3.0,13.0,2.0,14.0,33,1.0,27.0,32.0,3.0,13.0,3.0,13.0,7.0,6.0,13.0,8.0,,28.0,164.0,4.0,3.0,0.7407407407407407,0.8,0.5094339622641509,0.7777777777777778,0.3636363636363636,0.5495049504950495,0.8214285714285714,0.5,0.5608695652173913,0.8214285714285714,0.4827586206896552,0.1320754716981132,0.1351351351351351,19.133034379671148,0.3076923076923077,0.1041666666666666,0.0338983050847457,0.1111111111111111,0.0808080808080808,0.1058823529411764,0.0507246376811594,0.0298507462686567,,0.0923076923076923,0.0892857142857142,0.1166666666666666,0.1052631578947368,0.1224489795918367,,0.6153846153846154,0.3663366336633663,0.6486486486486487,0.75,0.7083333333333334,0.0594059405940594,,,,0.099009900990099,0.3,0.3,1.0,0.4285714285714285,0.6666666666666666,0.3043478260869565,0.5714285714285714,0.8415841584158416,0.5380123762376238,0.5836250000000001,0.5072847826086955,0.125,0.2063492063492063,0.1782945736434108,0.2170542635658914,5.28867924528302,0.2803418803418803,15.0,40.0,11.0,4.0,8.0,,,1.0,1.0,19.0,48.0,3.0,5.0,,5.0,12.0,48.0,9.0,8.0,4.0,6.0,4.0,2.0,,4.0,4.0,4.0,,1.0,3.0,1.0,3.0,1.0,4.0,,1.0,,0.8421052631578947,0.3958333333333333,0.6,0.4166666666666667,0.3958333333333333,0.4752475247524752,0.3333333333333333,0.1428571428571428,0.0571428571428571,0.0588235294117647,0.0714285714285714,0.396039603960396,0.375,0.375,0.8666666666666667,0.0792079207920792,0.5,0.5,0.75,0.5,,,,0.4782608695652174,0.0434782608695652,1.0,0.5,0.0204081632653061,23.818749999999994,4.0,0.3636363636363636,5.0,2.0,1.0,0.0769230769230769,0.3571428571428571,3.0,0.6,0.6666666666666666,,,,,1.0,,,True,,,,,,,,,
2202,1610612744,Jason Richardson,Jason Richardson,2202,GSW,16986.0,283,-16.0,560,559,146.0,146,69.0,1119,20.0,33.0,3.0,6.0,6.0,11.0,9.0,21.0,9.0,32.0,38.0,86.0,22.0,137,624,4.0,8.0,13.0,6.0,18.0,6.0,33.0,46.0,30.0,4.0,7.0,19.0,31.0,13.0,5.0,74.0,2.0,7.0,10.0,16.0,28.0,11.0,39.0,2.0,5.0,1.0,8.0,4.0,13.0,3.0,9.0,24,,27.0,35.0,2.0,15.0,2.0,3.0,1.0,2.0,3.0,2.0,,33.0,146.0,4.0,2.0,0.6052631578947368,0.6388888888888888,0.4418604651162791,0.5,0.3333333333333333,0.46,0.6111111111111112,0.5,0.4858156028368794,0.65,0.515625,0.0813953488372093,0.0606060606060606,24.13793103448276,0.3846153846153846,0.0888888888888888,0.0391061452513966,0.1351351351351351,0.0273972602739726,0.1023622047244094,0.0357142857142857,,0.0697674418604651,0.0192307692307692,0.0793650793650793,0.0930232558139534,0.0945945945945946,0.16,0.0298507462686567,0.6666666666666666,0.264,0.6060606060606061,0.6451612903225806,0.65,0.168,0.4285714285714285,0.5,0.4444444444444444,0.256,0.28125,0.3,0.6666666666666666,0.6666666666666666,0.5,0.4074074074074074,0.5454545454545454,0.576,0.5005452,0.5486928571428571,0.5147351851851852,0.1151079136690647,0.1515151515151515,0.0948905109489051,0.2408759124087591,8.95232558139535,0.2607142857142857,6.0,14.0,4.0,7.0,25.0,1.0,1.0,3.0,5.0,13.0,39.0,1.0,1.0,2.0,5.0,9.0,36.0,3.0,25.0,7.0,12.0,10.0,2.0,1.0,2.0,7.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,,1.0,,0.9230769230769232,0.3333333333333333,1.0,0.5555555555555556,0.3333333333333333,0.312,0.1428571428571428,0.1176470588235294,0.054054054054054,0.0476190476190476,0.0833333333333333,0.112,0.4285714285714285,0.4285714285714285,1.0,0.2,0.28,0.28,0.8571428571428571,0.3333333333333333,0.1111111111111111,1.0,1.0,0.1481481481481481,0.1851851851851851,0.6,0.28,0.025,24.848717948717947,2.0,0.5,,2.0,1.0,0.1176470588235294,,,,,,,,,,0.0625,,True,,,,,,,,,
1502,1610612744,Adonal Foyle,Adonal Foyle,1502,GSW,2735.0,46,-13.0,93,93,38.0,35,10.0,186,3.0,5.0,2.0,3.0,1.0,3.0,2.0,3.0,,,5.0,8.0,2.0,12,107,2.0,3.0,4.0,2.0,5.0,,4.0,6.0,4.0,2.0,,2.0,2.0,1.0,1.0,4.0,1.0,3.0,3.0,4.0,7.0,4.0,11.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,4,1.0,2.0,4.0,,1.0,1.0,2.0,,2.0,2.0,1.0,,4.0,38.0,1.0,1.0,0.6,0.75,0.625,0.6666666666666666,0.4,0.625,0.6666666666666666,0.4,0.6,0.5,0.3333333333333333,,,13.592233009708735,0.5,0.1428571428571428,0.1111111111111111,0.25,0.0833333333333333,0.175,0.1025641025641025,0.0909090909090909,0.3333333333333333,0.1111111111111111,,0.1818181818181818,0.2222222222222222,0.25,0.3333333333333333,0.5,0.625,0.6,0.6,0.6666666666666666,0.375,0.6666666666666666,0.6666666666666666,0.5,,,,,1.0,0.6666666666666666,0.6,0.3333333333333333,0.625,0.472025,0.4965,0.4756,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.3333333333333333,2.875,0.4086021505376344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,0.25,,,,,,,,,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,,,,,,,,
