EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,PtsPutbacks,FTOffRebounds,FTDefRebounds,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyFtPoints,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Clear Path Fouls,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,OffensiveGoaltends,3SecondViolations,on,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,BlockedCorner3,HeaveMakes
101129,1610612745,Luther Head,Luther Head,101129,HOU,21502.0,358,-1,670,679,125,133,74,1349,12.0,21,2.0,4.0,4.0,11.0,24.0,12.0,27.0,3.0,2.0,4.0,23.0,47.0,2.0,3.0,2.0,3.0,23,49,35.0,74.0,11.0,162,704,1.0,2.0,2.0,6.0,8.0,8.0,11.0,4.0,7.0,28.0,24.0,22.0,84.0,21.0,1.0,46.0,23.0,2.0,35.0,6.0,41,5.0,1.0,19.0,9.0,7.0,88,2.0,1.0,6,24,30,3,33,2.0,14.0,6.0,8.0,15.0,3.0,12.0,6.0,3.0,1.0,21.0,3.0,12.0,19,1.0,1.0,16,2.0,11.0,2.0,5.0,1.0,28.0,125,2.0,0.5217391304347826,0.5217391304347826,0.8,0.47297297297297297,0.3333333333333333,0.5714285714285714,0.4794520547945205,0.46938775510204084,0.5,0.7272727272727273,0.6138211382113821,0.5,0.7777777777777778,0.6377952755905512,0.5,0.7777777777777778,0.6016260162601627,0.04081632653061224,0.09523809523809523,19.602649006622517,0.7142857142857143,0.0916030534351145,0.005050505050505051,0.09230769230769231,0.020618556701030927,0.09174311926605505,0.010169491525423728,0.013513513513513514,0.029850746268656716,0.057971014492753624,0.09090909090909091,0.11023622047244094,0.0851063829787234,0.1111111111111111,0.03225806451612903,0.17073170731707318,0.5714285714285714,0.631578947368421,0.5833333333333334,0.032520325203252036,0.1951219512195122,0.4583333333333333,0.4583333333333333,0.45454545454545453,0.21951219512195122,0.4444444444444444,0.4444444444444444,1.0,0.3821138211382114,0.48936170212765956,0.48936170212765956,0.6956521739130435,0.375,0.375,0.6666666666666666,1.0,0.2222222222222222,0.5,0.2222222222222222,0.5,0.16666666666666666,0.6666666666666666,0.7723577235772358,0.5,0.525527049180328,0.56052,0.48652352941176474,0.047244094488188976,0.09615384615384616,0.013333333333333334,0.04938271604938271,0.1728395061728395,9.86530612244898,25.282432432432437,0.1865671641791045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
101236,1610612745,Chuck Hayes,Chuck Hayes,101236,HOU,8098.0,135,-35,253,253,57,70,39,506,14.0,24,,1.0,5.0,,,,,,,,,,,,,,15,29,,,4.0,34,270,5.0,9.0,,,10.0,,2.0,,,,20.0,10.0,,,,,,1.0,1.0,2.0,3,1.0,1.0,1.0,,,8,5.0,9.0,5,21,28,15,43,,6.0,3.0,3.0,2.0,,1.0,3.0,1.0,1.0,5.0,,7.0,22,2.0,2.0,6,2.0,5.0,1.0,3.0,,,57,5.0,0.6666666666666666,1.0,,,,,,0.5172413793103449,0.5555555555555556,,0.5172413793103449,0.5555555555555556,,0.5483870967741935,0.5555555555555556,,,0.034482758620689655,0.041666666666666664,12.080536912751677,0.4,0.2413793103448276,0.10843373493975904,0.25,0.09259259259259259,0.24299065420560748,0.10218978102189781,0.08108108108108109,0.08333333333333333,0.2777777777777778,0.35714285714285715,0.14634146341463414,0.1875,0.5,,0.8275862068965517,0.5833333333333334,0.6086956521739131,0.6428571428571429,0.1724137931034483,,,,,,,,,,,,,,,,,0.5,,,,,,0.8275862068965517,,0.5655068965517241,0.5624125,0.52665,0.0967741935483871,0.0967741935483871,,0.29411764705882354,,1.1448275862068964,,0.22529644268774704,5.0,8.0,1.0,10.0,1.0,2.0,0.4,0.1,0.2,0.047619047619047616,0.1111111111111111,0.2,0.2,1.0,0.8888888888888888,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
101249,1610612745,John Lucas III,John Lucas III,101249,HOU,4938.0,82,-2,159,158,57,71,16,317,4.0,7,,1.0,7.0,3.0,7.0,2.0,7.0,1.0,,4.0,1.0,6.0,,,,2.0,11,21,3.0,13.0,4.0,35,159,,1.0,,1.0,,2.0,6.0,,6.0,7.0,,22.0,6.0,3.0,,6.0,1.0,,7.0,3.0,10,1.0,2.0,2.0,2.0,3.0,23,,1.0,1,4,5,1,6,,9.0,5.0,4.0,3.0,,2.0,2.0,1.0,,5.0,,2.0,6,,,4,,6.0,,1.0,,7.0,57,1.0,,,0.6666666666666666,0.23076923076923078,,,0.23076923076923078,0.5238095238095238,,0.3333333333333333,0.45588235294117646,,0.16666666666666666,0.4583333333333333,,0.21428571428571427,0.38235294117647056,,,23.163841807909606,0.6,0.07692307692307693,0.025,0.06666666666666667,,0.07462686567164178,0.013333333333333334,0.07692307692307693,,0.05,,0.13636363636363635,0.09090909090909091,,,0.20588235294117646,0.5714285714285714,0.5714285714285714,,0.20588235294117646,0.20588235294117646,0.42857142857142855,0.42857142857142855,,0.20588235294117646,0.2857142857142857,0.2857142857142857,0.5,0.17647058823529413,0.16666666666666666,0.16666666666666666,1.0,0.5,,,,0.08333333333333333,,0.3333333333333333,,0.16666666666666666,,0.5882352941176471,0.16666666666666666,0.5102926470588235,0.4853,0.5030791666666667,0.02857142857142857,0.045454545454545456,,,0.2,8.895238095238096,23.96923076923077,0.3584905660377358,,,4.0,,,,,,,,,0.5714285714285714,0.5714285714285714,,,,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1747,1610612745,Rafer Alston,Rafer Alston,1747,HOU,18555.0,309,-54,580,600,161,175,64,1180,13.0,26,4.0,8.0,12.0,3.0,7.0,1.0,8.0,2.0,,2.0,13.0,43.0,2.0,4.0,4.0,14.0,18,45,14.0,51.0,9.0,87,623,1.0,2.0,2.0,6.0,8.0,4.0,14.0,4.0,16.0,27.0,6.0,30.0,30.0,12.0,,43.0,13.0,3.0,21.0,11.0,32,5.0,6.0,13.0,2.0,6.0,75,1.0,1.0,3,15,19,3,22,1.0,19.0,5.0,14.0,12.0,3.0,10.0,5.0,2.0,,17.0,5.0,2.0,18,,2.0,13,,13.0,1.0,3.0,,27.0,161,4.0,0.16666666666666666,0.17647058823529413,0.7142857142857143,0.27450980392156865,0.3333333333333333,0.25,0.27450980392156865,0.4,0.5,0.2857142857142857,0.40625,0.5,0.3333333333333333,0.4264705882352941,0.5,0.39705882352941174,0.53125,0.06666666666666667,0.11538461538461539,18.223583460949463,0.7058823529411765,0.07042253521126761,0.005649717514124294,0.046153846153846156,0.010309278350515464,0.06474820143884892,0.0072992700729927005,,0.013513513513513514,0.09259259259259259,0.08620689655172414,0.04950495049504951,0.04081632653061224,0.0625,0.017857142857142856,0.2708333333333333,0.5,0.5652173913043478,0.23076923076923078,0.125,0.07291666666666667,0.42857142857142855,0.42857142857142855,,0.08333333333333333,0.125,0.125,1.0,0.4479166666666667,0.3023255813953488,0.3023255813953488,0.6923076923076923,0.25,0.5,0.5,1.0,0.26666666666666666,0.5,0.06666666666666667,,0.4666666666666667,0.2857142857142857,0.8020833333333334,0.3023255813953488,0.5254652631578947,0.5495583333333333,0.5245293103448275,0.030612244897959183,0.06382978723404255,,0.09195402298850575,0.3103448275862069,4.9222222222222225,25.45490196078431,0.2775862068965517,1.0,2.0,2.0,2.0,1.0,1.0,0.06666666666666667,0.038461538461538464,0.016129032258064516,,,0.16666666666666666,0.16666666666666666,,0.25,0.5,7.0,1.0,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
2745,1610612745,Kirk Snyder,Kirk Snyder,2745,HOU,33746.0,562,-45,1049,1070,265,306,117,2119,43.0,66,9.0,13.0,14.0,5.0,22.0,4.0,17.0,1.0,1.0,4.0,7.0,27.0,1.0,2.0,1.0,6.0,55,102,11.0,44.0,49.0,192,1109,7.0,10.0,1.0,3.0,21.0,13.0,26.0,2.0,10.0,41.0,50.0,60.0,30.0,3.0,,27.0,7.0,10.0,31.0,8.0,39,4.0,4.0,13.0,12.0,6.0,86,5.0,12.0,15,50,66,17,83,3.0,11.0,8.0,3.0,6.0,2.0,5.0,20.0,1.0,3.0,26.0,5.0,21.0,51,3.0,7.0,51,1.0,75.0,7.0,36.0,,41.0,265,9.0,0.45454545454545453,0.5102040816326531,0.9090909090909091,0.25,0.3333333333333333,0.2,0.25,0.5392156862745098,0.7,0.5,0.4897260273972603,0.6538461538461539,0.4444444444444444,0.5333333333333333,0.6176470588235294,0.5125,0.3013698630136986,0.09803921568627451,0.12121212121212122,17.42808798646362,0.23076923076923078,0.12755102040816327,0.038338658146964855,0.14150943396226415,0.02976190476190476,0.13052208835341367,0.035343035343035345,0.05982905982905983,0.02608695652173913,0.07272727272727272,0.11764705882352941,0.16666666666666666,0.14102564102564102,0.14285714285714285,0.046875,0.4520547945205479,0.6515151515151515,0.7413793103448276,0.5116279069767442,0.0958904109589041,0.1506849315068493,0.22727272727272727,0.22727272727272727,0.4,0.11643835616438356,0.23529411764705882,0.23529411764705882,1.0,0.18493150684931506,0.25925925925925924,0.25925925925925924,0.8571428571428571,0.07692307692307693,0.15384615384615385,0.5,,0.3611111111111111,0.6923076923076923,0.1111111111111111,0.25,0.16666666666666666,0.16666666666666666,0.7534246575342466,0.25925925925925924,0.5213873287671232,0.5455454545454544,0.4651972222222222,0.2057142857142857,0.2748091603053435,,0.109375,0.21354166666666666,5.72156862745098,24.627272727272736,0.2526215443279314,6.0,8.0,7.0,12.0,,1.0,0.03225806451612903,,0.028846153846153848,0.021739130434782608,0.03773584905660377,0.5,0.5833333333333334,0.14285714285714285,0.6153846153846154,0.75,9.0,3.0,,5.0,4.0,4.0,4.0,2.0,3.0,1.0,12.0,7.0,1.0,4.0,12.0,9.0,1.0,1.0,0.14285714285714285,0.75,,,,,,,True,,,,,,,,,,
200779,1610612745,Steve Novak,Steve Novak,200779,HOU,3686.0,61,-14,114,114,47,50,7,228,1.0,1,1.0,1.0,,1.0,3.0,1.0,2.0,,1.0,1.0,4.0,10.0,,,2.0,5.0,2,4,5.0,12.0,,19,116,,,,,,2.0,4.0,3.0,6.0,13.0,4.0,,15.0,,,10.0,4.0,,1.0,,1,,,,1.0,,2,,,3,2,6,1,7,,3.0,3.0,,,,,2.0,,1.0,2.0,1.0,5.0,8,,1.0,2,,,,,,13.0,47,,1.0,1.0,1.0,0.4166666666666667,,0.5,0.4166666666666667,0.5,,0.5,0.59375,,0.65,0.59375,,0.65,0.75,,,14.754098360655737,,0.05263157894736842,,0.21428571428571427,,0.09615384615384616,,,,0.07692307692307693,,0.0625,0.2,0.25,,0.0625,1.0,1.0,1.0,,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.125,0.5,0.5,1.0,0.625,0.4,0.4,1.0,,,,,0.1,1.0,0.1,1.0,0.5,0.4,0.8125,0.4,0.511059375,,0.49089,,,,,0.6842105263157895,15.424999999999999,24.53333333333333,0.41228070175438597,,,,,1.0,1.0,0.2,0.2,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
2054,1610612745,Jake Tsakalidis,Jake Tsakalidis,2054,HOU,4017.0,67,13,127,128,38,54,14,255,4.0,8,2.0,3.0,2.0,2.0,3.0,,,,,,,,,,,,6,13,,,5.0,17,127,2.0,5.0,,,5.0,2.0,4.0,,,6.0,10.0,2.0,,,,,,1.0,1.0,,1,,,,,1.0,2,4.0,4.0,1,10,12,8,20,,,,,,,,3.0,,,3.0,,5.0,9,,3.0,9,,7.0,1.0,4.0,,6.0,38,,0.8333333333333334,1.0,,,,,,0.46153846153846156,0.4,0.5,0.46153846153846156,0.4,0.5,0.53125,0.5,0.6,,0.07692307692307693,0.125,13.47517730496454,,0.2127659574468085,0.12903225806451613,0.0625,0.15384615384615385,0.1746031746031746,0.14035087719298245,0.18181818181818182,0.11764705882352941,0.18181818181818182,0.2727272727272727,0.2,0.1,,,0.6153846153846154,0.5,0.5714285714285714,0.75,0.15384615384615385,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,0.75,0.6666666666666666,,,,,0.6153846153846154,,0.48405384615384617,0.46856666666666663,0.47245000000000004,0.25,0.25,,0.29411764705882354,0.35294117647058826,5.053846153846153,,0.2992125984251969,2.0,4.0,,2.0,,1.0,0.2,,0.18181818181818182,,0.2222222222222222,,,,0.8,0.5,2.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,0.5,,,,,,True,,,,,,,,,,
436,1610612745,Juwan Howard,Juwan Howard,436,HOU,17922.0,299,-27,549,554,108,128,60,1103,12.0,23,1.0,6.0,24.0,12.0,29.0,,,,,,,,,,,,35,76,,,15.0,85,602,3.0,12.0,,,9.0,5.0,14.0,,,13.0,56.0,14.0,,,,,,7.0,11.0,9.0,20,6.0,3.0,8.0,1.0,2.0,49,6.0,11.0,5,33,43,19,62,1.0,6.0,5.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,6.0,1.0,12.0,29,6.0,1.0,14,,23.0,2.0,12.0,,13.0,108,3.0,0.8,0.8484848484848485,,,,,,0.4605263157894737,0.25,0.35714285714285715,0.4605263157894737,0.25,0.35714285714285715,0.4883720930232558,0.32142857142857145,0.3611111111111111,,0.09210526315789473,0.2608695652173913,14.910858995137763,0.3333333333333333,0.15639810426540285,0.06285714285714286,0.09615384615384616,0.07692307692307693,0.1444866920152091,0.06719367588932806,0.04918032786885246,0.0851063829787234,0.12903225806451613,0.15789473684210525,0.17391304347826086,0.05128205128205128,0.23076923076923078,0.029411764705882353,0.3026315789473684,0.5217391304347826,0.7058823529411765,0.6666666666666666,0.3157894736842105,0.3815789473684211,0.41379310344827586,0.41379310344827586,1.0,,,,,,,,,,,,,0.42857142857142855,0.16666666666666666,,,,,0.3026315789473684,,0.46041973684210535,0.4904375,0.46792142857142854,0.13953488372093023,0.13953488372093023,,0.10588235294117647,0.15294117647058825,9.494736842105262,,0.19672131147540983,3.0,6.0,11.0,4.0,2.0,5.0,0.3333333333333333,0.1111111111111111,0.046153846153846156,0.10204081632653061,0.06451612903225806,0.4583333333333333,0.4782608695652174,0.7272727272727273,0.5,0.5,3.0,,1.0,,,3.0,,,,,,,,,,,,1.0,0.041666666666666664,,,,,,,,True,,,,,,,,,,
1503,1610612745,Tracy McGrady,Tracy McGrady,1503,HOU,11130.0,186,-50,351,358,121,148,37,709,12.0,19,4.0,6.0,14.0,12.0,38.0,,,,,,5.0,24.0,1.0,2.0,2.0,7.0,30,71,5.0,24.0,27.0,102,395,1.0,6.0,1.0,2.0,6.0,11.0,24.0,2.0,7.0,38.0,18.0,42.0,6.0,9.0,,24.0,5.0,2.0,19.0,10.0,29,4.0,6.0,14.0,2.0,3.0,68,1.0,1.0,7,17,24,2,26,1.0,7.0,4.0,3.0,8.0,3.0,3.0,8.0,5.0,,16.0,5.0,5.0,11,,3.0,35,,43.0,5.0,18.0,2.0,38.0,121,1.0,0.3,0.3,0.4,0.20833333333333334,0.5,0.2857142857142857,0.20833333333333334,0.4225352112676056,0.16666666666666666,0.4583333333333333,0.39473684210526316,0.3125,0.45161290322580644,0.45132743362831856,0.3,0.5,0.25263157894736843,0.028169014084507043,0.05263157894736842,33.07692307692308,0.5,0.15178571428571427,0.010309278350515464,0.2,0.017241379310344827,0.16326530612244897,0.012903225806451613,,0.02631578947368421,0.08333333333333333,0.14285714285714285,0.20833333333333334,0.25,0.09090909090909091,0.017543859649122806,0.2,0.631578947368421,0.6666666666666666,0.3333333333333333,0.14736842105263157,0.4,0.3157894736842105,0.32432432432432434,0.3333333333333333,,,,,0.25263157894736843,0.20833333333333334,0.20833333333333334,0.4,,0.25,0.5,,0.1935483870967742,0.6666666666666666,,,0.22580645161290322,0.2857142857142857,0.45263157894736844,0.20833333333333334,0.47084202127659575,0.49644999999999995,0.45908166666666667,0.18181818181818182,0.21428571428571427,0.07692307692307693,0.058823529411764705,0.37254901960784315,12.200000000000001,25.979166666666668,0.34472934472934474,1.0,2.0,6.0,,,,,,,0.02631578947368421,,0.42857142857142855,0.42857142857142855,0.16666666666666666,0.25,0.5,10.0,2.0,,3.0,3.0,1.0,1.0,,1.0,,3.0,3.0,,,3.0,,,,,,1.0,0.02631578947368421,,,,,True,,,,,,,,,,
2203,1610612745,Shane Battier,Shane Battier,2203,HOU,13595.0,227,-15,422,445,109,139,46,867,8.0,13,1.0,2.0,13.0,1.0,3.0,7.0,14.0,1.0,2.0,5.0,3.0,16.0,1.0,1.0,1.0,5.0,13,29,10.0,30.0,4.0,60,438,2.0,4.0,2.0,2.0,10.0,1.0,4.0,3.0,10.0,13.0,14.0,12.0,27.0,3.0,,16.0,3.0,1.0,6.0,5.0,11,5.0,,6.0,,,27,1.0,6.0,1,13,20,7,27,,8.0,5.0,3.0,4.0,,3.0,3.0,1.0,1.0,7.0,1.0,11.0,16,,1.0,17,1.0,8.0,,2.0,,13.0,109,,0.5384615384615384,0.5833333333333334,0.9,0.3333333333333333,1.0,0.3,0.3333333333333333,0.4482758620689655,0.5,0.25,0.4745762711864407,0.8333333333333334,0.39285714285714285,0.47619047619047616,0.8333333333333334,0.40625,0.5084745762711864,0.034482758620689655,0.07692307692307693,14.736842105263158,0.5714285714285714,0.07926829268292683,0.046153846153846156,0.023255813953488372,0.014492753623188406,0.06763285024154589,0.035175879396984924,0.09259259259259259,0.0196078431372549,0.13043478260869565,0.06818181818181818,0.05405405405405406,0.03125,,,0.22033898305084745,0.6153846153846154,0.6666666666666666,0.625,0.22033898305084745,0.05084745762711865,0.3333333333333333,0.3333333333333333,,0.23728813559322035,0.5,0.5,0.8571428571428571,0.2711864406779661,0.1875,0.1875,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,0.14285714285714285,0.5,0.35714285714285715,0.4,0.35714285714285715,0.2,0.7288135593220338,0.1875,0.5091152542372883,0.5823400000000001,0.4986178571428571,0.03278688524590164,0.06451612903225806,,0.16666666666666666,0.21666666666666667,5.113793103448275,24.51333333333333,0.25829383886255924,2.0,4.0,4.0,2.0,,6.0,0.375,,,0.029411764705882353,,0.3076923076923077,0.3076923076923077,0.5,0.6666666666666666,0.5,2.0,6.0,,2.0,2.0,,1.0,,,,6.0,3.0,2.0,1.0,6.0,1.0,,,,0.16666666666666666,0.5,,1.0,1.0,,,True,,,,,,,,,,
