EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,StepOutOfBoundsTurnovers,Technical Free Throw Trips,BlockedLongMidRange,PenaltyFg3Pct,LongMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffensiveGoaltends,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedCorner3,on,3pt And 1 Free Throw Trips,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked
101143,1610612753,Travis Diener,Travis Diener,101143,ORL,1033.0,17,11,43,43,30,24,5,86,2.0,2,2.0,2.0,1.0,1.0,4.0,2.0,2,3,1.0,4.0,3.0,10,36,2.0,3,2.0,3.0,7,4.0,3.0,4.0,1.0,1,3,4,2,1.0,1,11,1.0,1,2,2,1.0,1.0,1.0,1.0,5,3,3.0,1.0,1.0,1.0,7,30,5,1.0,1.0,1.0,1.0,0.25,0.25,0.6666666666666666,0.6666666666666666,0.5,0.4,0.625,0.5833333333333334,0.5714285714285714,18.367346938775512,0.1,0.125,0.1111111111111111,0.25,0.25,0.2857142857142857,1.0,1.0,1.0,0.14285714285714285,0.5714285714285714,0.25,0.25,1.0,0.4,1.0,0.4,0.8571428571428571,0.25,0.5596285714285714,0.57591,0.14285714285714285,0.3333333333333333,0.7,7.0,25.925,0.6976744186046512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1499,1610612753,Tony Battie,Tony Battie,1499,ORL,70426.0,1174,-3,2161,2169,460,349,264,4330,57.0,88,15.0,22.0,74.0,,1.0,,133,266,,1.0,38.0,304,2232,29.0,48,,9.0,67,188.0,,1.0,,20,5,25,3,2.0,14,55,46.0,124,184,253,4.0,19.0,31.0,9.0,126,59,59.0,7.0,26.0,8.0,67,460,1,5.0,0.706766917293233,0.8245614035087719,,,,0.5,0.6041666666666666,0.49812734082397003,0.6041666666666666,0.5170068027210885,0.5982142857142857,0.003745318352059925,13.108766233766234,0.15308641975308643,0.19491525423728814,0.16252390057361377,0.13783783783783785,0.22033898305084745,0.3295880149812734,0.6477272727272727,0.7307692307692307,0.6491228070175439,0.27715355805243447,0.003745318352059925,,,,0.4583333333333333,0.6818181818181818,,0.3333333333333333,,0.45423913857677944,0.46727291666666665,0.09090909090909091,0.0912280701754386,0.22039473684210525,8.257142857142856,24.8,0.2128644146228598,20.0,36.0,50.0,104.0,26.0,30.0,52.0,8.0,68.0,78.0,38.0,14.0,2.0,4.0,12.0,54.0,3.0,14.0,69.0,3.0,20.0,12.0,8.0,12.0,10.0,1.0,2.0,2.0,3.0,95.0,4.0,4.0,14.0,7.0,24.0,19.0,5.0,24.0,15.0,1.0,6.0,6.0,0.5769230769230769,0.5769230769230769,0.5666666666666667,0.05263157894736842,0.11363636363636363,0.038461538461538464,0.3870967741935484,0.23728813559322035,0.03225806451612903,0.06733167082294264,0.07692307692307693,0.06889352818371608,0.07692307692307693,0.08547008547008547,0.045454545454545456,0.05660377358490566,0.12,0.15350877192982457,0.1792452830188679,0.11864406779661017,0.025210084033613446,0.625,0.3895131086142322,0.4807692307692308,0.5,0.7,0.35135135135135137,0.35135135135135137,0.8461538461538461,0.6923076923076923,0.5555555555555556,0.25,0.5277222222222222,0.2236842105263158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,3287.0,55,3,114,105,42,72,16,219,,1,,,3.0,3.0,10.0,3.0,1,6,3.0,10.0,6.0,17,122,,2,3.0,6.0,6,,9.0,10.0,3.0,2,3,5,2,1.0,2,13,1.0,3,4,9,,2.0,2.0,,9,4,7.0,,1.0,1.0,6,42,2,1.0,,,1.0,0.3,0.3,0.16666666666666666,,0.34375,,0.4473684210526316,0.375,0.625,16.153846153846153,0.13636363636363635,0.07692307692307693,0.11428571428571428,0.1,0.16666666666666666,0.0625,,,,0.1875,0.625,0.3,0.3,1.0,,,0.6,0.6875,0.3,0.478759375,0.45594,0.1111111111111111,0.14285714285714285,0.35294117647058826,11.266666666666666,25.76,0.3684210526315789,,,1.0,2.0,,1.0,2.0,2.0,4.0,2.0,2.0,,,,1.0,4.0,,,5.0,1.0,2.0,1.0,1.0,,,,,1.0,,6.0,,1.0,,1.0,,,,,,,,,0.5,0.5,0.6666666666666666,,,,,,,0.1,0.08333333333333333,0.09615384615384616,0.08333333333333333,0.07692307692307693,0.13333333333333333,,0.5,0.3333333333333333,0.1111111111111111,,0.08333333333333333,,0.125,0.5,0.5,,,,,,,,0.402,0.23529411764705882,1.0,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
255,1610612753,Grant Hill,Grant Hill,255,ORL,92271.0,1538,-38,2900,2902,886,790,374,5802,140.0,191,46.0,66.0,201.0,1.0,6.0,2.0,261,490,2.0,11.0,178.0,706,3019,82.0,148,3.0,83.0,253,278.0,6.0,6.0,1.0,91,22,113,17,5.0,56,248,37.0,91,142,180,6.0,51.0,101.0,31.0,106,166,237.0,25.0,102.0,21.0,253,886,16,20.0,0.5325670498084292,0.5515873015873016,1.0,0.18181818181818182,0.18181818181818182,0.5326530612244897,0.5540540540540541,0.5269461077844312,0.5629139072847682,0.5801335559265443,0.6218905472636815,0.021956087824351298,20.95181083507932,0.08852140077821012,0.11635220125786164,0.0950965824665676,0.13347457627118645,0.12083333333333333,0.3812375249500998,0.7329842931937173,0.7909604519774012,0.5571428571428572,0.40119760479041916,0.011976047904191617,0.16666666666666666,0.16666666666666666,1.0,0.4370860927152318,0.696969696969697,0.013245033112582781,0.4031936127744511,0.16666666666666666,0.48461117764471057,0.4931930463576159,0.17647058823529413,0.17989417989417988,0.358356940509915,9.387551020408164,25.190909090909088,0.30551724137931036,14.0,21.0,43.0,98.0,78.0,23.0,44.0,12.0,58.0,244.0,18.0,27.0,15.0,20.0,3.0,31.0,4.0,14.0,38.0,9.0,41.0,38.0,3.0,50.0,30.0,6.0,20.0,13.0,11.0,49.0,4.0,17.0,4.0,16.0,23.0,15.0,3.0,23.0,13.0,,,4.0,0.5227272727272727,0.5227272727272727,0.56,0.05510204081632653,0.07329842931937172,0.09183673469387756,0.49504950495049505,0.13725490196078433,0.02857142857142857,0.029217719132893498,0.015957446808510637,0.02722177742193755,0.0392156862745098,0.026490066225165563,0.022388059701492536,0.023076923076923078,,0.050505050505050504,0.05019305019305019,0.10256410256410256,0.043478260869565216,0.5652173913043478,0.19560878243512975,0.4387755102040816,0.48314606741573035,0.3023255813953488,0.3880597014925373,0.39593908629441626,0.6153846153846154,0.4772727272727273,0.6666666666666666,0.2857142857142857,0.4673410256410258,0.0821529745042493,,,1.0,5.0,1.0,1.0,1.0,2.0,3.0,16.0,5.0,0.6666666666666666,0.01990049751243781,0.00998003992015968,0.2,0.2,1.0,0.006622516556291391,1.0,0.5,,,,,,,,,,,,,,,,,,,,,True,,,,,
2749,1610612753,Jameer Nelson,Jameer Nelson,2749,ORL,139842.0,2331,-18,4406,4403,1469,1413,568,8809,149.0,279,43.0,88.0,311.0,45.0,140.0,56.0,311,681,65.0,194.0,183.0,1000,4647,100.0,230,71.0,108.0,368,146.0,129.0,138.0,45.0,271,59,330,39,20.0,171,719,46.0,133,186,236,12.0,58.0,184.0,63.0,225,199,221.0,14.0,65.0,38.0,368,1469,32,35.0,0.2347266881028939,0.23624595469255663,0.6615384615384615,0.33505154639175255,0.3385416666666667,0.4566813509544787,0.43478260869565216,0.46685714285714286,0.4318936877076412,0.5072388831437435,0.5013850415512465,0.22171428571428572,22.676139727649495,0.08902275769745649,0.0925553319919517,0.08990457056755399,0.10703812316715543,0.09295774647887324,0.31885714285714284,0.5340501792114696,0.6535087719298246,0.24161073825503357,0.3554285714285714,0.16,0.32142857142857145,0.32142857142857145,0.6444444444444445,0.292358803986711,0.48863636363636365,0.18604651162790697,0.5405714285714286,0.32608695652173914,0.4910010894495412,0.4636565217391304,0.07319698600645856,0.08879781420765027,0.368,10.049486049926578,25.341752577319586,0.3334089877439855,11.0,21.0,33.0,91.0,129.0,24.0,49.0,11.0,83.0,476.0,4.0,60.0,37.0,63.0,14.0,29.0,7.0,7.0,50.0,10.0,73.0,41.0,32.0,126.0,91.0,2.0,35.0,14.0,10.0,102.0,7.0,21.0,3.0,21.0,5.0,2.0,2.0,5.0,2.0,,,1.0,0.4897959183673469,0.5538461538461539,0.5785714285714286,0.0881057268722467,0.1827956989247312,0.07692307692307693,0.6847826086956522,0.040229885057471264,0.03255813953488372,0.018917155903457272,0.039886039886039885,0.022823779193205943,0.017142857142857144,0.013921113689095127,0.024263431542461005,0.03734439834024896,0.045454545454545456,0.08027522935779817,0.06648936170212766,0.09154929577464789,0.023752969121140142,0.4,0.104,0.3626373626373626,0.39285714285714285,0.18181818181818182,0.41479099678456594,0.4174757281553398,0.24031007751937986,0.3230769230769231,0.5238095238095238,0.36363636363636365,0.49219999999999986,0.083,3.0,0.015228426395939087,20.0,54.0,3.0,15.0,17.0,20.0,3.0,21.0,1.0,0.28169014084507044,0.006430868167202572,0.061714285714285715,0.37037037037037035,0.37037037037037035,0.7,0.04983388704318937,0.2,0.30357142857142855,3.0,5.0,5.0,11.0,8.0,16.0,66.0,2.0,0.5,0.07692307692307693,0.6,1.0,0.16923076923076924,0.45454545454545453,0.4,,,,,,True,,,,,
2730,1610612753,Dwight Howard,Dwight Howard,2730,ORL,126664.0,2111,19,3979,3964,1232,1204,510,7943,300.0,430,83.0,118.0,8.0,1.0,1.0,1.0,374,627,1.0,1.0,269.0,1020,4184,98.0,165,1.0,124.0,323,436.0,3.0,1.0,1.0,86,26,112,17,9.0,51,250,118.0,331,511,702,13.0,127.0,225.0,49.0,173,369,461.0,54.0,207.0,51.0,323,1232,23,49.0,0.5828877005347594,0.6942675159235668,1.0,1.0,1.0,0.5964912280701754,0.593939393939394,0.5979299363057324,0.5993975903614458,0.6129807692307693,0.630859375,0.0015923566878980893,23.159509202453986,0.24231332357247437,0.26576576576576577,0.24806629834254143,0.26257861635220126,0.2698412698412698,0.6847133757961783,0.6976744186046512,0.7936507936507936,0.6133333333333333,0.012738853503184714,0.0015923566878980893,1.0,1.0,1.0,0.7108433734939759,0.7033898305084746,0.006024096385542169,0.6863057324840764,1.0,0.5137562898089173,0.5149280120481927,0.26504481434058896,0.2653846153846154,0.31666666666666665,2.590271132376395,28.0,0.30962553405378235,79.0,119.0,73.0,189.0,1.0,87.0,136.0,63.0,237.0,312.0,120.0,66.0,8.0,27.0,30.0,156.0,5.0,62.0,191.0,10.0,46.0,24.0,22.0,98.0,31.0,7.0,67.0,35.0,22.0,81.0,16.0,34.0,23.0,7.0,101.0,67.0,30.0,101.0,51.0,21.0,18.0,12.0,0.6397058823529411,0.6397058823529411,0.6475409836065574,0.10526315789473684,0.12093023255813953,0.07407407407407407,0.43555555555555553,0.40522875816993464,0.02577319587628866,0.1145374449339207,0.09584664536741214,0.11104477611940299,0.13948497854077252,0.12051282051282051,0.08695652173913043,0.07476635514018691,0.1414141414141414,0.20151133501259447,0.25225225225225223,0.2558139534883721,0.053475935828877004,0.504950495049505,0.30095541401273884,0.3862433862433862,0.41714285714285715,0.4657534246575342,0.125,0.125,,0.875,0.6638655462184874,0.20253164556962025,0.5404605263157894,0.2323529411764706,,,,,,,1.0,1.0,8.0,,4.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,6.0,,,,,True,,,,,
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,11824.0,197,-9,400,398,231,223,48,798,3.0,7,3.0,7.0,17.0,8.0,25.0,14.0,10,24,12.0,38.0,18.0,74,434,8.0,17,20.0,11.0,48,12.0,30.0,25.0,8.0,13,2,15,2,,11,32,5.0,10,16,20,1.0,3.0,7.0,5.0,23,13,20.0,1.0,4.0,3.0,48,231,10,3.0,0.6,0.6,0.8333333333333334,0.3157894736842105,0.3157894736842105,0.4166666666666667,0.47058823529411764,0.45161290322580644,0.5,0.5214285714285715,0.5581395348837209,0.6129032258064516,16.923076923076923,0.0970873786407767,0.09433962264150944,0.09615384615384616,0.10638297872340426,0.09375,0.11290322580645161,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.27419354838709675,0.4032258064516129,0.32,0.32,0.75,0.1891891891891892,0.42857142857142855,0.3783783783783784,0.7258064516129032,0.32,0.4928934426229509,0.4866236111111111,0.08955223880597014,0.14814814814814814,0.6486486486486487,13.670833333333333,25.2,0.5775,,1.0,,,7.0,,1.0,,,8.0,,1.0,1.0,1.0,3.0,,1.0,1.0,4.0,,5.0,5.0,,4.0,3.0,,1.0,2.0,,9.0,1.0,,,2.0,,,,,,,,,,,,0.041666666666666664,,,0.5714285714285714,0.038461538461538464,0.041666666666666664,,0.058823529411764705,0.017964071856287425,,,,0.06060606060606061,0.05555555555555555,0.12121212121212122,0.043478260869565216,0.09523809523809523,,,,,,,0.4117647058823529,0.4375,0.7142857142857143,0.16666666666666666,,,0.5340125,,2.0,0.05,4.0,13.0,3.0,6.0,4.0,7.0,,1.0,,0.35,0.058823529411764705,0.20967741935483872,0.3076923076923077,0.3076923076923077,1.0,0.16216216216216217,0.5,0.2857142857142857,,3.0,,2.0,,5.0,6.0,,,0.5,,,0.3333333333333333,,,,,,,,True,,,,,
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,106170.0,1770,67,3337,3328,928,940,423,6665,86.0,154,16.0,36.0,180.0,61.0,155.0,49.0,192,444,82.0,205.0,127.0,757,3507,36.0,101,67.0,50.0,194,154.0,231.0,153.0,61.0,168,18,186,10,8.0,111,390,40.0,121,181,224,15.0,39.0,108.0,29.0,170,120,160.0,14.0,65.0,17.0,194,928,27,17.0,0.4010416666666667,0.41847826086956524,0.9390243902439024,0.4,0.4039408866995074,0.43243243243243246,0.3564356435643564,0.48536209553158705,0.42857142857142855,0.5236439499304589,0.4948453608247423,0.31587057010785824,21.587052988775774,0.10521739130434783,0.11142061281337047,0.10669317428760769,0.11262135922330097,0.08778625954198473,0.23728813559322035,0.5584415584415584,0.5972222222222222,0.4883720930232558,0.2773497688751926,0.23882896764252695,0.3935483870967742,0.3935483870967742,0.9180327868852459,0.21428571428571427,0.4444444444444444,0.2916666666666667,0.5531587057010786,0.39869281045751637,0.4909177743431222,0.47769730538922145,0.09544159544159544,0.13131313131313133,0.2562747688243065,9.83265765765766,25.15219512195122,0.27809409649385675,9.0,25.0,47.0,110.0,59.0,18.0,48.0,12.0,69.0,230.0,16.0,12.0,39.0,18.0,11.0,28.0,4.0,20.0,43.0,12.0,55.0,36.0,19.0,69.0,48.0,3.0,21.0,11.0,5.0,88.0,6.0,7.0,3.0,7.0,12.0,6.0,4.0,12.0,4.0,,,2.0,0.375,0.40714285714285714,0.45394736842105265,0.02702702702702703,0.06493506493506493,0.01818181818181818,0.6388888888888888,0.14814814814814814,0.026143790849673203,0.024369016536118365,0.040892193308550186,0.027503526093088856,0.050761421319796954,0.0182370820668693,0.004694835680751174,0.02702702702702703,0.07142857142857142,0.0728862973760933,0.13013698630136986,0.17525773195876287,0.0335195530726257,0.3333333333333333,0.1694915254237288,0.42727272727272725,0.4351851851851852,0.1702127659574468,0.3277777777777778,0.3277777777777778,0.4576271186440678,0.35714285714285715,0.36,0.1111111111111111,0.5048410714285715,0.09114927344782034,2.0,0.00966183574879227,21.0,50.0,7.0,18.0,17.0,24.0,,4.0,2.0,0.3582089552238806,,0.07704160246533127,0.42,0.42,1.0,0.10714285714285714,0.3888888888888889,0.3469387755102041,1.0,6.0,6.0,16.0,7.0,22.0,15.0,2.0,0.3181818181818182,0.08571428571428572,0.16666666666666666,1.0,0.22857142857142856,0.375,0.8333333333333334,,,,,,True,,,,,
2545,1610612753,Darko Milicic,Darko Milicic,2545,ORL,51497.0,858,-60,1615,1618,625,627,224,3233,68.0,120,26.0,37.0,27.0,,,,105,239,,,41.0,251,1758,36.0,77,,22.0,94,124.0,,,,24,8,32,8,,12,72,35.0,70,120,194,2.0,20.0,46.0,16.0,101,73,72.0,6.0,22.0,17.0,94,625,11,16.0,0.5904761904761905,0.7294117647058823,,,,0.4393305439330544,0.4675324675324675,0.4393305439330544,0.4675324675324675,0.46139705882352944,0.47959183673469385,,16.878980891719745,0.1318267419962335,0.19337016574585636,0.14747191011235955,0.1318181818181818,0.1984126984126984,0.502092050209205,0.5666666666666667,0.6238532110091743,0.5441176470588235,0.11297071129707113,,,,,0.4805194805194805,0.7027027027027027,,0.502092050209205,,0.4707594142259414,0.4635935064935065,0.08627450980392157,0.08627450980392157,0.3745019920318725,5.14100418410042,,0.38699690402476783,28.0,52.0,30.0,92.0,7.0,30.0,59.0,15.0,75.0,86.0,40.0,16.0,2.0,10.0,5.0,64.0,5.0,15.0,74.0,10.0,15.0,12.0,3.0,26.0,11.0,2.0,15.0,3.0,5.0,57.0,5.0,7.0,13.0,7.0,60.0,33.0,18.0,60.0,33.0,,5.0,2.0,0.5084745762711864,0.5084745762711864,0.528169014084507,0.06694560669456066,0.09166666666666666,0.05434782608695652,0.5652173913043478,0.20833333333333334,0.0625,0.11130434782608696,0.03937007874015748,0.09829059829059829,0.15048543689320387,0.08333333333333333,0.0945273631840796,0.03225806451612903,0.058823529411764705,0.0963855421686747,0.1724137931034483,0.18181818181818182,0.0847457627118644,0.55,0.38493723849372385,0.32608695652173914,0.3448275862068966,0.6,0.25925925925925924,0.25925925925925924,1.0,0.8813559322033898,0.5384615384615384,0.17857142857142858,0.5287925925925925,0.29880478087649404,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2306,1610612753,Carlos Arroyo,Carlos Arroyo,2306,ORL,4687.0,78,6,152,156,67,55,17,308,3.0,6,1.0,1.0,12.0,1.0,3.0,2.0,11,19,1.0,4.0,2.0,27,164,6.0,8,3.0,,15,4.0,3.0,3.0,1.0,11,5,16,2,3.0,7,37,2.0,5,7,9,3.0,5.0,7.0,4.0,8,4,5.0,1.0,2.0,1.0,15,67,3,1.0,0.18181818181818182,0.18181818181818182,1.0,0.25,0.25,0.5789473684210527,0.75,0.5434782608695652,0.6818181818181818,0.54,0.625,0.17391304347826086,18.39080459770115,0.10638297872340426,0.09523809523809523,0.10294117647058823,0.08333333333333333,,0.2608695652173913,0.5,0.6,0.3333333333333333,0.5217391304347826,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.09090909090909091,1.0,0.18181818181818182,0.43478260869565216,0.3333333333333333,0.4640413043478261,0.4454681818181818,0.08333333333333333,0.1,0.5555555555555556,12.263157894736844,25.4,0.4407894736842105,1.0,1.0,1.0,1.0,7.0,1.0,1.0,,2.0,18.0,,1.0,1.0,3.0,1.0,1.0,,,2.0,,4.0,2.0,2.0,2.0,2.0,,,1.0,,2.0,,1.0,,,,,,,,,,,1.0,1.0,0.5,0.05263157894736842,0.16666666666666666,,0.2857142857142857,,,0.02564102564102564,0.06666666666666667,0.037037037037037035,,,0.06666666666666667,0.1,,0.09090909090909091,0.16666666666666666,0.2222222222222222,,,0.043478260869565216,1.0,1.0,,0.5833333333333334,0.5833333333333334,0.14285714285714285,1.0,1.0,,0.5431,0.07407407407407407,,,,1.0,,1.0,1.0,1.0,,,,0.3333333333333333,,0.043478260869565216,,,,0.09090909090909091,,0.5,,,,,,,,,,,,,,,,,,,,,True,,,,,
