EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGA,PenaltyAtRimFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Travels,Turnovers,FoulsDrawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,DefAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,AtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,Fg2aBlocked,OffTwoPtRebounds,FTDefRebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,TwoPtShootingFoulsDrawn,BlockedAtRim,BlockedLongMidRange,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,SecondChanceAtRimFGM,Corner3FGM,Corner3FGA,PtsPutbacks,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,Technical Free Throw Trips,SecondChanceFg3Pct,LongMidRangePctBlocked,ShortMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,ShortMidRangePctBlocked,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,on,SecondChanceCorner3FGA,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,SecondChanceTurnovers,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,PenaltyCorner3FGM,PtsUnassisted3s,HeaveMakes,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Clear Path Fouls,BlockedCorner3
101112,1610612752,Channing Frye,Channing Frye,101112,NYK,1706.0,28,-20.0,59,59,13,32,7,118,1.0,1.0,2.0,6.0,3.0,7,6.0,64,1.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,1.0,4.0,2.0,3.0,2.0,13,0.3333333333333333,0.3333333333333333,0.42857142857142855,1.0,1.0,0.42857142857142855,1.0,1.0,0.42857142857142855,1.0,1.0,10.44776119402985,0.09523809523809523,0.2,0.16666666666666666,0.11538461538461539,0.034482758620689655,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.14285714285714285,1.0,1.0,0.8571428571428571,0.3333333333333333,0.3333333333333333,0.5,0.39970000000000006,0.4014,0.3333333333333333,0.3333333333333333,16.228571428571428,0.22033898305084745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
101126,1610612752,Nate Robinson,Nate Robinson,101126,NYK,2520.0,42,-2.0,83,80,51,28,6,163,,1.0,,3.0,,6,4.0,67,,,1.0,,3.0,4.0,,,,2.0,5.0,7.0,,7.0,1.0,4.0,4.0,51,,,,,,0.21428571428571427,,0.375,0.25,0.5,0.4,10.0,0.13157894736842105,0.2,,0.14583333333333334,,,0.1875,0.3333333333333333,0.14285714285714285,,,0.42857142857142855,,,,0.45092142857142864,0.46748750000000006,0.25,1.0,10.950000000000001,0.6144578313253012,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,9.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,1.0,0.2857142857142857,0.14285714285714285,1.0,1.0,1.0,0.25,0.25,1.0,0.42857142857142855,1.0,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,1610612752,Kelvin Cato,Kelvin Cato,1509,NYK,5722.0,95,-22.0,187,189,84,95,24,376,3.0,5.0,1.0,2.0,7.0,22,22.0,187,,5.0,3.0,3.0,11.0,14.0,8.0,6.0,1.0,1.0,17.0,19.0,12.0,31.0,4.0,10.0,14.0,84,0.5714285714285714,0.5714285714285714,0.3181818181818182,,0.2727272727272727,0.3181818181818182,,0.2727272727272727,0.39285714285714285,0.21428571428571427,0.4117647058823529,15.887850467289718,0.21518987341772153,0.045454545454545456,0.0625,0.1782178217821782,0.13333333333333333,,0.16666666666666666,0.14285714285714285,0.22727272727272727,0.6,0.6,0.09090909090909091,0.5,0.5,1.0,0.47518181818181815,0.4796000000000001,0.13636363636363635,0.6363636363636364,3.627272727272728,0.44919786096256686,15.0,9.0,,,,,,,8.0,3.0,,,8.0,,,,,,,,,,3.0,3.0,,4.0,2.0,6.0,8.0,1.0,12.0,2.0,10.0,4.0,10.0,5.0,3.0,2.0,,,,,,0.21739130434782608,,0.5,0.6818181818181818,,,,,0.8181818181818182,,,0.6818181818181818,,,3.0,5.0,2.0,2.0,11.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,1.0,0.09090909090909091,0.13333333333333333,0.3333333333333333,0.25,0.14864864864864866,0.17142857142857143,0.16666666666666666,0.09523809523809523,0.08333333333333333,0.2692307692307692,0.08333333333333333,0.2,0.23076923076923078,1.0,1.0,0.2222222222222222,0.5324599999999999,0.15384615384615385,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,1610612752,Steve Francis,Steve Francis,1883,NYK,1115.0,19,-21.0,35,35,11,23,7,70,,,,1.0,,2,5.0,58,,,,,,3.0,,,,,,,2.0,2.0,3.0,4.0,3.0,11,,,,,,0.375,,1.5,0.5,,1.5,15.909090909090908,,,,,0.1,,,,,,,0.25,,,,0.5235833333333333,0.53685,,0.6,9.4,0.3142857142857143,1.0,,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,1.0,1.0,,3.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,,,,1.0,,2.0,1.0,,2.0,,,,,,,,1.0,0.5,1.0,0.5,0.5,,,,0.25,0.5,0.5,0.5,1.0,,1.0,1.0,0.75,0.5,32.35,,,,,2.0,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,0.5,,0.1111111111111111,,0.3333333333333333,0.2,,,,,,,,,,0.2,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,1610612752,Jared Jeffries,Jared Jeffries,2407,NYK,454.0,8,-18.0,12,13,2,4,1,25,,,,,,1,,27,,,,,,,,,,,,,,,1.0,2.0,,2,,,,,,,,,,,,7.692307692307692,,,,,,,,,,,,,,,,0.485,,,,,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
101135,1610612752,David Lee,David Lee,101135,NYK,1796.0,30,2.0,56,61,27,29,8,117,,1.0,,1.0,4.0,6,10.0,52,,,,3.0,3.0,8.0,6.0,2.0,,2.0,4.0,6.0,1.0,7.0,5.0,5.0,8.0,27,0.75,0.75,0.6666666666666666,,1.0,0.6666666666666666,,1.0,0.7142857142857143,,1.0,13.846153846153845,0.13333333333333333,0.2857142857142857,,0.16216216216216217,0.041666666666666664,,0.09090909090909091,0.3333333333333333,0.16666666666666666,,,0.16666666666666666,,,,0.5391166666666666,0.6245333333333333,,0.8,4.95,0.48214285714285715,4.0,3.0,,,,,,,2.0,,,,2.0,,,,1.0,2.0,3.0,2.0,1.0,8.0,,,,1.0,,2.0,3.0,1.0,3.0,,,,,,,,,,,,,0.25,0.25,,0.6666666666666666,,,,,1.0,,,0.6666666666666666,,,4.0,,3.0,,1.0,,,1.0,,,1.0,,,,,2.0,,,,,0.5,,0.047619047619047616,,,0.125,,0.09090909090909091,,1.0,1.0,0.75,,1.0,,0.2857142857142857,0.2857142857142857,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
200764,1610612752,Renaldo Balkman,Renaldo Balkman,200764,NYK,3103.0,52,15.0,101,105,47,48,11,206,,1.0,1.0,1.0,7.0,12,23.0,80,1.0,2.0,4.0,3.0,4.0,6.0,12.0,2.0,1.0,4.0,8.0,13.0,3.0,16.0,1.0,5.0,6.0,47,0.8571428571428571,1.0,0.5833333333333334,0.5,0.75,0.6071428571428571,0.5,0.75,0.6388888888888888,0.6666666666666666,0.75,18.42105263157895,0.16326530612244897,0.26666666666666666,0.1,0.1875,0.06818181818181818,,0.2,0.25,0.07142857142857142,,,0.07142857142857142,1.0,1.0,1.0,0.6052714285714286,0.723575,0.17391304347826086,0.2608695652173913,2.733333333333333,0.46534653465346537,10.0,3.0,,1.0,,,1.0,2.0,6.0,2.0,,,,3.0,1.0,,2.0,,2.0,,2.0,4.0,3.0,3.0,,1.0,,3.0,4.0,,8.0,,6.0,2.0,6.0,4.0,,,1.0,0.5,,0.5,0.14285714285714285,0.06666666666666667,0.2727272727272727,0.6666666666666666,0.7142857142857143,0.07142857142857142,,,,0.75,,,0.8571428571428571,,24.8,6.0,2.0,3.0,,2.0,1.0,2.0,2.0,,2.0,,2.0,1.0,,,4.0,3.0,1.0,,,0.6666666666666666,0.3333333333333333,0.058823529411764705,0.15384615384615385,,,0.125,0.21428571428571427,0.3333333333333333,0.6,0.6,0.8333333333333334,1.0,1.0,0.5467,0.2222222222222222,0.25,1.0,,1.0,1.0,1.0,2.0,0.07142857142857142,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,1610612752,Jamal Crawford,Jamal Crawford,2037,NYK,3599.0,60,-6.0,118,120,53,62,17,238,3.0,6.0,,5.0,5.0,17,32.0,114,,,4.0,4.0,9.0,21.0,6.0,4.0,,2.0,3.0,5.0,,5.0,,3.0,21.0,53,0.6,0.6,0.29411764705882354,,0.4444444444444444,0.3064516129032258,1.5,0.4375,0.4189189189189189,1.0,0.5526315789473685,32.84671532846715,0.05555555555555555,0.15384615384615385,,0.07462686567164178,,,0.1111111111111111,0.16666666666666666,0.1935483870967742,0.5,0.5,0.16129032258064516,,,,0.4674783333333333,0.450253125,0.125,0.65625,8.81764705882353,0.4491525423728814,6.0,3.0,3.0,10.0,2.0,4.0,3.0,14.0,13.0,1.0,2.0,7.0,7.0,9.0,9.0,3.0,2.0,1.0,3.0,1.0,2.0,7.0,4.0,3.0,1.0,4.0,1.0,8.0,10.0,1.0,14.0,3.0,,,,,,2.0,1.0,0.21428571428571427,0.2857142857142857,0.23076923076923078,0.45161290322580644,,0.14285714285714285,,0.1935483870967742,0.3225806451612903,0.3,0.3,1.0,0.1875,0.25,0.5,0.6451612903225806,0.3333333333333333,26.27142857142857,2.0,,1.0,1.0,,,,4.0,1.0,3.0,1.0,3.0,,,1.0,4.0,,,0.058823529411764705,,0.5,,,,,,,0.05555555555555555,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,0.47565,0.11764705882352941,0.2,1.0,1.0,,,4.0,,0.12903225806451613,,,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.3333333333333333,1.0,1.0,1.0,0.1875,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,1610612752,Stephon Marbury,Stephon Marbury,950,NYK,3336.0,56,-10.0,106,111,40,65,18,217,1.0,3.0,2.0,4.0,7.0,15,30.0,117,,,1.0,2.0,6.0,6.0,2.0,12.0,,2.0,2.0,6.0,,6.0,,,6.0,40,0.14285714285714285,0.14285714285714285,0.4666666666666667,,0.3333333333333333,0.4791666666666667,,0.2857142857142857,0.5172413793103449,0.25,0.375,24.603174603174605,0.044444444444444446,0.14285714285714285,,0.06779661016949153,,,,0.2,0.125,0.3333333333333333,0.5,0.16666666666666666,0.5,0.5,,0.51581875,0.4900214285714286,0.03333333333333333,0.2,6.453333333333333,0.37735849056603776,8.0,4.0,3.0,8.0,,1.0,3.0,9.0,7.0,1.0,,1.0,2.0,9.0,8.0,3.0,9.0,2.0,11.0,1.0,5.0,24.0,1.0,,1.0,2.0,1.0,2.0,11.0,1.0,11.0,1.0,,,,,,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.375,0.125,0.1111111111111111,,0.3333333333333333,0.3333333333333333,0.375,0.375,1.0,0.5714285714285714,0.14285714285714285,,0.7083333333333334,0.375,25.16666666666667,4.0,,1.0,1.0,,2.0,,,,,,1.0,,,,5.0,,,0.06666666666666667,,,0.6666666666666666,,,,,,,,0.5,0.5,0.25,,0.25,0.75435,0.17857142857142858,0.2631578947368421,1.0,1.0,,,1.0,,0.041666666666666664,,,,,,,1.0,,1.0,,,,,,1.0,,,,1.0,1.0,3.0,0.3333333333333333,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2047,1610612752,Quentin Richardson,Quentin Richardson,2047,NYK,795.0,13,-9.0,23,25,6,13,3,48,,1.0,1.0,1.0,1.0,4,7.0,34,,1.0,,,1.0,,,2.0,,,4.0,4.0,,4.0,1.0,1.0,,6,,,0.25,,,0.4166666666666667,,,0.5,,,26.923076923076923,0.36363636363636365,,,0.3333333333333333,,,0.3333333333333333,,0.16666666666666666,,,0.16666666666666666,1.0,1.0,,0.5358833333333334,0.5482,,,6.575,0.2608695652173913,2.0,1.0,1.0,2.0,,,1.0,2.0,2.0,,,,,3.0,2.0,1.0,,1.0,1.0,1.0,,3.0,,,,,,,1.0,,2.0,,,,,,,,1.0,0.5,,0.5,0.3333333333333333,0.5,,,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,1.0,,,0.6666666666666666,0.5,25.15,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.3333333333333333,,,,,1.0,,0.5482,0.14285714285714285,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
