EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,OffFTReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,Clear Path Fouls,Technical Free Throw Trips,SecondChanceCorner3Frequency,OffensiveGoaltends,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,Corner3PctBlocked,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes
2056,1610612766,Primoz Brezec,Primoz Brezec,2056,CHA,6128.0,102,-1,195,195,64,90,31.0,390,6.0,14.0,1.0,5.0,1.0,5.0,,6,3.0,9.0,,,,,,,,,,,9.0,29,,,7.0,25.0,240,1.0,8.0,,,1.0,3.0,1.0,9.0,,,4.0,6.0,14.0,4.0,,,2.0,,,,5.0,1.0,3.0,4.0,3.0,,1.0,,,11.0,,9.0,4.0,5.0,,9.0,9.0,18.0,1.0,2.0,1.0,1.0,3.0,,,6.0,1.0,3.0,,1.0,9.0,2.0,4.0,15.0,22,2.0,2.0,8.0,,10.0,,3.0,,2.0,7.0,6.0,7.0,6.0,64,1.0,2.0,0.7777777777777778,0.875,,,,,,0.3103448275862069,0.125,0.1111111111111111,0.3103448275862069,0.125,0.1111111111111111,0.36764705882352944,0.16666666666666666,0.25,,0.1724137931034483,0.2857142857142857,,18.454935622317596,0.3333333333333333,,0.08333333333333333,0.125,0.19047619047619047,,0.1111111111111111,0.10465116279069768,0.2222222222222222,0.0625,0.06896551724137931,,,0.16666666666666666,,0.041666666666666664,0.14285714285714285,0.2857142857142857,0.06666666666666667,0.4827586206896552,0.42857142857142855,0.6,0.6666666666666666,0.20689655172413793,,,,0.3103448275862069,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.625,0.2,,,,0.5555555555555556,0.2,,,,,0.4827586206896552,,0.4754,0.5055124999999999,0.47375555555555565,0.09375,0.09375,,0.12,0.24,7.0,,0.3282051282051282,,5.0,,,,1.0,1.0,1.0,1.0,0.16666666666666666,,0.14285714285714285,,,,,,,,,,,,,True,,,,
2679,1610612766,Matt Carroll,Matt Carroll,2679,CHA,18052.0,301,34,578,569,195,257,69.0,1147,7.0,12.0,,,2.0,3.0,5.0,8,13.0,33.0,18.0,29.0,4.0,8.0,9.0,22.0,,2.0,1.0,7.0,25.0,53,27.0,51.0,28.0,159.0,642,1.0,2.0,,4.0,4.0,6.0,6.0,14.0,5.0,15.0,19.0,46.0,32.0,18.0,81.0,,2.0,,22.0,9.0,5.0,15.0,5.0,20.0,2.0,3.0,6.0,4.0,5.0,45.0,1.0,5.0,3.0,14.0,,17.0,6.0,23.0,1.0,14.0,10.0,4.0,2.0,2.0,2.0,11.0,1.0,,2.0,3.0,13.0,1.0,4.0,14.0,32,2.0,3.0,22.0,2.0,33.0,1.0,8.0,3.0,5.0,3.0,2.0,3.0,46.0,195,5.0,5.0,0.64,0.6666666666666666,1.0,0.5294117647058824,,0.3333333333333333,0.5294117647058824,0.4716981132075472,0.5,0.42857142857142855,0.6298076923076923,0.16666666666666666,0.46551724137931033,0.673728813559322,0.375,0.6052631578947368,0.49038461538461536,0.09433962264150944,0.25,0.06060606060606061,20.03058103975535,0.15384615384615385,,0.07216494845360824,0.02631578947368421,0.05263157894736842,0.02,0.06772908366533864,0.025,0.046153846153846156,0.04878048780487805,,,0.0625,0.03896103896103896,0.125,0.07246376811594203,0.08108108108108109,,0.022222222222222223,0.11538461538461539,0.5833333333333334,0.7777777777777778,0.5714285714285714,0.07692307692307693,0.625,0.625,0.2,0.3173076923076923,0.3939393939393939,0.41935483870967744,0.8461538461538461,0.27884615384615385,0.6206896551724138,0.6206896551724138,1.0,0.21153846153846154,0.4090909090909091,0.4090909090909091,1.0,,,0.3333333333333333,,,0.10344827586206896,0.6666666666666666,0.27586206896551724,0.5,0.2413793103448276,0.14285714285714285,0.6057692307692307,0.4090909090909091,0.4976076923076924,0.48439,0.49869310344827583,0.09734513274336283,0.13333333333333333,0.05660377358490566,0.03773584905660377,0.2893081761006289,13.052830188679247,23.954901960784316,0.3373702422145329,,,,,1.0,,1.0,,,,,0.3333333333333333,,2.0,,1.0,0.3333333333333333,,,,,,1.0,,True,,,,
970,1610612766,Othella Harrington,Othella Harrington,970,CHA,3909.0,65,-4,109,124,26,50,12.0,233,3.0,5.0,2.0,3.0,1.0,1.0,,4,1.0,2.0,,,,,,,,,,,4.0,11,,,5.0,13.0,114,2.0,3.0,,,,4.0,1.0,1.0,,,1.0,3.0,2.0,6.0,,,4.0,,,,2.0,2.0,,2.0,,,1.0,1.0,,4.0,,4.0,1.0,4.0,,5.0,4.0,9.0,,,,,2.0,,1.0,4.0,1.0,1.0,,,6.0,1.0,1.0,4.0,14,1.0,2.0,8.0,3.0,6.0,,3.0,,,,,,3.0,26,5.0,,0.25,0.5,,,,,,0.36363636363636365,0.6666666666666666,1.0,0.36363636363636365,0.6666666666666666,1.0,0.4642857142857143,0.6666666666666666,0.75,,0.18181818181818182,0.4,,16.260162601626018,0.3333333333333333,,0.1,0.1111111111111111,0.05,,0.08333333333333333,0.08888888888888889,0.2,0.07142857142857142,0.08333333333333333,,,0.23076923076923078,0.07692307692307693,,,0.1111111111111111,,0.45454545454545453,0.6,1.0,0.3333333333333333,0.36363636363636365,,,,0.18181818181818182,0.5,0.5,,,,,,,,,,1.0,0.6666666666666666,,,,1.0,1.0,,,,,0.45454545454545453,,0.46809999999999996,0.6117333333333334,0.6875,0.21428571428571427,0.21428571428571427,,0.3076923076923077,0.23076923076923078,6.418181818181818,,0.23853211009174313,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,
200835,1610612766,Walter Herrmann,Walter Herrmann,200835,CHA,1536.0,26,-1,43,47,18,26,8.0,90,1.0,1.0,,,1.0,1.0,,1,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,,1.0,1.0,2.0,3,2.0,3.0,,10.0,52,,,,,,,1.0,1.0,1.0,2.0,,5.0,4.0,,6.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,1.0,,,,1,,1.0,,,,,,,,,,,5.0,18,,,1.0,1.0,1.0,0.6666666666666666,,0.5,0.6666666666666666,0.6666666666666666,,1.0,0.8333333333333334,,0.8333333333333334,0.8333333333333334,,0.8333333333333334,0.5,0.3333333333333333,,,13.461538461538462,,,0.07142857142857142,,,,0.05,,,,,,,,,0.125,,,,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,,,,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,1.0,1.0,1.0,,,,,,0.3333333333333333,1.0,0.3333333333333333,,0.3333333333333333,1.0,0.6666666666666666,1.0,0.490925,,0.5268666666666667,,,,,0.5,9.033333333333333,25.26666666666667,0.4186046511627907,,,,,,,,,,1.0,,,,,,,,,,,,,,,True,,,,
2408,1610612766,Melvin Ely,Melvin Ely,2408,CHA,1401.0,23,-3,46,47,30,31,2.0,93,1.0,1.0,,,,,3.0,6,,,,,,,,,,,,,4.0,7,,,2.0,10.0,43,,,,,,,3.0,4.0,,,2.0,8.0,4.0,4.0,,,,,,,1.0,,1.0,1.0,,1.0,,,,3.0,,,1.0,1.0,,2.0,,2.0,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,1.0,3,1.0,,5.0,2.0,4.0,,1.0,,1.0,2.0,2.0,2.0,8.0,30,1.0,1.0,0.5,0.5,,,,,,0.5714285714285714,,0.75,0.5714285714285714,,0.75,0.5555555555555556,,0.6666666666666666,,0.14285714285714285,,,20.408163265306122,1.0,,0.07142857142857142,,0.2,,0.10526315789473684,,,,,,,,,0.125,0.25,,,0.14285714285714285,1.0,1.0,,0.8571428571428571,0.5,0.6,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,0.4023142857142857,,0.37725000000000003,0.125,0.125,,,0.8,5.8,,0.6521739130434783,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,True,,,,
976,1610612766,Jeff McInnis,Jeff McInnis,976,CHA,4729.0,79,-18,144,146,56,70,19.0,290,4.0,5.0,,,2.0,3.0,2.0,5,3.0,7.0,,,,,,,,,,,9.0,17,,,3.0,21.0,172,,,,,,,3.0,6.0,,,2.0,8.0,4.0,14.0,,,,,,,,15.0,2.0,17.0,,2.0,6.0,,9.0,36.0,,,,2.0,,2.0,,2.0,,2.0,1.0,1.0,4.0,1.0,3.0,1.0,,1.0,,,5.0,,4.0,4.0,7,,,4.0,1.0,3.0,1.0,2.0,,,,,,8.0,56,,,0.2222222222222222,0.2222222222222222,,,,,,0.5294117647058824,,0.5,0.5294117647058824,,0.5,0.5833333333333334,,0.5714285714285714,,,,,14.110429447852761,0.8,,0.0392156862745098,,,,0.03076923076923077,,,,,,,0.06666666666666667,,0.047619047619047616,,,,0.29411764705882354,0.8,0.8,,0.29411764705882354,0.4,0.4,0.5,0.4117647058823529,0.42857142857142855,0.42857142857142855,0.3333333333333333,,,,,,,,,,,,,,0.5,0.6666666666666666,,,,,0.29411764705882354,,0.42795294117647054,,0.4487333333333334,0.1111111111111111,0.1111111111111111,,,0.38095238095238093,9.78235294117647,,0.3888888888888889,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
200797,1610612766,Ryan Hollins,Ryan Hollins,200797,CHA,180.0,3,-8,6,5,3,5,,11,,,,,,,,1,,,,,,,,,,,,,,1,,,,,8,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,16.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3797,,0.3797,,,,,,4.9,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101109,1610612766,Raymond Felton,Raymond Felton,101109,CHA,134857.0,2248,-142,4315,4313,1017,1278,554.0,8628,123.0,274.0,9.0,24.0,29.0,71.0,21.0,71,90.0,225.0,8.0,32.0,,4.0,73.0,220.0,3.0,17.0,18.0,66.0,234.0,570,81.0,252.0,142.0,853.0,4608,17.0,46.0,3.0,22.0,7.0,50.0,40.0,119.0,18.0,70.0,69.0,203.0,128.0,340.0,216.0,27.0,8.0,4.0,216.0,73.0,42.0,323.0,96.0,419.0,48.0,48.0,167.0,40.0,116.0,934.0,11.0,28.0,31.0,115.0,21.0,167.0,42.0,209.0,13.0,97.0,52.0,45.0,122.0,28.0,80.0,64.0,7.0,42.0,4.0,3.0,186.0,12.0,41.0,53.0,141,6.0,13.0,174.0,22.0,181.0,13.0,68.0,2.0,24.0,8.0,4.0,8.0,203.0,1017,27.0,24.0,0.27350427350427353,0.2782608695652174,0.8888888888888888,0.32142857142857145,0.13636363636363635,0.2571428571428571,0.32661290322580644,0.4105263157894737,0.3695652173913043,0.33613445378151263,0.4324817518248175,0.3161764705882353,0.3544973544973545,0.4700996677740864,0.352112676056338,0.44130434782608696,0.30656934306569344,0.07368421052631578,0.13503649635036497,0.0044444444444444444,21.964501815248084,0.6559139784946236,0.1390728476821192,0.07855191256830601,0.01759899434318039,0.07506053268765134,0.02231237322515213,0.07778369738945125,0.01871401151631478,0.013311148086522463,0.029177718832891247,0.01468189233278956,0.019801980198019802,0.02631578947368421,0.09107806691449814,0.0410958904109589,0.09090909090909091,0.06884057971014493,0.08759124087591241,0.02869757174392936,0.3333333333333333,0.4489051094890511,0.5189873417721519,0.23577235772357724,0.08637469586374696,0.29577464788732394,0.31343283582089554,0.09523809523809523,0.2737226277372263,0.4,0.4017857142857143,0.36666666666666664,0.038929440389294405,0.25,0.25,1.0,0.26763990267639903,0.33181818181818185,0.33181818181818185,0.8767123287671232,0.35294117647058826,0.375,0.25,0.17647058823529413,1.0,0.37566137566137564,0.4084507042253521,0.021164021164021163,,0.3492063492063492,0.2727272727272727,0.6399026763990268,0.33796296296296297,0.5034322738386309,0.49284824561403495,0.4985440860215054,0.07963594994311718,0.1088,0.007874015748031496,0.05861664712778429,0.23798358733880423,8.617543859649121,25.498809523809516,0.23568945538818076,3.0,6.0,,,1.0,3.0,4.0,,2.0,0.056338028169014086,0.019230769230769232,0.5,0.2222222222222222,5.0,,4.0,0.07352941176470588,,,,,,,,False,,,,
101187,1610612766,Alan Anderson,Alan Anderson,101187,CHA,13984.0,233,-1,455,455,160,151,47.0,910,19.0,31.0,3.0,5.0,4.0,8.0,3.0,6,8.0,19.0,3.0,7.0,2.0,4.0,2.0,10.0,,,,4.0,30.0,56,5.0,17.0,19.0,94.0,457,4.0,6.0,1.0,1.0,,11.0,7.0,17.0,2.0,8.0,9.0,29.0,22.0,38.0,15.0,,6.0,1.0,9.0,2.0,5.0,16.0,5.0,21.0,4.0,1.0,5.0,4.0,7.0,47.0,1.0,8.0,2.0,18.0,,20.0,10.0,30.0,2.0,7.0,2.0,5.0,12.0,2.0,7.0,7.0,1.0,5.0,,3.0,19.0,3.0,6.0,16.0,27,1.0,1.0,22.0,3.0,23.0,5.0,11.0,,3.0,,,,29.0,160,2.0,3.0,0.36666666666666664,0.4074074074074074,1.0,0.29411764705882354,1.0,0.25,0.3125,0.5357142857142857,0.6666666666666666,0.4117647058823529,0.5136986301369864,0.7857142857142857,0.4,0.573170731707317,0.7857142857142857,0.48333333333333334,0.2328767123287671,0.08928571428571429,0.16129032258064516,,19.881889763779526,0.631578947368421,,0.12857142857142856,0.05161290322580645,0.046511627906976744,0.022727272727272728,0.1092896174863388,0.04522613065326633,0.07692307692307693,0.023809523809523808,0.04918032786885246,,0.06666666666666667,0.16981132075471697,0.18518518518518517,0.06666666666666667,0.07407407407407407,,0.0625,0.4246575342465753,0.6129032258064516,0.7307692307692307,0.15789473684210525,0.0821917808219178,0.5,0.5,0.3333333333333333,0.2602739726027397,0.42105263157894735,0.42105263157894735,0.875,0.0958904109589041,0.42857142857142855,0.42857142857142855,1.0,0.136986301369863,0.2,0.2,1.0,0.7142857142857143,0.6,,,,0.32,0.5,0.16,0.5,0.16,,0.6575342465753424,0.2222222222222222,0.5214118055555556,0.5535833333333332,0.5013041666666666,0.13924050632911392,0.1774193548387097,,0.11702127659574468,0.30851063829787234,7.180357142857143,27.047058823529408,0.3516483516483517,1.0,,,,,,,,,,0.06666666666666667,,,1.0,,,0.14285714285714285,,,,,,,,False,1.0,1.0,1.0,
1507,1610612766,Derek Anderson,Derek Anderson,1507,CHA,57588.0,960,-4,1816,1830,421,503,226.0,3646,27.0,40.0,4.0,5.0,6.0,10.0,6.0,16,24.0,58.0,11.0,42.0,1.0,10.0,23.0,65.0,2.0,9.0,4.0,15.0,57.0,114,34.0,107.0,75.0,291.0,1940,5.0,8.0,6.0,15.0,15.0,43.0,9.0,24.0,5.0,25.0,33.0,66.0,64.0,50.0,102.0,,,,65.0,23.0,6.0,89.0,23.0,112.0,16.0,7.0,48.0,11.0,30.0,247.0,7.0,14.0,12.0,60.0,2.0,74.0,22.0,96.0,2.0,41.0,26.0,15.0,23.0,7.0,16.0,21.0,2.0,7.0,1.0,4.0,44.0,4.0,4.0,30.0,95,3.0,7.0,73.0,10.0,85.0,8.0,26.0,3.0,14.0,2.0,2.0,2.0,66.0,421,18.0,13.0,0.5614035087719298,0.5614035087719298,1.0,0.3177570093457944,0.4,0.2,0.3177570093457944,0.5,0.625,0.375,0.48868778280542985,0.6086956521739131,0.336734693877551,0.5588235294117647,0.7,0.48507462686567165,0.4841628959276018,0.05263157894736842,0.125,,14.41658630665381,0.5227272727272727,0.029850746268656716,0.09331259720062209,0.022435897435897436,0.07741935483870968,0.03111111111111111,0.09022556390977443,0.024734982332155476,0.025423728813559324,0.013605442176870748,0.024896265560165973,0.029197080291970802,0.03409090909090909,0.07627118644067797,0.13372093023255813,0.08085106382978724,0.10576923076923077,0.0196078431372549,0.016666666666666666,0.18099547511312217,0.675,0.7714285714285715,0.5925925925925926,0.07239819004524888,0.375,0.4,0.16666666666666666,0.26244343891402716,0.41379310344827586,0.41379310344827586,0.625,0.19004524886877827,0.2619047619047619,0.2619047619047619,1.0,0.29411764705882354,0.35384615384615387,0.35384615384615387,1.0,0.21739130434782608,0.8,0.391304347826087,0.2222222222222222,1.0,0.20408163265306123,0.6,0.20408163265306123,0.1,0.30612244897959184,0.26666666666666666,0.665158371040724,0.35384615384615387,0.5030968325791856,0.52844375,0.48296938775510206,0.12033195020746888,0.19696969696969696,0.027522935779816515,0.14776632302405499,0.2268041237113402,10.990350877192988,24.555140186915885,0.23182819383259912,1.0,7.0,,,,,,,3.0,0.0625,0.015873015873015872,,0.5,6.0,1.0,6.0,0.2608695652173913,,,,,,1.0,,False,4.0,0.6666666666666666,1.0,
200797,1610612766,Ryan Hollins,Ryan Hollins,200797,CHA,10933.0,182,-84,361,358,171,157,32.0,719,19.0,25.0,2.0,5.0,9.0,13.0,1.0,9,,1.0,,,,,,,,,,,20.0,35,,,24.0,64.0,424,2.0,6.0,,,4.0,8.0,9.0,16.0,,,17.0,35.0,30.0,10.0,,,4.0,,,,4.0,1.0,,1.0,,,,,1.0,2.0,3.0,8.0,5.0,11.0,4.0,20.0,11.0,31.0,,4.0,3.0,1.0,5.0,1.0,1.0,11.0,1.0,4.0,1.0,3.0,16.0,,5.0,18.0,39,2.0,3.0,26.0,1.0,40.0,4.0,15.0,,7.0,7.0,3.0,7.0,35.0,171,8.0,7.0,0.75,0.8333333333333334,,,,,,0.5714285714285714,0.3333333333333333,0.5625,0.5714285714285714,0.3333333333333333,0.5625,0.6037735849056604,0.4,0.603448275862069,,0.11428571428571428,0.08,,17.037037037037038,0.3125,0.26666666666666666,0.11,0.06611570247933884,0.14705882352941177,0.075,0.11940298507462686,0.06832298136645963,0.02857142857142857,0.075,0.08695652173913043,0.07692307692307693,0.07142857142857142,0.11428571428571428,0.09090909090909091,0.11627906976744186,0.10526315789473684,0.2,,0.7142857142857143,0.76,0.8260869565217391,0.7894736842105263,0.2571428571428571,0.1111111111111111,0.14285714285714285,,0.02857142857142857,,,,,,,,,,,,0.8333333333333334,0.4,,,,0.8125,0.6923076923076923,,,,,0.7142857142857143,,0.5156457142857143,0.57786,0.5315875,0.32608695652173914,0.32608695652173914,,0.125,0.546875,2.6342857142857143,,0.47368421052631576,,4.0,,,,4.0,3.0,1.0,2.0,0.2222222222222222,,0.42857142857142855,,,,,,1.0,4.0,,,,,,False,,,,
200835,1610612766,Walter Herrmann,Walter Herrmann,200835,CHA,54592.0,910,-12,1752,1764,515,621,184.0,3516,65.0,94.0,8.0,13.0,22.0,26.0,14.0,36,40.0,82.0,42.0,92.0,10.0,27.0,9.0,20.0,,,4.0,6.0,119.0,212,51.0,112.0,41.0,432.0,1853,14.0,25.0,6.0,8.0,5.0,51.0,39.0,60.0,14.0,33.0,26.0,146.0,190.0,48.0,147.0,6.0,14.0,,20.0,9.0,11.0,21.0,5.0,26.0,4.0,1.0,6.0,5.0,10.0,57.0,9.0,18.0,26.0,78.0,6.0,110.0,28.0,138.0,7.0,17.0,13.0,4.0,17.0,1.0,12.0,14.0,1.0,5.0,2.0,5.0,31.0,8.0,7.0,35.0,75,1.0,4.0,76.0,18.0,53.0,7.0,15.0,,13.0,7.0,6.0,7.0,146.0,515,11.0,12.0,0.7983193277310925,0.8482142857142857,0.9607843137254902,0.45535714285714285,0.75,0.42424242424242425,0.45535714285714285,0.5613207547169812,0.56,0.65,0.6033950617283951,0.696969696969697,0.6451612903225806,0.6202898550724638,0.7083333333333334,0.6759259259259259,0.345679012345679,0.05188679245283019,0.05319148936170213,0.036585365853658534,19.12289648138705,0.5483870967741935,0.08955223880597014,0.13333333333333333,0.029173419773095625,0.1452513966480447,0.05056179775280899,0.13612565445026178,0.033962264150943396,0.024630541871921183,0.014084507042253521,0.04044117647058824,0.05263157894736842,0.04819277108433735,0.11210762331838565,0.13533834586466165,0.15283842794759825,0.14634146341463414,0.14285714285714285,0.050359712230215826,0.29012345679012347,0.6914893617021277,0.7303370786516854,0.7076923076923077,0.1111111111111111,0.3888888888888889,0.42424242424242425,0.7857142857142857,0.25308641975308643,0.4878048780487805,0.5063291139240507,0.95,0.2839506172839506,0.45652173913043476,0.45652173913043476,0.9523809523809523,0.06172839506172839,0.45,0.45,1.0,0.3939393939393939,0.6153846153846154,,,,0.27956989247311825,0.8461538461538461,0.2903225806451613,0.37037037037037035,0.06451612903225806,0.6666666666666666,0.6358024691358025,0.45,0.5077966049382716,0.48476923076923073,0.49657204301075264,0.045180722891566265,0.06818181818181818,,0.11805555555555555,0.33796296296296297,9.041509433962263,23.65982142857143,0.2939497716894977,1.0,16.0,,,,1.0,4.0,,1.0,0.08333333333333333,0.016129032258064516,0.5714285714285714,0.25,8.0,,4.0,0.24242424242424243,,1.0,,,,,,False,6.0,0.75,0.8333333333333334,
2731,1610612766,Emeka Okafor,Emeka Okafor,2731,CHA,111340.0,1856,-95,3499,3529,698,865,460.0,7028,205.0,321.0,78.0,126.0,44.0,73.0,83.0,218,12.0,48.0,,,,,,,,,,,300.0,587,,,140.0,740.0,3693,93.0,156.0,,,39.0,225.0,60.0,112.0,,,39.0,159.0,392.0,208.0,,,142.0,,,,53.0,39.0,23.0,62.0,16.0,7.0,13.0,6.0,20.0,147.0,35.0,169.0,73.0,266.0,53.0,392.0,209.0,601.0,15.0,45.0,29.0,16.0,35.0,9.0,14.0,54.0,3.0,21.0,,16.0,89.0,9.0,17.0,109.0,172,19.0,16.0,177.0,12.0,238.0,21.0,120.0,,10.0,135.0,106.0,135.0,159.0,698,12.0,10.0,0.6533333333333333,0.8558951965065502,,,,,,0.5110732538330494,0.5961538461538461,0.5357142857142857,0.5110732538330494,0.5961538461538461,0.5357142857142857,0.5316091954022989,0.6114130434782609,0.5445205479452054,,0.09028960817717206,0.09968847352024922,0.020833333333333332,19.444444444444443,0.39325842696629215,0.4491525423728814,0.20556414219474498,0.12555720653789004,0.2246153846153846,0.09695290858725762,0.20938851142680667,0.1195079086115993,0.1673469387755102,0.0943952802359882,0.10638297872340426,0.08755760368663594,0.1111111111111111,0.15336134453781514,0.2555205047318612,0.22355289421157684,0.24413145539906103,0.1875,0.0641025641025641,0.5468483816013628,0.6386292834890965,0.7093425605536332,0.6439024390243903,0.37137989778534924,0.38073394495412843,0.41919191919191917,0.6506024096385542,0.0817717206132879,0.25,0.2553191489361702,0.8333333333333334,,,,,,,,,0.8076923076923077,0.6190476190476191,,,,0.6517857142857143,0.6027397260273972,,,,,0.5468483816013628,,0.4913320272572401,0.5471308823529412,0.5084446428571427,0.1749271137026239,0.1749271137026239,,0.30405405405405406,0.21486486486486486,4.471550255536626,,0.19948556730494427,5.0,13.0,,,1.0,28.0,65.0,8.0,7.0,0.09174311926605505,0.03676470588235294,0.48148148148148145,0.16666666666666666,,,,,1.0,9.0,,,,,,False,,,,
