EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceTurnovers,Technical Free Throw Trips,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedShortMidRange,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,Arc3PctBlocked,HeaveMakes,Blocked3s,BlockedCorner3,Clear Path Fouls,BlockedArc3,3pt And 1 Free Throw Trips
101122,1610612754,Danny Granger,Danny Granger,101122,IND,26345.0,439,18.0,848,845,281.0,265,111.0,1693,23.0,37.0,5.0,11.0,7.0,13.0,14.0,19.0,16.0,28.0,9.0,17.0,1.0,3.0,13.0,44.0,1.0,6.0,5.0,20.0,53.0,84.0,22.0,61.0,38.0,210,854,9.0,16.0,1.0,6.0,4.0,25.0,15.0,29.0,6.0,23.0,22.0,70.0,56.0,50.0,60.0,6.0,8.0,1.0,43.0,13.0,4.0,8.0,5.0,13.0,4.0,1.0,5.0,2.0,1.0,31.0,7.0,13.0,3.0,5.0,49.0,4.0,58.0,23.0,81.0,4.0,9.0,6.0,3.0,9.0,1.0,7.0,17.0,2.0,2.0,1.0,3.0,26,4.0,26.0,53.0,3.0,8.0,42.0,5.0,3.0,50.0,8.0,23.0,6.0,10.0,9.0,1.0,10.0,6.0,2.0,70.0,281.0,2.0,6.0,0.5283018867924528,0.5714285714285714,0.9090909090909092,0.360655737704918,0.1666666666666666,0.2608695652173913,0.3666666666666666,0.6309523809523809,0.5625,0.5172413793103449,0.593103448275862,0.4772727272727273,0.4615384615384615,0.6325301204819277,0.4629629629629629,0.546875,0.4206896551724138,0.0476190476190476,0.1081081081081081,19.53204476093591,0.3461538461538461,0.1481481481481481,0.09375,0.1596091205211726,0.0494296577946768,0.0694444444444444,0.0603448275862069,0.1424802110817942,0.0527704485488126,0.0576923076923076,0.0606060606060606,0.032258064516129,0.0555555555555555,0.0769230769230769,0.1978021978021978,0.1495327102803738,0.1376146788990825,0.0638297872340425,0.08,0.0625,0.6,0.2551724137931034,0.6216216216216216,0.696969696969697,0.6086956521739131,0.1310344827586207,0.7368421052631579,0.7368421052631579,0.0714285714285714,0.193103448275862,0.5714285714285714,0.5714285714285714,0.8125,0.1172413793103448,0.5294117647058824,0.5294117647058824,0.8888888888888888,0.3034482758620689,0.2954545454545454,0.2954545454545454,0.9230769230769232,0.5,0.4545454545454545,0.2,0.2727272727272727,0.1666666666666666,1.0,0.25,0.5384615384615384,0.0576923076923076,0.3333333333333333,0.3846153846153846,0.25,0.6758620689655173,0.3023255813953488,0.503990625,0.5106605263157894,0.4969392156862744,0.14375,0.2323232323232323,0.119047619047619,0.3333333333333333,8.154761904761907,25.196721311475407,0.3313679245283019,,,,,,,,,,,,,,,,,,,True,,,,,,,
101158,1610612754,Orien Greene,Orien Greene,101158,IND,1774.0,30,2.0,65,65,39.0,27,7.0,130,1.0,4.0,,,1.0,3.0,,1.0,1.0,2.0,,1.0,,1.0,,3.0,,,,2.0,2.0,7.0,,4.0,4.0,8,60,1.0,2.0,,,,2.0,2.0,4.0,,3.0,2.0,6.0,2.0,2.0,,,,,3.0,,1.0,,,,,,,,,,,,,,3.0,,3.0,,3.0,,3.0,1.0,2.0,2.0,,2.0,2.0,,,,1.0,4,2.0,2.0,6.0,,1.0,3.0,,,6.0,,2.0,1.0,1.0,,1.0,1.0,,,6.0,39.0,,,0.5,0.5,,,,,,0.2857142857142857,0.5,0.5,0.1818181818181818,0.5,0.2857142857142857,0.2857142857142857,0.5,0.375,0.3636363636363636,0.1428571428571428,,24.324324324324326,0.5,,,0.2,,,,0.125,,,,,,,,0.25,0.2,,,,,0.3636363636363636,0.25,0.25,1.0,0.0909090909090909,,,,0.1818181818181818,0.5,0.5,,0.0909090909090909,,,,0.2727272727272727,,,,,,,,,,0.4285714285714285,0.3333333333333333,0.1428571428571428,,0.2857142857142857,,0.7272727272727273,,0.5005636363636364,0.348,0.4778357142857142,0.1538461538461538,0.2222222222222222,0.25,0.75,6.371428571428572,26.700000000000003,0.6,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,
101180,1610612754,Sarunas Jasikevicius,Sarunas Jasikevicius,101180,IND,39813.0,664,16.0,1281,1266,422.0,445,164.0,2547,10.0,24.0,2.0,3.0,3.0,5.0,22.0,46.0,27.0,65.0,9.0,16.0,4.0,7.0,23.0,70.0,6.0,11.0,11.0,29.0,59.0,135.0,32.0,86.0,59.0,273,1292,9.0,21.0,7.0,14.0,5.0,44.0,13.0,27.0,15.0,36.0,35.0,106.0,74.0,44.0,81.0,15.0,2.0,,70.0,23.0,7.0,81.0,30.0,111.0,21.0,9.0,50.0,10.0,21.0,252.0,3.0,7.0,,15.0,22.0,1.0,38.0,10.0,48.0,2.0,13.0,10.0,3.0,23.0,9.0,18.0,36.0,4.0,5.0,3.0,6.0,59,26.0,23.0,53.0,2.0,6.0,44.0,1.0,3.0,64.0,6.0,13.0,14.0,,,,,,,106.0,422.0,7.0,14.0,0.6271186440677966,0.6379310344827587,0.84375,0.3720930232558139,0.5,0.4166666666666667,0.3720930232558139,0.437037037037037,0.4285714285714285,0.4814814814814814,0.4841628959276018,0.5571428571428572,0.5634920634920635,0.5330578512396694,0.581081081081081,0.6392405063291139,0.3891402714932127,0.0518518518518518,0.125,20.2557200538358,0.3898305084745763,0.0204081632653061,,0.0473118279569892,0.0165876777251184,0.1388888888888889,0.0181818181818181,0.0645724258289703,0.0170357751277683,0.0253164556962025,0.009090909090909,0.0129870129870129,0.0236220472440944,,0.0476190476190476,0.0344827586206896,0.0578034682080924,0.16,0.0909090909090909,0.0163934426229508,,0.1085972850678733,0.4166666666666667,0.4761904761904761,0.6,0.2081447963800905,0.4782608695652174,0.5116279069767442,0.4545454545454545,0.2941176470588235,0.4153846153846154,0.421875,0.7777777777777778,0.0723981900452488,0.5625,0.5625,1.0,0.3167420814479638,0.3285714285714285,0.3285714285714285,0.782608695652174,0.0857142857142857,0.6666666666666666,,0.3142857142857143,0.5454545454545454,0.8333333333333334,0.0793650793650793,0.6,0.1111111111111111,0.5714285714285714,0.4603174603174603,0.3793103448275862,0.497737556561086,0.3285714285714285,0.4664113122171945,0.4393833333333334,0.4807039682539683,0.0570175438596491,0.0915492957746478,0.1611721611721611,0.3882783882783883,11.90222222222222,24.916279069767445,0.3294301327088212,0.0652173913043478,1.0,3.0,6.0,16.0,1.0,1.0,0.0153846153846153,0.0857142857142857,0.3333333333333333,1.0,,,,,,,,True,,,,,,,
101185,1610612754,Rawle Marshall,Rawle Marshall,101185,IND,3433.0,57,-1.0,133,128,74.0,64,13.0,261,3.0,5.0,,,3.0,4.0,1.0,3.0,,2.0,,,,,,2.0,,,,2.0,4.0,10.0,,2.0,10.0,18,120,,1.0,,,,,3.0,6.0,,2.0,6.0,12.0,2.0,6.0,,,,,2.0,,2.0,1.0,1.0,2.0,1.0,,,,1.0,5.0,1.0,1.0,,1.0,3.0,,4.0,2.0,6.0,,3.0,2.0,1.0,1.0,1.0,1.0,3.0,,,,2.0,4,3.0,1.0,3.0,,,7.0,,,13.0,1.0,6.0,1.0,1.0,1.0,,1.0,1.0,,12.0,74.0,1.0,1.0,0.25,0.25,,,,,,0.4,,0.5,0.3333333333333333,,0.375,0.5,,0.5,0.1666666666666666,0.2,0.2,14.473684210526317,0.25,,,0.0697674418604651,0.0227272727272727,0.125,0.0833333333333333,0.0784313725490196,0.0357142857142857,0.0588235294117647,,,0.1,,,0.1666666666666666,0.0588235294117647,,0.3333333333333333,,1.0,0.4166666666666667,0.6,0.75,0.3333333333333333,0.25,0.3333333333333333,0.5,,0.1666666666666666,,,,,,,,0.1666666666666666,,,,,,,,,,0.5,0.75,,,0.25,,0.5833333333333334,,0.4987124999999999,0.3805,0.52135625,0.3529411764705882,0.4,,0.6666666666666666,6.25,24.75,0.556390977443609,0.3333333333333333,,,,,,,,,,,,,,,,,,True,,,,,,,
1766,1610612754,Maceo Baston,Maceo Baston,1766,IND,8859.0,148,-9.0,288,295,117.0,115,38.0,583,16.0,24.0,5.0,7.0,4.0,6.0,,2.0,,1.0,,,,,1.0,1.0,,,1.0,1.0,16.0,27.0,1.0,1.0,14.0,49,290,5.0,7.0,,,1.0,11.0,4.0,6.0,1.0,1.0,8.0,19.0,26.0,6.0,3.0,,6.0,,1.0,1.0,5.0,5.0,1.0,6.0,,1.0,3.0,1.0,1.0,13.0,5.0,6.0,2.0,3.0,11.0,6.0,20.0,13.0,33.0,,8.0,4.0,4.0,7.0,,4.0,9.0,,3.0,,2.0,16,6.0,13.0,34.0,1.0,5.0,30.0,4.0,12.0,20.0,4.0,8.0,4.0,13.0,4.0,2.0,13.0,10.0,1.0,19.0,117.0,5.0,3.0,0.8125,1.0,1.0,1.0,,1.0,1.0,0.5925925925925926,0.7142857142857143,0.6666666666666666,0.625,0.7142857142857143,0.7857142857142857,0.6805555555555556,0.7857142857142857,0.7916666666666666,0.0357142857142857,0.1851851851851851,0.1666666666666666,15.615615615615615,0.4375,0.4615384615384615,0.1333333333333333,0.1145833333333333,0.0789473684210526,0.0967741935483871,0.1219512195121951,0.1102362204724409,0.094017094017094,0.1428571428571428,0.0526315789473684,0.0344827586206896,0.1290322580645161,0.1,0.0833333333333333,0.0625,0.175,0.1304347826086956,,,0.7692307692307693,0.8571428571428571,0.6666666666666666,0.8,0.8125,0.0714285714285714,,,,0.0357142857142857,,,,,,,,0.0357142857142857,1.0,1.0,1.0,1.0,0.7142857142857143,0.4,,,,0.8571428571428571,0.6666666666666666,,,0.1428571428571428,1.0,0.8928571428571429,1.0,0.564032142857143,0.57734,0.5791142857142857,0.25,0.2580645161290322,0.2244897959183673,0.3877551020408163,1.8333333333333333,25.8,0.40625,0.5,,,4.0,,1.0,,,,,,7.0,,,,,,,True,,,,,,,
1733,1610612754,Al Harrington,Al Harrington,1733,IND,21351.0,356,-4.0,675,671,198.0,231,90.0,1346,28.0,59.0,9.0,18.0,9.0,14.0,8.0,22.0,7.0,32.0,3.0,4.0,,1.0,9.0,22.0,1.0,3.0,1.0,5.0,43.0,113.0,12.0,26.0,27.0,149,702,9.0,20.0,2.0,4.0,2.0,26.0,11.0,22.0,1.0,6.0,9.0,34.0,38.0,48.0,30.0,6.0,12.0,,22.0,9.0,12.0,8.0,9.0,17.0,8.0,1.0,2.0,3.0,3.0,43.0,6.0,17.0,1.0,11.0,42.0,4.0,57.0,24.0,81.0,8.0,4.0,1.0,3.0,7.0,3.0,4.0,17.0,,3.0,,4.0,24,4.0,18.0,36.0,3.0,8.0,40.0,2.0,6.0,38.0,2.0,15.0,5.0,5.0,4.0,,5.0,5.0,,34.0,198.0,3.0,4.0,0.4418604651162791,0.5135135135135135,0.8333333333333334,0.4615384615384615,0.5,0.1666666666666666,0.4615384615384615,0.3805309734513274,0.45,0.5,0.4388489208633093,0.5,0.4464285714285714,0.4745222929936306,0.5,0.5151515151515151,0.1870503597122302,0.1061946902654867,0.1694915254237288,22.96954314720812,0.2916666666666667,0.1333333333333333,0.0416666666666666,0.1660079051383399,0.0723404255319148,0.2075471698113207,0.074074074074074,0.1732026143790849,0.0727848101265822,0.1075268817204301,0.0701754385964912,0.0352941176470588,0.0793650793650793,0.0555555555555555,0.1686746987951807,0.1917808219178082,0.1443298969072164,0.2105263157894736,0.2,0.1126760563380281,1.0,0.4244604316546763,0.4745762711864407,0.5714285714285714,0.3928571428571428,0.158273381294964,0.3636363636363636,0.3809523809523809,0.375,0.2302158273381295,0.21875,0.2258064516129032,0.7142857142857143,0.0287769784172661,0.75,0.75,0.6666666666666666,0.158273381294964,0.4090909090909091,0.4090909090909091,0.8888888888888888,0.75,0.5,0.1111111111111111,0.125,0.3333333333333333,1.0,0.5,0.6428571428571429,0.0357142857142857,,0.1785714285714285,0.2,0.6115107913669064,0.4090909090909091,0.5124924460431656,0.5555074999999999,0.5290589285714287,0.0986842105263157,0.119047619047619,0.174496644295302,0.2281879194630872,7.224778761061948,24.957692307692312,0.2933333333333333,0.0454545454545454,1.0,1.0,2.0,,,2.0,0.03125,0.0416666666666666,1.0,1.0,1.0,1.0,,,,,,True,,,,,,,
200761,1610612754,Shawne Williams,Shawne Williams,200761,IND,2875.0,48,,90,87,19.0,32,9.0,177,4.0,4.0,1.0,1.0,,,,,1.0,4.0,1.0,4.0,,,,,,,,,5.0,8.0,1.0,4.0,,13,96,1.0,1.0,,1.0,,2.0,,1.0,,,,,4.0,6.0,3.0,,2.0,,,,,1.0,1.0,2.0,,1.0,1.0,,,5.0,,1.0,,,1.0,2.0,3.0,1.0,4.0,,1.0,1.0,,3.0,,2.0,,,1.0,,,3,,4.0,7.0,,,1.0,,,1.0,1.0,1.0,,2.0,1.0,1.0,2.0,,,,19.0,1.0,,0.4,0.5,1.0,0.25,,,0.25,0.625,1.0,,0.5416666666666666,0.5,,0.5416666666666666,0.5,,0.3333333333333333,,,14.851485148514852,1.0,0.6666666666666666,,0.0434782608695652,0.0333333333333333,,,0.0294117647058823,0.027027027027027,,,0.0769230769230769,,,0.1111111111111111,,,,,,,0.3333333333333333,1.0,1.0,0.25,,,,,0.3333333333333333,0.25,0.25,1.0,0.3333333333333333,0.25,0.3333333333333333,1.0,,,,,0.5,1.0,,,,,,,,,,,0.6666666666666666,,0.5112333333333333,0.6226,0.3699,0.0833333333333333,0.125,0.1538461538461538,,10.675,23.775,0.2111111111111111,,,1.0,,,,,,0.5,,,,,1.0,0.25,0.25,,,True,,,,,,,
2605,1610612754,Marquis Daniels,Marquis Daniels,2605,IND,13466.0,224,-30.0,435,431,121.0,144,53.0,866,13.0,23.0,3.0,6.0,2.0,2.0,10.0,24.0,2.0,16.0,,,,,1.0,1.0,,,1.0,1.0,25.0,63.0,1.0,1.0,16.0,69,446,3.0,7.0,,,2.0,8.0,4.0,11.0,1.0,1.0,7.0,18.0,18.0,32.0,3.0,,4.0,,1.0,1.0,2.0,12.0,6.0,18.0,5.0,1.0,3.0,2.0,7.0,42.0,,10.0,,5.0,8.0,1.0,14.0,10.0,24.0,3.0,5.0,4.0,1.0,9.0,,7.0,7.0,,2.0,,5.0,16,6.0,6.0,19.0,1.0,2.0,25.0,1.0,6.0,23.0,,6.0,4.0,3.0,2.0,1.0,3.0,2.0,,18.0,121.0,1.0,4.0,0.36,0.391304347826087,1.0,1.0,,1.0,1.0,0.3968253968253968,0.4285714285714285,0.3636363636363636,0.4140625,0.4285714285714285,0.4583333333333333,0.46,0.4444444444444444,0.5,0.015625,0.0317460317460317,0.0869565217391304,18.09145129224652,0.5625,0.0625,,0.0481927710843373,0.0613496932515337,0.1282051282051282,,0.0634146341463414,0.048076923076923,0.0925925925925925,0.0384615384615384,0.0526315789473684,,,0.0526315789473684,0.0208333333333333,0.0655737704918032,0.1034482758620689,0.2,0.0857142857142857,0.6666666666666666,0.359375,0.5652173913043478,0.6190476190476191,0.4615384615384615,0.375,0.4166666666666667,0.4166666666666667,0.3,0.25,0.125,0.125,,,,,,0.015625,1.0,1.0,1.0,0.8571428571428571,0.5,0.3333333333333333,,,,0.1666666666666666,1.0,,,0.0833333333333333,1.0,0.375,1.0,0.4423484374999999,0.5557333333333334,0.3970249999999999,0.0985915492957746,0.0869565217391304,0.1159420289855072,0.2608695652173913,8.45238095238095,24.3,0.2781609195402298,,,,1.0,,,1.0,,,,,,,,,,1.0,0.5,True,,,,,,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,17589.0,293,-5.0,537,540,120.0,180,77.0,1077,17.0,35.0,7.0,20.0,3.0,10.0,,6.0,,2.0,,1.0,,,,,,,,,17.0,43.0,,1.0,13.0,47,560,7.0,20.0,,,2.0,16.0,3.0,11.0,,,3.0,9.0,22.0,12.0,,,10.0,,,,5.0,4.0,3.0,7.0,2.0,1.0,2.0,1.0,1.0,17.0,7.0,27.0,3.0,10.0,44.0,13.0,67.0,37.0,104.0,2.0,13.0,7.0,6.0,8.0,1.0,5.0,4.0,,3.0,,,12,4.0,11.0,25.0,5.0,2.0,23.0,6.0,2.0,19.0,3.0,9.0,2.0,9.0,7.0,,9.0,3.0,,9.0,120.0,5.0,2.0,0.6470588235294118,0.9166666666666666,,,,,,0.3953488372093023,0.35,0.2727272727272727,0.3863636363636363,0.35,0.2727272727272727,0.4519230769230769,0.3636363636363636,0.3461538461538461,0.0227272727272727,0.1162790697674418,0.0571428571428571,10.015649452269171,0.6666666666666666,0.65,0.1071428571428571,0.2156862745098039,0.1377551020408163,0.2857142857142857,0.0897435897435897,0.2259414225941422,0.1240875912408759,0.1384615384615384,0.1320754716981132,0.141025641025641,0.05,0.2222222222222222,0.21875,0.1969696969696969,0.2297297297297297,0.32,0.2,0.0952380952380952,0.3333333333333333,0.7954545454545454,0.4857142857142857,0.5151515151515151,0.6470588235294118,0.1363636363636363,,,,0.0454545454545454,,,,0.0227272727272727,,,,,,,,1.0,0.35,0.1428571428571428,,,,0.9090909090909092,0.3,,,,,0.8181818181818182,,0.5391272727272728,0.57008,0.5446909090909091,0.18,0.1836734693877551,0.3404255319148936,0.1914893617021276,2.7627906976744185,25.1,0.2234636871508379,0.5,,,1.0,,,,,,,,2.0,,,,,,,True,,,,,,,
2758,1610612754,David Harrison,David Harrison,2758,IND,2925.0,49,-16.0,103,104,53.0,35,12.0,207,4.0,9.0,,1.0,4.0,4.0,3.0,4.0,,,,,,,,,,,,,7.0,13.0,,,1.0,15,106,,1.0,,,,,6.0,7.0,,,1.0,13.0,10.0,4.0,,,,,,,,1.0,1.0,2.0,1.0,,,,1.0,5.0,1.0,1.0,,1.0,7.0,1.0,9.0,2.0,11.0,,2.0,2.0,,3.0,,1.0,1.0,,2.0,,,4,,10.0,14.0,,,5.0,1.0,,3.0,1.0,2.0,,5.0,2.0,,5.0,4.0,,13.0,53.0,,,0.7142857142857143,0.7142857142857143,,,,,,0.5384615384615384,,0.8571428571428571,0.5384615384615384,,0.8571428571428571,0.5357142857142857,,0.8125,,,,15.254237288135592,0.75,0.5,,0.2121212121212121,0.0303030303030303,0.0909090909090909,0.0714285714285714,0.1818181818181818,0.0425531914893617,0.0588235294117647,,,,0.5,0.125,0.3333333333333333,0.1875,,0.3333333333333333,,0.8,0.6923076923076923,0.4444444444444444,0.4444444444444444,1.0,0.3076923076923077,0.75,0.75,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,,0.5714285714285714,1.0,,,,,0.6923076923076923,,0.5439846153846154,0.5051,0.5721428571428572,0.1428571428571428,0.1428571428571428,,0.8666666666666667,3.3461538461538463,,0.5145631067961165,,,,,,1.0,,,,,,3.0,,,,,,,True,,,,,,,
