EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,BlockedLongMidRange,BlockedShortMidRange,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffCorner3ReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,HeaveMakes,ThreePtShootingFoulsDrawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,on,Arc3PctBlocked,Blocked3s,BlockedCorner3,Clear Path Fouls,BlockedArc3,OffensiveGoaltends
101113,1610612754,Ike Diogu,Ike Diogu,101113,IND,14279.0,238,-21.0,452,448,153.0,150,57,900,17.0,33.0,4.0,9.0,5.0,9.0,12.0,26.0,9.0,16.0,38.0,75,28,104,481,5.0,12.0,7.0,17.0,10.0,23.0,10.0,30.0,52.0,24.0,8.0,7.0,8.0,7.0,15.0,5.0,2.0,2.0,2.0,4.0,37.0,3.0,16.0,7.0,33.0,4.0,44,19.0,63,3.0,6.0,1.0,17.0,1.0,5.0,5.0,23,5.0,9.0,14.0,43.0,10.0,9.0,30.0,2.0,38,4.0,18.0,3.0,8.0,8.0,8.0,4.0,1.0,2.0,3.0,30.0,153.0,3.0,3.0,0.6842105263157895,0.7647058823529411,0.5066666666666667,0.4166666666666667,0.43478260869565216,0.5066666666666667,0.4166666666666667,0.43478260869565216,0.5652173913043478,0.5666666666666667,0.5,0.09333333333333334,0.12121212121212122,0.07692307692307693,0.0625,22.15799614643545,0.2608695652173913,0.23529411764705882,0.19298245614035087,0.11267605633802817,0.17073170731707318,0.057692307692307696,0.18867924528301888,0.0979381443298969,0.08823529411764706,0.16666666666666666,0.08333333333333333,0.08108108108108109,0.16981132075471697,0.22727272727272727,0.1891891891891892,0.2692307692307692,0.10344827586206896,0.5,0.44,0.5151515151515151,0.5862068965517241,0.6470588235294118,0.3466666666666667,0.46153846153846156,0.5,0.5833333333333334,0.21333333333333335,0.5625,0.6,0.8888888888888888,0.75,0.4444444444444444,0.391304347826087,0.5555555555555556,0.44,0.4617466666666666,0.4856818181818182,0.4502130434782608,0.20224719101123595,0.20224719101123595,0.16346153846153846,0.28846153846153844,6.653333333333333,0.33849557522123896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
101122,1610612754,Danny Granger,Danny Granger,101122,IND,14680.0,245,-85.0,462,463,144.0,189,50,925,13.0,21.0,3.0,6.0,7.0,9.0,9.0,17.0,6.0,21.0,28.0,59,26,109,569,4.0,7.0,6.0,14.0,9.0,16.0,8.0,29.0,22.0,34.0,6.0,3.0,6.0,1.0,7.0,1.0,,,2.0,4.0,15.0,3.0,6.0,3.0,8.0,3.0,14,9.0,23,2.0,6.0,5.0,9.0,1.0,1.0,3.0,15,1.0,5.0,10.0,23.0,1.0,4.0,29.0,1.0,32,4.0,14.0,2.0,9.0,5.0,9.0,7.0,1.0,,1.0,29.0,144.0,4.0,2.0,0.39285714285714285,0.44,0.4745762711864407,0.5714285714285714,0.5625,0.5253164556962026,0.5714285714285714,0.42,0.5769230769230769,0.5909090909090909,0.5,0.05084745762711865,0.09523809523809523,0.058823529411764705,,20.229007633587784,0.4,0.13043478260869565,0.06504065040650407,0.0425531914893617,0.06666666666666667,0.05263157894736842,0.06547619047619048,0.045454545454545456,0.08823529411764706,,0.046875,0.05,0.041666666666666664,0.1111111111111111,0.0625,0.08695652173913043,0.05555555555555555,0.7777777777777778,0.26582278481012656,0.6190476190476191,0.6842105263157895,0.46153846153846156,0.21518987341772153,0.5294117647058824,0.5625,0.1111111111111111,0.26582278481012656,0.2857142857142857,0.2857142857142857,0.6666666666666666,0.8571428571428571,0.5,0.36,0.7777777777777778,0.5189873417721519,0.45216794871794874,0.5483750000000001,0.46461249999999993,0.15730337078651685,0.2028985507246377,0.12844036697247707,0.26605504587155965,9.769491525423726,0.3116883116883117,3.0,4.0,6.0,16.0,1.0,9.0,9.0,20.0,1.0,9.0,21.0,6.0,1.0,15.0,6.0,4.0,1.0,3.0,1.0,2.0,4.0,2.0,2.0,0.7777777777777778,0.45,0.1111111111111111,0.47368421052631576,0.25316455696202533,0.058823529411764705,0.045454545454545456,0.05063291139240506,0.75,0.75,0.6666666666666666,0.20253164556962025,0.375,0.375,0.8333333333333334,0.3333333333333333,0.36,0.1111111111111111,0.4,26.135,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
101158,1610612754,Orien Greene,Orien Greene,101158,IND,5991.0,100,-20.0,198,209,101.0,108,27,407,7.0,11.0,1.0,2.0,4.0,6.0,1.0,3.0,3.0,7.0,11.0,21,7,32,221,1.0,6.0,,2.0,5.0,8.0,3.0,16.0,4.0,18.0,2.0,,7.0,3.0,10.0,3.0,,3.0,2.0,2.0,23.0,2.0,3.0,3.0,11.0,,14,5.0,19,1.0,7.0,6.0,7.0,,1.0,1.0,14,,6.0,3.0,11.0,1.0,3.0,10.0,,9,1.0,4.0,1.0,2.0,1.0,2.0,1.0,,,,16.0,101.0,1.0,1.0,0.18181818181818182,0.2,0.5238095238095238,0.16666666666666666,0.625,0.5208333333333334,0.14285714285714285,0.7222222222222222,0.5714285714285714,0.14285714285714285,0.7272727272727273,,,,,18.34061135371179,0.5,,0.16176470588235295,0.05660377358490566,0.16666666666666666,0.08695652173913043,0.16279069767441862,0.06578947368421052,0.05263157894736842,0.14285714285714285,,0.05555555555555555,0.2,0.0625,0.1875,0.23076923076923078,0.08333333333333333,0.5,0.4583333333333333,0.6363636363636364,0.6363636363636364,0.2857142857142857,0.125,0.3333333333333333,0.3333333333333333,,0.2916666666666667,0.42857142857142855,0.42857142857142855,,0.2857142857142857,0.5,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.5039541666666667,0.4801928571428572,0.5388222222222222,0.14814814814814814,0.16666666666666666,0.0625,0.5,7.199999999999998,0.51010101010101,,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,,3.0,,2.0,1.0,7.0,2.0,5.0,1.0,1.0,,,1.0,,0.3333333333333333,1.0,0.3333333333333333,0.125,0.2,,0.041666666666666664,,,,0.08333333333333333,0.5,0.5,,,0.1111111111111111,1.0,0.5,25.03333333333333,1.0,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
101185,1610612754,Rawle Marshall,Rawle Marshall,101185,IND,3020.0,50,-3.0,101,107,67.0,74,12,208,1.0,3.0,,,1.0,1.0,,4.0,2.0,2.0,3.0,9,5,11,105,,1.0,,,2.0,4.0,5.0,9.0,4.0,2.0,,1.0,2.0,1.0,3.0,,1.0,1.0,1.0,,7.0,,,1.0,3.0,,4,,4,,2.0,1.0,2.0,1.0,1.0,1.0,4,,3.0,1.0,2.0,,,4.0,,6,,2.0,1.0,,,,,,,,9.0,67.0,,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,,0.5,0.3,,0.5,0.4230769230769231,,0.6428571428571429,0.1111111111111111,0.3333333333333333,,,14.782608695652176,0.5,,0.08823529411764706,,0.125,,0.09523809523809523,,,,,,0.09090909090909091,0.2857142857142857,,,,,0.3,0.3333333333333333,0.5,1.0,0.4,,,,0.2,1.0,1.0,0.5,,,0.25,1.0,0.4,0.509865,0.5791,0.50315,0.16666666666666666,0.18181818181818182,,0.8181818181818182,8.522222222222222,0.6633663366336634,,,,1.0,,,,1.0,,,,,,1.0,,2.0,1.0,1.0,,1.0,,,,,,,,0.1,,0.25,,,,,0.1,,,,,,,,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
200761,1610612754,Shawne Williams,Shawne Williams,200761,IND,33361.0,556,-127.0,1051,1061,315.0,398,125,2112,35.0,50.0,13.0,22.0,12.0,18.0,9.0,18.0,12.0,40.0,56.0,108,11,180,1186,14.0,25.0,,37.0,19.0,36.0,7.0,69.0,50.0,62.0,22.0,6.0,17.0,5.0,22.0,4.0,1.0,5.0,3.0,9.0,49.0,7.0,22.0,8.0,35.0,7.0,50,33.0,83,7.0,15.0,10.0,9.0,,5.0,3.0,24,2.0,5.0,43.0,69.0,4.0,4.0,27.0,4.0,20,4.0,10.0,2.0,8.0,4.0,8.0,3.0,1.0,,,69.0,315.0,12.0,1.0,0.44642857142857145,0.5555555555555556,0.5185185185185185,0.56,0.5277777777777778,0.528125,0.6379310344827587,0.5961538461538461,0.5357142857142857,0.6379310344827587,0.5948275862068966,0.05555555555555555,0.06,0.1111111111111111,0.025,16.05351170568562,0.625,0.15217391304347827,0.09971509971509972,0.06340057636887608,0.07692307692307693,0.056,0.0945054945054945,0.0614406779661017,0.10344827586206896,0.045454545454545456,0.05333333333333334,0.045454545454545456,0.12605042016806722,0.07692307692307693,0.09219858156028368,0.06349206349206349,0.09210526315789473,0.375,0.3125,0.7,0.7446808510638298,0.37142857142857144,0.1125,0.5,0.5625,0.3333333333333333,0.25,0.3,0.3076923076923077,0.75,0.7586206896551724,0.5909090909090909,0.34615384615384615,0.6666666666666666,0.6375,0.49350812500000013,0.5203208333333333,0.47362788461538446,0.060240963855421686,0.08771929824561403,0.20555555555555555,0.38333333333333336,9.004629629629626,0.29971455756422455,13.0,28.0,6.0,24.0,4.0,7.0,19.0,52.0,8.0,16.0,54.0,3.0,,24.0,6.0,6.0,6.0,,,4.0,,3.0,1.0,0.9473684210526315,0.36538461538461536,0.5,0.36538461538461536,0.325,0.08108108108108109,0.0975609756097561,0.175,0.4642857142857143,0.48148148148148145,0.9230769230769231,0.15,0.25,0.25,1.0,,0.1346153846153846,0.5714285714285714,0.25,24.228846153846145,,4.0,,3.0,4.0,4.0,9.0,3.0,1.0,4.0,1.0,0.75,0.019230769230769232,0.03571428571428571,0.11764705882352941,0.13793103448275862,0.75,1.0,0.17307692307692307,0.4444444444444444,,,,,,,True,,,,,,
2399,1610612754,Mike Dunleavy,Mike Dunleavy,2399,IND,12614.0,210,-52.0,401,407,128.0,127,46,808,8.0,10.0,2.0,3.0,1.0,1.0,5.0,14.0,13.0,26.0,26.0,50,19,80,445,4.0,7.0,,8.0,5.0,7.0,10.0,20.0,36.0,16.0,4.0,2.0,22.0,3.0,25.0,3.0,,12.0,6.0,4.0,53.0,5.0,4.0,4.0,26.0,1.0,31,9.0,40,,6.0,4.0,3.0,,2.0,2.0,9,1.0,1.0,7.0,18.0,1.0,1.0,19.0,,24,1.0,10.0,2.0,4.0,3.0,4.0,1.0,,,,20.0,128.0,5.0,2.0,0.6923076923076923,0.75,0.52,0.5714285714285714,0.7142857142857143,0.4621212121212121,0.5714285714285714,0.4166666666666667,0.512987012987013,0.5714285714285714,0.5555555555555556,0.04,,0.07142857142857142,0.038461538461538464,18.984547461368653,0.6666666666666666,0.0625,0.1793103448275862,0.028368794326241134,0.08695652173913043,0.1,0.15706806282722513,0.04712041884816754,0.03333333333333333,0.02,0.03278688524590164,0.10810810810810811,0.09302325581395349,0.18604651162790697,0.23728813559322035,0.10344827586206896,,0.25,0.15151515151515152,0.8,0.8,0.75,0.21212121212121213,0.35714285714285715,0.38461538461538464,0.2,0.3939393939393939,0.5,0.52,0.8461538461538461,0.42857142857142855,0.6666666666666666,0.08333333333333333,1.0,0.3939393939393939,0.4688462121212122,0.47298,0.4692125,0.13333333333333333,0.1694915254237288,0.1,0.25,12.687999999999999,0.3192019950124688,1.0,3.0,2.0,13.0,,4.0,3.0,16.0,,5.0,9.0,,,13.0,2.0,5.0,4.0,1.0,,3.0,1.0,,1.0,1.0,0.1875,,0.1875,0.24242424242424243,0.07692307692307693,0.058823529411764705,0.045454545454545456,0.3333333333333333,0.3333333333333333,1.0,0.19696969696969696,0.15384615384615385,0.15384615384615385,1.0,,0.3333333333333333,,0.15384615384615385,25.11875,,,,,,,1.0,,,,,,,,,,,,0.08333333333333333,,,,,,,,True,,,,,,
353,1610612754,Darrell Armstrong,Darrell Armstrong,353,IND,17935.0,299,-54.0,568,570,162.0,189,72,1138,8.0,9.0,,,2.0,3.0,3.0,13.0,10.0,24.0,21.0,46,15,129,636,2.0,4.0,,13.0,5.0,12.0,10.0,29.0,26.0,16.0,,1.0,33.0,18.0,51.0,9.0,9.0,10.0,4.0,19.0,120.0,3.0,5.0,10.0,18.0,2.0,30,9.0,39,4.0,14.0,9.0,7.0,,5.0,2.0,21,1.0,9.0,3.0,19.0,1.0,,16.0,,18,1.0,4.0,2.0,,,,,,,,29.0,162.0,7.0,2.0,0.6190476190476191,0.6190476190476191,0.45652173913043476,0.5,0.4166666666666667,0.49137931034482757,0.4642857142857143,0.296875,0.524390243902439,0.4642857142857143,0.3918918918918919,0.021739130434782608,,0.07692307692307693,,22.119815668202765,0.6666666666666666,0.06896551724137931,0.0972972972972973,0.027932960893854747,0.18181818181818182,0.038461538461538464,0.11666666666666667,0.0311284046692607,0.027777777777777776,0.01694915254237288,0.03571428571428571,0.03571428571428571,0.08064516129032258,0.045454545454545456,0.13924050632911392,0.2,0.06557377049180328,,0.07758620689655173,0.8888888888888888,0.8888888888888888,0.75,0.11206896551724138,0.23076923076923078,0.25,0.6666666666666666,0.20689655172413793,0.4166666666666667,0.4166666666666667,0.5,,,0.09375,0.6666666666666666,0.6810344827586207,0.4958385321100917,0.47198181818181817,0.4745833333333334,0.049586776859504134,0.08163265306122448,0.10077519379844961,0.2248062015503876,12.895652173913042,0.2852112676056338,4.0,15.0,20.0,55.0,3.0,19.0,24.0,70.0,3.0,20.0,42.0,30.0,5.0,49.0,19.0,15.0,10.0,5.0,3.0,3.0,1.0,,,0.5833333333333334,0.34285714285714286,0.15,0.35384615384615387,0.603448275862069,0.045454545454545456,0.15,0.12931034482758622,0.26666666666666666,0.26666666666666666,1.0,0.47413793103448276,0.36363636363636365,0.36363636363636365,0.5,,0.59375,0.15789473684210525,0.3877551020408163,27.380000000000003,7.0,10.0,0.5,,3.0,,1.0,3.0,,1.0,,0.3,,,0.05263157894736842,0.21428571428571427,,,0.03125,,3.0,1.0,2.0,0.42857142857142855,1.0,0.027777777777777776,True,,,,,,
1766,1610612754,Maceo Baston,Maceo Baston,1766,IND,5645.0,94,-5.0,179,186,69.0,108,16,365,13.0,17.0,1.0,2.0,4.0,5.0,1.0,2.0,1.0,2.0,15.0,21,8,44,206,1.0,2.0,,2.0,5.0,7.0,2.0,18.0,26.0,4.0,,1.0,3.0,,3.0,,,2.0,,1.0,6.0,,2.0,3.0,7.0,4.0,14,2.0,16,,4.0,2.0,3.0,,2.0,1.0,7,2.0,2.0,6.0,12.0,1.0,1.0,11.0,,9,3.0,5.0,1.0,1.0,1.0,1.0,,1.0,1.0,,18.0,69.0,1.0,,0.8666666666666667,0.8666666666666667,0.7142857142857143,0.5,0.7142857142857143,0.6923076923076923,0.5,0.8,0.7586206896551724,0.5,0.8181818181818182,0.047619047619047616,0.058823529411764705,,,18.274111675126903,0.5714285714285714,0.36363636363636365,0.125,0.04878048780487805,0.17647058823529413,,0.136986301369863,0.034482758620689655,0.18181818181818182,,,,0.125,0.07692307692307693,0.14814814814814814,0.2727272727272727,,,0.6538461538461539,0.7647058823529411,0.8125,0.9230769230769231,0.07692307692307693,0.5,0.5,,0.07692307692307693,0.5,0.5,1.0,1.0,0.5,0.5,0.8,0.8461538461538461,0.5459134615384615,0.5213,0.5151049999999999,0.17857142857142858,0.21739130434782608,0.045454545454545456,0.4090909090909091,2.7904761904761908,0.3854748603351955,,,2.0,5.0,2.0,3.0,2.0,5.0,2.0,3.0,6.0,,,5.0,2.0,1.0,,1.0,,4.0,,,,1.0,0.4,0.6666666666666666,0.4,0.19230769230769232,,,,,,,0.19230769230769232,0.4,0.4,1.0,1.0,0.3,0.6666666666666666,0.4,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,6507.0,108,-25.0,194,197,30.0,70,29,391,4.0,5.0,1.0,1.0,,,1.0,3.0,,,5.0,8,3,13,213,2.0,4.0,,4.0,,,2.0,2.0,8.0,2.0,2.0,,4.0,,4.0,,,2.0,,2.0,8.0,2.0,7.0,3.0,11.0,4.0,18,10.0,28,,3.0,3.0,1.0,,,,4,2.0,1.0,3.0,8.0,2.0,1.0,4.0,,4,,1.0,1.0,1.0,1.0,1.0,,,,,2.0,30.0,,1.0,0.8,1.0,0.625,0.5,,0.625,0.5,,0.65,0.5,1.0,,,,,6.086956521739131,0.75,0.4,0.1746031746031746,0.0875,0.2,0.08695652173913043,0.1794871794871795,0.08737864077669903,0.125,0.08695652173913043,0.06060606060606061,0.06666666666666667,0.08695652173913043,0.3181818181818182,0.1111111111111111,0.25,,,0.625,0.8,0.8,0.75,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,,0.25,1.0,,,0.625,0.50305,0.42175,,0.1111111111111111,0.1111111111111111,0.3076923076923077,0.15384615384615385,3.4875,0.15463917525773196,,,,,,,,,,,,,,,,3.0,1.0,2.0,,,,,,,,,,,0.125,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.2,,,,,,,,,,,,True,,,,,,
2211,1610612754,Troy Murphy,Troy Murphy,2211,IND,14656.0,244,-70.0,453,459,119.0,138,58,912,7.0,12.0,1.0,4.0,1.0,4.0,1.0,3.0,21.0,48.0,29.0,63,13,95,526,2.0,6.0,,7.0,5.0,13.0,2.0,18.0,40.0,18.0,2.0,3.0,17.0,3.0,20.0,3.0,,8.0,3.0,6.0,43.0,4.0,8.0,9.0,16.0,8.0,33,12.0,45,1.0,4.0,3.0,5.0,,1.0,1.0,9,1.0,2.0,19.0,28.0,3.0,1.0,14.0,3.0,16,2.0,8.0,1.0,6.0,5.0,6.0,3.0,,,,18.0,119.0,3.0,1.0,0.6896551724137931,0.7142857142857143,0.4603174603174603,0.3333333333333333,0.38461538461538464,0.4939759036144578,0.3888888888888889,0.42105263157894735,0.5277777777777778,0.3888888888888889,0.45,0.047619047619047616,0.16666666666666666,0.3333333333333333,,19.07514450867052,0.4444444444444444,0.47058823529411764,0.10256410256410256,0.04819277108433735,0.17647058823529413,0.0625,0.12077294685990338,0.05217391304347826,0.02857142857142857,0.061224489795918366,0.04878048780487805,0.06382978723404255,0.09375,0.13513513513513514,0.09090909090909091,0.21212121212121213,0.025,0.5,0.14457831325301204,0.5833333333333334,0.7,0.42857142857142855,0.03614457831325301,0.3333333333333333,0.5,,0.5783132530120482,0.4375,0.4375,0.8095238095238095,0.4444444444444444,0.25,0.21052631578947367,0.25,0.3855421686746988,0.44839999999999997,0.540575,0.43850263157894737,0.0898876404494382,0.11594202898550725,0.07368421052631578,0.18947368421052632,14.366666666666667,0.26269315673289184,,4.0,8.0,16.0,2.0,5.0,8.0,20.0,2.0,6.0,21.0,3.0,,16.0,8.0,5.0,5.0,,3.0,,,1.0,,0.875,0.4,0.3333333333333333,0.4,0.24096385542168675,0.058823529411764705,0.1111111111111111,0.04819277108433735,,,,0.1927710843373494,0.5,0.5,0.875,,0.2631578947368421,0.4,0.5,25.1,3.0,3.0,0.3333333333333333,,,,1.0,1.0,,,,0.3333333333333333,,,,,,,0.05263157894736842,,1.0,,,0.3333333333333333,1.0,,True,,,,,,
