EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,FG2A,OpponentPoints,Fg2aBlocked,OffThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,SecondChanceOffPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,Steals,BadPassSteals,PenaltyTurnovers,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,AtRimFGM,Corner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefShortMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PtsPutbacks,HeaveMakes,HeaveAttempts,Fg3aBlocked,OffTwoPtRebounds,FTOffRebounds,SelfOReb,LostBallSteals,Travels,SecondChanceTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,Loose Ball Fouls Drawn,BlockedLongMidRange,OffensiveGoaltends,ShortMidRangeAssists,Loose Ball Fouls,Offensive Fouls Drawn,ShortMidRangePctBlocked,DefensiveGoaltends,SecondChanceFtPoints,BlockedShortMidRange,OffShortMidRangeReboundPct,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,3SecondViolations,Defensive 3 Seconds Violations,PenaltyCorner3FGM,LongMidRangePctBlocked,PenaltyCorner3Accuracy,Technical Free Throw Trips,on,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,Corner3PctBlocked,BlockedCorner3
1956,1610612739,Ira Newble,Ira Newble,1956,CLE,1320.0,22,44,45,13,21,89,2.0,3.0,61,1.0,,2,,2,1.0,3,,,1.0,3.0,3.0,1,13,,0.3333333333333333,,12.5,,,0.125,,0.10526315789473684,0.05,,0.125,0.5,0.75,0.5677625,6.633333333333334,0.29545454545454547,-23.0,4.0,,1.0,1.0,1.0,,,,1.0,1.0,2.0,5.0,1.0,,3.0,,3.0,,,1.0,,1.0,,,,,2.0,,,,,2.0,1.0,,3.0,,1.0,1.0,1.0,,0.375,0.5,1.5,0.25,,0.16666666666666666,,,0.25,,,0.25,,,,,1.0,,0.58125,0.2,0.25,0.6,23.3,,1.0,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,0.6183,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,1.0,,1.5,,,,0.08333333333333333,0.2,,0.5,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,True,,,,,,,,,
2400,1610612739,Drew Gooden,Drew Gooden,2400,CLE,3904.0,65,118,121,3,21,239,4.0,16.0,153,1.0,,8,1.0,12,8.0,20,1.0,1.0,1.0,1.0,5.0,6,3,,0.0625,0.25,15.000000000000002,1.0,0.3333333333333333,0.22857142857142856,,0.22916666666666666,0.07936507936507936,,0.25,0.25,0.25,0.41675,10.90625,0.025423728813559324,-45.0,19.0,3.0,6.0,,,,,8.0,,,5.0,21.0,,,,6.0,,,,2.0,,2.0,,,1.0,1.0,4.0,3.0,1.0,1.0,,8.0,3.0,1.0,,,,,,0.5,0.5,0.525,,,0.23076923076923078,0.21428571428571427,,0.6,0.375,0.5,0.5,,,,,,,,,0.15789473684210525,0.15789473684210525,,,2.0,,,,2.0,2.0,,,8.0,10.0,,,,,,,0.625,0.8333333333333334,,1.0,1.0,1.0,0.2222222222222222,0.5,0.6666666666666666,1.0,,,,,,,0.48205,0.38095238095238093,2.0,2.0,,,3.0,6.0,,,,,,,,4.0,,,,5.0,3.0,,,,,1.0,1.0,1.0,1.0,,,,,,0.6,0.10204081632653061,0.2,0.07142857142857142,,1.0,,0.375,0.5,0.5,0.6666666666666666,1.0,1.0,,,,,,,,,,,,1.0,,,,4.0,,,,,,,,,,,True,,,,,,,,,
1513,1610612739,Scot Pollard,Scot Pollard,1513,CLE,644.0,11,19,18,10,6,37,,1.0,8,,,3,,4,,4,,,,,,1,10,,,,4.545454545454546,,,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,,,0.3545,20.3,0.5263157894736842,12.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,1.0,,,,,,,,,,0.3545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
200789,1610612739,Daniel Gibson,Daniel Gibson,200789,CLE,1806.0,30,56,56,24,23,112,,2.0,42,,1.0,2,,2,2.0,4,2.0,,3.0,,1.0,1,24,,,,13.636363636363635,0.6666666666666666,,0.08,0.1,0.06666666666666667,0.06896551724137931,,,,0.6666666666666666,0.47325833333333334,15.6,0.42857142857142855,8.0,9.0,1.0,2.0,1.0,,2.0,3.0,1.0,2.0,4.0,,8.0,1.0,,3.0,,6.0,3.0,2.0,1.0,,1.0,,,,,2.0,,1.0,1.0,,,,,3.0,,1.0,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,1.5,0.6666666666666666,,0.16666666666666666,,,0.3333333333333333,0.5,0.5,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,1.0,,0.6666666666666666,0.4764,,,0.375,25.55,,,,,,,,,,2.0,,,2.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,2.0,,,,,1.0,,1.5,,,,0.05263157894736842,0.1111111111111111,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,0.2,,,,,,,,True,,,,,,,,,
2544,1610612739,LeBron James,LeBron James,2544,CLE,5792.0,97,177,180,8,24,357,16.0,38.0,216,2.0,1.0,4,,9,1.0,10,4.0,1.0,9.0,2.0,5.0,16,8,,0.05263157894736842,0.125,31.27962085308057,0.4444444444444444,,0.07547169811320754,0.043478260869565216,0.1323529411764706,0.01020408163265306,,0.058823529411764705,0.3076923076923077,0.5769230769230769,0.4987749999999999,9.90263157894737,0.04519774011299435,-35.0,30.0,4.0,19.0,3.0,,2.0,11.0,17.0,3.0,14.0,12.0,55.0,2.0,1.0,3.0,24.0,3.0,11.0,2.0,15.0,7.0,22.0,2.0,5.0,5.0,7.0,51.0,5.0,2.0,2.0,1.0,20.0,14.0,,3.0,,0.3333333333333333,0.21428571428571427,0.21428571428571427,0.4473684210526316,0.41346153846153844,0.47368421052631576,0.5,0.2692307692307692,0.3333333333333333,0.045454545454545456,0.38461538461538464,,0.36538461538461536,0.21052631578947367,0.21052631578947367,0.057692307692307696,0.21153846153846154,0.18181818181818182,0.18181818181818182,0.5,,0.18181818181818182,0.43015000000000003,0.24561403508771928,0.32558139534883723,0.05454545454545454,25.02857142857143,11.0,1.0,,2.0,2.0,5.0,,2.0,5.0,10.0,6.0,2.0,3.0,5.0,1.0,9.0,0.29411764705882354,0.29411764705882354,,0.4,0.2857142857142857,0.3125,0.14285714285714285,0.6875,0.7857142857142857,0.25,0.3333333333333333,0.3333333333333333,,0.2857142857142857,,,0.5103875,0.09090909090909091,1.0,3.0,1.0,1.0,2.0,3.0,,,,2.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.3333333333333333,,,,,,,,1.0,0.2727272727272727,0.057692307692307696,0.6666666666666666,0.6666666666666666,0.5,0.42857142857142855,0.3333333333333333,,,,0.3333333333333333,1.0,0.6666666666666666,,,,,3.0,,,,,1.0,,,0.07692307692307693,1.0,,,,,,1.0,True,,,,,,,,,
101204,1610612739,Dwayne Jones,Dwayne Jones,101204,CLE,890.0,15,24,26,15,13,50,,,25,,,2,,3,,3,,,1.0,,1.0,5,15,1.0,,,12.5,,,0.2,,0.1875,,,,,,,,0.625,2.0,5.0,,,,,,,,,,3.0,3.0,,3.0,3.0,,,,,,,,,,,,,1.0,,,,6.0,2.0,1.0,3.0,1.0,,,,,,0.5,0.5,,0.16666666666666666,0.25,0.16666666666666666,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,0.25,0.3333333333333333,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,False,1.0,,,,,,,,
133,1610612739,David Wesley,David Wesley,133,CLE,19230.0,320,600,610,175,188,1210,12.0,34.0,591,2.0,2.0,17,1.0,27,3.0,30,13.0,4.0,16.0,15.0,29.0,20,175,5.0,0.058823529411764705,0.16666666666666666,13.88888888888889,0.8125,0.038461538461538464,0.0787037037037037,0.02666666666666667,0.08996539792387544,0.01098901098901099,0.08,0.16,0.17142857142857143,0.6857142857142857,0.5232840579710146,12.967647058823527,0.2916666666666667,4.0,68.0,7.0,22.0,17.0,2.0,6.0,19.0,12.0,8.0,36.0,16.0,64.0,9.0,11.0,23.0,8.0,24.0,19.0,6.0,19.0,10.0,29.0,7.0,3.0,11.0,7.0,68.0,9.0,11.0,7.0,6.0,22.0,7.0,4.0,23.0,4.0,1.0,0.2222222222222222,0.2222222222222222,0.35294117647058826,0.34285714285714286,0.3987341772151899,0.39285714285714285,0.5142857142857142,0.1232876712328767,0.07,0.10714285714285714,0.17647058823529413,0.3142857142857143,0.3181818181818182,0.3181818181818182,0.24285714285714285,0.2714285714285714,0.3157894736842105,0.3157894736842105,1.0,0.09523809523809523,0.3157894736842105,0.49206500000000003,0.09333333333333334,0.1794871794871795,0.359375,24.436111111111114,5.0,2.0,2.0,2.0,2.0,6.0,2.0,4.0,10.0,16.0,,3.0,9.0,3.0,,2.0,0.6666666666666666,0.7272727272727273,0.5,0.3333333333333333,0.5,0.5,0.030303030303030304,0.4166666666666667,0.5,0.8571428571428571,0.11764705882352941,0.11764705882352941,1.0,0.2,1.0,1.0,0.45769166666666666,0.15625,1.0,1.0,3.0,5.0,,,,2.0,,7.0,6.0,12.0,,2.0,,,,1.0,,1.0,4.0,,,4.0,2.0,4.0,,,0.5,0.2857142857142857,,,,0.005050505050505051,0.015625,,0.021739130434782608,,0.4,,,,,0.1,1.0,0.2,,,0.23809523809523808,0.6,0.3333333333333333,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,2.0,False,,,,,,,,,
1513,1610612739,Scot Pollard,Scot Pollard,1513,CLE,5881.0,98,179,179,85,77,358,15.0,25.0,195,2.0,2.0,7,3.0,12,15.0,27,1.0,1.0,4.0,14.0,27.0,9,85,1.0,0.08,0.06666666666666667,14.761904761904761,0.25,0.375,0.1206896551724138,0.1111111111111111,0.11842105263157894,0.17647058823529413,0.25,0.11764705882352941,0.6,0.6,0.5079959999999999,6.756000000000001,0.4748603351955307,-16.0,24.0,4.0,9.0,,,,,11.0,,,2.0,24.0,,2.0,10.0,6.0,,,,3.0,,3.0,,,,3.0,6.0,2.0,4.0,1.0,1.0,4.0,1.0,1.0,10.0,1.0,,,,0.44,0.44,0.4444444444444444,0.3125,,0.1111111111111111,0.09375,0.15384615384615385,,0.36,0.4444444444444444,0.4444444444444444,,,,,,,,0.4735214285714285,0.038461538461538464,0.038461538461538464,0.4166666666666667,,7.0,,,,3.0,8.0,,,6.0,16.0,,1.0,,3.0,1.0,,0.7272727272727273,1.0,,0.375,0.375,0.375,0.2222222222222222,0.4666666666666667,0.5,1.0,,,,,,,0.5494875,0.25,3.0,8.0,1.0,7.0,,1.0,,,,,4.0,14.0,,6.0,,,,13.0,,3.0,3.0,1.0,2.0,1.0,1.0,1.0,,,0.2857142857142857,0.2857142857142857,,,,0.19402985074626866,0.3157894736842105,0.15151515151515152,0.25,,0.5714285714285714,0.04,,,,1.0,0.375,,,,0.5,0.14285714285714285,,,3.0,,,,2.0,4.0,1.0,1.0,,,0.13333333333333333,0.07142857142857142,,,,,,,,False,,,,,,,,,
200789,1610612739,Daniel Gibson,Daniel Gibson,200789,CLE,57440.0,957,1793,1808,446,495,3601,48.0,105.0,1812,12.0,9.0,48,1.0,62,26.0,88,18.0,5.0,41.0,51.0,93.0,42,446,15.0,0.11428571428571428,0.20833333333333334,13.374880153403645,0.43902439024390244,0.01694915254237288,0.07766990291262135,0.036290322580645164,0.07493857493857493,0.0286368843069874,0.02247191011235955,0.08771929824561403,0.21333333333333335,0.7466666666666667,0.5308278026905829,9.048571428571426,0.2487451199107641,76.0,258.0,19.0,44.0,46.0,10.0,31.0,74.0,45.0,50.0,120.0,28.0,268.0,29.0,11.0,60.0,54.0,141.0,72.0,31.0,43.0,25.0,68.0,16.0,9.0,23.0,15.0,161.0,13.0,22.0,11.0,8.0,39.0,14.0,4.0,60.0,3.0,0.94,0.4166666666666667,0.423728813559322,0.42857142857142855,0.5333333333333333,0.5606694560669456,0.5172413793103449,0.5333333333333333,0.0663265306122449,0.06296296296296296,0.08275862068965517,0.0196078431372549,0.19555555555555557,0.4318181818181818,0.4318181818181818,0.20444444444444446,0.3288888888888889,0.4189189189189189,0.4189189189189189,0.9032258064516129,0.19230769230769232,0.4305555555555556,0.514864,0.07659574468085106,0.125,0.22388059701492538,24.836666666666666,25.0,19.0,2.0,8.0,5.0,11.0,6.0,16.0,32.0,36.0,9.0,2.0,13.0,23.0,5.0,7.0,0.4,0.42857142857142855,0.375,0.45454545454545453,0.5185185185185185,0.5517241379310345,0.0903954802259887,0.5208333333333334,0.6578947368421053,0.5263157894736842,0.41304347826086957,0.41304347826086957,1.0,0.2962962962962963,0.25,1.0,0.5499361111111111,0.11940298507462686,5.0,8.0,6.0,10.0,1.0,13.0,4.0,8.0,5.0,19.0,11.0,23.0,9.0,6.0,,2.0,,16.0,1.0,4.0,11.0,6.0,4.0,8.0,5.0,8.0,4.0,0.3103448275862069,0.4782608695652174,0.47115384615384615,,,0.011627906976744186,0.0256,0.025252525252525252,0.016129032258064516,0.035398230088495575,0.5,0.32,0.057777777777777775,0.07692307692307693,0.09090909090909091,,0.2962962962962963,0.625,0.2962962962962963,0.5,1.0,0.19230769230769232,0.6,0.36538461538461536,0.2631578947368421,2.0,,,5.0,1.0,2.0,0.15384615384615385,,4.0,3.0,0.03910614525139665,0.0440251572327044,0.2,,2.0,4.0,,0.4,,False,,2.0,1.0,4.0,0.032520325203252036,,,,
2562,1610612739,Sasha Pavlovic,Sasha Pavlovic,2562,CLE,88817.0,1480,2827,2802,699,729,5629,188.0,328.0,2773,34.0,5.0,91,14.0,129,23.0,152,54.0,24.0,97.0,54.0,138.0,104,699,25.0,0.10365853658536585,0.14893617021276595,18.881759853345557,0.5567010309278351,0.15384615384615385,0.09173387096774194,0.015105740181268883,0.08942457231726283,0.016730038022813688,0.018867924528301886,0.06711409395973154,0.4,0.7021276595744681,0.5499244111349035,7.124999999999998,0.24725857799787762,251.0,376.0,31.0,100.0,52.0,17.0,39.0,90.0,158.0,60.0,142.0,97.0,593.0,40.0,28.0,158.0,134.0,177.0,88.0,39.0,85.0,16.0,101.0,9.0,7.0,42.0,28.0,218.0,24.0,55.0,31.0,17.0,120.0,55.0,10.0,158.0,9.0,0.9833333333333333,0.4225352112676056,0.42857142857142855,0.4817073170731707,0.5276595744680851,0.5662188099808061,0.572463768115942,0.3021276595744681,0.08163265306122448,0.1141552511415525,0.06862745098039216,0.1111111111111111,0.2127659574468085,0.31,0.31,0.11063829787234042,0.19148936170212766,0.43333333333333335,0.43333333333333335,1.0,0.14166666666666666,0.4431818181818182,0.5645610169491525,0.10763209393346379,0.14905149051490515,0.26644182124789206,24.938732394366195,114.0,21.0,4.0,5.0,13.0,29.0,4.0,5.0,42.0,182.0,3.0,6.0,30.0,43.0,22.0,14.0,0.5759493670886076,0.5870967741935483,0.8,0.4482758620689655,0.5588235294117647,0.5833333333333334,0.08203125,0.6063829787234043,0.7125,0.5161290322580645,0.40384615384615385,0.40384615384615385,0.9523809523809523,0.14705882352941177,0.8,1.0,0.5752232142857142,0.07082630691399663,12.0,22.0,33.0,51.0,13.0,40.0,,,9.0,23.0,41.0,80.0,16.0,6.0,,2.0,,17.0,1.0,3.0,24.0,9.0,10.0,17.0,14.0,17.0,9.0,0.4,0.5125,0.5416666666666666,,,0.009433962264150943,0.017276422764227643,0.03293413173652695,0.007894736842105263,0.014150943396226415,0.5294117647058824,0.6140350877192983,0.0851063829787234,0.325,0.38235294117647056,0.38461538461538464,0.6470588235294118,0.5454545454545454,,,,0.425,0.6470588235294118,0.19166666666666668,0.391304347826087,5.0,1.0,,15.0,6.0,8.0,0.15,4.0,4.0,2.0,0.011111111111111112,0.013333333333333334,0.5,,,7.0,,0.4117647058823529,5.0,False,1.0,3.0,,,,,,,
1716,1610612739,Larry Hughes,Larry Hughes,1716,CLE,153413.0,2557,4849,4847,1189,1243,9696,223.0,718.0,4942,53.0,9.0,170,3.0,222,40.0,262,88.0,34.0,149.0,75.0,164.0,226,1189,24.0,0.07381615598885793,0.17040358744394618,21.580439404677534,0.5906040268456376,0.017857142857142856,0.1,0.019067796610169493,0.10073597056117756,0.01716001716001716,0.02631578947368421,0.10097087378640776,0.23824786324786323,0.47115384615384615,0.4987804487179489,11.161838440111417,0.2452051969478243,221.0,680.0,139.0,358.0,54.0,8.0,53.0,164.0,302.0,70.0,218.0,207.0,1021.0,51.0,82.0,272.0,304.0,192.0,164.0,53.0,203.0,50.0,253.0,28.0,22.0,103.0,66.0,556.0,49.0,88.0,47.0,36.0,307.0,142.0,24.0,272.0,22.0,0.9142857142857143,0.3211009174311927,0.3211009174311927,0.4206128133704735,0.43482905982905984,0.4766355140186916,0.5354330708661418,0.2329059829059829,0.10337552742616034,0.1193029490616622,0.09734513274336283,0.11851851851851852,0.38247863247863245,0.388268156424581,0.3937677053824363,0.057692307692307696,0.1752136752136752,0.3231707317073171,0.3231707317073171,0.8867924528301887,0.03980099502487562,0.3231707317073171,0.5045589552238807,0.13862332695984703,0.17191283292978207,0.2664054848188051,24.757339449541288,115.0,17.0,12.0,30.0,25.0,62.0,13.0,34.0,102.0,300.0,18.0,13.0,54.0,61.0,20.0,34.0,0.4966887417218543,0.5050505050505051,0.38235294117647056,0.4032258064516129,0.4635416666666667,0.4766355140186916,0.06605922551252848,0.515695067264574,0.6216216216216216,0.49640287769784175,0.3148148148148148,0.32075471698113206,1.0,0.3125,0.4,0.8333333333333334,0.48716463414634137,0.09990205680705191,8.0,20.0,33.0,53.0,48.0,137.0,1.0,4.0,14.0,43.0,71.0,150.0,16.0,10.0,,,1.0,31.0,,11.0,41.0,12.0,7.0,25.0,15.0,26.0,15.0,0.3137254901960784,0.47333333333333333,0.472636815920398,0.0045871559633027525,,,0.016675632060247445,0.0216998191681736,0.01649746192893401,0.021653543307086614,0.5769230769230769,0.5565217391304348,0.14636752136752137,0.35036496350364965,0.3779527559055118,0.3541666666666667,0.20833333333333334,0.4,0.041666666666666664,0.25,1.0,0.263681592039801,0.6226415094339622,0.21393034825870647,0.32558139534883723,4.0,4.0,,34.0,3.0,11.0,0.072992700729927,,13.0,6.0,0.011583011583011582,0.015625,0.25,,,2.0,0.013966480446927373,0.25,3.0,False,6.0,,1.0,3.0,0.013636363636363636,1.0,1.0,0.018518518518518517,
2544,1610612739,LeBron James,LeBron James,2544,CLE,185635.0,3094,5847,5826,1596,1659,11673,553.0,1273.0,5871,45.0,16.0,295,23.0,434,82.0,516,121.0,35.0,241.0,73.0,166.0,499,1596,24.0,0.03534956794972506,0.048824593128390596,30.781687030766964,0.5020746887966805,0.11274509803921569,0.14278799612778315,0.0243161094224924,0.15330100708690786,0.0277878022374594,0.012987012987012988,0.08667736757624397,0.3524537922243467,0.5411089866156787,0.49998684887459816,8.83747054202671,0.2729604925602873,413.0,805.0,164.0,467.0,43.0,11.0,77.0,253.0,656.0,96.0,296.0,477.0,2077.0,87.0,210.0,630.0,890.0,144.0,243.0,76.0,330.0,118.0,448.0,62.0,56.0,189.0,101.0,1014.0,116.0,123.0,80.0,73.0,681.0,298.0,69.0,630.0,61.0,0.5,0.32432432432432434,0.3310104529616725,0.5153181461115475,0.5098789037603569,0.5563950350782515,0.5597147950089126,0.18865519439133205,0.1886178861788618,0.1768018018018018,0.1839080459770115,0.2,0.29764181007010837,0.3511777301927195,0.35268817204301073,0.027405991077119184,0.16124920331421289,0.30434782608695654,0.30677290836653387,0.42857142857142855,0.025821596244131457,0.31275720164609055,0.49075417661097864,0.16928251121076232,0.20080862533692723,0.3033220991815118,26.18243243243244,394.0,19.0,5.0,19.0,69.0,111.0,12.0,31.0,230.0,422.0,144.0,32.0,86.0,120.0,33.0,87.0,0.32164634146341464,0.3349206349206349,0.3870967741935484,0.6216216216216216,0.6126760563380281,0.6551724137931034,0.15135135135135136,0.7124773960216998,0.7490494296577946,0.2682926829268293,0.4418604651162791,0.4418604651162791,0.7894736842105263,0.13380281690140844,0.2631578947368421,0.6,0.5133601694915254,0.11073663938372653,49.0,62.0,113.0,163.0,98.0,253.0,7.0,12.0,17.0,76.0,177.0,339.0,22.0,52.0,1.0,9.0,2.0,61.0,5.0,25.0,43.0,23.0,14.0,54.0,40.0,54.0,31.0,0.25287356321839083,0.5221238938053098,0.49295774647887325,0.006756756756756757,0.007905138339920948,0.018867924528301886,0.028868906767628964,0.05188679245283019,0.020293122886133032,0.03369272237196765,0.5740740740740741,0.383248730964467,0.16124920331421289,0.38735177865612647,0.41350210970464135,0.16326530612244897,0.43661971830985913,0.7903225806451613,0.08450704225352113,0.5833333333333334,0.7142857142857143,0.3826291079812207,0.6932515337423313,0.1784037558685446,0.2236842105263158,8.0,3.0,,40.0,9.0,20.0,0.06324110671936758,3.0,56.0,11.0,0.01694915254237288,0.03044496487119438,0.16326530612244897,,,5.0,0.004282655246252677,0.45454545454545453,25.0,False,21.0,2.0,,4.0,0.013333333333333334,,,,
2760,1610612739,Anderson Varejao,Anderson Varejao,2760,CLE,109154.0,1819,3450,3480,1093,1138,6930,235.0,361.0,3453,42.0,32.0,212,46.0,333,178.0,511,19.0,7.0,63.0,144.0,254.0,281,1093,22.0,0.11634349030470914,0.12340425531914893,13.753438359589897,0.30158730158730157,0.359375,0.181662382176521,0.07142857142857142,0.18385650224215247,0.1013681592039801,0.1069182389937107,0.14241486068111456,0.6351351351351351,0.6594594594594595,0.5261434782608693,4.417728531855956,0.31681159420289856,258.0,472.0,13.0,49.0,,,,9.0,175.0,,9.0,153.0,503.0,7.0,70.0,168.0,140.0,,7.0,,55.0,15.0,70.0,8.0,7.0,42.0,9.0,155.0,75.0,72.0,36.0,17.0,255.0,105.0,33.0,168.0,32.0,,,,0.48476454293628807,0.47297297297297297,0.5164271047227926,0.5316455696202531,0.024324324324324326,0.19035532994923857,0.18232044198895028,0.17454545454545456,0.226890756302521,0.13243243243243244,0.2653061224489796,0.2708333333333333,,0.024324324324324326,,,,,,0.5350427884615384,0.23127753303964757,0.23595505617977527,0.33399602385685884,31.67777777777778,144.0,,,1.0,51.0,98.0,,1.0,143.0,210.0,,5.0,12.0,44.0,13.0,21.0,0.6,0.7394366197183099,,0.5204081632653061,0.5151515151515151,0.572,0.22259136212624583,0.6127659574468085,0.6990291262135923,0.46153846153846156,,,,0.010101010101010102,,,0.5820197674418603,0.28429423459244535,47.0,82.0,42.0,74.0,18.0,77.0,,,,7.0,49.0,99.0,,66.0,,2.0,,131.0,15.0,14.0,36.0,11.0,8.0,45.0,31.0,46.0,31.0,,0.494949494949495,0.46226415094339623,,,0.08620689655172414,0.11293103448275862,0.14540816326530612,0.0891304347826087,0.09655172413793103,0.6739130434782609,0.6319444444444444,0.20810810810810812,0.23376623376623376,0.27692307692307694,0.4444444444444444,0.8282828282828283,0.573170731707317,,,,0.6981132075471698,0.5675675675675675,0.0660377358490566,,30.0,4.0,,4.0,26.0,94.0,0.15584415584415584,,41.0,10.0,0.10714285714285714,0.05190311418685121,0.2765957446808511,7.0,1.0,,0.02040816326530612,,,False,4.0,,,,,1.0,,,1.0
