EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Loose Ball Fouls,Loose Ball Fouls Drawn,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,DefensiveGoaltends,Clear Path Fouls,3pt And 1 Free Throw Trips,on
101114,1610612762,Deron Williams,Deron Williams,101114,UTA,77802.0,1297.0,169.0,2485,2490.0,989,1110.0,386.0,4975,72.0,137.0,5.0,11.0,29.0,55.0,24.0,56.0,90.0,167.0,1.0,5.0,2.0,42.0,125.0,4.0,13.0,18.0,57.0,186.0,360.0,43.0,130.0,96.0,597.0,2711.0,26.0,47.0,4.0,13.0,8.0,72.0,71.0,141.0,18.0,59.0,54.0,250.0,112.0,260.0,90.0,39.0,4.0,6.0,119.0,42.0,34.0,2.0,279.0,69.0,348.0,58.0,11.0,149.0,35.0,95.0,765.0,5.0,17.0,1.0,38.0,57.0,1.0,96.0,23.0,119.0,6.0,41.0,17.0,24.0,71.0,20.0,46.0,44.0,5.0,25.0,2.0,7.0,115.0,9.0,39.0,64.0,111.0,6.0,101.0,9.0,126.0,8.0,5.0,38.0,1.0,25.0,5.0,1.0,1.0,2.0,3.0,6.0,3.0,1.0,250.0,989,22.0,23.0,0.3010752688172043,0.30434782608695654,0.6976744186046512,0.33076923076923076,0.3076923076923077,0.3050847457627119,0.3467741935483871,0.5166666666666667,0.5531914893617021,0.5035460992907801,0.5112244897959184,0.5333333333333333,0.49,0.543040293040293,0.5625,0.5277777777777778,0.2653061224489796,0.015384615384615385,0.09444444444444444,0.18248175182481752,0.125,0.011976047904191617,0.016,22.510231923601637,0.6173913043478261,0.00847457627118644,0.009259259259259259,0.07671601615074024,0.02009456264775414,0.12063492063492064,0.020161290322580645,0.08979206049149338,0.02010968921389397,0.027303754266211604,0.029556650246305417,0.008571428571428572,0.019801980198019802,0.021739130434782608,0.07142857142857142,0.06334841628959276,0.09060402684563758,0.12217194570135746,0.11702127659574468,0.028037383177570093,0.5,0.2795918367346939,0.5255474452554745,0.6428571428571429,0.2638888888888889,0.11428571428571428,0.42857142857142855,0.4897959183673469,0.125,0.3408163265306122,0.5389221556886228,0.5454545454545454,0.37777777777777777,0.01020408163265306,0.2,0.2,1.0,0.25510204081632654,0.336,0.34146341463414637,0.6904761904761905,0.18333333333333332,0.45454545454545453,0.4,0.21666666666666667,0.3076923076923077,0.5,0.275,0.5272727272727272,0.01,0.285,0.3157894736842105,0.5448979591836735,0.35294117647058826,0.4663922520661156,0.42973529411764705,0.4576438461538461,0.07485604606525911,0.09743589743589744,0.007633587786259542,0.12060301507537688,0.4187604690117253,10.214166666666669,26.491538461538465,0.39798792756539236,,,,,,,,,,,,,,,,,,True
101139,1610612762,CJ Miles,CJ Miles,101139,UTA,3207.0,53.0,-11.0,110,107.0,60,80.0,20.0,217,,3.0,,1.0,,1.0,,3.0,6.0,8.0,,2.0,2.0,2.0,7.0,,,2.0,3.0,6.0,14.0,2.0,9.0,1.0,19.0,122.0,,1.0,,,1.0,1.0,3.0,6.0,2.0,5.0,1.0,13.0,6.0,6.0,6.0,,,,7.0,2.0,4.0,,1.0,1.0,2.0,,1.0,,,1.0,5.0,,2.0,,1.0,,,1.0,2.0,3.0,,,,,,,,1.0,,,,,1.0,,1.0,3.0,6.0,1.0,1.0,,2.0,,,,,1.0,2.0,,,2.0,,2.0,2.0,,13.0,60,1.0,1.0,0.5,0.5,1.0,0.2222222222222222,,0.4,0.2222222222222222,0.42857142857142855,,0.5,0.391304347826087,,0.5454545454545454,0.3958333333333333,0.25,0.5416666666666666,0.391304347826087,,0.2857142857142857,0.6666666666666666,0.3333333333333333,0.125,,18.656716417910445,,,,,0.058823529411764705,0.08333333333333333,,0.02127659574468085,0.0392156862745098,,,0.15384615384615385,,,,,,0.1,,,1.0,0.13043478260869565,,,,0.13043478260869565,,,,0.34782608695652173,0.75,0.8571428571428571,0.5,0.08695652173913043,,,,0.30434782608695654,0.2857142857142857,0.2857142857142857,1.0,1.0,,,,,,0.09090909090909091,,0.18181818181818182,0.2727272727272727,0.6666666666666666,0.5217391304347826,0.2857142857142857,0.45445869565217395,0.5732,0.47545909090909094,,,,0.05263157894736842,0.6842105263157895,11.685714285714287,24.966666666666665,0.5454545454545454,1.0,1.0,,,,,,,,,,,,,,,,True
1723,1610612762,Matt Harpring,Matt Harpring,1723,UTA,117881.0,1965.0,227.0,3737,3734.0,1531,1645.0,600.0,7471,166.0,255.0,33.0,52.0,68.0,98.0,42.0,112.0,101.0,250.0,10.0,29.0,19.0,3.0,10.0,,,2.0,7.0,309.0,617.0,13.0,39.0,237.0,894.0,3984.0,45.0,91.0,3.0,6.0,43.0,142.0,111.0,206.0,9.0,26.0,121.0,370.0,508.0,110.0,36.0,3.0,38.0,1.0,9.0,3.0,41.0,1.0,82.0,17.0,99.0,15.0,2.0,42.0,14.0,26.0,215.0,26.0,85.0,6.0,52.0,149.0,35.0,236.0,117.0,353.0,11.0,52.0,28.0,24.0,53.0,11.0,33.0,65.0,4.0,20.0,2.0,12.0,118.0,14.0,41.0,97.0,232.0,25.0,264.0,24.0,309.0,27.0,5.0,112.0,,55.0,9.0,2.0,1.0,4.0,4.0,11.0,7.0,6.0,370.0,1531,43.0,47.0,0.8220064724919094,0.8758620689655172,0.9230769230769231,0.3333333333333333,0.5,0.34615384615384615,0.34210526315789475,0.5008103727714749,0.4945054945054945,0.5388349514563107,0.5007621951219512,0.5103092783505154,0.5366379310344828,0.5590452261306532,0.5725806451612904,0.5935483870967742,0.05945121951219512,0.02564102564102564,0.06645056726094004,0.10980392156862745,0.08928571428571429,0.012,,20.518602029312287,0.4491525423728814,0.2023121387283237,0.03550295857988166,0.1335125448028674,0.06319702602230483,0.11428571428571428,0.07854984894259819,0.1279439847231063,0.0662291169451074,0.06981981981981981,0.0729483282674772,0.05244755244755245,0.0898876404494382,0.03125,0.11009174311926606,0.10793650793650794,0.16666666666666666,0.12149532710280374,0.09701492537313433,0.03806228373702422,0.6363636363636364,0.38871951219512196,0.6509803921568628,0.7312775330396476,0.7891566265060241,0.17073170731707318,0.375,0.4117647058823529,0.6428571428571429,0.38109756097560976,0.404,0.4089068825910931,0.9504950495049505,0.04420731707317073,0.3448275862068966,0.35714285714285715,0.9,0.01524390243902439,0.3,0.3,1.0,0.5360824742268041,0.6346153846153846,0.42424242424242425,,,,0.4224137931034483,0.6938775510204082,0.08189655172413793,0.03017241379310345,0.2857142857142857,0.4481707317073171,0.3333333333333333,0.4768234709480126,0.49495833333333344,0.4840554112554112,0.15114709851551958,0.15954415954415954,,0.15883668903803133,0.41387024608501116,8.84311183144246,25.474358974358974,0.4096869146374097,20.0,10.0,3.0,6.0,7.0,1.0,1.0,1.0,5.0,0.034482758620689655,0.061855670103092786,0.5,0.6666666666666666,0.3684210526315789,,,,True
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,27893.0,465.0,36.0,892,889.0,444,490.0,150.0,1781,26.0,37.0,8.0,13.0,10.0,13.0,2.0,8.0,12.0,25.0,,6.0,2.0,3.0,20.0,,1.0,2.0,11.0,40.0,70.0,3.0,26.0,60.0,149.0,997.0,11.0,18.0,,1.0,15.0,37.0,13.0,26.0,2.0,13.0,27.0,59.0,54.0,26.0,6.0,3.0,12.0,,20.0,3.0,3.0,,44.0,7.0,51.0,7.0,,33.0,2.0,9.0,109.0,5.0,25.0,2.0,16.0,24.0,7.0,47.0,32.0,79.0,4.0,12.0,8.0,4.0,13.0,4.0,8.0,11.0,1.0,5.0,,4.0,24.0,5.0,9.0,30.0,52.0,1.0,49.0,7.0,74.0,2.0,2.0,29.0,,8.0,22.0,2.0,1.0,13.0,7.0,24.0,17.0,,59.0,444,14.0,8.0,0.675,0.7941176470588235,0.6666666666666666,0.11538461538461539,,0.15384615384615385,0.11538461538461539,0.5714285714285714,0.6111111111111112,0.5,0.4635416666666667,0.5789473684210527,0.41025641025641024,0.5610687022900763,0.6607142857142857,0.5089285714285714,0.2708333333333333,,0.04285714285714286,0.05405405405405406,0.125,,,14.553990610328638,0.5416666666666666,0.175,0.044444444444444446,0.09411764705882353,0.08278145695364239,0.12307692307692308,0.052083333333333336,0.1038961038961039,0.07537688442211055,0.06363636363636363,0.07894736842105263,0.10344827586206896,0.05333333333333334,0.047619047619047616,0.09302325581395349,0.13043478260869565,0.07,0.08139534883720931,0.20454545454545456,0.0851063829787234,0.7083333333333334,0.3854166666666667,0.7027027027027027,0.7428571428571429,0.6153846153846154,0.08333333333333333,0.25,0.2857142857142857,0.5,0.2604166666666667,0.48,0.48,0.8333333333333334,0.0625,,,,0.20833333333333334,0.15,0.15,0.6666666666666666,0.6842105263157895,0.6153846153846154,0.125,0.05263157894736842,,,0.3333333333333333,0.7692307692307693,0.05128205128205128,0.28205128205128205,0.18181818181818182,0.65625,0.15,0.4891494791666667,0.5378882352941177,0.4736346153846154,0.23577235772357724,0.29896907216494845,,0.2483221476510067,0.3959731543624161,7.661428571428571,24.66153846153846,0.4977578475336323,,2.0,,,,1.0,2.0,,,,,,,,2.0,,,True
2430,1610612762,Carlos Boozer,Carlos Boozer,2430,UTA,60747.0,1012.0,130.0,1954,1952.0,911,1008.0,304.0,3906,164.0,224.0,48.0,65.0,82.0,99.0,43.0,123.0,45.0,112.0,,,,,,,,,,252.0,459.0,,,128.0,632.0,2123.0,59.0,89.0,,,27.0,145.0,118.0,193.0,,,59.0,295.0,320.0,184.0,,,74.0,,,,38.0,,85.0,10.0,95.0,8.0,2.0,53.0,5.0,27.0,200.0,21.0,84.0,8.0,69.0,149.0,49.0,267.0,113.0,380.0,10.0,23.0,10.0,13.0,37.0,7.0,16.0,33.0,3.0,21.0,,5.0,70.0,7.0,31.0,46.0,89.0,10.0,118.0,2.0,171.0,30.0,,87.0,,14.0,5.0,,,4.0,1.0,5.0,3.0,3.0,295.0,911,17.0,13.0,0.6349206349206349,0.7441860465116279,,,,,,0.5490196078431373,0.6629213483146067,0.6113989637305699,0.5490196078431373,0.6629213483146067,0.6113989637305699,0.5962264150943396,0.7038834951456311,0.6526548672566371,,,0.08278867102396514,0.11607142857142858,0.08130081300813008,0.017857142857142856,,26.075619295958276,0.5285714285714286,0.532608695652174,0.08602150537634409,0.24792013311148087,0.1242603550295858,0.25650557620817843,0.12,0.25057471264367814,0.12338425381903642,0.1588785046728972,0.08670520231213873,0.12110726643598616,0.1079136690647482,0.16666666666666666,0.21022727272727273,0.28823529411764703,0.24705882352941178,0.24615384615384617,0.28378378378378377,0.05917159763313609,0.6,0.4880174291938998,0.7321428571428571,0.8282828282828283,0.6463414634146342,0.2679738562091503,0.34959349593495936,0.3805309734513274,0.5581395348837209,0.2440087145969499,0.4017857142857143,0.4090909090909091,0.6666666666666666,,,,,,,,,0.7303370786516854,0.7384615384615385,0.25,,,,0.5129533678756477,0.8282828282828283,,,,0.4880174291938998,,0.48376448801742894,0.5177028169014085,0.4925067357512952,0.1686046511627907,0.1686046511627907,,0.22943037974683544,0.46677215189873417,6.645969498910675,,0.4662231320368475,11.0,6.0,,,,,,,2.0,,,,,,,1.0,,True
1921,1610612762,Gordan Giricek,Gordan Giricek,1921,UTA,47165.0,786.0,102.0,1456,1448.0,530,555.0,223.0,2904,21.0,32.0,2.0,5.0,2.0,9.0,11.0,35.0,42.0,97.0,9.0,23.0,11.0,26.0,63.0,2.0,4.0,5.0,19.0,74.0,164.0,35.0,86.0,59.0,312.0,1479.0,8.0,20.0,4.0,6.0,11.0,39.0,19.0,55.0,12.0,30.0,39.0,113.0,84.0,64.0,105.0,,4.0,2.0,61.0,26.0,9.0,1.0,35.0,8.0,43.0,7.0,1.0,16.0,4.0,15.0,94.0,3.0,14.0,1.0,18.0,45.0,1.0,64.0,18.0,82.0,5.0,22.0,14.0,8.0,20.0,4.0,13.0,25.0,1.0,7.0,,11.0,45.0,5.0,12.0,27.0,75.0,5.0,59.0,13.0,68.0,2.0,4.0,15.0,,18.0,3.0,1.0,1.0,,2.0,4.0,1.0,,113.0,530,21.0,16.0,0.5675675675675675,0.5833333333333334,1.0,0.4069767441860465,0.6666666666666666,0.4,0.4166666666666667,0.45121951219512196,0.4,0.34545454545454546,0.506,0.5384615384615384,0.43529411764705883,0.5480427046263345,0.59375,0.5233644859813084,0.344,0.011627906976744186,0.054878048780487805,0.15625,0.05714285714285714,0.020618556701030927,,18.920487521764365,0.4444444444444444,0.015625,0.014285714285714285,0.09414225941422594,0.026465028355387523,0.11538461538461539,0.024390243902439025,0.09936908517350158,0.02607361963190184,0.024691358024691357,0.03759398496240601,0.021367521367521368,0.0297029702970297,,0.08823529411764706,0.06802721088435375,0.11794871794871795,0.11711711711711711,0.1111111111111111,0.04,0.25,0.128,0.65625,0.7777777777777778,0.5238095238095238,0.14,0.3142857142857143,0.3333333333333333,0.09090909090909091,0.388,0.4329896907216495,0.4421052631578947,0.7142857142857143,0.092,0.391304347826087,0.4090909090909091,1.0,0.252,0.4126984126984127,0.4126984126984127,1.0,0.19230769230769232,0.4,,0.15384615384615385,0.5,1.0,0.10588235294117647,0.2222222222222222,0.12941176470588237,0.2235294117647059,0.2631578947368421,0.472,0.4262295081967213,0.4686909274193548,0.432234090909091,0.4447255952380952,0.057034220532319393,0.0847457627118644,,0.125,0.36217948717948717,13.972560975609753,25.450000000000003,0.364010989010989,,2.0,2.0,2.0,7.0,,1.0,,,0.043478260869565216,0.07692307692307693,1.0,1.0,0.6363636363636364,,,,True
2737,1610612762,Rafael Araujo,Rafael Araujo,2737,UTA,8518.0,142.0,31.0,267,260.0,87,99.0,48.0,527,8.0,15.0,4.0,7.0,2.0,3.0,3.0,6.0,3.0,10.0,,,,,,,,,,14.0,31.0,,,5.0,33.0,256.0,5.0,8.0,,,4.0,14.0,4.0,11.0,,,1.0,9.0,20.0,8.0,,,6.0,,,,5.0,,3.0,1.0,4.0,1.0,,2.0,1.0,,9.0,2.0,13.0,,6.0,11.0,5.0,22.0,15.0,37.0,3.0,2.0,1.0,1.0,2.0,1.0,,9.0,,2.0,,1.0,11.0,2.0,,6.0,21.0,3.0,11.0,,10.0,,,4.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,9.0,87,2.0,1.0,0.7142857142857143,0.9090909090909091,,,,,,0.45161290322580644,0.625,0.36363636363636365,0.45161290322580644,0.625,0.36363636363636365,0.4583333333333333,0.5833333333333334,0.375,,,0.16129032258064516,0.2,0.16666666666666666,0.1,,14.506172839506172,0.18181818181818182,0.5555555555555556,,0.11458333333333333,0.13402061855670103,0.2608695652173913,0.08,0.14285714285714285,0.12295081967213115,0.2,0.10344827586206896,0.10526315789473684,0.09523809523809523,,0.10526315789473684,0.1111111111111111,0.12,0.25,0.2857142857142857,0.3,1.0,0.4838709677419355,0.5333333333333333,0.6666666666666666,0.625,0.1935483870967742,0.5,0.6,0.6666666666666666,0.3225806451612903,0.3,0.3333333333333333,1.0,,,,,,,,,0.875,0.5714285714285714,0.25,,,,0.2727272727272727,0.6666666666666666,,,,0.4838709677419355,,0.46565483870967744,0.519,0.4193181818181818,0.11428571428571428,0.11428571428571428,,0.42424242424242425,0.2727272727272727,7.27741935483871,,0.3258426966292135,4.0,2.0,,,,,,,4.0,,,,,,,,,True
200758,1610612762,Ronnie Brewer,Ronnie Brewer,200758,UTA,13144.0,219.0,28.0,422,425.0,193,182.0,68.0,847,24.0,30.0,5.0,6.0,11.0,13.0,2.0,6.0,6.0,19.0,,1.0,,,1.0,,,,1.0,32.0,55.0,,2.0,18.0,82.0,444.0,6.0,9.0,,,6.0,18.0,15.0,25.0,,1.0,9.0,39.0,46.0,18.0,,,4.0,,1.0,,4.0,,6.0,1.0,7.0,1.0,,2.0,,4.0,15.0,4.0,7.0,,1.0,7.0,,8.0,11.0,19.0,1.0,15.0,12.0,3.0,1.0,,1.0,2.0,,,,2.0,3.0,,1.0,8.0,16.0,,22.0,4.0,25.0,5.0,,13.0,,2.0,2.0,,,,,2.0,1.0,,39.0,193,3.0,2.0,0.71875,0.7666666666666667,,,,,,0.5818181818181818,0.6666666666666666,0.6,0.5614035087719298,0.6666666666666666,0.5769230769230769,0.6119402985074627,0.6923076923076923,0.6290322580645161,0.03508771929824561,,0.07272727272727272,0.06666666666666667,0.3333333333333333,,,14.14141414141414,0.3333333333333333,,,0.06422018348623854,0.0440251572327044,0.02127659574468085,0.13793103448275862,0.05128205128205128,0.05851063829787234,0.038461538461538464,0.05128205128205128,0.04411764705882353,0.16666666666666666,,0.10344827586206896,0.037037037037037035,0.05660377358490566,0.027777777777777776,,0.058823529411764705,0.5,0.5263157894736842,0.8,0.8571428571428571,0.6666666666666666,0.10526315789473684,0.3333333333333333,0.5,0.5,0.3333333333333333,0.3157894736842105,0.3157894736842105,1.0,0.017543859649122806,,,,0.017543859649122806,,,,0.6666666666666666,0.8333333333333334,0.4,,,,0.5,0.8461538461538461,,0.038461538461538464,,0.5614035087719298,,0.5045249999999999,0.5305428571428571,0.47822799999999993,0.2,0.20634920634920634,,0.21951219512195122,0.47560975609756095,7.667272727272727,29.950000000000003,0.45734597156398105,1.0,,,,,,2.0,,,,,,,,,,,True
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,62458.0,1041.0,145.0,1942,1940.0,655,695.0,314.0,3882,110.0,189.0,43.0,73.0,26.0,48.0,16.0,46.0,13.0,38.0,,,,1.0,2.0,1.0,1.0,1.0,2.0,139.0,273.0,1.0,2.0,95.0,376.0,2027.0,44.0,80.0,1.0,1.0,23.0,114.0,37.0,75.0,1.0,2.0,33.0,110.0,158.0,120.0,3.0,,76.0,,2.0,1.0,38.0,,48.0,3.0,51.0,2.0,1.0,23.0,3.0,22.0,105.0,26.0,96.0,2.0,35.0,118.0,23.0,176.0,124.0,300.0,14.0,47.0,22.0,25.0,28.0,5.0,16.0,42.0,1.0,12.0,1.0,7.0,70.0,11.0,20.0,85.0,175.0,16.0,120.0,9.0,141.0,15.0,,64.0,,14.0,53.0,3.0,2.0,43.0,10.0,56.0,39.0,2.0,110.0,655,21.0,12.0,0.5683453237410072,0.7821782178217822,1.0,0.5,1.0,0.5,0.5,0.5091575091575091,0.55,0.49333333333333335,0.5109090909090909,0.5617283950617284,0.5,0.5562130177514792,0.59375,0.55,0.007272727272727273,,0.1391941391941392,0.15873015873015872,0.15217391304347827,0.02631578947368421,,17.573402417962004,0.4,0.26744186046511625,0.025,0.19865319865319866,0.13370473537604458,0.16279069767441862,0.1793103448275862,0.18912237330037082,0.1413673232908459,0.13934426229508196,0.15294117647058825,0.11842105263157894,0.18333333333333332,0.16,0.23391812865497075,0.18604651162790697,0.18326693227091634,0.1724137931034483,0.14285714285714285,0.14583333333333334,0.6964285714285714,0.6872727272727273,0.582010582010582,0.6918238993710691,0.5363636363636364,0.16727272727272727,0.34782608695652173,0.41025641025641024,0.5,0.13818181818181818,0.34210526315789475,0.35135135135135137,0.9230769230769231,,,,,0.007272727272727273,0.5,0.5,1.0,0.9012345679012346,0.589041095890411,0.06976744186046512,0.012345679012345678,1.0,1.0,0.6233766233766234,0.5416666666666666,,0.025974025974025976,0.5,0.6945454545454546,0.5,0.5164192727272727,0.5390183098591549,0.5063714285714288,0.19753086419753085,0.19875776397515527,,0.30319148936170215,0.2925531914893617,3.857875457875458,25.4,0.3372811534500515,13.0,19.0,,,,1.0,,1.0,5.0,,,,,,2.0,,,True
2246,1610612762,Mehmet Okur,Mehmet Okur,2246,UTA,60325.0,1005.0,43.0,1926,1942.0,891,955.0,318.0,3868,47.0,85.0,12.0,30.0,26.0,40.0,22.0,63.0,59.0,119.0,2.0,5.0,3.0,56.0,148.0,3.0,9.0,33.0,82.0,128.0,267.0,58.0,153.0,121.0,551.0,2210.0,18.0,47.0,3.0,10.0,22.0,67.0,69.0,121.0,34.0,85.0,60.0,300.0,148.0,108.0,165.0,9.0,20.0,,148.0,56.0,12.0,,47.0,17.0,64.0,13.0,4.0,24.0,4.0,19.0,145.0,11.0,54.0,11.0,41.0,87.0,24.0,152.0,76.0,228.0,8.0,12.0,10.0,2.0,23.0,5.0,13.0,28.0,1.0,10.0,,10.0,51.0,7.0,22.0,50.0,98.0,9.0,101.0,6.0,155.0,8.0,9.0,50.0,4.0,21.0,11.0,,,6.0,4.0,11.0,9.0,,300.0,891,21.0,20.0,0.578125,0.6271186440677966,0.9482758620689655,0.3790849673202614,0.3,0.4,0.3790849673202614,0.4794007490636704,0.3829787234042553,0.5702479338842975,0.5119047619047619,0.39473684210526316,0.5825242718446602,0.5585215605749486,0.4782608695652174,0.6141078838174274,0.36428571428571427,,0.0449438202247191,0.10588235294117647,0.047619047619047616,,,23.544857768052516,0.45098039215686275,0.25,0.13253012048192772,0.15818181818181817,0.08282208588957055,0.1673469387755102,0.05263157894736842,0.1610062893081761,0.07549361207897794,0.0684931506849315,0.0641025641025641,0.10469314079422383,0.04678362573099415,0.07894736842105263,0.1411764705882353,0.20512820512820512,0.13839285714285715,0.17415730337078653,0.14925373134328357,0.03669724770642202,0.8181818181818182,0.20238095238095238,0.5529411764705883,0.618421052631579,0.6170212765957447,0.15,0.3492063492063492,0.36666666666666664,0.45454545454545453,0.2833333333333333,0.4957983193277311,0.4957983193277311,0.5932203389830508,0.011904761904761904,0.4,0.4,1.0,0.3523809523809524,0.3783783783783784,0.3783783783783784,0.9464285714285714,0.5263157894736842,0.4,0.16666666666666666,0.15789473684210525,0.3333333333333333,1.0,0.1941747572815534,0.65,0.014563106796116505,0.39805825242718446,0.4024390243902439,0.5666666666666667,0.3783783783783784,0.47382916666666663,0.5142212765957447,0.46493762135922334,0.11587982832618025,0.16181229773462782,0.025477707006369428,0.12159709618874773,0.5444646098003629,10.554307116104868,24.991503267973858,0.46261682242990654,13.0,9.0,,1.0,1.0,,1.0,1.0,,,0.017543859649122806,,,0.3333333333333333,3.0,1.0,,True
