EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,DefThreePtRebounds,DefRebounds,Rebounds,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,SecondChanceFG2M,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LostBallSteals,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,DefensiveGoaltends,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,ShortMidRangeFGM,ShortMidRangeAssists,2pt And 1 Free Throw Trips,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,HeaveAttempts,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,RecoveredBlocks,BlocksRecoveredPct,on,SecondChanceCorner3FGA,BlockedShortMidRange,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,Fg3aBlocked,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,FTOffRebounds,OffFTReboundPct,StepOutOfBoundsTurnovers,OffensiveGoaltends,3SecondViolations,Corner3PctBlocked,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,LongMidRangePctBlocked,BlockedCorner3
101204,1610612739,Dwayne Jones,Dwayne Jones,101204,CLE,328.0,5,3.0,9,9,8,9,3,18,3.0,3.0,11,1.0,1.0,3.0,3.0,1.0,1.0,1,3.0,1.0,4.0,2.0,3.0,8,0.75,0.5,0.75,14.285714285714285,0.5,0.3333333333333333,0.5,1.0,1.0,0.3333333333333333,1.0,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
133,1610612739,David Wesley,David Wesley,133,CLE,1429.0,24,6.0,46,42,40,31,5,88,6.0,10.0,40,,,6.0,10.0,1.0,2.0,2,5.0,1.0,9.0,3.0,10.0,40,0.5,,0.5555555555555556,24.074074074074073,0.25,0.10526315789473684,0.25,0.3333333333333333,0.375,,1.0,0.8695652173913043,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5,0.3333333333333333,0.4,0.16666666666666666,0.6666666666666666,0.06666666666666667,0.1111111111111111,0.16666666666666666,1.0,1.0,1.0,0.6666666666666666,0.25,0.25,1.0,0.16666666666666666,0.2,1.0,0.2,0.3333333333333333,0.4758833333333334,0.3526,0.48600000000000004,15.419999999999998,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1513,1610612739,Scot Pollard,Scot Pollard,1513,CLE,6525.0,109,-4.0,198,197,95,83,28,395,2.0,24.0,203,,6.0,2.0,10.0,3.0,16.0,31,10.0,4.0,4.0,1.0,10.0,95,0.42857142857142855,0.375,0.29411764705882354,13.793103448275863,0.14285714285714285,0.14772727272727273,0.1875,0.037037037037037035,0.037037037037037035,0.25,0.4166666666666667,0.4797979797979798,7.0,15.0,1.0,7.0,4.0,10.0,,,11.0,26.0,,8.0,4.0,15.0,,16.0,,3.0,,3.0,,,,3.0,6.0,10.0,4.0,1.0,1.0,1.0,,3.0,4.0,1.0,14.0,27.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.7272727272727273,1.0,0.4230769230769231,0.26666666666666666,0.4230769230769231,0.26666666666666666,,0.25,0.14925373134328357,0.13157894736842105,0.5769230769230769,0.4666666666666667,0.5,0.5714285714285714,0.38461538461538464,0.4,0.4,1.0,,0.4666666666666667,0.14285714285714285,,0.5769230769230769,0.5020923076923076,0.5494875,0.4655866666666666,7.276923076923079,,3.0,8.0,1.0,3.0,6.0,6.0,2.0,2.0,13.0,3.0,15.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,0.375,0.375,0.07692307692307693,0.06666666666666667,1.0,0.375,0.1780821917808219,0.09523809523809523,0.1595744680851064,0.3,0.125,0.13513513513513514,0.06666666666666667,0.16666666666666666,0.15,0.2222222222222222,0.23076923076923078,0.038461538461538464,1.0,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
200789,1610612739,Daniel Gibson,Daniel Gibson,200789,CLE,3458.0,58,9.0,105,105,57,45,12,210,,27.0,98,,3.0,,12.0,,4.0,4,3.0,,1.0,,12.0,57,0.7941176470588235,1.5,0.8571428571428571,20.33898305084746,,0.08333333333333333,,0.058823529411764705,,0.1111111111111111,0.4444444444444444,0.5428571428571428,,1.0,,,3.0,4.0,9.0,5.0,3.0,5.0,12.0,,,1.0,6.0,6.0,9.0,4.0,1.0,5.0,1.0,,4.0,,11.0,4.0,2.0,,3.0,,2.0,4.0,7.0,2.0,1.0,4.0,,,,,,,,1.0,1.0,0.6,,0.7941176470588235,0.8571428571428571,0.7058823529411765,0.42857142857142855,0.10810810810810811,0.16666666666666666,0.058823529411764705,,,,0.23529411764705882,0.75,0.75,1.0,0.5294117647058824,,,0.7142857142857143,0.7647058823529411,0.5175705882352941,,0.52035,16.16,24.650000000000002,,,,,,,,,,,,,2.0,1.0,1.0,1.0,,2.0,,,,1.5,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,1.0,6.0,1.0,1.0,3.0,7.0,1.0,1.0,4.0,18.0,3.0,6.0,1.0,1.0,0.8571428571428571,0.5833333333333334,1.0,0.6666666666666666,0.5833333333333334,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,1.0,1.0,1.0,0.14285714285714285,1.0,0.6,0.6666666666666666,0.08333333333333333,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2562,1610612739,Sasha Pavlovic,Sasha Pavlovic,2562,CLE,3650.0,61,21.0,110,112,49,43,15,222,10.0,36.0,102,,,5.0,15.0,3.0,10.0,10,8.0,,12.0,6.0,15.0,49,0.5645161290322581,,0.625,27.906976744186046,0.1875,0.1724137931034483,0.16666666666666666,0.2,0.20689655172413793,,0.4166666666666667,0.44545454545454544,9.0,14.0,4.0,5.0,3.0,10.0,,,13.0,26.0,1.0,,5.0,9.0,1.0,12.0,,3.0,1.0,4.0,,1.0,,1.0,9.0,7.0,,,1.0,,,4.0,5.0,,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46153846153846156,0.46153846153846156,0.5,0.5555555555555556,0.48148148148148145,0.5,0.037037037037037035,0.2,0.16666666666666666,0.2,0.5185185185185185,0.6428571428571429,0.75,0.5555555555555556,0.37037037037037035,0.3,0.3,0.3333333333333333,,0.5,0.8,,0.5555555555555556,0.5462111111111112,,0.56338,7.923076923076923,23.9,,,2.0,,14.0,,2.0,,,,,,,1.0,1.0,,1.0,3.0,1.0,1.0,,,0.07692307692307693,0.14285714285714285,,,,,,,,,,,0.11764705882352941,0.2,,0.07407407407407407,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,0.037037037037037035,,,,,,,,,,0.1,,,,,1.0,2.0,3.0,0.25,0.5,0.5,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1716,1610612739,Larry Hughes,Larry Hughes,1716,CLE,2626.0,44,-34.0,79,82,31,22,10,161,5.0,16.0,92,,,2.0,9.0,,1.0,1,3.0,,5.0,3.0,9.0,31,0.4,,0.45,22.82608695652174,,0.02564102564102564,,0.15,0.2,,0.5625,0.3924050632911392,,,,,4.0,10.0,4.0,3.0,4.0,13.0,5.0,1.0,2.0,6.0,3.0,2.0,4.0,1.0,,1.0,,,,1.0,2.0,1.0,,,,,,1.0,1.0,,2.0,2.0,,,,,,,,0.25,0.25,0.3076923076923077,0.3333333333333333,0.3055555555555556,0.3888888888888889,0.2777777777777778,,0.03571428571428571,0.0625,,,,,0.5555555555555556,0.4,0.4,0.25,0.2222222222222222,,,0.3333333333333333,0.2777777777777778,0.45276388888888885,0.4251,0.45287222222222223,17.292307692307695,24.04,,,3.0,,6.0,,1.0,,,,,,,,1.0,,,,,,,,0.07692307692307693,,0.3333333333333333,,,,,,,,,,,,,0.16666666666666666,,,,1.0,,,1.0,,,1.0,1.0,,,1.0,3.0,,1.0,,,1.0,0.2,,0.3333333333333333,0.2,0.05555555555555555,,,,0.25,0.25,1.0,,,,,,0.3333333333333333,0.25,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2400,1610612739,Drew Gooden,Drew Gooden,2400,CLE,1364.0,23,4.0,41,41,23,11,4,82,,2.0,35,,2.0,,2.0,1.0,6.0,6,,,,,2.0,23,0.3333333333333333,1.0,1.0,6.122448979591836,0.25,0.21739130434782608,0.25,,,1.0,1.0,0.5609756097560976,,,,,,2.0,,,1.0,3.0,,1.0,1.0,1.0,,2.0,,,,,,,,,,4.0,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,,,0.21052631578947367,0.2,,,,,0.6666666666666666,,,,,,,,,0.38486666666666663,0.392,0.392,15.133333333333335,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,0.5,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
727,1610612739,Eric Snow,Eric Snow,727,CLE,2927.0,49,-9.0,91,88,33,39,15,179,4.0,12.0,100,,,2.0,4.0,,2.0,3,3.0,,4.0,1.0,4.0,33,0.5,,0.2857142857142857,15.454545454545453,,0.06451612903225806,,0.09090909090909091,0.1,,0.3333333333333333,0.3626373626373626,3.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,4.0,9.0,1.0,1.0,1.0,5.0,1.0,2.0,,7.0,,7.0,,,2.0,3.0,14.0,2.0,2.0,,2.0,1.0,2.0,3.0,5.0,1.0,5.0,6.0,,1.0,,,,,1.0,0.25,0.25,0.4444444444444444,0.2,0.4,0.16666666666666666,0.1,0.4,0.08333333333333333,,0.4,0.75,0.75,,0.4,0.25,0.25,1.0,0.1,0.3333333333333333,0.5,0.16666666666666666,0.5,0.4617555555555556,0.388,0.3999,7.944444444444445,42.1,,,1.0,,6.0,,,1.0,,,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,0.125,0.021739130434782608,,,,0.16666666666666666,,0.14285714285714285,0.2,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,
1800,1610612739,Damon Jones,Damon Jones,1800,CLE,2113.0,35,-8.0,68,65,29,28,7,133,,6.0,83,,,,4.0,1.0,3.0,3,,,,,4.0,29,0.25,,0.3333333333333333,18.666666666666668,0.3333333333333333,0.12,,,,,0.6666666666666666,0.4264705882352941,,,,,3.0,6.0,4.0,1.0,3.0,6.0,6.0,,2.0,4.0,2.0,4.0,4.0,4.0,2.0,6.0,2.0,,,4.0,14.0,2.0,1.0,,1.0,,1.0,1.0,2.0,,2.0,3.0,,,,,,,,0.6666666666666666,0.6666666666666666,0.5,0.5,0.25,0.3333333333333333,0.5,0.5,0.09090909090909091,0.09090909090909091,,,,,0.5,0.5,0.5,0.6666666666666666,0.3333333333333333,,,0.16666666666666666,0.5,0.456625,0.6105,0.42,20.416666666666668,24.583333333333332,,,,,2.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,,2.0,,1.0,,,2.0,,,,2.0,,,,,,,,,,,,0.16666666666666666,,,,,,,1.0,,,0.16666666666666666,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
923,1610612739,Donyell Marshall,Donyell Marshall,923,CLE,2071.0,35,-10.0,67,64,32,33,8,131,4.0,15.0,72,1.0,1.0,1.0,7.0,3.0,8.0,11,3.0,,6.0,3.0,7.0,32,0.625,0.5,0.7,18.91891891891892,0.75,0.23809523809523808,0.75,0.25,0.6,0.06666666666666667,0.4666666666666667,0.47761194029850745,1.0,1.0,,,,,4.0,2.0,1.0,2.0,7.0,,,,4.0,2.0,4.0,1.0,,1.0,,,1.0,,2.0,2.0,,,1.0,,,1.0,2.0,1.0,2.0,2.0,,,,,,,,1.0,1.0,0.5,,0.6111111111111112,0.75,0.7777777777777778,0.5,0.11764705882352941,0.25,0.1111111111111111,1.0,1.0,1.0,,,,,0.4444444444444444,,,0.5,0.8888888888888888,0.5464888888888889,,0.5013,3.8,24.285714285714285,,,1.0,,,,1.0,1.0,2.0,3.0,3.0,,,1.0,1.0,1.0,,,,,,,0.5,,1.0,0.6,0.11764705882352941,0.09090909090909091,0.10714285714285714,,,0.25,0.1111111111111111,,,,,0.1111111111111111,,,2.0,3.0,2.0,2.0,1.0,,,,3.0,,,2.0,9.0,,1.0,,,1.0,0.42857142857142855,,0.5,0.42857142857142855,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.25,0.25,1.0,,,,0.5,1.0,,0.25,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
