EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2A,PtsUnassisted2s,Fg2aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,Travels,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,ShortMidRangeAssists,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,Blocked3s,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,3SecondViolations,BlockedCorner3,Corner3PctBlocked,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls
101134,1610612748,Wayne Simien,Wayne Simien,101134,MIA,1248.0,21,-26,41,42,12,15,3,83,1,1.0,2.0,1,3,2,51,1,2,1,1.0,2.0,2,1,3,1,1.0,1.0,2,1.0,1.0,2.0,4.0,1.0,1.0,1,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,11.11111111111111,0.5,0.2,0.05555555555555555,0.18181818181818182,0.043478260869565216,0.25,1.0,0.2,0.3333333333333333,0.6666666666666666,0.5,0.5,0.3333333333333333,0.42993333333333333,0.4171,13.199999999999998,0.2926829268292683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1720,1610612748,Michael Doleac,Michael Doleac,1720,MIA,18783.0,313,-18,583,578,197,199,67,1161,17,20.0,46.0,34,79,82,608,18,18,8,15.0,28.0,47,21,68,2,7.0,2.0,9,1.0,1.0,21.0,45.0,3.0,5.0,17,197,0.43037974683544306,0.425,0.47126436781609193,0.10126582278481013,0.17647058823529413,14.501510574018127,0.2222222222222222,0.16279069767441862,0.07653061224489796,0.1746031746031746,0.0661764705882353,0.08108108108108109,0.1956521739130435,0.1375,0.2125,0.575,0.43478260869565216,0.45454545454545453,0.225,0.42244062499999996,0.4420342105263158,12.062025316455697,0.3379073756432247,8.0,4.0,11.0,3.0,7.0,6.0,16.0,1.0,1.0,1.0,14.0,6.0,16.0,1.0,13.0,9.0,1.0,5.0,23.0,50.0,8.0,1.0,3.0,6.0,9.0,4.0,2.0,1.0,2.0,24.0,3.0,3.0,16.0,3.0,2.0,11.0,6.0,5.0,1.0,1.0,5.0,3.0,15.0,1.0,6.0,2.0,9.0,4.0,1.0,4.0,9.0,4.0,6.0,23.0,7.0,2.0,0.7352941176470589,0.8333333333333334,0.375,0.5,0.375,0.47368421052631576,0.38235294117647056,0.5227272727272727,0.0125,0.1875,0.043478260869565216,0.12,0.15789473684210525,0.2,0.039473684210526314,0.13114754098360656,0.04081632653061224,0.017241379310344827,0.1111111111111111,0.17391304347826086,0.16666666666666666,0.3,0.05405405405405406,0.4444444444444444,0.47058823529411764,0.5714285714285714,0.375,0.2,0.375,0.46153846153846156,0.3333333333333333,1.0,0.0125,0.6875,0.36363636363636365,0.3684210526315789,0.42857142857142855,0.05263157894736842,0.5382307692307693,0.07058823529411765,0.07142857142857142,0.15853658536585366,0.2804878048780488,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1899,1610612748,James Posey,James Posey,1899,MIA,115126.0,1919,-30,3602,3604,1063,1022,425,7206,123,7.0,31.0,89,173,550,3780,48,86,15,34.0,170.0,291,66,357,24,31.0,4.0,55,5.0,12.0,99.0,193.0,8.0,11.0,143,1063,0.5144508670520231,0.5428240740740741,0.5778947368421052,0.08670520231213873,0.12195121951219512,12.933138116154222,0.43636363636363634,0.14629948364888123,0.03165735567970205,0.1408621736490589,0.03758471965495995,0.02054794520547945,0.13432835820895522,0.13602941176470587,0.2847222222222222,0.07175925925925926,0.22580645161290322,0.22580645161290322,0.8842592592592593,0.5388739534883719,0.5297811475409835,4.552023121387285,0.29511382565241534,77.0,16.0,24.0,22.0,36.0,5.0,19.0,177.0,54.0,259.0,81.0,18.0,28.0,13.0,64.0,24.0,76.0,52.0,178.0,92.0,20.0,177.0,66.0,28.0,94.0,18.0,10.0,30.0,22.0,216.0,27.0,5.0,62.0,59.0,10.0,71.0,46.0,25.0,5.0,6.0,16.0,50.0,98.0,9.0,29.0,23.0,21.0,19.0,1.0,1.0,23.0,12.0,7.0,178.0,19.0,23.0,0.5168539325842697,0.5822784810126582,0.6428571428571429,0.5,0.49038461538461536,0.5080645161290323,0.5526315789473685,0.5816993464052288,0.5995370370370371,,,0.4125874125874126,0.029411764705882353,0.12783505154639174,0.04918032786885246,0.04521276595744681,0.027093596059113302,0.04030226700251889,0.07236842105263158,0.18021201413427562,0.13428571428571429,0.1111111111111111,0.04484304932735426,0.5217391304347826,0.6260162601626016,0.7129629629629629,0.5194805194805194,0.04398148148148148,0.2631578947368421,0.2631578947368421,0.2,0.7142857142857143,0.4097222222222222,0.46153846153846156,0.6666666666666666,0.2903225806451613,0.6111111111111112,0.43548387096774194,0.5693307692307694,0.06415929203539823,0.15025906735751296,0.11636363636363636,0.3236363636363636,24.894980694980703,33.0,82.0,7.0,6.0,22.0,64.0,5.0,17.0,20.0,97.0,5.0,24.0,26.0,267.0,24.0,64.0,1.0,14.0,20.0,2.0,3.0,2.0,2.0,1.0,1.0,0.9175257731958762,0.3745173745173745,0.20833333333333334,0.34210526315789475,0.3745173745173745,0.003861003861003861,0.005649717514124294,0.18981481481481483,0.4024390243902439,0.4024390243902439,1.0,0.3615819209039548,0.36363636363636365,0.875,0.1875,0.1346153846153846,0.3269230769230769,0.29411764705882354,0.8,0.1774193548387097,0.2727272727272727,0.37037037037037035,0.3615819209039548,,,,,,,,True,,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,42767.0,713,42,1380,1371,496,483,172,2751,163,54.0,157.0,186,383,600,1452,137,288,21,23.0,51.0,74,25,99,52,43.0,18.0,95,6.0,32.0,15.0,49.0,3.0,10.0,167,496,0.4856396866840731,0.4788732394366197,0.5632075471698114,0.05483028720626632,0.09202453987730061,39.51715374841169,0.5473684210526316,0.12085308056872038,0.055288461538461536,0.11967213114754098,0.04152823920265781,0.08888888888888889,0.08888888888888889,0.19444444444444445,0.3826291079812207,0.3685446009389671,0.34394904458598724,0.34838709677419355,0.4835680751173709,0.4762326241134751,0.4775381987577641,9.212271540469974,0.35942028985507246,103.0,10.0,15.0,38.0,61.0,29.0,63.0,39.0,25.0,43.0,192.0,18.0,33.0,14.0,53.0,68.0,26.0,83.0,237.0,84.0,18.0,37.0,79.0,58.0,137.0,35.0,23.0,46.0,30.0,332.0,2.0,,22.0,1.0,12.0,41.0,28.0,13.0,19.0,,4.0,6.0,241.0,26.0,96.0,31.0,26.0,17.0,4.0,5.0,26.0,14.0,,237.0,11.0,22.0,0.22580645161290322,0.23728813559322035,0.5454545454545454,0.49635036496350365,0.527027027027027,0.4723926380368098,0.6022727272727273,0.5673076923076923,0.10093896713615023,0.06349206349206349,0.012738853503184714,0.013333333333333334,,0.11702127659574468,0.010752688172043012,0.06578947368421052,0.028735632183908046,0.007246376811594203,0.020833333333333332,0.037383177570093455,0.10869565217391304,0.14,0.06091370558375635,0.5384615384615384,0.6319018404907976,0.6959459459459459,0.30097087378640774,0.14788732394366197,0.4603174603174603,0.4915254237288136,0.06896551724137931,0.16666666666666666,0.09154929577464789,0.40540540540540543,0.6666666666666666,0.37423312883435583,0.6229508196721312,0.15337423312883436,0.45501093750000005,0.19839679358717435,0.2119205298013245,0.08833333333333333,0.395,26.658139534883727,,4.0,1.0,,1.0,12.0,1.0,3.0,6.0,12.0,1.0,4.0,6.0,9.0,27.0,12.0,,3.0,34.0,6.0,4.0,,,1.0,,0.25,0.27906976744186046,0.25,0.23076923076923078,0.2926829268292683,,,0.009389671361502348,,,,0.3076923076923077,0.3076923076923077,0.25,,0.02702702702702703,0.08108108108108109,0.3333333333333333,1.0,0.006134969325153374,,0.24,0.32432432432432434,2.0,3.0,0.06521739130434782,,,,,True,,,,
2748,1610612748,Dorell Wright,Dorell Wright,2748,MIA,27685.0,461,-80,865,873,318,319,98,1738,40,23.0,62.0,53,127,139,938,46,38,10,8.0,34.0,69,10,79,13,11.0,5.0,24,,10.0,23.0,45.0,2.0,2.0,27,318,0.41732283464566927,0.3993055555555556,0.4394904458598726,0.07874015748031496,0.15,18.356997971602436,0.5416666666666666,0.13333333333333333,0.02768166089965398,0.15176151761517614,0.024271844660194174,0.041666666666666664,0.06578947368421052,0.10909090909090909,0.2777777777777778,0.4305555555555556,0.3709677419354839,0.3770491803278688,0.3958333333333333,0.46251690140845086,0.4415941176470589,10.709448818897636,0.3676300578034682,19.0,2.0,5.0,7.0,12.0,11.0,25.0,9.0,4.0,17.0,24.0,5.0,11.0,3.0,13.0,17.0,7.0,6.0,46.0,68.0,4.0,7.0,26.0,10.0,36.0,8.0,2.0,19.0,5.0,82.0,2.0,,22.0,13.0,2.0,15.0,13.0,2.0,2.0,3.0,1.0,3.0,33.0,6.0,15.0,4.0,17.0,10.0,5.0,2.0,20.0,15.0,1.0,46.0,9.0,4.0,0.6415094339622641,0.6666666666666666,0.45454545454545453,0.3695652173913043,0.4166666666666667,0.37735849056603776,0.4642857142857143,0.3898305084745763,0.11805555555555555,0.12,0.016129032258064516,0.26,,0.19298245614035087,0.016260162601626018,0.022988505747126436,0.023076923076923078,0.021505376344086023,,0.2463768115942029,0.23076923076923078,0.043478260869565216,0.02702702702702703,0.75,0.475,0.5588235294117647,0.7368421052631579,0.1736111111111111,0.44,0.5,0.2727272727272727,0.7391304347826086,0.0625,0.4166666666666667,0.4,0.22641509433962265,0.5833333333333334,0.07547169811320754,0.5239636363636363,0.09803921568627451,0.11029411764705882,0.09352517985611511,0.33093525179856115,28.129411764705885,1.0,8.0,1.0,1.0,3.0,2.0,,,1.0,3.0,,1.0,2.0,6.0,3.0,2.0,,2.0,8.0,2.0,1.0,3.0,3.0,,,0.6666666666666666,0.17647058823529413,,0.2857142857142857,0.2,,,0.05555555555555555,0.125,0.125,1.0,0.2222222222222222,0.2222222222222222,0.5,0.5,0.08333333333333333,,,,0.05660377358490566,0.3333333333333333,0.25,0.2857142857142857,2.0,,,1.0,,,,True,,,,
200809,1610612748,Chris Quinn,Chris Quinn,200809,MIA,11807.0,197,2,362,368,111,110,45,730,11,7.0,16.0,16,39,60,364,16,28,5,1.0,11.0,13,2,15,3,5.0,1.0,8,,2.0,9.0,19.0,,,21,111,0.41025641025641024,0.38461538461538464,0.40540540540540543,0.1282051282051282,0.18181818181818182,19.664268585131897,0.375,0.10185185185185185,0.008403361344537815,0.07738095238095238,0.005555555555555556,0.02702702702702703,0.15384615384615385,0.10869565217391304,0.16923076923076924,0.24615384615384617,0.4375,0.5,0.5692307692307692,0.47461640625,0.4501685185185185,10.41025641025641,0.30662983425414364,4.0,,,2.0,4.0,5.0,12.0,24.0,11.0,26.0,10.0,1.0,1.0,3.0,5.0,6.0,12.0,10.0,31.0,4.0,,23.0,17.0,13.0,30.0,8.0,5.0,5.0,8.0,73.0,,1.0,2.0,,1.0,10.0,6.0,4.0,1.0,2.0,1.0,5.0,19.0,1.0,4.0,6.0,,,,,,,,31.0,2.0,6.0,0.125,0.125,1.0,0.375,0.3333333333333333,0.375,0.5,0.4189189189189189,0.4,0.08333333333333333,0.125,,0.05555555555555555,0.03333333333333333,,,,,,0.05555555555555555,,0.11764705882352941,0.027777777777777776,,0.36363636363636365,0.4444444444444444,,0.18461538461538463,0.4166666666666667,0.45454545454545453,,0.2857142857142857,0.36923076923076925,,,0.14285714285714285,0.5,0.39285714285714285,0.4036,0.058823529411764705,0.09523809523809523,0.08333333333333333,0.5166666666666667,26.19615384615385,1.0,2.0,,1.0,1.0,5.0,,2.0,2.0,6.0,,2.0,3.0,12.0,6.0,5.0,,4.0,2.0,,,,,,,0.6666666666666666,0.23076923076923078,,0.25,0.24,,,0.03076923076923077,0.5,0.5,1.0,0.20833333333333334,0.20833333333333334,0.6,,,0.6666666666666666,,,0.03571428571428571,1.0,0.18181818181818182,0.21739130434782608,1.0,,,1.0,,,,True,,,,
2574,1610612748,Jason Kapono,Jason Kapono,2574,MIA,36179.0,603,-21,1152,1140,356,313,141,2292,9,50.0,99.0,63,125,251,1192,24,40,6,6.0,33.0,51,11,62,17,14.0,8.0,31,,9.0,22.0,51.0,2.0,8.0,22,356,0.504,0.5606060606060606,0.5785714285714286,0.048,0.1111111111111111,18.38291380625477,0.5483870967741935,0.09166666666666666,0.017391304347826087,0.09022556390977443,0.02131782945736434,0.023255813953488372,0.07079646017699115,0.09868421052631579,0.045454545454545456,0.5,0.5050505050505051,0.5208333333333334,0.41414141414141414,0.462594696969697,0.46059888888888895,16.142400000000002,0.3090277777777778,6.0,3.0,4.0,2.0,2.0,7.0,17.0,36.0,11.0,73.0,29.0,5.0,12.0,6.0,22.0,13.0,21.0,12.0,65.0,86.0,2.0,36.0,15.0,8.0,23.0,7.0,1.0,9.0,3.0,54.0,5.0,,15.0,3.0,2.0,11.0,7.0,4.0,2.0,1.0,1.0,4.0,34.0,,6.0,6.0,1.0,,,1.0,1.0,,2.0,65.0,3.0,5.0,0.6825396825396826,0.6935483870967742,0.4166666666666667,0.5416666666666666,0.4444444444444444,0.5888888888888889,0.5238095238095238,0.6176470588235294,0.3686868686868687,0.11764705882352941,0.030303030303030304,0.06,,0.0872093023255814,0.029239766081871343,0.016666666666666666,0.014388489208633094,0.03361344537815126,0.019230769230769232,0.10526315789473684,0.11382113821138211,0.02040816326530612,0.02127659574468085,,0.6666666666666666,0.75,0.5,0.08585858585858586,0.4117647058823529,0.4666666666666667,0.5714285714285714,0.72,0.18181818181818182,0.2222222222222222,0.75,0.044444444444444446,1.0,0.24444444444444444,0.47138571428571424,0.029411764705882353,0.04580152671755725,0.08764940239043825,0.2589641434262948,24.57534246575343,16.0,37.0,3.0,4.0,10.0,16.0,2.0,3.0,5.0,32.0,2.0,6.0,9.0,96.0,,16.0,,3.0,9.0,1.0,10.0,,,,,1.0,0.4383561643835616,0.3333333333333333,0.42857142857142855,0.4383561643835616,,,0.18686868686868688,0.43243243243243246,0.43243243243243246,1.0,0.4444444444444444,0.4444444444444444,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.6666666666666666,1.0,0.2222222222222222,0.4,0.45454545454545453,0.4444444444444444,,,,1.0,,,,True,,,,
200823,1610612748,Robert Hite,Robert Hite,200823,MIA,3875.0,65,1,124,122,37,46,19,246,5,2.0,7.0,3,16,18,120,3,2,5,,6.0,6,1,7,4,1.0,2.0,5,1.0,,4.0,8.0,1.0,,6,37,0.1875,0.21428571428571427,0.28125,0.3125,0.4,25.0,0.8,0.15384615384615385,,0.09375,0.0136986301369863,,0.125,0.22727272727272727,0.17857142857142858,0.25,0.2857142857142857,0.3333333333333333,0.6071428571428571,0.46128888888888886,0.48555833333333337,9.4875,0.29838709677419356,1.0,,,,2.0,,4.0,9.0,3.0,12.0,6.0,1.0,2.0,,5.0,,4.0,1.0,4.0,4.0,,8.0,1.0,2.0,3.0,2.0,,1.0,,8.0,1.0,,,,1.0,1.0,,1.0,,,,1.0,9.0,1.0,4.0,1.0,,,,,,,,4.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,,0.8333333333333334,0.21428571428571427,0.8333333333333334,0.25,0.42857142857142855,0.5,0.14285714285714285,,,,0.037037037037037035,,,0.047619047619047616,,,,,0.058823529411764705,,0.2,0.3333333333333333,,0.14285714285714285,,,,1.0,0.32142857142857145,,,0.2857142857142857,,0.42857142857142855,0.44988333333333336,0.12903225806451613,0.21052631578947367,0.2777777777777778,0.2222222222222222,29.058333333333334,,3.0,,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,,2.0,,,2.0,,,,,,,1.0,0.16666666666666666,1.0,0.25,0.18181818181818182,,,0.10714285714285714,,,,0.2222222222222222,0.2222222222222222,1.0,,,0.3333333333333333,1.0,1.0,0.14285714285714285,,0.3333333333333333,0.25,1.0,,,1.0,,,,True,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,59894.0,998,5,1901,1915,607,547,229,3816,122,48.0,123.0,149,301,350,2009,93,64,30,67.0,99.0,161,96,257,29,21.0,12.0,50,4.0,13.0,41.0,91.0,11.0,7.0,81,607,0.4950166112956811,0.49174917491749176,0.5147058823529411,0.09966777408637874,0.1721311475409836,17.98063623789765,0.58,0.16694772344013492,0.11816578483245149,0.1697674418604651,0.11017964071856287,0.1,0.1761006289308176,0.14285714285714285,0.40264026402640263,0.40594059405940597,0.3902439024390244,0.39344262295081966,0.40924092409240925,0.4643680463576161,0.4781118279569893,8.649501661129568,0.3193056286165176,77.0,22.0,43.0,29.0,52.0,24.0,56.0,2.0,,2.0,52.0,27.0,64.0,10.0,64.0,49.0,,24.0,122.0,234.0,38.0,1.0,21.0,6.0,27.0,4.0,2.0,15.0,2.0,60.0,25.0,4.0,47.0,15.0,5.0,19.0,12.0,7.0,2.0,4.0,8.0,15.0,82.0,8.0,35.0,10.0,13.0,12.0,,1.0,13.0,5.0,4.0,122.0,17.0,10.0,0.785234899328859,0.9,0.421875,0.5268817204301075,0.421875,0.5268817204301075,0.4444444444444444,0.5545454545454546,0.006600660066006601,0.14285714285714285,0.008130081300813009,0.2,0.04081632653061224,0.1760299625468165,0.09328358208955224,0.18556701030927836,0.07296137339055794,0.09230769230769231,0.0958904109589041,0.20714285714285716,0.17277486910994763,0.18421052631578946,0.04065040650406504,0.38461538461538464,0.6311475409836066,0.7623762376237624,0.7012987012987013,0.1848184818481848,0.42857142857142855,0.5,0.6666666666666666,0.9791666666666666,0.006600660066006601,0.671875,0.5116279069767442,0.5591397849462365,0.5576923076923077,,0.5162770833333332,0.10606060606060606,0.10670731707317073,0.18285714285714286,0.3485714285714286,33.400000000000006,,,,,,,,,,,,,,,,,,4.0,17.0,2.0,,,,,1.0,,,,,,,,,,,,,,,0.13636363636363635,,,,,,,,,1.0,,,2.0,2.0,,,True,,,,
952,1610612748,Antoine Walker,Antoine Walker,952,MIA,58395.0,973,-37,1809,1807,505,528,219,3616,132,2.0,8.0,97,202,369,1942,25,138,30,45.0,79.0,124,56,180,29,48.0,13.0,77,11.0,24.0,38.0,91.0,3.0,16.0,60,505,0.4801980198019802,0.45799457994579945,0.462406015037594,0.1485148514851485,0.17424242424242425,23.039690222652467,0.37662337662337664,0.132996632996633,0.08653846153846154,0.13922518159806296,0.06451612903225806,0.07096774193548387,0.14857142857142858,0.13405797101449277,0.35772357723577236,0.02168021680216802,0.25,0.25,0.8102981029810298,0.5067230352303522,0.4884276470588236,3.3678217821782175,0.2791597567716971,69.0,22.0,36.0,7.0,18.0,26.0,62.0,145.0,56.0,167.0,31.0,24.0,42.0,4.0,58.0,10.0,60.0,13.0,87.0,56.0,32.0,145.0,47.0,18.0,65.0,13.0,5.0,31.0,10.0,148.0,9.0,2.0,36.0,9.0,9.0,26.0,14.0,12.0,7.0,15.0,3.0,10.0,64.0,4.0,24.0,10.0,9.0,5.0,1.0,3.0,9.0,7.0,6.0,87.0,15.0,7.0,0.28865979381443296,0.345679012345679,0.5714285714285714,0.4,0.54,0.43529411764705883,0.5272727272727272,0.4484536082474227,0.45257452574525747,0.11290322580645161,,0.1323529411764706,0.02564102564102564,0.15517241379310345,0.028391167192429023,0.1,0.08484848484848485,0.030837004405286344,0.022222222222222223,0.11188811188811189,0.1569767441860465,0.15,0.047619047619047616,0.7777777777777778,0.5227272727272727,0.6330275229357798,0.391304347826087,0.16802168021680217,0.41935483870967744,0.4727272727272727,0.038461538461538464,,0.39295392953929537,0.72,0.6111111111111112,0.21176470588235294,0.3888888888888889,0.6588235294117647,0.5092659090909091,0.061696658097686374,0.10810810810810811,0.15718157181571815,0.23577235772357724,25.239520958083837,4.0,22.0,1.0,1.0,4.0,44.0,2.0,7.0,17.0,48.0,2.0,8.0,18.0,132.0,12.0,44.0,,6.0,16.0,2.0,,,,,1.0,0.9166666666666666,0.2874251497005988,0.25,0.3,0.2874251497005988,,,0.05962059620596206,0.18181818181818182,0.18181818181818182,1.0,0.30344827586206896,0.30344827586206896,0.9090909090909091,0.09090909090909091,0.02,0.14,0.2857142857142857,1.0,0.047058823529411764,0.25,0.30357142857142855,0.30344827586206896,,,,3.0,3.0,,,True,,,,
