EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,PtsPutbacks,Corner3Assists,OffThreePtRebounds,SelfOReb,Travels,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedAtRim,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Accuracy,2pt And 1 Free Throw Trips,BlockedLongMidRange,SecondChanceAtRimPctAssisted,FTOffRebounds,FTDefRebounds,Technical Free Throw Trips,OffensiveGoaltends,Defensive 3 Seconds Violations,DefFTReboundPct,OffFTReboundPct,OffCorner3ReboundPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,BlockedCorner3,Corner3PctBlocked
101114,1610612762,Deron Williams,Deron Williams,101114,UTA,13512.0,225.0,-69.0,437,435.0,73.0,100.0,64.0,872,15.0,32.0,2.0,3.0,7.0,4.0,11.0,10.0,29.0,1.0,5.0,17.0,3.0,3.0,29.0,72.0,5.0,18.0,9.0,82.0,500.0,2.0,5.0,3.0,4.0,5.0,14.0,3.0,2.0,12.0,22.0,36.0,6.0,9.0,1.0,16.0,5.0,14.0,51.0,6.0,57.0,6.0,25.0,9.0,17.0,120.0,2.0,5.0,11.0,16.0,2.0,18.0,9.0,4.0,5.0,9.0,5.0,5.0,10.0,2.0,4.0,1.0,19.0,5.0,8.0,21.0,1.0,15.0,2.0,11.0,4.0,1.0,1.0,1.0,1.0,1.0,12.0,73.0,3.0,0.3793103448275862,0.3793103448275862,0.4,0.2777777777777778,0.29411764705882354,0.4027777777777778,0.4,0.35714285714285715,0.40555555555555556,0.25,0.29411764705882354,0.43157894736842106,0.2222222222222222,0.3333333333333333,0.2,0.19444444444444445,0.25,0.36363636363636365,0.06896551724137931,22.178988326848252,0.47368421052631576,0.07586206896551724,0.011560693641618497,0.10869565217391304,0.08376963350785341,0.00904977375565611,0.037037037037037035,0.16326530612244897,0.05714285714285714,0.01639344262295082,0.10714285714285714,0.1111111111111111,1.0,0.35555555555555557,0.46875,0.625,0.3333333333333333,0.12222222222222222,0.36363636363636365,0.5714285714285714,0.32222222222222224,0.3448275862068966,0.37037037037037035,0.6,0.011111111111111112,0.18888888888888888,0.29411764705882354,0.29411764705882354,0.4,0.25,0.375,0.4117647058823529,0.42857142857142855,0.17647058823529413,0.5555555555555556,0.3125,0.4963101123595505,0.48265,0.47022187499999996,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.04878048780487805,0.14634146341463414,8.880555555555555,26.255555555555553,0.16704805491990846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
101139,1610612762,CJ Miles,CJ Miles,101139,UTA,22346.0,372.0,-55.0,729,729.0,232.0,244.0,106.0,1458,14.0,30.0,5.0,8.0,11.0,2.0,11.0,17.0,43.0,7.0,7.0,25.0,5.0,7.0,33.0,84.0,7.0,32.0,14.0,101.0,802.0,4.0,11.0,5.0,9.0,15.0,25.0,10.0,7.0,43.0,40.0,26.0,21.0,,,25.0,7.0,8.0,24.0,1.0,25.0,,13.0,3.0,8.0,51.0,10.0,5.0,19.0,24.0,11.0,35.0,11.0,7.0,4.0,13.0,3.0,8.0,15.0,1.0,5.0,2.0,28.0,10.0,31.0,60.0,2.0,18.0,3.0,23.0,8.0,1.0,4.0,1.0,4.0,3.0,43.0,232.0,8.0,0.6060606060606061,0.6451612903225806,1.0,0.21875,0.21875,0.39285714285714285,0.36363636363636365,0.6,0.375,0.25,0.5142857142857142,0.39763779527559057,0.2647058823529412,0.5375,0.27586206896551724,0.09523809523809523,0.13333333333333333,0.2727272727272727,0.023255813953488372,18.08634772462077,0.4642857142857143,0.08085106382978724,0.03558718861209965,0.06493506493506493,0.07692307692307693,0.03170028818443804,0.019417475728155338,0.0821917808219178,0.038461538461538464,0.1,0.061224489795918366,0.07142857142857142,0.75,0.25862068965517243,0.4666666666666667,0.5384615384615384,0.5714285714285714,0.09482758620689655,0.18181818181818182,0.25,0.3706896551724138,0.3953488372093023,0.40476190476190477,0.6470588235294118,0.0603448275862069,0.21551724137931033,0.28,0.28,1.0,0.3125,0.3125,0.3142857142857143,0.7272727272727273,0.2,0.5344827586206896,0.28,0.48505,0.4978208333333334,0.4774705882352941,0.072,0.08695652173913043,0.030303030303030304,0.0891089108910891,0.42574257425742573,11.090476190476194,25.16875,0.31824417009602196,3.0,3.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,0.2,0.015151515151515152,0.03278688524590164,0.05128205128205128,0.019230769230769232,0.014925373134328358,0.5,0.6,0.08571428571428572,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
101232,1610612762,Roger Powell,Roger Powell,101232,UTA,149.0,2.0,-1.0,4,4.0,,4.0,1.0,8,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.666666666666668,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
200758,1610612762,Ronnie Brewer,Ronnie Brewer,200758,UTA,9379.0,156.0,-22.0,315,317.0,122.0,94.0,40.0,632,20.0,28.0,7.0,6.0,12.0,,2.0,4.0,12.0,1.0,,1.0,,,24.0,42.0,,2.0,11.0,59.0,328.0,4.0,9.0,,8.0,7.0,17.0,1.0,5.0,19.0,36.0,12.0,,,,1.0,,3.0,5.0,,5.0,,1.0,1.0,3.0,10.0,9.0,2.0,4.0,6.0,10.0,16.0,6.0,4.0,2.0,3.0,1.0,2.0,3.0,,1.0,,6.0,3.0,2.0,3.0,,13.0,,21.0,11.0,,3.0,1.0,3.0,2.0,19.0,122.0,1.0,0.75,0.8571428571428571,,,,0.5714285714285714,0.4444444444444444,0.4117647058823529,0.5454545454545454,0.4444444444444444,0.3888888888888889,0.5566037735849056,0.4444444444444444,0.41304347826086957,0.045454545454545456,0.07142857142857142,0.10714285714285714,,,16.2534435261708,0.5,0.035398230088495575,0.07964601769911504,0.07407407407407407,0.04285714285714286,0.07462686567164178,0.13513513513513514,,0.05,0.05084745762711865,0.11764705882352941,,0.6666666666666666,0.6363636363636364,0.7142857142857143,0.8,0.7,0.045454545454545456,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.022727272727272728,0.022727272727272728,,,,0.7777777777777778,,0.6666666666666666,0.5,,0.6818181818181818,,0.5552363636363636,0.5286375000000001,0.5648055555555556,0.21153846153846154,0.22,,0.13559322033898305,0.3220338983050847,5.752380952380952,23.8,0.3873015873015873,4.0,1.0,,,,6.0,,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,0.047619047619047616,0.043478260869565216,0.05660377358490566,0.05,,,0.5714285714285714,0.05555555555555555,,3.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2246,1610612762,Mehmet Okur,Mehmet Okur,2246,UTA,13558.0,226.0,-52.0,434,433.0,53.0,86.0,61.0,867,16.0,26.0,7.0,,3.0,4.0,9.0,11.0,25.0,,6.0,16.0,2.0,3.0,31.0,60.0,6.0,16.0,18.0,98.0,496.0,8.0,11.0,2.0,18.0,1.0,6.0,3.0,6.0,14.0,42.0,20.0,18.0,,,16.0,6.0,3.0,11.0,3.0,14.0,3.0,4.0,,7.0,31.0,9.0,14.0,22.0,40.0,13.0,53.0,4.0,3.0,1.0,6.0,,4.0,7.0,,2.0,1.0,13.0,4.0,13.0,21.0,1.0,24.0,3.0,23.0,11.0,,6.0,1.0,6.0,4.0,14.0,53.0,1.0,0.6774193548387096,0.7777777777777778,1.0,0.375,0.375,0.5166666666666667,0.7272727272727273,0.16666666666666666,0.5263157894736842,0.6153846153846154,0.4444444444444444,0.563953488372093,0.6428571428571429,0.5416666666666666,0.21052631578947367,0.05,0.07692307692307693,0.1111111111111111,,19.565217391304348,0.46153846153846156,0.1506849315068493,0.05202312138728324,0.2978723404255319,0.18652849740932642,0.056338028169014086,0.08620689655172414,0.06521739130434782,0.25,0.15625,0.26666666666666666,0.35294117647058826,0.6666666666666666,0.34210526315789475,0.6153846153846154,0.6666666666666666,0.5,0.11842105263157894,0.4444444444444444,0.5,0.32894736842105265,0.44,0.44,0.9090909090909091,,0.21052631578947367,0.375,0.375,1.0,0.5384615384615384,0.15384615384615385,0.3333333333333333,,0.3333333333333333,0.5526315789473685,0.375,0.485178947368421,0.49121923076923074,0.5013444444444444,0.12941176470588237,0.15942028985507245,,0.1836734693877551,0.14285714285714285,9.086666666666668,25.293749999999992,0.12211981566820276,5.0,,2.0,2.0,2.0,8.0,,3.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,,1.0,1.0,0.6666666666666666,0.075,0.05714285714285714,0.025,0.06060606060606061,0.02857142857142857,0.75,0.7142857142857143,,0.6666666666666666,2.0,1.0,0.4,1.0,4.0,1.0,1.0,1.0,0.25,0.07142857142857142,0.14285714285714285,,,,,,,,,,,,,,,,,True,,,,,,,,,
1723,1610612762,Matt Harpring,Matt Harpring,1723,UTA,3207.0,53.0,-11.0,110,107.0,60.0,80.0,20.0,217,6.0,7.0,2.0,3.0,4.0,,3.0,4.0,6.0,2.0,,1.0,,1.0,10.0,16.0,1.0,3.0,4.0,27.0,122.0,2.0,3.0,1.0,7.0,4.0,8.0,2.0,3.0,14.0,16.0,4.0,3.0,,,1.0,,,3.0,,3.0,,3.0,,,6.0,2.0,1.0,3.0,6.0,4.0,10.0,1.0,,1.0,4.0,1.0,2.0,1.0,,2.0,,5.0,2.0,6.0,7.0,,5.0,1.0,6.0,2.0,,1.0,1.0,1.0,1.0,14.0,60.0,,0.8,1.0,1.0,0.3333333333333333,0.3333333333333333,0.625,0.6666666666666666,0.5,0.6052631578947368,0.875,0.55,0.6190476190476191,0.875,0.5416666666666666,0.15789473684210525,,,,,19.402985074626866,0.8,0.08571428571428572,0.058823529411764705,0.08333333333333333,0.0851063829787234,0.0784313725490196,,0.08333333333333333,,0.2,0.1,,1.0,0.3684210526315789,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.15789473684210525,,,0.3157894736842105,0.6666666666666666,0.6666666666666666,1.0,0.10526315789473684,0.05263157894736842,,,,0.5,,0.4,0.75,0.1,0.5263157894736842,,0.4870315789473684,0.5216999999999999,0.50485,0.1,0.11764705882352941,,0.25925925925925924,0.5185185185185185,9.0375,23.5,0.5454545454545454,2.0,1.0,,,1.0,4.0,,2.0,,,1.0,1.0,,1.0,,,,1.0,0.5,0.11764705882352941,0.1,0.07692307692307693,0.14285714285714285,,,1.0,0.1,,1.0,,,,2.0,1.0,,1.0,0.18181818181818182,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.25,1.0,1.0,1.0,,,,True,,,,,,,,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,7066.0,118.0,-6.0,221,223.0,29.0,47.0,34.0,444,8.0,18.0,9.0,2.0,6.0,,3.0,1.0,5.0,2.0,1.0,4.0,1.0,1.0,9.0,26.0,1.0,6.0,8.0,29.0,240.0,4.0,9.0,1.0,10.0,2.0,6.0,2.0,4.0,8.0,10.0,8.0,3.0,,,4.0,1.0,,8.0,1.0,9.0,1.0,7.0,1.0,,19.0,10.0,2.0,7.0,10.0,11.0,21.0,3.0,1.0,2.0,6.0,1.0,5.0,3.0,,1.0,,9.0,2.0,7.0,14.0,,11.0,1.0,11.0,5.0,,8.0,2.0,8.0,5.0,8.0,29.0,2.0,0.5555555555555556,1.0,1.0,0.16666666666666666,0.16666666666666666,0.34615384615384615,0.4444444444444444,0.3333333333333333,0.328125,0.4,0.25,0.3918918918918919,0.45454545454545453,0.36363636363636365,0.1875,,,,,17.175572519083968,0.6666666666666666,0.08974358974358974,0.10752688172043011,0.07142857142857142,0.08490566037735849,0.09565217391304348,0.21621621621621623,0.07692307692307693,,0.14285714285714285,0.05,0.125,0.625,0.5625,0.4444444444444444,0.4444444444444444,0.5,0.09375,,,0.15625,0.2,0.2,1.0,0.0625,0.125,0.25,0.25,1.0,0.9,0.1,0.75,0.3333333333333333,0.125,0.75,0.25,0.537959375,0.57362,0.57994375,0.14285714285714285,0.1724137931034483,,0.3448275862068966,0.27586206896551724,4.734615384615385,24.866666666666664,0.13122171945701358,4.0,1.0,,2.0,,8.0,,1.0,5.0,2.0,4.0,,,2.0,6.0,1.0,,1.0,,0.045454545454545456,0.05,0.027777777777777776,0.06666666666666667,0.22727272727272727,,0.4444444444444444,0.125,,2.0,,,,1.0,,,,0.125,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2430,1610612762,Carlos Boozer,Carlos Boozer,2430,UTA,15276.0,255.0,-48.0,498,495.0,100.0,134.0,67.0,993,46.0,58.0,13.0,7.0,9.0,18.0,39.0,13.0,38.0,,,,,,77.0,135.0,,,19.0,173.0,551.0,11.0,18.0,,22.0,12.0,23.0,,3.0,27.0,108.0,46.0,,,,,,6.0,20.0,,20.0,,10.0,1.0,9.0,40.0,14.0,14.0,46.0,73.0,20.0,93.0,3.0,1.0,2.0,4.0,1.0,2.0,9.0,,2.0,,13.0,1.0,8.0,18.0,3.0,21.0,,26.0,12.0,,2.0,1.0,2.0,2.0,27.0,100.0,3.0,0.7012987012987013,0.75,,,,0.5703703703703704,0.6111111111111112,0.5217391304347826,0.5703703703703704,0.6111111111111112,0.5217391304347826,0.5884353741496599,0.6111111111111112,0.54,,0.044444444444444446,0.05172413793103448,0.07692307692307693,,27.77777777777778,0.3076923076923077,0.26900584795321636,0.07253886010362694,0.2545454545454545,0.26548672566371684,0.07346938775510205,0.09230769230769231,0.2,0.2894736842105263,0.3076923076923077,0.3333333333333333,0.10526315789473684,1.0,0.42962962962962964,0.7931034482758621,0.8363636363636363,0.6956521739130435,0.28888888888888886,0.46153846153846156,0.5,0.2814814814814815,0.34210526315789475,0.34210526315789475,0.7692307692307693,,,,,,0.7222222222222222,,0.391304347826087,0.7777777777777778,,0.42962962962962964,,0.4804925925925925,0.5145785714285714,0.46238695652173906,0.08275862068965517,0.08275862068965517,,0.12716763005780346,0.15606936416184972,7.737037037037037,,0.20080321285140562,9.0,,,,,10.0,,4.0,2.0,2.0,,3.0,,2.0,1.0,,2.0,1.0,,0.07692307692307693,0.06818181818181818,0.05952380952380952,0.05,0.038461538461538464,0.6666666666666666,0.6923076923076923,,,2.0,,0.4444444444444444,2.0,13.0,,,1.0,0.5652173913043478,0.11764705882352941,0.16666666666666666,,,,,,,,,,,,,,,,,True,,,,,,,,,
1921,1610612762,Gordan Giricek,Gordan Giricek,1921,UTA,1739.0,29.0,6.0,54,58.0,27.0,41.0,7.0,112,2.0,2.0,,1.0,1.0,,1.0,5.0,5.0,1.0,2.0,3.0,,1.0,7.0,8.0,2.0,4.0,4.0,24.0,69.0,1.0,1.0,,2.0,3.0,3.0,1.0,2.0,8.0,10.0,4.0,6.0,,,3.0,2.0,,1.0,1.0,2.0,1.0,1.0,,,5.0,1.0,,4.0,5.0,1.0,6.0,2.0,2.0,,1.0,,1.0,,,,,1.0,,1.0,4.0,,3.0,1.0,4.0,1.0,,,,,,8.0,27.0,1.0,0.7142857142857143,0.7142857142857143,1.0,0.5,0.5,0.875,1.0,1.0,0.8333333333333334,1.0,0.75,0.8571428571428571,1.0,0.8,0.3333333333333333,,,,,22.22222222222222,1.0,0.4,0.045454545454545456,,0.3076923076923077,0.04,0.07692307692307693,0.5,0.3333333333333333,0.4,,,,0.16666666666666666,1.0,1.0,0.5,0.08333333333333333,,,0.4166666666666667,1.0,1.0,0.8,0.08333333333333333,0.25,0.6666666666666666,0.6666666666666666,1.0,,,0.25,1.0,0.25,0.5,0.6666666666666666,0.4821666666666667,0.3677,0.478175,0.07692307692307693,0.1111111111111111,,0.08333333333333333,0.3333333333333333,13.850000000000001,23.975,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,0.2,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2737,1610612762,Rafael Araujo,Rafael Araujo,2737,UTA,3125.0,52.0,8.0,112,112.0,85.0,43.0,17.0,224,2.0,5.0,3.0,2.0,5.0,2.0,5.0,5.0,9.0,,,,,,9.0,19.0,,,5.0,23.0,106.0,,4.0,,,8.0,18.0,,4.0,20.0,12.0,6.0,,,,,,2.0,3.0,1.0,4.0,1.0,1.0,,2.0,9.0,2.0,2.0,10.0,13.0,4.0,17.0,,,,2.0,,2.0,1.0,,,,3.0,2.0,3.0,5.0,,6.0,,11.0,4.0,,1.0,,1.0,,20.0,85.0,1.0,0.6666666666666666,0.6666666666666666,,,,0.47368421052631576,,0.4444444444444444,0.47368421052631576,,0.4444444444444444,0.4791666666666667,,0.45454545454545453,,0.10526315789473684,0.4,,,20.30075187969925,0.6666666666666666,0.2631578947368421,0.06451612903225806,0.2857142857142857,0.26666666666666666,0.05,0.09090909090909091,0.3,0.3333333333333333,0.22727272727272727,0.25,0.3333333333333333,,0.2631578947368421,0.4,0.6666666666666666,1.0,0.2631578947368421,0.4,0.4,0.47368421052631576,0.5555555555555556,0.5555555555555556,0.6,,,,,,0.75,,0.2777777777777778,0.4,,0.2631578947368421,,0.4209210526315789,0.429875,0.4223333333333333,0.18181818181818182,0.18181818181818182,,,0.8695652173913043,10.526315789473685,,0.7589285714285714,,,,,,,,,,,,,,2.0,1.0,,1.0,2.0,,,0.125,,,,0.5,,,,1.0,,,2.0,1.0,,,,0.25,0.11764705882352941,,,,,,,,,,,,,,,,,,True,,,,,,,,,
