EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,PtsPutbacks,Fg2aBlocked,FTDefRebounds,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Offensive Fouls Drawn,Technical Free Throw Trips,LongMidRangePctBlocked,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,StepOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,3SecondViolations,ThreePtShootingFoulsDrawn,BlockedAtRim,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,on,HeaveAttempts,Corner3PctBlocked,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,BlockedCorner3,OffensiveGoaltends,HeaveMakes,Clear Path Fouls
101129,1610612745,Luther Head,Luther Head,101129,HOU,9505.0,158,-24.0,301,305,93.0,95,38,606,9.0,12.0,1.0,1.0,4.0,5.0,2.0,14.0,4.0,10.0,1.0,2.0,3.0,9.0,19.0,1.0,4.0,5.0,11.0,26,13.0,29.0,7.0,68.0,300,2.0,2.0,2.0,1.0,5.0,4.0,9.0,6.0,8.0,5.0,31.0,12.0,10.0,33.0,6.0,19.0,9.0,9.0,5.0,14.0,4.0,1.0,6.0,2.0,1.0,33.0,1.0,3.0,4.0,12.0,16.0,4.0,20.0,1.0,8.0,5.0,3.0,5.0,3.0,4.0,6.0,1.0,1.0,2.0,11.0,2.0,2.0,2.0,3,5.0,7.0,1.0,4.0,31.0,93.0,0.5454545454545454,0.5454545454545454,0.8461538461538461,0.4482758620689655,0.75,0.4482758620689655,0.4230769230769231,1.0,0.4444444444444444,0.5545454545454546,0.5,0.7647058823529411,0.5862068965517241,0.625,0.8157894736842105,0.5272727272727272,20.234604105571847,0.45454545454545453,0.10810810810810811,0.0297029702970297,0.18181818181818182,0.023255813953488372,0.12030075187969924,0.027777777777777776,0.09523809523809523,0.03125,0.034482758620689655,0.06666666666666667,0.12903225806451613,0.12,0.13333333333333333,0.2857142857142857,0.03333333333333333,0.21818181818181817,0.75,0.75,0.5555555555555556,0.2545454545454545,0.14285714285714285,0.14285714285714285,0.5,0.18181818181818182,0.4,0.4,1.0,0.34545454545454546,0.47368421052631576,0.47368421052631576,0.7777777777777778,0.25,1.0,0.25,0.25,0.29411764705882354,0.8,0.17647058823529413,0.6666666666666666,0.29411764705882354,0.8,0.7454545454545455,0.47368421052631576,0.5023327272727273,0.504425,0.46031470588235296,0.06896551724137931,0.13793103448275862,0.07352941176470588,0.45588235294117646,10.403846153846153,24.737931034482752,0.3089700996677741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
101236,1610612745,Chuck Hayes,Chuck Hayes,101236,HOU,4116.0,69,-8.0,138,133,51.0,58,16,271,4.0,11.0,1.0,4.0,2.0,4.0,,,,,,,,,,,,,6.0,16,,,2.0,14.0,131,1.0,5.0,,,2.0,2.0,5.0,,,2.0,6.0,10.0,2.0,,,,,,2.0,2.0,1.0,1.0,,,,6.0,2.0,7.0,1.0,10.0,12.0,9.0,21.0,,2.0,2.0,,,,,1.0,,,1.0,1.0,,1.0,4.0,9,5.0,5.0,1.0,2.0,6.0,51.0,0.8333333333333334,1.0,,,,,0.375,0.2,0.4,0.375,0.2,0.4,0.3888888888888889,0.2,0.5,,12.258064516129032,,0.21739130434782608,0.1794871794871795,0.08333333333333333,0.07407407407407407,0.1896551724137931,0.13636363636363635,0.3076923076923077,0.08333333333333333,0.05263157894736842,0.125,0.13333333333333333,0.30434782608695654,0.09090909090909091,,,0.6875,0.36363636363636365,0.4444444444444444,0.75,,,,,,,,,,,,,0.8,0.25,,,0.8,0.5,,,,,0.6875,,0.52548125,0.5452600000000001,0.51542,0.11764705882352941,0.11764705882352941,0.14285714285714285,0.42857142857142855,2.0124999999999997,,0.3695652173913043,2.0,5.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,0.1875,0.18181818181818182,0.2,0.5,0.14285714285714285,0.125,0.3125,0.4,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
101249,1610612745,John Lucas III,John Lucas III,101249,HOU,6596.0,110,-12.0,223,215,96.0,111,18,438,9.0,11.0,,1.0,2.0,4.0,1.0,6.0,3.0,6.0,,1.0,2.0,2.0,14.0,,1.0,6.0,17.0,30,5.0,20.0,9.0,58.0,217,,1.0,,,,6.0,12.0,2.0,8.0,5.0,23.0,4.0,30.0,12.0,3.0,14.0,2.0,4.0,5.0,9.0,3.0,2.0,2.0,1.0,1.0,23.0,,2.0,2.0,6.0,9.0,2.0,11.0,,5.0,3.0,2.0,3.0,1.0,1.0,1.0,,2.0,,4.0,,2.0,1.0,6,8.0,10.0,,3.0,23.0,96.0,0.11764705882352941,0.11764705882352941,0.8,0.25,0.25,0.25,0.5666666666666667,,0.5,0.49,,0.45,0.5185185185185185,,0.5,0.4,23.96694214876033,0.75,0.08571428571428572,0.038461538461538464,0.07142857142857142,,0.08163265306122448,0.02,0.07692307692307693,0.058823529411764705,,0.045454545454545456,0.05263157894736842,0.13793103448275862,0.09090909090909091,,,0.22,0.8181818181818182,0.9,0.2222222222222222,0.12,0.16666666666666666,0.2,,0.12,0.5,0.5,0.6666666666666666,0.28,0.14285714285714285,0.14285714285714285,1.0,1.0,,,,0.2,0.5,0.1,0.5,0.3,0.16666666666666666,0.62,0.14285714285714285,0.4936549999999999,,0.47702750000000005,0.05660377358490566,0.09090909090909091,,0.39655172413793105,6.836666666666667,24.585,0.4304932735426009,7.0,13.0,,3.0,1.0,,1.0,1.0,1.0,1.0,0.1,0.09090909090909091,0.07692307692307693,0.125,,,0.26,0.5384615384615384,0.5833333333333334,,2.0,2.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1909,1610612745,Scott Padgett,Scott Padgett,1909,HOU,3343.0,56,-14.0,110,107,63.0,57,9,217,2.0,4.0,,,2.0,4.0,,1.0,,,,,,,4.0,1.0,,2.0,2.0,6,,4.0,2.0,6.0,127,,1.0,1.0,,,2.0,5.0,,2.0,2.0,6.0,2.0,2.0,,,4.0,,2.0,2.0,4.0,1.0,1.0,1.0,,1.0,10.0,2.0,,3.0,7.0,11.0,2.0,13.0,,1.0,,1.0,2.0,,2.0,,,,,2.0,1.0,1.0,4.0,10,2.0,4.0,,1.0,6.0,63.0,0.5,0.5,,,,,0.3333333333333333,,0.4,0.2,,0.2857142857142857,0.25,,0.3333333333333333,0.4,11.475409836065573,1.0,0.25,,0.1875,0.10526315789473684,0.22727272727272727,0.043478260869565216,,,0.07692307692307693,0.2222222222222222,0.375,0.18181818181818182,0.2727272727272727,,,0.4,0.5,0.5,0.5,0.1,,,,,,,,0.4,,,,,,,0.5,0.5714285714285714,0.5,,,0.2857142857142857,,0.8,,0.5499400000000001,0.3629,0.5837571428571428,0.09090909090909091,0.14285714285714285,,1.0,3.5,25.125,0.5727272727272728,,1.0,,1.0,1.0,1.0,1.0,,4.0,1.0,0.16666666666666666,,1.0,0.2,,0.16666666666666666,0.1,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2779,1610612745,Vassilis Spanoulis,Vassilis Spanoulis,2779,HOU,16311.0,272,-30.0,523,524,173.0,202,58,1047,12.0,21.0,3.0,4.0,5.0,8.0,4.0,10.0,2.0,13.0,1.0,1.0,7.0,3.0,16.0,3.0,1.0,6.0,18.0,43,5.0,29.0,34.0,85.0,516,5.0,7.0,4.0,,13.0,6.0,10.0,2.0,13.0,13.0,31.0,8.0,28.0,15.0,,16.0,3.0,18.0,10.0,28.0,7.0,3.0,10.0,7.0,1.0,66.0,2.0,3.0,5.0,12.0,17.0,5.0,22.0,,7.0,6.0,1.0,15.0,5.0,13.0,14.0,3.0,2.0,1.0,29.0,3.0,8.0,7.0,33,37.0,42.0,2.0,17.0,31.0,173.0,0.2222222222222222,0.25,1.0,0.1724137931034483,0.15384615384615385,0.1724137931034483,0.4186046511627907,0.7142857142857143,0.6,0.3541666666666667,0.5909090909090909,0.391304347826087,0.46195652173913043,0.5909090909090909,0.484375,0.4027777777777778,20.683760683760685,0.5172413793103449,0.06451612903225806,0.01910828025477707,0.09090909090909091,0.021505376344086023,0.07053941908713693,0.02,,0.05263157894736842,0.03076923076923077,0.07272727272727272,0.0392156862745098,0.075,0.09302325581395349,0.08333333333333333,,0.2916666666666667,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.1388888888888889,0.4,0.4,,0.18055555555555555,0.15384615384615385,0.15384615384615385,1.0,0.2222222222222222,0.1875,0.2,1.0,0.36363636363636365,0.75,0.09090909090909091,0.2727272727272727,0.34782608695652173,0.625,0.30434782608695654,0.14285714285714285,0.2608695652173913,0.16666666666666666,0.6944444444444444,0.1875,0.5070027777777778,0.4971750000000001,0.5338565217391303,0.19540229885057472,0.29310344827586204,0.15294117647058825,0.36470588235294116,6.927906976744187,24.762068965517237,0.33078393881453155,2.0,12.0,4.0,6.0,,,5.0,1.0,12.0,5.0,0.13953488372093023,0.14285714285714285,0.25,,,,0.16666666666666666,0.16666666666666666,0.2222222222222222,,4.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.034482758620689655,0.0625,0.3333333333333333,1.0,,,,,,,,,,,,,True,,,,,,,,,
200779,1610612745,Steve Novak,Steve Novak,200779,HOU,4873.0,81,-15.0,168,162,84.0,87,11,330,1.0,1.0,,,1.0,1.0,2.0,6.0,1.0,5.0,,1.0,2.0,4.0,12.0,1.0,2.0,8.0,3.0,7,5.0,17.0,2.0,23.0,167,1.0,1.0,1.0,,5.0,3.0,4.0,3.0,10.0,,15.0,6.0,,15.0,,12.0,4.0,1.0,1.0,2.0,,1.0,,1.0,,5.0,,,6.0,8.0,15.0,2.0,17.0,,3.0,3.0,,1.0,,1.0,2.0,,,1.0,3.0,1.0,1.0,6.0,13,2.0,2.0,,1.0,15.0,84.0,1.0,1.0,1.0,0.29411764705882354,0.3,0.29411764705882354,0.42857142857142855,1.0,0.75,0.4375,1.25,0.5357142857142857,0.46,1.25,0.5357142857142857,0.7083333333333334,15.555555555555555,0.3333333333333333,0.16666666666666666,,0.2857142857142857,,0.2028985507246377,,,,,0.16666666666666666,0.125,0.2,0.3125,0.2,,0.041666666666666664,1.0,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,1.0,0.20833333333333334,0.2,0.2,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,0.5,0.07142857142857142,1.0,0.14285714285714285,0.5,0.5714285714285714,0.25,0.75,0.3333333333333333,0.48507916666666673,,0.47126428571428575,0.04,0.125,0.21739130434782608,0.6521739130434783,16.6,24.688235294117646,0.5,,,,,1.0,,,,2.0,,,,,0.16666666666666666,,,,,,,1.0,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,2.0,0.2857142857142857,,,,,,,,,,,True,,,,,,,,,
2054,1610612745,Jake Tsakalidis,Jake Tsakalidis,2054,HOU,1805.0,30,,57,59,18.0,34,5,116,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,3.0,6,,,4.0,10.0,52,1.0,2.0,,,2.0,1.0,2.0,,,2.0,4.0,6.0,,,,,,,,,,,,,,,1.0,1.0,,5.0,5.0,2.0,7.0,,,,,,,,,,,,,,,2.0,3,4.0,6.0,,3.0,4.0,18.0,1.0,1.0,,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.5555555555555556,0.5,0.6666666666666666,,14.516129032258064,,0.21739130434782608,0.0625,,0.09090909090909091,0.16666666666666666,0.07407407407407407,,0.16666666666666666,0.125,0.2222222222222222,0.5,0.16666666666666666,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,0.5,1.0,,,0.5,1.0,,,,,0.3333333333333333,,0.4038333333333333,0.4379,0.3702,0.3333333333333333,0.3333333333333333,0.2,0.4,7.883333333333333,,0.3157894736842105,,2.0,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
436,1610612745,Juwan Howard,Juwan Howard,436,HOU,9501.0,158,-17.0,296,304,65.0,87,35,600,5.0,6.0,3.0,4.0,,,4.0,25.0,,,,,,,,,,,13.0,38,,,18.0,44.0,295,3.0,5.0,,2.0,8.0,2.0,7.0,,,2.0,6.0,14.0,12.0,,,,,3.0,4.0,7.0,3.0,1.0,2.0,1.0,,18.0,7.0,6.0,7.0,27.0,37.0,13.0,50.0,,5.0,5.0,,4.0,1.0,2.0,5.0,,2.0,1.0,9.0,,1.0,5.0,13,14.0,18.0,,9.0,6.0,65.0,0.5384615384615384,0.7,,,,,0.34210526315789475,0.6,0.2857142857142857,0.34210526315789475,0.6,0.2857142857142857,0.46808510638297873,0.6666666666666666,0.375,,16.816816816816818,0.4444444444444444,0.24770642201834864,0.06315789473684211,0.2413793103448276,0.13725490196078433,0.2463768115942029,0.08904109589041095,0.07142857142857142,0.07894736842105263,0.1388888888888889,0.21212121212121213,0.23076923076923078,0.28,0.18181818181818182,0.42857142857142855,,0.15789473684210525,0.8333333333333334,0.8333333333333334,0.4,0.6578947368421053,0.16,0.16,0.5,,,,,,,,,0.8,0.75,,,,,,,,,0.15789473684210525,,0.41898947368421047,0.5797,0.3632142857142857,0.19148936170212766,0.19148936170212766,0.18181818181818182,0.13636363636363635,13.555263157894734,,0.2195945945945946,4.0,7.0,6.0,,3.0,1.0,,,2.0,,,,,0.25,0.046511627906976744,0.13333333333333333,0.18421052631578946,0.5714285714285714,0.5714285714285714,0.75,1.0,,,,,,,,,,,,2.0,1.0,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,
1503,1610612745,Tracy McGrady,Tracy McGrady,1503,HOU,3014.0,50,5.0,93,93,27.0,36,16,186,3.0,4.0,1.0,1.0,,,6.0,11.0,,1.0,,,1.0,4.0,11.0,,2.0,5.0,10.0,19,4.0,12.0,7.0,39.0,94,1.0,1.0,,,2.0,3.0,3.0,2.0,6.0,2.0,14.0,8.0,12.0,9.0,3.0,11.0,4.0,3.0,2.0,5.0,2.0,,,2.0,1.0,12.0,,,2.0,4.0,7.0,1.0,8.0,,1.0,,1.0,5.0,,3.0,,,2.0,,5.0,1.0,1.0,2.0,3,5.0,8.0,1.0,2.0,14.0,27.0,0.4,0.4,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5263157894736842,1.0,1.0,0.5161290322580645,1.0,0.6666666666666666,0.5735294117647058,1.0,0.7,0.3870967741935484,35.45454545454545,1.0,0.1111111111111111,,0.2857142857142857,,0.13953488372093023,,,,,,0.07142857142857142,0.2,0.4,,,0.12903225806451613,0.75,0.75,0.3333333333333333,0.3548387096774194,0.5454545454545454,0.5454545454545454,0.5,0.03225806451612903,,,,0.3548387096774194,0.36363636363636365,0.36363636363636365,0.75,1.0,1.0,,,,,0.1111111111111111,,0.5555555555555556,0.4,0.5161290322580645,0.36363636363636365,0.4838983870967742,0.5866,0.4725111111111111,0.09090909090909091,0.1,0.05128205128205128,0.358974358974359,12.263157894736842,25.5,0.2903225806451613,1.0,4.0,,,1.0,,1.0,,,1.0,,,,0.16666666666666666,,,0.12903225806451613,0.25,0.25,,,,,3.0,,3.0,2.0,0.6666666666666666,,,,,,,,,,,,1.0,1.0,,,1.0,2.0,1.0,0.07692307692307693,,,,,True,,,,,,,,,
2745,1610612745,Kirk Snyder,Kirk Snyder,2745,HOU,3735.0,62,12.0,118,118,42.0,54,11,236,4.0,6.0,,1.0,,,1.0,2.0,1.0,3.0,,1.0,1.0,2.0,5.0,,,2.0,5.0,9,3.0,8.0,8.0,27.0,108,,1.0,,1.0,1.0,,2.0,1.0,3.0,,3.0,6.0,4.0,9.0,,5.0,2.0,2.0,1.0,3.0,,1.0,1.0,,1.0,7.0,2.0,2.0,,4.0,4.0,4.0,8.0,1.0,,,,1.0,1.0,1.0,1.0,,,,2.0,,,1.0,4,6.0,10.0,,5.0,3.0,42.0,0.6,0.6,1.0,0.375,0.3333333333333333,0.375,0.5555555555555556,,,0.5588235294117647,,0.3,0.6136363636363636,0.25,0.3,0.47058823529411764,18.46153846153846,0.5,0.0851063829787234,0.07407407407407407,,0.08695652173913043,0.07017543859649122,0.08,0.1111111111111111,,0.13333333333333333,,0.2727272727272727,0.058823529411764705,,,0.14285714285714285,0.35294117647058826,0.6666666666666666,0.6666666666666666,0.75,0.11764705882352941,0.5,0.5,,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.29411764705882354,0.4,0.4,1.0,1.0,,,,,,0.2,1.0,0.4,,0.8235294117647058,0.4,0.5197323529411765,0.5685,0.45114,0.22727272727272727,0.35714285714285715,0.037037037037037035,0.1111111111111111,5.022222222222222,24.662499999999998,0.3559322033898305,,1.0,,1.0,,,,,1.0,,0.1111111111111111,,1.0,,0.14285714285714285,,0.058823529411764705,,,,1.0,,,3.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,True,,,,,,,,,
