EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,BlockedArc3,BlockedLongMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,HeaveAttempts,FTOffRebounds,OffFTReboundPct,Defensive 3 Seconds Violations,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,on
101124,1610612763,Hakim Warrick,Hakim Warrick,101124,MEM,52518.0,875,-188,1721,1739,499.0,369.0,179,3460,84.0,125.0,14.0,21.0,25.0,39.0,20.0,49.0,23.0,57.0,4.0,1.0,1.0,127.0,231.0,4.0,114.0,368.0,2027,19.0,29.0,1.0,24.0,62.0,32.0,60.0,1.0,36.0,100.0,184.0,70.0,26.0,4.0,14.0,18.0,4.0,22.0,3.0,1.0,10.0,3.0,5.0,48.0,14.0,35.0,31.0,87.0,17.0,135.0,49.0,184.0,6.0,15.0,12.0,3.0,32.0,2.0,11.0,30.0,1.0,21.0,1.0,8.0,62.0,8.0,17.0,50.0,105.0,9.0,12.0,105.0,8.0,6.0,148.0,11.0,1.0,67.0,12.0,12.0,1.0,8.0,1.0,4.0,13.0,6.0,4.0,2.0,100.0,499.0,11.0,9.0,0.7244094488188977,0.8070175438596491,0.5497835497835498,0.6551724137931034,0.5333333333333333,0.5404255319148936,0.6333333333333333,0.5245901639344263,0.6056105610561056,0.7209302325581395,0.6097560975609756,0.01702127659574468,0.06060606060606061,0.096,0.02040816326530612,0.017543859649122806,18.931535269709542,0.5161290322580645,0.3469387755102041,0.15130434782608695,0.06666666666666667,0.15577889447236182,0.07692307692307693,0.1524547803617571,0.06930693069306931,0.10429447852760736,0.03870967741935484,0.057971014492753624,0.05228758169934641,0.20689655172413793,0.1527777777777778,0.1456953642384106,0.15384615384615385,0.1388888888888889,0.2,0.06521739130434782,0.46153846153846156,0.5319148936170213,0.672,0.7433628318584071,0.7142857142857143,0.20851063829787234,0.40816326530612246,0.4166666666666667,0.6,0.2425531914893617,0.40350877192982454,0.4107142857142857,0.8695652173913043,0.01702127659574468,0.7,0.6666666666666666,0.14285714285714285,0.03333333333333333,0.639344262295082,0.6410256410256411,0.01639344262295082,0.548936170212766,0.4961076595744681,0.5061416666666667,0.515633606557377,0.23024054982817868,0.23344947735191637,0.16847826086956522,0.2717391304347826,6.636796536796537,26.1,0.28994770482277743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101215,1610612763,Will Conroy,Will Conroy,101215,MEM,793.0,13,-4,26,25,18.0,13.0,4,51,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,3.0,,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,0.09090909090909091,0.3333333333333333,,0.06666666666666667,0.08333333333333333,0.16666666666666666,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6923076923076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1088,1610612763,Chucky Atkins,Chucky Atkins,1088,MEM,56197.0,937,-69,1873,1872,674.0,466.0,213,3745,44.0,82.0,1.0,3.0,20.0,35.0,10.0,18.0,19.0,38.0,127.0,15.0,33.0,73.0,138.0,154.0,101.0,430.0,2175,3.0,6.0,20.0,4.0,46.0,31.0,55.0,46.0,71.0,181.0,12.0,134.0,2.0,127.0,12.0,139.0,30.0,169.0,23.0,7.0,78.0,20.0,41.0,368.0,3.0,5.0,16.0,41.0,1.0,58.0,8.0,66.0,3.0,24.0,15.0,9.0,32.0,8.0,27.0,25.0,2.0,5.0,,6.0,57.0,4.0,16.0,21.0,62.0,1.0,8.0,101.0,3.0,4.0,131.0,3.0,12.0,27.0,34.0,1.0,1.0,,,,2.0,,,,181.0,674.0,11.0,33.0,0.0821917808219178,0.08333333333333333,0.5289855072463768,0.5,0.5636363636363636,0.5633561643835616,0.8076923076923077,0.5445544554455446,0.6014285714285714,0.7666666666666667,0.6161971830985915,0.5273972602739726,0.08695652173913043,0.13414634146341464,0.05555555555555555,,19.289099526066348,0.5614035087719298,0.015873015873015872,0.06346749226006192,0.008576329331046312,0.07339449541284404,0.016129032258064516,0.06597222222222222,0.010403120936280884,0.017241379310344827,0.006097560975609756,,0.006329113924050633,0.07142857142857142,0.05240174672489083,0.07446808510638298,0.06550218340611354,0.08,0.058823529411764705,0.02112676056338028,,0.2808219178082192,0.5365853658536586,0.6197183098591549,0.045454545454545456,0.06164383561643835,0.5555555555555556,0.5882352941176471,0.1,0.13013698630136986,0.5,0.5,0.15789473684210525,0.4349315068493151,0.11538461538461539,0.3333333333333333,,0.5769230769230769,0.3465346534653465,0.5714285714285714,0.32673267326732675,0.8082191780821918,0.5224892123287673,0.5301958333333333,0.506190099009901,0.08544303797468354,0.16666666666666666,0.10697674418604651,0.42093023255813955,6.744927536231882,25.166233766233763,0.3598505072076882,13.0,27.0,2.0,5.0,6.0,13.0,48.0,10.0,10.0,61.0,12.0,16.0,150.0,33.0,48.0,2.0,1.0,1.0,0.819672131147541,0.3961038961038961,0.6,0.34782608695652173,0.3961038961038961,0.012987012987012988,0.037037037037037035,0.007874015748031496,0.09246575342465753,0.48148148148148145,0.5,0.9230769230769231,0.3779527559055118,0.38095238095238093,0.7916666666666666,0.19230769230769232,0.4,1.0,0.6666666666666666,0.9,0.12871287128712872,0.46153846153846156,0.30303030303030304,0.3779527559055118,,,,,,,,,True
200752,1610612763,Rudy Gay,Rudy Gay,200752,MEM,70478.0,1175,-55,2340,2344,629.0,476.0,285,4684,76.0,125.0,17.0,24.0,21.0,37.0,36.0,87.0,37.0,104.0,72.0,5.0,22.0,149.0,316.0,103.0,76.0,494.0,2619,22.0,39.0,7.0,18.0,68.0,39.0,74.0,32.0,25.0,142.0,140.0,158.0,24.0,70.0,28.0,50.0,15.0,65.0,13.0,2.0,31.0,2.0,17.0,145.0,15.0,35.0,37.0,92.0,5.0,134.0,51.0,185.0,9.0,38.0,30.0,8.0,34.0,8.0,18.0,39.0,1.0,16.0,3.0,10.0,73.0,6.0,20.0,44.0,97.0,7.0,12.0,70.0,5.0,3.0,98.0,10.0,,44.0,10.0,39.0,4.0,20.0,1.0,11.0,43.0,21.0,4.0,1.0,142.0,629.0,10.0,10.0,0.4697986577181208,0.5109489051094891,0.47151898734177217,0.5641025641025641,0.527027027027027,0.4988066825775656,0.5434782608695652,0.5518867924528302,0.5334773218142549,0.5964912280701754,0.5867768595041323,0.2458233890214797,0.08860759493670886,0.168,0.08045977011494253,,20.052375607931165,0.4657534246575342,0.08928571428571429,0.11358024691358025,0.046419098143236075,0.13805970149253732,0.057034220532319393,0.11966604823747681,0.049164208456243856,0.04794520547945205,0.050761421319796954,0.04150943396226415,0.06278026905829596,0.025,0.11842105263157894,0.08173076923076923,0.13087248322147652,0.16292134831460675,0.08888888888888889,0.045454545454545456,0.4883720930232558,0.29832935560859186,0.608,0.7307692307692307,0.4342105263157895,0.20763723150357996,0.41379310344827586,0.45,0.3611111111111111,0.24821002386634844,0.3557692307692308,0.3557692307692308,0.6486486486486487,0.1718377088305489,0.5217391304347826,0.7083333333333334,0.23529411764705882,0.10869565217391304,0.3490566037735849,0.5675675675675675,0.20754716981132076,0.5441527446300716,0.4931076738609112,0.4871866666666666,0.5082889423076923,0.09713024282560706,0.12571428571428572,0.13765182186234817,0.2874493927125506,8.761708860759493,25.536893203883498,0.2688034188034188,14.0,31.0,1.0,2.0,6.0,10.0,26.0,1.0,7.0,40.0,2.0,13.0,108.0,12.0,26.0,,3.0,8.0,0.9,0.3883495145631068,0.2857142857142857,0.40625,0.39603960396039606,,,,0.07398568019093078,0.45161290322580644,0.45161290322580644,1.0,0.3611111111111111,0.3611111111111111,0.8461538461538461,0.043478260869565216,0.5,1.0,0.2,1.0,0.09433962264150944,0.6,0.3181818181818182,0.37142857142857144,2.0,1.0,0.013513513513513514,,,,,,True
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,127953.0,2133,-241,4220,4230,1180.0,911.0,477,8450,212.0,333.0,43.0,71.0,60.0,91.0,165.0,340.0,82.0,174.0,9.0,,4.0,459.0,847.0,11.0,299.0,1226.0,4840,60.0,104.0,,52.0,172.0,117.0,214.0,4.0,102.0,339.0,472.0,446.0,54.0,8.0,75.0,125.0,76.0,201.0,62.0,14.0,74.0,18.0,33.0,478.0,39.0,104.0,84.0,299.0,49.0,432.0,149.0,581.0,20.0,29.0,26.0,3.0,113.0,11.0,64.0,49.0,5.0,49.0,1.0,11.0,162.0,15.0,33.0,98.0,137.0,5.0,12.0,352.0,20.0,17.0,400.0,43.0,,185.0,37.0,124.0,2.0,86.0,,29.0,126.0,84.0,2.0,4.0,339.0,1180.0,5.0,33.0,0.514161220043573,0.5462962962962963,0.5419126328217237,0.5769230769230769,0.5467289719626168,0.5402097902097902,0.5769230769230769,0.5435779816513762,0.5911282545805208,0.6370370370370371,0.5905923344947736,0.01282051282051282,0.0885478158205431,0.15015015015015015,0.06764705882352941,0.011494252873563218,25.183784919134634,0.6975308641975309,0.4336283185840708,0.20535714285714285,0.07896735003796507,0.1870824053452116,0.0826271186440678,0.2010498687664042,0.07993292342090554,0.12317327766179541,0.06593406593406594,0.04430379746835443,0.08663366336633663,0.058823529411764705,0.1640926640926641,0.21794871794871795,0.2354014598540146,0.17041800643086816,0.2246376811594203,0.0625,0.6666666666666666,0.3881118881118881,0.6366366366366366,0.7491166077738516,0.5518867924528302,0.3962703962703963,0.4852941176470588,0.5205047318611987,0.3151515151515151,0.20279720279720279,0.47126436781609193,0.47674418604651164,0.8170731707317073,0.01048951048951049,0.6826923076923077,0.6056338028169014,0.2558139534883721,,0.41743119266055045,0.6593406593406593,0.01834862385321101,0.40093240093240096,0.46221945093457933,0.5054411764705882,0.4595842592592593,0.185,0.1870576339737108,0.1402936378466558,0.2765089722675367,6.8841794569067325,27.672727272727272,0.2796208530805687,,2.0,,,,,3.0,,1.0,3.0,,1.0,9.0,,3.0,,2.0,9.0,1.0,0.2727272727272727,,0.25,0.3,,,,0.002331002331002331,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,0.25,0.375,1.0,6.0,0.04195804195804196,7.0,,,,,True
2563,1610612763,Dahntay Jones,Dahntay Jones,2563,MEM,45092.0,752,-102,1458,1470,429.0,303.0,164,2928,59.0,99.0,15.0,22.0,14.0,29.0,9.0,33.0,30.0,86.0,2.0,,1.0,98.0,218.0,7.0,71.0,276.0,1705,19.0,32.0,,3.0,41.0,23.0,55.0,3.0,26.0,75.0,112.0,84.0,20.0,1.0,22.0,23.0,10.0,33.0,7.0,3.0,12.0,5.0,6.0,76.0,7.0,15.0,12.0,32.0,2.0,46.0,22.0,68.0,6.0,23.0,13.0,10.0,16.0,3.0,10.0,27.0,3.0,6.0,1.0,8.0,43.0,2.0,17.0,37.0,85.0,6.0,6.0,65.0,3.0,9.0,86.0,8.0,,43.0,4.0,8.0,,8.0,,,8.0,1.0,2.0,,75.0,429.0,6.0,4.0,0.5714285714285714,0.6363636363636364,0.44954128440366975,0.59375,0.41818181818181815,0.45555555555555555,0.59375,0.4224137931034483,0.5227272727272727,0.6212121212121212,0.5067567567567568,0.03111111111111111,0.10091743119266056,0.13131313131313133,0.24242424242424243,0.011627906976744186,18.68533171028606,0.37209302325581395,0.05555555555555555,0.06517311608961303,0.03125,0.08633093525179857,0.05303030303030303,0.06984126984126984,0.03594771241830065,0.06790123456790123,0.02158273381294964,0.00558659217877095,0.035398230088495575,0.15789473684210525,0.02631578947368421,0.05755395683453238,0.1,0.07,0.1282051282051282,0.0594059405940594,0.125,0.44,0.5959595959595959,0.686046511627907,0.4745762711864407,0.14666666666666667,0.2727272727272727,0.36,0.4444444444444444,0.38222222222222224,0.3488372093023256,0.35294117647058826,0.8,0.008888888888888889,0.6875,0.6818181818181818,0.2,,0.5,0.4827586206896552,0.017241379310344827,0.4711111111111111,0.4934756696428571,0.51883,0.48973333333333335,0.16538461538461538,0.16996047430830039,0.14855072463768115,0.2717391304347826,8.9954128440367,29.714285714285715,0.294238683127572,2.0,5.0,,,1.0,2.0,1.0,,,3.0,,1.0,9.0,,1.0,,,,1.0,0.42857142857142855,,0.3333333333333333,0.5,,,,0.022222222222222223,0.4,0.4,1.0,0.5,0.5,1.0,,,,,,0.034482758620689655,0.5,,1.0,1.0,,,2.0,,,,,True
2034,1610612763,Mike Miller,Mike Miller,2034,MEM,85470.0,1424,-169,2822,2823,756.0,660.0,314,5645,96.0,139.0,9.0,10.0,19.0,35.0,12.0,22.0,42.0,115.0,284.0,22.0,63.0,150.0,276.0,298.0,75.0,738.0,3262,15.0,21.0,24.0,4.0,61.0,30.0,69.0,68.0,32.0,176.0,154.0,146.0,14.0,284.0,17.0,112.0,30.0,142.0,21.0,9.0,46.0,26.0,40.0,314.0,8.0,17.0,34.0,107.0,1.0,142.0,25.0,167.0,9.0,20.0,10.0,10.0,57.0,14.0,39.0,34.0,1.0,18.0,3.0,3.0,91.0,5.0,25.0,36.0,66.0,2.0,9.0,100.0,5.0,11.0,91.0,15.0,5.0,36.0,13.0,8.0,,6.0,,2.0,8.0,5.0,,2.0,176.0,756.0,9.0,11.0,0.5133333333333333,0.5384615384615384,0.5434782608695652,0.7142857142857143,0.43478260869565216,0.5775261324041812,0.6333333333333333,0.5255474452554745,0.6026272577996716,0.648936170212766,0.5714285714285714,0.519163763066202,0.06159420289855073,0.07913669064748201,0.18181818181818182,0.017391304347826087,22.033364809568777,0.6263736263736264,0.012195121951219513,0.10753768844221105,0.02038369304556355,0.12734082397003746,0.021505376344086023,0.11172741679873217,0.020729684908789386,0.02531645569620253,0.013333333333333334,0.020477815699658702,0.018633540372670808,0.04,0.06944444444444445,0.12643678160919541,0.13101604278074866,0.15053763440860216,0.07407407407407407,0.03225806451612903,0.625,0.2421602787456446,0.6906474820143885,0.75,0.5208333333333334,0.03832752613240418,0.5454545454545454,0.6666666666666666,0.25,0.20034843205574912,0.3652173913043478,0.37168141592920356,0.5714285714285714,0.49477351916376305,0.2222222222222222,0.9,0.1111111111111111,0.4888888888888889,0.25547445255474455,0.5428571428571428,0.45985401459854014,0.7613240418118467,0.5189706806282721,0.5038655172413794,0.4877591911764707,0.06208053691275168,0.12121212121212122,0.08265582655826559,0.23848238482384823,9.114855072463769,25.882550335570468,0.2678951098511694,6.0,14.0,,2.0,3.0,5.0,115.0,9.0,25.0,121.0,9.0,28.0,318.0,45.0,115.0,2.0,,,0.8760330578512396,0.40604026845637586,0.375,0.4117647058823529,0.40604026845637586,0.006711409395973154,,0.007042253521126761,0.024390243902439025,0.42857142857142855,0.42857142857142855,1.0,0.40492957746478875,0.4078014184397163,0.8695652173913043,0.044444444444444446,,,0.4090909090909091,0.8888888888888888,0.0364963503649635,0.6,0.3968253968253968,0.40492957746478875,,,,,1.0,1.0,0.0033444816053511705,,True
200814,1610612763,Tarence Kinsey,Tarence Kinsey,200814,MEM,41010.0,684,-102,1356,1366,445.0,321.0,157,2722,35.0,66.0,7.0,12.0,14.0,27.0,9.0,25.0,39.0,87.0,18.0,2.0,6.0,83.0,178.0,36.0,56.0,249.0,1534,10.0,23.0,3.0,4.0,27.0,29.0,61.0,13.0,34.0,98.0,110.0,56.0,10.0,18.0,20.0,28.0,8.0,36.0,6.0,2.0,14.0,4.0,10.0,80.0,4.0,15.0,14.0,30.0,1.0,45.0,20.0,65.0,3.0,34.0,22.0,12.0,16.0,6.0,11.0,20.0,4.0,5.0,1.0,5.0,36.0,2.0,13.0,21.0,44.0,2.0,2.0,59.0,4.0,13.0,72.0,2.0,1.0,30.0,5.0,1.0,,,,1.0,1.0,,,,98.0,445.0,5.0,5.0,0.6626506024096386,0.7051282051282052,0.46629213483146065,0.43478260869565216,0.47540983606557374,0.45093457943925236,0.4423076923076923,0.43243243243243246,0.5,0.5,0.5157894736842106,0.16822429906542055,0.11235955056179775,0.21212121212121213,0.16,0.022988505747126436,18.635170603674542,0.4444444444444444,0.03225806451612903,0.06465517241379311,0.03409090909090909,0.08433734939759036,0.03225806451612903,0.06984126984126984,0.03368794326241135,0.027777777777777776,0.02586206896551724,0.044444444444444446,0.0297029702970297,0.043478260869565216,0.05714285714285714,0.06504065040650407,0.07228915662650602,0.07692307692307693,0.10204081632653061,0.029411764705882353,,0.308411214953271,0.5303030303030303,0.6730769230769231,0.6571428571428571,0.11682242990654206,0.36,0.42857142857142855,0.7777777777777778,0.40654205607476634,0.4482758620689655,0.4588235294117647,0.6410256410256411,0.08411214953271028,0.46153846153846156,0.5833333333333334,0.2857142857142857,0.07692307692307693,0.36486486486486486,0.5185185185185185,0.08108108108108109,0.4766355140186916,0.4812415887850467,0.4886282608695652,0.4870229729729731,0.12757201646090535,0.14563106796116504,0.10843373493975904,0.39357429718875503,10.471910112359549,24.40277777777777,0.3281710914454277,5.0,18.0,,1.0,1.0,7.0,4.0,1.0,1.0,9.0,1.0,2.0,21.0,6.0,4.0,,,,0.7777777777777778,0.25,0.3333333333333333,0.15384615384615385,0.25,,,,0.08411214953271028,0.2777777777777778,0.2777777777777778,0.6,0.2222222222222222,0.2222222222222222,1.0,0.038461538461538464,,,0.5,1.0,0.0945945945945946,0.14285714285714285,0.16666666666666666,0.2222222222222222,,1.0,0.019230769230769232,,,1.0,0.02702702702702703,,True
757,1610612763,Damon Stoudamire,Damon Stoudamire,757,MEM,52566.0,876,-111,1722,1725,361.0,283.0,186,3447,18.0,46.0,4.0,5.0,2.0,12.0,10.0,22.0,27.0,55.0,94.0,6.0,19.0,55.0,123.0,107.0,36.0,251.0,1991,7.0,14.0,6.0,3.0,20.0,12.0,31.0,22.0,21.0,60.0,34.0,76.0,2.0,93.0,9.0,147.0,51.0,198.0,46.0,5.0,81.0,20.0,46.0,447.0,6.0,11.0,13.0,39.0,2.0,54.0,17.0,71.0,2.0,31.0,15.0,16.0,36.0,13.0,26.0,30.0,2.0,10.0,,9.0,66.0,2.0,10.0,33.0,59.0,,1.0,28.0,1.0,3.0,47.0,1.0,14.0,6.0,11.0,,,,,,,,,,60.0,361.0,5.0,9.0,0.3090909090909091,0.3148148148148148,0.44715447154471544,0.5,0.3870967741935484,0.4673913043478261,0.425,0.36792452830188677,0.4898373983739837,0.4523809523809524,0.4523809523809524,0.4652173913043478,0.07317073170731707,0.15217391304347827,0.09090909090909091,,16.049382716049383,0.5454545454545454,0.05128205128205128,0.06621392190152801,0.021484375,0.08227848101265822,0.024896265560165973,0.06961178045515395,0.02257636122177955,0.043010752688172046,0.0136986301369863,0.005555555555555556,0.023696682464454975,0.03333333333333333,0.08056872037914692,0.02631578947368421,0.07964601769911504,0.07017543859649122,0.11363636363636363,0.015384615384615385,,0.2,0.391304347826087,0.46153846153846156,0.2222222222222222,0.09565217391304348,0.45454545454545453,0.5,0.1,0.2391304347826087,0.4909090909090909,0.4909090909090909,0.4444444444444444,0.40869565217391307,0.25,0.8,0.75,0.3,0.22641509433962265,0.16666666666666666,0.3584905660377358,0.6652173913043479,0.5056737991266376,0.41355000000000003,0.4707778846153846,0.02553191489361702,0.046875,0.0796812749003984,0.23904382470119523,10.194308943089432,25.44018691588785,0.20963995354239257,6.0,13.0,,,1.0,3.0,29.0,1.0,4.0,35.0,1.0,5.0,84.0,21.0,29.0,,,,0.8,0.32710280373831774,0.16666666666666666,0.22727272727272727,0.330188679245283,,,,0.05652173913043478,0.46153846153846156,0.46153846153846156,1.0,0.30851063829787234,0.30851063829787234,0.7586206896551724,,,,0.16666666666666666,1.0,0.05660377358490566,0.3333333333333333,0.21052631578947367,0.3118279569892473,1.0,,,,,,,,True
224,1610612763,Eddie Jones,Eddie Jones,224,MEM,12429.0,207,-62,408,410,79.0,50.0,41,818,8.0,12.0,,,,1.0,2.0,2.0,6.0,10.0,19.0,2.0,3.0,16.0,24.0,28.0,8.0,67.0,492,,,2.0,,3.0,3.0,4.0,6.0,2.0,14.0,16.0,16.0,,19.0,2.0,7.0,3.0,10.0,3.0,,4.0,,3.0,23.0,2.0,,4.0,18.0,,22.0,2.0,24.0,,6.0,5.0,1.0,5.0,2.0,3.0,5.0,,2.0,1.0,1.0,10.0,,3.0,11.0,26.0,,1.0,15.0,1.0,,8.0,4.0,,5.0,1.0,,,,,,,,,,14.0,79.0,3.0,1.0,0.5,0.5,0.6666666666666666,,0.75,0.5673076923076923,0.75,0.6,0.6203703703703703,0.75,0.6363636363636364,0.5384615384615384,0.08333333333333333,0.16666666666666666,,,14.09691629955947,0.5,,0.12244897959183673,,0.08888888888888889,0.038461538461538464,0.11458333333333333,0.011494252873563218,,,,0.043478260869565216,,0.13636363636363635,0.14583333333333334,0.09090909090909091,0.06666666666666667,0.13333333333333333,,,0.23076923076923078,0.6666666666666666,0.8,0.625,0.038461538461538464,1.0,1.0,0.5,0.19230769230769232,0.6,0.6,0.3333333333333333,0.36538461538461536,,,,1.0,0.1,,0.3,0.7692307692307693,0.5426096153846155,0.523725,0.5043949999999999,0.09433962264150944,0.2,0.04477611940298507,0.208955223880597,8.5625,24.66785714285714,0.19362745098039216,5.0,9.0,,,2.0,3.0,4.0,1.0,,9.0,1.0,2.0,27.0,,4.0,,,,1.0,0.32142857142857145,0.5,0.3333333333333333,0.32142857142857145,,,,0.17307692307692307,0.5555555555555556,0.5555555555555556,1.0,0.21052631578947367,0.21052631578947367,1.0,,,,0.5,1.0,0.3,0.6666666666666666,,0.21052631578947367,,,,,,,,,True
