EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,Blocked3s,BlockedArc3,OffensiveGoaltends,3SecondViolations,PtsUnassisted3s,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Technical Free Throw Trips,Corner3PctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,on,SecondChanceArc3FGM,Clear Path Fouls,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted
101120,1610612751,Antoine Wright,Antoine Wright,101120,NJN,68227.0,1137,-181,2133,2187,605.0,736.0,236.0,4320,69.0,119.0,11.0,22.0,13.0,25.0,4.0,11.0,18.0,62.0,14.0,42.0,1.0,3.0,9.0,16.0,5.0,17.0,1.0,1.0,8.0,91.0,192.0,19.0,59.0,44.0,283.0,2324,12.0,27.0,1.0,4.0,27.0,16.0,42.0,10.0,24.0,11.0,73.0,134.0,48.0,57.0,16.0,2.0,15.0,5.0,25.0,40.0,15.0,55.0,11.0,4.0,24.0,5.0,11.0,125.0,14.0,23.0,2.0,35.0,87.0,14.0,136.0,39.0,175.0,3.0,30.0,16.0,14.0,26.0,1.0,15.0,17.0,2.0,11.0,3.0,4.0,43.0,3.0,8.0,53.0,120.0,7.0,7.0,63.0,3.0,9.0,73.0,9.0,36.0,5.0,10.0,8.0,1.0,1.0,10.0,9.0,2.0,73.0,605.0,22.0,5.0,0.7362637362637363,0.8072289156626506,1.0,0.3220338983050847,0.25,0.4166666666666667,0.3333333333333333,0.4739583333333333,0.4444444444444444,0.38095238095238093,0.4760956175298805,0.43548387096774194,0.4696969696969697,0.5,0.421875,0.5,0.2350597609561753,0.13020833333333334,0.19327731092436976,0.18181818181818182,13.583333333333334,0.6046511627906976,0.19718309859154928,0.021739130434782608,0.11553784860557768,0.03484848484848485,0.13565891472868216,0.05363984674329502,0.12067260138476756,0.04017372421281216,0.03474903474903475,0.03418803418803419,0.035211267605633804,0.05851063829787234,0.0410958904109589,0.09583333333333334,0.07920792079207921,0.15434083601286175,0.12755102040816327,0.16129032258064516,0.027777777777777776,0.9,0.47410358565737054,0.5798319327731093,0.71875,0.7246376811594203,0.043824701195219126,0.36363636363636365,0.4444444444444444,0.75,0.24701195219123506,0.2903225806451613,0.2903225806451613,0.7777777777777778,0.16733067729083664,0.3333333333333333,0.3333333333333333,1.0,0.06772908366533864,0.29411764705882354,0.29411764705882354,1.0,0.7096774193548387,0.5,0.2727272727272727,0.0967741935483871,0.3333333333333333,1.0,0.03225806451612903,0.3787878787878788,0.52,0.24242424242424243,0.5625,0.12121212121212122,0.125,0.7091633466135459,0.3333333333333333,0.514778514056225,0.5082903846153847,0.4843335937499999,0.12949640287769784,0.1643835616438356,0.09540636042402827,0.2579505300353357,6.481770833333335,25.200000000000006,0.28363806844819506,,,,,,,,,,,,,,,,,,True,,,,
101148,1610612751,Mile Ilic,Mile Ilic,101148,NJN,217.0,4,-8,8,9,5.0,4.0,,17,,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,3.0,,,,,8,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,2.0,,1.0,,,1.0,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,62.5,1.0,,,0.3333333333333333,,,,0.25,,,,,,,,1.0,,,,,,0.3333333333333333,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.3333333333333333,,0.4392333333333333,,0.5816,,,,,4.8999999999999995,,0.625,,,,,,,,,,,,,,,,,,True,,,,
1630,1610612751,Mikki Moore,Mikki Moore,1630,NJN,31286.0,521,-65,971,975,230.0,286.0,112.0,1946,58.0,87.0,19.0,25.0,17.0,25.0,6.0,16.0,19.0,34.0,,,,,,,,,,,,83.0,137.0,,,45.0,211.0,1035,23.0,31.0,,,53.0,18.0,29.0,,,8.0,44.0,124.0,42.0,,32.0,,,,22.0,20.0,10.0,30.0,5.0,5.0,11.0,,9.0,70.0,8.0,29.0,1.0,11.0,36.0,8.0,55.0,38.0,93.0,2.0,12.0,8.0,4.0,14.0,3.0,7.0,25.0,4.0,7.0,,3.0,39.0,1.0,9.0,28.0,54.0,4.0,7.0,71.0,10.0,12.0,73.0,4.0,32.0,7.0,12.0,11.0,,1.0,13.0,7.0,4.0,44.0,230.0,4.0,5.0,0.7469879518072289,0.9253731343283582,,,,,,0.6058394160583942,0.7419354838709677,0.6206896551724138,0.6058394160583942,0.7419354838709677,0.6206896551724138,0.6133720930232558,0.7361111111111112,0.55,,0.16058394160583941,0.22988505747126436,0.125,19.07356948228883,0.358974358974359,0.26666666666666666,0.024390243902439025,0.10198300283286119,0.09385113268608414,0.09322033898305085,0.06956521739130435,0.09978768577494693,0.08726415094339622,0.1557377049180328,0.061224489795918366,0.050724637681159424,0.08235294117647059,0.03333333333333333,0.04424778761061947,0.1518987341772152,0.11801242236024845,0.08695652173913043,0.11538461538461539,0.0625,0.5384615384615384,0.635036496350365,0.6666666666666666,0.8656716417910447,0.6896551724137931,0.11678832116788321,0.375,0.42857142857142855,0.8333333333333334,0.24817518248175183,0.5588235294117647,0.5588235294117647,0.8947368421052632,,,,,,,,,0.8064516129032258,0.76,0.10526315789473684,,,,,0.8620689655172413,0.68,,,,,0.635036496350365,,0.507092700729927,0.5178230769230769,0.5252034482758621,0.19393939393939394,0.19393939393939394,0.25118483412322273,0.20853080568720378,5.451094890510949,,0.2368692070030896,7.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,True,,,,
200766,1610612751,Marcus Williams,Marcus Williams,200766,NJN,29273.0,488,-90,925,943,299.0,309.0,83.0,1868,24.0,52.0,3.0,8.0,8.0,13.0,9.0,21.0,22.0,58.0,1.0,9.0,,1.0,,3.0,12.0,49.0,2.0,2.0,14.0,55.0,131.0,13.0,58.0,28.0,177.0,986,5.0,13.0,,3.0,14.0,18.0,36.0,2.0,17.0,13.0,55.0,24.0,86.0,30.0,2.0,4.0,45.0,12.0,15.0,85.0,20.0,105.0,10.0,10.0,65.0,7.0,13.0,230.0,4.0,5.0,,14.0,34.0,,48.0,9.0,57.0,3.0,7.0,3.0,4.0,34.0,14.0,24.0,26.0,1.0,10.0,1.0,4.0,60.0,3.0,23.0,15.0,35.0,,4.0,30.0,1.0,4.0,33.0,3.0,16.0,2.0,1.0,1.0,,,1.0,1.0,,55.0,299.0,6.0,2.0,0.21818181818181817,0.2222222222222222,0.7692307692307693,0.22413793103448276,,0.11764705882352941,0.24074074074074073,0.4198473282442748,0.38461538461538464,0.5,0.3941798941798942,0.3125,0.39622641509433965,0.4338235294117647,0.3684210526315789,0.4583333333333333,0.30687830687830686,0.11450381679389313,0.17307692307692307,0.14285714285714285,25.958702064896755,0.5666666666666667,,,0.10397553516819572,0.01845018450184502,0.12727272727272726,0.037383177570093455,0.10983981693363844,0.023809523809523808,0.01904761904761905,0.043478260869565216,0.008333333333333333,0.04054054054054054,0.030303030303030304,0.038834951456310676,0.09411764705882353,0.15827338129496402,0.13414634146341464,0.10714285714285714,0.031914893617021274,1.0,0.2751322751322751,0.46153846153846156,0.5581395348837209,0.2916666666666667,0.1111111111111111,0.42857142857142855,0.5,,0.30687830687830686,0.3793103448275862,0.4,0.22727272727272727,0.047619047619047616,0.1111111111111111,0.1111111111111111,1.0,0.25925925925925924,0.24489795918367346,0.25,0.75,0.5,0.375,,0.0625,,,0.125,0.24528301886792453,0.6153846153846154,0.05660377358490566,,0.2641509433962264,0.14285714285714285,0.582010582010582,0.26666666666666666,0.47089945945945955,0.4529318181818182,0.4377479591836736,0.07920792079207921,0.1111111111111111,0.07909604519774012,0.3107344632768362,9.672519083969465,27.23275862068965,0.3232432432432432,4.0,,,,,9.0,1.0,0.017241379310344827,0.05172413793103448,0.02040816326530612,,,,,,,,True,,,,
200801,1610612751,Hassan Adams,Hassan Adams,200801,NJN,5548.0,92,-20,179,189,88.0,104.0,17.0,368,13.0,20.0,1.0,3.0,6.0,10.0,,,4.0,5.0,,,,,,,,,,,,17.0,25.0,,,7.0,41.0,183,1.0,3.0,,,2.0,8.0,12.0,,,4.0,20.0,28.0,6.0,,2.0,,,,,3.0,1.0,4.0,1.0,,3.0,,,9.0,,7.0,,1.0,5.0,,6.0,7.0,13.0,1.0,5.0,2.0,3.0,4.0,,3.0,,,1.0,,,4.0,1.0,2.0,3.0,6.0,1.0,,10.0,2.0,2.0,10.0,2.0,4.0,2.0,2.0,1.0,,1.0,2.0,2.0,,20.0,88.0,,2.0,0.8235294117647058,0.875,,,,,,0.68,0.3333333333333333,0.6666666666666666,0.68,0.3333333333333333,0.6666666666666666,0.7068965517241379,0.3333333333333333,0.6666666666666666,,,,,16.666666666666668,1.0,,,0.08196721311475409,0.14285714285714285,0.041666666666666664,,0.07058823529411765,0.109375,0.09523809523809523,0.125,0.2,,,0.125,,0.09090909090909091,0.05263157894736842,,0.125,1.0,0.8,0.65,0.65,0.8461538461538461,,,,,0.2,0.8,0.8,0.75,,,,,,,,,1.0,0.3333333333333333,,,,,,0.8333333333333334,0.6,,,,,0.8,,0.5473040000000001,0.5602666666666666,0.539875,0.14814814814814814,0.14814814814814814,0.04878048780487805,0.4878048780487805,3.836,,0.49162011173184356,,,,,,,,,,,,,,,,,,True,,,,
2067,1610612751,Eddie House,Eddie House,2067,NJN,9065.0,151,-6,291,291,79.0,118.0,29.0,582,4.0,4.0,,,1.0,1.0,3.0,4.0,14.0,37.0,6.0,8.0,2.0,2.0,2.0,3.0,9.0,17.0,,3.0,5.0,21.0,45.0,15.0,25.0,4.0,91.0,326,1.0,8.0,2.0,2.0,8.0,4.0,7.0,5.0,8.0,3.0,26.0,34.0,8.0,42.0,,,17.0,9.0,,11.0,6.0,17.0,4.0,2.0,7.0,2.0,2.0,40.0,1.0,1.0,,2.0,7.0,,9.0,2.0,11.0,,4.0,1.0,3.0,5.0,1.0,3.0,3.0,,2.0,,,8.0,,1.0,8.0,12.0,,1.0,2.0,,1.0,5.0,,,1.0,1.0,1.0,,,1.0,1.0,,26.0,79.0,2.0,1.0,0.8095238095238095,0.8095238095238095,0.9333333333333333,0.6,1.0,0.625,0.6,0.4666666666666667,0.125,0.5714285714285714,0.6214285714285714,0.4,0.7666666666666667,0.6267605633802817,0.4,0.78125,0.35714285714285715,,,,24.085365853658537,0.625,,,0.07368421052631578,0.011363636363636364,0.06060606060606061,0.034482758620689655,0.0703125,0.017094017094017096,0.03571428571428571,,,0.043478260869565216,,0.03225806451612903,0.034482758620689655,0.14285714285714285,0.07142857142857142,,,1.0,0.05714285714285714,1.0,1.0,0.75,0.05714285714285714,0.75,0.75,0.6666666666666666,0.5285714285714286,0.3783783783783784,0.3783783783783784,0.8571428571428571,0.11428571428571428,0.75,0.75,0.8333333333333334,0.24285714285714285,0.5294117647058824,0.5294117647058824,1.0,,,,0.2,1.0,0.5,,0.06666666666666667,1.0,0.2,0.6666666666666666,0.3333333333333333,0.6,0.4142857142857143,0.5294117647058824,0.45532857142857136,0.43688124999999994,0.44190333333333326,,,0.08791208791208792,0.2857142857142857,16.533333333333335,24.552000000000003,0.27147766323024053,,,,,,3.0,,,,,3.0,,,,,,,True,,,,
2411,1610612751,Bostjan Nachbar,Bostjan Nachbar,2411,NJN,20562.0,343,-47,653,674,211.0,228.0,64.0,1327,13.0,22.0,2.0,3.0,2.0,7.0,2.0,5.0,4.0,12.0,12.0,24.0,,,2.0,7.0,13.0,34.0,1.0,1.0,8.0,19.0,39.0,25.0,58.0,21.0,134.0,683,2.0,4.0,,1.0,4.0,3.0,12.0,3.0,15.0,10.0,25.0,32.0,6.0,75.0,,,34.0,13.0,5.0,9.0,5.0,14.0,4.0,1.0,4.0,,5.0,33.0,,4.0,,8.0,41.0,7.0,56.0,4.0,60.0,2.0,8.0,4.0,4.0,4.0,1.0,2.0,11.0,3.0,2.0,3.0,3.0,15.0,1.0,5.0,19.0,44.0,5.0,1.0,22.0,3.0,6.0,25.0,1.0,9.0,4.0,2.0,1.0,,1.0,2.0,1.0,1.0,25.0,211.0,9.0,4.0,0.8421052631578947,0.8421052631578947,1.0,0.43103448275862066,,0.2,0.43103448275862066,0.48717948717948717,0.5,0.25,0.5824742268041238,0.4,0.2777777777777778,0.6146788990825688,0.4,0.3787878787878788,0.5979381443298969,0.1282051282051282,0.18181818181818182,0.2,17.15076071922545,0.26666666666666666,0.28,,0.17903930131004367,0.021739130434782608,0.09411764705882353,,0.15605095541401273,0.015151515151515152,0.04225352112676056,,0.012195121951219513,,,0.1643835616438356,0.2,0.17582417582417584,0.11475409836065574,0.041666666666666664,0.043478260869565216,0.5,0.2268041237113402,0.5909090909090909,0.7222222222222222,0.8461538461538461,0.05154639175257732,0.4,0.5,1.0,0.12371134020618557,0.3333333333333333,0.3333333333333333,0.75,0.24742268041237114,0.5,0.5217391304347826,1.0,0.35051546391752575,0.38235294117647056,0.38235294117647056,1.0,0.6,0.6666666666666666,0.5,,,,0.2,0.25925925925925924,0.2857142857142857,0.25925925925925924,0.2857142857142857,0.2962962962962963,0.125,0.8247422680412371,0.38235294117647056,0.5359917525773195,0.523375,0.519737037037037,0.08571428571428572,0.19148936170212766,0.029850746268656716,0.1865671641791045,7.6692307692307695,24.620689655172413,0.3231240428790199,,,,,,,1.0,0.017241379310344827,,,,0.041666666666666664,,,,,,True,,,,
1713,1610612751,Vince Carter,Vince Carter,1713,NJN,47700.0,795,-125,1499,1532,406.0,502.0,178.0,3031,79.0,133.0,16.0,29.0,20.0,40.0,30.0,65.0,36.0,98.0,7.0,17.0,,1.0,3.0,7.0,30.0,99.0,6.0,6.0,25.0,145.0,296.0,37.0,116.0,115.0,516.0,1649,23.0,45.0,,7.0,54.0,35.0,77.0,9.0,32.0,56.0,153.0,138.0,152.0,90.0,18.0,,99.0,30.0,18.0,66.0,22.0,88.0,15.0,7.0,33.0,12.0,21.0,198.0,7.0,18.0,,25.0,65.0,4.0,94.0,25.0,119.0,5.0,24.0,17.0,7.0,28.0,5.0,17.0,33.0,2.0,11.0,2.0,9.0,61.0,7.0,18.0,38.0,72.0,,11.0,125.0,2.0,8.0,145.0,9.0,50.0,25.0,6.0,3.0,1.0,2.0,8.0,6.0,1.0,153.0,406.0,7.0,25.0,0.47586206896551725,0.5073529411764706,0.8108108108108109,0.31896551724137934,,0.28125,0.31896551724137934,0.48986486486486486,0.5111111111111111,0.45454545454545453,0.4866504854368932,0.4423076923076923,0.44495412844036697,0.5366108786610879,0.48214285714285715,0.523972602739726,0.2815533980582524,0.060810810810810814,0.08270676691729323,0.09230769230769231,31.743227326266194,0.45901639344262296,0.08695652173913043,,0.12404580152671756,0.038876889848812095,0.13736263736263737,0.035,0.1274787535410765,0.03770739064856712,0.031413612565445025,0.06097560975609756,0.03684210526315789,0.028169014084507043,0.05172413793103448,0.09146341463414634,0.09027777777777778,0.1712962962962963,0.14492753623188406,0.11363636363636363,0.024154589371980676,0.75,0.32281553398058255,0.5939849624060151,0.6475409836065574,0.4936708860759494,0.15776699029126215,0.46153846153846156,0.5084745762711864,0.4,0.23786407766990292,0.3673469387755102,0.3711340206185567,0.5,0.0412621359223301,0.4117647058823529,0.4117647058823529,1.0,0.24029126213592233,0.30303030303030304,0.30612244897959184,0.7666666666666667,0.5576923076923077,0.5517241379310345,0.3125,0.019230769230769232,,,0.11538461538461539,0.3669724770642202,0.5,0.06422018348623854,0.42857142857142855,0.22935779816513763,0.24,0.6043689320388349,0.30303030303030304,0.4871946472019464,0.49851097560975616,0.4814522935779817,0.11258278145695365,0.14836795252225518,0.10465116279069768,0.29651162790697677,8.152702702702703,25.381896551724143,0.27084723148765844,8.0,2.0,1.0,1.0,,21.0,1.0,0.008620689655172414,0.01020408163265306,0.010101010101010102,3.0,,1.0,1.0,1.0,0.008620689655172414,,True,,,,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,15901.0,265,-134,491,526,150.0,238.0,60.0,1017,16.0,29.0,2.0,4.0,8.0,10.0,3.0,8.0,5.0,21.0,1.0,8.0,,,,3.0,7.0,15.0,,1.0,5.0,24.0,58.0,8.0,23.0,38.0,110.0,596,5.0,8.0,,,11.0,11.0,19.0,1.0,8.0,24.0,49.0,34.0,14.0,21.0,,,15.0,7.0,5.0,7.0,6.0,13.0,4.0,2.0,4.0,,3.0,32.0,3.0,1.0,,10.0,10.0,8.0,28.0,4.0,32.0,,2.0,1.0,1.0,7.0,2.0,5.0,14.0,,2.0,,3.0,21.0,2.0,8.0,6.0,23.0,2.0,7.0,36.0,1.0,1.0,50.0,,18.0,6.0,2.0,2.0,,,2.0,1.0,1.0,49.0,150.0,1.0,6.0,0.7083333333333334,0.7083333333333334,0.875,0.34782608695652173,,0.125,0.34782608695652173,0.41379310344827586,0.625,0.5789473684210527,0.4444444444444444,0.625,0.46296296296296297,0.5142857142857142,0.6111111111111112,0.5833333333333334,0.2839506172839506,0.08620689655172414,0.1724137931034483,,22.661870503597125,0.3333333333333333,0.2962962962962963,,0.05405405405405406,0.006289308176100629,0.18518518518518517,0.05084745762711865,0.08368200836820083,0.01834862385321101,,,0.015384615384615385,0.05263157894736842,0.047619047619047616,0.04,0.08695652173913043,0.046875,0.19047619047619047,0.16666666666666666,,0.5,0.35802469135802467,0.5517241379310345,0.6666666666666666,0.875,0.09876543209876543,0.375,0.375,0.3333333333333333,0.25925925925925924,0.23809523809523808,0.23809523809523808,0.4,0.09876543209876543,0.125,0.125,1.0,0.18518518518518517,0.4666666666666667,0.4666666666666667,0.8571428571428571,0.5,0.5,1.0,,,,,0.37037037037037035,0.8,0.1111111111111111,,0.18518518518518517,0.2,0.6419753086419753,0.4666666666666667,0.49987901234567894,0.42778,0.4750907407407408,0.18181818181818182,0.23684210526315788,0.1,0.44545454545454544,8.589655172413796,24.434782608695652,0.3054989816700611,1.0,,,,,3.0,,,,,2.0,,,,,,,True,,,,
2215,1610612751,Jason Collins,Jason Collins,2215,NJN,28547.0,476,-20,866,884,165.0,201.0,103.0,1750,7.0,17.0,3.0,7.0,,1.0,1.0,2.0,4.0,11.0,,,,,,,,1.0,,,1.0,12.0,30.0,,1.0,13.0,37.0,919,3.0,7.0,,,8.0,,3.0,,1.0,5.0,5.0,16.0,8.0,,6.0,,1.0,,3.0,13.0,,13.0,,,8.0,2.0,3.0,26.0,4.0,22.0,1.0,16.0,53.0,,69.0,27.0,96.0,1.0,6.0,3.0,3.0,3.0,,,19.0,,3.0,1.0,,22.0,1.0,3.0,30.0,69.0,7.0,10.0,29.0,7.0,7.0,27.0,1.0,10.0,4.0,7.0,5.0,,2.0,7.0,4.0,9.0,5.0,165.0,6.0,4.0,0.6666666666666666,0.8888888888888888,,,,,,0.4,0.42857142857142855,,0.3870967741935484,0.42857142857142855,,0.42045454545454547,0.36363636363636365,0.25,0.03225806451612903,0.1,0.17647058823529413,,6.720977596741344,0.13636363636363635,,0.027777777777777776,0.17096774193548386,0.0763888888888889,0.15841584158415842,0.0392156862745098,0.1678832116788321,0.06666666666666667,0.1111111111111111,0.08928571428571429,0.045112781954887216,0.038461538461538464,0.041666666666666664,0.19318181818181818,0.20253164556962025,0.13986013986013987,0.18181818181818182,0.08333333333333333,0.06666666666666667,0.5714285714285714,0.5483870967741935,0.4117647058823529,0.5,0.5714285714285714,0.06451612903225806,0.5,0.5,1.0,0.3548387096774194,0.36363636363636365,0.36363636363636365,0.75,,,,,0.03225806451612903,,,,1.0,0.42857142857142855,,,,,,0.25,,,,0.25,,0.5806451612903226,,0.488941935483871,0.5949285714285714,0.38865,0.25,0.2564102564102564,0.21621621621621623,0.13513513513513514,7.073333333333334,31.1,0.1905311778290993,2.0,,,,8.0,,,,,,,,,,,,,True,,,,
