EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3Assists,AtRimAssists,BadPassOutOfBoundsTurnovers,BlockedLongMidRange,ShortMidRangePctBlocked,Corner3FGA,PenaltyCorner3FGA,ShortMidRangeAssists,Offensive Fouls Drawn,Technical Free Throw Trips,OffCorner3ReboundPct,Corner3Frequency,PenaltyCorner3Frequency,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,FTOffRebounds,SecondChanceTurnovers,Loose Ball Fouls Drawn,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyFg3Pct,OffFTReboundPct,PenaltyArc3Accuracy,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,ThreePtShootingFoulsDrawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,on,StepOutOfBoundsTurnovers,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,HeaveAttempts,OffensiveGoaltends,3SecondViolations,Clear Path Fouls,HeaveMakes
1712,1610612764,Antawn Jamison,Antawn Jamison,1712,WAS,7787.0,130,-12,261,260,90.0,94,34.0,521,15.0,22.0,4.0,6.0,6.0,10.0,6.0,11.0,6.0,10.0,3.0,10.0,,1.0,4.0,27.0,43.0,4.0,15.0,11.0,77.0,298,5.0,7.0,,1.0,12.0,7.0,15.0,5.0,4.0,21.0,28.0,26.0,12.0,4.0,10.0,3.0,4.0,2.0,3.0,5.0,2.0,,13.0,1.0,6.0,9.0,11.0,,20.0,7.0,27.0,2.0,4.0,3.0,1.0,3.0,2.0,,,1.0,,3.0,2.0,3.0,5.0,,,16.0,19.0,2.0,8.0,1.0,1.0,,1.0,1.0,,21.0,90.0,,1.0,0.5185185185185185,0.56,1.0,0.26666666666666666,,0.26666666666666666,0.627906976744186,0.7142857142857143,0.4666666666666667,0.5689655172413793,0.625,0.425,0.5833333333333334,0.6,0.45652173913043476,0.25862068965517243,0.09302325581395349,0.045454545454545456,,23.154362416107382,1.0,,0.1746031746031746,0.06896551724137931,0.2647058823529412,0.02564102564102564,0.20618556701030927,0.05555555555555555,0.08333333333333333,0.15384615384615385,0.04,0.03225806451612903,0.2,0.05555555555555555,0.25,0.2692307692307692,0.25,0.08695652173913043,,0.3793103448275862,0.6818181818181818,0.7142857142857143,0.5333333333333333,0.1896551724137931,0.5454545454545454,0.75,0.16666666666666666,0.1724137931034483,0.6,0.6,0.8333333333333334,0.1724137931034483,0.3,0.3,1.0,0.75,0.6666666666666666,0.125,,,0.5,0.6,0.2,0.6379310344827587,0.3,0.4985396551724138,0.5403166666666667,0.5183774999999999,0.13846153846153847,0.16326530612244897,0.15584415584415584,0.2727272727272727,7.372093023255813,25.18666666666667,0.3448275862068966,1.0,2.0,,,0.2727272727272727,5.0,1.0,,1.0,,,0.08620689655172414,0.05,1.0,2.0,1.0,,,,,,0.2,,0.25,1.0,,,,1.0,0.2,0.2,1.0,0.5,,,,,0.0625,,,,,True,,,,,,,,,,
2052,1610612764,DeShawn Stevenson,DeShawn Stevenson,2052,WAS,9397.0,157,-22,310,308,105.0,87,42.0,618,7.0,11.0,2.0,2.0,3.0,3.0,1.0,2.0,4.0,22.0,2.0,6.0,,1.0,3.0,12.0,35.0,4.0,11.0,12.0,48.0,349,4.0,5.0,,2.0,9.0,3.0,7.0,5.0,1.0,13.0,18.0,6.0,9.0,,6.0,2.0,1.0,9.0,1.0,10.0,,5.0,21.0,2.0,1.0,4.0,2.0,1.0,7.0,3.0,10.0,,7.0,5.0,2.0,2.0,2.0,9.0,1.0,,1.0,11.0,6.0,4.0,13.0,,4.0,10.0,16.0,,7.0,1.0,,,,,,13.0,105.0,1.0,1.0,0.75,0.75,0.75,0.36363636363636365,,0.36363636363636365,0.34285714285714286,0.8,0.42857142857142855,0.391304347826087,0.5714285714285714,0.5,0.4444444444444444,0.5625,0.5,0.2391304347826087,0.02857142857142857,,0.045454545454545456,18.156424581005588,0.18181818181818182,0.1111111111111111,0.023529411764705882,0.009345794392523364,0.10526315789473684,0.05,0.04878048780487805,0.02040816326530612,,,0.015625,0.07142857142857142,0.02631578947368421,0.058823529411764705,,0.11538461538461539,0.08333333333333333,,,0.2391304347826087,0.6363636363636364,0.6363636363636364,0.7142857142857143,0.043478260869565216,0.5,0.5,1.0,0.4782608695652174,0.18181818181818182,0.19047619047619047,0.75,0.13043478260869565,0.3333333333333333,0.3333333333333333,0.5,0.2857142857142857,1.0,0.14285714285714285,,,0.25,1.0,0.25,0.4782608695652174,0.3333333333333333,0.4925799999999999,0.620325,0.5365333333333333,0.1320754716981132,0.16666666666666666,0.1875,0.2708333333333333,12.417142857142858,25.44545454545454,0.3387096774193548,1.0,3.0,2.0,,,5.0,2.0,1.0,,,,0.10869565217391304,0.16666666666666666,1.0,1.0,2.0,,1.0,,,,0.4,,0.3333333333333333,2.0,,1.0,1.0,,0.4,0.4,1.0,0.5,0.14285714285714285,,,0.5,,3.0,,,,True,,,,,,,,,,
2217,1610612764,Brendan Haywood,Brendan Haywood,2217,WAS,3122.0,52,-6,97,98,16.0,14,13.0,195,6.0,7.0,5.0,6.0,,,1.0,2.0,,,,,,,,7.0,9.0,,,8.0,22.0,113,5.0,6.0,,,13.0,,,,2.0,2.0,6.0,8.0,,4.0,,,1.0,,,,,,,4.0,4.0,2.0,4.0,1.0,7.0,8.0,15.0,,2.0,1.0,1.0,1.0,,2.0,,1.0,1.0,3.0,1.0,7.0,8.0,,1.0,10.0,10.0,2.0,5.0,1.0,,,,,,2.0,16.0,,1.0,0.42857142857142855,0.6,,,,,0.7777777777777778,0.8333333333333334,,0.7777777777777778,0.8333333333333334,,0.8461538461538461,0.9285714285714286,1.0,,0.1111111111111111,,,14.15929203539823,0.3333333333333333,1.0,0.14285714285714285,0.11428571428571428,0.13333333333333333,0.4444444444444444,0.13953488372093023,0.18181818181818182,0.14285714285714285,0.125,0.1,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2222222222222222,,,,0.7777777777777778,0.8571428571428571,0.8571428571428571,0.5,0.2222222222222222,0.5,1.0,,,,,,,,,,1.0,0.8333333333333334,,,,,,,0.7777777777777778,,0.6260333333333333,0.6516,,0.4166666666666667,0.4166666666666667,0.5909090909090909,0.09090909090909091,2.4444444444444446,,0.16494845360824742,,,,,0.5,,,,1.0,,0.6666666666666666,,,,3.0,,,1.0,1.0,,,,,,,,,,,,,,0.4,,,,,,,,,,True,,,,,,,,,,
1913,1610612764,Michael Ruffin,Michael Ruffin,1913,WAS,356.0,6,-10,10,11,,2,,21,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.16666666666666666,,,,0.16666666666666666,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
2041,1610612764,Etan Thomas,Etan Thomas,2041,WAS,1003.0,17,5,33,32,12.0,8,6.0,65,,2.0,,2.0,,1.0,,1.0,,,,,,,,,3.0,,,1.0,1.0,27,,2.0,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,2.0,2.0,1.0,,4.0,1.0,5.0,3.0,8.0,,,,,,,1.0,,,,1.0,,2.0,3.0,,1.0,2.0,2.0,,1.0,,1.0,,1.0,1.0,1.0,,12.0,,,,,,,,,,,,,,,0.125,,,,0.3333333333333333,0.5,,13.157894736842104,,0.5,0.3333333333333333,0.08333333333333333,,0.25,0.2857142857142857,0.15,0.25,,,0.25,,0.25,0.6,,,,1.0,0.6666666666666666,,,,0.3333333333333333,,,,,,,,,,,,1.0,,,,,1.0,,,0.6666666666666666,,0.5335333333333333,0.5862,0.5988,0.25,0.25,,,1.8666666666666665,,0.36363636363636365,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
101154,1610612764,Andray Blatche,Andray Blatche,101154,WAS,36679.0,611,-127,1193,1195,352.0,356,160.0,2388,48.0,82.0,19.0,36.0,8.0,21.0,5.0,18.0,11.0,40.0,2.0,17.0,,2.0,6.0,64.0,140.0,2.0,23.0,28.0,162.0,1343,21.0,44.0,,3.0,54.0,12.0,35.0,7.0,13.0,37.0,58.0,70.0,6.0,40.0,17.0,2.0,19.0,24.0,13.0,37.0,8.0,9.0,87.0,16.0,47.0,20.0,72.0,8.0,100.0,64.0,164.0,7.0,14.0,13.0,1.0,25.0,14.0,18.0,1.0,11.0,8.0,43.0,8.0,39.0,87.0,9.0,7.0,46.0,44.0,4.0,19.0,5.0,24.0,17.0,7.0,26.0,13.0,37.0,352.0,12.0,5.0,0.453125,0.6590909090909091,1.0,0.08695652173913043,,0.08695652173913043,0.45714285714285713,0.4772727272727273,0.34285714285714286,0.4110429447852761,0.44680851063829785,0.2857142857142857,0.4426229508196721,0.4909090909090909,0.37,0.1411042944785276,0.1357142857142857,0.17073170731707318,0.025,16.31768953068592,0.5813953488372093,0.21621621621621623,0.18181818181818182,0.10930232558139535,0.14492753623188406,0.1032258064516129,0.17228464419475656,0.1076923076923077,0.12837837837837837,0.10588235294117647,0.09644670050761421,0.104,0.171875,0.20192307692307693,0.17682926829268292,0.10784313725490197,0.25,0.08974358974358974,0.5,0.5030674846625767,0.5853658536585366,0.7058823529411765,0.4791666666666667,0.11042944785276074,0.2777777777777778,0.35714285714285715,,0.24539877300613497,0.275,0.28205128205128205,0.5454545454545454,0.10429447852760736,0.11764705882352941,0.11764705882352941,1.0,0.7659574468085106,0.5277777777777778,0.0425531914893617,,,0.5,0.38095238095238093,0.14285714285714285,0.6441717791411042,0.11764705882352941,0.5154625766871165,0.562995238095238,0.525457142857143,0.10674157303370786,0.12258064516129032,0.3333333333333333,0.22839506172839505,6.617142857142858,24.90434782608696,0.2950544844928751,5.0,11.0,2.0,,0.2222222222222222,6.0,1.0,4.0,11.0,,0.1,0.03680981595092025,0.023809523809523808,,12.0,,1.0,6.0,2.0,2.0,,,0.024390243902439025,,,,1.0,,,,,,0.05263157894736842,0.02127659574468085,,,,,,,2.0,2.0,False,,,,,,,,,,
101182,1610612764,Donell Taylor,Donell Taylor,101182,WAS,18924.0,315,-92,597,605,203.0,243,82.0,1202,19.0,36.0,3.0,5.0,5.0,11.0,4.0,15.0,19.0,51.0,3.0,12.0,1.0,1.0,8.0,42.0,102.0,3.0,15.0,11.0,104.0,651,5.0,11.0,1.0,1.0,13.0,12.0,35.0,10.0,6.0,36.0,50.0,34.0,3.0,,12.0,3.0,5.0,27.0,14.0,41.0,8.0,9.0,96.0,2.0,12.0,13.0,19.0,3.0,35.0,14.0,49.0,1.0,14.0,10.0,4.0,10.0,3.0,11.0,3.0,7.0,,21.0,4.0,16.0,30.0,,2.0,16.0,21.0,1.0,8.0,3.0,,,,1.0,1.0,36.0,203.0,7.0,3.0,0.5952380952380952,0.5952380952380952,0.3333333333333333,0.2,1.0,0.2,0.4117647058823529,0.45454545454545453,0.34285714285714286,0.3974358974358974,0.5416666666666666,0.3333333333333333,0.4094488188976378,0.5416666666666666,0.36,0.1282051282051282,0.049019607843137254,0.08333333333333333,,21.20343839541547,0.47619047619047616,0.1111111111111111,0.09693877551020408,0.04780876494023904,0.16883116883116883,0.028169014084507043,0.11721611721611722,0.043478260869565216,0.056338028169014086,0.07692307692307693,0.03125,0.04,0.05357142857142857,0.11940298507462686,0.1095890410958904,0.22413793103448276,,0.015384615384615385,1.0,0.3076923076923077,0.5277777777777778,0.5757575757575758,0.6842105263157895,0.1282051282051282,0.26666666666666666,0.3076923076923077,0.25,0.4358974358974359,0.37254901960784315,0.37254901960784315,0.5789473684210527,0.10256410256410256,0.25,0.25,0.3333333333333333,0.4166666666666667,0.6,0.08333333333333333,1.0,1.0,0.24444444444444444,0.45454545454545453,0.17777777777777778,0.4358974358974359,0.25,0.46733205128205135,0.46615,0.44218555555555566,0.06451612903225806,0.07339449541284404,0.125,0.34615384615384615,10.951960784313725,25.446666666666665,0.34003350083752093,6.0,15.0,2.0,,0.13333333333333333,3.0,2.0,3.0,,,,0.02564102564102564,0.044444444444444446,2.0,,2.0,,1.0,1.0,1.0,,0.2,,0.25,,,,,,,,,1.0,,,,,,6.0,,1.0,1.0,False,1.0,,,,,,,,,
1498,1610612764,Antonio Daniels,Antonio Daniels,1498,WAS,93536.0,1559,-95,3000,2987,1054.0,907,383.0,5987,77.0,119.0,,2.0,27.0,35.0,27.0,69.0,35.0,103.0,15.0,50.0,1.0,4.0,18.0,139.0,291.0,19.0,59.0,191.0,526.0,3370,6.0,22.0,1.0,4.0,20.0,44.0,79.0,19.0,78.0,178.0,102.0,176.0,39.0,,50.0,15.0,25.0,172.0,73.0,245.0,54.0,64.0,563.0,5.0,11.0,37.0,76.0,3.0,116.0,16.0,132.0,,34.0,27.0,7.0,29.0,21.0,31.0,3.0,8.0,6.0,60.0,19.0,28.0,68.0,,7.0,187.0,230.0,27.0,103.0,22.0,8.0,4.0,3.0,8.0,3.0,178.0,1054.0,16.0,17.0,0.3669064748201439,0.3669064748201439,0.6842105263157895,0.3220338983050847,0.25,0.3220338983050847,0.47766323024054985,0.2727272727272727,0.5569620253164557,0.4785714285714286,0.28846153846153844,0.5102040816326531,0.5792410714285714,0.35714285714285715,0.6197183098591549,0.16857142857142857,0.0859106529209622,0.12605042016806722,0.009708737864077669,14.728906929544795,0.48333333333333334,0.030303030303030304,0.0832420591456736,0.010848126232741617,0.08980582524271845,0.013297872340425532,0.08528301886792453,0.011510791366906475,0.009009009009009009,0.008547008547008548,0.013422818791946308,0.017361111111111112,0.06578947368421052,0.07346938775510205,0.1043956043956044,0.07773851590106007,0.11627906976744186,,0.375,0.34,0.6470588235294118,0.7403846153846154,0.44155844155844154,0.19714285714285715,0.391304347826087,0.45,0.14814814814814814,0.29428571428571426,0.33980582524271846,0.3431372549019608,0.37142857142857144,0.14285714285714285,0.3,0.30612244897959184,0.6,0.07692307692307693,,0.15384615384615385,0.25,1.0,0.35714285714285715,0.7714285714285715,0.1836734693877551,0.5085714285714286,0.3,0.5008302857142858,0.40348,0.5102306122448979,0.24178403755868544,0.28065395095367845,0.03802281368821293,0.33840304182509506,9.200687285223372,25.46610169491526,0.35133333333333333,19.0,84.0,7.0,1.0,0.13043478260869565,9.0,1.0,24.0,30.0,7.0,,0.025714285714285714,0.01020408163265306,3.0,5.0,4.0,,3.0,2.0,,,0.21052631578947367,,0.16666666666666666,4.0,,,1.0,,0.4444444444444444,0.5,1.0,,,,,1.0,,18.0,,,,False,,2.0,0.03389830508474576,0.1111111111111111,0.02,,,,,
1712,1610612764,Antawn Jamison,Antawn Jamison,1712,WAS,151917.0,2532,102,5015,4966,1454.0,1195,632.0,9981,182.0,284.0,52.0,81.0,56.0,81.0,87.0,204.0,78.0,229.0,96.0,269.0,9.0,19.0,67.0,347.0,717.0,134.0,364.0,215.0,1311.0,5564,61.0,113.0,12.0,24.0,191.0,85.0,178.0,92.0,97.0,348.0,412.0,282.0,396.0,88.0,267.0,96.0,38.0,93.0,38.0,131.0,33.0,37.0,300.0,31.0,88.0,81.0,268.0,59.0,408.0,127.0,535.0,17.0,76.0,45.0,31.0,56.0,30.0,45.0,2.0,26.0,8.0,101.0,23.0,115.0,189.0,12.0,16.0,237.0,288.0,26.0,112.0,38.0,35.0,19.0,15.0,35.0,16.0,348.0,1454.0,14.0,34.0,0.5936599423631124,0.6798679867986799,0.9850746268656716,0.36813186813186816,0.5,0.3701657458563536,0.4839609483960948,0.5398230088495575,0.47752808988764045,0.5069380203515264,0.5766423357664233,0.4648148148148148,0.5417700578990902,0.6121794871794872,0.5209580838323353,0.3367252543940796,0.05299860529986053,0.07746478873239436,0.004366812227074236,22.694174757281555,0.5544554455445545,0.3959731543624161,0.16401468788249693,0.05250596658711217,0.13989637305699482,0.047987616099071206,0.157704473565296,0.0512489233419466,0.05827067669172932,0.06153846153846154,0.04376657824933687,0.052104208416833664,0.1848906560636183,0.188911704312115,0.12888198757763975,0.14148681055155876,0.13580246913580246,0.030852994555353903,0.45714285714285713,0.2627197039777983,0.6408450704225352,0.6946564885496184,0.5274725274725275,0.1887141535615171,0.4264705882352941,0.4603174603174603,0.5057471264367817,0.211840888066605,0.3406113537117904,0.34210526315789475,0.8461538461538461,0.2488436632747456,0.35687732342007433,0.3582089552238806,0.9791666666666666,0.5912408759124088,0.6419753086419753,0.1386861313868613,0.47368421052631576,1.0,0.3,0.691358024691358,0.24814814814814815,0.599444958371878,0.3595505617977528,0.5016963392029654,0.5292088785046729,0.49757649253731345,0.10162254483347566,0.13947696139476962,0.14569031273836766,0.2654462242562929,8.695815899581591,25.226098901098904,0.28993020937188435,5.0,46.0,11.0,1.0,0.07352941176470588,95.0,25.0,10.0,13.0,1.0,0.034013605442176874,0.08788159111933395,0.09259259259259259,19.0,33.0,27.0,8.0,6.0,35.0,1.0,2.0,0.29347826086956524,0.041666666666666664,0.2835820895522388,38.0,3.0,5.0,8.0,7.0,0.4,0.41304347826086957,1.0,0.17307692307692307,0.0364963503649635,0.6,1.0,0.32,0.019021739130434784,6.0,3.0,,,False,,4.0,0.01098901098901099,0.031578947368421054,0.0037174721189591076,2.0,1.0,1.0,,
2041,1610612764,Etan Thomas,Etan Thomas,2041,WAS,73745.0,1229,-44,2364,2359,609.0,459,294.0,4723,119.0,187.0,46.0,76.0,26.0,39.0,35.0,78.0,5.0,9.0,,,,,,159.0,274.0,,,76.0,394.0,2656,50.0,83.0,,,132.0,32.0,50.0,,24.0,88.0,184.0,134.0,,78.0,,,34.0,22.0,6.0,28.0,6.0,10.0,62.0,25.0,104.0,55.0,167.0,14.0,236.0,133.0,369.0,3.0,22.0,12.0,10.0,20.0,6.0,50.0,1.0,14.0,13.0,70.0,20.0,89.0,159.0,17.0,15.0,123.0,136.0,18.0,68.0,9.0,88.0,48.0,38.0,88.0,52.0,88.0,609.0,14.0,9.0,0.5786163522012578,0.7666666666666667,,,,,0.5802919708029197,0.6024096385542169,0.64,0.5802919708029197,0.6024096385542169,0.64,0.5915915915915916,0.5945945945945946,0.6567164179104478,,0.12408759124087591,0.13903743315508021,,14.859882005899705,0.2857142857142857,0.25925925925925924,0.2095357590966123,0.12682926829268293,0.20599250936329588,0.0946969696969697,0.20864661654135339,0.11900369003690037,0.152,0.14210526315789473,0.10263157894736842,0.11057692307692307,0.18773946360153257,0.1859504132231405,0.24829931972789115,0.22598870056497175,0.16666666666666666,0.037037037037037035,0.5909090909090909,0.6824817518248175,0.6363636363636364,0.7391304347826086,0.5630252100840336,0.2846715328467153,0.44871794871794873,0.5,0.5714285714285714,0.032846715328467155,0.5555555555555556,0.5555555555555556,1.0,,,,,0.9156626506024096,0.6052631578947368,,,,0.78,0.6666666666666666,,0.6824817518248175,,0.5293700729927008,0.5740166666666666,0.5525759999999998,0.20987654320987653,0.20987654320987653,0.3350253807106599,0.2233502538071066,3.2087591240875915,,0.25761421319796957,,10.0,2.0,2.0,0.10256410256410256,,,2.0,10.0,,0.03571428571428571,,,,32.0,,4.0,11.0,10.0,4.0,3.0,,0.046511627906976744,,,,,,,,,,0.10869565217391304,,,,,,,,,,False,1.0,,,,,,,9.0,,
2443,1610612764,Darius Songaila,Darius Songaila,2443,WAS,36227.0,604,-31,1179,1172,462.0,383,153.0,2351,32.0,55.0,9.0,17.0,14.0,25.0,26.0,51.0,37.0,81.0,,2.0,,,2.0,95.0,187.0,,2.0,39.0,229.0,1287,13.0,26.0,,,28.0,28.0,70.0,2.0,31.0,87.0,134.0,56.0,,20.0,1.0,,15.0,22.0,9.0,31.0,8.0,4.0,71.0,12.0,23.0,11.0,52.0,12.0,75.0,38.0,113.0,6.0,15.0,7.0,8.0,22.0,16.0,16.0,1.0,6.0,4.0,38.0,7.0,41.0,92.0,5.0,3.0,39.0,46.0,2.0,12.0,12.0,10.0,7.0,3.0,10.0,7.0,87.0,462.0,21.0,12.0,0.7052631578947368,0.788235294117647,,,,,0.5080213903743316,0.5,0.4,0.5026455026455027,0.5,0.3888888888888889,0.542654028436019,0.5185185185185185,0.48333333333333334,0.010582010582010581,0.08021390374331551,0.12727272727272726,0.024691358024691357,18.47181008902077,0.5789473684210527,0.23076923076923078,0.14207650273224043,0.059431524547803614,0.07971014492753623,0.08108108108108109,0.125,0.06542056074766354,0.07258064516129033,0.06976744186046512,0.04519774011299435,0.1,0.17592592592592593,0.14,0.12025316455696203,0.10752688172043011,0.022222222222222223,0.07894736842105263,0.7,0.291005291005291,0.5818181818181818,0.6666666666666666,0.59375,0.2698412698412698,0.5098039215686274,0.5777777777777777,0.5769230769230769,0.42857142857142855,0.4567901234567901,0.46835443037974683,0.8918918918918919,0.010582010582010581,,,,0.6538461538461539,0.5294117647058824,,,,0.3472222222222222,0.56,0.027777777777777776,0.30158730158730157,,0.4449433155080214,0.5238772727272727,0.45623428571428576,0.06030150753768844,0.06091370558375635,0.1222707423580786,0.3799126637554585,10.758288770053476,38.650000000000006,0.39185750636132316,1.0,15.0,5.0,,0.11764705882352941,,,3.0,1.0,,0.02631578947368421,,,,2.0,,3.0,6.0,4.0,,,,0.06521739130434782,,,,,,,,,,,,,,,,,,,,False,,,,,,1.0,,,,
1913,1610612764,Michael Ruffin,Michael Ruffin,1913,WAS,15872.0,265,-89,496,518,205.0,203,69.0,1014,5.0,17.0,5.0,16.0,3.0,8.0,,1.0,,,,,,,,5.0,18.0,,,7.0,17.0,568,5.0,16.0,,,14.0,3.0,9.0,,6.0,12.0,2.0,8.0,,8.0,,,1.0,5.0,1.0,6.0,1.0,1.0,13.0,13.0,21.0,4.0,17.0,4.0,25.0,35.0,60.0,1.0,6.0,4.0,2.0,6.0,4.0,6.0,,2.0,1.0,12.0,9.0,26.0,42.0,2.0,1.0,17.0,19.0,1.0,6.0,4.0,8.0,4.0,4.0,8.0,6.0,12.0,205.0,2.0,4.0,0.2,1.0,,,,,0.2777777777777778,0.3125,0.3333333333333333,0.2777777777777778,0.3125,0.3333333333333333,0.3148148148148148,0.35,0.375,,0.05555555555555555,0.058823529411764705,,6.759098786828424,0.5,0.15384615384615385,0.10828025477707007,0.11731843575418995,0.06349206349206349,0.18055555555555555,0.09545454545454546,0.13545816733067728,0.17647058823529413,0.13043478260869565,0.07317073170731707,0.19298245614035087,0.045454545454545456,0.1282051282051282,0.13513513513513514,0.07894736842105263,0.04,0.1,0.75,0.9444444444444444,0.29411764705882354,0.3125,0.2,0.05555555555555555,,,,,,,,,,,,1.0,0.3125,,,,0.8888888888888888,0.375,,0.9444444444444444,,0.5349444444444444,0.5474133333333333,0.525588888888889,0.2608695652173913,0.2608695652173913,0.8235294117647058,0.7058823529411765,1.1,,0.41330645161290325,,3.0,,,,,,1.0,4.0,,0.13333333333333333,,,,4.0,,1.0,3.0,3.0,1.0,,,0.04,,,,,,,,,,0.2,,,,,,,,,,False,,,,,,,2.0,1.0,,
