EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,DefFTReboundPct,PenaltyCorner3FGA,HeaveMakes,HeaveAttempts,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,OffCorner3ReboundPct,PenaltyCorner3Frequency,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,PenaltyCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,on,Corner3PctBlocked,Clear Path Fouls
101108,1610612740,Chris Paul,Chris Paul,101108,NOK,56979.0,950,-41,1773,1766,524,437,251,3539,57,108,3.0,4.0,21,35,53.0,109.0,27.0,88,1.0,3.0,1.0,19.0,59.0,2.0,9.0,9.0,24.0,137,305,20.0,62.0,116.0,450,1924,16.0,30.0,2.0,10.0,16.0,54.0,41,96,9.0,24.0,76.0,185,28,246.0,24.0,36.0,8.0,59.0,19.0,21.0,163.0,68.0,231,52.0,16.0,70.0,15.0,78.0,530,7.0,19.0,1.0,29,69.0,98,27.0,125,9.0,48.0,24.0,24.0,39.0,6.0,21.0,27,2.0,18.0,4.0,66,6.0,18,7,60,5.0,12,142,4.0,6.0,146,13.0,12.0,39,1.0,33.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,185,524,17.0,29.0,0.10218978102189781,0.10526315789473684,0.4,0.3225806451612903,0.2,0.375,0.3225806451612903,0.4491803278688525,0.5333333333333333,0.4270833333333333,0.4550408719346049,0.475,0.45416666666666666,0.5163934426229508,0.5520833333333334,0.5613496932515337,0.16893732970027248,0.06885245901639345,0.1388888888888889,0.027522935779816515,0.03409090909090909,23.800290838584587,0.5909090909090909,0.015384615384615385,0.11937716262975778,0.029141104294478526,0.12608695652173912,0.029166666666666667,0.12128712871287128,0.02914798206278027,0.01485148514851485,0.03825136612021858,0.033707865168539325,0.03910614525139665,0.09278350515463918,0.09316770186335403,0.16143497757847533,0.09202453987730061,0.208955223880597,0.05056179775280899,0.6666666666666666,0.29427792915531337,0.5277777777777778,0.6129032258064516,0.14035087719298245,0.2970027247956403,0.48623853211009177,0.5,0.018867924528301886,0.23978201634877383,0.3068181818181818,0.3176470588235294,0.18518518518518517,0.008174386920980926,0.3333333333333333,0.3333333333333333,1.0,0.16076294277929154,0.3220338983050847,0.3220338983050847,0.3684210526315789,0.1,0.75,0.025,0.225,0.2222222222222222,0.5,0.2916666666666667,0.6,0.2,0.375,0.46321525885558584,0.3220338983050847,0.4618044959128066,0.4265068965517242,0.4498587499999999,0.10152284263959391,0.11782477341389729,0.015873015873015872,0.12,0.4111111111111111,8.405245901639345,25.59677419354839,0.2955442752397067,,,,,,,,,,,,,,,,,,,,,,,,True,,
101138,1610612740,Brandon Bass,Brandon Bass,101138,NOK,2816.0,47,38,96,98,33,31,14,194,4,7,2.0,4.0,1,2,1.0,5.0,,3,,,,,1.0,,,,,5,15,,1.0,3.0,13,70,2.0,5.0,,,1.0,5.0,2,4,,,1.0,5,4,6.0,,,4.0,1.0,,2.0,,1.0,1,1.0,,,,,3,1.0,4.0,,2,8.0,12,5.0,17,,,,,,,,2,,,,2,,1,2,4,,1,2,1.0,,4,,,2,,,1.0,1.0,,,1.0,1.0,,5,33,,,0.4,0.6666666666666666,,,,,,0.3333333333333333,0.4,0.5,0.3125,0.4,0.5,0.3611111111111111,0.4166666666666667,0.5,0.0625,0.13333333333333333,0.2857142857142857,,,17.39130434782609,,,0.21052631578947367,0.10810810810810811,0.13333333333333333,0.1,0.18867924528301888,0.10638297872340426,0.21428571428571427,,0.0625,0.1,0.125,0.42857142857142855,0.2,0.1,0.2,,1.0,0.4375,0.5714285714285714,0.8,0.5,0.3125,0.2,0.2,,0.1875,,,,,,,,0.0625,,,,0.8,0.5,,,,,0.5,0.5,,,0.5,,0.48070937499999994,0.56035,0.538125,0.1111111111111111,0.11764705882352941,,0.38461538461538464,0.38461538461538464,5.5600000000000005,25.7,0.34375,2.0,0.4,,,,,,,,,,,,,,,,,,,,,,True,,
1517,1610612740,Bobby Jackson,Bobby Jackson,1517,NOK,39209.0,653,6,1216,1213,234,189,154,2429,56,96,2.0,7.0,12,18,11.0,24.0,23.0,72,2.0,16.0,1.0,15.0,48.0,,3.0,2.0,11.0,90,192,17.0,64.0,70.0,301,1239,5.0,19.0,,4.0,13.0,23.0,17,31,2.0,15.0,10.0,50,64,116.0,36.0,15.0,,46.0,14.0,18.0,60.0,18.0,78,12.0,6.0,26.0,5.0,29.0,174,3.0,18.0,1.0,18,47.0,66,22.0,88,3.0,26.0,8.0,18.0,19.0,3.0,9.0,28,9.0,10.0,7.0,47,3.0,7,26,48,2.0,3,69,3.0,3.0,88,9.0,,45,1.0,3.0,4.0,4.0,,,4.0,3.0,2.0,50,234,3.0,3.0,0.35555555555555557,0.35555555555555557,0.7058823529411765,0.265625,,0.13333333333333333,0.25396825396825395,0.46875,0.2631578947368421,0.5483870967741935,0.451171875,0.21739130434782608,0.43478260869565216,0.5101694915254237,0.3709677419354839,0.4716981132075472,0.25,0.09375,0.13541666666666666,0.16666666666666666,0.013888888888888888,24.428571428571427,0.40425531914893614,0.022727272727272728,0.10681818181818181,0.039735099337748346,0.09944751381215469,0.02112676056338028,0.10466988727858294,0.03529411764705882,0.04964539007092199,0.04395604395604396,0.03167420814479638,0.010638297872340425,0.08284023668639054,0.12380952380952381,0.12048192771084337,0.12213740458015267,0.04,0.0234375,0.75,0.375,0.5833333333333334,0.6746987951807228,0.26785714285714285,0.09375,0.4583333333333333,0.55,0.36363636363636365,0.28125,0.3194444444444444,0.323943661971831,0.5652173913043478,0.0625,0.125,0.125,1.0,0.1875,0.3125,0.3125,0.6666666666666666,0.30434782608695654,0.2857142857142857,0.043478260869565216,0.13043478260869565,,,0.391304347826087,0.6666666666666666,0.2391304347826087,0.18181818181818182,0.625,0.30434782608695654,0.50835431372549,0.44887250000000006,0.5036077777777778,0.15753424657534246,0.19736842105263158,0.015625,0.07641196013289037,0.16611295681063123,8.041666666666666,24.9734375,0.1924342105263158,1.0,0.02702702702702703,4.0,1.0,1.0,1.0,1.0,0.041666666666666664,0.08695652173913043,,,,,,,,,,,,,,,True,,
2199,1610612740,Tyson Chandler,Tyson Chandler,2199,NOK,71089.0,1185,-25,2195,2184,512,426,305,4379,95,133,51.0,71.0,21,30,28.0,60.0,,4,,,,,,,,,,123,197,,,41.0,287,2303,53.0,74.0,,,14.0,120.0,24,42,,,18.0,66,106,140.0,,,84.0,,,12.0,23.0,7.0,30,7.0,,7.0,1.0,15.0,67,27.0,102.0,3.0,69,185.0,277,132.0,409,6.0,19.0,6.0,13.0,15.0,1.0,9.0,38,2.0,6.0,6.0,53,4.0,16,48,111,11.0,20,91,22.0,10.0,76,11.0,,36,,8.0,63.0,46.0,1.0,16.0,63.0,33.0,4.0,66,512,9.0,6.0,0.43089430894308944,0.654320987654321,,,,,,0.6243654822335025,0.7162162162162162,0.5714285714285714,0.6243654822335025,0.7162162162162162,0.5714285714285714,0.6239130434782608,0.7058823529411765,0.6226415094339622,,0.06091370558375635,0.05263157894736842,0.08333333333333333,,11.115490737091053,0.2830188679245283,0.03896103896103896,0.24088541666666666,0.12142857142857143,0.23711340206185566,0.1134453781512605,0.23984891406987724,0.11966604823747681,0.16182572614107885,0.11764705882352941,0.0935483870967742,0.12376237623762376,0.17870722433460076,0.27638190954773867,0.27124183006535946,0.27884615384615385,0.13253012048192772,0.09836065573770492,0.5238095238095238,0.6751269035532995,0.7142857142857143,0.753968253968254,0.49473684210526314,0.30456852791878175,0.4666666666666667,0.509090909090909,0.21428571428571427,0.02030456852791878,,,,,,,,,,,,0.9594594594594594,0.7183098591549296,,,,,0.7142857142857143,0.7,,,0.6751269035532995,,0.508710152284264,0.5569419354838709,0.5175166666666666,0.16216216216216217,0.16216216216216217,,0.4181184668989547,0.22996515679442509,2.818274111675127,,0.23325740318906607,23.0,0.359375,,,,,,0.05555555555555555,,6.0,4.0,5.0,0.1568627450980392,,,,,,,,,,,True,,
2446,1610612740,Rasual Butler,Rasual Butler,2446,NOK,133369.0,2223,-95,4137,4134,888,786,524,8271,55,98,8.0,18.0,8,22,32.0,79.0,93.0,248,37.0,95.0,7.0,97.0,268.0,9.0,19.0,25.0,66.0,180,425,134.0,363.0,56.0,818,4337,17.0,46.0,10.0,26.0,3.0,67.0,26,68,31.0,81.0,18.0,163,194,166.0,378.0,24.0,22.0,266.0,97.0,24.0,46.0,17.0,63,5.0,12.0,24.0,10.0,12.0,143,9.0,30.0,3.0,66,139.0,214,42.0,256,9.0,40.0,14.0,26.0,28.0,2.0,16.0,39,5.0,12.0,12.0,67,4.0,16,86,148,4.0,9,77,5.0,8.0,87,12.0,2.0,37,1.0,10.0,54.0,35.0,8.0,11.0,54.0,33.0,1.0,163,888,12.0,9.0,0.5388888888888889,0.5739644970414202,0.9402985074626866,0.3691460055096419,0.38461538461538464,0.38271604938271603,0.37119113573407203,0.4235294117647059,0.3695652173913043,0.38235294117647056,0.48350253807106597,0.4444444444444444,0.4865771812080537,0.495752427184466,0.4527027027027027,0.5,0.4606598984771574,0.05647058823529412,0.1326530612244898,0.05063291139240506,0.028225806451612902,18.75,0.417910447761194,0.022388059701492536,0.09546703296703296,0.019367333763718526,0.1213235294117647,0.018947368421052633,0.1025,0.019268774703557312,0.026905829596412557,0.011185682326621925,0.019817073170731708,0.021917808219178082,0.0610236220472441,0.10160427807486631,0.12195121951219512,0.11025641025641025,0.14935064935064934,0.020833333333333332,0.6111111111111112,0.12436548223350254,0.5612244897959183,0.6470588235294118,0.5636363636363636,0.10025380710659898,0.4050632911392405,0.4266666666666667,0.375,0.3147208121827411,0.375,0.38589211618257263,0.5806451612903226,0.12055837563451777,0.3894736842105263,0.3894736842105263,0.9459459459459459,0.3401015228426396,0.3619402985074627,0.36742424242424243,0.9381443298969072,0.25,0.4444444444444444,0.09722222222222222,0.2638888888888889,0.47368421052631576,1.0,0.1476510067114094,0.36363636363636365,0.4429530201342282,0.3787878787878788,0.5850253807106599,0.36466165413533835,0.48745528662420373,0.4846125000000001,0.4765832214765102,0.04668304668304668,0.08222222222222222,0.0027472527472527475,0.08190709046454768,0.19926650366748166,12.27176470588235,24.76446280991737,0.21464829586656997,9.0,0.07964601769911504,15.0,,2.0,3.0,,0.00909090909090909,0.10067114093959731,,,1.0,,1.0,6.0,4.0,0.011019283746556474,0.014925373134328358,0.14285714285714285,1.0,0.4,,,True,,
2561,1610612740,David West,David West,2561,NOK,48780.0,813,13,1524,1501,361,257,204,3025,65,110,21.0,31.0,14,24,39.0,97.0,53.0,124,1.0,1.0,1.0,3.0,9.0,,,2.0,8.0,157,331,4.0,10.0,86.0,412,1644,28.0,49.0,1.0,1.0,19.0,78.0,39,75,3.0,9.0,22.0,109,166,148.0,9.0,3.0,38.0,9.0,3.0,25.0,23.0,23.0,46,16.0,7.0,13.0,4.0,6.0,115,12.0,36.0,3.0,30,81.0,121,51.0,172,8.0,25.0,14.0,11.0,23.0,3.0,14.0,22,2.0,9.0,8.0,45,7.0,10,41,67,4.0,5,88,10.0,3.0,105,9.0,10.0,40,,12.0,20.0,16.0,,4.0,21.0,12.0,2.0,109,361,9.0,9.0,0.5286624203821656,0.6014492753623188,0.75,0.4,1.0,0.3333333333333333,0.4,0.4743202416918429,0.5714285714285714,0.52,0.4780058651026393,0.59,0.5178571428571429,0.52734375,0.6610169491525424,0.5625,0.02932551319648094,0.0755287009063444,0.14545454545454545,0.09278350515463918,,24.430523917995448,0.5111111111111111,0.08333333333333333,0.1588235294117647,0.06486486486486487,0.15706806282722513,0.05853658536585366,0.15834522111269614,0.06315789473684211,0.08888888888888889,0.0728476821192053,0.04017857142857143,0.06666666666666667,0.18085106382978725,0.1484375,0.14432989690721648,0.1510791366906475,0.17307692307692307,0.05333333333333334,0.5714285714285714,0.3225806451612903,0.5909090909090909,0.6914893617021277,0.47692307692307695,0.2844574780058651,0.4020618556701031,0.4431818181818182,0.3076923076923077,0.36363636363636365,0.4274193548387097,0.4274193548387097,0.7547169811320755,0.002932551319648094,1.0,1.0,1.0,0.026392961876832845,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.62,0.6774193548387096,0.02,,,,0.2857142857142857,0.5833333333333334,0.09523809523809523,0.25,0.3519061583577713,0.3333333333333333,0.44313416422287394,0.48227499999999995,0.4182666666666667,0.10752688172043011,0.11049723756906077,,0.18932038834951456,0.2645631067961165,9.404229607250757,25.540000000000003,0.2368766404199475,10.0,0.2777777777777778,1.0,,,,,0.03636363636363636,0.011904761904761904,,,3.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,True,,
1531,1610612740,Marc Jackson,Marc Jackson,1531,NOK,46188.0,770,-116,1448,1449,200,205,152,2897,36,68,11.0,26.0,2,7,21.0,64.0,59.0,156,,,,,,,,,,116,288,,,74.0,306,1551,16.0,37.0,,,14.0,46.0,10,33,,,17.0,37,166,66.0,,,20.0,,,20.0,31.0,14.0,45,11.0,3.0,16.0,5.0,10.0,104,15.0,30.0,1.0,19,78.0,103,46.0,149,5.0,18.0,10.0,8.0,24.0,1.0,12.0,31,2.0,12.0,12.0,55,4.0,8,22,68,11.0,10,76,9.0,9.0,84,12.0,,44,,4.0,4.0,4.0,,,4.0,1.0,1.0,37,200,5.0,4.0,0.7155172413793104,0.7830188679245284,,,,,,0.4027777777777778,0.43243243243243246,0.30303030303030304,0.4027777777777778,0.43243243243243246,0.30303030303030304,0.4722222222222222,0.5227272727272727,0.44047619047619047,,0.06944444444444445,0.14705882352941177,0.109375,0.019230769230769232,23.237277743715513,0.43636363636363634,0.034482758620689655,0.1550695825049702,0.053763440860215055,0.11949685534591195,0.09933774834437085,0.14652567975830816,0.06346967559943582,0.08759124087591241,0.054878048780487805,0.03501945525291829,0.09090909090909091,0.18243243243243243,0.18620689655172415,0.11428571428571428,0.14655172413793102,0.046511627906976744,0.03289473684210526,0.25,0.2361111111111111,0.5294117647058824,0.6206896551724138,0.5555555555555556,0.2222222222222222,0.328125,0.3684210526315789,0.3333333333333333,0.5416666666666666,0.3782051282051282,0.38562091503267976,0.9491525423728814,,,,,,,,,0.7027027027027027,0.4230769230769231,,,,,0.21212121212121213,0.2857142857142857,,,0.2361111111111111,,0.44127743055555557,0.5019533333333334,0.4295121212121211,0.1375,0.1375,,0.1503267973856209,0.12091503267973856,12.038541666666662,,0.13812154696132597,6.0,0.23076923076923078,,,,,,0.12195121951219512,,,,3.0,,,,,,,,,,,,True,,
2046,1610612740,Desmond Mason,Desmond Mason,2046,NOK,61614.0,1027,-144,1906,1916,460,411,245,3822,103,167,18.0,33.0,15,28,59.0,168.0,2.0,9,,,,,,,,,,164,344,,,89.0,417,2042,23.0,47.0,,,11.0,57.0,22,56,,,23.0,67,160,168.0,,,28.0,,,33.0,36.0,16.0,52,10.0,6.0,16.0,7.0,13.0,120,10.0,32.0,3.0,34,74.0,117,45.0,162,2.0,17.0,7.0,10.0,49.0,4.0,21.0,45,6.0,28.0,14.0,94,11.0,16,27,69,5.0,14,132,6.0,17.0,135,15.0,,70,,5.0,2.0,2.0,,,2.0,,3.0,67,460,10.0,5.0,0.4878048780487805,0.5333333333333333,,,,,,0.47674418604651164,0.48936170212765956,0.39285714285714285,0.47674418604651164,0.48936170212765956,0.39285714285714285,0.5160891089108911,0.5277777777777778,0.4785714285714286,,0.09593023255813954,0.11377245508982035,0.08333333333333333,,22.802197802197803,0.5212765957446809,0.04285714285714286,0.11144578313253012,0.04306864064602961,0.13438735177865613,0.05847953216374269,0.11777535441657579,0.045951859956236324,0.061611374407582936,0.0421455938697318,0.02952029520295203,0.06428571428571428,0.08333333333333333,0.14450867052023122,0.11406844106463879,0.15789473684210525,0.06349206349206349,0.013888888888888888,,0.48546511627906974,0.6167664670658682,0.6959459459459459,0.6116504854368932,0.4883720930232558,0.35119047619047616,0.38311688311688313,0.2711864406779661,0.02616279069767442,0.2222222222222222,0.2222222222222222,0.5,,,,,,,,,0.7021276595744681,0.5454545454545454,,,,,0.5,0.5357142857142857,,,0.48546511627906974,,0.475931976744186,0.48828749999999993,0.47730357142857144,0.17543859649122806,0.17543859649122806,,0.1366906474820144,0.1606714628297362,4.182267441860465,,0.24134312696747115,9.0,0.15789473684210525,,,,1.0,,0.03225806451612903,,,,3.0,0.16666666666666666,,,,,,,,,,,True,,
2457,1610612740,Jannero Pargo,Jannero Pargo,2457,NOK,75379.0,1256,-36,2336,2337,440,411,273,4673,39,80,4.0,9.0,9,18,22.0,67.0,104.0,223,12.0,31.0,6.0,43.0,116.0,3.0,7.0,10.0,26.0,165,370,55.0,147.0,76.0,571,2369,14.0,33.0,7.0,13.0,6.0,55.0,30,69,10.0,28.0,30.0,120,96,234.0,99.0,66.0,2.0,115.0,43.0,24.0,124.0,34.0,158,23.0,11.0,63.0,11.0,50.0,350,4.0,10.0,,31,92.0,125,14.0,139,3.0,39.0,17.0,22.0,56.0,11.0,37.0,38,3.0,19.0,3.0,94,6.0,20,45,93,2.0,7,87,2.0,10.0,90,8.0,10.0,28,2.0,13.0,4.0,2.0,1.0,1.0,4.0,1.0,,120,440,6.0,12.0,0.2909090909090909,0.2926829268292683,0.6,0.3741496598639456,0.5384615384615384,0.35714285714285715,0.3767123287671233,0.44594594594594594,0.42424242424242425,0.43478260869565216,0.4787234042553192,0.532608695652174,0.4639175257731959,0.5108695652173914,0.5520833333333334,0.5265486725663717,0.28433268858800775,0.06486486486486487,0.1125,0.13432835820895522,0.026905829596412557,24.194756554307116,0.5957446808510638,,0.10965435041716329,0.011682242990654205,0.09253731343283582,0.013745704467353952,0.10477001703577513,0.012205754141238012,0.021645021645021644,0.008547008547008548,0.0076726342710997444,0.017467248908296942,0.07482993197278912,0.09900990099009901,0.1457725947521866,0.0847457627118644,0.1111111111111111,0.011363636363636364,0.25,0.15473887814313347,0.4875,0.5492957746478874,0.2564102564102564,0.12959381044487428,0.3283582089552239,0.3793103448275862,0.13636363636363635,0.43133462282398455,0.4663677130044843,0.4792626728110599,0.33653846153846156,0.059961315280464215,0.3870967741935484,0.3870967741935484,0.9166666666666666,0.22437137330754353,0.3706896551724138,0.3805309734513274,0.5116279069767442,0.1956521739130435,0.4444444444444444,0.13043478260869565,0.15217391304347827,0.42857142857142855,0.6666666666666666,0.18556701030927836,0.5,0.26804123711340205,0.38461538461538464,0.43907156673114117,0.3739130434782609,0.4678626213592233,0.47201250000000006,0.447144210526316,0.055658627087198514,0.07179487179487179,0.013422818791946308,0.09632224168126094,0.21015761821366025,12.754054054054057,25.02448979591837,0.18835616438356165,2.0,0.029850746268656716,2.0,,1.0,5.0,,,0.020618556701030927,,,,,4.0,,3.0,0.02040816326530612,0.02586206896551724,0.6666666666666666,1.0,,,,True,,
978,1610612740,Peja Stojakovic,Peja Stojakovic,978,NOK,5665.0,94,-21,176,177,40,42,23,353,5,7,,1.0,2,2,1.0,5.0,1.0,11,1.0,1.0,,2.0,10.0,,,,,7,23,3.0,11.0,3.0,26,192,,2.0,,,2.0,2.0,2,5,1.0,1.0,1.0,8,6,8.0,9.0,,,10.0,2.0,,3.0,1.0,4,1.0,,3.0,,,9,,1.0,,4,4.0,10,1.0,11,1.0,,,,3.0,,2.0,2,,1.0,1.0,5,,4,4,9,,1,8,,1.0,6,2.0,,4,,,3.0,2.0,,1.0,3.0,2.0,,8,40,2.0,,0.42857142857142855,0.42857142857142855,1.0,0.2727272727272727,,1.0,0.2727272727272727,0.30434782608695654,,0.4,0.3382352941176471,,0.5833333333333334,0.3611111111111111,0.25,0.6666666666666666,0.3235294117647059,,,,,20.19704433497537,0.6,,0.06896551724137931,0.014492753623188406,0.15384615384615385,,0.09523809523809523,0.011111111111111112,,0.07692307692307693,,,,0.15384615384615385,0.08,0.2,0.09090909090909091,0.041666666666666664,0.6666666666666666,0.20588235294117646,0.7142857142857143,0.7142857142857143,0.4,0.14705882352941177,0.2,0.2,,0.3235294117647059,0.09090909090909091,0.09090909090909091,1.0,0.029411764705882353,1.0,1.0,1.0,0.29411764705882354,0.2,0.2,1.0,0.5,,,,,,0.3333333333333333,1.0,,,0.5294117647058824,0.2,0.46223823529411767,0.382,0.4631,0.1111111111111111,0.16,,0.07692307692307693,0.3076923076923077,11.569565217391306,25.290909090909096,0.22727272727272727,2.0,0.25,1.0,,,,,,0.16666666666666666,,,,,,1.0,,,,,,1.0,,,True,,
