EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,StepOutOfBoundsTurnovers,Loose Ball Fouls,Blocked3s,BlockedArc3,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,Clear Path Fouls,BlockedLongMidRange,3pt And 1 Free Throw Trips,DefensiveGoaltends,BlockedCorner3,OffensiveGoaltends,HeaveMakes,on
101129,1610612745,Luther Head,Luther Head,101129,HOU,83892.0,1398,103,2732,2705,918,955,323,5437,57.0,103,3.0,9.0,15.0,28.0,12.0,26.0,20.0,66.0,36.0,72.0,4.0,6.0,13.0,23.0,74.0,166.0,14.0,23.0,25.0,51.0,89.0,195,110.0,238.0,61.0,569,2809,10.0,29.0,18.0,29.0,6.0,80.0,24.0,61.0,38.0,74.0,31.0,193.0,96.0,82.0,258.0,72.0,2.0,164.0,74.0,22.0,8.0,76.0,32.0,108.0,24.0,8.0,33.0,21.0,22.0,248.0,7.0,8.0,3.0,37,99.0,2.0,138,18.0,156,2.0,45.0,21.0,24.0,40.0,9.0,34.0,37.0,4.0,6.0,11.0,77.0,5.0,21.0,41.0,84,7.0,62,4.0,2.0,76.0,6.0,2.0,21.0,2.0,16.0,5.0,5.0,5.0,3.0,193.0,918,14.0,15.0,0.5393258426966292,0.5393258426966292,0.7818181818181819,0.46218487394957986,0.6206896551724138,0.5135135135135135,0.4661016949152542,0.4564102564102564,0.3448275862068966,0.39344262295081966,0.5866050808314087,0.6379310344827587,0.6,0.6083690987124464,0.6557377049180327,0.6233766233766234,0.5496535796766744,0.03361344537815126,0.11282051282051282,0.17475728155339806,0.07692307692307693,0.030303030303030304,0.013888888888888888,0.04216867469879518,17.51048049016446,0.5194805194805194,0.022222222222222223,0.03488372093023256,0.10102040816326531,0.00935672514619883,0.11419753086419752,0.01643192488262911,0.10429447852760736,0.0117096018735363,0.023411371237458192,0.0035335689045936395,0.0121580547112462,0.030927835051546393,0.09666666666666666,0.08396946564885496,0.11483253588516747,0.11811023622047244,0.1,0.01020408163265306,0.6,0.23787528868360278,0.5533980582524272,0.6705882352941176,0.6140350877192983,0.06004618937644342,0.46153846153846156,0.5,0.25,0.15242494226327943,0.30303030303030304,0.3125,0.5,0.16628175519630484,0.5,0.5070422535211268,0.9166666666666666,0.3833718244803695,0.4457831325301205,0.46540880503144655,0.7162162162162162,0.15517241379310345,0.3333333333333333,0.10344827586206896,0.6666666666666666,0.75,0.39655172413793105,0.6086956521739131,0.7857142857142857,0.2074074074074074,0.5357142857142857,0.17037037037037037,0.5652173913043478,0.37777777777777777,0.49019607843137253,0.7875288683602771,0.45121951219512196,0.5219101162790697,0.47555476190476204,0.4872195488721805,0.051111111111111114,0.1,0.008333333333333333,0.140597539543058,0.3391915641476274,7.575897435897437,25.084453781512604,0.33601756954612005,,,,,,,,,,,,,,,,,,True
101236,1610612745,Chuck Hayes,Chuck Hayes,101236,HOU,81018.0,1350,333,2550,2579,523,621,308,5129,137.0,224,41.0,78.0,17.0,27.0,19.0,39.0,,,,,,,,,,,,,,,156.0,263,,,46.0,358,2439,43.0,81.0,,,9.0,95.0,21.0,33.0,,,21.0,63.0,224.0,88.0,,,,,,25.0,,19.0,18.0,37.0,14.0,4.0,8.0,4.0,7.0,92.0,44.0,113.0,2.0,49,187.0,23.0,259,159.0,418,19.0,61.0,31.0,30.0,18.0,2.0,15.0,32.0,2.0,3.0,8.0,50.0,5.0,9.0,127.0,230,8.0,74,11.0,22.0,67.0,3.0,,25.0,,10.0,15.0,11.0,16.0,9.0,63.0,523,19.0,10.0,0.717948717948718,0.9105691056910569,,,,,,0.5931558935361216,0.5308641975308642,0.6363636363636364,0.5931558935361216,0.5308641975308642,0.6363636363636364,0.6067796610169491,0.5459770114942529,0.6428571428571429,,,0.09505703422053231,0.09821428571428571,0.07692307692307693,,,,11.84346035015448,0.36,0.3026315789473684,0.02666666666666667,0.19023397761953204,0.13647342995169082,0.18490566037735848,0.11458333333333333,0.1891025641025641,0.12953795379537955,0.14006514657980457,0.17391304347826086,0.11320754716981132,0.11764705882352941,0.19434628975265017,0.2037735849056604,0.1793103448275862,0.1642512077294686,0.25862068965517243,0.23170731707317074,0.5625,0.8517110266159695,0.6116071428571429,0.6782178217821783,0.708029197080292,0.1482889733840304,0.48717948717948717,0.5277777777777778,0.7894736842105263,,,,,,,,,,,,,0.9629629629629629,0.5256410256410257,,,,,,,0.8181818181818182,0.6296296296296297,,,,,0.8517110266159695,,0.5551,0.5525417910447761,0.5609848484848484,0.08771929824561403,0.08771929824561403,,0.26536312849162014,0.17597765363128492,1.1665399239543726,,0.20509803921568628,66.0,2.0,23.0,1.0,1.0,4.0,9.0,5.0,0.09701492537313433,0.14634146341463414,,,,,,,,True
101249,1610612745,John Lucas III,John Lucas III,101249,HOU,1212.0,20,-4,45,38,19,7,6,83,,1,,,,,,1.0,,1.0,1.0,1.0,,,,,,5.0,,,,,,3,1.0,6.0,,3,43,,,,,,,,,,,,,,,3.0,,,5.0,,,,1.0,,1.0,,,,1.0,,2.0,,,,1,1.0,,2,,2,,1.0,,1.0,,,,,,,,,,,,2,,1,,1.0,,,,,,,,,,,,19,,,,,1.0,0.16666666666666666,,,0.16666666666666666,,,,0.16666666666666666,,,0.16666666666666666,,,0.6666666666666666,,,,,,,,17.647058823529413,,,,0.125,,0.16666666666666666,,0.14285714285714285,,,,,,,,0.16666666666666666,0.2,,,,0.1111111111111111,,,,0.1111111111111111,,,,0.1111111111111111,,,,0.1111111111111111,1.0,1.0,1.0,0.5555555555555556,,,,,,,,,,,,,,,,,,0.7777777777777778,,0.4960611111111111,,,,,,,,10.200000000000001,24.983333333333334,0.4222222222222222,,,,,,,,,,,,,,,,,,True
1747,1610612745,Rafer Alston,Rafer Alston,1747,HOU,182416.0,3040,460,5791,5784,1437,1525,687,11575,112.0,229,7.0,19.0,31.0,57.0,43.0,138.0,36.0,124.0,27.0,97.0,3.0,10.0,5.0,19.0,165.0,432.0,18.0,50.0,41.0,118.0,191.0,491,192.0,529.0,130.0,1088,5781,12.0,33.0,21.0,60.0,2.0,89.0,50.0,122.0,46.0,137.0,83.0,321.0,104.0,278.0,459.0,117.0,1.0,431.0,165.0,31.0,,331.0,113.0,444.0,73.0,40.0,118.0,72.0,141.0,1001.0,11.0,16.0,2.0,56,185.0,12.0,253,29.0,282,12.0,129.0,61.0,68.0,109.0,28.0,87.0,61.0,5.0,22.0,8.0,170.0,6.0,34.0,82.0,195,9.0,136,2.0,4.0,177.0,4.0,,44.0,1.0,45.0,10.0,2.0,10.0,9.0,321.0,1437,25.0,42.0,0.27225130890052357,0.27807486631016043,0.796875,0.3629489603024575,0.35,0.3357664233576642,0.36363636363636365,0.3890020366598778,0.36363636363636365,0.4098360655737705,0.4696078431372549,0.46774193548387094,0.4594594594594595,0.4918625678119349,0.46842105263157896,0.512779552715655,0.5186274509803922,,0.06313645621181263,0.10480349344978165,0.050724637681159424,,,,19.337687984201732,0.6411764705882353,0.06741573033707865,0.012048192771084338,0.08529276164130936,0.008506113769271665,0.08695652173913043,0.012775842044134728,0.08567365801635266,0.009846827133479213,0.0065040650406504065,0.01652892561983471,0.012598425196850394,0.01327433628318584,0.06774193548387097,0.0831858407079646,0.0975609756097561,0.0873015873015873,0.08571428571428572,0.020202020202020204,0.9,0.22450980392156863,0.4890829694323144,0.5463414634146342,0.375,0.13529411764705881,0.3115942028985507,0.3282442748091603,0.11627906976744186,0.12156862745098039,0.2903225806451613,0.2903225806451613,0.1388888888888889,0.09509803921568627,0.27835051546391754,0.27835051546391754,0.9629629629629629,0.4235294117647059,0.3819444444444444,0.3819444444444444,0.7696969696969697,0.20430107526881722,0.3684210526315789,0.10752688172043011,0.3,0.6666666666666666,0.5376344086021505,0.36,0.9444444444444444,0.22007722007722008,0.543859649122807,0.07335907335907337,0.2631578947368421,0.4555984555984556,0.3474576271186441,0.7431372549019608,0.382830626450116,0.5165905697445972,0.5311992307692308,0.48831128404669255,0.04241281809613572,0.08286252354048965,0.0018867924528301887,0.0818014705882353,0.29503676470588236,6.948268839103868,25.216257088846877,0.2481436712139527,8.0,1.0,3.0,,,3.0,,2.0,0.0030257186081694403,0.2857142857142857,1.0,5.0,,,,,,True
2203,1610612745,Shane Battier,Shane Battier,2203,HOU,146259.0,2438,436,4649,4652,1090,1166,534,9301,52.0,91,17.0,24.0,7.0,15.0,49.0,107.0,15.0,40.0,79.0,175.0,7.0,11.0,17.0,38.0,51.0,126.0,8.0,15.0,10.0,29.0,116.0,238,130.0,301.0,69.0,691,4591,27.0,42.0,15.0,26.0,5.0,104.0,15.0,42.0,27.0,67.0,37.0,148.0,94.0,138.0,378.0,12.0,1.0,125.0,51.0,18.0,1.0,106.0,45.0,151.0,40.0,5.0,47.0,38.0,21.0,347.0,15.0,36.0,4.0,46,163.0,17.0,226,55.0,281,13.0,67.0,44.0,23.0,33.0,5.0,24.0,20.0,5.0,9.0,3.0,53.0,2.0,11.0,107.0,153,6.0,143,16.0,41.0,87.0,3.0,,27.0,4.0,14.0,48.0,38.0,48.0,31.0,148.0,1090,9.0,14.0,0.4051724137931034,0.47959183673469385,0.9692307692307692,0.4318936877076412,0.5769230769230769,0.40298507462686567,0.43333333333333335,0.48739495798319327,0.6428571428571429,0.35714285714285715,0.5769944341372912,0.7279411764705882,0.5091743119266054,0.5967184801381693,0.7323943661971831,0.5648854961832062,0.5584415584415584,0.0033222591362126247,0.07563025210084033,0.15384615384615385,0.028037383177570093,0.025,,0.007936507936507936,12.006079027355623,0.6226415094339622,0.11564625850340136,0.03305785123966942,0.0931961120640366,0.024128686327077747,0.0888030888030888,0.021929824561403508,0.09219232465813851,0.0234375,0.03382663847780127,0.01417004048582996,0.028056112224448898,0.005405405405405406,0.096,0.10444444444444445,0.0851063829787234,0.08536585365853659,0.10185185185185185,0.048507462686567165,0.6458333333333334,0.16883116883116883,0.5714285714285714,0.6753246753246753,0.4230769230769231,0.19851576994434136,0.45794392523364486,0.47115384615384615,0.32653061224489793,0.07421150278293136,0.375,0.38461538461538464,0.6,0.3246753246753247,0.4514285714285714,0.4514285714285714,0.9620253164556962,0.23376623376623376,0.40476190476190477,0.408,0.9803921568627451,0.35294117647058826,0.7083333333333334,0.16176470588235295,0.6363636363636364,0.8571428571428571,0.22058823529411764,0.5333333333333333,1.0,0.13761467889908258,0.4666666666666667,0.3486238532110092,0.4473684210526316,0.26605504587155965,0.3448275862068966,0.7272727272727273,0.408,0.5138825884543763,0.5185157407407408,0.4902537383177572,0.05486725663716814,0.10305343511450382,0.013201320132013201,0.15050651230101303,0.2141823444283647,6.665966386554622,24.28737541528239,0.23445902344590233,36.0,1.0,6.0,,,8.0,,,0.024761904761904763,0.11764705882352941,,2.0,2.0,1.0,,,,True
2745,1610612745,Kirk Snyder,Kirk Snyder,2745,HOU,18555.0,309,-54,580,600,161,175,64,1180,22.0,35,5.0,6.0,5.0,8.0,3.0,7.0,3.0,11.0,2.0,9.0,,1.0,,1.0,2.0,15.0,,1.0,,2.0,28.0,53,4.0,24.0,26.0,94,623,6.0,7.0,,2.0,2.0,14.0,6.0,13.0,,3.0,5.0,17.0,20.0,36.0,12.0,,,15.0,2.0,4.0,,19.0,5.0,24.0,3.0,2.0,12.0,6.0,1.0,53.0,2.0,8.0,,7,29.0,1.0,37,10.0,47,2.0,6.0,5.0,1.0,3.0,1.0,2.0,14.0,3.0,1.0,2.0,17.0,2.0,4.0,14.0,29,5.0,28,1.0,1.0,43.0,3.0,,19.0,,4.0,7.0,4.0,7.0,5.0,17.0,161,6.0,3.0,0.35714285714285715,0.43478260869565216,1.0,0.16666666666666666,,,0.16666666666666666,0.5283018867924528,0.8571428571428571,0.46153846153846156,0.44155844155844154,0.6666666666666666,0.375,0.4845360824742268,0.7,0.4473684210526316,0.3116883116883117,,0.07547169811320754,0.08571428571428572,0.14285714285714285,,,,17.457886676875958,0.17647058823529413,0.06666666666666667,,0.13615023474178403,0.04519774011299435,0.1076923076923077,0.020618556701030927,0.12949640287769784,0.0364963503649635,0.0821917808219178,0.03225806451612903,0.013513513513513514,0.043478260869565216,0.07407407407407407,0.13793103448275862,0.16831683168316833,0.10204081632653061,0.125,0.05263157894736842,0.7142857142857143,0.45454545454545453,0.6285714285714286,0.6875,0.4090909090909091,0.09090909090909091,0.42857142857142855,0.5,,0.14285714285714285,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.11688311688311688,0.2222222222222222,0.2222222222222222,1.0,0.19480519480519481,0.13333333333333333,0.13333333333333333,1.0,0.6666666666666666,0.8333333333333334,0.1111111111111111,,,0.1111111111111111,,,0.5,0.625,0.0625,,0.125,,0.7662337662337663,0.13333333333333333,0.5178337662337663,0.5610214285714286,0.47955625,0.20430107526881722,0.2753623188405797,,0.14893617021276595,0.18085106382978725,5.418867924528302,24.795833333333334,0.2775862068965517,10.0,1.0,2.0,,,3.0,,1.0,,,,,,,,,,True
1503,1610612745,Tracy McGrady,Tracy McGrady,1503,HOU,123161.0,2053,470,3947,3917,947,1065,460,7864,139.0,249,17.0,32.0,27.0,55.0,48.0,111.0,239.0,552.0,3.0,15.0,,1.0,,3.0,94.0,284.0,10.0,24.0,28.0,92.0,426.0,912,97.0,299.0,275.0,1418,3874,21.0,56.0,10.0,25.0,22.0,94.0,100.0,212.0,28.0,95.0,99.0,383.0,336.0,516.0,174.0,117.0,2.0,282.0,94.0,49.0,1.0,250.0,127.0,377.0,66.0,61.0,145.0,59.0,46.0,881.0,9.0,34.0,3.0,58,199.0,11.0,268,46.0,314,19.0,75.0,47.0,28.0,97.0,28.0,71.0,63.0,3.0,26.0,11.0,160.0,8.0,42.0,56.0,105,14.0,289,1.0,7.0,383.0,37.0,2.0,159.0,16.0,27.0,25.0,15.0,29.0,14.0,383.0,947,9.0,25.0,0.39436619718309857,0.4077669902912621,0.5979381443298969,0.32441471571906355,0.4,0.29473684210526313,0.3265993265993266,0.46710526315789475,0.375,0.4716981132075472,0.4719240297274979,0.4444444444444444,0.46254071661237783,0.5149090909090909,0.5,0.5204359673024523,0.24690338563170933,0.0033444816053511705,0.0537280701754386,0.11646586345381527,0.08108108108108109,0.019927536231884056,,0.0035211267605633804,34.31701319025263,0.60625,0.09166666666666666,0.02586206896551724,0.13473256601218686,0.026835043409629045,0.1318181818181818,0.015126050420168067,0.13406364110589464,0.02309344790547798,0.056265984654731455,0.027548209366391185,0.01643192488262911,0.011834319526627219,0.08495145631067962,0.1622340425531915,0.14949201741654572,0.1286549707602339,0.14285714285714285,0.030448717948717948,0.4827586206896552,0.2056151940545004,0.5582329317269076,0.6318181818181818,0.3237410071942446,0.0916597853014038,0.43243243243243246,0.47058823529411764,0.22916666666666666,0.4558216350123865,0.4329710144927536,0.4417744916820702,0.4686192468619247,0.012386457473162676,0.2,0.2,0.3333333333333333,0.23451692815854666,0.33098591549295775,0.3321554770318021,0.6063829787234043,0.3950617283950617,0.53125,0.012345679012345678,,,0.2962962962962963,0.4166666666666667,0.9,0.1791530944625407,0.4909090909090909,0.009771986970684038,,0.2996742671009772,0.30434782608695654,0.45251857968620973,0.3333333333333333,0.4705583264291631,0.49587538461538466,0.45204144736842106,0.1298219584569733,0.15377176015473887,0.050955414012738856,0.06629055007052186,0.27009873060648804,12.623464912280701,25.8314381270903,0.23992906004560427,28.0,1.0,2.0,4.0,3.0,5.0,,1.0,0.003898635477582846,0.11764705882352941,,5.0,1.0,2.0,1.0,1.0,,True
1719,1610612745,Bonzi Wells,Bonzi Wells,1719,HOU,20658.0,344,1,615,621,174,194,87,1236,34.0,68,7.0,12.0,9.0,12.0,9.0,21.0,9.0,34.0,,1.0,,,,,1.0,5.0,,,1.0,3.0,52.0,123,1.0,6.0,32.0,139,635,8.0,14.0,,,5.0,21.0,13.0,22.0,1.0,3.0,14.0,43.0,52.0,52.0,,3.0,2.0,2.0,,15.0,1.0,13.0,9.0,22.0,7.0,2.0,9.0,3.0,1.0,53.0,2.0,11.0,2.0,8,46.0,6.0,60,15.0,75,3.0,16.0,5.0,11.0,14.0,1.0,6.0,20.0,3.0,8.0,2.0,34.0,4.0,7.0,15.0,46,10.0,40,,3.0,54.0,8.0,,27.0,,4.0,7.0,4.0,7.0,4.0,43.0,174,7.0,4.0,0.5,0.5531914893617021,,0.16666666666666666,,0.3333333333333333,,0.42276422764227645,0.5714285714285714,0.5909090909090909,0.41472868217054265,0.5714285714285714,0.58,0.45723684210526316,0.65625,0.5972222222222222,0.046511627906976744,0.16666666666666666,0.12195121951219512,0.16176470588235295,0.09523809523809523,0.058823529411764705,,0.2,25.79750346740638,0.4117647058823529,0.2608695652173913,0.09523809523809523,0.1885245901639344,0.05392156862745098,0.13333333333333333,0.02247191011235955,0.17763157894736842,0.04436860068259386,0.06976744186046512,0.05172413793103448,0.02857142857142857,,0.12643678160919541,0.14754098360655737,0.2708333333333333,0.15555555555555556,0.06666666666666667,0.05172413793103448,0.5714285714285714,0.5271317829457365,0.5,0.5964912280701754,0.5,0.16279069767441862,0.42857142857142855,0.47368421052631576,0.2222222222222222,0.26356589147286824,0.2647058823529412,0.28125,0.7777777777777778,0.007751937984496124,,,,0.03875968992248062,0.2,0.25,,0.8571428571428571,0.5833333333333334,,,,,,,0.48,0.75,,,0.12,0.3333333333333333,0.5736434108527132,,0.49437047244094484,0.53165,0.511495652173913,0.18243243243243243,0.19014084507042253,,0.1510791366906475,0.30935251798561153,6.493495934959349,40.41666666666667,0.28292682926829266,10.0,2.0,3.0,,,2.0,1.0,1.0,0.03333333333333333,0.14285714285714285,,1.0,,,,,1.0,True
200779,1610612745,Steve Novak,Steve Novak,200779,HOU,3347.0,56,-16,115,107,47,45,14,222,,1,,,,,,,,1.0,2.0,5.0,,,1.0,3.0,3.0,12.0,,,1.0,2.0,,2,5.0,17.0,,15,120,,,,,,,,1.0,2.0,5.0,,6.0,,,12.0,3.0,,12.0,3.0,,,1.0,1.0,2.0,,1.0,1.0,,,5.0,1.0,,,1,,1.0,2,1.0,3,,1.0,1.0,,,,,,,,,,,,1.0,3,,2,,1.0,,,,,,,,,,,6.0,47,2.0,,,,0.8,0.29411764705882354,,0.4,0.29411764705882354,,,,0.39473684210526316,,0.5,0.39473684210526316,,0.5,0.8947368421052632,,,,,,,,14.615384615384615,,0.25,,,,0.07142857142857142,0.038461538461538464,0.020833333333333332,0.015151515151515152,,,0.045454545454545456,,,,,,0.25,,,0.05263157894736842,,,,,,,,0.05263157894736842,,,,0.2631578947368421,0.4,0.4,1.0,0.631578947368421,0.25,0.25,0.6666666666666666,,,,,,,,,,,0.5,0.3333333333333333,0.3333333333333333,0.5,0.9473684210526315,0.25,0.5421947368421052,,0.52155,,,,,0.4,9.45,24.429411764705883,0.40869565217391307,,,,,,,,,,,,,,,,,,True
2054,1610612745,Jake Tsakalidis,Jake Tsakalidis,2054,HOU,3963.0,66,24,122,124,40,55,16,246,3.0,7,2.0,4.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,4.0,8,,,8.0,16,127,2.0,4.0,,,3.0,7.0,1.0,2.0,,,2.0,4.0,4.0,4.0,,,,,,,,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,4.0,4.0,,2,8.0,4.0,14,8.0,22,,1.0,1.0,,,,,,,,,,,,7.0,9,,7,,,9.0,1.0,,5.0,,,1.0,1.0,1.0,,4.0,40,1.0,,0.5,1.0,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.7,0.6666666666666666,,,,,,,,,8.633093525179858,,0.4,,0.16,0.12903225806451613,0.18181818181818182,0.17391304347826086,0.16393442622950818,0.14814814814814814,0.23076923076923078,,0.10526315789473684,0.5,0.125,0.23076923076923078,0.14285714285714285,0.2222222222222222,,,,0.875,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.125,1.0,1.0,1.0,,,,,,,,,,,,,1.0,0.5,,,,,,,1.0,0.5,,,,,0.875,,0.5367125,0.5289999999999999,0.5747,0.4166666666666667,0.4166666666666667,,0.4375,0.25,0.6,,0.32786885245901637,4.0,,,,,,,1.0,0.07142857142857142,,,,,,,,,True
