EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,BlockedLongMidRange,DefensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,HeaveAttempts,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,HeaveMakes,Corner3PctBlocked,on,Clear Path Fouls,3pt And 1 Free Throw Trips,OffensiveGoaltends
101177,1610612759,Fabricio Oberto,Fabricio Oberto,101177,SAS,35206.0,587,-12,1068,1080,267,253,133,2148,45,67,16.0,25.0,13.0,18.0,10.0,25,6.0,19.0,61,111,15.0,137,1198,17.0,26.0,3.0,37.0,16.0,25.0,6.0,38.0,82.0,40.0,26.0,9.0,19.0,10.0,29,9.0,1.0,9.0,4.0,6.0,68,16.0,42.0,3.0,18.0,66,15.0,99,61.0,160,2.0,15.0,9.0,6.0,8,2.0,6.0,11.0,1.0,2.0,2.0,19,2.0,6.0,49.0,96,11.0,5.0,45,5.0,19.0,23.0,5.0,11.0,3.0,10.0,7.0,3.0,10.0,4.0,1.0,2.0,38.0,267,8.0,3.0,0.6721311475409836,0.8541666666666666,0.5495495495495496,0.6538461538461539,0.64,0.5495495495495496,0.6538461538461539,0.64,0.5708333333333333,0.6607142857142857,0.6551724137931034,0.08108108108108109,0.08955223880597014,0.12,11.39344262295082,0.42105263157894735,0.39473684210526316,0.0967741935483871,0.1683673469387755,0.1206896551724138,0.1978021978021978,0.11510791366906475,0.17391304347826086,0.11909650924024641,0.12941176470588237,0.1702127659574468,0.08875739644970414,0.08602150537634409,0.17391304347826086,0.1623931623931624,0.1897810218978102,0.15217391304347827,0.1917808219178082,0.2222222222222222,0.04878048780487805,0.4,0.6036036036036037,0.6716417910447762,0.7377049180327869,0.6444444444444445,0.22522522522522523,0.4,0.45454545454545453,0.7,0.17117117117117117,0.3157894736842105,0.3157894736842105,0.8333333333333334,0.9615384615384616,0.64,0.125,0.72,0.7222222222222222,0.6036036036036037,0.4988711711711711,0.53266,0.50562,0.09401709401709402,0.09401709401709402,0.27007299270072993,0.2773722627737226,5.629729729729729,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
109,1610612759,Robert Horry,Robert Horry,109,SAS,33547.0,559,53,1029,1028,282,265,101,2057,11,17,2.0,5.0,1.0,5.0,3.0,8,6.0,25.0,20,50,22.0,161,1022,2.0,8.0,6.0,25.0,5.0,13.0,16.0,59.0,26.0,14.0,2.0,,26.0,14.0,40,8.0,6.0,13.0,4.0,9.0,94,8.0,23.0,1.0,16.0,62,6.0,84,32.0,116,,23.0,18.0,5.0,14,3.0,11.0,9.0,,3.0,,23,3.0,5.0,26.0,51,5.0,4.0,36,4.0,1.0,35.0,1.0,9.0,9.0,15.0,8.0,6.0,15.0,9.0,2.0,1.0,59.0,282,6.0,9.0,0.65,0.6842105263157895,0.4,0.25,0.38461538461538464,0.5265151515151515,0.5277777777777778,0.5119047619047619,0.540268456375839,0.5952380952380952,0.5363636363636364,,,,15.114235500878733,0.6086956521739131,0.2222222222222222,0.058823529411764705,0.1497584541062802,0.07278481012658228,0.1553398058252427,0.04790419161676647,0.15087040618955513,0.06418219461697723,0.045454545454545456,0.07792207792207792,0.08609271523178808,0.02127659574468085,0.0821917808219178,0.11764705882352941,0.2076923076923077,0.12837837837837837,0.16666666666666666,0.12,,0.6,0.12878787878787878,0.6470588235294118,0.6470588235294118,0.45454545454545453,0.06060606060606061,0.375,0.375,0.6666666666666666,0.1893939393939394,0.24,0.24,1.0,0.2777777777777778,0.4,,0.11904761904761904,0.2,0.75,0.5076397727272727,0.5183633333333334,0.49187142857142857,0.06428571428571428,0.15517241379310345,0.15527950310559005,0.36645962732919257,11.293999999999997,0.27405247813411077,11.0,27.0,2.0,7.0,2.0,8.0,22.0,55.0,3.0,3.0,9.0,21.0,33.0,82.0,5.0,10.0,11.0,29.0,87.0,12.0,55.0,22.0,1.0,1.0,0.8787878787878788,0.4024390243902439,0.5,0.3793103448275862,0.4024390243902439,0.6212121212121212,0.20454545454545456,0.4074074074074074,0.4074074074074074,0.9090909090909091,0.4166666666666667,0.4,0.4,0.8636363636363636,0.3888888888888889,0.2857142857142857,0.5,0.16666666666666666,1.0,0.6666666666666666,0.19047619047619047,0.25,0.5,0.42857142857142855,0.4,24.62439024390244,,,,,,,,,,,,,,,True,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,47810.0,797,119,1466,1474,393,358,174,2940,10,22,,2.0,3.0,5.0,1.0,7,12.0,35.0,23,64,16.0,146,1498,3.0,6.0,2.0,17.0,4.0,15.0,2.0,25.0,36.0,10.0,,4.0,31.0,14.0,45,11.0,3.0,11.0,7.0,13.0,104,,4.0,2.0,19.0,49,6.0,74,6.0,80,,20.0,16.0,4.0,11,1.0,8.0,10.0,2.0,3.0,1.0,21,1.0,6.0,18.0,53,2.0,4.0,32,2.0,9.0,26.0,4.0,10.0,2.0,10.0,5.0,2.0,10.0,6.0,,,25.0,393,8.0,2.0,0.782608695652174,0.782608695652174,0.359375,0.5,0.26666666666666666,0.4744525547445255,0.75,0.359375,0.4965986394557823,0.7727272727272727,0.36764705882352944,0.0625,0.13636363636363635,,10.114388922335943,0.5238095238095238,0.125,0.037037037037037035,0.08235294117647059,0.008032128514056224,0.12751677852348994,,0.0913978494623656,0.006125574272588055,,,0.0182648401826484,,,0.05825242718446602,0.07368421052631578,0.11557788944723618,0.12727272727272726,0.1282051282051282,,0.6,0.16058394160583941,0.45454545454545453,0.5263157894736842,0.7,0.051094890510948905,0.14285714285714285,0.14285714285714285,,0.25547445255474455,0.34285714285714286,0.35294117647058826,0.9166666666666666,0.2,,,0.15625,0.6,0.6934306569343066,0.52982299270073,0.49104166666666665,0.522228125,0.08275862068965517,0.14285714285714285,0.11643835616438356,0.17123287671232876,11.23125,0.2680763983628922,25.0,66.0,2.0,3.0,5.0,16.0,3.0,7.0,1.0,1.0,,1.0,28.0,73.0,3.0,4.0,5.0,17.0,84.0,,7.0,3.0,3.0,,1.0,0.3835616438356164,0.75,0.29411764705882354,0.3835616438356164,0.5328467153284672,0.48175182481751827,0.3787878787878788,0.3787878787878788,1.0,0.051094890510948905,0.42857142857142855,0.42857142857142855,1.0,0.3,0.6666666666666666,1.0,0.1,1.0,1.0,0.5,0.3125,0.03125,,0.42857142857142855,23.48493150684932,2.0,0.02857142857142857,0.02666666666666667,,,,,,,,,,,,True,,,
1521,1610612759,Jacque Vaughn,Jacque Vaughn,1521,SAS,24104.0,402,60,734,731,221,209,80,1465,8,25,1.0,5.0,3.0,8.0,1.0,2,22.0,52.0,31,79,22.0,84,750,2.0,7.0,2.0,6.0,9.0,25.0,8.0,26.0,32.0,30.0,,4.0,44.0,19.0,63,9.0,10.0,21.0,5.0,18.0,145,,5.0,,8.0,23,,31,5.0,36,1.0,10.0,2.0,8.0,8,3.0,5.0,11.0,,3.0,2.0,19,2.0,11.0,19.0,46,1.0,3.0,32,3.0,5.0,27.0,3.0,11.0,4.0,1.0,1.0,,1.0,,,,26.0,221,6.0,4.0,0.5161290322580645,0.5161290322580645,0.3924050632911392,0.2857142857142857,0.36,0.3924050632911392,0.2857142857142857,0.36,0.46153846153846156,0.375,0.43333333333333335,0.05063291139240506,0.12,,13.398294762484774,0.42105263157894735,,,0.07666666666666666,0.022321428571428572,0.0975609756097561,,0.08115183246073299,0.01557632398753894,0.038461538461538464,0.018867924528301886,0.01680672268907563,,,0.06796116504854369,0.0625,0.09900990099009901,0.11594202898550725,,0.022727272727272728,,0.31645569620253167,0.32,0.36363636363636365,0.5,0.02531645569620253,0.5,0.5,,0.6582278481012658,0.4230769230769231,0.43137254901960786,0.5454545454545454,0.7142857142857143,0.2,,0.32,0.375,0.31645569620253167,0.44094810126582284,0.3863833333333333,0.43666,0.12643678160919541,0.12643678160919541,0.07142857142857142,0.30952380952380953,12.210126582278482,0.3010899182561308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019230769230769232,,1.0,,,,,,,,,,,True,,,
714,1610612759,Michael Finley,Michael Finley,714,SAS,109392.0,1823,179,3402,3367,977,863,394,6769,40,61,7.0,11.0,7.0,11.0,24.0,60,105.0,256.0,169,377,90.0,740,3518,16.0,33.0,10.0,54.0,30.0,77.0,40.0,184.0,246.0,92.0,8.0,6.0,68.0,40.0,108,21.0,19.0,23.0,22.0,23.0,256,9.0,24.0,1.0,31.0,141,17.0,189,34.0,223,10.0,32.0,21.0,11.0,26,5.0,14.0,20.0,2.0,12.0,1.0,46,6.0,14.0,45.0,76,2.0,7.0,63,2.0,2.0,98.0,6.0,26.0,12.0,16.0,12.0,4.0,16.0,10.0,,1.0,184.0,977,7.0,10.0,0.727810650887574,0.7454545454545455,0.4482758620689655,0.48484848484848486,0.38961038961038963,0.49019607843137253,0.4,0.43902439024390244,0.5129496402877698,0.43103448275862066,0.4835164835164835,0.015915119363395226,0.06557377049180328,0.016666666666666666,19.28590044305447,0.5652173913043478,0.1574074074074074,0.01020408163265306,0.10955710955710955,0.022099447513812154,0.09451219512195122,0.01978021978021978,0.1065015479876161,0.021414665801427646,0.038834951456310676,0.016722408026755852,0.014644351464435146,0.01824817518248175,0.022099447513812154,0.10526315789473684,0.10824742268041238,0.11471861471861472,0.08571428571428572,0.12048192771084337,0.026881720430107527,0.625,0.09200603318250378,0.6557377049180327,0.7017543859649122,0.775,0.09049773755656108,0.4,0.4067796610169492,0.5,0.3861236802413273,0.41015625,0.4117647058823529,0.7619047619047619,0.2,0.6363636363636364,0.42857142857142855,0.06707317073170732,0.6363636363636364,0.5233785822021116,0.4755945454545457,0.4997477272727272,0.4626364197530864,0.03806734992679356,0.0654911838790932,0.07297297297297298,0.24864864864864866,13.992307692307689,0.2871840094062316,41.0,115.0,1.0,8.0,13.0,39.0,63.0,171.0,3.0,14.0,15.0,48.0,104.0,286.0,4.0,22.0,28.0,87.0,306.0,6.0,169.0,63.0,,,0.9807692307692307,0.36363636363636365,0.18181818181818182,0.3218390804597701,0.36619718309859156,0.43137254901960786,0.17345399698340874,0.3565217391304348,0.3565217391304348,0.975609756097561,0.2579185520361991,0.3684210526315789,0.37058823529411766,0.9841269841269841,0.14545454545454545,0.125,1.0,0.2545454545454545,0.21428571428571427,1.0,0.23780487804878048,0.3333333333333333,0.2926829268292683,0.3125,0.3727810650887574,24.786713286713283,,0.00390625,,3.0,2.0,1.0,28.0,0.0034965034965034965,0.005847953216374269,,,,,,True,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,47543.0,792,135,1517,1505,544,409,169,3022,68,112,8.0,14.0,25.0,39.0,17.0,47,14.0,50.0,99,209,141.0,468,1523,10.0,23.0,14.0,40.0,30.0,66.0,60.0,156.0,86.0,112.0,8.0,12.0,84.0,35.0,119,19.0,16.0,35.0,9.0,40.0,273,8.0,10.0,1.0,28.0,81,3.0,112,19.0,131,5.0,42.0,27.0,15.0,40,10.0,28.0,26.0,3.0,12.0,3.0,66,6.0,26.0,23.0,63,2.0,8.0,129,2.0,10.0,167.0,16.0,65.0,23.0,8.0,3.0,4.0,10.0,6.0,,,156.0,544,8.0,19.0,0.43434343434343436,0.45263157894736844,0.47368421052631576,0.43478260869565216,0.45454545454545453,0.5015337423312883,0.4482758620689655,0.4444444444444444,0.585,0.5555555555555556,0.5492957746478874,0.05741626794258373,0.08035714285714286,0.06382978723404255,27.256740914419698,0.6060606060606061,0.06666666666666667,0.017543859649122806,0.15254237288135594,0.02262443438914027,0.1728395061728395,0.034934497816593885,0.15728715728715728,0.026825633383010434,0.02054794520547945,0.02702702702702703,0.021621621621621623,0.029411764705882353,0.043010752688172046,0.05025125628140704,0.19310344827586207,0.22994652406417113,0.14166666666666666,0.2619047619047619,0.030120481927710843,0.6,0.34355828220858897,0.6071428571428571,0.6601941747572816,0.47058823529411764,0.1441717791411043,0.3617021276595745,0.38636363636363635,0.17647058823529413,0.15337423312883436,0.28,0.28,0.5714285714285714,0.4827586206896552,0.5714285714285714,0.375,0.3611111111111111,0.6410256410256411,0.7024539877300614,0.5106111111111111,0.48717249999999995,0.49645141509433965,0.17771883289124668,0.25193798449612403,0.08547008547008547,0.3333333333333333,6.444976076555024,0.35860250494396834,13.0,27.0,,2.0,4.0,9.0,30.0,90.0,2.0,4.0,8.0,33.0,43.0,117.0,2.0,6.0,12.0,42.0,114.0,15.0,88.0,30.0,1.0,,0.8837209302325582,0.36752136752136755,0.3333333333333333,0.2857142857142857,0.3739130434782609,0.3588957055214724,0.08282208588957055,0.48148148148148145,0.48148148148148145,0.9230769230769231,0.27607361963190186,0.3333333333333333,0.33707865168539325,0.8666666666666667,0.06896551724137931,,,0.13793103448275862,0.5,1.0,0.08333333333333333,0.4444444444444444,0.3055555555555556,0.24242424242424243,0.3409090909090909,25.272649572649566,2.0,,0.01680672268907563,,2.0,1.0,1.0,0.008547008547008548,0.011111111111111112,2.0,1.0,1.0,,,True,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,60771.0,1013,148,1895,1866,509,439,228,3761,119,188,11.0,16.0,38.0,62.0,37.0,71,73.0,169.0,229,428,133.0,600,1964,20.0,37.0,8.0,51.0,65.0,119.0,51.0,184.0,142.0,316.0,4.0,32.0,113.0,70.0,183,42.0,28.0,53.0,16.0,44.0,436,10.0,6.0,,24.0,62,1.0,87,16.0,103,2.0,30.0,17.0,13.0,37,9.0,22.0,30.0,1.0,15.0,12.0,67,7.0,19.0,17.0,56,2.0,6.0,132,1.0,6.0,165.0,13.0,70.0,19.0,3.0,1.0,1.0,3.0,2.0,,1.0,184.0,509,5.0,19.0,0.31004366812227074,0.31277533039647576,0.5350467289719626,0.5405405405405406,0.5462184873949579,0.5306818181818181,0.5657894736842105,0.5450819672131147,0.5813953488372093,0.5930232558139535,0.5897435897435898,0.07476635514018691,0.13297872340425532,0.09859154929577464,27.154168607359107,0.5522388059701493,0.019230769230769232,,0.08635097493036212,0.009554140127388535,0.13953488372093023,0.04524886877828054,0.09662921348314607,0.01884570082449941,0.015306122448979591,0.012269938650306749,0.0037174721189591076,0.03937007874015748,0.05319148936170213,0.07851239669421488,0.07211538461538461,0.1044776119402985,0.1322314049586777,0.1568627450980392,0.011560693641618497,0.6666666666666666,0.42727272727272725,0.6329787234042553,0.7300613496932515,0.226890756302521,0.16136363636363638,0.5211267605633803,0.578125,0.24324324324324326,0.3840909090909091,0.4319526627218935,0.4319526627218935,0.4794520547945205,0.42105263157894735,0.6875,0.18181818181818182,0.5081967213114754,0.6129032258064516,0.45454545454545453,0.49514191343963554,0.42907083333333335,0.502261475409836,0.14084507042253522,0.14432989690721648,0.085,0.30666666666666664,9.158177570093457,0.26860158311345644,1.0,4.0,,,,,2.0,8.0,1.0,1.0,1.0,3.0,3.0,12.0,1.0,1.0,1.0,3.0,6.0,3.0,6.0,1.0,1.0,,0.6666666666666666,0.25,1.0,0.3333333333333333,0.18181818181818182,0.02727272727272727,0.00909090909090909,0.25,0.25,,0.01818181818181818,0.25,0.25,1.0,,,,0.02631578947368421,1.0,1.0,,,0.02459016393442623,0.3333333333333333,0.16666666666666666,26.116666666666664,,,,1.0,1.0,,,,,,,,1.0,,True,,,
2757,1610612759,Beno Udrih,Beno Udrih,2757,SAS,30737.0,512,-30,961,954,301,274,110,1915,20,36,2.0,4.0,7.0,14.0,8.0,23,25.0,65.0,53,124,26.0,174,995,6.0,16.0,,21.0,18.0,48.0,12.0,60.0,66.0,40.0,,3.0,46.0,21.0,67,12.0,9.0,19.0,6.0,21.0,155,1.0,4.0,,14.0,28,1.0,43,5.0,48,1.0,10.0,8.0,2.0,21,3.0,11.0,11.0,,10.0,,32,1.0,8.0,19.0,34,,3.0,32,1.0,4.0,29.0,1.0,8.0,7.0,1.0,,1.0,1.0,1.0,,,60.0,301,6.0,7.0,0.6226415094339622,0.6226415094339622,0.4274193548387097,0.375,0.375,0.4111111111111111,0.45652173913043476,0.36923076923076925,0.4484536082474227,0.45652173913043476,0.4166666666666667,0.024193548387096774,0.08333333333333333,,20.73394495412844,0.65625,0.02631578947368421,,0.08,0.013114754098360656,0.14583333333333334,0.006211180124223602,0.09417040358744394,0.01072961373390558,0.037037037037037035,,0.00819672131147541,,0.01639344262295082,0.05084745762711865,0.06481481481481481,0.12096774193548387,0.14666666666666667,0.14285714285714285,0.009708737864077669,1.0,0.2,0.5555555555555556,0.6060606060606061,0.65,0.12777777777777777,0.34782608695652173,0.34782608695652173,0.5,0.3611111111111111,0.38461538461538464,0.38461538461538464,0.64,0.17391304347826086,0.5,1.0,0.2153846153846154,0.5,0.5111111111111111,0.4711622222222219,0.4351382352941176,0.4356884615384615,0.0427807486631016,0.061068702290076333,0.1206896551724138,0.3448275862068966,11.656451612903224,0.31321540062434966,4.0,17.0,1.0,2.0,,5.0,10.0,39.0,2.0,5.0,4.0,12.0,14.0,56.0,3.0,7.0,4.0,17.0,27.0,15.0,39.0,10.0,,,0.6428571428571429,0.25,0.42857142857142855,0.23529411764705882,0.25,0.3111111111111111,0.09444444444444444,0.23529411764705882,0.25,1.0,0.21666666666666667,0.2564102564102564,0.2631578947368421,0.5,0.08695652173913043,0.5,1.0,0.21739130434782608,0.4,,0.07692307692307693,,0.18461538461538463,0.3333333333333333,0.2564102564102564,24.794642857142865,,,,2.0,,2.0,,0.03571428571428571,0.02564102564102564,,,,,0.058823529411764705,True,,,
200778,1610612759,James White,James White,200778,SAS,2572.0,43,2,76,72,15,8,11,148,2,3,1.0,2.0,2.0,2.0,,2,1.0,4.0,3,9,5.0,14,81,1.0,2.0,2.0,4.0,2.0,3.0,2.0,6.0,4.0,2.0,,,,1.0,1,1.0,,,,,3,,1.0,,,4,,4,1.0,5,,1.0,,1.0,1,,1.0,1.0,1.0,,,2,1.0,,,2,1.0,,3,,,6.0,,3.0,,1.0,1.0,,1.0,,,,6.0,15,,,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.32142857142857145,0.3333333333333333,0.5,0.4117647058823529,0.5,0.6,,,,21.59090909090909,0.5,,,0.12903225806451613,0.037037037037037035,,,0.11764705882352941,0.025,,,0.1,,,,,0.21052631578947367,,,,,0.21428571428571427,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,,,,0.2857142857142857,0.25,0.25,,0.6666666666666666,0.5,1.0,0.5,1.0,0.5714285714285714,0.49761785714285717,0.5793,0.632925,0.17647058823529413,0.25,0.2857142857142857,0.42857142857142855,11.0,0.19736842105263158,1.0,3.0,,,,1.0,,2.0,,1.0,,,1.0,5.0,,1.0,,1.0,3.0,,2.0,,,,1.0,0.2,,,0.2,0.35714285714285715,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,,,,,,,0.3333333333333333,,,0.25,,,,,23.7,,,,,,,,,,,,,,,True,,,
699,1610612759,Brent Barry,Brent Barry,699,SAS,30298.0,505,13,963,933,348,275,100,1896,8,15,1.0,2.0,1.0,5.0,5.0,12,8.0,12.0,21,39,51.0,210,1048,2.0,4.0,7.0,26.0,6.0,13.0,19.0,58.0,28.0,14.0,2.0,3.0,32.0,11.0,43,3.0,8.0,15.0,7.0,10.0,97,3.0,4.0,,12.0,29,2.0,43,7.0,50,3.0,18.0,12.0,6.0,16,3.0,9.0,11.0,1.0,7.0,1.0,27,1.0,10.0,16.0,31,,4.0,40,1.0,5.0,56.0,3.0,20.0,6.0,3.0,1.0,2.0,3.0,2.0,,,58.0,348,2.0,6.0,0.6666666666666666,0.7,0.5384615384615384,0.5,0.46153846153846156,0.6625,0.8636363636363636,0.527027027027027,0.7097902097902098,0.8666666666666667,0.6170212765957447,0.07692307692307693,0.13333333333333333,0.08333333333333333,15.932521087160262,0.5925925925925926,0.05714285714285714,,0.08357348703170028,0.015151515151515152,0.13953488372093023,0.020833333333333332,0.09468822170900693,0.01715686274509804,0.014084507042253521,0.012195121951219513,0.018018018018018018,0.02830188679245283,,0.05970149253731343,0.08823529411764706,0.10810810810810811,0.14754098360655737,0.12,0.05357142857142857,0.6666666666666666,0.125,0.5333333333333333,0.6153846153846154,0.625,0.1,0.4166666666666667,0.45454545454545453,0.6,0.1,0.6666666666666666,0.6666666666666666,0.75,0.18181818181818182,0.5,,0.13513513513513514,0.2,0.8,0.5175558333333333,0.5253785714285714,0.5137932432432433,0.145985401459854,0.35714285714285715,0.12380952380952381,0.2761904761904762,8.907692307692308,0.3613707165109034,13.0,25.0,1.0,1.0,6.0,10.0,26.0,56.0,4.0,6.0,3.0,14.0,39.0,81.0,5.0,7.0,9.0,24.0,114.0,3.0,56.0,26.0,,,0.9743589743589743,0.48148148148148145,0.7142857142857143,0.375,0.48148148148148145,0.675,0.20833333333333334,0.52,0.52,1.0,0.4666666666666667,0.4642857142857143,0.4642857142857143,0.9615384615384616,0.09090909090909091,1.0,1.0,0.5454545454545454,0.6666666666666666,1.0,0.2702702702702703,0.6,0.3783783783783784,0.21428571428571427,0.4642857142857143,24.759259259259256,,,,,,,7.0,,,,,,,,True,,,
