EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,PenaltyOffPossExcludingTakeFouls,FG2APctBlocked,ShortMidRangePctBlocked,Usage,ShortMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceAtRimFGA,SecondChanceFtPoints,PenaltyFtPoints,SecondChanceTurnovers,Loose Ball Fouls,NonShootingFoulsDrawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,HeaveAttempts,FTOffRebounds,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,OffensiveGoaltends,Corner3FGM,PenaltyCorner3FGA,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedArc3,SecondChanceFg3Pct,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Clear Path Fouls,on
101117,1610612746,Yaroslav Korolev,Yaroslav Korolev,101117,LAC,214.0,4,5,8,8,8.0,3.0,2.0,16,1.0,1.0,6,1.0,1.0,1.0,1.0,1.0,3.0,8.0,1.0,1.0,10.0,1.0,0.3519,0.3519,10.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101137,1610612746,Daniel Ewing,Daniel Ewing,101137,LAC,22415.0,374,76,668,669,128.0,149.0,68.0,1337,9.0,58.0,631,7.0,10.0,14.0,50.0,12.0,114.0,128.0,0.1724137931034483,0.3333333333333333,14.17004048582996,0.12,0.4498866666666667,0.49796666666666667,12.555172413793104,0.19161676646706588,3.0,13.0,1.0,3.0,3.0,15.0,36.0,1.0,5.0,16.0,3.0,5.0,21.0,5.0,17.0,10.0,67.0,2.0,3.0,4.0,4.0,3.0,5.0,17.0,16.0,26.0,15.0,2.0,16.0,5.0,36.0,2.0,9.0,7.0,20.0,2.0,4.0,11.0,29.0,2.0,42.0,6.0,48.0,2.0,19.0,6.0,13.0,12.0,1.0,9.0,12.0,3.0,2.0,3.0,24.0,6.0,15.0,31.0,4.0,18.0,3.0,12.0,6.0,2.0,1.0,1.0,2.0,1.0,17.0,1.0,0.38095238095238093,0.4,1.0,0.29411764705882354,0.6,0.29411764705882354,0.3620689655172414,0.6666666666666666,0.5714285714285714,0.38,0.6666666666666666,0.7083333333333334,0.41358024691358025,0.6666666666666666,0.7083333333333334,0.22666666666666666,0.46153846153846156,0.027777777777777776,0.5,0.1,0.10661764705882353,0.018604651162790697,0.1375,0.037037037037037035,0.11363636363636363,0.022304832713754646,0.043478260869565216,0.016666666666666666,0.009174311926605505,0.022222222222222223,0.1111111111111111,0.05434782608695652,0.09375,0.15517241379310345,0.12727272727272726,0.16,0.05128205128205128,0.5,0.17333333333333334,0.23076923076923078,0.42857142857142855,0.3333333333333333,0.5,0.3333333333333333,0.48,0.4166666666666667,0.42857142857142855,0.4666666666666667,0.013333333333333334,0.21333333333333335,0.3125,0.3125,1.0,0.25,0.3333333333333333,0.4166666666666667,0.6,0.4,0.3125,0.39005,0.07407407407407407,0.09375,0.05970149253731343,0.2537313432835821,25.370588235294115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101189,1610612746,James Singleton,James Singleton,101189,LAC,5812.0,97,-20,174,174,35.0,34.0,22.0,348,2.0,11.0,185,2.0,,1.0,4.0,1.0,9.0,35.0,,,8.415841584158416,0.15384615384615385,0.44255769230769243,0.39844999999999997,12.245454545454544,0.20114942528735633,1.0,3.0,,,1.0,1.0,6.0,,,2.0,,,3.0,,2.0,3.0,9.0,,2.0,2.0,,,,2.0,6.0,,,,2.0,,3.0,,2.0,1.0,,,7.0,6.0,9.0,1.0,16.0,7.0,23.0,,4.0,3.0,1.0,1.0,,1.0,1.0,,,,2.0,1.0,9.0,12.0,,4.0,2.0,4.0,1.0,2.0,2.0,,2.0,1.0,2.0,,1.0,1.0,,,,,0.2727272727272727,,,0.23076923076923078,,,0.3,0.3333333333333333,0.3333333333333333,0.15384615384615385,,,0.5,0.16666666666666666,0.14285714285714285,0.09722222222222222,0.24,,0.17045454545454544,0.08641975308641975,0.15384615384615385,0.08,0.08823529411764706,,,0.14285714285714285,0.25,0.1,0.3,,,0.5,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,0.46153846153846156,0.16666666666666666,0.16666666666666666,1.0,,0.15384615384615385,,,,,,,,0.38461538461538464,,0.54575,0.07142857142857142,0.08333333333333333,0.2222222222222222,0.2222222222222222,25.25,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
200781,1610612746,Paul Davis,Paul Davis,200781,LAC,821.0,14,-3,26,25,9.0,4.0,6.0,51,,2.0,30,,1.0,,1.0,,2.0,9.0,0.5,,9.375,,0.44595,,7.45,0.34615384615384615,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,1.0,1.0,,,,,1.0,,,,1.0,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,0.1,,,,0.1,,,0.2,,,,,,,,,,0.5,,,,,,0.5,,,,,,,,,,,,,0.5,,0.547,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2549,1610612746,Chris Kaman,Chris Kaman,2549,LAC,130561.0,2176,-174,4016,4005,730.0,750.0,437.0,8021,323.0,651.0,4306,113.0,44.0,12.0,79.0,8.0,170.0,730.0,0.06758832565284179,0.05263157894736842,19.779249448123622,0.495398773006135,0.45734623655913986,0.4568690265486727,5.156221198156681,0.18177290836653387,150.0,280.0,27.0,50.0,130.0,14.0,48.0,,,1.0,,1.0,294.0,,1.0,166.0,754.0,60.0,130.0,174.0,49.0,,1.0,140.0,366.0,222.0,,80.0,,,67.0,4.0,37.0,5.0,25.0,24.0,134.0,89.0,293.0,46.0,428.0,160.0,588.0,18.0,41.0,25.0,16.0,67.0,9.0,29.0,80.0,38.0,1.0,25.0,147.0,20.0,142.0,251.0,28.0,184.0,4.0,224.0,106.0,115.0,87.0,4.0,116.0,63.0,140.0,14.0,0.6224489795918368,0.7204724409448819,,,,,0.45161290322580644,0.46153846153846156,0.4336283185840708,0.450920245398773,0.46153846153846156,0.4298245614035088,0.5033377837116155,0.5471698113207547,0.4861111111111111,0.0015337423312883436,0.09642857142857143,,0.4557823129251701,0.3709677419354839,0.20179063360881544,0.08535031847133757,0.20745920745920746,0.10434782608695652,0.20308346624136098,0.08777777777777777,0.12362637362637363,0.06605504587155964,0.08018154311649017,0.08994708994708994,0.17073170731707318,0.1941544885177453,0.2099737532808399,0.20270270270270271,0.21451104100946372,0.1875,0.05787781350482315,0.5431034482758621,0.4294478527607362,0.5357142857142857,0.5928853754940712,0.4024767801857585,0.42483660130718953,0.6384615384615384,0.0736196319018405,0.2916666666666667,0.2916666666666667,1.0,,0.0015337423312883436,,,,0.43859649122807015,0.54,0.008771929824561403,,0.43098159509202455,,0.5109254385964914,0.14560439560439561,0.14580467675378267,0.23076923076923078,0.1856763925729443,62.0,99.0,54.0,42.0,13.0,13.0,21.0,10.0,21.0,0.5733333333333334,0.7615384615384615,47.0,1.0,2.0,4.0,19.0,30.0,1.0,1.0,24.0,9.0,3.0,0.019801980198019802,0.47474747474747475,0.2127659574468085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1882,1610612746,Elton Brand,Elton Brand,1882,LAC,92837.0,1547,-162,2880,2867,584.0,606.0,324.0,5747,251.0,621.0,3110,112.0,26.0,22.0,125.0,20.0,272.0,584.0,0.04186795491143317,0.055776892430278883,24.539877300613497,0.40418679549114334,0.4415518518518519,0.44866964285714284,9.27133655394525,0.20277777777777778,115.0,167.0,25.0,36.0,132.0,93.0,203.0,,,,,,340.0,,,150.0,830.0,53.0,89.0,124.0,54.0,,,155.0,408.0,272.0,,70.0,,,103.0,2.0,36.0,17.0,50.0,21.0,97.0,40.0,172.0,17.0,229.0,121.0,350.0,13.0,31.0,15.0,16.0,49.0,6.0,19.0,51.0,30.0,1.0,22.0,100.0,17.0,54.0,102.0,8.0,194.0,4.0,191.0,96.0,73.0,46.0,1.0,73.0,44.0,155.0,7.0,0.6,0.6688524590163935,,,,,0.5475040257648953,0.5955056179775281,0.48214285714285715,0.5475040257648953,0.5955056179775281,0.48214285714285715,0.5928571428571429,0.6326530612244898,0.549645390070922,,0.0718562874251497,,0.49,0.20238095238095238,0.1669902912621359,0.08412836079791847,0.14035087719298245,0.13291139240506328,0.1612167300380228,0.09000762776506484,0.13108614232209737,0.09828009828009827,0.04592901878914405,0.1171875,0.2,0.14457831325301204,0.16666666666666666,0.18536585365853658,0.11467889908256881,0.22388059701492538,0.05179282868525897,0.6027397260273972,0.2689210950080515,0.688622754491018,0.7419354838709677,0.5258964143426295,0.5569620253164557,0.5303030303030303,0.32689210950080516,0.458128078817734,0.458128078817734,0.7956989247311828,,,,,,0.32142857142857145,0.6944444444444444,,,0.2689210950080515,,0.5002641025641026,0.14035087719298245,0.14035087719298245,0.1493975903614458,0.18674698795180722,,55.0,18.0,47.0,12.0,6.0,16.0,1.0,16.0,0.5217391304347826,0.6179775280898876,39.0,,3.0,4.0,12.0,33.0,,,26.0,6.0,4.0,0.04285714285714286,0.7090909090909091,0.1282051282051282,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1894,1610612746,Corey Maggette,Corey Maggette,1894,LAC,66576.0,1110,-59,2050,2035,350.0,367.0,211.0,4085,42.0,358.0,2208,61.0,26.0,18.0,108.0,7.0,234.0,350.0,0.07262569832402235,0.11904761904761904,25.40305010893246,0.11081794195250659,0.46325540897097617,0.46504057971014495,11.88882681564246,0.17073170731707318,69.0,113.0,11.0,21.0,15.0,96.0,203.0,2.0,5.0,19.0,2.0,7.0,180.0,6.0,21.0,202.0,580.0,15.0,33.0,41.0,31.0,2.0,8.0,131.0,226.0,134.0,18.0,18.0,19.0,5.0,90.0,11.0,17.0,32.0,41.0,4.0,25.0,26.0,87.0,16.0,129.0,30.0,159.0,7.0,35.0,24.0,11.0,42.0,14.0,21.0,56.0,21.0,2.0,6.0,98.0,13.0,44.0,122.0,21.0,179.0,9.0,243.0,107.0,4.0,3.0,1.0,4.0,2.0,131.0,13.0,0.6277777777777778,0.6608187134502924,1.0,0.2857142857142857,0.25,0.2857142857142857,0.5027932960893855,0.45454545454545453,0.5081967213114754,0.49868073878627966,0.45454545454545453,0.4927536231884058,0.5895061728395061,0.5,0.6310679611650486,0.055408970976253295,0.1592920353982301,0.014778325123152709,0.42857142857142855,0.2711864406779661,0.12066574202496533,0.032552083333333336,0.11607142857142858,0.038461538461538464,0.11957671957671957,0.033256880733944956,0.08421052631578947,0.027237354085603113,0.006230529595015576,0.0449438202247191,,0.04782608695652174,0.09547738693467336,0.1952054794520548,0.12195121951219512,0.1,0.04294478527607362,0.5,0.29815303430079154,0.6106194690265486,0.7263157894736842,0.35714285714285715,0.40540540540540543,0.6,0.5356200527704486,0.4729064039408867,0.48,0.7708333333333334,0.005277044854881266,0.05013192612137203,0.2631578947368421,0.2777777777777778,1.0,0.30434782608695654,0.5238095238095238,0.10144927536231885,0.2857142857142857,0.35356200527704484,0.2631578947368421,0.4764785714285714,0.2281449893390192,0.23883928571428573,0.0706896551724138,0.22586206896551725,25.442857142857147,17.0,11.0,63.0,6.0,14.0,17.0,,15.0,0.43478260869565216,0.5151515151515151,8.0,,1.0,7.0,7.0,17.0,,,,,2.0,0.019230769230769232,0.47058823529411764,,,1.0,1.0,1.0,12.0,0.047619047619047616,0.05263157894736842,0.5,0.5,1.0,0.014492753623188406,,,,,,,,,,,,,,,,,,,,,,,True
101215,1610612746,Will Conroy,Will Conroy,101215,LAC,1514.0,25,4,42,44,6.0,3.0,6.0,86,1.0,3.0,34,,,,5.0,,10.0,6.0,,,11.76470588235294,0.3333333333333333,0.42216666666666663,,6.7,0.14285714285714285,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,5.0,,3.0,2.0,,1.0,1.0,1.0,2.0,,3.0,2.0,5.0,,,,,,,,1.0,,1.0,,1.0,,1.0,2.0,,4.0,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11764705882352941,0.06666666666666667,0.1,0.25,0.1111111111111111,0.10526315789473684,0.25,,,0.25,,,0.2,,,0.2,,,0.3333333333333333,,,,,,0.3333333333333333,,,,,,,,,,,,,0.3333333333333333,,,0.25,0.25,,,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2624,1610612746,Quinton Ross,Quinton Ross,2624,LAC,53503.0,892,-136,1636,1659,277.0,244.0,192.0,3295,14.0,190.0,1766,27.0,14.0,7.0,48.0,3.0,103.0,277.0,0.07368421052631578,0.14285714285714285,12.02361782071927,0.07291666666666667,0.46375026178010476,0.4241857142857143,11.784736842105263,0.16931540342298287,41.0,64.0,3.0,5.0,5.0,44.0,112.0,,,2.0,,2.0,90.0,,2.0,24.0,204.0,9.0,21.0,18.0,15.0,,2.0,36.0,128.0,52.0,,12.0,1.0,,41.0,4.0,13.0,11.0,17.0,2.0,25.0,17.0,43.0,3.0,63.0,27.0,90.0,1.0,32.0,18.0,14.0,9.0,1.0,5.0,10.0,4.0,,3.0,19.0,3.0,45.0,93.0,3.0,43.0,6.0,33.0,17.0,13.0,9.0,1.0,13.0,8.0,36.0,6.0,0.7111111111111111,0.7619047619047619,,,,,0.47368421052631576,0.42857142857142855,0.5555555555555556,0.46875,0.42857142857142855,0.5172413793103449,0.4975609756097561,0.42857142857142855,0.5454545454545454,0.010416666666666666,0.171875,0.008928571428571428,0.47368421052631576,0.06382978723404255,0.07226890756302522,0.03597122302158273,0.09289617486338798,0.022727272727272728,0.07712082262210797,0.034482758620689655,0.0440251572327044,0.036734693877551024,0.030927835051546393,0.028169014084507043,,0.05825242718446602,0.0821917808219178,0.07818930041152264,0.11538461538461539,0.03773584905660377,0.011494252873563218,0.6153846153846154,0.3333333333333333,0.640625,0.7735849056603774,0.35714285714285715,0.4166666666666667,0.2,0.5833333333333334,0.39285714285714285,0.3963963963963964,0.8409090909090909,,0.010416666666666666,,,,0.1724137931034483,0.6,0.06896551724137931,,0.34375,,0.48805,0.08415841584158416,0.085,0.08823529411764706,0.17647058823529413,33.65,11.0,,6.0,2.0,1.0,3.0,,3.0,0.6341463414634146,0.5238095238095238,5.0,1.0,,1.0,8.0,7.0,,,3.0,,,,0.45454545454545453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1425,1610612746,Aaron Williams,Aaron Williams,1425,LAC,3236.0,54,-3,96,94,16.0,13.0,14.0,190,3.0,7.0,92,1.0,,,2.0,,4.0,16.0,,,9.009009009009008,0.42857142857142855,0.43062857142857147,0.5116,5.3999999999999995,0.16666666666666666,2.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,4.0,,,2.0,10.0,1.0,2.0,2.0,1.0,,,4.0,6.0,2.0,,2.0,,,2.0,,1.0,,1.0,2.0,2.0,2.0,7.0,,9.0,4.0,13.0,,,,,1.0,,1.0,1.0,,,,2.0,,3.0,6.0,,2.0,,2.0,,,,,,,4.0,,0.75,1.0,,,,,0.5714285714285714,0.5,1.0,0.5714285714285714,0.5,1.0,0.625,0.5,1.0,,,,0.5,,0.1794871794871795,0.047619047619047616,0.2,0.5,0.1836734693877551,0.08695652173913043,0.1111111111111111,0.05263157894736842,,0.3333333333333333,1.0,0.15384615384615385,,0.21739130434782608,,0.3333333333333333,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,1.0,1.0,1.0,,,,,,1.0,1.0,,,0.42857142857142855,,0.5439499999999999,,,0.2,0.4,,2.0,,2.0,,1.0,1.0,,1.0,0.5,1.0,1.0,,,,1.0,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
