EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,Fg3aBlocked,Corner3Assists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,HeaveAttempts,FTOffRebounds,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,StepOutOfBoundsTurnovers,on,3pt And 1 Free Throw Trips,Arc3PctBlocked,HeaveMakes,Blocked3s,BlockedArc3,BlockedCorner3
133,1610612739,David Wesley,David Wesley,133,CLE,8798.0,147,42,260,259,23,22,30,519,2.0,7,1.0,3.0,12.0,1.0,7.0,2.0,3.0,5.0,1.0,1.0,1.0,5.0,19,4.0,12.0,6.0,28,237,2.0,1.0,3.0,3,3.0,1.0,1.0,1.0,6.0,4.0,12.0,5.0,3.0,13.0,2.0,15.0,2.0,6.0,1.0,6.0,32.0,3.0,7.0,10.0,10,2.0,1.0,1.0,3.0,2.0,1.0,3.0,5,9,5,1.0,7.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,23,0.6,0.6,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2631578947368421,0.3548387096774194,0.3,0.4090909090909091,0.3,0.3870967741935484,11.920529801324504,1.0,0.06422018348623854,0.12,0.07462686567164178,0.05555555555555555,0.05263157894736842,0.07547169811320754,0.0625,0.2222222222222222,0.22580645161290322,0.2857142857142857,0.2857142857142857,0.3870967741935484,0.25,0.25,1.0,0.22580645161290322,0.14285714285714285,0.14285714285714285,1.0,0.16129032258064516,0.6,0.6,1.0,0.4,0.2,1.0,1.0,0.25,0.25,0.6129032258064516,0.6,0.5417032258064516,0.4801125,0.507175,0.12121212121212122,0.19047619047619047,0.10714285714285714,0.03571428571428571,12.936842105263159,23.958333333333332,0.08846153846153847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1716,1610612739,Larry Hughes,Larry Hughes,1716,CLE,94529.0,1575,136,2914,2900,435,513,419,5814,68.0,137,15.0,87.0,232.0,11.0,37.0,4.0,33.0,95.0,9.0,22.0,13.0,186.0,453,44.0,132.0,115.0,619,2956,38.0,10.0,26.0,70,57.0,17.0,44.0,114.0,174.0,198.0,126.0,95.0,33.0,140.0,23.0,163.0,14.0,67.0,28.0,45.0,349.0,28.0,110.0,139.0,161,46.0,25.0,21.0,53.0,34.0,19.0,81.0,37,89,131,7.0,169.0,24.0,1.0,82.0,13.0,9.0,2.0,13.0,114.0,435,0.46774193548387094,0.47540983606557374,0.9545454545454546,0.3333333333333333,0.38461538461538464,0.3333333333333333,0.4105960264900662,0.4307692307692308,0.484375,0.4703196347031963,0.4861111111111111,0.22564102564102564,21.610541727672036,0.654320987654321,0.10377358490566038,0.10606060606060606,0.1042296072507553,0.10543130990415335,0.07719298245614035,0.11904761904761904,0.0972972972972973,0.12658227848101267,0.2341880341880342,0.49635036496350365,0.5811965811965812,0.39658119658119656,0.375,0.3782608695652174,0.5057471264367817,0.06324786324786325,0.2972972972972973,0.3055555555555556,1.0,0.1623931623931624,0.3473684210526316,0.3473684210526316,0.9393939393939394,0.0625,0.34375,0.4090909090909091,1.0,0.20270270270270271,0.17567567567567569,0.4598290598290598,0.3473684210526316,0.4950200854700856,0.5139169811320755,0.4740655405405405,0.13023255813953488,0.16046966731898238,0.11308562197092084,0.1841680129240711,11.431346578366446,24.74015151515152,0.14927934111187371,4.0,14.0,9.0,31.0,84.0,1.0,1.0,4.0,7.0,16.0,8.0,23.0,8.0,6.0,6.0,29.0,1.0,9.0,5.0,17.0,1.0,22.0,6.0,9.0,28.0,1.0,3.0,2.0,10.0,3.0,10.0,2.0,2.0,12.0,2.0,6.0,11.0,12.0,0.47058823529411764,0.42105263157894735,0.40350877192982454,0.47297297297297297,0.5588235294117647,0.007575757575757576,0.0640176600441501,0.145985401459854,0.08333333333333333,0.008620689655172414,0.02702702702702703,0.011363636363636364,0.013888888888888888,0.02092050209205021,0.015037593984962405,0.017391304347826087,0.00847457627118644,0.015238095238095238,0.023809523809523808,0.014084507042253521,0.018575851393188854,0.46153846153846156,0.4852941176470588,0.14358974358974358,0.36904761904761907,0.4025974025974026,0.3225806451612903,0.21875,0.2857142857142857,0.25,0.25,1.0,0.6,0.05405405405405406,0.25,0.5384615384615384,0.014925373134328358,,,,,,,,,True,,,,,,
1800,1610612739,Damon Jones,Damon Jones,1800,CLE,24474.0,408,86,766,746,143,182,113,1512,6.0,11,1.0,14.0,37.0,13.0,33.0,3.0,19.0,51.0,3.0,7.0,8.0,20.0,53,32.0,84.0,7.0,143,748,6.0,4.0,10.0,14,7.0,11.0,4.0,26.0,18.0,22.0,81.0,51.0,19.0,29.0,2.0,31.0,2.0,14.0,5.0,10.0,64.0,4.0,15.0,19.0,24,6.0,4.0,2.0,8.0,7.0,1.0,14.0,6,15,9,3.0,9.0,1.0,3.0,1.0,,,,,26.0,143,0.45,0.45,0.84375,0.38095238095238093,0.4,0.38095238095238093,0.37735849056603776,0.49635036496350365,0.4375,0.5035971223021583,0.4375,0.6131386861313869,16.70305676855895,0.5714285714285714,0.05454545454545454,0.047619047619047616,0.052924791086350974,0.06896551724137931,0.0821917808219178,0.02608695652173913,0.06349206349206349,,0.08029197080291971,0.5454545454545454,0.8571428571428571,0.27007299270072993,0.3783783783783784,0.3783783783783784,0.35714285714285715,0.24087591240875914,0.3939393939393939,0.3939393939393939,1.0,0.3722627737226277,0.37254901960784315,0.37254901960784315,0.7368421052631579,0.1875,0.4375,0.42857142857142855,0.6666666666666666,0.05555555555555555,0.4444444444444444,0.6934306569343066,0.37254901960784315,0.5030890510948904,0.5116272727272728,0.43404444444444434,0.014492753623188406,0.018867924528301886,0.0979020979020979,0.18181818181818182,13.777358490566034,24.511904761904763,0.1866840731070496,,1.0,,,5.0,1.0,2.0,3.0,4.0,1.0,,2.0,6.0,15.0,,5.0,,,1.0,4.0,,5.0,,5.0,6.0,,1.0,2.0,3.0,,,,1.0,1.0,,,5.0,1.0,0.5454545454545454,0.16666666666666666,0.2857142857142857,0.6111111111111112,0.65,,0.09433962264150944,0.36363636363636365,0.2,,,,0.014134275618374558,0.009174311926605505,0.012755102040816327,0.00980392156862745,,0.028037383177570093,0.014925373134328358,,,,0.6666666666666666,0.0364963503649635,,,,0.0625,,,0.3333333333333333,1.0,,0.16666666666666666,0.6666666666666666,0.5,0.011764705882352941,1.0,,,,,,,,True,,,,,,
2400,1610612739,Drew Gooden,Drew Gooden,2400,CLE,85032.0,1417,90,2595,2589,320,348,363,5184,87.0,150,22.0,84.0,177.0,1.0,1.0,,,1.0,,,1.0,243.0,506,1.0,2.0,90.0,579,2648,111.0,,,151,56.0,1.0,25.0,93.0,298.0,188.0,3.0,,,40.0,13.0,53.0,9.0,21.0,7.0,12.0,119.0,45.0,200.0,268.0,438,41.0,23.0,18.0,32.0,12.0,20.0,74.0,61,121,110,7.0,125.0,16.0,1.0,61.0,18.0,15.0,,18.0,93.0,320,0.6131687242798354,0.745,1.0,0.5,,1.0,0.48023715415019763,0.4812992125984252,0.5675675675675675,0.5151245551601423,0.5992063492063492,0.003937007874015748,20.99009900990099,0.43243243243243246,0.20060180541624875,0.19480519480519481,0.1995114006514658,0.15562913907284767,0.2508833922261484,0.19902912621359223,0.19375,0.19718309859154928,0.2952755905511811,0.58,0.6796875,0.3484251968503937,0.4745762711864407,0.48,0.7380952380952381,0.001968503937007874,1.0,1.0,1.0,0.001968503937007874,,,,,,,,0.38596491228070173,0.017543859649122806,0.2992125984251969,,0.4627206114398423,0.5151620000000001,0.49349107142857146,0.11030741410488246,0.11070780399274047,0.2607944732297064,0.16062176165803108,9.39802371541502,33.55,0.1233140655105973,38.0,63.0,14.0,72.0,179.0,,,,,63.0,25.0,34.0,,,86.0,35.0,,4.0,19.0,145.0,23.0,170.0,13.0,7.0,42.0,8.0,9.0,13.0,6.0,13.0,8.0,9.0,,9.0,3.0,11.0,5.0,8.0,,0.5675675675675675,0.6071428571428571,0.5964912280701754,0.636986301369863,,0.0691699604743083,0.14666666666666667,0.061452513966480445,0.011299435028248588,,0.36507936507936506,0.13302752293577982,0.10382513661202186,0.12882953652788687,0.1649122807017544,0.11363636363636363,0.1267605633802817,0.0873015873015873,0.14035087719298245,0.05701754385964912,0.6111111111111112,0.5057471264367817,0.35236220472440943,0.4022346368715084,0.42857142857142855,0.5972222222222222,0.5675675675675675,0.6031746031746031,0.02631578947368421,,,0.6363636363636364,,,,,3.0,1.0,6.0,2.0,2.0,5.0,0.07142857142857142,,True,,,,,,
980,1610612739,Zydrunas Ilgauskas,Zydrunas Ilgauskas,980,CLE,127792.0,2130,254,3922,3893,568,685,566,7815,195.0,326,38.0,94.0,235.0,,1.0,,,,,,,385.0,792,,1.0,155.0,925,3913,213.0,,,250,92.0,,45.0,145.0,510.0,260.0,,,,79.0,44.0,123.0,35.0,48.0,9.0,22.0,290.0,49.0,278.0,357.0,599,48.0,32.0,16.0,52.0,27.0,25.0,141.0,123,257,165,13.0,192.0,22.0,14.0,84.0,98.0,71.0,,98.0,145.0,568,0.6623376623376623,0.8471760797342193,,,,,0.4861111111111111,0.4854981084489281,0.5164319248826291,0.5252583237657864,0.5482456140350878,0.0012610340479192938,21.933246640658865,0.36879432624113473,0.1933240611961057,0.13101604278074866,0.1804635761589404,0.19184652278177458,0.1890547263681592,0.19709208400646203,0.14393939393939395,0.1,0.4110970996216898,0.598159509202454,0.6565656565656566,0.296343001261034,0.4,0.4,0.9468085106382979,0.0012610340479192938,,,,,,,,,,,,0.41304347826086957,,0.4123581336696091,,0.4878450819672133,0.5612908602150539,0.49176956521739135,0.09824561403508772,0.09836065573770492,0.2702702702702703,0.15675675675675677,7.913510101010099,22.2,0.14482406935237124,88.0,164.0,29.0,96.0,231.0,,,,,110.0,30.0,50.0,,,168.0,33.0,,9.0,43.0,194.0,30.0,242.0,42.0,9.0,89.0,3.0,33.0,13.0,17.0,33.0,22.0,16.0,,16.0,27.0,63.0,18.0,14.0,,0.5164319248826291,0.5434782608695652,0.5434782608695652,0.6206896551724138,,0.041666666666666664,0.08895705521472393,0.017316017316017316,,,0.23255813953488372,0.12064676616915423,0.1235632183908046,0.12116564417177914,0.19456066945606695,0.1252847380410023,0.06657018813314038,0.1016949152542373,0.16964285714285715,0.1126005361930295,0.6428571428571429,0.5384615384615384,0.29129886506935687,0.4155844155844156,0.42290748898678415,0.6354166666666666,0.7699530516431925,0.5365853658536586,0.06818181818181818,,,0.7631578947368421,,,,,13.0,,5.0,1.0,2.0,18.0,0.0364963503649635,1.0,True,,,,,,
2760,1610612739,Anderson Varejao,Anderson Varejao,2760,CLE,33011.0,550,129,996,993,160,236,160,1989,41.0,69,13.0,5.0,12.0,,,,,3.0,,1.0,2.0,56.0,108,,3.0,42.0,154,964,30.0,,1.0,55,15.0,2.0,10.0,26.0,62.0,50.0,,3.0,,15.0,3.0,18.0,3.0,12.0,2.0,1.0,39.0,23.0,68.0,113.0,173,20.0,10.0,10.0,5.0,4.0,1.0,23.0,31,60,79,18.0,72.0,6.0,,34.0,15.0,9.0,2.0,15.0,26.0,160,0.5535714285714286,0.7380952380952381,,,,,0.5185185185185185,0.5045045045045045,0.6129032258064516,0.5347222222222222,0.6547619047619048,0.02702702702702703,13.986599664991626,0.21739130434782608,0.19941348973607037,0.21296296296296297,0.2026726057906459,0.15476190476190477,0.2823529411764706,0.18023255813953487,0.14102564102564102,0.4,0.6216216216216216,0.5942028985507246,0.6307692307692307,0.10810810810810811,0.4166666666666667,0.4166666666666667,0.6,,,,,0.02702702702702703,,,,,0.03225806451612903,,,0.7647058823529411,0.11764705882352941,0.6486486486486487,,0.5314527027027026,0.5846962962962963,0.5484382352941177,0.2446043165467626,0.25,0.35714285714285715,0.16883116883116883,4.113888888888889,24.900000000000002,0.1606425702811245,16.0,26.0,8.0,10.0,27.0,,,,,19.0,17.0,8.0,,,28.0,8.0,,,10.0,45.0,22.0,60.0,3.0,4.0,18.0,3.0,3.0,1.0,1.0,6.0,6.0,9.0,,5.0,4.0,9.0,4.0,5.0,,0.6333333333333333,0.5333333333333333,0.47058823529411764,0.52,,0.07407407407407407,0.057971014492753624,0.14814814814814814,,,0.5,0.11306532663316583,0.08849557522123894,0.10763209393346379,0.14583333333333334,0.125,0.0759493670886076,0.07692307692307693,0.11428571428571428,0.06382978723404255,0.6,0.5853658536585366,0.24324324324324326,0.37037037037037035,0.43478260869565216,0.4,0.8387096774193549,0.6153846153846154,0.25,,,0.6153846153846154,,,,,,,5.0,,,1.0,0.1282051282051282,,True,,,,,,
200769,1610612739,Shannon Brown,Shannon Brown,200769,CLE,5279.0,88,-21,156,156,9,8,27,312,4.0,7,,1.0,8.0,3.0,7.0,1.0,,3.0,,,,6.0,19,3.0,10.0,2.0,23,179,1.0,1.0,1.0,3,,,,,8.0,4.0,9.0,3.0,,3.0,,3.0,,1.0,,2.0,6.0,2.0,4.0,7.0,8,3.0,1.0,2.0,1.0,,1.0,3.0,7,11,3,,5.0,1.0,,3.0,,,,,,9,0.6666666666666666,0.6666666666666666,1.0,0.3,1.0,0.3,0.3157894736842105,0.3620689655172414,0.75,0.3709677419354839,0.75,0.3448275862068966,17.98941798941799,0.3333333333333333,0.07547169811320754,0.11764705882352941,0.08571428571428572,0.15,,0.05555555555555555,0.07142857142857142,0.3333333333333333,0.2413793103448276,0.5714285714285714,0.5714285714285714,0.27586206896551724,0.125,0.125,1.0,0.2413793103448276,0.42857142857142855,0.42857142857142855,1.0,0.10344827586206896,,,,0.5,,,,,,0.5862068965517241,,0.5092189655172414,0.521875,,0.0967741935483871,0.14285714285714285,0.13043478260869565,,10.994736842105263,24.33,0.057692307692307696,,,,1.0,4.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.2,0.013888888888888888,,0.011494252873563218,0.043478260869565216,,,,,0.05,,0.5,0.13793103448275862,0.25,0.25,1.0,,,,1.0,1.0,,,,,,,,,,,,,,True,,,,,,
200789,1610612739,Daniel Gibson,Daniel Gibson,200789,CLE,25890.0,432,48,788,779,93,115,117,1567,11.0,20,1.0,9.0,15.0,8.0,22.0,3.0,17.0,37.0,1.0,4.0,5.0,21.0,42,25.0,59.0,10.0,127,783,3.0,2.0,7.0,10,4.0,8.0,3.0,21.0,12.0,30.0,75.0,37.0,17.0,18.0,5.0,23.0,4.0,7.0,3.0,8.0,51.0,7.0,21.0,29.0,39,11.0,7.0,4.0,9.0,8.0,1.0,23.0,23,41,19,2.0,13.0,3.0,,5.0,3.0,1.0,,3.0,21.0,93,0.2857142857142857,0.3,1.0,0.423728813559322,0.2857142857142857,0.423728813559322,0.5,0.5792079207920792,0.4,0.6047619047619047,0.45454545454545453,0.5841584158415841,13.822894168466522,0.391304347826087,0.07608695652173914,0.08333333333333333,0.07777777777777778,0.09722222222222222,0.08235294117647059,0.058823529411764705,0.1206896551724138,,0.19801980198019803,0.55,0.6111111111111112,0.1485148514851485,0.6,0.6,0.2222222222222222,0.21782178217821782,0.36363636363636365,0.36363636363636365,1.0,0.36633663366336633,0.4594594594594595,0.4594594594594595,1.0,0.3,0.4,0.25,1.0,0.08333333333333333,0.4166666666666667,0.7821782178217822,0.4594594594594595,0.5393712871287129,0.6140083333333334,0.5265166666666666,0.06666666666666667,0.11363636363636363,0.07874015748031496,0.16535433070866143,8.164285714285715,24.391525423728808,0.11802030456852793,1.0,3.0,,1.0,7.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,4.0,,2.0,2.0,,1.0,3.0,7.0,1.0,10.0,1.0,2.0,14.0,,4.0,2.0,2.0,,3.0,,2.0,,2.0,1.0,3.0,,0.5,0.3333333333333333,0.75,0.75,0.8076923076923077,,0.047619047619047616,0.1,,,,0.03333333333333333,0.02258064516129032,0.033707865168539325,0.02506265664160401,0.052083333333333336,0.010638297872340425,0.008333333333333333,0.034482758620689655,0.03225806451612903,0.018867924528301886,0.3333333333333333,0.36363636363636365,0.06930693069306931,0.14285714285714285,0.14285714285714285,,0.3,0.3333333333333333,,0.3333333333333333,1.0,,0.25,0.3333333333333333,0.6,0.03278688524590164,1.0,,,,,,,1.0,True,,,,,,
2544,1610612739,LeBron James,LeBron James,2544,CLE,103881.0,1731,244,3199,3159,502,629,451,6358,179.0,252,42.0,89.0,254.0,8.0,25.0,6.0,38.0,120.0,2.0,9.0,23.0,321.0,628,46.0,145.0,188.0,968,3188,45.0,5.0,15.0,89,97.0,25.0,54.0,162.0,248.0,394.0,90.0,119.0,38.0,214.0,47.0,261.0,26.0,101.0,35.0,78.0,569.0,60.0,150.0,222.0,255,68.0,43.0,25.0,58.0,42.0,16.0,116.0,34,74,222,8.0,279.0,44.0,7.0,137.0,23.0,18.0,1.0,23.0,162.0,502,0.3862928348909657,0.3961661341853035,0.6521739130434783,0.31724137931034485,0.3333333333333333,0.3194444444444444,0.5111464968152867,0.5045278137128072,0.625,0.5422773393461104,0.6357142857142857,0.18758085381630013,26.70940170940171,0.5,0.12931034482758622,0.19736842105263158,0.14344262295081966,0.08187134502923976,0.12615384615384614,0.1643002028397566,0.18309859154929578,0.23076923076923078,0.3260025873221216,0.7103174603174603,0.7521008403361344,0.32858990944372574,0.35039370078740156,0.35177865612648224,0.2696629213483146,0.03234152652005175,0.32,0.32,1.0,0.15523932729624837,0.31666666666666665,0.31666666666666665,0.5789473684210527,0.1,0.15,0.2222222222222222,1.0,0.3442622950819672,0.1885245901639344,0.5135834411384217,0.31932773109243695,0.4987226329442284,0.5242764705882352,0.47505125,0.15916955017301038,0.1900138696255201,0.09194214876033058,0.16735537190082644,9.349999999999998,25.301379310344828,0.15692403876211317,21.0,26.0,27.0,53.0,122.0,3.0,,2.0,6.0,30.0,14.0,45.0,6.0,48.0,16.0,20.0,,21.0,4.0,27.0,12.0,33.0,10.0,15.0,58.0,10.0,10.0,10.0,24.0,4.0,17.0,5.0,1.0,20.0,4.0,12.0,6.0,16.0,0.24,0.6666666666666666,0.4639175257731959,0.4426229508196721,0.503125,,0.03184713375796178,0.05555555555555555,0.040983606557377046,0.003937007874015748,,0.11650485436893204,0.02076923076923077,0.0149812734082397,0.019783024888321635,0.03591160220994475,0.016666666666666666,0.01384083044982699,0.022099447513812154,,0.02617801047120419,0.5217391304347826,0.5027932960893855,0.15782664941785252,0.4344262295081967,0.452991452991453,0.18867924528301888,0.43333333333333335,0.8076923076923077,0.23809523809523808,0.5,1.0,0.6428571428571429,0.01639344262295082,,0.2608695652173913,0.00684931506849315,,1.0,2.0,1.0,,,0.017241379310344827,2.0,True,,,,,,
2562,1610612739,Sasha Pavlovic,Sasha Pavlovic,2562,CLE,50136.0,836,99,1553,1553,221,234,210,3106,56.0,98,19.0,15.0,63.0,12.0,26.0,,24.0,54.0,2.0,3.0,8.0,77.0,176,36.0,80.0,57.0,319,1551,16.0,2.0,3.0,26,30.0,13.0,9.0,48.0,94.0,60.0,105.0,54.0,24.0,51.0,7.0,58.0,4.0,24.0,6.0,21.0,123.0,9.0,41.0,59.0,72,29.0,19.0,10.0,28.0,17.0,11.0,49.0,28,69,63,6.0,69.0,5.0,2.0,32.0,8.0,8.0,,8.0,48.0,221,0.6103896103896104,0.618421052631579,0.9722222222222222,0.45,0.6666666666666666,0.45,0.4375,0.51171875,0.5789473684210527,0.554006968641115,0.6190476190476191,0.3125,18.614958448753463,0.5714285714285714,0.07167832167832168,0.0625,0.06983240223463687,0.05325443786982249,0.06578947368421052,0.08764940239043825,0.08,0.022727272727272728,0.3828125,0.5714285714285714,0.7,0.24609375,0.23809523809523808,0.23809523809523808,0.4666666666666667,0.1015625,0.46153846153846156,0.46153846153846156,0.9166666666666666,0.2109375,0.4444444444444444,0.4444444444444444,1.0,,0.15789473684210525,0.6666666666666666,1.0,0.4418604651162791,0.18604651162790697,0.6953125,0.4444444444444444,0.54720234375,0.5857970588235295,0.5573244186046511,0.11307420494699646,0.15763546798029557,0.08150470219435736,0.15047021943573669,7.826136363636365,24.42875,0.14230521571152607,7.0,13.0,9.0,6.0,15.0,,2.0,5.0,3.0,8.0,4.0,12.0,5.0,3.0,2.0,20.0,,3.0,3.0,10.0,9.0,13.0,2.0,3.0,21.0,,7.0,6.0,5.0,3.0,9.0,4.0,,4.0,,4.0,8.0,4.0,0.38461538461538464,0.5,0.4,0.45348837209302323,0.48,,0.11363636363636363,0.1836734693877551,0.13333333333333333,,,0.1875,0.01680672268907563,0.020134228187919462,0.01747311827956989,0.031746031746031744,0.0189873417721519,0.004032258064516129,0.01818181818181818,0.02564102564102564,0.01639344262295082,0.5,0.6607142857142857,0.05859375,0.4,0.46153846153846156,0.5,0.6842105263157895,0.5384615384615384,0.7142857142857143,,,0.47368421052631576,0.11627906976744186,0.4,0.375,,,,,,,,,2.0,True,,,,,,
