EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3Assists,SecondChanceAtRimFGM,ShortMidRangeFGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG2M,PtsPutbacks,Fg3aBlocked,SelfOReb,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceFg2Pct,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,DefensiveGoaltends,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,Clear Path Fouls,3pt And 1 Free Throw Trips,BlockedCorner3
1506,1610612742,Austin Croshere,Austin Croshere,1506,DAL,18327.0,305,34,581,587,188,182,58,1168,13.0,26.0,1.0,2.0,5.0,6.0,5.0,19.0,3.0,10.0,1.0,1.0,1.0,6.0,28.0,1.0,2.0,10.0,18.0,51.0,9.0,38.0,23.0,86.0,542,3.0,1.0,2.0,3.0,6.0,3.0,11.0,2.0,11.0,12.0,24.0,26.0,10.0,24.0,3.0,1.0,27.0,6.0,6.0,11.0,4.0,15.0,4.0,6.0,1.0,4.0,34.0,5.0,7.0,1.0,12.0,42.0,11.0,65.0,13.0,78.0,7.0,5.0,2.0,9.0,5.0,6.0,1.0,4.0,2.0,15.0,2.0,3.0,18.0,29,3.0,2.0,18.0,5.0,2.0,26.0,1.0,10.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,24.0,188,3.0,3.0,0.7222222222222222,0.7222222222222222,0.8888888888888888,0.23684210526315788,0.5,0.18181818181818182,0.24324324324324326,0.35294117647058826,0.2727272727272727,0.3539325842696629,0.3,0.2727272727272727,0.4166666666666667,0.42857142857142855,0.41379310344827586,0.42696629213483145,0.11764705882352941,0.11538461538461539,0.3333333333333333,0.05263157894736842,18.083462132921177,0.6,0.3055555555555556,0.05,0.1926605504587156,0.03867403314917127,0.18181818181818182,0.06666666666666667,0.19014084507042253,0.046875,0.05084745762711865,0.023809523809523808,0.0375,0.09803921568627451,0.1267605633802817,0.24615384615384617,0.2073170731707317,0.16666666666666666,0.2222222222222222,0.5,0.29213483146067415,0.5,0.5652173913043478,0.6923076923076923,0.06741573033707865,0.21348314606741572,0.2631578947368421,0.2777777777777778,0.8,0.11235955056179775,0.3,0.3,1.0,0.3146067415730337,0.21428571428571427,0.21428571428571427,0.8333333333333334,0.2,0.2,1.0,1.0,0.2,0.22727272727272727,0.4,0.045454545454545456,0.45454545454545453,0.2,0.7191011235955056,0.2222222222222222,0.5027727272727273,0.37185,0.47243095238095245,0.10101010101010101,0.16393442622950818,0.06976744186046512,0.27906976744186046,7.652941176470586,25.17894736842105,0.32358003442340794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1533,1610612742,Anthony Johnson,Anthony Johnson,1533,DAL,1223.0,20,16,44,43,21,27,5,87,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,3.0,1.0,,1.0,1.0,,,1.0,2.0,3.0,,,,,,,,,,,,,2.0,3,,,1.0,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.125,0.125,0.045454545454545456,0.05555555555555555,,,,0.2,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4772727272727273,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,96733.0,1612,524,3005,2998,703,703,352,6003,81.0,131.0,23.0,15.0,24.0,140.0,194.0,377.0,3.0,5.0,,,2.0,34.0,78.0,14.0,13.0,18.0,342.0,648.0,37.0,83.0,258.0,1053.0,3047,74.0,6.0,14.0,38.0,136.0,65.0,129.0,14.0,20.0,106.0,278.0,340.0,344.0,90.0,21.0,1.0,77.0,34.0,26.0,113.0,38.0,151.0,18.0,64.0,13.0,36.0,340.0,20.0,35.0,7.0,46.0,255.0,32.0,333.0,62.0,395.0,29.0,16.0,13.0,61.0,34.0,31.0,1.0,27.0,9.0,92.0,7.0,18.0,67.0,107,6.0,12.0,209.0,19.0,10.0,283.0,30.0,108.0,30.0,44.0,,,29.0,4.0,11.0,44.0,18.0,,278.0,703,6.0,28.0,0.49707602339181284,0.5167173252279635,0.8108108108108109,0.4457831325301205,0.42857142857142855,0.7,0.45121951219512196,0.5277777777777778,0.5038759689922481,0.5437756497948016,0.5568181818181818,0.5771812080536913,0.6081560283687943,0.6428571428571429,0.68,0.11354309165526676,0.040123456790123455,0.0916030534351145,0.05714285714285714,0.015915119363395226,27.45098039215686,0.6630434782608695,0.2962962962962963,0.0875,0.22466960352422907,0.03421309872922776,0.16727272727272727,0.07751937984496124,0.21347517730496454,0.0429352068696331,0.0380952380952381,0.029661016949152543,0.03389830508474576,0.06493506493506493,0.2042042042042042,0.2770700636942675,0.20491803278688525,0.13658536585365855,0.2571428571428571,0.4090909090909091,0.17920656634746923,0.6183206106870229,0.680672268907563,0.43209876543209874,0.19151846785225718,0.5157318741450069,0.5145888594164456,0.522911051212938,0.5979381443298969,0.006839945280437756,0.6,0.6,0.6666666666666666,0.106703146374829,0.4358974358974359,0.44155844155844154,0.8235294117647058,0.26136363636363635,,,,0.1590909090909091,0.1610738255033557,0.625,0.013422818791946308,0.12080536912751678,0.7222222222222222,0.292749658002736,0.44155844155844154,0.44874212328767116,0.4758551470588235,0.43829527027027027,0.1323529411764706,0.14733969986357434,0.1291547958214625,0.26400759734093066,12.366666666666669,25.126506024096386,0.23394342762063228,20.0,16.0,67.0,1.0,6.0,40.0,26.0,1.0,5.0,7.0,23.0,7.0,0.5405405405405406,0.012048192771084338,0.01282051282051282,0.09615384615384616,0.01557632398753894,0.4785714285714286,0.5075757575757576,0.2835820895522388,0.6956521739130435,0.125,0.42857142857142855,0.8333333333333334,0.5,,,,,,True,,,
2734,1610612742,Devin Harris,Devin Harris,2734,DAL,124875.0,2081,565,3884,3887,955,978,463,7771,185.0,309.0,14.0,35.0,57.0,76.0,64.0,158.0,4.0,12.0,,2.0,4.0,10.0,38.0,2.0,3.0,20.0,278.0,543.0,14.0,50.0,215.0,813.0,3869,33.0,,4.0,12.0,42.0,53.0,105.0,3.0,24.0,90.0,205.0,244.0,312.0,30.0,12.0,8.0,30.0,10.0,51.0,214.0,82.0,296.0,46.0,93.0,22.0,99.0,674.0,12.0,32.0,1.0,40.0,108.0,3.0,151.0,45.0,196.0,96.0,62.0,34.0,78.0,55.0,68.0,7.0,23.0,14.0,146.0,10.0,35.0,109.0,242,6.0,18.0,307.0,8.0,79.0,261.0,,121.0,29.0,19.0,2.0,2.0,7.0,7.0,5.0,21.0,10.0,,205.0,955,24.0,25.0,0.43884892086330934,0.43884892086330934,0.7142857142857143,0.28,,0.125,0.3333333333333333,0.5119705340699816,0.5047619047619047,0.5042158516020236,0.40540540540540543,0.44573643410852715,0.5774147727272727,0.4772727272727273,0.5790960451977402,0.08431703204047218,0.09392265193370165,0.12297734627831715,0.15789473684210525,0.006329113924050633,19.256909832351607,0.5342465753424658,0.02097902097902098,0.008849557522123894,0.0725319006044325,0.024297646165527716,0.10989010989010989,0.03287671232876712,0.07987048030221262,0.026159334126040427,0.02195121951219512,0.025974025974025976,0.025041736227045076,0.017241379310344827,0.05752212389380531,0.05176470588235294,0.09803921568627451,0.10408921933085502,0.12631578947368421,0.47619047619047616,0.521079258010118,0.598705501618123,0.6826568265682657,0.3783783783783784,0.1281618887015177,0.26644182124789206,0.4050632911392405,0.40764331210191085,0.65625,0.02023608768971332,0.3333333333333333,0.3333333333333333,1.0,0.06408094435075885,0.2631578947368421,0.2702702702702703,0.6,0.3783783783783784,0.05405405405405406,,,0.05405405405405406,0.4418604651162791,0.6140350877192983,0.031007751937984496,0.15503875968992248,0.15,0.6053962900505903,0.3333333333333333,0.5114705831903946,0.4453096774193548,0.4929749999999999,0.17925925925925926,0.1936,0.05166051660516605,0.2521525215252153,6.632044198895027,30.134,0.24588053553038106,36.0,5.0,29.0,,,15.0,,1.0,6.0,16.0,39.0,1.0,0.45454545454545453,0.02,0.02631578947368421,0.06015037593984962,0.025423728813559324,0.3815789473684211,0.453125,0.3448275862068966,0.35714285714285715,,,,,5.0,,,,,True,,,
711,1610612742,Jerry Stackhouse,Jerry Stackhouse,711,DAL,44195.0,737,214,1414,1400,471,529,168,2814,33.0,61.0,9.0,11.0,26.0,52.0,58.0,121.0,18.0,43.0,2.0,7.0,11.0,11.0,35.0,4.0,4.0,17.0,105.0,234.0,29.0,78.0,80.0,377.0,1411,25.0,3.0,11.0,6.0,33.0,32.0,79.0,11.0,28.0,44.0,141.0,100.0,110.0,87.0,,2.0,33.0,11.0,17.0,65.0,22.0,87.0,13.0,31.0,9.0,25.0,196.0,6.0,13.0,,16.0,29.0,1.0,46.0,19.0,65.0,25.0,20.0,5.0,30.0,21.0,24.0,4.0,9.0,7.0,54.0,4.0,18.0,17.0,39,1.0,3.0,76.0,3.0,3.0,91.0,3.0,30.0,16.0,7.0,,,6.0,,1.0,7.0,7.0,,141.0,471,5.0,16.0,0.47619047619047616,0.49504950495049505,1.0,0.3717948717948718,0.2727272727272727,0.39285714285714285,0.3815789473684211,0.44871794871794873,0.4050632911392405,0.47596153846153844,0.375,0.4532710280373832,0.5282485875706214,0.4230769230769231,0.5340909090909091,0.25,0.07264957264957266,0.16393442622950818,0.11538461538461539,0.008264462809917356,25.42056074766355,0.5555555555555556,0.014492753623188406,,0.05765407554671968,0.028446389496717725,0.11678832116788321,0.043795620437956206,0.0703125,0.03198653198653199,0.028169014084507043,0.01904761904761905,0.03333333333333333,0.03614457831325301,0.06547619047619048,0.04477611940298507,0.05970149253731343,0.12871287128712872,0.08333333333333333,1.0,0.1955128205128205,0.5409836065573771,0.6470588235294118,0.6060606060606061,0.16666666666666666,0.38782051282051283,0.4793388429752066,0.48333333333333334,0.41379310344827586,0.13782051282051283,0.4186046511627907,0.4186046511627907,1.0,0.11217948717948718,0.3142857142857143,0.3142857142857143,1.0,0.25,0.19444444444444445,0.2857142857142857,1.0,0.1111111111111111,0.24299065420560748,0.4230769230769231,0.102803738317757,0.1588785046728972,0.23529411764705882,0.44551282051282054,0.3333333333333333,0.47241790322580635,0.47908148148148144,0.46243380952380936,0.08875739644970414,0.11538461538461539,0.08753315649867374,0.3740053050397878,11.504700854700856,24.611538461538455,0.3330975954738331,9.0,4.0,14.0,7.0,1.0,9.0,8.0,,3.0,5.0,4.0,1.0,0.36,,,0.05555555555555555,0.01948051948051948,0.2692307692307692,0.30434782608695654,0.42857142857142855,0.4444444444444444,0.25,0.25,1.0,0.6363636363636364,1.0,,,,,True,,,
1761,1610612742,Greg Buckner,Greg Buckner,1761,DAL,29898.0,498,106,927,952,324,393,109,1879,22.0,39.0,,8.0,11.0,18.0,8.0,21.0,8.0,22.0,,,8.0,10.0,19.0,6.0,2.0,4.0,38.0,78.0,18.0,41.0,8.0,138.0,907,2.0,4.0,6.0,4.0,16.0,12.0,23.0,4.0,12.0,1.0,37.0,52.0,24.0,54.0,,,19.0,10.0,10.0,12.0,11.0,23.0,5.0,2.0,3.0,7.0,57.0,1.0,8.0,,8.0,31.0,2.0,41.0,9.0,50.0,23.0,10.0,13.0,5.0,3.0,10.0,2.0,2.0,4.0,15.0,1.0,6.0,20.0,49,5.0,,16.0,1.0,5.0,11.0,,5.0,1.0,2.0,,,,1.0,1.0,2.0,1.0,,37.0,324,8.0,1.0,0.6842105263157895,0.6842105263157895,1.0,0.43902439024390244,0.6666666666666666,0.3333333333333333,0.43902439024390244,0.48717948717948717,0.5217391304347826,0.5462184873949579,0.75,0.5142857142857142,0.5564516129032258,0.8,0.5138888888888888,0.3445378151260504,0.1282051282051282,0.15384615384615385,0.2222222222222222,,13.162878787878787,0.3333333333333333,0.0625,,0.08908045977011494,0.027210884353741496,0.07339449541284404,0.01098901098901099,0.08533916849015317,0.023376623376623377,0.04672897196261682,,0.023076923076923078,,0.04950495049504951,0.08490566037735849,0.12056737588652482,0.075,0.06896551724137931,0.5,0.3277310924369748,0.5641025641025641,0.6666666666666666,0.6818181818181818,0.15126050420168066,0.17647058823529413,0.38095238095238093,0.38095238095238093,0.875,0.18487394957983194,0.36363636363636365,0.36363636363636365,1.0,0.15966386554621848,0.5263157894736842,0.5263157894736842,1.0,,,,,0.75,0.3142857142857143,0.7272727272727273,0.22857142857142856,0.11428571428571428,0.5,0.6722689075630253,0.5263157894736842,0.5081819327731091,0.5080928571428571,0.4968571428571429,0.04065040650406504,0.06097560975609756,0.11594202898550725,0.26811594202898553,7.205128205128205,24.243902439024392,0.34951456310679613,6.0,,8.0,2.0,4.0,,,,2.0,1.0,1.0,,,,,0.03125,0.0392156862745098,0.4444444444444444,0.5714285714285714,0.5,,,0.6666666666666666,1.0,0.25,,,,,,True,,,
956,1610612742,Erick Dampier,Erick Dampier,956,DAL,72445.0,1207,328,2237,2233,401,354,272,4470,130.0,191.0,73.0,17.0,30.0,32.0,,,,,,,,,,,,,142.0,223.0,,,87.0,371.0,2219,82.0,,,30.0,130.0,18.0,32.0,,,23.0,59.0,184.0,100.0,,,,,,19.0,24.0,5.0,29.0,5.0,6.0,4.0,14.0,63.0,20.0,107.0,1.0,32.0,171.0,34.0,237.0,128.0,365.0,19.0,16.0,3.0,21.0,10.0,47.0,3.0,11.0,4.0,68.0,1.0,10.0,81.0,149,12.0,16.0,115.0,15.0,4.0,140.0,,66.0,12.0,50.0,,,37.0,1.0,12.0,50.0,31.0,19.0,59.0,401,7.0,10.0,0.647887323943662,0.9019607843137255,,,,,,0.6367713004484304,0.5625,0.6367713004484304,0.6097560975609756,0.5625,0.6508771929824562,0.65,0.6145833333333334,,0.08520179372197309,0.08376963350785341,0.09375,,13.854003139717426,0.3088235294117647,0.4533333333333333,0.01818181818181818,0.18915929203539822,0.13665389527458494,0.1871345029239766,0.0970873786407767,0.1888372093023256,0.12841253791708795,0.19213973799126638,0.13368983957219252,0.10354223433242507,0.12781954887218044,0.16129032258064516,0.22,0.18933333333333333,0.1968503937007874,0.1590909090909091,0.62,0.8565022421524664,0.680628272251309,0.7428571428571429,0.6615384615384615,0.14349775784753363,,,,,,,,,,,,,0.8902439024390244,,,,,0.9375,0.5666666666666667,,,,0.8565022421524664,,0.5501569506726456,0.5426698630136985,0.5545968750000001,0.24175824175824176,0.24175824175824176,0.3504043126684636,0.15902964959568733,1.0134529147982063,,0.17925793473401877,,45.0,12.0,,,50.0,80.0,,9.0,4.0,16.0,5.0,0.6097560975609756,,,0.0410958904109589,0.15,0.375,0.41379310344827586,0.5,0.6164383561643836,0.15555555555555556,,,,,3.0,1.0,,,True,,,
2205,1610612742,DeSagana Diop,DeSagana Diop,2205,DAL,36887.0,615,178,1129,1143,290,371,140,2272,28.0,52.0,18.0,6.0,14.0,5.0,1.0,4.0,,,,,,,,,,,31.0,61.0,,,16.0,78.0,1099,19.0,,,6.0,24.0,6.0,15.0,,,1.0,13.0,44.0,18.0,,,,,,11.0,10.0,7.0,17.0,4.0,4.0,1.0,5.0,41.0,11.0,49.0,3.0,23.0,89.0,9.0,121.0,63.0,184.0,16.0,8.0,8.0,4.0,2.0,22.0,2.0,2.0,2.0,26.0,3.0,12.0,63.0,103,15.0,7.0,27.0,2.0,1.0,31.0,,16.0,1.0,45.0,,,34.0,,11.0,45.0,27.0,4.0,13.0,290,10.0,1.0,0.7096774193548387,1.0,,,,,,0.5081967213114754,0.4,0.5081967213114754,0.47368421052631576,0.4,0.52,0.5,0.3611111111111111,,0.18032786885245902,0.19230769230769232,0.2,,7.847707847707849,0.15384615384615385,0.23076923076923078,0.07317073170731707,0.19955156950672645,0.12760416666666666,0.18548387096774194,0.10476190476190476,0.19649122807017544,0.12269938650306748,0.18461538461538463,0.10588235294117647,0.09467455621301775,0.07692307692307693,0.16923076923076924,0.21052631578947367,0.21311475409836064,0.2247191011235955,0.08571428571428572,0.6,0.8524590163934426,0.5384615384615384,0.6666666666666666,0.6785714285714286,0.08196721311475409,0.06557377049180328,0.25,0.25,1.0,,,,,,,,,0.9473684210526315,,,,,0.9333333333333333,0.42857142857142855,,,,0.8524590163934426,,0.5362852459016394,0.5486944444444446,0.5470933333333332,0.21621621621621623,0.21621621621621623,0.3076923076923077,0.16666666666666666,1.7180327868852459,,0.25686448184233834,3.0,9.0,2.0,,,9.0,18.0,,3.0,1.0,3.0,3.0,0.47368421052631576,,,0.15,0.16666666666666666,0.4,0.5,1.0,0.5,,,,,3.0,1.0,1.0,,,True,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,81926.0,1365,415,2539,2532,521,455,294,5071,44.0,71.0,4.0,16.0,19.0,66.0,83.0,164.0,33.0,69.0,2.0,6.0,14.0,44.0,98.0,13.0,13.0,26.0,155.0,301.0,77.0,167.0,63.0,604.0,2562,19.0,8.0,19.0,4.0,46.0,40.0,60.0,20.0,40.0,36.0,176.0,122.0,188.0,198.0,33.0,2.0,96.0,44.0,10.0,162.0,32.0,194.0,26.0,74.0,18.0,70.0,420.0,3.0,13.0,,21.0,60.0,2.0,83.0,16.0,99.0,32.0,23.0,9.0,26.0,16.0,19.0,2.0,10.0,2.0,45.0,3.0,9.0,38.0,81,2.0,6.0,78.0,2.0,13.0,80.0,2.0,30.0,13.0,8.0,1.0,1.0,5.0,2.0,1.0,9.0,6.0,,176.0,521,10.0,13.0,0.3935483870967742,0.3961038961038961,0.8571428571428571,0.46107784431137727,0.42105263157894735,0.5,0.4666666666666667,0.5149501661129569,0.6666666666666666,0.5779914529914529,0.5526315789473685,0.7,0.5994035785288271,0.5487804878048781,0.7352941176470589,0.35683760683760685,0.03322259136212625,0.08450704225352113,0.030303030303030304,0.012195121951219513,19.107391910739192,0.5777777777777777,0.022727272727272728,,0.059880239520958084,0.015384615384615385,0.09130434782608696,0.012396694214876033,0.06574675324675325,0.014719411223551058,0.020161290322580645,0.014563106796116505,0.01278772378516624,0.012903225806451613,0.033112582781456956,0.061855670103092786,0.07823960880195599,0.09248554913294797,0.08771929824561403,0.6666666666666666,0.1517094017094017,0.6197183098591549,0.676923076923077,0.3409090909090909,0.14102564102564102,0.3504273504273504,0.5060975609756098,0.5123456790123457,0.43373493975903615,0.14743589743589744,0.4782608695652174,0.4782608695652174,1.0,0.2094017094017094,0.4489795918367347,0.4489795918367347,0.75,0.10526315789473684,0.15789473684210525,0.3333333333333333,1.0,0.34210526315789475,0.19,0.8421052631578947,0.14,0.26,0.5,0.5085470085470085,0.4583333333333333,0.490238626609442,0.48344333333333334,0.4882744897959183,0.061224489795918366,0.09287925696594428,0.076158940397351,0.2913907284768212,11.644186046511626,24.510179640718558,0.20519889720362347,6.0,2.0,28.0,7.0,6.0,9.0,2.0,,5.0,1.0,8.0,2.0,0.47368421052631576,,,0.011494252873563218,0.02242152466367713,0.42424242424242425,0.4375,0.35714285714285715,0.5,,0.46153846153846156,0.8333333333333334,0.5,3.0,,,,,True,,,
200772,1610612742,Maurice Ager,Maurice Ager,200772,DAL,3719.0,62,-32,112,112,41,55,15,224,3.0,7.0,1.0,2.0,4.0,1.0,1.0,5.0,,2.0,,,,,1.0,,,,4.0,13.0,,3.0,4.0,12.0,130,1.0,,,,,3.0,6.0,,,4.0,10.0,2.0,6.0,,,,1.0,,2.0,1.0,,1.0,,,1.0,,2.0,,,,,,,,,,1.0,,1.0,1.0,,4.0,,1.0,1.0,5.0,1.0,2.0,4.0,12,,2.0,3.0,,,6.0,,2.0,1.0,,,,,,,,,,10.0,41,3.0,1.0,0.25,0.25,,,,,,0.3076923076923077,0.5,0.25,,0.5,0.3157894736842105,,0.5555555555555556,0.1875,0.15384615384615385,0.2857142857142857,,,18.89763779527559,0.2,,,,,,,,,,,,,,,,,,,0.4375,0.42857142857142855,0.6,,0.0625,0.3125,0.2,0.2,1.0,0.125,,,,0.0625,,,,1.0,,,,,0.6666666666666666,0.5,,,,0.625,,0.462371875,0.305,0.4094333333333333,0.1111111111111111,0.13333333333333333,,0.8333333333333334,7.753846153846153,23.8,0.36607142857142855,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,
