EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Clear Path Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedArc3,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,StepOutOfBoundsTurnovers,OffensiveGoaltends,HeaveMakes,on
101131,1610612765,Jason Maxiell,Jason Maxiell,101131,DET,28371.0,473,101,854,873,255,223,119,1727,43,72,13.0,31.0,14.0,23.0,15.0,36.0,13.0,26.0,71,134,34,176,836,14.0,33.0,15.0,43.0,25,40,13.0,63,92.0,50.0,22.0,10.0,6.0,1.0,7.0,1.0,1.0,2.0,3.0,15.0,5.0,41.0,3.0,13.0,44.0,4.0,61.0,49,110,3.0,15.0,12.0,3.0,12.0,2.0,11.0,10.0,4.0,23.0,2.0,5.0,23.0,56,8.0,6.0,53,5.0,4.0,64,6.0,33.0,2.0,40.0,1.0,29.0,1.0,2.0,9.0,41.0,26.0,2.0,1.0,1.0,63,255,6.0,2.0,0.647887323943662,0.7666666666666667,0.5298507462686567,0.42424242424242425,0.625,0.5298507462686567,0.42424242424242425,0.625,0.5398773006134969,0.48863636363636365,0.65625,0.07462686567164178,0.09722222222222222,0.08333333333333333,18.470705064548163,0.5217391304347826,0.17391304347826086,0.08108108108108109,0.12535612535612536,0.12462006079027356,0.14130434782608695,0.05813953488372093,0.12866817155756208,0.1108433734939759,0.16216216216216217,0.11363636363636363,0.1,0.05357142857142857,0.06666666666666667,0.09302325581395349,0.12195121951219512,0.15714285714285714,0.09090909090909091,0.21621621621621623,0.05660377358490566,0.6341463414634146,0.5373134328358209,0.5972222222222222,0.6615384615384615,0.5813953488372093,0.26865671641791045,0.4166666666666667,0.45454545454545453,0.6,0.19402985074626866,0.5,0.5,0.9230769230769231,0.9393939393939394,0.41935483870967744,0.07692307692307693,0.575,0.6086956521739131,0.5373134328358209,0.48529253731343275,0.5307344827586207,0.48942499999999994,0.20496894409937888,0.20496894409937888,0.24431818181818182,0.35795454545454547,5.994776119402985,0.29859484777517564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,132684.0,2211,331,4025,4004,1110,1021,482,8029,78,133,1.0,3.0,22.0,40.0,25.0,72.0,103.0,221.0,206,426,328,1004,4210,6.0,19.0,26.0,65.0,60,118,166.0,373,110.0,302.0,,23.0,360.0,83.0,443.0,54.0,138.0,64.0,158.0,969.0,5.0,12.0,1.0,45.0,137.0,5.0,187.0,18,205,5.0,76.0,47.0,29.0,68.0,44.0,48.0,24.0,6.0,116.0,6.0,35.0,63.0,143,2.0,17.0,278,8.0,7.0,369,16.0,108.0,59.0,12.0,1.0,5.0,,2.0,5.0,13.0,4.0,,,,373,1110,22.0,57.0,0.2669902912621359,0.2669902912621359,0.4835680751173709,0.3157894736842105,0.5084745762711864,0.48493543758967,0.3979591836734694,0.5123762376237624,0.5682352941176471,0.5,0.6305841924398625,0.0539906103286385,0.10526315789473684,0.05555555555555555,21.009134406263595,0.5862068965517241,0.032467532467532464,0.009900990099009901,0.09307065217391304,0.008528784648187633,0.10975609756097561,0.010460251046025104,0.09670563230605739,0.009018567639257295,0.013020833333333334,0.004597701149425287,0.008503401360544218,0.012195121951219513,0.006666666666666667,0.08598130841121496,0.08401084010840108,0.1056338028169014,0.10583941605839416,0.11764705882352941,0.013333333333333334,0.3076923076923077,0.1908177905308465,0.5864661654135338,0.6554621848739496,0.2692307692307692,0.10329985652797705,0.3472222222222222,0.36764705882352944,0.08,0.3170731707317073,0.4660633484162896,0.47685185185185186,0.3106796116504854,0.061224489795918366,0.3333333333333333,,0.19801980198019803,0.55,0.5796269727403156,0.4873561781609194,0.48810375000000006,0.47268557213930357,0.14032869785082175,0.2084942084942085,0.0647410358565737,0.3715139442231076,11.379342723004696,0.27577639751552796,14.0,47.0,1.0,6.0,5.0,14.0,74.0,224.0,8.0,24.0,24.0,70.0,88.0,271.0,9.0,30.0,29.0,84.0,129.0,135.0,1.0,223.0,74.0,1.0,29.0,14.0,6.0,1.0,1.0,44.0,3.0,1.0,0.48863636363636365,0.3247232472324723,0.3,0.34523809523809523,0.32592592592592595,0.38880918220946914,0.0036900369003690036,0.02262443438914027,0.004464285714285714,0.06743185078909612,0.2978723404255319,0.2978723404255319,0.5,0.321377331420373,0.33035714285714285,0.33183856502242154,0.4864864864864865,0.12244897959183673,0.16666666666666666,1.0,0.4897959183673469,0.3333333333333333,1.0,0.06930693069306931,0.35714285714285715,0.3465346534653465,0.34285714285714286,0.33183856502242154,0.01098901098901099,25.42250922509225,,,,True
1737,1610612765,Nazr Mohammed,Nazr Mohammed,1737,DET,37296.0,622,10,1129,1119,141,146,143,2248,65,100,25.0,46.0,8.0,14.0,21.0,45.0,11.0,25.0,97,170,40,234,1229,29.0,53.0,15.0,73.0,10,17,6.0,26,112.0,82.0,48.0,10.0,5.0,2.0,7.0,1.0,5.0,,,16.0,9.0,65.0,2.0,14.0,74.0,18.0,106.0,76,182,9.0,24.0,14.0,10.0,18.0,3.0,18.0,15.0,5.0,36.0,4.0,4.0,67.0,109,13.0,10.0,50,3.0,3.0,62,10.0,32.0,4.0,33.0,1.0,26.0,,3.0,4.0,34.0,21.0,1.0,1.0,2.0,26,141,3.0,2.0,0.5773195876288659,0.7671232876712328,0.5705882352941176,0.5471698113207547,0.5882352941176471,0.5705882352941176,0.5471698113207547,0.5882352941176471,0.5969387755102041,0.5703125,0.6190476190476191,0.058823529411764705,0.08,0.022222222222222223,17.859892224788297,0.5,0.4186046511627907,0.1,0.16017316017316016,0.14840182648401826,0.15217391304347827,0.07692307692307693,0.1588447653429603,0.13333333333333333,0.25,0.14965986394557823,0.07602339181286549,0.08433734939759036,0.058823529411764705,0.136986301369863,0.17355371900826447,0.16923076923076924,0.12698412698412698,0.20689655172413793,0.14754098360655737,0.6176470588235294,0.5882352941176471,0.65,0.7065217391304348,0.5538461538461539,0.2647058823529412,0.4666666666666667,0.4772727272727273,0.5714285714285714,0.14705882352941177,0.44,0.4583333333333333,0.7272727272727273,0.8679245283018868,0.5434782608695652,0.08,0.8235294117647058,0.5714285714285714,0.5882352941176471,0.49632294117647063,0.5472702127659574,0.5243705882352941,0.16666666666666666,0.16666666666666666,0.31196581196581197,0.1111111111111111,5.04,0.12488928255093003,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,1.0,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,True
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,137323.0,2289,294,4175,4159,1081,1038,501,8334,152,258,18.0,35.0,33.0,63.0,106.0,221.0,164.0,383.0,422,862,280,1241,4345,49.0,98.0,20.0,136.0,91,197,151.0,360,562.0,282.0,26.0,56.0,174.0,42.0,216.0,24.0,86.0,28.0,60.0,474.0,12.0,49.0,,35.0,135.0,5.0,175.0,61,236,10.0,52.0,33.0,19.0,59.0,27.0,63.0,32.0,7.0,122.0,9.0,33.0,59.0,186,11.0,30.0,258,9.0,12.0,327,23.0,105.0,57.0,6.0,4.0,1.0,3.0,3.0,2.0,10.0,4.0,,1.0,1.0,360,1081,30.0,54.0,0.6658767772511849,0.687041564792176,0.4895591647331787,0.5,0.4619289340101523,0.4938335046248715,0.5087719298245614,0.46444444444444444,0.5472122302158273,0.5443548387096774,0.5836065573770491,0.06496519721577726,0.15503875968992248,0.04524886877828054,25.853760737481668,0.48360655737704916,0.03546099290780142,,0.08653846153846154,0.03202614379084967,0.08860759493670886,0.0262582056892779,0.08695652173913043,0.03069954705586311,0.040380047505938245,0.02188183807439825,0.03374233128834356,0.03571428571428571,0.006711409395973154,0.07335907335907337,0.08292682926829269,0.09968354430379747,0.08396946564885496,0.09774436090225563,0.02237136465324385,0.4,0.26515930113052416,0.5891472868217055,0.6972477064220184,0.6118421052631579,0.22713257965056527,0.4796380090497738,0.5023696682464455,0.5471698113207547,0.3936279547790339,0.4281984334203655,0.4350132625994695,0.7926829268292683,0.30701754385964913,0.5142857142857142,0.3333333333333333,0.28,0.5238095238095238,0.37923946557040084,0.46361019567456246,0.448258695652174,0.44477790178571425,0.0995260663507109,0.11122881355932203,0.1095890410958904,0.290088638195004,10.221461716937357,0.25892215568862276,20.0,66.0,3.0,11.0,7.0,18.0,19.0,45.0,3.0,5.0,2.0,10.0,39.0,111.0,6.0,16.0,9.0,28.0,111.0,6.0,2.0,43.0,19.0,,18.0,13.0,6.0,,,26.0,,1.0,0.9487179487179487,0.35135135135135137,0.375,0.32142857142857145,0.3577981651376147,0.11408016443987667,,0.015665796344647518,,0.06783144912641316,0.30303030303030304,0.30303030303030304,1.0,0.046248715313463515,0.4222222222222222,0.4222222222222222,0.8947368421052632,0.09649122807017543,0.2727272727272727,1.0,0.043859649122807015,0.6,1.0,0.08,0.3888888888888889,0.044444444444444446,0.2,0.4418604651162791,,24.523423423423424,1.0,,,True
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,180047.0,3001,312,5455,5450,1429,1335,678,10905,183,306,33.0,67.0,39.0,59.0,99.0,242.0,96.0,239.0,378,787,172,1171,5702,51.0,105.0,30.0,171.0,78,155,81.0,288,424.0,332.0,56.0,41.0,172.0,55.0,227.0,39.0,58.0,48.0,66.0,509.0,39.0,103.0,2.0,55.0,204.0,26.0,285.0,144,429,30.0,51.0,37.0,14.0,61.0,37.0,37.0,24.0,12.0,98.0,11.0,20.0,72.0,116,4.0,6.0,205,8.0,20.0,224,18.0,96.0,22.0,47.0,8.0,30.0,2.0,10.0,7.0,55.0,33.0,3.0,,1.0,288,1429,15.0,21.0,0.5608465608465608,0.6057142857142858,0.48030495552731894,0.4857142857142857,0.5032258064516129,0.5010030090270813,0.564,0.49521531100478466,0.5323315118397086,0.5896551724137931,0.5603112840466926,0.052096569250317665,0.0718954248366013,0.07851239669421488,19.09323116219668,0.6224489795918368,0.13903743315508021,0.013513513513513514,0.1,0.05175879396984925,0.10299625468164794,0.06210191082802548,0.10062160062160062,0.054239877769289534,0.07773851590106007,0.045454545454545456,0.03855421686746988,0.05924170616113744,0.06796116504854369,0.07790368271954674,0.09090909090909091,0.12439613526570048,0.1,0.10919540229885058,0.061601642710472276,0.6,0.3069207622868606,0.5980392156862745,0.6443661971830986,0.6010928961748634,0.242728184553661,0.4090909090909091,0.4439461883408072,0.36363636363636365,0.23971915747241726,0.401673640167364,0.401673640167364,0.6875,0.536,0.4925373134328358,0.12121212121212122,0.2822966507177033,0.6610169491525424,0.5175526579739218,0.48145438066465274,0.5040898058252428,0.4588558252427182,0.09014869888475836,0.11098265895953757,0.14602903501280956,0.24594363791631085,8.139517153748413,0.261961503208066,52.0,114.0,7.0,9.0,9.0,26.0,29.0,96.0,6.0,11.0,8.0,28.0,81.0,210.0,13.0,20.0,17.0,54.0,228.0,15.0,2.0,94.0,29.0,,16.0,10.0,2.0,,,3.0,1.0,6.0,0.9382716049382716,0.38571428571428573,0.65,0.3148148148148148,0.3894230769230769,0.21063189568706117,,,,0.11434302908726178,0.45614035087719296,0.45614035087719296,0.9807692307692307,0.09628886659979939,0.3020833333333333,0.3020833333333333,0.8620689655172413,0.072,0.7777777777777778,1.0,0.088,0.5454545454545454,1.0,0.12440191387559808,0.34615384615384615,0.1339712918660287,0.2857142857142857,0.30851063829787234,0.004739336492890996,24.800476190476203,3.0,,,True
185,1610612765,Chris Webber,Chris Webber,185,DET,68809.0,1147,93,2056,2023,495,365,224,4079,93,138,31.0,48.0,23.0,34.0,43.0,102.0,44.0,123.0,180,363,75,441,2164,36.0,63.0,12.0,87.0,31,75,23.0,88,212.0,148.0,54.0,16.0,94.0,18.0,112.0,11.0,50.0,15.0,29.0,242.0,15.0,64.0,,34.0,129.0,19.0,182.0,79,261,7.0,35.0,18.0,17.0,45.0,30.0,25.0,15.0,6.0,70.0,4.0,20.0,49.0,91,4.0,7.0,84,10.0,3.0,118,8.0,55.0,8.0,24.0,,12.0,,4.0,8.0,24.0,14.0,,2.0,3.0,88,495,9.0,7.0,0.5888888888888889,0.6928104575163399,0.49586776859504134,0.5714285714285714,0.41333333333333333,0.4959349593495935,0.5859375,0.41139240506329117,0.5200471698113207,0.6126760563380281,0.4631578947368421,0.0440771349862259,0.06521739130434782,0.058823529411764705,21.222557038312527,0.6428571428571429,0.37254901960784315,,0.18323863636363635,0.08767123287671233,0.16831683168316833,0.0684931506849315,0.17991169977924945,0.08324552160168598,0.13471502590673576,0.0776255707762557,0.0660377358490566,0.07042253521126761,0.06493506493506493,0.13157894736842105,0.2222222222222222,0.20063694267515925,0.1925925925925926,0.11940298507462686,0.04242424242424243,0.5833333333333334,0.37398373983739835,0.6739130434782609,0.7209302325581395,0.5268817204301075,0.2764227642276423,0.4215686274509804,0.4479166666666667,0.46511627906976744,0.3333333333333333,0.35772357723577236,0.36065573770491804,0.8409090909090909,0.75,0.6458333333333334,0.16129032258064516,0.43037974683544306,0.6764705882352942,0.3902439024390244,0.4467452445652174,0.5279262711864406,0.4371115384615384,0.13221153846153846,0.13414634146341464,0.19727891156462585,0.19954648526077098,8.242424242424242,0.24075875486381323,,,,,,,2.0,6.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,1.0,1.0,4.0,6.0,,1.0,5.0,2.0,,7.0,7.0,,,,,,,1.0,0.3333333333333333,1.0,0.25,0.4,0.016260162601626018,,0.008130081300813009,,,,,,0.016260162601626018,0.3333333333333333,0.3333333333333333,1.0,,,,0.015625,1.0,1.0,,,0.05063291139240506,0.25,0.4,,31.51666666666667,,2.0,,True
2436,1610612765,Flip Murray,Flip Murray,2436,DET,53048.0,884,28,1625,1614,391,358,199,3239,46,83,4.0,7.0,10.0,16.0,19.0,49.0,26.0,73.0,91,205,39,263,1705,8.0,15.0,4.0,29.0,19,41,16.0,69,58.0,124.0,10.0,17.0,89.0,30.0,119.0,16.0,36.0,14.0,39.0,268.0,3.0,10.0,1.0,13.0,46.0,,59.0,14,73,4.0,31.0,17.0,14.0,29.0,14.0,22.0,15.0,2.0,51.0,3.0,11.0,27.0,63,,5.0,54,,4.0,57,5.0,23.0,8.0,7.0,1.0,4.0,1.0,1.0,2.0,8.0,2.0,,,,69,391,11.0,7.0,0.31868131868131866,0.3372093023255814,0.44390243902439025,0.5333333333333333,0.4634146341463415,0.4426877470355731,0.5434782608695652,0.42063492063492064,0.471326164874552,0.58,0.4726027397260274,0.08292682926829269,0.1566265060240964,0.08163265306122448,17.77059773828756,0.5686274509803921,,0.0196078431372549,0.0736,0.016556291390728478,0.08609271523178808,0.01675977653631285,0.07603092783505154,0.016602809706257982,0.016042780748663103,0.022857142857142857,0.012396694214876033,0.024793388429752067,,0.05472636815920398,0.09395973154362416,0.07636363636363637,0.08653846153846154,0.0851063829787234,0.032,0.25,0.32806324110671936,0.5542168674698795,0.6571428571428571,0.34782608695652173,0.19367588932806323,0.3877551020408163,0.4222222222222222,0.21052631578947367,0.2885375494071146,0.3561643835616438,0.3561643835616438,0.34615384615384615,0.30434782608695654,0.5714285714285714,0.25,0.25396825396825395,0.625,0.5177865612648221,0.47674156626506037,0.47648250000000003,0.45529083333333337,0.08487084870848709,0.1031390134529148,0.11026615969581749,0.2623574144486692,8.741463414634143,0.24061538461538462,5.0,14.0,,1.0,2.0,5.0,9.0,34.0,3.0,7.0,3.0,17.0,14.0,48.0,3.0,8.0,5.0,22.0,42.0,,4.0,30.0,9.0,,14.0,5.0,5.0,,,,,,1.0,0.2916666666666667,0.375,0.22727272727272727,0.3181818181818182,0.18972332015810275,,,,0.05533596837944664,0.35714285714285715,0.35714285714285715,1.0,0.13438735177865613,0.2647058823529412,0.2647058823529412,1.0,0.043478260869565216,,,0.30434782608695654,0.42857142857142855,1.0,0.07936507936507936,0.4,0.2698412698412698,0.17647058823529413,0.3,,27.816666666666663,2.0,,,True
2568,1610612765,Carlos Delfino,Carlos Delfino,2568,DET,27002.0,450,37,833,854,270,273,122,1687,24,48,4.0,14.0,10.0,13.0,,7.0,6.0,15.0,30,70,23,134,853,5.0,15.0,5.0,18.0,11,20,5.0,39,30.0,30.0,6.0,13.0,29.0,7.0,36.0,5.0,17.0,1.0,11.0,79.0,7.0,16.0,1.0,17.0,42.0,7.0,66.0,24,90,2.0,12.0,10.0,2.0,10.0,7.0,8.0,3.0,2.0,18.0,2.0,2.0,11.0,32,3.0,1.0,28,1.0,7.0,31,3.0,15.0,2.0,5.0,,5.0,,,,5.0,2.0,,,,39,270,9.0,1.0,0.5,0.5555555555555556,0.42857142857142855,0.3333333333333333,0.55,0.4625,0.3611111111111111,0.5151515151515151,0.5,0.42857142857142855,0.5571428571428572,0.18571428571428572,0.25,,15.392456676860347,0.5555555555555556,0.19444444444444445,0.04,0.14,0.05245901639344262,0.16666666666666666,0.05982905982905983,0.14676616915422885,0.054502369668246446,0.030303030303030304,0.024691358024691357,0.088,0.06493506493506493,0.05,0.08661417322834646,0.16393442622950818,0.1875,0.15942028985507245,0.18181818181818182,0.034482758620689655,0.4,0.4,0.5,0.6666666666666666,0.5416666666666666,0.058333333333333334,,,,0.125,0.4,0.42857142857142855,0.3333333333333333,0.7777777777777778,0.2857142857142857,0.25,0.3939393939393939,0.7692307692307693,0.8166666666666667,0.5290331932773109,0.5412133333333333,0.5132546874999999,0.11363636363636363,0.18292682926829268,0.13432835820895522,0.291044776119403,4.717142857142858,0.3241296518607443,4.0,18.0,1.0,2.0,1.0,7.0,13.0,32.0,,1.0,3.0,6.0,17.0,50.0,1.0,3.0,4.0,13.0,48.0,3.0,,32.0,13.0,,2.0,3.0,1.0,,,,,,0.9411764705882353,0.34,0.3333333333333333,0.3076923076923077,0.34,0.4166666666666667,,0.06666666666666667,,0.15,0.2222222222222222,0.2222222222222222,1.0,0.26666666666666666,0.40625,0.40625,0.9230769230769231,0.1111111111111111,0.5,1.0,0.05555555555555555,,,0.21212121212121213,0.14285714285714285,0.18181818181818182,0.5,0.40625,,24.898000000000007,1.0,,,True
283,1610612765,Lindsey Hunter,Lindsey Hunter,283,DET,18326.0,305,-63,554,577,183,183,80,1131,13,23,1.0,1.0,5.0,7.0,1.0,6.0,10.0,21.0,24,50,10,94,640,4.0,4.0,,11.0,9,15,3.0,36,26.0,22.0,,3.0,21.0,7.0,28.0,2.0,9.0,2.0,10.0,63.0,2.0,2.0,,7.0,4.0,1.0,12.0,4,16,,21.0,8.0,13.0,6.0,5.0,5.0,1.0,,11.0,1.0,3.0,10.0,28,,3.0,19,2.0,3.0,11,1.0,4.0,2.0,1.0,2.0,,,1.0,,3.0,1.0,1.0,,,36,183,5.0,2.0,0.5416666666666666,0.5416666666666666,0.48,1.0,0.6,0.45161290322580644,0.4583333333333333,0.532258064516129,0.47959183673469385,0.4583333333333333,0.5454545454545454,0.06,0.043478260869565216,0.3333333333333333,16.978193146417446,0.5454545454545454,0.047619047619047616,,0.02197802197802198,0.010582010582010581,0.1111111111111111,0.02564102564102564,0.044897959183673466,0.0149812734082397,0.01639344262295082,0.0196078431372549,,0.05128205128205128,,,0.027777777777777776,0.03896103896103896,0.04878048780487805,0.22727272727272727,,0.3333333333333333,0.24731182795698925,0.5652173913043478,0.5909090909090909,0.15384615384615385,0.06451612903225806,0.16666666666666666,0.25,1.0,0.22580645161290322,0.47619047619047616,0.47619047619047616,1.0,0.08333333333333333,1.0,,0.22580645161290322,0.7142857142857143,0.7096774193548387,0.5182846153846152,0.5651928571428572,0.5200258620689655,0.041666666666666664,0.07547169811320754,0.11702127659574468,0.3829787234042553,9.09,0.3303249097472924,6.0,18.0,1.0,3.0,3.0,9.0,6.0,25.0,,5.0,2.0,7.0,12.0,43.0,1.0,8.0,5.0,16.0,36.0,,1.0,24.0,6.0,,5.0,2.0,,,,,,2.0,1.0,0.27906976744186046,0.125,0.3125,0.2857142857142857,0.46236559139784944,,,,0.1935483870967742,0.3333333333333333,0.3333333333333333,1.0,0.26881720430107525,0.24,0.24,1.0,0.25,0.3333333333333333,1.0,0.4166666666666667,,,0.2903225806451613,0.3333333333333333,0.22580645161290322,0.2857142857142857,0.25,,25.646511627906975,,,,True
686,1610612765,Antonio McDyess,Antonio McDyess,686,DET,66105.0,1102,192,1994,2007,685,617,290,4001,79,117,33.0,57.0,26.0,39.0,15.0,46.0,76.0,154.0,170,317,54,394,2046,44.0,77.0,15.0,103.0,48,88,28.0,124,262.0,78.0,56.0,5.0,27.0,16.0,43.0,12.0,12.0,4.0,11.0,102.0,23.0,88.0,4.0,34.0,130.0,39.0,203.0,115,318,7.0,40.0,27.0,13.0,16.0,12.0,25.0,4.0,2.0,41.0,1.0,13.0,96.0,148,18.0,9.0,80,19.0,5.0,85,9.0,36.0,11.0,42.0,1.0,25.0,,5.0,12.0,43.0,30.0,,1.0,2.0,124,685,16.0,11.0,0.7705882352941177,0.9225352112676056,0.5362776025236593,0.5714285714285714,0.5454545454545454,0.5362776025236593,0.5714285714285714,0.5454545454545454,0.5549295774647888,0.5919540229885057,0.5794392523364486,0.015772870662460567,0.017094017094017096,0.06521739130434782,16.901408450704224,0.3902439024390244,0.4642857142857143,0.06779661016949153,0.1780821917808219,0.11702127659574468,0.15384615384615385,0.10176991150442478,0.17245005257623555,0.11349693251533742,0.15639810426540285,0.14351851851851852,0.07384615384615385,0.11409395973154363,0.07792207792207792,0.17938931297709923,0.1837837837837838,0.17314487632508835,0.1830065359477124,0.08823529411764706,0.050359712230215826,0.6976744186046512,0.36908517350157727,0.6752136752136753,0.6869565217391305,0.620253164556962,0.14511041009463724,0.32608695652173914,0.3488372093023256,0.6666666666666666,0.48580441640378547,0.4935064935064935,0.4935064935064935,0.9473684210526315,0.7402597402597403,0.5789473684210527,0.12121212121212122,0.4431818181818182,0.6666666666666666,0.36908517350157727,0.45627413249211357,0.50105,0.47246704545454554,0.10465116279069768,0.10465116279069768,0.2614213197969543,0.3147208121827411,10.077917981072552,0.34353059177532597,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,True
